trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
-6.39049e-06,-0.0201077,0.0027667,0,-0.000132943,0,0,0,0,0,0,0,4.0838362e-11,0.0004043196,7.6546289e-06,0,1.7673841e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.017538,0.00149421,-0.000182607,-0,0,6.39049e-06,0.0376457,-0.00127249,-0.000182607,0.000132943,0,0,0.00030758144,2.2326635e-06,3.3345316e-08,0,0,4.0838362e-11,0.0014171987,1.6192308e-06,3.3345316e-08,1.7673841e-08,0,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-2.3839e-05,0.0333287,0.0303476,-0.000150523,5.09243e-05,-0.00018744,-2.3839e-05,0.0157907,0.02885339,3.2084e-05,5.09243e-05,-0.00018744,5.6829792e-10,0.0011108022,0.00092097683,2.2657174e-08,2.5932843e-09,3.5133754e-08,5.6829792e-10,0.00024934621,0.00083251811,1.0293831e-09,2.5932843e-09,3.5133754e-08,-0.15033734,-0.073638318,0.064164293,0.10678773,-0.015555881,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
0.00208383,0.0587145,0.051907,-9.17833e-05,0.000439046,0,0.002107669,0.0253858,0.0215594,5.87397e-05,0.0003881217,0.00018744,4.3423475e-06,0.0034473925,0.0026943366,8.4241742e-09,1.9276139e-07,0,4.4422686e-06,0.00064443884,0.00046480773,3.4503524e-09,1.5063845e-07,3.5133754e-08,-0.09983952,0.041429572,-0.034083112,-0.023663195,-0.044523024,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.0131689,0.0787493,0.0615145,-0.000162984,0.000217331,-0.000234636,-0.01525273,0.0200348,0.0096075,-7.12007e-05,-0.000221715,-0.000234636,0.00017341993,0.0062014523,0.0037840337,2.6563784e-08,4.7232764e-08,5.5054052e-08,0.00023264577,0.00040139321,9.2304056e-05,5.0695397e-09,4.9157541e-08,5.5054052e-08,-0.019407239,0.048472752,-0.042276879,-0.055602123,0.031354396,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
-0.00759928,0.11028,0.0681176,-0.000165339,-0,-0.00043895,0.00556962,0.0315307,0.0066031,-2.355e-06,-0.000217331,-0.000204314,5.7749057e-05,0.012161678,0.0046400074,2.7336985e-08,0,1.926771e-07,3.1020667e-05,0.00099418504,4.360093e-05,5.546025e-12,4.7232764e-08,4.1744211e-08,0.01782592,0.036049609,-0.023204887,0.0030286864,-0.0061711154,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
-0.0253848,0.122664,0.0680246,0.000156814,1.18978e-23,-0.00043895,-0.01778552,0.012384,-9.3e-05,0.000322153,1.18978e-23,0,0.00064438807,0.015046457,0.0046273462,2.4590631e-08,1.4155764e-46,1.926771e-07,0.00031632472,0.00015336346,8.649e-09,1.0378256e-07,1.4155764e-46,0,0.01414264,0.0026651188,0.032815762,0.021878138,-0.1034335,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
-0.0254872,0.108429,0.101516,0.000294919,0.000383728,-0.00086326,-0.0001024,-0.014235,0.0334914,0.000138105,0.000383728,-0.00042431,0.00064959736,0.011756848,0.010305498,8.6977217e-08,1.4724718e-07,7.4521783e-07,1.048576e-08,0.00020263522,0.0011216739,1.9072991e-08,1.4724718e-07,1.8003898e-07,-0.02527255,0.013589344,0.053123173,-0.070129539,-0.084338113,123.50128,0.3363319,0.3363319,20.243445,-0.97995338,-0.97995338,75.304302,1.8664935,1.8664935,5.8913982,-2.4948258,-2.4948258,23.961722,3.0341856,3.0341856,0,0
-0.025499,0.122624,0.0974998,4.98671e-06,0.000791938,-0.00086326,-1.18e-05,0.014195,-0.0040162,-0.00028993229,0.00040821,0,0.000650199,0.015036645,0.009506211,2.4867277e-11,6.271658e-07,7.4521783e-07,1.3924e-10,0.00020149802,1.6129862e-05,8.4060733e-08,1.666354e-07,0,-0.02238681,0.049665236,0.020527813,-0.10869514,-0.10116398,112.09018,7.6903848,8.0267167,35.25165,-15.006936,-15.986889,64.587736,20.905128,22.771621,52.54876,-21.960542,-24.455368,34.986759,20.722606,23.756792,0,0
-0.0408123,0.104488,0.0997625,-0.000459808,0.000566695,-0.00086326,-0.0153133,-0.018136,0.0022627,-0.00046479471,-0.000225243,0,0.0016656438,0.010917742,0.0099525564,2.114234e-07,3.2114322e-07,7.4521783e-07,0.00023449716,0.0003289145,5.1198113e-06,2.1603412e-07,5.0734409e-08,0,-0.013030671,0.04952125,-0.011655907,-0.079481856,-0.042406718,82.014394,27.619502,35.309886,62.692711,-30.544549,-45.551485,40.67016,22.101022,43.00615,65.880379,-6.971502,-28.932044,60.789364,-2.9535262,17.76908,0,0
-0.0254871,0.073573,0.068275,-0.00115798,0.000423715,-0.000863259,0.0153252,-0.030915,-0.0314875,-0.000698172,-0.00014298,1.0000001e-09,0.00064959227,0.0054129863,0.0046614756,1.3409177e-06,1.795344e-07,7.452161e-07,0.00023486176,0.00095573722,0.00099146266,4.8744414e-07,2.044328e-08,1.0000002e-18,0.033302271,0.039913295,-0.0013950494,0.0027794997,-0.024002199,41.116199,40.025651,67.645153,70.754674,-9.8338796,-40.378429,50.040237,-12.263298,9.8377235,44.283805,20.620719,13.649217,75.212969,-6.6208587,-9.5743849,0,0
