trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04
-0.405439,-0.235696,-1.48999,0.00591848,-0.00584239,-0.00298838,0,0,0,0,0,0,0.16438078,0.055552604,2.2200702,3.5028406e-05,3.4133521e-05,8.930415e-06,0,0,0,0,0,0,-0.13205919,0.085442087,0.012077713,-0.004558314,-0.10673729
-0.410096,-0.243393,-1.45158,0.00694639,-0.00554681,-0.00331676,-0.004657,-0.007697,0.03841,0.00102791,0.00029558,-0.00032838,0.16817873,0.059240152,2.1070845,4.8252334e-05,3.0767101e-05,1.1000897e-05,2.1687649e-05,5.9243809e-05,0.0014753281,1.056599e-06,8.7367536e-08,1.0783342e-07,-0.03786166,0.078807703,0.049985818,-0.0034041021,-0.11609039
-0.410468,-0.240965,-1.45109,0.00752484,-0.00622551,-0.00336998,-0.000372,0.002428,0.00049,0.00057845,-0.0006787,-5.322e-05,0.16848398,0.058064131,2.1056622,5.6623217e-05,3.8756975e-05,1.1356765e-05,1.38384e-07,5.895184e-06,2.401e-07,3.346044e-07,4.6063369e-07,2.8323684e-09,0.010462914,0.071677321,-0.010552734,-0.012423292,-0.10146585
-0.272397,-0.22554,-1.36826,0.00431288,-0.00357174,-0.0024931,0.138071,0.015425,0.08283,-0.00321196,0.00265377,0.00087688,0.074200126,0.050868292,1.8721354,1.8600934e-05,1.2757327e-05,6.2155476e-06,0.019063601,0.00023793063,0.0068608089,1.0316687e-05,7.0424952e-06,7.6891853e-07,-0.00852512,0.079558429,-0.046656399,-0.031370245,-0.069302708
-0.296552,-0.211428,-1.32815,0.00309293,-0.00411448,-0.00326522,-0.024155,0.014112,0.04011,-0.00121995,-0.00054274,-0.00077212,0.087943089,0.044701799,1.7639824,9.566216e-06,1.6928946e-05,1.0661662e-05,0.00058346402,0.00019914854,0.0016088121,1.488278e-06,2.9456671e-07,5.9616929e-07,0.028183052,0.063937144,-0.049427366,-0.015044807,-0.056004974
-0.323946,-0.2106,-1.28585,0.00275484,-0.00439164,-0.00352874,-0.027394,0.000828,0.0423,-0.00033809,-0.00027716,-0.00026352,0.10494101,0.04435236,1.6534102,7.5891434e-06,1.9286502e-05,1.2452006e-05,0.00075043124,6.85584e-07,0.00178929,1.1430485e-07,7.6817666e-08,6.944279e-08,0.045505921,0.049285107,-0.041114843,0.010305599,-0.089720118
-0.318947,-0.225453,-1.31942,0.0040262,-0.00456753,-0.0033728,0.004999,-0.014853,-0.03357,0.00127136,-0.00017589,0.00015594,0.10172719,0.050829055,1.7408691,1.6210286e-05,2.086233e-05,1.137578e-05,2.4990001e-05,0.00022061161,0.0011269449,1.6163562e-06,3.0937292e-08,2.4317284e-08,0.059421312,0.044691243,0.0001333377,-0.0032773348,-0.078583828
-0.308809,-0.217321,-1.31978,0.00233864,-0.00471207,-0.00363984,0.010138,0.008132,-0.00036,-0.00168756,-0.00014454,-0.00026704,0.095362998,0.047228417,1.7418192,5.469237e-06,2.2203604e-05,1.3248435e-05,0.00010277904,6.6129424e-05,1.296e-07,2.8478588e-06,2.0891812e-08,7.1310362e-08,0.045268165,0.056999939,-0.0003303528,-0.033828913,-0.069231644
-0.305511,-0.21634,-1.31957,0.00233864,-0.00529944,-0.00366218,0.003298,0.000981,0.00021,0,-0.00058737,-2.234e-05,0.093336971,0.046802996,1.741265,5.469237e-06,2.8084064e-05,1.3411562e-05,1.0876804e-05,9.62361e-07,4.41e-08,0,3.4500352e-07,4.990756e-10,0.045791814,0.055580066,-0.0083906833,-0.039530328,-0.053751083
-0.293038,-0.243562,-1.31952,0.00260485,-0.00529586,-0.00344123,0.012473,-0.027222,5e-05,0.00026621,3.58e-06,0.00022095,0.085871269,0.059322448,1.741133,6.7852435e-06,2.8046133e-05,1.1842064e-05,0.00015557573,0.00074103728,2.5e-09,7.0867764e-08,1.28164e-11,4.8818903e-08,0.054375513,0.05153562,-0.028410178,-0.03409768,-0.065302086
0.0814124,-0.240113,-1.17626,-0.000650486,-0.000763511,-0.0012685,0.3744504,0.003449,0.14326,-0.003255336,0.004532349,0.00217273,0.0066279789,0.057654253,1.3835876,4.2313204e-07,5.8294905e-07,1.6090923e-06,0.1402131,1.1895601e-05,0.020523428,1.0597212e-05,2.0542187e-05,4.7207557e-06,0.015740313,0.0072883382,0.0073591353,-0.043411299,0.019841653
0.148319,-0.19944,-1.15794,0.0027845,0.00470737,-0.000480177,0.0669066,0.040673,0.01832,0.003434986,0.005470881,0.000788323,0.021998526,0.039776314,1.340825,7.7534403e-06,2.2159332e-05,2.3056995e-07,0.0044764931,0.0016542929,0.0003356224,1.1799129e-05,2.9930539e-05,6.2145315e-07,0.038315555,0.0011463025,0.0070594691,0.045423274,-0.031825292
0.155083,-0.198026,-1.14696,0.00147521,0.00425538,-0.000255118,0.006764,0.001414,0.01098,-0.00130929,-0.00045199,0.000225059,0.024050737,0.039214297,1.3155172,2.1762445e-06,1.8108259e-05,6.5085194e-08,4.5751696e-05,1.999396e-06,0.0001205604,1.7142403e-06,2.0429496e-07,5.0651553e-08,0.047069955,0.0001215116,0.013440455,0.047371079,-0.043204072
0.140005,-0.181098,-1.12575,-0.000203516,0.00425538,-0.000276623,-0.015078,0.016928,0.02121,-0.001678726,0,-2.1505e-05,0.0196014,0.032796486,1.2673131,4.1418762e-08,1.8108259e-05,7.6520284e-08,0.00022734608,0.00028655718,0.0004498641,2.818121e-06,0,4.6246503e-10,0.02762522,0.0038084539,0.012587483,0.039102918,-0.03997339
0.113619,-0.176885,-1.10455,-0.000121906,0.0036524,-0.000139971,-0.026386,0.004213,0.0212,8.161e-05,-0.00060298,0.000136652,0.012909277,0.031288303,1.2200307,1.4861073e-08,1.3340026e-05,1.9591881e-08,0.000696221,1.7749369e-05,0.00044944,6.6601921e-09,3.6358488e-07,1.8673769e-08,0.018868628,-0.0024759073,-0.0058452073,0.023515277,-0.013306607
0.102774,-0.182846,-1.05449,-0.00127184,0.00338115,-0.000345679,-0.010845,-0.005961,0.05006,-0.001149934,-0.00027125,-0.000205708,0.010562495,0.03343266,1.1119492,1.617577e-06,1.1432175e-05,1.1949397e-07,0.00011761402,3.5533521e-05,0.0025060036,1.3223482e-06,7.3576563e-08,4.2315781e-08,0.013674887,-0.010449877,-0.019281887,0.012596615,0.024251893
0.0748372,-0.195536,-1.02802,-0.000656185,0.00265636,-0.000524703,-0.0279368,-0.01269,0.02647,0.000615655,-0.00072479,-0.000179024,0.0056006065,0.038234327,1.0568251,4.3057875e-07,7.0562484e-06,2.7531324e-07,0.00078046479,0.0001610361,0.0007006609,3.7903108e-07,5.2532054e-07,3.2049593e-08,0.022959276,-0.016160393,0.0013141023,0.011881694,0.013583109
0.0696272,-0.195336,-0.994554,-0.000845658,0.00265636,-0.000375482,-0.00521,0.0002,0.033466,-0.000189473,0,0.000149221,0.004847947,0.038156153,0.98913766,7.1513745e-07,7.0562484e-06,1.4098673e-07,2.71441e-05,4e-08,0.0011199732,3.5900018e-08,0,2.2266907e-08,0.020152082,-0.017628686,-0.021051851,-0.002496962,0.017534319
0.0622487,-0.0191096,-0.506588,0.000309809,0.00105839,-0.00082915,-0.0073785,0.1762264,0.487966,0.001155467,-0.00159797,-0.000453668,0.0038749007,0.00036517681,0.2566314,9.5981616e-08,1.1201894e-06,6.8748972e-07,5.4442262e-05,0.031055744,0.23811082,1.335104e-06,2.5535081e-06,2.0581465e-07,-0.19626857,-0.095768439,-0.049400636,-0.05860879,0.18153911
0.0134536,-0.0216978,-0.228938,0.000453805,0.000351247,-0.00092858,-0.0487951,-0.0025882,0.27765,0.000143996,-0.000707143,-9.943e-05,0.00018099935,0.00047079452,0.052412608,2.0593898e-07,1.2337446e-07,8.6226082e-07,0.0023809618,6.6987792e-06,0.077089523,2.0734848e-08,5.0005122e-07,9.8863249e-09,-0.15642589,-0.11698193,0.026521482,-0.0004004201,0.17377374
-0.00302581,0.0119596,0.0492812,0.00112329,0.000452315,0.000185335,-0.01647941,0.0336574,0.2782192,0.000669485,0.000101068,0.001113915,9.1555262e-06,0.00014303203,0.0024286367,1.2617804e-06,2.0458886e-07,3.4349062e-08,0.00027157095,0.0011328206,0.077405923,4.4821017e-07,1.0214741e-08,1.2408066e-06,-0.12531202,-0.11043952,0.023189806,-0.0091722675,0.18422244
0.0510327,0.0754863,0.288563,-0.00138428,-0.000340519,-0.000215872,0.05405851,0.0635267,0.2392818,-0.00250757,-0.000792834,-0.000401207,0.0026043365,0.0056981815,0.083268605,1.9162311e-06,1.1595319e-07,4.660072e-08,0.0029223225,0.0040356416,0.05725578,6.2879073e-06,6.2858575e-07,1.6096706e-07,-0.091791205,-0.099027553,-0.021222481,0.0033582867,0.15576681
0.0415581,-0.0368687,-0.0371518,-9.06477e-05,7.15808e-05,-0.000250242,-0.0094746,-0.112355,-0.3257148,0.0012936323,0.0004120998,-3.437e-05,0.0017270757,0.001359301,0.0013802562,8.2170055e-09,5.1238109e-09,6.2621059e-08,8.9768045e-05,0.012623646,0.10609013,1.6734845e-06,1.6982625e-07,1.1812969e-09,0.030126689,-0.12038316,0.031525323,0.046411241,0.14462172
0.0367594,-0.185303,-0.373971,0.00141808,0.000898292,-0.000116342,-0.0047987,-0.1484343,-0.3368192,0.0015087277,0.0008267112,0.0001339,0.0013512535,0.034337202,0.13985431,2.0109509e-06,8.0692852e-07,1.3535461e-08,2.3027522e-05,0.022032741,0.11344717,2.2762593e-06,6.8345141e-07,1.792921e-08,-0.027046008,-0.092939985,0.076984466,0.045539518,0.12431125
0.0096494,-0.101515,-0.289988,0.00130024,0.000147251,0.000281149,-0.02711,0.083788,0.083983,-0.00011784,-0.000751041,0.000397491,9.311092e-05,0.010305295,0.08409304,1.6906241e-06,2.1682857e-08,7.904476e-08,0.0007349521,0.0070204289,0.0070531443,1.3886266e-08,5.6406258e-07,1.579991e-07,0.077730466,-0.124392,0.045643886,0.063426112,0.11879094
0.00964008,-0.0653778,-0.324962,0.00197365,0.000183947,0.000176891,-9.32e-06,0.0361372,-0.034974,0.00067341,3.6696e-05,-0.000104258,9.2931142e-05,0.0042742567,0.1056003,3.8952943e-06,3.3836499e-08,3.1290426e-08,8.68624e-11,0.0013058972,0.0012231807,4.5348103e-07,1.3465964e-09,1.0869731e-08,0.045502045,-0.12532605,0.029442116,0.073124896,0.1189595
0.00956332,-0.0883926,-0.305477,0.00139061,4.46268e-05,0.000617459,-7.676e-05,-0.0230148,0.019485,-0.00058304,-0.0001393202,0.000440568,9.1457089e-05,0.0078132517,0.093316198,1.9337962e-06,1.9915513e-09,3.8125562e-07,5.8920976e-09,0.00052968102,0.00037966522,3.3993564e-07,1.9410118e-08,1.9410016e-07,0.062074349,-0.15352868,-0.018236112,0.097893105,0.11742696
0.0444137,-0.142608,-0.96806,0.00159159,-0.00051141,0.000138459,0.03485038,-0.0542154,-0.662583,0.00020098,-0.0005560368,-0.000479,0.0019725767,0.020337042,0.93714016,2.5331587e-06,2.6154019e-07,1.9170895e-08,0.001214549,0.0029393096,0.43901623,4.039296e-08,3.0917692e-07,2.29441e-07,-0.03609733,-0.067752481,0.11921996,0.02648415,0.078057747
0.117024,-0.572948,-1.63865,-0.00570838,-0.000702052,-0.000521558,0.0726103,-0.43034,-0.67059,-0.00729997,-0.000190642,-0.000660017,0.013694617,0.32826941,2.6851738,3.2585602e-05,4.9287701e-07,2.7202275e-07,0.0052722557,0.18519252,0.44969095,5.3289562e-05,3.6344372e-08,4.3562244e-07,-0.27343287,0.15158176,-0.23481371,-0.14452108,-0.034762897
0.143203,-0.409106,-2.28106,0.00220855,0.00370771,-0.00135718,0.026179,0.163842,-0.64241,0.00791693,0.004409762,-0.000835622,0.020507099,0.16736772,5.2032347,4.8776931e-06,1.3747113e-05,1.8419376e-06,0.00068534004,0.026844201,0.41269061,6.2677781e-05,1.9446001e-05,6.9826413e-07,-0.011433511,0.12613895,0.17580459,-0.15392795,-0.043410964
-0.00871659,-0.331811,-1.9625,0.0038282,0.00222734,-0.00119209,-0.15191959,0.077295,0.31856,0.00161965,-0.00148037,0.00016509,7.5978941e-05,0.11009854,3.8514062,1.4655115e-05,4.9610435e-06,1.4210786e-06,0.023079562,0.005974517,0.10148047,2.6232661e-06,2.1914953e-06,2.7254708e-08,0.067395379,0.12530469,0.056264607,-0.14812357,-0.046252943
0.110153,-0.293752,-1.74075,0.00777886,0.00112733,-0.000582329,0.11886959,0.038059,0.22175,0.00395066,-0.00110001,0.000609761,0.012133683,0.086290238,3.0302106,6.0510663e-05,1.2708729e-06,3.3910706e-07,0.014129979,0.0014484875,0.049173062,1.5607714e-05,1.210022e-06,3.7180848e-07,0.084444507,0.10044803,-0.0126683,-0.084283506,-0.046933009
0.0710664,-0.27571,-1.6238,0.00920301,0.00353711,-0.00163756,-0.0390866,0.018042,0.11695,0.00142415,0.00240978,-0.001055231,0.0050504332,0.076016004,2.6367264,8.4695393e-05,1.2511147e-05,2.6816028e-06,0.0015277623,0.00032551376,0.013677303,2.0282032e-06,5.8070396e-06,1.1135125e-06,0.034049146,0.064701251,-0.11750082,-0.027208302,-0.063880165
0.056224,-0.325919,-1.52719,0.00738209,0.00186187,-0.000883986,-0.0148424,-0.050209,0.09661,-0.00182092,-0.00167524,0.000753574,0.0031611382,0.10622319,2.3323093,5.4495253e-05,3.4665599e-06,7.8143125e-07,0.00022029684,0.0025209437,0.0093334921,3.3157496e-06,2.8064291e-06,5.6787377e-07,0.075510185,0.037061537,-0.094337703,0.022132165,-0.086764464
0.052578,-0.278468,-1.50403,0.00625937,0.00162158,-0.000688112,-0.003646,0.047451,0.02316,-0.00112272,-0.00024029,0.000195874,0.0027644461,0.077544427,2.2621062,3.9179713e-05,2.6295217e-06,4.7349812e-07,1.3293316e-05,0.0022515974,0.0005363856,1.2605002e-06,5.7739284e-08,3.8366624e-08,0.047574039,0.038598018,-0.017094423,0.023026613,-0.091986547
0.022308,-0.312922,-1.50766,0.00528807,0.00162158,-0.000736699,-0.03027,-0.034454,-0.00363,-0.0009713,0,-4.8587e-05,0.00049764686,0.097920178,2.2730387,2.7963684e-05,2.6295217e-06,5.4272542e-07,0.0009162729,0.0011870781,1.31769e-05,9.4342369e-07,0,2.3606966e-09,0.058626366,0.039059849,-0.025685426,0.0074996666,-0.077212868
-0.060321,-0.24055,-1.09136,0.00113753,-0.00111907,-0.000376416,-0.082629,0.072372,0.4163,-0.00415054,-0.00274065,0.000360283,0.003638623,0.057864303,1.1910666,1.2939745e-06,1.2523177e-06,1.4168901e-07,0.0068275516,0.0052377064,0.17330569,1.7226982e-05,7.5111624e-06,1.2980384e-07,-0.070360085,-0.031869333,0.019795724,-0.0070413864,0.030467619
-0.0961809,-0.195278,-1.02007,-0.00257009,-0.00148321,3.28185e-05,-0.0358599,0.045272,0.07129,-0.00370762,-0.00036414,0.0004092345,0.0092507655,0.038133497,1.0405428,6.6053626e-06,2.1999119e-06,1.0770539e-09,0.0012859324,0.002049554,0.0050822641,1.3746446e-05,1.3259794e-07,1.6747288e-07,0.018229248,-0.035443108,0.057563599,0.052104267,0.0069670071
-0.0550847,-0.195681,-1.09431,-0.00223501,-0.00171851,-0.000730388,0.0410962,-0.000403,-0.07424,0.00033508,-0.0002353,-0.0007632065,0.0030343242,0.038291054,1.1975144,4.9952697e-06,2.9532766e-06,5.3346663e-07,0.0016888977,1.62409e-07,0.0055115776,1.1227861e-07,5.536609e-08,5.8248416e-07,0.051963655,-0.040567229,-0.0097778709,0.073027702,-0.029966737
