trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
0.0416255,-0.204057,-0.244962,0.000486007,-0.000727553,0.00104839,0,0,0,0,0,0,0.0017326823,0.041639259,0.060006381,2.362028e-07,5.2933337e-07,1.0991216e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0518846,0.193963,0.241158,-0.000649461,0.000865991,-0.000945633,-0.0935101,0.39802,0.48612,-0.001135468,0.001593544,-0.001994023,0.0026920117,0.037621645,0.058157181,4.2179959e-07,7.4994041e-07,8.9422177e-07,0.0087441388,0.15841992,0.23631265,1.2892876e-06,2.5393825e-06,3.9761277e-06,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-0.0354973,-0.0083932,0.234813,-0.00133607,0.002074,-0.00158477,0.0163873,-0.2023562,-0.006345,-0.000686609,0.001208009,-0.000639137,0.0012600583,7.0445806e-05,0.055137145,1.785083e-06,4.301476e-06,2.511496e-06,0.0002685436,0.040948032,4.0259025e-05,4.7143192e-07,1.4592857e-06,4.084961e-07,-0.087575913,-0.12876994,-0.020865312,0.21599819,-0.2101627,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
0.0525345,-0.361193,-0.227228,0.000933525,0.00087246,0.000125422,0.0880318,-0.3527998,-0.462041,0.002269595,-0.00120154,0.001710192,0.0027598737,0.13046038,0.051632564,8.7146893e-07,7.6118645e-07,1.5730678e-08,0.0077495978,0.1244677,0.21348189,5.1510615e-06,1.4436984e-06,2.9247567e-06,0.12311919,0.20441496,0.30283015,0.66995665,-0.18553389,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.0183994,-0.174633,-0.200367,0.00099005,0.000130265,0.000125422,-0.0709339,0.18656,0.026861,5.6525e-05,-0.000742195,0,0.00033853792,0.030496685,0.040146935,9.80199e-07,1.696897e-08,1.5730678e-08,0.0050316182,0.034804634,0.00072151332,3.1950756e-09,5.5085342e-07,0,0.19451014,0.052446683,0.0082348981,-0.078304054,0.15108563,75.335538,0.3363319,0.3363319,-55.385365,-0.97995338,-0.97995338,30.742851,1.8664935,1.8664935,-8.3113246,-2.4948258,-2.4948258,11.148221,3.0341856,3.0341856,0,0
-0.0183818,-0.131003,-0.173552,0.000762262,-1.13645e-06,0.000706824,1.76e-05,0.04363,0.026815,-0.000227788,-0.00013140145,0.000581402,0.00033789057,0.017161786,0.030120297,5.8104336e-07,1.2915186e-12,4.9960017e-07,3.0976e-10,0.0019035769,0.00071904422,5.1887373e-08,1.7266341e-08,3.3802829e-07,0.077590734,-0.11496569,-0.0055816065,-0.11611741,0.0058632572,100.79111,8.0267167,7.6903848,-13.675603,-15.986889,-15.006936,-3.1155306,22.771621,20.905128,4.4436331,-24.455368,-21.960542,9.2283483,23.756792,20.722606,0,0
-0.037278,-0.131089,-0.1298,0.00143515,2.56341e-06,6.19586e-05,-0.0188962,-8.6e-05,0.043752,0.000672888,3.69986e-06,-0.0006448654,0.0013896493,0.017184326,0.01684804,2.0596555e-06,6.5710708e-12,3.8388681e-09,0.00035706637,7.396e-09,0.0019142375,4.5277826e-07,1.3688964e-11,4.1585138e-07,0.0035170013,-0.18843365,0.12397934,-0.1497906,-0.036029373,87.932012,35.309886,27.955833,51.111883,-45.551485,-31.524503,0.85453444,43.00615,23.967515,4.4044542,-28.932044,-9.4663278,0.52737567,17.76908,0.080659337,0,0
-0.0351095,-0.103492,-0.103898,0.000982074,-0.000150596,-9.93224e-05,0.0021685,0.027597,0.025902,-0.000453076,-0.00015315941,-0.000161281,0.001232677,0.010710594,0.010794794,9.6446934e-07,2.2679155e-08,9.8649391e-09,4.7023922e-06,0.00076159441,0.0006709136,2.0527786e-07,2.3457805e-08,2.6011561e-08,-0.041685924,-0.0008598919,0.13429436,-0.19462446,-0.10854584,48.16574,67.645153,47.716036,75.628811,-40.378429,-24.840816,44.561451,9.8377235,8.6418294,14.202723,13.649217,-1.3398226,12.813501,-9.5743849,14.101748,0,0
-0.0184943,-0.131231,-0.103789,0.00103904,-0.000512981,0.000363971,0.0166152,-0.027739,0.000109,5.6966e-05,-0.000362385,0.0004632934,0.00034203913,0.017221575,0.010772157,1.0796041e-06,2.6314951e-07,1.3247489e-07,0.00027606487,0.00076945212,1.1881e-08,3.2451252e-09,1.3132289e-07,2.1464077e-07,-0.061142498,0.11933212,0.03037451,-0.19192787,-0.12275998,11.299074,73.171605,60.765456,48.927253,16.868947,-3.8417231,67.703266,-25.216553,9.1477677,48.105127,11.415135,-16.177086,25.75841,12.181875,15.849207,0,0
-0.0352221,-0.151565,-0.104383,-0.000740145,-0.000417085,-5.68147e-05,-0.0167278,-0.020334,-0.000594,-0.001779185,9.5896e-05,-0.0004207857,0.0012405963,0.022971949,0.010895811,5.4781462e-07,1.739599e-07,3.2279101e-09,0.00027981929,0.00041347156,3.52836e-07,3.1654993e-06,9.1960428e-09,1.7706061e-07,-0.096823617,0.12680345,-0.13749799,-0.019763853,-0.18369477,-5.9176185,47.906361,54.786058,11.580828,60.945762,24.409057,39.815625,13.117833,13.807789,61.475925,-16.216265,13.610039,60.261989,7.1482344,-18.275358,0,0
-0.03521,-0.134737,-0.127508,0.000509526,-0.000581529,-1.73245e-05,1.21e-05,0.016828,-0.023125,0.001249671,-0.000164444,3.94902e-05,0.0012397441,0.018154059,0.01625829,2.5961674e-07,3.3817598e-07,3.001383e-10,1.4641e-10,0.00028318158,0.00053476562,1.5616776e-06,2.7041829e-08,1.5594759e-09,-0.11560251,0.19212142,-0.087050942,0.024438566,0.026026062,-7.0495411,15.019786,33.405333,-4.8741363,48.925984,41.385874,5.4787865,57.514705,18.490364,30.081083,23.408307,21.213404,62.399468,-5.9892325,24.468,0,0
-0.036546,-0.157619,-0.145955,0.000765043,-0.000289856,0.000269144,-0.001336,-0.022882,-0.018447,0.000255517,0.000291673,0.0002864685,0.0013356101,0.024843749,0.021302862,5.8529079e-07,8.4016501e-08,7.2438493e-08,1.784896e-06,0.00052358592,0.00034029181,6.5288937e-08,8.5073139e-08,8.2064201e-08,0.081664982,0.11081093,-0.13148494,-0.033929357,0.1649277,-3.5110514,-3.4613334,11.039695,-5.3742314,14.684317,34.244205,-5.8198513,41.632179,36.259648,4.2829721,55.115808,17.686139,31.68672,37.412909,20.093144,0,0
