global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
713.3433902373622	n/a	n/a	508858.7923953336	1046.6509619504698	n/a	1095478.2361518438	n/a	731.0807187862538	n/a	n/a	534479.0173810255	761.3049947905287	663.1534487556772	n/a	n/a	n/a	n/a	-0.0299839385	-0.11754935109999999	0.1765413525	-0.025589905	-0.24985549769999998	-0.0091683819	-0.24764143600000002	0.2814938789	0.1404273392	-0.025750546699999998	0.0082215108	-0.1170157892	0.0871095867	-0.012984116100000002	0.08133546280000001	-0.0073846597	0.1389320791	0.1368909689	-0.0161763954	0.0879399726	-0.042893834900000004	0.134282757	-0.1621260851	0.0704083438	-0.1427549814	0.0791899353	-0.0043097872999999995	0.1233825118	-0.0379814059	0.0854021325	-0.1272404966	0.0882612418	-0.0564427031	0.0395459565	-0.020645572	0.1169864206	-0.0297559986	0.0850297627	-0.04614975019999999	0.0301109223	0.176176959	-0.09608513369999999	0.0519379485	-0.050544770999999995	0.0384689506	-0.0294869404	0.0948252031	-0.1876360148	0.12218719410000001	-0.2318063231	0.004783257	-0.035380016800000004	0.0893842777	-0.0622661371	0.1201433044	-0.0083855689	0.2744927325	-0.048348373	0.267355526	-0.0376609464	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.07252	n/a	0.005259150400000001	n/a	-0.0627111	n/a	0.00393268206321	n/a	0.039012	n/a	0.001521936144	n/a	-0.00248806	n/a	n/a	6.1904425636e-06	-0.000508059	n/a	2.5812394748100016e-07	n/a	0.000513287	n/a	2.6346354436899995e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.6506428216259	-7.692747415736336	59.178362802318055	497942.8297145738	1013.1057760769428	-33.54518587352697	1026383.3135204646	1125.2794952894735	728.96345142938	-2.1172673568737537	4.482821060483171	531387.7135198341	755.8673896704425	633.3633278984363	1.061426	20.806534	0.08633684999999999	0.0483583	0.0577295543	-0.1370429865	0.1358020676	-0.0784085457	-0.07155802139999999	0.0528384219	-0.1226994962	0.1905506818	-0.014548078700000001	-0.1038176641	-0.0422944538	-0.1075139922	0.0676773603	-0.0683114554	0.0129795181	0.0230617669	0.0765773765	0.1769232728	0.00042705120000000003	0.116071115	-0.0643062315	0.06180532690000001	-0.0157844405	-0.0278253932	-0.0348643536	-0.052369251	-0.0324175141	0.1153285134	0.0261327223	0.1408394739	-0.04322912860000002	0.10709227130000001	-0.0757252128	-0.0021259713	0.18951194850000005	-0.021176143199999997	0.1428471482	0.0227915915	-0.0096850353	0.10681586679999999	0.1288238108	-0.09190371609999999	0.0080125233	-0.0360991902	0.0001929778	0.0648607186	0.0846173567	0.011178003899999999	0.0619710193	-0.1617523485	-0.0931652748	-0.012717151000000001	0.001355675	0.005441993399999999	-0.0005509536	-0.0717357835	0.1109990633	-0.0592220794	0.0673882999	0.0174380094	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.068159	-0.004361000000000004	0.004645649280999999	1.9018321000000035e-05	-0.07304149999999998	-0.010330399999999976	0.005335060722249998	0.00010671716415999948	0.08685369999999999	0.0478417	0.007543565203689998	0.0022888282588899994	-0.00234586	0.00014219999999999988	2.0220839999999965e-08	5.5030591396e-06	-0.0007286359999999997	-0.00022057699999999971	5.309104204959996e-07	4.865421292899985e-08	0.000399989	-0.00011329799999999996	1.59991200121e-07	1.2836436803999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.8706401045816	-3.7800027170442254	14.288420540861733	492622.39544081525	993.8879784004788	-19.217797676463988	987813.3136089906	369.32374753350473	729.0900818444293	0.12663041504924874	0.016035262015545008	531572.3474439166	755.0316900335823	617.2465537907783	1.061917	20.816151	0.09092155	0.049095	0.1045118765	-0.11088552089999999	-0.0185726605	-0.12495759390000001	0.0893851475	0.07766236230000001	-0.0707583267	0.017100378	-0.0012800687	-0.0901008439	-0.073039127	-0.0613365795	0.0821668397	-0.0352514959	-0.050923864900000004	0.0582687187	0.001773775	0.0930060512	0.0401114217	0.06568384690000001	0.022040032999999997	0.014719885700000001	-0.0720363693	0.0184786495	-0.0899402344	0.073542897	-0.0339268159	0.08666237460000001	0.031522688199999996	-0.067070885	0.045869520700000006	0.1009109349	0.082895415	0.051742821900000006	0.036935325899999996	0.09528496619999999	0.142613459	-0.0355094455	0.023702885400000002	0.1078353241	0.0404145401	-0.0730909745	-0.0241033164	0.0582378221	0.022043745299999997	0.032527297999999996	0.11349141759999999	0.0243907734	0.0118065764	-0.0521287166	-0.11106277	0.0483560558	0.027665373599999998	0.0204329754	-0.10750278619999999	0.0864727376	0.11094535679999999	-0.0705285656	0.057076598	-0.1374177452	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0502898	-0.0178692	0.0025290639840400003	0.0003193083086399998	-0.0281046	0.04493689999999998	0.00078986854116	0.0020193249816099984	0.082137	-0.0047166999999999895	0.006746486768999999	2.2247258889999908e-05	-0.00263528	-0.0002894199999999999	8.376393639999992e-08	6.9447006783999985e-06	-0.000904372	-0.00017573600000000026	8.178887143839998e-07	3.088314169600008e-08	0.0004028080000000001	2.819000000000042e-06	1.6225428486400007e-07	7.946761000000236e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.6342911983902	-1.236348906191438	1.5285586178407649	490888.4100030706	991.0445049841728	-2.843473416305983	982169.2108593241	8.085341069238817	729.22909692995	0.13901508552066846	0.01932519400231876	531775.0758092704	754.5639960209419	598.3398281183613	1.012629	19.849997	0.10454669999999996	0.072464	0.1601033159	-0.0308171471	0.0056328885	-0.1447497121	0.13819616369999999	0.046041053	-0.0757454765	-0.041932308	0.0276362569	-0.0754587957	-0.061807670700000004	-0.0654717338	0.0517213214	-0.0036393959999999996	-0.0794284587	0.0338313352	0.0336298954	0.17415930079999994	0.10458326849999999	0.1032927582	0.0890031663	-0.0726347448	-0.0755898463	-0.0558818438	-0.128179255	0.0441333789	-0.0376404252	-0.0691435233	0.014395014199999999	-0.0043037644	0.0229187395	-0.0883424135	0.0026556436	-0.0280018166	0.0289733125	-0.0252673669	-0.1389452105	0.1366887218	0.0399677086	0.0871584407	0.0321105667	-0.054015147300000003	-0.0710634425	0.091248215	-0.0042824337	0.0431512067	0.1448970347	0.0252887749	-0.1096109104	0.0079678551	-0.12219507	-0.0337061648	-0.0526755895	0.1496678957	-0.09850015570000001	0.09704764689999999	0.1287989668	0.074174712	0.062139691799999994	-0.0878493349	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.040386	-0.009903800000000004	0.0016310289959999998	9.808525444000008e-05	-0.100426	-0.07232140000000001	0.010085381476	0.005230384897960001	0.0848654	0.0027283999999999924	0.007202136117159998	7.444166559999956e-06	-0.00243471	0.00020056999999999974	4.02283248999999e-08	5.927812784100002e-06	-0.0008471539999999999	5.721800000000005e-05	7.176698997159999e-07	3.273899524000005e-09	0.000268734	-0.00013407400000000006	7.2217962756e-08	1.7975837476000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.5865602037205	2.9522690053303218	8.715892279834089	495034.04769930366	1007.4931468585288	16.448641874355985	1015042.4409669013	270.5578195108172	734.0371327831874	4.808035853237469	23.11720876601697	538810.5123045627	760.6825223491848	597.824236349447	1.431264	28.056259000000004	0.35699630000000004	0.25906	0.1654446836	0.0385715584	-0.0229515081	-0.022369135800000002	0.0561112371	-0.047095515	-0.0882139686	-0.0968001733	0.035846851299999996	0.11776547529999999	0.029903994399999998	-0.11396568380000001	-0.0771214818	-0.1619510825	-0.1781541618	0.0849413184	-0.1116856976	0.0180203926	0.1186432219	-0.0798513404	-0.044781566200000004	-0.0855186225	-0.0097460438	0.0002778435	0.0187420095	-0.1084113409	0.0973742073	0.10232470029999999	0.1647071509	-0.0321162696	-0.028339814100000006	-0.016094128200000002	-0.0863119489	0.21181196019999998	-0.0122291596	0.024519171800000003	-0.1372168326	-0.0573847849	-0.006672724499999999	-0.079949962	0.0262389745	0.0090636583	-0.11252574720000001	0.3122019407	0.12494161390000001	0.1358796051	-0.0329307383	-0.06058565570000001	-0.12932729699999998	0.0108189793	-0.0066535482	-0.0984839089	-0.0343550236	-0.0814603832	-0.1163973243	-0.1754326302	-0.001268553	-0.12308361220000001	0.100433556	-0.0282999117	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0495911	0.0092051	0.0024592771992100002	8.473386601000003e-05	0.142803	0.243229	0.020392696809	0.05916034644099999	0.06802369999999999	-0.0168417	0.004627223761689999	0.00028364285889000005	-0.00145963	0.00097508	9.507810064000004e-07	2.1305197369e-06	-0.00149241	-0.0006452560000000001	2.2272876081e-06	4.163553055360001e-07	0.0004028080000000001	0.00013407400000000006	1.6225428486400007e-07	1.7975837476000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.6783314002847	5.0917711965641965	25.926133918160783	502224.9773962918	1026.972123408908	19.478976550379123	1054671.7422590014	379.4305274502195	733.1492428070524	-0.8878899761350567	0.7883486097211115	537507.8122285542	759.1696411172103	620.7258184841209	1.752936	34.361816	0.5752289	0.39071	0.0773911944	0.1143158789	-0.0044770378999999996	0.1542525368	-0.0301677004	-0.19263215379999998	-0.1324907223	-0.0697900687	-0.0411402763	0.0241188337	0.17453601579999994	0.0266708441	0.1026055823	-0.0794023433	0.0500035541	-0.1208161976	0.0493774746	0.0478948936	-0.0163419349	0.0581586783	0.1474878199	-0.0773085062	-0.090705001	0.031325888999999996	-0.0952503021	0.06511002	-0.06571755809999999	0.0270072218	0.0430689678	0.2235737693	0.0661436237	0.0712777874	0.0899579759	-0.0830046397	-0.0015780587	0.0829561333	0.0988243425	-0.1072925673	0.1184219076	-0.129898312	0.0266412637	-0.057451814500000004	-0.1263679284	-0.0443983633	-0.1086536402	-0.0828041818	-0.0501047971	-0.1193043973	0.0736920109	0.015811147299999998	0.010894593000000001	-0.09787194390000001	0.034225257599999996	0.2303313493	0.2655091663	0.0270801443	0.1275625816	-0.0713566219	0.055190557300000005	-0.1064277442	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0678466	0.018255500000000008	0.0046031611315600005	0.0003332632802500003	-0.233009	-0.375812	0.054293194081000015	0.14123465934400006	-0.0223774	-0.09040109999999997	0.00050074803076	0.008172358881209997	-0.000695216	0.0007644139999999999	5.843287633959999e-07	4.83325286656e-07	-0.00112307	0.00036933999999999985	1.2612862249e-06	1.3641203559999993e-07	0.00108426	0.0006814519999999999	1.1756197476000002e-06	4.64376828304e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.9450732989153	3.2667418986305847	10.671602632268556	506865.7873945979	1020.608944499333	-6.363178909574912	1041642.6175920423	40.490045835258975	732.7893488279866	-0.3598939790657596	0.1295236761677854	536980.2297557446	759.142771304979	659.3245981468086	1.617999	31.716715	0.50180095	0.373828	-0.0580334086	0.0385504627	0.0542937416	0.0689393413	-0.0779037843	-0.0802982251	0.0088733414	-0.056765246299999995	-0.1076120391	0.0406914519	0.1128182801	-0.1816154611	-0.0672841206	0.0553707365	0.0466429621	0.0235945075	0.0044369443	-0.07857055269999999	0.0974047489	0.0290567723	0.0381457151	-0.0414591017	-0.0032998726	-0.1217581641	-0.1663949262	-0.0189411384	0.023836439700000003	-0.1920293882	-0.0146641213	-0.0461770753	0.02918034	0.0646236407	0.08215586820000001	0.0196905025	-0.0437111223	-0.0662957371	0.0579009128	0.062028851600000004	0.0212784784	-0.0950577021	0.17153224620000002	0.10104197570000001	-0.0011934914	0.0344277386	0.0801336917	-0.08671877210000001	-0.0801969579	0.012505607299999999	-0.0615362708	0.0331004385	-0.0773808683	0.0340011174	-0.0593723959	0.1937617144	0.0154070287	0.1089968909	-0.0347016568	0.071598766	-0.0719692121	-0.0952798316	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.06819220000000001	0.0003456000000000014	0.004650176140840001	1.19439360000001e-07	0.142989	0.3759980000000001	0.020445854121	0.14137449600400004	-0.0643065	-0.0419291	0.004135325942250001	0.0017580494268100006	-0.00213238	-0.0014371639999999999	2.0654403628959998e-06	4.5470444644000005e-06	-0.000944689	0.00017838100000000013	8.924373067209999e-07	3.181978116100005e-08	0.00102924	-5.5020000000000025e-05	1.0593349776e-06	3.027200400000003e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.3259809659172	0.3809076670019067	0.14509065078083544	507408.3031590562	1010.2326144231121	-10.376330076220938	1020569.9352441563	107.66822585068722	735.3564978612962	2.5671490333096467	6.590254159222656	540749.1789468307	760.4641358727116	655.16226621092	1.599245	31.349089000000006	0.3752803	0.285921	-0.0909161641	0.1683045227	0.013542387099999999	0.0776132851	-0.0198068271	-0.0964462098	0.1207092662	-0.0286517107	-0.0656563962	0.1585510658	0.1457142642	0.12743791640000002	-0.0048594189	-0.0513809477	0.0173708473	0.0231654666	0.032817579	-0.0356779213	0.1130780048	0.0391266515	-0.119355161	0.0402898692	0.2101176526	0.07702670959999999	0.0005267205	-0.0018543065	-0.0086905479	-0.0365785903	-0.055145683499999994	-0.0184219531	0.0297489165	-0.0093238982	0.0633036094	0.0929422534	0.09642646140000001	0.0451262199	0.0603453188	0.036076558700000004	0.0164777804	-0.1958431422	-0.11968268800000001	-0.0170361934	0.0317033876	-0.017561628500000002	0.06346066339999999	0.0623332549	-0.0729046562	-0.0592205519	0.1202145419	0.0018947014999999999	-0.09918343369999999	0.0749448975	-0.13404427130000002	-0.103757968	0.0630946959	-0.105253346	-0.0014788689000000002	-0.026563566400000002	-0.1278894342	0.0368214237	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0683684	0.00017619999999998748	0.004674238118559999	3.1046439999995586e-08	-0.14308900000000002	-0.28607800000000005	0.020474461921000005	0.08184062208400003	-0.0941061	-0.0297996	0.00885595805721	0.0008880161601599998	-0.00114582	0.00098656	9.733006336000002e-07	1.3129034724e-06	-0.000944689	0.0	8.924373067209999e-07	0.0	0.0008312699999999997	-0.00019797000000000036	6.910098128999997e-07	3.919212090000013e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.0017190785768	1.6757381126595874	2.808098222219916	509798.4548471629	1011.2451191512604	1.0125047281483148	1022616.6910072468	1.0251658245226931	734.4123655743048	-0.9441322869914756	0.8913857753397542	539361.5227084464	760.0283324490728	680.8955616189518	1.198428	23.492102	0.08075695	0.0404778	-0.1696301943	0.0643458799	0.0002139741	0.0677669548	-0.0693251681	-0.0614373855	0.1807831225	-0.0383765041	-0.0704298583	0.1400794268	0.11884710050000001	0.1114593326	-0.0459005047	0.0156987457	0.0583895177	0.0037794982	0.12264901939999999	-0.0207291382	0.0016612476	0.06328231849999999	-0.1505280342	-0.2085430854	0.0988615058	0.1112418023	-0.05744671570000001	-0.0630283966	-0.0379906946	0.0455941709	-0.14930576210000002	-0.011587776999999999	0.0350659616	0.0331077575	-0.0835737193	-0.0343115367	-0.0076823677000000005	-0.0067356058	0.045558399299999996	0.0813175215	-0.0034993159	-0.17700674019999998	-0.06620126900000001	0.0455455275	0.06658410349999999	-0.084640723	-0.0362868569	0.0681148978	-0.0055533699	0.033762723599999996	0.0913629284	0.0755761254	-0.18026484539999998	0.16358588289999998	-0.0245389316	0.047325314800000004	0.0621190876	0.015820595	0.0403330385	-0.1020587309	-0.0022421019	0.134279974	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0578549	-0.010513499999999995	0.00334718945401	0.0001105336822499999	-0.145727	-0.0026379999999999733	0.021236358528999997	6.959043999999861e-06	-0.128494	-0.0343879	0.016510708036	0.0011825276664100002	-0.00163236	-0.0004865399999999999	2.367211715999999e-07	2.6645991696e-06	-0.0011225	-0.00017781100000000005	1.26000625e-06	3.1616751721000024e-08	0.0008312699999999997	0.0	6.910098128999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.3704008339952	-1.631318244581621	2.6611992151048613	507471.587984387	1018.3231442506584	7.078025099398018	1036982.0261165472	50.09843930770833	734.2759637678745	-0.13640180643028546	0.018605452797445056	539161.1909672411	761.7024325544353	700.7026746274872	1.119669	21.948242	0.19103618	0.156773	-0.23167499870000002	-0.0851027402	-0.0405380438	0.0197605	-0.14173452779999998	0.0321927317	0.1256074827	-0.17524732760000006	0.1478284144	0.17151760170000002	-0.0754713435	0.0016982113000000001	-0.1226626544	-0.046350735899999995	0.1184416848	-0.1119842791	-0.008989803900000001	0.0020061199	-0.0071209038	0.04644076230000002	-0.1224694844	0.07446570799999999	0.028798076699999998	-0.0799973433	-0.0007296494999999999	-0.061035359000000004	0.1401387419	-0.0022030401	-0.1603719895	-0.0454074074	0.033417555099999996	0.029182889	-0.0570082338	0.010113184	0.04500711190000002	0.0255992406	-0.032090425	0.025853671	-0.17974463489999998	-0.09833452699999999	-0.0257935406	0.14442298509999998	-0.0100597104	-0.0314779853	0.010682906	-0.014158488500000004	0.0051340590999999994	-0.0207484464	0.0226434238	-0.1717276306	-0.077820066	0.1033784632	-0.0088770021	-0.0025457718	-0.1038165542	-0.0393542821	-0.0357771395	-0.0203803499	-0.0690825099	0.17259275079999994	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0548515	-0.0030034000000000037	0.00300868705225	9.02041156000002e-06	0.00990448	0.15563148	9.80987240704e-05	0.0242211575669904	-0.12847900000000004	1.499999999995949e-05	0.01650685344100001	2.2499999999878472e-10	-0.00182743	-0.00019506999999999988	3.8052304899999955e-08	3.3395004049e-06	-0.000944689	0.00017781100000000005	8.924373067209999e-07	3.1616751721000024e-08	0.000556425	-0.0002748449999999997	3.0960878062500004e-07	7.553977402499982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
