global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
741.4168335436825	n/a	n/a	549698.9210619406	1102.1572820201072	n/a	1214750.67430995	n/a	748.4267508665854	n/a	n/a	560142.6014127139	782.9117995096934	729.1199380472974	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.2445711410686	-9.17226240261391	84.1303975824047	536182.1119655675	1069.493691556501	-32.66359046360617	1143816.7562791521	1066.910141974184	745.89042791529	-2.5363229512953467	6.432934113267537	556352.5304556545	780.3145602718507	751.2352515699678	2.113898	40.889397	0.13322905	0.0601327	-0.18205362030000002	-0.10728577460000001	-0.011156602600000001	-0.28539349329999997	0.0474483844	0.1808886829	-0.0211560156	-0.0284517973	-0.0758955779	0.1919763236	0.0778202375	0.1339073384	-0.0366408971	0.0247337452	-0.0733538029	0.0387163312	-0.0654582549	0.065780507	-0.0448854633	0.0540678453	-0.1178042125	0.0481108397	-0.0923282483	0.17288274280000002	-0.0561178595	0.040951774100000005	-0.070406108	0.0955608671	-0.071230668	0.08891477980000001	-0.0369805154	0.0659497766	-0.023272978399999998	0.08596038289999999	-0.09911465720000001	0.0021018456	-0.0091038231	-0.11269186880000001	0.1522011127	0.1201392049	-0.07413140559999999	0.1668417081	-0.0656933828	0.1391229031	-0.1382886078	0.0345817822	-0.12994182070000002	0.1471441609	-0.0190082403	0.047255178499999995	-0.0092127149	0.0702450075	-0.1734600515	0.0226734846	-0.0272543473	0.0743006729	-0.0939925769	0.0044295407	-0.1319396179	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0164042	-0.0164042	0.00026909777763999996	0.00026909777763999996	-0.0115871	-0.0115871	0.00013426088641000004	0.00013426088641000004	0.0426406	0.0426406	0.00181822076836	0.00181822076836	0.0008035739999999999	0.0008035739999999999	6.457311734759999e-07	6.457311734759999e-07	-0.0	0.0	0.0	0.0	-0.000448369	-0.000448369	2.01034760161e-07	2.01034760161e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.9476158776042	-11.296955263464383	127.62119822471563	519765.46483960154	1023.6513698248082	-45.842321731692884	1047862.1269442063	2101.5184617520417	742.6902580169062	-3.20016989838382	10.241087378521906	551588.8193532188	773.2237580628862	691.2218135003551	1.700805	32.898884	0.2431791	0.171344	-0.0274444154	-0.1631025353	-0.0059988926	-0.0018823645	0.1161288646	0.046729825	0.1649129184	-0.0483742158	0.0515316908	0.1880556025	0.0928813251	0.1093172733	-0.1263252652	-0.1655063119	-0.0840946335	0.011296305	0.046362091200000004	-0.0525546296	-0.0143879578	-0.1644405745	-0.18394299190000002	0.1117139058	-0.0073708791	0.0448950922	-0.11121575539999999	0.038653658199999996	-0.1428106118	0.0005319284	-0.021707751600000002	0.1440625719	-0.0678181375	0.0406247004	0.1588457932	0.0667200101	-0.0370436008	0.1399021205	-0.0096160362	-0.1670776951	0.023538900499999998	0.1362859728	-0.011419063799999999	0.2528069046	0.0024336885	0.0286258154	-0.0025559778	0.0030943796999999998	-0.022832380099999997	0.0106101376	0.1940008925	-0.0389929102	-0.0197908	-0.0777411295	0.09134979730000001	-0.0540002618	0.158589281	0.1547725705	-0.0075649491	-0.0817732633	0.0349584861	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.0273551	-0.0109509	0.0007483014960099999	0.00011992221080999997	0.0232079	0.034795	0.00053860662241	0.001210692025	0.207704	0.1650634	0.043140951616000005	0.02724592601956	0.000936337	0.00013276300000000004	1.762601416900001e-08	8.767269775689998e-07	0.000469623	0.000469623	2.20545762129e-07	2.20545762129e-07	-0.000403359	4.501e-05	1.62698482881e-07	2.0259001e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.3774017602341	-4.570214117370142	20.886857078609342	513196.5817527438	1005.9931738793307	-17.658195945477473	1012022.2658918092	311.81188404887706	741.0828500244687	-1.6074079924375155	2.583760454152004	549203.7906003892	770.3838431414882	637.6289728424191	1.357868	26.265421000000003	0.08572854999999999	0.0477411	0.104562112	-0.0898409719	0.0097797866	0.0988502394	0.079584655	0.019160671599999998	0.0956754304	-0.0942819509	0.1141701041	0.1047095337	0.0532405709	0.0676666403	-0.09268668699999999	-0.0657455809	-0.0916522072	-0.00043580290000000004	-0.0102918901	-0.0209840988	0.0360791409	-0.0760033196	-0.0334165451	-0.0378319924	-0.11403323119999999	0.1453971149	0.0558631327	-0.0097276024	-0.0319397036	0.0314230873	0.0378446874	-0.014426511599999999	0.0232173245	-0.032318748700000004	-0.1269765994	-0.061857955199999995	0.07280114480000001	-0.037240855	-0.08786340960000001	-0.1283495845	-0.053423034800000005	0.06939928719999999	0.0138534451	0.1497603502	0.049566575700000004	0.0182293309	0.0397028723	0.0691022618	0.028128138900000002	-0.0634657483	0.1183001952	0.0360122104	-0.0093304463	-0.0531262779	-0.08840631089999999	-0.0473540579	-0.0189257722	0.0726193616	0.0073559635	-0.1213332333	0.0277963738	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0204306	0.006924500000000004	0.0004174094163599999	4.794870025000005e-05	0.030061200000000007	0.006853300000000003	0.00090367574544	4.696772089000005e-05	0.186513	-0.021190999999999988	0.034787099169	0.0004490584809999995	0.00103981	0.00010347299999999998	1.0706661728999997e-08	1.0812048361e-06	-0.000192457	-0.00066208	3.7039696849e-08	4.383499264e-07	-0.00015371700000000002	0.000249642	2.3628916089000007e-08	6.2321128164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.5292242113524	0.15182245111827794	0.023050056663561903	513414.1291489225	1005.777953829863	-0.21522004946768905	1011589.2924101859	0.046319669692874516	741.56872086696	0.4858708424912948	0.2360704755832005	549924.1677682593	770.3609897488805	628.7993076398099	1.07639	20.82074	0.054844320000000016	0.026983799999999995	0.1320004635	-0.0632307003	-0.0307906825	0.10473207080000001	0.0270460326	0.011719270700000001	0.1332664053	-0.011233628300000001	0.0786332389	0.0128021623	0.0975792946	0.010929863400000002	-0.0690420799	-0.060534098499999994	0.0700615599	-0.0115574067	-0.08990126650000001	0.045843029699999996	0.0755725189	-0.14753230720000002	-0.0465438838	-0.1091511381	-0.0012889528	0.09897784400000001	-0.024218891200000002	0.08550714279999999	0.058764375199999996	-0.0234099965	0.109160784	0.0777719029	-0.050790546299999996	-0.0709549427	-0.0930757892	-0.0203293068	-0.0200320797	-0.11004600269999999	0.0499950648	-0.0452929008	-0.0676190442	0.0786167064	0.089337678	0.0593885003	0.0030622236	-0.17878722579999998	0.052912670099999996	-0.0017814734	0.020905409099999998	-0.0033953540999999998	0.024947372599999997	-0.0928431672	-0.0205133002	-0.1069363398	-0.058823192300000014	0.025185077900000002	-0.0114122324	0.0825118841	0.049175705300000004	-0.0517377267	-0.0203015563	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.018541	0.0018895999999999984	0.00034376868099999993	3.5705881599999924e-06	0.043817	0.0137558	0.001919929489	0.00018922203363999995	0.183171	-0.003342000000000012	0.033551615241	1.1168964000000077e-05	0.000610869	-0.000428941	1.83990381481e-07	3.73160935161e-07	-5.04096e-05	0.00014204740000000002	2.54112777216e-09	2.0177463846760005e-08	-0.000299867	-0.00014614999999999995	8.992021768899998e-08	2.1359822499999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.3530011995599	-0.1762230117924446	0.03105454988520007	513161.62232761673	1011.458499789608	5.680545959745017	1023048.2967966443	32.26860240077545	740.6113637312102	-0.9573571357498168	0.916532685371093	548505.1920878029	770.9640067886996	635.1141492720755	1.354552	26.201262	0.09845012	0.0659114	0.12465461380000001	-0.0380141413	-0.0415631294	0.063870149	-0.08619016869999999	0.0940374275	-0.0828922504	-0.059546873300000004	0.0994837816	-0.08890952640000001	0.07984533519999999	-0.0466996749	0.11659372970000001	-0.046839386399999995	0.14789325890000002	-0.14129722279999998	0.0109559805	0.0389601231	0.0062459163	-0.11432950830000001	-0.0225099081	-0.0358506794	-0.0698571402	-0.046117116900000005	-0.006110626899999999	0.0379794631	0.054186707599999995	-0.1214151285	-0.1573572417	0.1390021606	0.0052568263	0.0516594356	-0.040012682	-0.08713183710000001	0.0716546721	0.077404788	0.028501766499999998	0.019225625	-0.1374294222	0.032881472200000005	-0.0149835497	-0.1059151405	-0.2328702292000001	-0.1000202667	-0.066558401	0.05825358730000001	-0.0450348411	-0.005961551	-0.0237962129	0.053884313499999996	0.0024997355	-0.1046069752	-0.006271714	0.078139712	-0.022075726400000002	0.043824692400000004	0.0137400775	-0.012963082800000001	0.0046920284	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0206127	-0.0020717000000000027	0.0004248834012900001	4.291940890000011e-06	0.040812199999999986	-0.003004800000000009	0.0016656356688399994	9.028823040000054e-06	0.160147	-0.02302399999999999	0.025647061609	0.0005301045759999995	0.00159039	0.0009795210000000001	9.594613894409998e-07	2.5293403521e-06	-0.000195362	-0.0001449524	3.8166311044e-08	2.1011198265759997e-08	-0.000582386	-0.000282519	3.39173452996e-07	7.981698536099997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.7364191092203	1.3834179096603523	1.9138451127690181	515145.5673157263	1020.8332054034764	9.3747056138684	1042100.4332543362	87.88510534669571	740.3400188252301	-0.2713449059800723	0.07362805800133429	548103.3434741421	769.4700590278312	638.223159769382	1.606252	31.069941	0.19340625	0.106243	0.1037075373	0.0699862454	-0.1083886523	0.053201754299999994	-0.13048956949999999	0.09794457869999999	0.09689812810000001	0.0470626312	0.0933555094	-0.2026760766	0.055588936	0.0426962922	-0.0283964346	0.0319273299	0.031699400499999995	0.098735061	-0.022141201099999997	-0.057617032	0.1657676699	0.0325056117	0.0554299788	0.06119165190000001	-0.07644913639999999	-0.206155725	-0.028009041000000002	-0.0300985838	-0.0671653897	0.1188566819	0.013600490900000001	-0.0157197278	0.1473313875	-0.08790401880000001	0.0527723125	-0.10713213740000001	-0.2058831062	0.1129807076	-0.0351924811	0.1182580893	-0.15697126390000002	0.05725726900000001	0.0508611615	-0.0026809217	0.17213160600000002	0.0075332336	0.07061656599999999	-0.159423003	-0.118517126	0.0990602036	0.0789454717	0.069799735	0.0032494376	-0.0165630605	0.0241826442	0.18206963	-0.1791196959	-0.0663399859	0.0636261282	0.1218271197	0.0700459234	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.015702899999999995	0.004909800000000006	0.00024658106840999984	2.4106136040000055e-05	-0.0373971	-0.07820930000000001	0.0013985430884100002	0.00611669460649	0.0990001	-0.0611469	0.009801019800010002	0.00373894337961	0.0007899119999999999	-0.000800478	6.40765028484e-07	6.239609677439999e-07	-0.000212515	-1.7153000000000007e-05	4.5162625225e-08	2.942254090000001e-10	-0.000417212	0.00016517399999999995	1.74065852944e-07	2.7282450275999992e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.5274013741754	6.790982264955119	46.11744012293496	524939.9553420155	1029.0147256487546	8.181520245278193	1058871.3056019815	66.93727352389695	743.3593357091702	3.0193168839400637	9.116274445645539	552583.1019859788	773.4776065161606	660.032654104197	1.332342	25.771652	0.26303163	0.15752	0.0552015474	0.119358239	-0.121778963	-0.0293683065	-0.1323840835	-0.017566021299999998	0.1391971219	-0.07361027490000001	-0.0188810822	-0.21438917079999997	0.09282645210000001	0.0360145171	0.0031051545000000003	0.1901531131	0.0685818078	0.0601348394	-0.0695040678	0.1291783726	-0.1160598171	0.0017398292	0.0016853598	-0.0735909388	0.10425260199999999	-0.06422544549999999	-0.0520613177	0.041582451299999997	0.0468309749	0.041055315099999996	-0.0646305296	-0.0205861292	0.0746227258	-0.0325077254	-0.0070756901	-0.1397787097	0.0544274534	0.1345472172	0.010732129699999999	0.16635767140000002	-0.0813855127	0.1288279971	-0.0190267485	-0.17144687100000006	0.0686559435	0.0323046196	-0.105477667	-0.1447208253	-0.130961181	0.0154714306	-0.0261993708	0.0626830004	0.0916808527	0.15631988689999998	0.049355109800000005	0.1309650037	0.0906200941	0.0011194299	0.053665348200000004	-0.1118929202	0.10879602949999999	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.00326123	0.012441669999999995	1.06356211129e-05	0.00015479515238889986	0.119104	0.1565011	0.014185762816000001	0.02449259430121	0.0649319	-0.034068200000000014	0.00421615163761	0.0011606422512400005	0.000163239	-0.0006266729999999999	3.927190489289999e-07	2.6646971121e-08	5.93132e-05	0.0002718282	3.51805569424e-09	7.389057031524001e-08	-0.0001153	0.000301912	1.329409e-08	9.1150855744e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.2191481212602	2.691746747084835	7.245500550441791	528847.6893942114	1031.4827626940134	2.468037045258825	1063956.6897348743	6.091206856769911	744.9669398545517	1.607604145381515	2.584391088247832	554975.7414762552	773.5035460934113	686.8403829719535	1.3226719999999998	25.584606	0.4038323	0.299254	-0.0497212483	0.12498389830000001	-0.15765040560000002	-0.0803868357	-0.1053889206	-0.014203788200000001	-0.003353293	-0.1601101071	-0.0727541651	-0.0856228574	0.0233704341	0.1972558968	0.139927981	0.09019211869999999	0.036525625	0.042034431	-0.0029958754	-0.000675316	-0.12193818140000001	0.022320066800000003	0.015005826299999999	0.0965362343	-0.0227160341	-0.0647559624	-0.09022519039999999	-0.048238542999999995	0.0834486324	-0.1841497853	0.065253016	-0.0266292273	0.1135284775	-0.10274540019999999	-0.1431369981	-0.0049217502	0.0711231555	0.0463224125	-0.020450947	0.1116606822	-0.012317890900000001	0.0915077014	-0.2156887341	-0.11562662550000001	0.0807698092	0.042987747400000005	0.070337223	-0.12372828039999999	0.0059788422	0.0229147697	0.0415976282	0.0640838663	-0.1106260308	0.162569026	0.009705796	-0.0071990308	-0.06778067230000001	-0.11444940810000001	0.182174737	-0.1530197741	-0.0075390391000000005	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.015827899999999995	-0.012566669999999995	0.0002505224184099999	0.00015792119488889988	-0.179713	-0.298817	0.032296762369000004	0.08929159948899999	0.0650975	0.00016560000000000186	0.0042376845062500005	2.7423360000000614e-08	0.00147679	0.001313551	1.7254162296009999e-06	2.1809087041e-06	0.000389492	0.0003301788	1.5170401806399994e-07	1.0901803996944001e-07	8.66308e-05	0.0002019308	7.50489550864e-09	4.0776047988640014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729.4935832526016	2.27443513134142	5.1730551666800615	532160.8880067205	1030.6424118719303	-0.84035082208311	1062223.7811491895	0.7061895041757588	746.8773387612814	1.910398906729711	3.6496239828340737	557825.7591551339	776.8832308022653	713.7853500326622	1.265355	24.475927	0.398578385	0.277254	-0.1365829849	0.06945746059999999	-0.17633617140000002	-0.10710309800000001	0.0126045477	-0.00862659	-0.1005680217	-0.07495012570000001	-0.14358666609999998	0.06853121570000001	0.1173124814	0.0210715193	-0.0385914788	0.057530760199999996	-0.0806596753	-0.005308970400000001	0.106144321	-0.07455204480000001	-0.0182748758	0.0572123212	0.1783146275	0.1387063016	0.1298303311	-0.0388373415	-0.0213212281	0.007690449399999999	-0.1182067374	-0.042506414900000004	0.0535965937	0.0927121458	0.016706814	-0.0484913268	-0.0525061321	-0.0933733367	0.0395969849	-0.0719471873	0.0419825525	0.0343460127	0.125241606	0.1530820823	-0.0160521149	-0.0554179068	-0.0057048679000000005	0.07786537730000001	0.012842741299999998	-0.018397133200000002	0.2038724716	-0.060668127	-0.1090253066	-0.13358281119999998	-0.0028842523	0.0969515443	0.0049550254	0.0340805366	-0.023068505099999997	0.0185253618	0.052272330199999995	-0.0415497407	-0.1339389245	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00305803	0.012769869999999996	9.351547480900003e-06	0.00016306957981689988	0.0968581	0.27657109999999996	0.00938149153561	0.07649157335521001	0.0167614	-0.048336100000000014	0.00028094452996	0.0023363785632100013	0.000613896	-0.0008628939999999999	7.445860552360002e-07	3.768682988159999e-07	0.00016743099999999998	-0.000222061	2.803313976099999e-08	4.931108772099999e-08	-4.64405e-05	-0.00013307129999999998	2.15672004025e-09	1.770797088369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
