global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
741.7326607089909	n/a	n/a	550167.339962439	1062.9589913790146	n/a	1129881.8173534921	n/a	750.9329923519258	n/a	n/a	563900.3590026174	794.8650786588962	728.2635958674881	n/a	n/a	n/a	n/a	-0.13132336960000002	-0.043885907800000006	0.025942456000000003	-0.0376807255	-0.3763056883	0.0095760749	0.5138590691	-0.08369306950000001	-0.0193027648	0.04521067	-0.0541369351	0.10038818070000001	-0.12488170650000001	-0.1239621915	0.21740487149999999	-0.143148408	0.06626557059999999	-0.1647845103	0.18105789030000002	-0.0197378773	-0.0142066071	0.025292565099999997	-0.08952952460000001	0.044877833799999996	-0.0026329585999999997	0.0498918388	-0.130553194	0.0665380108	-0.033473584	0.0901954077	-0.0600143638	0.18094156649999998	-0.0629969806	0.1123949425	-0.0797997949	0.1501670202	-0.120000858	0.0091620023	0.0907010646	-0.0804546609	0.09930820300000001	0.04698645110000002	-0.0956149163	0.0784881755	-0.023841402799999998	0.1353794542	-0.1594811958	0.10110993039999999	-0.42253447759999996	0.054544658899999994	0.24368051329999998	-0.0730342715	0.0290217902	-0.0260904059	0.1918238989	-0.0350679084	0.271631859	-0.09058132990000001	0.0110257451	0.0682758918	-0.010475715699999999	0.0463609374	-0.0194245224	0.1028936715	-0.1983656484	0.0424485023	-0.0208830642	0.1260497378	0.11250323	0.1124865505	0.11245875300000001	-0.120553	n/a	0.014533025809	n/a	-0.17051	n/a	0.0290736601	n/a	-0.0698887	n/a	0.004884430387689999	n/a	0.0	n/a	n/a	0.0	-0.000473924	n/a	2.2460395777600002e-07	n/a	-0.00195456	n/a	3.8203047936e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.567756049306	-7.164904659684908	51.335858782374494	539589.7882273127	1022.0889695527724	-40.870021826242244	1044665.861681448	1670.3586840775167	750.8554480051598	-0.07754434676598976	0.006013125715364066	563783.9037990293	788.8464325085993	688.1246580440597	1.38228	24.110115	0.14157650000000002	0.0737488	-0.019289207	-0.0274777592	0.1287484978	-0.0379603659	-0.1274179061	-0.0627437397	0.2192126603	0.062205269800000004	-0.0196569254	0.0333126149	0.0841140379	0.0715749295	-0.0279366678	-0.142928862	0.1411798135	-0.0083908619	-0.0663887029	-0.057552816799999996	-0.0663982895	-0.025422963	-0.1041340566	-0.0819903972	-0.074683603	0.05897171530000001	0.0927206894	0.034888439	0.0413873705	0.0356876297	0.0426469903	0.044421473600000004	-0.0026353016	-0.1155638542	0.0370949249	0.0755060472	-0.011806753500000001	0.10096414810000001	-0.0176229974	-0.1761684281	-0.006524179000000001	-0.0135634546	-0.1904065741	0.0102572673	-0.0811386301	0.0262611551	0.0851908783	0.0395888971	-0.0686762638	0.047185198	-0.1078265449	-0.1053796684	0.18315917620000002	0.0542657016	-0.0248098288	-0.07815678179999999	0.0939166505	-0.1063754877	0.0533505605	0.1585371305	-0.071054308	0.0327578894	0.0467815988	0.0071011327	0.0620832974	0.045715922699999995	-0.0448738162	0.063971775	-0.0060401497	-0.16351727470000002	0.11245875300000001	0.1123086861	0.11205872300000001	-0.104127	0.016425999999999996	0.010842432129	0.00026981347599999993	-0.121562	0.048948000000000005	0.014777319843999997	0.0023959067040000004	-0.0177013	0.0521874	0.00031333602169	0.00272352471876	0.000480302	0.000480302	2.30690011204e-07	2.30690011204e-07	-0.000473924	0.0	2.2460395777600002e-07	0.0	-0.00195456	0.0	3.8203047936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.2704037420942	-2.2973523072117814	5.277827623451295	536219.9441966097	1010.0159821208124	-12.072987431959973	1020132.2841394693	145.75702553226347	751.4985877253372	0.6431397201773734	0.4136286996698302	564750.1273531764	788.3915138207848	675.6588443003043	1.0604110000000002	18.495983	0.21230054	0.10658	0.0360896392	-0.0524445708	0.0609697973	-0.1102292961	0.017202336999999998	-0.0733952915	0.0931316417	-0.038605158	-0.0028307076000000002	0.0509279496	0.15501351289999998	0.015639716	-0.0227521401	-0.0595805108	0.0325752377	-0.050317934	0.023931481	0.0352426063	-0.0387566524	0.020526230700000002	-0.07136403200000001	-0.038756945	0.09118388570000001	0.1220806423	0.021232998	0.0249179458	0.0078379469	0.0030405077000000003	0.1123157808	0.0881195688	0.0645661768	0.0837916277	0.0226781413	-0.0648382251	-0.0292208829	-0.1852128103	-0.0351619729	-0.020513691100000002	-0.0672429836	0.0320091941	0.0694956833	-0.026209500400000002	-0.0748270685	0.0347719842	0.1047201182	7.361729999999999e-05	0.0021297991	0.051029612599999996	-0.017240386200000003	-0.0745341861	0.1023666004	-0.0725799738	0.0268009969	2.90248e-05	-0.0274648085	0.0084677102	0.0156059275	0.1346765296	0.0683323799	0.0411726182	0.0607832217	-0.0695043869	0.035045101	0.0964037928	0.0043873147	0.010940284	0.1008537303	-0.047258225	0.1123698164	0.11195323859999999	0.1112600859	-0.0588259	0.0453011	0.00346048651081	0.0020521896612100002	-0.0513395	0.07022250000000001	0.00263574426025	0.004931199506249999	0.00850139	0.02620269	7.227363193209998e-05	0.0006865809632361	-0.00046666	-0.000946962	8.967370294439998e-07	2.177715556e-07	-0.000511787	-3.786299999999996e-05	2.61925933369e-07	1.4336067689999968e-09	-0.0015279000000000002	0.0004266599999999999	2.3344784100000005e-06	1.8203875559999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729.4382647875177	-2.832138954576521	8.021011058029794	532080.1821362248	1008.32635552483	-1.6896265959824175	1016722.0392459858	2.8548380338511317	750.4788669769914	-1.019720748345776	1.0398304046068694	563218.5297790688	788.3714842965013	669.5091337192988	1.274956	22.238146	0.27739936	0.227448	0.0531441475	-0.0670959029	0.04346230190000002	0.16424129099999998	0.023993411	-0.0793590966	0.0069999954	-0.11902102460000001	-0.06277009360000001	0.1287256919	-0.027893501600000002	-0.09368219259999999	-0.0231996519	-0.1574188475	0.1115633316	-0.0121217841	0.026870508199999997	-0.0506576419	0.074032859	0.1039160957	0.12388522019999999	-0.1181635709	0.2189789278	0.0877455916	-0.0332589722	-0.0869085736	0.19803801829999998	0.027194934700000003	-0.0468061815	-0.025875707799999998	0.123741806	-0.0924905345	-0.1309995283	0.0326311879	0.0350593254	-0.030570053399999998	-0.1060102074	-0.0398469255	0.1011894676	0.1258211129	-0.0026288244000000002	0.10454117060000001	-0.0913229159	0.012624211399999998	-0.016038198899999998	-0.038902191	0.0349516563	0.1872369813	-0.0553783433	0.1323860272	-0.0192213665	0.1546807989	0.15282845779999998	0.0683247478	0.014358541499999999	-0.0698951749	-0.0557764648	0.0206590283	0.0433972271	-0.024412581000000003	-0.05851335360000001	-0.019717905	-0.0382987241	0.1177515097	0.2165727376	-0.0883453251	0.1848270447	-0.0086058271	0.11223645550000001	0.1114207701	0.1100656827	-0.0848574	-0.0260315	0.00720077833476	0.00067763899225	-0.27718400000000004	-0.2258445000000001	0.07683096985600002	0.051005738180250025	0.0085603	5.891000000000056e-05	7.327873609e-05	3.4703881000000664e-09	-0.000318316	0.000148344	2.2005942336000004e-08	1.0132507585599998e-07	-0.000158622	0.000353165	2.5160938884e-08	1.24725517225e-07	-0.00153568	-7.779999999999766e-06	2.3583130624e-06	6.052839999999636e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.5520884167273	-2.8861763707903947	8.330014043308816	527877.937182708	992.8417808414548	-15.484574683375172	985734.8017844312	239.77205312502332	749.1693619977102	-1.3095049792812006	1.7148032907622577	561254.7329560561	786.1624762546121	660.9200782010585	1.356286	23.656715	0.16998107999999998	0.133524	0.10748619890000001	-0.19862030719999998	-0.0757247841	-0.0052814878	0.1589992363	-0.058442193600000004	0.021975850499999998	-0.09894673789999996	-0.1251128505	0.0680459403	0.0459882958	-0.1209927083	-0.0160811597	0.0161757677	0.1469269161	-0.0260465077	-0.1068352816	-0.09763868070000001	0.048581614	0.0305303251	0.018883749499999998	-0.08823249179999999	-0.0805663406	0.0321985154	-0.0078661456	-0.0416416588	0.0826291465	-0.0511790404	0.00021227180000000002	-0.011297331499999999	-0.1483215299	-0.0116907501	-0.006089521999999999	-0.0229990182	-0.037523061	-0.0684590604	0.0103246264	0.0777166431	0.1172730377	0.023074445099999997	0.0256357111	-0.0156638443	-0.0930494475	-0.0866741381	0.0527292512	0.0642780591	0.1564811375	0.0366878902	-0.019821320400000002	0.0659486848	0.0833612221	-0.047843972699999994	0.0335267653	0.1176758433	-0.04699427	-0.131180631	-0.0939400718	0.0680894371	-0.0032926957000000002	-0.0809882973	-0.028185680299999998	0.0078367513	-0.0725652716	0.069225364	0.1022234441	-0.1036578683	-0.047093033799999996	-0.06626399990000001	0.11205872300000001	0.1107121224	0.1084797619	-0.084862	-4.600000000007376e-06	0.007201559044000001	2.116000000006786e-11	-0.147568	0.12961600000000004	0.021776314624	0.01680030745600001	0.0280468	0.0194865	0.0007866229902400001	0.00037972368225	3.57356e-05	0.0003540516	1.2535253546256e-07	1.2770331073599998e-09	-0.000152334	6.287999999999991e-06	2.3205647556000003e-08	3.953894399999989e-11	-0.00147854	5.714000000000001e-05	2.1860805316e-06	3.2649796000000016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.371574529324	-0.18051388740332186	0.03258526354545916	527615.6642842093	993.2531801510628	0.41139930960798665	986551.8798801996	0.16924939194592806	748.9941319154071	-0.1752300823030737	0.030705581743941977	560992.2096437144	786.176180665964	641.6781188686275	1.156803	20.177282	0.016386344999999997	0.008317909999999998	0.17293484829999994	-0.0595610882	-0.041152305800000004	-0.0532036505	0.1805324175	0.055019518899999995	0.0218320171	-0.0476358917	-0.1280467132	-0.0908323511	0.0222638039	-0.0833492567	-0.0041102778	0.06041818030000001	0.2144378271	-0.0316572143	-0.1622327036	-0.0278377614	0.1071179253	-0.0704545099	0.080083792	-0.074715769	0.069755181	-0.000944953	-0.042404742	0.0287815283	-0.1657558476	-0.0317177507	0.0520624039	-0.031170311000000006	-0.0201970492	-0.038518337	-0.0634469676	0.0115393198	0.0637694151	0.0143231737	0.0438471893	-0.0344497281	-0.0241028314	0.0355989208	-0.092182451	-0.0455563853	0.010608918600000001	-0.14278664970000002	0.0542662662	0.0731496825	0.0377481509	-0.0351838464	-0.0160609477	0.0568055571	-0.01067706	0.0129858881	0.15886405509999998	0.0885119243	-0.0071713136	-0.0268097498	0.0902786651	0.015019513600000001	-0.1463458235	-0.019839248700000003	0.0455725763	0.073089381	-0.1126340454	-0.0804550576	0.2196659275	-0.0048985761	-0.061860747199999996	0.089576605	0.1118366891	0.10982841609999999	0.1065079649	-0.0848851	-2.309999999999812e-05	0.007205480202010002	5.336099999999132e-10	-0.154967	-0.007398999999999989	0.024014771089	5.474520099999984e-05	0.0321381	0.0040912999999999965	0.0010328574716099998	1.6738735689999966e-05	9.85845e-05	6.284890000000001e-05	3.9499842312100015e-09	9.718903640250003e-09	-0.000186194	-3.3860000000000004e-05	3.4668205636000014e-08	1.1464996000000002e-09	-0.00147929	-7.500000000000995e-07	2.1882989041000004e-06	5.625000000001492e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.5714243658089	2.199849836484873	4.839339303082522	530816.3204024235	1000.7134044209456	7.460224269882815	1001427.317787759	55.654946156948576	748.8688147121508	-0.12531720325637252	0.015704401431998985	560804.5016483816	786.2777589676874	653.1637278131127	0.9057210000000002	15.797842	0.091553525	0.044173800000000006	0.1389912895	0.00042475870000000004	-0.027828826299999998	-0.0930382673	0.1368293033	0.1093847332	-0.0085015961	-0.0308173156	-0.105963252	-0.20364353780000002	0.025947371099999998	-0.0099116825	-0.045583844299999995	0.0907693838	0.1153807325	0.0750622207	-0.10499666880000001	-0.11820940880000001	-0.0411749358	0.040238959399999996	-0.1128775649	0.014498086100000003	-0.0127076698	0.0546949833	-0.12893658560000001	-0.07519911559999999	0.0413678513	-0.0546871938	-0.07748724559999999	0.0749215017	0.0209657872	-0.0365283047	0.09606871759999999	-0.0556366011	0.0695572364	0.13191105820000001	0.0030009553	-0.0364577003	0.0126902689	0.0013479369	0.053926125400000004	0.0106777496	0.0639051437	-0.1653952991	0.090872831	0.025269751899999998	-0.055022435999999994	-0.08592809480000001	-0.0633499863	0.0042249867	0.0883541189	-0.1003947576	0.045466405700000004	-0.0121430106	-0.031189231600000002	-0.0430996301	0.0177083352	-0.0148314983	-0.172968016	-0.0374216836	-0.09436823039999999	0.060011088399999996	-0.0011216514	0.1690328414	0.09310380630000001	-0.0938451125	0.010884038799999999	0.1060823558	0.1115704417	0.1087710484	0.1041573055	-0.06569689999999999	0.019188200000000016	0.004316082669609997	0.0003681870192400006	-0.124567	0.030399999999999983	0.015516937489000003	0.0009241599999999991	0.00877204	-0.023366059999999998	7.69486857616e-05	0.0005459727599235997	6.98749e-05	-2.870960000000001e-05	8.242411321600008e-10	4.88250165001e-09	-2.14483e-05	0.00016474570000000002	4.6002957289000007e-10	2.714114566849001e-08	-0.00130076	0.0001785300000000001	1.6919765776e-06	3.187296090000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.7145626163698	2.143138250560924	4.593041561017336	533943.7720196326	1008.8842900400343	8.170885619088722	1017847.5106895841	66.7633718002309	751.4666132706641	2.5977985585133183	6.748557350613876	564702.0708604818	787.2645142345027	660.8962596360317	1.135681	19.808868	0.093395575	0.0622154	0.09813585550000001	0.1156741896	0.08798715509999999	0.0164553608	0.0591686073	0.1103176099	-0.0294471564	0.00033738830000000004	0.0121451576	-0.1217982317	-0.0317311052	-0.07565377429999999	-0.0502676527	-0.0856207911	0.0553089779	0.081565529	-0.0602297316	-0.040096753799999996	0.0913531619	0.0428680313	0.09864699589999999	-0.1365281357	-0.0497117089	0.1249249207	0.014784876399999999	0.0296533681	0.031988506800000004	0.055680948200000004	-0.114448182	0.1152748049	-0.08805087019999999	-0.049267007599999996	-0.0066215158999999996	0.0068925009	0.0777986068	-0.0588338023	-0.1791490776	0.0558679149	-0.038816286	-0.055828803200000006	-0.0648794664	0.0125912753	0.1009323842	-0.0749680067	0.0178121585	-0.0248033891	-0.0687861464	0.0639779333	0.0393001228	-0.0354853759	-0.0723548433	0.0666104245	0.046890502800000004	-0.0310006038	0.126054801	-0.11498887890000001	0.0782272939	0.21070788629999998	0.0591531178	-0.0764316116	-0.0298284952	0.10494234960000001	-0.1076240802	0.03834789	0.070692745	-0.0936597943	-0.07130643889999999	0.057639833700000004	0.1112600859	0.1075416914	0.1014361455	-0.07678339999999999	-0.0110865	0.005895690515559998	0.00012291048224999994	-0.183182	-0.05861499999999997	0.033555645123999986	0.003435718224999997	0.0256302	0.016858160000000004	0.0006569071520400001	0.00028419755858560017	4.85963e-05	-2.12786e-05	4.5277881795999996e-10	2.36160037369e-09	-0.000136888	-0.0001154397	1.8738324544e-08	1.332632433609e-08	-0.00130076	0.0	1.6919765776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.7641343648421	1.0495717484723173	1.1016008551912373	535478.7483427267	1015.9608626683483	7.076572628314012	1032176.4744738145	50.07788016380307	752.199004519831	0.7323912491668807	0.5363969418562239	565803.3424006246	789.2897928055207	669.3507031507928	1.26142	22.002037	0.16390403500000006	0.112848	0.0653012266	0.0699981499	-0.0598532231	0.0585379034	-0.005905456700000001	0.0703933211	-0.107471796	-0.0972271349	0.0681431963	-0.0212207557	0.06459053049999999	-0.164496491	0.0088993209	-0.12296331419999999	0.12154674609999999	0.0608317562	0.1460640333	0.08108752059999999	-0.08414196630000001	-0.0726519435	0.0773722128	-0.0964619599	0.0685053275	-0.1768097925	-0.0436327038	-0.0472869588	0.0513253579	-0.0634869794	0.0316980154	0.027180107599999996	-0.0199579365	0.007542265	-0.0034977734999999998	-0.1118027558	-0.045945778799999996	0.0150724422	-0.043990281299999996	0.0361418326	-0.1601253682	0.0299576592	0.035837342200000004	-0.034574115499999995	0.09387016720000001	0.035648885899999996	0.08648402869999999	-0.0595672096	0.0833868753	0.1435881675	0.0017718026999999999	-0.0096801687	-0.0157547208	0.0483917351	0.2302426442	0.029439259	0.0300470865	-0.034903722799999995	-0.1458853339	-0.0471518182	0.070941886	0.0705697717	0.026914856299999998	-0.1203025476	-0.0062821086	-0.016208199399999998	0.1039419493	0.0829328879	0.09640328	-0.0341994727	0.11090574460000001	0.1061422889	0.09835416429999999	-0.0849565	-0.008173100000000016	0.007217606892250002	6.679956361000027e-05	-0.07581509999999997	0.10736690000000003	0.005747929388009995	0.011527651215610005	0.0521996	0.0265694	0.0027247982401599996	0.0007059330163599997	0.000369166	0.00032056969999999995	1.0276493255808996e-07	1.3628353555599998e-07	-0.000252211	-0.00011532299999999995	6.361038852099996e-08	1.3299394328999992e-08	-0.00130076	0.0	1.6919765776e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.4464336244544	3.6822992596122495	13.559327837340927	540881.456730929	1016.5142107921413	0.5533481237929436	1033301.1407423698	0.3061941461051709	753.700293285311	1.5012887654800124	2.2538679573565	568064.1320983638	790.2429270851462	673.088800891521	1.486713	25.93166	0.3112383	0.171483	0.022913629100000003	0.1530448469	-0.070785243	-0.1158150926	0.0102883338	0.178260755	0.0084176531	0.0429596713	0.1470526085	-0.057168560800000004	-0.029040412	-0.134870119	-0.0515683199	-0.0112269776	0.1412309161	0.0095600739	0.051811178	-0.0279220707	-0.0153989713	-0.041508371	0.024208003399999997	0.1163873126	-0.0252720371	0.006441779200000001	-0.1435078135	-0.023916963	0.08003959299999999	0.1341583066	0.15591392	-0.0804638102	0.1528427969	0.11103139449999999	0.0169830855	0.1818141243	0.10883586880000001	-0.09801432560000001	0.012555655	-0.055670531100000004	0.0319347542	-0.19899283269999998	0.094716008	-0.056648958099999994	0.1725020648	0.0338329919	-0.008600099200000001	0.10031945589999999	0.0148433795	0.0410591323	0.028972339	-0.0656626835	0.1813174647	-0.0721427076	0.0543764059	0.10707425109999999	0.05779645200000001	0.0631139424	-0.07227937570000001	-0.10266251970000001	0.049592253200000005	0.0027491355	-0.0582472363	0.0094564253	-0.0325987684	-0.08749060560000001	-0.11776215150000001	-0.015527843500000001	0.0490440633	-0.05069868599999999	0.1105075577	0.1045750536	0.09492232490000001	-0.06122	0.0237365	0.0037478884000000006	0.00056342143225	-0.159817	-0.08400190000000005	0.02554147348900001	0.0070563192036100075	-0.08291289999999997	-0.13511249999999994	0.006874548986409996	0.018255387656249997	0.000547064	0.00017789799999999998	3.1647698404000004e-08	2.99279020096e-07	0.00017069	0.000422901	2.91350761e-08	1.7884525580099995e-07	-0.000533811	0.000766949	2.849541837210001e-07	5.88210768601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
