global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
736.0311098965635	n/a	n/a	541741.7947355672	1070.1430412205866	n/a	1145206.128672846	n/a	746.7603612945488	n/a	n/a	557651.0372007651	784.4909383110428	708.4015962833374	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.9790331059891	-7.0520767905744615	49.73178706015898	531410.4307081427	1041.900305616716	-28.24273560387064	1085556.2468442062	797.6521143901424	746.0332701669148	-0.7270911276340257	0.5286615078841191	556565.640195941	781.9262411245091	695.1545367357178	1.3328209999999998	25.052242	0.18351175	0.127727	-0.004756385399999999	-0.0775108679	-0.0286718186	0.0532858035	-0.0399838302	0.13813105	0.1734495754	-0.07932954	0.028956051099999998	-0.0285547351	-0.0009426574000000001	0.13123772720000002	-0.1087345467	0.0271427974	-0.068723317	0.057546504299999995	-0.09434331650000001	0.0542370213	-0.05409899730000002	0.007859518499999999	-0.0030175109999999996	0.08943627960000003	-0.21151712179999999	-0.018085093700000002	0.10485026619999999	-0.0165963286	0.051645280599999996	-0.0089465812	0.0766635828	-0.060028372300000014	0.014600425700000001	-0.0474086946	0.0330716677	-0.0027704828999999998	0.0570748289	-0.09345369490000001	0.0716419801	-0.0967512801	0.068512764	-0.021270725600000002	0.0567311509	-0.07046869530000001	-0.0174553147	-0.1450018586	0.1517943768	-0.035041777999999996	0.0417609017	-0.09888338890000001	0.012207901100000002	-0.086059455	0.0213931959	-0.0541138424	0.0203029516	-0.07522523910000001	0.0106948148	-0.0259813531	0.0076017123	-0.07742543730000001	0.0291133997	-0.096309613	0.0229605144	-0.0063911751	0.11075845880000001	-0.0449278216	0.0095125889	-0.0290925585	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	0.0	0.0	0.0	0.121111	0.121111	0.014667874320999997	0.014667874320999997	0.0232742	0.0232742	0.0005416883856400001	0.0005416883856400001	-0.000782531	-0.000782531	6.123547659609999e-07	6.123547659609999e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.9232324165467	-3.055800689442321	9.337917853596167	526964.5393620877	1021.8640641145872	-20.036241502128746	1044206.1655287812	401.45097353162635	744.2043433837019	-1.8289267832128644	3.3449731783533565	553840.1047111669	776.9480908482698	663.3344156870301	1.226709	23.057722	0.30916735329999995	0.22331	-0.0917082569	0.031998812	-0.0300706648	0.0507409026	-0.034011826099999996	-0.0520363621	0.056112074500000005	-0.1186806965	0.0034990389	0.0746880793	0.0326432526	-0.039212546	-0.0197759882	-0.0654527976	0.0613372242	-0.0045691866	-0.0324943506	0.0437625291	-0.0989274616	0.0751042891	0.1004238685	-0.029460489	-0.0263870554	0.1416869858	0.0597313573	-0.1462451537	0.0861340761	0.0819654447	-0.0476876092	0.0386493853	-0.0701080562	-0.1164840603	0.0585885515	-0.15585745869999998	-0.022494952999999998	-0.0200907711	0.06617605160000001	0.0365178336	0.0347474642	0.034382010299999995	-0.0309579141	0.0765427524	0.048840520400000004	0.0266674532	0.061439715	0.0368097817	-0.0248563233	0.06882369990000001	-0.1082635574	-0.0857024325	0.0803491392	-0.0354522863	0.02965127	-0.0521579508	0.1170140447	-0.011585588400000001	0.0021061370999999997	0.0701912095	0.0564600105	-0.0594138246	-0.1254222402	-0.039035643599999996	-0.07860002599999999	-0.0026743576000000002	0.0502512876	-0.052853569100000004	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	2.14783e-05	2.14783e-05	4.613173708900001e-10	4.613173708900001e-10	-0.103662	-0.224773	0.010745810244	0.050522901529	0.0534	0.030125799999999998	0.0028515600000000004	0.00090756382564	0.000143446	0.0009259769999999999	8.57433404529e-07	2.0576754915999998e-08	-5.10515e-05	-5.10515e-05	2.6062556522500002e-09	2.6062556522500002e-09	-0.000107913	-0.000107913	1.1645215568999999e-08	1.1645215568999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.4365060298787	2.513273613331989	6.316544255470835	530619.7433170176	1030.6005184450653	8.736454330478068	1062137.4286192374	76.32563426852899	745.4242536668451	1.219910283143122	1.4881810989183315	555657.317954773	778.0293053939818	683.3922521246624	1.083326	20.362637	0.2470754633	0.18543	-0.0410125203	0.0370442104	-0.090948615	0.0702479191	-0.0759919042	0.024508524	0.0392949113	-0.1603911944	0.09819897779999999	0.0379762275	0.0823810279	-0.0244793042	-0.0620283767	-0.1233216163	-0.11835862650000001	0.005322318299999999	-0.024270041000000003	0.08799421210000001	-0.0247286494	0.0294227752	-0.1270111378	-0.0331634223	0.0522267418	0.1825202505	0.063948403	0.0271958871	-0.0496980042	-0.029178086699999998	0.0450753541	0.083254507	-0.0192129094	-0.1075256405	0.23855395780000002	-0.0006839662	-0.0602799621	0.0256349391	-0.0081507073	0.00025143459999999997	0.039992078	0.0600456562	-0.0334093597	0.063864999	-0.0187532048	-0.018378238300000002	0.0938556986	-0.027537692000000003	-0.07538737549999999	0.0790950058	0.1255709618	-0.0416726331	0.0485734241	-0.1799678257	0.0336544556	0.09835816859999999	0.0163339347	0.16031642880000002	-0.0686910122	0.1215842143	0.0072561817	-0.11409841009999999	0.0651233162	-0.1094357678	0.0924832766	-0.0439285711	0.0511122174	-7.24862e-05	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.00372436	-0.0037458383	1.38708574096e-05	1.4031304569746888e-05	0.079904	0.183566	0.006384649216	0.033696476356	0.0564389	0.0030388999999999967	0.00318534943321	9.234913209999984e-06	-0.0007239889999999998	-0.0008674349999999997	7.524434792249995e-07	5.241600721209996e-07	-0.0	5.10515e-05	0.0	2.6062556522500002e-09	-0.000323921	-0.000216008	1.0492481424099998e-07	4.6659456063999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729.0456489895865	0.6091429597078104	0.3710551453615911	531507.5583106474	1024.273184630368	-6.327333814697339	1049135.5567528359	40.03515320261239	745.8568055645347	0.4325518976896774	0.18710114419494114	556302.3744069322	777.8457989994498	688.9386789779152	1.077227	20.247995	0.298112025	0.167295	0.0061112127	0.0828194024	-0.0942932759	0.0378369284	-0.0963595866	-0.051084400099999996	-0.0510061911	-0.0813469716	-0.0415989135	0.025520740899999998	0.1072211908	-0.0687571397	-0.09095023769999999	-0.0016535316	0.0646237472	0.020204296200000003	-0.11042308140000001	-0.1127369131	0.005312031500000001	0.0464436308	-0.0735002641	-0.027742339300000002	0.0612903728	0.0282029442	0.0675763207	-0.019173456499999998	0.1424260144	-0.0900575423	0.139286445	0.008272435600000001	-0.0701305995	0.0055334582999999994	-0.1633752477	-0.0888533256	-0.046132852300000006	-0.0128737951	0.08032512809999999	0.0469714516	0.014195638799999999	-0.023699295899999997	-0.0441655358	0.1057043382	-0.0431022132	0.017601692	0.0022423011	0.09993593699999999	-0.0736800507	0.0121812188	-0.11025067599999999	-0.0486011217	0.0876187093	0.024110562400000004	0.1565186184	-0.0090187423	-0.0321654138	0.0382697535	0.054621954900000005	-0.10476769039999999	0.0597990016	-0.0116733569	0.0636000686	-0.0226280421	-0.1550911656	0.0755473289	0.0196357128	0.012873327700000001	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0208067	-0.01708234	0.00043291876489	0.0002918063398756	-0.076403	-0.156307	0.005837418408999999	0.024431878249	0.0239279	-0.032511	0.0005725443984100001	0.0010569651210000002	-3.37423e-05	0.0006902466999999997	4.7644050686088964e-07	1.1385428092899996e-09	0.0007675079999999998	0.0007675079999999998	5.890685300639997e-07	5.890685300639997e-07	-0.0007104	-0.0003864790000000001	5.046681599999999e-07	1.4936601744100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.2207826338039	1.1751336442173397	1.3809390817715248	533222.391390325	1032.5617289461659	8.288544315797935	1066183.724084295	68.69996687494627	746.6697338391812	0.8129282746464241	0.6608523797196121	557515.6914314736	780.7870710536441	713.9715931870243	1.287692	24.203993	0.218279545	0.152611	0.0707582655	-0.0439586426	-0.082316053	0.0123676464	-0.0603184665	0.1114856825	0.0043545421	0.0093743648	0.12072728890000001	-0.044958072300000006	0.0341131113	0.13807744619999998	0.0907282327	0.0328345696	-0.1541391607	0.0038840796	-0.0643742762	-0.1477115994	-0.0688919802	0.0907341161	0.0890014185	-0.0741271813	0.0210853387	-0.0893031197	-0.0969507433	0.0107290998	-0.1444134777	-0.000155189	0.051705706500000004	-0.0857122388	0.0194866809	-0.051575231500000006	-0.0905694013	-0.0281167178	0.06850284429999999	0.0948483429	-0.0752790612	-0.1476082268	-0.2366915852	-0.0569982009	-0.0336347226	-0.030314568700000002	-0.0642862045	-0.08560827619999999	0.0274663581	-0.0990187106	-0.0069713911	-0.10766801289999996	0.13187130560000002	-0.09665659039999999	-0.0685154331	0.0786534476	0.0753069946	0.030108673500000002	0.1745014778	0.0248365779	7.66226e-05	-0.1757317794	0.0359846405	0.0857549032	0.0550400315	-0.0688977231	-0.0138889818	-0.0374296316	-0.0178430848	0.10685294199999999	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0207924	1.4300000000001813e-05	0.00043232389776	2.044900000000518e-10	0.074421	0.150824	0.005538485241	0.02274787897600001	0.00938314	-0.014544760000000004	8.80433162596e-05	0.0002115500434576001	-0.000516647	-0.0004829047	2.3319694928208994e-07	2.6692412260899994e-07	0.000192483	-0.0005750249999999997	3.7049705289e-08	3.306537506249997e-07	-0.0007104	0.0	5.046681599999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.2572808331114	-3.963501800692484	15.70934652409256	527449.6379631049	1006.8162652418947	-25.745463704271174	1013678.9919556372	662.8289013479442	745.954618482435	-0.7151153567461961	0.5113899734542393	556448.2928352751	777.4371561852756	699.9110558577173	1.338742	25.163538	0.15294011	0.09766250000000004	0.050758335099999996	-0.0354880121	0.0661986658	0.0285698747	0.07107573240000001	-0.045406473899999994	-0.0987487644	0.059407706399999996	-0.0729132874	-0.0479380888	-0.046228886799999994	-0.0117441345	0.19009174269999998	0.028200108300000002	-0.0473247336	0.040713829300000004	-0.16596618119999998	-0.0086616365	-0.0447388288	0.11760241519999999	0.0932938907	-0.0844867302	-0.0320397982	-0.057043775199999994	0.1416842096	-0.038224816	0.0182951864	-0.0499543139	0.100211485	-0.0251101859	0.0568526117	-0.028378778700000006	0.0124047346	0.07617234490000001	0.0444873158	-0.0234658759	-0.08685569300000001	0.1503491597	0.0476948272	-0.17876668350000002	-0.015668937	-0.0433525851	0.0041485711	0.121955686	-0.11769843220000001	-0.1200755942	0.0793140251	-0.036332245299999996	0.015801156299999997	0.0221246375	0.0339056894	0.10033656699999999	0.17561497210000002	-0.10031867859999999	0.0343728163	0.10675216300000001	-0.1304287416	-0.052566234	-0.026544574799999998	0.0249200786	-0.0163272594	0.0192821457	0.013333634099999998	-0.0843226884	-0.0387072599	-0.0233431685	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0198212	0.0009711999999999985	0.00039287996943999996	9.432294399999969e-07	-0.0182343	-0.0926553	0.00033248969648999995	0.00858500461809	0.011067	0.0016838600000000006	0.000122478489	2.835384499600002e-06	0.000336989	0.0008536360000000001	7.286944204959998e-07	1.1356158612100001e-07	0.00034784400000000004	0.00015536100000000005	1.2099544833600007e-07	2.4137040321000016e-08	-0.000853998	-0.000143598	7.293125840040002e-07	2.0620385604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.6768544483607	0.4195736152493055	0.17604201861337224	528059.250790964	1013.7859049630353	6.969639721140537	1027761.8611017205	48.57587784249996	745.4218585126675	-0.5327599697674259	0.2838331853865886	555653.7471484793	777.7196262062594	692.0180611388423	1.155958	21.727863	0.15670394999999998	0.0882284	0.0245658539	-0.0094370866	0.0770189407	-0.06291769059999999	0.050102257000000004	-0.0070528005	-0.0604870063	0.099632239	0.0156850937	-0.0023564495	-0.014501543	0.04818100980000002	0.2110677332	-0.0116968933	0.09327523970000001	-0.06506080980000001	-0.0597316494	-0.0145703931	0.0377562833	0.0726744174	-0.043024757999999996	0.055875475300000005	0.0523970949	0.0379357789	-0.051421682999999996	-0.1086767043	-0.0142618099	0.0250103877	-0.1224626617	0.1021869589	0.0121288283	-0.0664523841	0.071990531	-0.009154203199999999	0.0199186793	-0.0231518016	0.004003577	-0.057209881	0.09908155560000001	0.0146100024	0.0078490975	-0.0090278506	0.0035067908000000004	-0.0018806689000000001	-0.1271899052	-0.0836324596	0.0790497986	0.040238860099999996	0.0050469242	-0.07917656299999999	-0.019456716000000002	0.061263588499999994	0.0076316519	0.081501996	0.016275258799999998	0.09934838900000001	-0.0862635764	0.049164297999999995	0.0946155231	-0.010488736200000001	-0.0614428681	-0.0382704873	-0.024481075	0.0889738625	0.0575690503	-0.1131362777	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0178836	0.0019376000000000007	0.00031982314895999994	3.754293760000004e-06	0.0390584	0.0572927	0.00152555861056	0.0032824534732900004	0.0370103	0.0259433	0.0013697623060900002	0.0006730548148900003	-0.000783162	-0.001120151	1.254738262801e-06	6.13342718244e-07	0.00026748900000000004	-8.0355e-05	7.155036512100002e-08	6.456926025e-09	-0.000623897	0.00023010100000000005	3.89247466609e-07	5.294647020100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.250331729031	-0.4265227193296823	0.18192163010438694	527439.5443365276	1009.7576602232176	-4.028244739817636	1019610.532379467	16.226755683868465	745.4303386531343	0.008480140466758712	7.191278233595867e-05	555666.3897845264	776.8073417157555	690.4084547914764	0.98108	18.440773	0.07791700999999998	0.0467537	0.031087584100000006	0.0545212523	0.1539161894	-0.0862490315	0.056697758200000004	-0.0595953221	-0.057984148099999994	0.0995650769	-0.0040671652	0.0232966103	0.029148264700000006	0.1152981675	0.182313685	0.0961430579	0.0411647769	-0.0054328508	-0.10276190519999999	-0.0319191253	0.0129666086	-0.0235992385	-0.023718596499999998	0.10577970240000001	0.0668879835	0.0667847798	-0.0417000483	0.0049149507	-0.003477294	-0.0692831982	0.12775228859999999	0.0045103408	0.032401688	-0.1149516299	-0.08485721130000001	-0.0160919234	-0.0557173711	-0.08674204740000001	0.0387184368	-0.06717809129999999	-0.0707969717	0.0980816335	0.0242462913	0.0263622536	0.0275911827	-0.0229516487	-0.1374318796	-0.1552413034	-0.0020647416	-0.0656121714	-0.055683568499999996	-0.028425448500000002	0.055953233	0.033284829700000004	0.04834412849999999	0.15133953619999999	0.052890725	-0.08065086839999999	-0.0819227847	-0.0094698696	0.0254689627	0.0097792657	0.1119011509	-0.034480917400000005	-0.0526275171	0.0340832689	0.0281288514	-0.020419162	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.00759321	0.02547681	5.7656838104100014e-05	0.0006490678477761	0.0783728	0.039314400000000006	0.006142295779840001	0.0015456220473600007	0.0370393	2.900000000000125e-05	0.0013719097444900006	8.410000000000725e-10	-0.000969936	-0.000186774	3.4884527076000014e-08	9.40775844096e-07	0.000342651	7.516199999999993e-05	1.1740970780099998e-07	5.6493262439999904e-09	-0.000623897	0.0	3.89247466609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.4288230412	-0.8215086878310558	0.674876524181903	526246.9772989406	1013.7688637647312	4.011203541513623	1027727.3091388342	16.089753851451434	744.5049675999353	-0.9253710531990008	0.8563115860986282	554287.6467809808	776.7431280822525	684.9044678530806	0.98645	18.541727	0.14095451000000006	0.09774840000000004	0.013303896599999998	0.0372279216	0.1172743631	-0.02754745	0.031101523199999998	-0.0692551111	-0.0306455641	0.1251351441	-0.0072779813	0.0479370941	-0.0161469397	-0.049984992199999995	0.16827665530000002	0.025809853799999997	0.1070242283	0.0097148159	0.049940380599999994	0.0827458264	-0.0121272022	-0.0093600529	-0.014830433899999999	0.0475239867	0.0827279512	0.033703174100000004	0.0186901585	-0.0652554371	0.0375941501	0.00010628450000000001	0.037689147799999996	-0.08643818	0.00022225130000000002	0.06450558719999999	0.0004180165	0.120403219	-0.049283279400000005	0.0429682738	-0.0235787389	0.11747523550000001	-0.0365678377	0.082655195	-0.058090549400000004	0.034463883199999996	0.042713875400000004	0.0796579832	-0.11893470210000001	-0.055463736799999996	-0.0104192969	0.0029731823999999997	-0.0564413121	-0.004339459699999999	-0.0698138339	-0.016131277700000002	-0.0426755029	-0.013506861299999999	0.030783660600000002	-0.0112972747	-0.056481308499999994	0.09901145089999999	-0.037456225600000004	0.0032791182	-0.023457027000000002	-0.053088067999999995	-0.10560684210000001	-0.0839919209	-0.12736070800000002	-0.0614497054	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.010489600000000002	-0.01808281	0.00011003170816000005	0.0003269880174961001	-0.0173437	-0.0957165	0.00030080392969	0.00916164837225	0.0270204	-0.010018900000000004	0.0007301020161599999	0.00010037835721000008	-0.000783162	0.000186774	3.4884527076000014e-08	6.13342718244e-07	0.000186699	-0.00015595199999999995	3.4856516601000016e-08	2.4321026303999984e-08	-0.000623897	0.0	3.89247466609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
