trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0
0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0191922,0.0868297,0.0572641,-0.00138965,6.12043e-05,0,0.0191922,0.0868297,0.0572641,-0.00138965,6.12043e-05,0,0.00036834054,0.0075393968,0.0032791771,1.9311271e-06,3.7459663e-09,0,0.00036834054,0.0075393968,0.0032791771,1.9311271e-06,3.7459663e-09,0,-0.16721696,0.16723714,0.11295773,0.059487554,-0.068406991,0.3363319,0.3363319,0.3363319,-0.97995338,-0.97995338,-0.97995338,1.8664935,1.8664935,1.8664935,-2.4948258,-2.4948258,-2.4948258,3.0341856,3.0341856,3.0341856,0
0.0191277,0.0352896,0.0562552,-0.00139153,0.000315807,-0.000176787,-6.45e-05,-0.0515401,-0.0010089,-1.88e-06,0.0002546027,-0.000176787,0.00036586891,0.0012453559,0.0031646475,1.9363557e-06,9.9734061e-08,3.1253643e-08,4.16025e-09,0.0026563819,1.0178792e-06,3.5344e-12,6.4822535e-08,3.1253643e-08,-0.030228944,-0.059874723,0.067251114,0.11818276,0.003000075,7.6903848,8.0267167,7.6903848,-15.006936,-15.986889,-15.006936,20.905128,22.771621,20.905128,-21.960542,-24.455368,-21.960542,20.722606,23.756792,20.722606,0
0.00494398,-0.00453436,0.0556567,-0.000744348,0.000162851,0,-0.01418372,-0.03982396,-0.0005985,0.000647182,-0.000152956,0.000176787,2.4442938e-05,2.0560421e-05,0.0030976683,5.5405395e-07,2.6520448e-08,0,0.00020117791,0.0015859478,3.5820225e-07,4.1884454e-07,2.3395538e-08,3.1253643e-08,-0.043709811,0.015186279,0.061416343,-0.095807141,-0.0083026166,27.619502,35.309886,27.955833,-30.544549,-45.551485,-31.524503,22.101022,43.00615,23.967515,-6.971502,-28.932044,-9.4663278,-2.9535262,17.76908,0.080659337,0
0.02172,0.0412133,0.0557099,-0.00112084,-0,0,0.01677602,0.04574766,5.32e-05,-0.000376492,-0.000162851,0,0.0004717584,0.0016985361,0.003103593,1.2562823e-06,0,0,0.00028143485,0.0020928484,2.83024e-09,1.4174623e-07,2.6520448e-08,0,0.0588646,-0.054078291,0.021996134,0.071865935,0.014297289,40.025651,67.645153,47.716036,-9.8338796,-40.378429,-24.840816,-12.263298,9.8377235,8.6418294,20.620719,13.649217,-1.3398226,-6.6208587,-9.5743849,14.101748,0
0.0019481,0.0181619,0.0369469,-0.000293777,0.000325655,0,-0.0197719,-0.0230514,-0.018763,0.000827063,0.000325655,0,3.7950936e-06,0.00032985461,0.0013650734,8.6304926e-08,1.0605118e-07,0,0.00039092803,0.00053136704,0.00035205017,6.8403321e-07,1.0605118e-07,0,0.065885413,0.078767841,0.079496862,-0.060518705,0.016556634,33.145954,73.171605,60.765456,26.702826,16.868947,-3.8417231,-12.953254,-25.216553,9.1477677,-9.2055843,11.415135,-16.177086,18.802733,12.181875,15.849207,0
0.00198285,0.08501,0.0409608,-0.000479576,-0,0,3.475e-05,0.0668481,0.0040139,-0.000185799,-0.000325655,0,3.9316941e-06,0.0072267001,0.0016777871,2.2999314e-07,0,0,1.2075625e-09,0.0044686685,1.6111393e-05,3.4521268e-08,1.0605118e-07,0,0.024196849,0.025918978,-0.087421181,0.083337993,0.0087027177,14.760407,47.906361,54.786058,34.242936,60.945762,24.409057,26.071087,13.117833,13.807789,-7.0106809,-16.216265,13.610039,-11.654499,7.1482344,-18.275358,0
0.0054342,0.0644232,0.0556384,-0.000888395,0.00017396,-2.64698e-23,0.00345135,-0.0205868,0.0146776,-0.000408819,0.00017396,-2.64698e-23,2.953053e-05,0.0041503487,0.0030956316,7.8924568e-07,3.0262082e-08,7.0065031e-46,1.1911817e-05,0.00042381633,0.00021543194,1.6713297e-07,3.0262082e-08,7.0065031e-46,-0.04532305,0.0073473576,-0.0041745494,-0.099029721,0.025822417,0.25937865,15.019786,33.405333,14.683048,48.925984,41.385874,31.443618,57.514705,18.490364,30.418988,23.408307,21.213404,5.6652664,-5.9892325,24.468,0
0.0216708,-0.00157339,0.0556786,-0.00105209,0.000343211,0,0.0162366,-0.06599659,4.02e-05,-0.000163695,0.000169251,2.64698e-23,0.00046962357,2.4755561e-06,0.0031001065,1.1068934e-06,1.1779379e-07,0,0.00026362718,0.0043555499,1.61604e-09,2.6796053e-08,2.8645901e-08,7.0065031e-46,-0.0043668037,-0.05168913,0.0086186193,-0.01828205,-0.030725448,-3.720712,-3.4613334,11.039695,0.001268743,14.684317,34.244205,10.188561,41.632179,36.259648,24.69682,55.115808,17.686139,31.747643,37.412909,20.093144,0
0.0187542,0.184944,0.0204474,-0.00136933,0.000307983,8.07078e-05,-0.0029166,0.18651739,-0.0352312,-0.00031724,-3.5228e-05,8.07078e-05,0.00035172002,0.034204283,0.00041809617,1.8750646e-06,9.4853528e-08,6.513749e-09,8.5065556e-06,0.034788737,0.0012412375,1.0064122e-07,1.241012e-09,6.513749e-09,-0.0030158858,-0.059254418,0.020326776,0.080684,-0.059955892,-2.4562852,-6.1769972,-2.1969065,-3.103489,-3.1022203,11.579559,-1.8165541,8.3720071,29.627064,6.3601165,31.056937,36.779104,22.849079,54.596722,28.514346,0
