trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
7.37457e-09,0.01,0,0,-0,-6.47969e-05,0,0,0,0,0,0,5.4384283e-17,0.0001,0,0,0,4.1986382e-09,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0867781,0.0644921,-0.000537988,-0,0,-7.37457e-09,0.0767781,0.0644921,-0.000537988,0,6.47969e-05,0,0.0075304386,0.004159231,2.8943109e-07,0,0,5.4384283e-17,0.0058948766,0.004159231,2.8943109e-07,0,4.1986382e-09,-0.089930262,-0.25107828,0.17104209,-0.01183358,0.096628082,0
0.00739481,0.0231655,0.117438,-0.000448632,0.000156352,0.00017327,0.00739481,-0.0636126,0.0529459,8.9356e-05,0.000156352,0.00017327,5.4683215e-05,0.00053664039,0.013791684,2.0127067e-07,2.4445948e-08,3.0022493e-08,5.4683215e-05,0.0040465629,0.0028032683,7.9844947e-09,2.4445948e-08,3.0022493e-08,-0.12525953,-0.28235463,0.10791202,-0.046715038,-0.095191481,0
0.0140649,0.000869656,0.132277,0.000229823,0.000211522,0.000370546,0.00667009,-0.022295844,0.014839,0.000678455,5.517e-05,0.000197276,0.00019782141,7.5630156e-07,0.017497205,5.2818611e-08,4.4741556e-08,1.3730434e-07,4.4490101e-05,0.00049710466,0.00022019592,4.6030119e-07,3.0437289e-09,3.891782e-08,0.13164383,-0.16489781,0.026782743,-0.0079795727,-0.13070664,0
0.0150875,0.0460699,0.132382,-0.000319387,-0,0.000577975,0.0010226,0.045200244,0.000105,-0.00054921,-0.000211522,0.000207429,0.00022763266,0.0021224357,0.017524994,1.0200806e-07,0,3.340551e-07,1.0457108e-06,0.0020430621,1.1025e-08,3.0163162e-07,4.4741556e-08,4.302679e-08,0.18773314,-0.058635842,0.047191222,-0.10599521,0.004036066,0
0.00977986,0.0460322,0.151153,-0.000775766,3.66371e-05,0.000148227,-0.00530764,-3.77e-05,0.018771,-0.000456379,3.66371e-05,-0.000429748,9.5645662e-05,0.0021189634,0.022847229,6.0181289e-07,1.3422771e-09,2.1971244e-08,2.8171042e-05,1.42129e-09,0.00035235044,2.0828179e-07,1.3422771e-09,1.8468334e-07,0.13020537,0.11097854,0.01554153,-0.087605716,0.030850926,0
0.0178685,0.0300533,0.177957,-0.000144277,-4.69307e-05,0.000366328,0.00808864,-0.0159789,0.026804,0.000631489,-8.35678e-05,0.000218101,0.00031928329,0.00090320084,0.031668694,2.0815853e-08,2.2024906e-09,1.341962e-07,6.5426097e-05,0.00025532525,0.00071845442,3.9877836e-07,6.9835772e-09,4.7568046e-08,-0.055924949,0.12052406,0.023492789,-0.041154653,-0.078394,0
0.0323988,0.0134408,0.186064,-0.000144277,6.51008e-05,0.000498916,0.0145303,-0.0166125,0.008107,0,0.0001120315,0.000132588,0.0010496822,0.0001806551,0.034619812,2.0815853e-08,4.2381142e-09,2.4891718e-07,0.00021112962,0.00027597516,6.5723449e-05,0,1.2551057e-08,1.7579578e-08,0.033779626,0.13695626,-0.067604386,-0.061829651,-0.027678304,0
0.0353879,0.0625826,0.172113,-0.0010523,-0.000448665,0.000520882,0.0029891,0.0491418,-0.013951,-0.000908023,-0.0005137658,2.1966e-05,0.0012523035,0.0039165818,0.029622885,1.1073353e-06,2.0130028e-07,2.7131806e-07,8.9347188e-06,0.0024149165,0.0001946304,8.2450577e-07,2.639553e-07,4.8250516e-10,-0.001558625,0.11374142,-0.076185793,-0.030745379,0.073294171,0
0.0378394,0.0828127,0.178222,-0.00143163,-0.000448665,0.000570304,0.0024515,0.0202301,0.006109,-0.00037933,0,4.9422e-05,0.0014318202,0.0068579433,0.031763081,2.0495645e-06,2.0130028e-07,3.2524665e-07,6.0098523e-06,0.00040925695,3.7319881e-05,1.4389125e-07,0,2.4425341e-09,-0.14781207,0.032278914,-0.050467862,0.0423066,0.12047298,0
