trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0
3.12284e-06,9.15896e-06,-0.0338214,-0.000355273,6.54788e-05,-0.000103027,0,0,0,0,0,0,9.7521297e-12,8.3886548e-11,0.0011438871,1.262189e-07,4.2874732e-09,1.0614563e-08,0,0,0,0,0,0,0,0,0,0,0,1,0
1.79032e-06,4.06529e-06,0.027178,0.000145167,-6.39294e-05,0,-1.33252e-06,-5.09367e-06,0.0609994,0.00050044,-0.0001294082,0.000103027,3.2052457e-12,1.6526583e-11,0.00073864368,2.1073458e-08,4.0869682e-09,0,1.7756096e-12,2.5945474e-11,0.0037209268,2.5044019e-07,1.6746482e-08,1.0614563e-08,0,0,0,0,0,0,1
-0.00642105,-4.46512e-05,0.0571182,-0.000369378,-1.32349e-23,0.000233783,-0.0064228403,-4.871649e-05,0.0299402,-0.000514545,6.39294e-05,0.000233783,4.1229883e-05,1.9937297e-09,0.0032624888,1.3644011e-07,1.7516258e-46,5.4654491e-08,4.1252878e-05,2.3732964e-09,0.00089641558,2.6475656e-07,4.0869682e-09,5.4654491e-08,-0.028867272,0.16407758,0.25506129,-0.016082254,0.27921755,0,0
-0.0129741,0.0478919,0.0662838,-0.000775117,0.000598091,2.51424e-05,-0.00655305,0.047936551,0.0091656,-0.000405739,0.000598091,-0.0002086406,0.00016832727,0.0022936341,0.0043935421,6.0080636e-07,3.5771284e-07,6.3214028e-10,4.2942464e-05,0.0022979129,8.4008223e-05,1.6462414e-07,3.5771284e-07,4.35309e-08,-0.083497958,0.22909759,0.036438568,-0.031402197,0.082710455,0,0
-0.010479,0.0512695,0.102581,-0.00104058,0.000445217,2.51424e-05,0.0024951,0.0033776,0.0362972,-0.000265463,-0.000152874,0,0.00010980944,0.0026285616,0.010522862,1.0828067e-06,1.9821818e-07,6.3214028e-10,6.225524e-06,1.1408182e-05,0.0013174867,7.0470604e-08,2.337046e-08,0,-0.13857796,0.06000859,0.13067753,0.055736545,-0.13801846,0,0
-0.0135397,0.0339242,0.102548,-0.000531666,0.000434567,0.000127377,-0.0030607,-0.0173453,-3.3e-05,0.000508914,-1.065e-05,0.0001022346,0.00018332348,0.0011508513,0.010516092,2.8266874e-07,1.8884848e-07,1.62249e-08,9.3678845e-06,0.00030085943,1.089e-09,2.5899346e-07,1.134225e-10,1.0451913e-08,-0.0015767502,-0.0043549834,0.12245024,-0.17169712,-0.082518646,0,0
-0.022461,0.00920359,0.131637,-0.000382122,0.000598091,2.51424e-05,-0.0089213,-0.02472061,0.029089,0.000149544,0.000163524,-0.0001022346,0.00050449652,8.4706069e-05,0.0173283,1.4601722e-07,3.5771284e-07,6.3214028e-10,7.9589594e-05,0.00061110856,0.00084616992,2.2363408e-08,2.6740099e-08,1.0451913e-08,-0.048726309,0.0066227174,-0.087059855,-0.12101379,-0.16128789,0,0
-0.006302,0.0662768,0.13399,-0.000848686,0.00069934,0.000114028,0.016159,0.05707321,0.002353,-0.000466564,0.000101249,8.88856e-05,3.9715204e-05,0.0043926142,0.01795332,7.2026793e-07,4.8907644e-07,1.3002385e-08,0.00026111328,0.0032573513,5.536609e-06,2.1768197e-07,1.025136e-08,7.9006499e-09,0.012746779,-0.045062648,-0.059963018,-0.065566249,-0.037368739,0,0
-0.011952,0.0429057,0.131777,-0.00110005,0.000598091,2.51424e-05,-0.00565,-0.0233711,-0.002213,-0.000251364,-0.000101249,-8.88856e-05,0.0001428503,0.0018408991,0.017365178,1.21011e-06,3.5771284e-07,6.3214028e-10,3.19225e-05,0.00054620832,4.897369e-06,6.318386e-08,1.025136e-08,7.9006499e-09,-0.018498444,-0.10924552,-0.12480551,0.062746323,-0.011924737,0,0
-0.0253533,0.0475564,0.114234,-0.00104431,0.000201074,2.51424e-05,-0.0134013,0.0046507,-0.017543,5.574e-05,-0.000397017,0,0.00064278982,0.0022616112,0.013049407,1.0905834e-06,4.0430753e-08,6.3214028e-10,0.00017959484,2.162901e-05,0.00030775685,3.1069476e-09,1.576225e-07,0,0.14708109,0.014272875,0.0097678593,-0.058243728,0.09774045,0,0
