trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
0.0114894,-0.0427428,-0.0169918,-0.00029548,-0,0,0,0,0,0,0,0,0.00013200631,0.001826947,0.00028872127,8.730843e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.010143,0.0421019,0.0218191,0.000338001,-0,0,-0.0216324,0.0848447,0.0388109,0.000633481,0,0,0.00010288045,0.00177257,0.00047607312,1.1424468e-07,0,0,0.00046796073,0.0071986231,0.001506286,4.0129818e-07,0,0,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
-0.0198914,-0.016589,0.0768675,0.000267069,0.000266556,-0.000404959,-0.0097484,-0.0586909,0.0550484,-7.0932e-05,0.000266556,-0.000404959,0.00039566779,0.00027519492,0.0059086126,7.1325851e-08,7.1052101e-08,1.6399179e-07,9.5031303e-05,0.0034446217,0.0030303263,5.0313486e-09,7.1052101e-08,1.6399179e-07,0.25482358,0.18319227,-0.10015577,0.021829681,-0.039146335,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
-0.0199229,0.0962381,0.108206,-0.000236385,0.000920768,-0.000692087,-3.15e-05,0.1128271,0.0313385,-0.000503454,0.000654212,-0.000287128,0.00039692194,0.0092617719,0.011708538,5.5877868e-08,8.4781371e-07,4.7898442e-07,9.9225e-10,0.012729954,0.00098210158,2.5346593e-07,4.2799334e-07,8.2442488e-08,0.059268036,0.21295581,0.082039018,0.12497604,-0.025438889,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.0260111,-0.0384058,0.107285,-9.46138e-05,0.00107584,-0.000465502,-0.0060882,-0.1346439,-0.000921,0.0001417712,0.000155072,0.000226585,0.00067657732,0.0014750055,0.011510071,8.9517712e-09,1.1574317e-06,2.1669211e-07,3.7066179e-05,0.01812898,8.48241e-07,2.0099073e-08,2.4047325e-08,5.1340762e-08,-0.16315078,0.15554142,0.16583267,-0.042609895,0.056455464,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
-0.0196809,0.0821356,0.104891,-0.000673087,0.00103523,-0.00026436,0.0063302,0.1205414,-0.002394,-0.0005784732,-4.061e-05,0.000201142,0.00038733782,0.0067462568,0.011002122,4.5304611e-07,1.0717012e-06,6.988621e-08,4.0071432e-05,0.014530229,5.731236e-06,3.3463124e-07,1.6491721e-09,4.0458104e-08,-0.070586284,0.14627161,-0.068092774,-0.071299603,0.014632248,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
-0.0319408,-0.0358283,0.0914627,-5.4168e-05,0.000789038,-0.000616262,-0.0122599,-0.1179639,-0.0134283,0.000618919,-0.000246192,-0.000351902,0.0010202147,0.0012836671,0.0083654255,2.9341722e-09,6.2258097e-07,3.7977885e-07,0.00015030515,0.013915482,0.00018031924,3.8306073e-07,6.0610501e-08,1.2383502e-07,-0.17204521,0.048262233,-0.020237443,-0.091900444,-0.065569215,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
-0.0197111,0.0366351,0.0545461,-0.000456831,0.00103523,-0.000421156,0.0122297,0.0724634,-0.0369166,-0.000402663,0.000246192,0.000195106,0.00038852746,0.0013421306,0.002975277,2.0869456e-07,1.0717012e-06,1.7737238e-07,0.00014956556,0.0052509443,0.0013628354,1.6213749e-07,6.0610501e-08,3.8066351e-08,-0.10308597,-0.026481029,-0.065579225,-0.067855771,-0.027922299,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0
-0.0241052,0.0505133,0.0587324,-0.000233139,0.000544573,-0.0010095,-0.0043941,0.0138782,0.0041863,0.000223692,-0.000490657,-0.000588344,0.00058106067,0.0025515935,0.0034494948,5.4353793e-08,2.9655975e-07,1.0190902e-06,1.9308115e-05,0.00019260444,1.7525108e-05,5.0038111e-08,2.4074429e-07,3.4614866e-07,-0.11357465,-0.032835643,-0.083334525,0.040899285,-0.08583547,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0
-0.0196424,-0.00208671,0.0376981,0.000103412,0.000945578,-0.000560112,0.0044628,-0.05260001,-0.0210343,0.000336551,0.000401005,0.000449388,0.00038582388,4.3543586e-06,0.0014211467,1.0694042e-08,8.9411775e-07,3.1372545e-07,1.9916584e-05,0.0027667611,0.00044244178,1.1326658e-07,1.6080501e-07,2.0194957e-07,-0.063622838,-0.12923033,-0.014993818,-0.042379132,-0.043456813,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0,0
