global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
764.2748033143163	n/a	n/a	584115.9749811369	1060.3145006197153	n/a	n/a	1124266.8402244365	791.8045955227617	n/a	n/a	626954.5174909643	807.7919067569342	686.9737879231319	n/a	n/a	n/a	n/a	-0.1055192347	-0.0795316289	0.1178843718	-0.014722734599999999	0.14509531679999998	-0.21541593039999998	0.0227931306	-0.19226238699999998	0.3944544592	-0.0091060189	0.0316227948	-0.0447969742	0.47512604270000003	-0.05198621639999999	-0.0669777212	0.0063867177	-0.1965483426	0.1425661012	-0.1125300075	0.0161379661	-0.035210430200000004	0.21777565059999998	-0.12629851720000002	0.0325417801	-0.1201277437	0.0643615057	-0.0545482787	-0.0983441713	0.08143198230000001	-0.1143832934	0.0774509532	-0.0355081539	0.0197617439	-0.08767461550000001	0.0765478017	-0.0526610044	0.0150771377	-0.033195731	0.0651332085	-0.0235863552	0.1352738272	-0.084928336	0.0897448223	-0.1601197785	0.0414464694	-0.0166762979	-0.0377678175	-0.0391065542	-0.0801330254	0.0198895254	-0.10722532720000001	0.01429936	-0.25453321489999997	0.18455056809999998	-0.0904953075	0.1143067933	-0.0809537498	0.0517181637	-0.2254182482	0.013472680800000001	-0.07428442240000001	0.055269894400000005	-0.0425778646	0.27936230489999997	-0.1431927842	0.020197001399999998	-0.035049196	0.0221119304	-0.0079154139	0.1408919504	-0.0781809361	0.1276722903	-0.1514056315	0.011571201599999999	0.11250323	0.1124865505	0.11245875300000001	-0.033518099999999995	n/a	n/a	0.0011234630276099997	0.0461485	n/a	n/a	0.00212968405225	-0.216473	n/a	0.046860559729	n/a	0.00170235	n/a	n/a	2.8979955225000007e-06	0.0017015	n/a	2.8951022500000008e-06	n/a	0.0008940159999999998	n/a	n/a	7.992646082559996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.35199083351	-4.9228124808063285	24.23408272118256	576615.445982815	1033.0981726005336	-27.216328019181677	740.7285108476933	1067291.834230562	791.9229797443132	0.11838422155153695	0.014014823912363384	627142.0058471119	805.7223375023317	661.7157837668403	1.214739	22.400171	0.14967095	0.0866848	-0.0796048264	-0.0645270212	0.0302125478	0.1003456692	0.0715677687	-0.010764051200000001	0.0428656293	-0.17875054140000002	0.11641381949999999	-0.005941870300000001	0.0137324161	-0.1225944153	0.24667053100000005	-0.0812577077	-0.0980330917	-0.0235389926	-0.1203049784	0.1382889623	0.0003169367	0.0977853744	-0.0889814438	-0.0031453752000000002	0.0816640462	-0.0159279027	-0.1013194657	0.036034123	-0.020468882600000002	0.0272129168	-0.078326292	-0.15035704390000001	0.15930959150000001	0.09314046	-0.015346975	-0.0473062048	-0.009668253100000001	0.1250067984	0.1888409373	0.1656436873	0.0784013471	0.08741102449999999	0.0597249383	0.0912471993	0.0765526235	-0.0102174685	0.006838353100000001	0.1029952796	0.06716211799999999	-0.10399464130000001	0.0028511828999999997	-0.06605984990000001	0.0354943756	-0.0155457371	-0.161819982	0.0718445164	-0.0844405216	0.023152003799999998	0.067756465	-0.0762008039	-0.0508662457	-0.007731137099999999	-0.09726711960000001	-0.0016416895000000002	-0.0395186363	0.1328442663	0.0651484829	-0.0894664963	-0.056062452699999994	0.1039108472	0.13756695630000002	0.0088249802	-0.0356172579	0.17798972829999998	0.0481059753	0.0052095426	0.11245875300000001	0.1123086861	0.11205872300000001	-0.0516975	-0.018179400000000002	0.0003304905843600002	0.00267263150625	0.06503100000000002	0.018882500000000017	0.00035654880625000067	0.0042290309610000035	-0.143561	0.072912	0.020609760721	0.0053161597440000005	0.00141251	-0.00028984	8.400722559999997e-08	1.9951845001000004e-06	0.00207409	0.0003725899999999997	4.3018493280999984e-06	1.3882330809999973e-07	0.000762505	-0.00013151099999999974	1.7295143120999933e-08	5.814138750250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.440136085995	-1.9118547475148944	3.6551885755952407	573715.5597539707	1020.6301918568373	-12.46798074369633	155.4505438251825	1041685.9885297244	793.1544720364839	1.2314922921706284	1.5165732656756683	629094.0165114736	805.3829785194879	660.2944327177702	1.149108	21.189917	0.13145679999999998	0.0726565	-0.028191146	-0.11224041380000001	0.0785146717	-0.0102315371	0.1033677293	-0.05896474230000001	0.0146877603	-0.0097852929	0.0220292101	-0.0270121389	0.08358383330000001	0.0417321259	0.1397593277	-0.1088393606	0.0055741019	-0.026221457599999998	-0.1492688472	0.060591807000000004	-0.08859522210000001	0.0427186433	-0.0493465229	0.1193529493	0.0405633397	-0.0074932727	0.0064404289000000005	-0.0795989309	-0.0333295304	-0.0601287368	-0.0675873214	0.12838661939999998	0.0669503335	0.0217945335	0.062770749	-0.0290461556	0.1314137205	0.034839771299999996	-0.0834908352	0.0831221157	-0.0645992442	-0.0065704535	0.0113817972	0.0261920531	0.0309388841	0.07497191809999999	-0.0460509785	0.1597588226	0.1825295287	-0.043885105	0.0139899059	0.05831260730000001	-0.0824540824	-0.0143382924	-0.1664405424	0.1506122433	0.0343969856	-0.0219359115	-0.0283962583	-0.0706698129	-0.1169878877	-0.0414394333	0.056135504100000004	0.0308969411	-0.016445536200000003	-0.039181480899999996	0.10912089970000001	0.009226141700000001	-0.030207984	0.0525115938	-0.0834119802	0.1013946704	0.1446864574	0.136597471	0.025221165299999997	-0.005826199000000001	0.1123698164	0.11195323859999999	0.1112600859	-0.033655800000000013	0.018041699999999997	0.0003255029388899998	0.0011327128736400005	0.054308	-0.010723000000000016	0.00011498272900000037	0.002949358864	-0.0909704	0.052590599999999994	0.008275613676159999	0.00276577120836	0.0011745900000000005	-0.00023791999999999957	5.6605926399999775e-08	1.3796616681000013e-06	0.0014802699999999995	-0.0005938200000000003	2.1911992728999985e-06	3.526221924000004e-07	0.000932795	0.00017029000000000002	2.8998684100000007e-08	8.701065120250002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.9743863024215	-0.4657497835735285	0.21692286089878865	573010.2215179277	1018.315607384184	-2.314584472653337	5.357301281047926	1036966.6762422195	790.9858805692888	-2.1685914671950286	4.702788951591087	625658.6632599733	803.515479823992	660.2100077254919	1.179348	21.747545	0.028632550000000024	0.019773	-0.028768141400000002	-0.017397373600000002	0.0209680837	0.14903252150000001	-0.0145139358	-0.011606369299999999	0.048753463600000005	-0.0328516979	-0.0128830982	0.0266692384	-0.0349540877	-0.0758822458	0.0334824416	-0.027217143500000002	-0.053890899400000004	-0.020150164499999998	-0.0023968344	0.1361773812	0.0289478123	0.0015834757999999998	-0.066690214	-0.012675060600000001	-0.023478083900000002	0.08057074019999999	-0.056003953700000005	-0.0049478709	0.0486070361	0.0346385111	-0.069548582	0.0275118221	0.107542532	-0.0465891247	-0.0288424207	0.040606596200000004	0.1573167616	0.0673703646	-0.05036198150000002	0.0518382476	-0.0445946651	0.077481101	0.036595817	0.0272235769	-0.0332942911	-0.1548461315	0.11866207029999999	-0.0527185536	0.0944629395	-0.033562504900000005	-2.04504e-05	-0.0409119168	0.0901071269	0.0137459618	-0.08076489099999999	0.042535568899999994	-0.0691947998	0.0252252429	-0.010313748000000001	-0.0362538485	0.0635761133	-0.0441616436	-0.0497785529	0.0173579225	-0.0043678033000000005	0.0400237419	0.0446441546	0.014015578999999998	-0.1928595232	0.007630324	0.013538740700000001	0.1193558816	0.0084327926	0.1406277937	-0.10996311269999999	0.10095310210000001	0.11223645550000001	0.1114207701	0.1100656827	-0.0144806	0.019175200000000003	0.00036768829504000016	0.00020968777636000004	0.05429119999999999	-1.680000000001125e-05	2.8224000000037797e-10	0.002947534397439999	-0.08789289999999997	0.003077500000000025	0.007725161870409994	9.471006250000153e-06	0.0011264100000000002	-4.8180000000000315e-05	2.3213124000000307e-09	1.2687994881000006e-06	0.00155935	7.908000000000047e-05	2.4315724225e-06	6.2536464000000735e-09	0.000932794	-1.0000000001241657e-09	1.0000000002483306e-18	8.701046464359999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.946070364198	-1.0283159382235	1.0574336688044768	571454.4612990731	1022.5943016624553	4.27869427827136	18.307224726912068	1045699.1057925249	790.8383705233693	-0.14751004591948913	0.021759213647169796	625425.3282920581	803.8323044300432	665.6112163692839	1.169146	21.559429	0.11514575	0.0670641	-0.025933832400000002	-0.0065787641000000004	0.0456405246	0.0174349569	0.1306240427	0.1016441596	0.0516340774	-0.0775400364	-0.0811241434	-0.0463676753	-0.0360945503	-0.0789601883	0.0692372253	-0.0302843162	-0.0476938712	-0.08389731480000001	-0.0892665776	0.0720459308	0.17443781879999998	0.13657661140000002	0.0961498434	0.1124392599	-0.04639127269999999	0.0169976897	0.0088920816	-0.1250267761	0.0670978034	-0.023094042000000002	-0.16646449130000002	0.0168545767	0.053445283200000006	0.09541184359999999	-0.023890842599999997	-0.0809767601	0.0552129709	-0.0418470031	-0.0807119264	-0.1392608629	0.14283564880000002	0.06006661870000001	0.0655649621	-0.07886307940000001	-0.0909937249	0.2373206176	0.0590561801	0.052274601799999994	-0.0528203518	-0.0363371469	0.10051227730000001	-0.0956651145	-0.0286038931	-0.0803679357	-0.07067641549999999	0.0054981825	-0.1432736794	0.0028340573999999998	-0.020978008	0.0582924792	-0.056536768200000004	-0.1775139797	0.026991509500000004	0.1269124227	0.0772497608	0.0528325688	0.1934666825	-0.021661859	0.0695199661	0.0440342462	0.028873196400000002	0.08926696449999999	0.0423323275	-0.0311438904	0.0090672745	0.0422042801	0.11205872300000001	0.1107121224	0.1084797619	-0.0145482	-6.759999999999926e-05	4.5697599999999e-09	0.00021165012324	0.112185	0.0578938	0.0033516920784400005	0.012585474225	-0.0908731	-0.002980200000000044	0.008257920303610002	8.881592040000261e-06	0.000534392	-0.0005920180000000003	3.504853123240003e-07	2.8557480966399994e-07	0.00113429	-0.00042505999999999984	1.2866138041e-06	1.8067600359999987e-07	0.0008657889999999997	-6.700500000000019e-05	4.489670025000025e-09	7.495905925209995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.7610637560533	-1.1850066081447042	1.4042406613466158	569664.263362169	1014.1934861080499	-8.400815554405426	70.57370197914015	1028588.4272639992	789.0533165751049	-1.7850539482644765	3.186417598214596	622605.1363981727	800.7965779683715	658.8692243735479	1.174875	21.665062	0.15226725	0.08861249999999997	0.0285103748	0.0102929238	0.08485469699999999	0.05833812240000001	-0.0207958847	0.0760677579	0.070052098	0.0967578966	-0.0409040937	0.0811966985	-0.0889639418	0.0382979294	0.0668033411	0.11455130640000001	-0.008023823499999999	-0.000534205	-0.0174507704	0.0927860061	-0.0351619815	0.0174203869	-0.0060190614	0.06844290360000001	-0.025288799900000002	0.0102150162	-0.0004248818	0.0211842474	-0.0183756037	0.1029757783	0.0391773449	0.0878089747	-0.0673105168	-0.0805133631	-0.13897095880000002	-0.0136935143	0.01694789	0.0975686565	0.057267051799999996	0.0005828331	-0.0547623187	0.020466813700000003	-0.0925156927	-0.0130012193	0.0715654392	0.0267973764	0.039339762	0.0827745656	-0.0626558195	0.0929748502	-0.046847546799999994	-0.0500661195	0.0254426798	0.0994195708	-0.0564939173	0.0169440725	-0.0527442171	-0.0762389964	0.0575171018	0.0678824131	-0.0368257913	0.0419824974	0.0425776317	-0.0411720519	0.0256451209	-0.0437105	-0.027759511400000002	-0.006724133100000001	-0.1286379244	0.0716906459	-0.1372494763	0.0905587604	0.052613219100000004	-0.0182481812	0.0789869334	0.0028116632	0.1118366891	0.10982841609999999	0.1065079649	-0.0145585	-1.0299999999999547e-05	1.0608999999999063e-10	0.00021194992225	0.0639734	-0.048211599999999986	0.002324358374559999	0.00409259590756	-0.0277635	0.06310960000000003	0.00077081193225	0.0039828216121600025	0.000297304	-0.00023708799999999996	5.621071974399997e-08	8.838966841600002e-08	0.0006942239999999999	-0.0004400660000000001	4.819469621759999e-07	1.9365808435600013e-07	0.00100735	0.00014156100000000025	2.0039516721000064e-08	1.0147540224999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.6188744740765	1.857810718023188	3.451460664001834	572472.1212104183	1014.4039782897313	0.2104921816813885	0.044306958548990666	1029015.4311700336	790.1103389095631	1.0570223344582246	1.1172962155435149	624274.3476517847	803.3399400512732	646.0419137744833	1.238015	22.829386	0.14224182	0.0663318	0.0713451387	-0.0733364279	-0.1018063675	-0.017682215600000002	0.045198007199999994	0.06394844870000001	0.10199218439999999	0.0117924451	-0.050866748200000006	-0.0231478213	0.113536272	-0.0882560064	-0.0926515532	0.0546574157	0.0138313054	0.039060747	-0.0362593377	0.0953401566	0.0789986267	0.1928559153	0.033477201899999996	-0.0075724166	-0.0606837858	-0.0713591776	0.0020690812	-0.056907096500000004	0.0065721902	0.0028220414	0.0548851489	-0.0280299394	-0.0339214767	-0.10104736339999999	-0.0007444083999999999	0.16112816630000001	0.042140193099999994	-0.0135034183	0.0087741211	-0.030484556	0.024089738399999998	0.0405014318	-0.025273185400000002	0.0348399851	-0.07154930179999999	0.0369185058	-0.0265343111	0.0677177907	0.045104205099999996	0.0535730834	0.0065926303	0.0116937897	0.039786471600000005	-0.1325712552	0.0212833598	0.1164431581	-0.1624409998	-0.0349873985	0.1206375925	0.0380377013	0.0329102257	-0.0913849491	-0.0866500358	0.08132107059999999	-0.0549164163	-0.0234551971	-0.0741474411	0.0112194615	-0.0874612297	-0.0743020447	-0.036610600800000004	-0.0916156643	0.034088335	-0.06565920509999999	-0.0012417108	0.0751195436	0.1115704417	0.1087710484	0.1041573055	0.00609752	0.02065602	0.0004266711622404	3.717975015040001e-05	0.117966	0.053992599999999995	0.0029152008547600004	0.013915977156	-0.0527513	-0.024987799999999998	0.00278269965169	0.0006243901488400001	-0.000337338	-0.0006346419999999999	4.02770468164e-07	1.1379692624400001e-07	0.000571488	-0.00012273599999999992	3.26598534144e-07	1.506412569599998e-08	0.00110208	9.473000000000012e-05	8.973772900000022e-09	1.2145803264e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.2851030172368	0.6662285431602868	0.4438604717214781	573480.7272518269	1017.8203804582187	3.4164021684873664	11.671803776845175	1035958.326876113	791.0074826973427	0.8971437877795552	0.8048669759514475	625692.8376831869	802.1203298760173	663.1217678497402	1.28633	23.720337	0.12509358000000004	0.0648393	0.0375844514	0.0625140319	0.096769591	-0.0336547431	0.19616627399999997	-0.0813382154	0.0344408102	0.031880579	0.0361651533	-0.0868141206	-0.013919991699999999	0.11116371859999999	0.0130379065	0.012525349	0.0537472313	0.0383483259	-0.0348092154	0.14938956039999998	-0.0376361233	-0.0269424802	0.0311690443	0.1599364691	-0.0584795172	-0.0422199488	0.095568946	-0.1275880013	-0.012675285500000001	-0.0614009833	-0.0944086928	0.12165918630000001	-0.0507186015	-0.1160956091	-0.07535195139999999	0.0037607077	-0.21571445	-0.0285654977	-0.030280591000000006	-0.009200059200000001	0.0464592838	0.0548131691	0.0106738805	0.11390722439999999	0.010619534199999999	-0.0884065118	-0.09499273220000001	-0.0379604387	0.0157631051	0.045250673899999996	0.0283429702	0.0636376297	-0.062945788	0.051882666200000004	-0.0287937017	-0.013430177	-0.1330328389	-0.0664098749	-0.10494269279999999	-0.14674179029999998	-0.0669830608	0.013682990700000001	0.0713175273	0.1199745492	0.001919891	0.057092010199999994	0.0667501295	0.052842885199999995	-0.0740812696	0.0910172739	-0.11575412369999999	-0.017634176100000003	0.0174386435	-0.20953034	-0.0100201366	-0.011532571699999999	0.1112600859	0.1075416914	0.1014361455	-0.00225325	-0.00835077	6.973535959290001e-05	5.0771355625e-06	0.056591599999999985	-0.06137440000000001	0.0037668169753600008	0.0032026091905599987	-0.035550599999999995	0.017200700000000006	0.0012638451603599994	0.0002958640804900002	4.72232e-05	0.0003845612	1.4788731654544002e-07	2.23003061824e-09	0.000495985	-7.550299999999999e-05	2.46001120225e-07	5.700703008999998e-09	0.00140537	0.00030328999999999984	9.198482409999994e-08	1.9750648369e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.6332306785432	-3.651872338693579	13.33617157811531	567963.0463829783	1018.3610239238768	0.5406434656581496	0.2922953569588548	1037059.1750472869	790.2204014670093	-0.7870812303333423	0.6194968631430479	624448.2828946813	802.1638873822764	648.6931198326588	1.364868	25.168596	0.11397166	0.0551105	0.0331430277	-0.0192060696	0.0420024568	0.058827152	-0.019665806299999998	0.0981843169	-0.11656319130000001	0.0287187594	-0.0632397728	0.0261252519	-0.13030074349999998	0.0428859618	0.0390537823	0.0348072113	0.0596164793	-0.0982682191	-0.047780705599999994	0.1691100841	-0.0073200745	-0.061232681399999996	-0.0560757896	0.08338296070000001	0.0044048603000000006	-0.0620571279	-0.0261193394	-0.0082971264	-0.06194596700000001	0.0824514782	-0.0049529323	-0.11655897529999999	-0.0382957156	0.0589898942	0.1549960455	0.0404757008	-0.0575663207	0.17981327030000002	0.0647065111	-0.1699348315	-0.0790072339	-0.0064570051000000005	-0.07453184639999999	-0.001771187	0.0352235507	0.0576734484	-0.04517779	-0.0356757059	-0.1652226025	0.014951478899999999	0.0575079943	-0.0344701788	0.021591481200000002	0.1432344582	-0.062058244299999996	0.014969723	-0.019518413000000002	-0.1637830182	0.0050818439	0.04392716940000002	-0.048915273700000005	-0.0931206369	-0.0104426775	-0.0100013988	-0.0521383712	0.1037357011	-0.12366539720000001	-0.0970112262	-0.06651777610000001	0.048401625	0.042071159500000004	-0.1506404334	-0.0024578478	0.0046735552	0.13008530880000002	-0.1894482235	0.11090574460000001	0.1061422889	0.09835416429999999	-0.0261613	-0.02390805	0.0005715948548025	0.0006844136176899999	0.07638509999999997	0.019793499999999974	0.0003917826422499992	0.0058346835020099954	-0.022256900000000003	0.013293699999999992	0.0004953695976100002	0.00017672245968999978	-0.00023392	-0.0002811432	7.904149890623999e-08	5.47185664e-08	0.000881795	0.00038581	7.77562422025e-07	1.488493561e-07	0.000932795	-0.0004725749999999999	2.2332713062499996e-07	8.701065120250002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.0762301977361	0.44299951919288105	0.1962485740051238	568630.9609492291	1010.5047920828656	-7.8562318410112075	61.72037873971836	1021119.9348224356	789.5743325448692	-0.6460689221401026	0.417405052155274	623427.6266136757	803.4885124550435	649.705597595618	1.656046	30.538023	0.5169306499999999	0.311601	-0.0539377963	-0.0707646023	-0.20790095100000008	0.042856060999999994	-0.0235442006	-0.0856161282	0.0682653033	0.0209323492	-0.1026798092	0.1200824875	0.2398853245	-0.0330760925	-0.1112804107	-0.0040096533	-0.1144939472	-0.018281613000000002	0.0641267067	0.038880844399999996	-0.23723003039999999	0.0504551671	0.0734514495	0.0952537638	0.1225924533	0.040559347	0.0802656811	-0.1666667023	0.0998379149	0.0398839072	0.1828646923	-0.1225455152	0.047912707199999995	0.1628956311	0.0416494133	0.0177498083	0.0039795722	0.08609607050000001	0.09516700730000001	0.0626037971	-0.17693941100000002	-0.0830648365	0.0803572763	-0.066250867	0.0421579375	0.141665823	0.0494426922	-0.026989159500000002	-0.1364377154	-0.052373831399999994	-0.11272430609999999	-0.034827517599999996	-0.0311846239	-0.062176147599999995	0.047945096799999996	0.2733324486	0.17001419690000005	-0.1290734016	0.09040141380000001	-0.024036233799999997	-0.0007975922	-0.08406067269999999	0.016467931	0.1536694639	-0.1374665451	0.018658121200000002	-0.0807895242	0.134799698	0.0837858348	-0.0359679279	0.0240238537	-0.10693606789999999	-0.0118287641	0.077026974	0.2065276813	-0.0817923503	0.1105075577	0.1045750536	0.09492232490000001	0.0184068	0.0445681	0.0019863155376099997	0.00033881028623999985	-0.178518	-0.2549031	0.06497559038961	0.031868676324000006	-0.178134	-0.1558771	0.031731721955999985	0.02429767030441	0.000615898	0.000849818	7.221906331240002e-07	3.79330346404e-07	0.000499966	-0.00038182900000000003	2.4996600115599997e-07	1.4579338524100002e-07	0.000932795	0.0	0.0	8.701065120250002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
