global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
751.3440846249588	n/a	n/a	564517.9335009173	995.489051043222	n/a	n/a	990998.4507469349	772.3828354777594	n/a	n/a	596575.2445406636	778.5817969972837	655.9351959818632	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	2.60434e-09	n/a	n/a	6.7825868356000005e-18	-5.5185e-09	n/a	3.045384225e-17	n/a	-5.87802e-05	n/a	n/a	3.4551119120400004e-09	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
744.7926926921132	-6.551391932845603	42.92073625775446	554716.1550875686	966.664329379354	-28.824721663868107	830.8645789994673	934439.925694436	771.0164490494528	-1.3663864283065548	1.8670118714603443	594466.3647048275	774.0262079144072	619.5369762923557	1.617957	30.256313	0.12210250802284002	0.060703699999999985	-0.08395147900000001	-0.0276880675	0.0886030472	0.06552903480000001	-0.032986454	0.0593554145	0.0541611616	0.0243460869	-0.039903742	0.2723150185	-0.0102586531	0.0834920454	-0.0478740959	0.0522740005	-0.147680432	0.027002150099999997	-0.10262005269999999	0.0058797586	-0.1479684407	0.0659877258	-0.1728917412	0.0385419164	-0.1552943103	0.1452550441	-0.0625309075	0.21784951660000001	-0.1528345466	0.0802387174	-0.1311151861	0.0584402086	-0.007512785799999999	0.1672031984	-0.0808321745	0.06291437009999999	-0.0003371435	0.0195273611	-0.0287943004	0.0569936534	-0.188396333	0.0341392099	-0.0051677081	0.1803652611	-0.0896226375	0.0277941272	-0.11261824880000001	0.0528116804	0.06675901599999999	-0.0110565345	-0.11257376279999999	0.08643905800000001	-0.020084135	-0.0635711838	-0.07435257769999999	0.0028231808	-0.13345331929999998	0.023519049	-0.060207704	0.006927488000000001	-0.0802299028	0.00617516	-0.1699716056	0.0808135873	-0.017036386100000002	0.0896563741	-0.3327767456	0.042311135300000004	-0.1581252184	0.2774625397	-0.030175961	0.205768166	0.0051438021999999995	-0.0113382169	0.07377392719999999	-0.1363907391	0.0037618342	-0.2379133677	0.0108425358	-0.0533793176	0.0525302035	-0.0014785038	0.159836584	-0.000628592	0.0915789882	-0.08152484410000001	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	3.89399e-05	3.89399e-05	1.5163158120099996e-09	1.5163158120099996e-09	-0.0286072	-0.02860720260434	0.0008183720408457573	0.00081837189184	0.053503	0.053503005518499985	0.0028625710089999995	0.0028625715995126404	0.000394618	0.0004533982	2.0556992776324e-07	1.55723365924e-07	-0.000345669	-0.000345669	1.19487057561e-07	1.19487057561e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
746.9934367555461	2.2007440634329214	4.843274432735246	557999.1945558621	968.0485926784776	1.3842632991236314	1.9161848813006404	937118.0777867809	772.8465930176645	1.8301439682117009	3.3494269443816704	597291.8563390116	777.1347422441784	624.8881424752202	1.623018	30.350965	0.15161818990000006	0.08053389999999999	0.0362098673	-0.08881574060000001	0.0571471425	-0.0416806584	-0.019103312	0.0800600358	0.0163749001	-0.164550355	-0.09659730470000001	0.1853819454	-0.008323193199999999	-0.11989756509999999	0.046117113700000004	-0.055237408499999995	-0.11524169949999999	0.0338827457	0.0050395503	0.0377033945	-0.022172420800000002	0.0090413622	-0.12232290470000001	0.12087562810000001	-0.0002293746	0.018063736	0.1308893245	0.0301873427	-0.0445989005	-0.1033793725	-0.0051869677000000005	-0.0082029683	-0.154169755	0.1131031581	-0.026622639700000002	-0.0742145025	0.0555798117	-0.0822195819	-0.024713162900000002	0.1147734147	-0.1748706591	-0.008750501899999999	-0.1185340937	0.0059387358	0.1239566669	0.0188765431	0.0779423446	-0.09261756539999999	0.1114953791	-0.0360501214	-0.0701806202	-0.0380481405	0.0735141662	-0.0047429357	0.0619357708	-0.1145428869	-0.039642801400000004	0.1253499181	-0.09057581199999999	-0.005597344200000001	-0.0625632571	0.0010470538	-0.0910879899	0.1186833448	0.013310764499999999	0.049146622599999995	-0.0422621168	0.15564715	-0.17438945420000002	0.2090732227	0.0670704483	-0.0746358644	-0.06418282780000001	-0.08782744210000001	-0.0688218397	0.1220637331	-0.0389362288	-0.017618806100000002	0.0248240765	0.25481567239999997	0.20197148510000001	0.1679993302	-0.057278731299999996	0.020959406	-0.1156965567	-0.0856728677	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.014791899999999997	-0.014830839899999997	0.00021995381213943198	0.00021880030561	0.0286406	0.05724780000000001	0.00327731060484	0.0008202839683600001	0.008432799999999999	-0.0450702	7.111211583999998e-05	0.00203132292804	0.000524204	0.000129586	1.6792531396000002e-08	2.7478983361599996e-07	-0.0	0.000345669	0.0	1.19487057561e-07	-0.000214132	-0.000214132	4.5852513424e-08	4.5852513424e-08	0.0	1.0	0.0	0.0	0.0
744.6674630228441	-2.325973732701982	5.410153805219592	554529.6304848789	958.2014469369844	-9.847145741493136	96.96627925420641	918150.0129121307	772.5393110094564	-0.3072820082081762	0.09442223256844966	596816.9870549656	775.0789817122627	617.8228423187968	1.411228	26.390415	0.2261099399	0.0963069	-0.013401661100000002	-0.0340279292	0.0643935471	0.0006713113000000001	0.0012601767	-0.0745847674	0.0641923955	-0.0404138659	-0.052576194400000005	0.10112002	-0.0722288727	0.0756924959	0.0628736253	-0.0077438633999999985	-0.0979414127	0.012975909499999999	-0.0427799954	-0.0027774009	0.01522933	0.0192507632	-0.13640924	-0.0185963977	-2.44369e-05	0.0784202802	-0.0862747514	0.11955503619999999	-0.0184515447	0.1319340231	0.0546089547	-0.1673041721	-0.0188760455	-0.04234253809999999	0.05589779860000001	0.0602279719	-0.0895932723	-0.039037727700000004	0.0283955247	0.0254999354	0.149435683	-0.0431121786	0.042499433499999996	0.00048488190000000003	-0.1280621608	0.1358965943	0.0443102488	-0.1061493783	-0.0691167868	-0.061920550899999996	-0.0060677763	0.0681203895	-0.0195706203	0.0074518643	0.0323657933	-0.0640292523	-0.1234887537	0.0528434026	-0.027228003900000002	0.0087255726	0.0822802534	0.0017322858	-0.0958048375	0.0985351187	-0.0207503467	0.1318998095	-0.2000167691	-0.12520067199999999	-0.1041886601	-0.1027643962	0.0334233086	0.021193745099999998	0.0107351944	0.1090761283	-0.10546123130000001	0.0878127538	0.0568085419	-0.0353724793	-0.2122337463	0.0400219972	-0.1273553601	-0.07649521	0.2240542621	-0.11444596789999999	0.0154243582	0.0273887956	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0190155	-0.004223600000000003	1.7838796960000022e-05	0.0003615892402500001	7.92601e-05	-0.028561339900000007	0.0008157501368833322	6.282163452010001e-09	0.0751444	0.06671160000000001	0.005646680851359999	0.004450437574559999	0.00195466	0.001430456	2.046204367936e-06	3.8206957156e-06	0.000629388	0.000629388	3.961292545440001e-07	3.961292545440001e-07	-0.0006865560000000001	-0.000472424	2.2318443577600003e-07	4.7135914113600005e-07	0.0	0.0	0.0	0.0	0.0
746.0318242483496	1.3643612255054904	1.861481553662844	556563.4827913204	958.9645796723061	0.7631327353216193	0.5823715717194566	919613.0650660826	773.1944712261443	0.655160216687932	0.42923490953057797	597829.6903346769	776.166062317959	627.954787140551	1.067754	19.967344	0.15914688989999998	0.0922682	0.0493042389	-0.051738262800000004	0.0594945437	-0.014712171999999999	0.013481560200000001	0.0632065485	-0.015834276499999998	-0.1221274747	0.0122641026	0.0343523748	0.017010934199999998	0.006386591800000001	0.0755643632	-0.041993538600000005	-0.1328661989	0.0535715629	0.0446021764	0.1108511657	0.11280145720000001	-0.09934513730000001	-0.0077993775	0.0158225583	0.035280633	0.030865172799999997	0.021626990800000002	0.0324130614	-0.1141365066	0.0553533958	-0.0081455759	0.0368640534	-0.0462558092	-0.0265448526	0.0778124254	-0.0491986332	0.0605165496	-0.033356731	-0.1505891041	-0.0968507517	0.0767198905	-0.0888168632	-0.135390832	-0.020473235	0.0393117077	0.0772729548	-0.0613387443	-0.0892486368	-0.0699941862	0.1574543257	-0.035096277	0.0079964277	-0.0017176925	0.0369248093	0.050484994299999995	-0.1523903515	-0.021801924900000002	0.0646653859	-0.0381127941	-0.0772331305	-0.0200311081	0.0622198017	-0.0085301022	0.052270159000000004	0.132533956	0.0954783301	-0.0630253063	-0.0814891401	0.0614738683	-0.045194359100000005	0.2192826879	-0.06220611860000001	0.0965304347	-0.0444009618	0.0385554251	0.026919122099999998	-0.0162925456	0.1374374494	0.056433771699999996	-0.0081312416	-0.0150863618	-0.0666150422	-0.0499286819	-0.0475145057	-0.0730269558	0.0363655668	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0495599	-0.0305444	0.0009329603713599998	0.0024561836880100003	0.0771395	0.07706023990000001	0.00593828057344555	0.00595050246025	0.07505269999999999	-9.1700000000014e-05	0.0056329077772899975	8.408890000002568e-09	0.0024686	0.0005139400000000001	2.641343236000001e-07	6.09398596e-06	0.000372897	-0.0002564910000000001	1.3905217260899994e-07	6.578763308100004e-08	-0.000945136	-0.00025858	6.68636164e-08	8.932820584960001e-07	0.0	0.0	0.0	0.0	0.0
745.3017596939377	-0.7300645544119106	0.5329942536086616	555474.7130028801	957.9332588164388	-1.0313208558673068	1.0636227077468745	917636.1283466822	773.2621155456495	0.06764431950523431	0.004575753961326223	597934.2993381334	775.7798124729414	640.1566565840741	1.251929	23.411478	0.05326460000000001	0.0244663	0.0760991853	0.10642528949999999	0.0338863118	-0.0976229207	-0.0863925457	-0.05979179110000001	-0.1352132302	0.0110110192	-0.0320364201	-0.0234467185	0.034546607	0.09430780550000001	0.1571527919	-0.1188268909	0.1050660534	0.0775116245	-0.0151694178	-0.0209294137	0.0785844532	-0.1048564597	0.0794215485	-0.010867915700000001	0.0216317786	-0.059570854699999995	0.12000338630000001	0.0016868948999999999	0.0355993226	-0.0382998195	0.0033808709	0.0337772312	-0.0944368729	-0.034171860400000004	-0.0105239377	0.0095473086	0.08977446369999999	0.11804349789999999	-0.057849102	-0.048673224699999997	0.0579113092	-0.0693906418	-0.0403123971	0.0339297835	-0.0505357614	-0.046755987199999995	0.043802220499999996	0.0222476608	-0.0459418447	0.1476039214	0.037091489	0.041096917999999996	-0.027240035299999996	0.1424484532	0.09012758800000001	0.024130915	-0.0321781774	-0.13909794890000002	-0.0328750278	-0.025248214799999998	0.0414624212	0.0037189908	0.1450240266	0.0035053826000000002	0.0539258625	0.0489551644	0.07185356849999999	-0.0343167843	-0.0143828802	-0.1237908183	0.1625237919	-0.0709917845	-0.0183397973	0.030356133700000006	0.0662623048	-0.0474458545	-0.04354960980000002	0.037314698	-0.0173143017	-0.0294966638	-0.1209573218	0.0373992237	-0.0580030218	0.0449945707	-0.0790501571	-0.049878730499999996	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0494979	6.199999999999262e-05	3.843999999999085e-09	0.0024500421044100005	0.0880383	0.0108988	0.00011878384144	0.00775074226689	0.0889284	0.01387570000000002	0.007908260326560002	0.00019253505049000053	0.00270219	0.0002335900000000001	5.4564288100000045e-08	7.301830796100001e-06	0.00044929	7.639300000000001e-05	2.018615041e-07	5.8358904490000014e-09	-0.000686557	0.0002585790000000001	6.686309924100005e-08	4.7136051424899996e-07	0.0	0.0	0.0	0.0	0.0
743.250725533841	-2.0510341600967195	4.2067411258836565	552421.641006581	953.0149293672797	-4.918329449159046	24.18996457046513	908237.4555969213	769.8468941389119	-3.4152214067376008	11.663737257038756	592664.2404153291	773.3385586498711	632.1109237382285	1.304129	24.387627	0.07680269999999997	0.044624300000000006	-0.0740142159	0.0596307979	0.0041456309999999994	0.1494334778	-0.0048697695	-0.0232239003	-0.00046458089999999996	0.0849561543	0.09999590400000001	-0.022714490299999997	-0.0416407232	-0.1374076947	-0.0697191645	0.0952595899	0.1178073896	0.0091883315	0.0203877843	-0.0683641788	0.07584634650000001	-0.0558080017	-0.07497207360000001	0.046969764000000004	0.0353217801	0.0032493184000000003	0.09616600189999999	-0.015850626200000002	-0.085472555	0.0313842778	0.0122887877	0.010924195900000001	0.0374722382	-0.1861946214	-0.0174692906	-0.0218445179	0.0038020671	0.0243303267	-0.0387084704	-0.0277154079	0.1058214465	-0.004854710900000001	-0.0005641314	-0.0024268746	-0.1148679208	-0.08487748630000001	-0.0162126773	0.0384719276	-0.12716508599999998	-0.1220217337	-0.0781786697	0.0744860358	-0.05374794559999999	-0.0255701794	-0.1139041587	0.034297768199999995	0.10027867300000001	-0.043378119400000005	-0.024599906499999998	0.059907383700000004	0.1468813624	0.051324324500000004	0.007890623900000001	-0.0196719881	0.0764845414	0.0549322871	0.0472451867	0.1146928545	0.1645121247	0.0671535075	0.0905973499	-0.08780685220000001	0.0731080737	-0.009979921	0.0792327636	-0.01478561	0.0090324917	0.0049973347	-0.0757809462	-0.028025352200000003	-0.0254698784	-0.0400099012	0.08308949410000001	-0.0513274258	-0.0674812277	0.038539863	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.049495099999999986	2.8000000000111265e-06	7.84000000006231e-12	0.0024497649240099997	0.055951199999999986	-0.032087100000000014	0.0010295819864100005	0.003130536781439999	0.095121	0.0061925999999999926	0.009048004641	3.834829475999991e-05	0.00337012	0.0006679299999999997	4.461304848999997e-07	1.13577088144e-05	0.000410107	-3.918299999999998e-05	1.68187751449e-07	1.5353074889999985e-09	-0.000749848	-6.329100000000004e-05	4.005750681000005e-09	5.62272023104e-07	0.0	0.0	0.0	0.0	0.0
742.7965580766057	-0.4541674572352576	0.2062680792115396	551746.7266904523	957.9913662425572	4.9764368752775	24.76492397362169	917747.4577952814	769.2002375050029	-0.6466566339090605	0.41816480217859664	591669.0053777528	772.3694422502695	622.4542285033266	1.2852629999999998	24.034838	0.08931555000000001	0.0450181	0.0438012853	-0.11637401619999999	-0.0206435909	-0.08360874160000001	0.0335948544	0.0659509534	0.05082013269999999	-0.037005162200000004	0.041252939599999996	-0.1276618457	0.060853421399999996	-0.0526042662	-0.133471274	-0.0333134381	0.0677012408	-0.0305855904	0.00037707910000000003	0.1560020403	0.07765669759999999	0.0031124813	-0.0294278045	-0.05907629740000001	-0.0734468491	-0.1098418928	0.0307452578	-0.0397172169	-0.1177325033	-0.0379580187	0.0631218651	0.0085986043	0.1141588093	-0.021246709500000002	0.036433155	0.0652606537	0.0400889408	-0.051956607800000006	0.0044398624	-0.0350628119	-0.0494480201	-0.058300343	0.015489896999999999	-0.06894494030000001	-0.1263900135	0.0163950345	-0.0034148882	-0.0173444222	0.0198467161	-0.028327912	-0.0928798172	-0.012514796100000001	-0.12002195339999999	-0.1256019809	0.022117748	-0.0371942438	0.1266947048	-0.0770010623	0.12054603230000001	-0.0166908181	-0.055032146100000005	0.05901855230000001	-0.025571608500000002	0.0239583768	-0.1116015432	0.0656361972	0.025510588100000002	0.0052248916	0.0244655723	0.09728445279999999	0.0549092133	0.043932319299999995	0.044060065499999995	0.0421744617	-0.011902520500000001	-0.0126951545	0.0900832921	0.1594196743	-0.032613649	0.0420725267	0.0892226824	-0.1022561483	-0.0357503891	-0.0453698161	0.06014306320000001	0.011838493200000001	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.07377219999999997	-0.02427709999999997	0.0005893775844099988	0.0054423374928399965	0.0861721	0.030220900000000012	0.0009133027968100004	0.00742563081841	0.110991	0.01587000000000001	0.012319002081	0.00025185690000000026	0.0030784	-0.00029171999999999965	8.510055839999981e-08	9.47654656e-06	0.000434047	2.3939999999999967e-05	1.88396798209e-07	5.731235999999982e-10	-0.000686557	6.329100000000004e-05	4.005750681000005e-09	4.7136051424899996e-07	0.0	0.0	0.0	0.0	0.0
744.0096700871222	1.213112010516511	1.4716407500594113	553550.3891831485	957.8381895660144	-0.15317667654278466	0.02346309423669288	917453.9973911002	769.2412660908392	0.04102858583632951	0.0016833448557290586	591732.1254570372	773.3939616711842	629.8851687552273	1.1619469999999998	21.728781	0.07757519999999997	0.0399752	0.0268586101	0.0389669371	-0.0277120304	0.0041616697	-0.0848958107	0.00021387130000000002	-0.0695292899	0.018901808899999997	-0.0781316209	-0.11558598619999999	-0.1139273653	-0.0056791285	-0.0898134706	-0.018357683	0.1792345801	-0.015902453799999997	0.1015141559	0.0170733218	-0.1472608504	0.0076865138	0.06349728860000001	0.1430314892	-0.1193538423	-0.0522608871	0.0946758918	-0.0521914201	0.0121119559	0.18396611350000008	0.01717264	-0.0016468385	0.06964326030000001	0.06608370969999999	-0.04429802	0.1031177805	-0.0491098332	-0.0053494936	0.1122883287	-0.0088599688	0.07567620900000001	-0.11295310619999999	-0.045353148200000006	0.045436840199999995	-0.0229513421	-0.0208871263	0.0370647729	-0.08662584460000003	-0.0746284805	-0.154024263	0.1701408441	-0.0076244466	-0.0137630401	-0.017397541399999997	0.0456410659	0.2279905377	0.0707736865	-0.009498429499999999	-0.0258702579	0.1394323202	-0.19036973199999999	0.025647114	0.012405536799999999	-0.0198899168	-0.0761538857	0.0232626926	0.043403722699999994	-0.102327788	0.026590983	0.0594252186	0.0730675051	0.035123972	-0.1049259756	0.19153682	0.0332292316	0.0865420763	-0.0013681910999999998	-0.0351827966	-0.09135375289999999	-0.0964178434	-0.06664308570000001	-0.18521187960000002	-0.056556432999999996	0.10732612609999999	-0.0637821031	0.0362851603	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.06898939999999999	0.004782799999999976	2.287517583999977e-05	0.004759537312359999	0.119849	0.0336769	0.0011341335936099998	0.014363782801000001	0.0927159	-0.0182751	0.008596238112809998	0.00033397928001000014	0.0028959	-0.0001825000000000004	3.330625000000013e-08	8.386236809999999e-06	0.00041394	-2.0106999999999948e-05	1.713463236e-07	4.0429144899999794e-10	-0.000472356	0.000214201	4.5882068400999984e-08	2.23120190736e-07	0.0	0.0	0.0	0.0	0.0
744.5647324263306	0.555062339208348	0.3080942004074432	554376.6407730932	959.0364403353752	1.198250769360811	1.4358049062737763	919750.8938911477	770.1011848939847	0.8599188031455469	0.7394603480032699	593055.8349751192	772.9092725293689	632.9523636690086	1.13457	21.216825	0.16502335	0.08811339999999998	-0.0418422939	0.0411161471	-0.08942120869999999	0.143775179	0.0504580808	-0.027270467599999997	0.037024782	0.11008979	-0.12204809189999999	0.0004637631	-0.0084368024	-0.0115241618	-0.1031953077	0.10872067099999999	0.0816591782	-0.0803072786	0.044469416500000004	-0.0280563733	-0.0140664085	-0.0299291963	0.038137306	-0.06207912700000001	0.1273724252	-0.178937316	0.0098229271	0.057604677300000004	0.1290102297	0.10595717880000001	-0.0321051844	0.030289337799999996	0.0036835211	0.1334839414	0.0189110269	-0.09987034189999999	-0.0633641966	-0.1318618843	-0.12442255699999999	0.1144060181	-0.029816143599999997	0.12699255980000002	0.0910312689	0.0988433521	-0.0018386548000000002	-0.026034404	0.1217355453	0.1034286143	-0.1272940324	-0.06435078059999999	-0.1086529926	0.0405172255	0.0915249332	-0.0604008875	-0.10680557289999999	0.1137107182	0.0625218391	0.0198884832	0.1315156115	0.0519634668	0.08509580929999999	-0.071865605	0.0280957122	-0.12517157140000001	0.1271853971	0.0222725206	0.0736663411	-0.0736373476	-0.022015344500000002	0.0197219037	-0.0261491232	0.11801557130000001	-0.1015569775	0.0728289788	-0.0629137262	0.0416871195	-0.127426904	-0.09404757820000001	0.0204141683	-0.1582586069	0.0605513976	0.1656564099	-0.0711619834	-0.0613561949	-0.0721986921	0.0505098344	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0510097	0.017979699999999994	0.00032326961208999983	0.00260198949409	0.038083	-0.08176599999999999	0.006685678756000001	0.001450314889	0.114587	0.02187109999999999	0.013130180568999998	0.00047834501520999963	0.00341008	0.0005141799999999999	2.6438107239999994e-07	1.1628645606399996e-05	0.00034788800000000003	-6.605199999999997e-05	1.2102606054400002e-07	4.362866703999998e-09	-0.000184457	0.000287899	8.288583420099999e-08	3.4024384849000013e-08	0.0	0.0	0.0	0.0	0.0
