global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
759.8752618023209	n/a	n/a	577410.4134991458	1082.6934000927265	n/a	n/a	1172224.9986043489	784.6749566977343	n/a	n/a	615714.7876685911	795.6475522349448	705.9277521332634	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	-5.06506e-09	n/a	n/a	2.5654832803600004e-17	1.35633e-08	n/a	1.8396310688999999e-16	n/a	6.306069999999999e-05	n/a	n/a	3.9766518844899984e-09	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.1678139521399	-8.707447850180984	75.81964806362143	564253.0847176367	1048.1636006321412	-34.52979946058531	1192.3070507882373	1098646.933690135	784.8199832398906	0.14502654215630173	0.02103269792981356	615942.4060926621	792.3741948382205	675.9857185617368	1.541352	29.396826	0.21154172650176	0.123483	-0.0134372858	0.030715622999999997	0.06774665889999999	-0.051275664400000004	0.0835849683	-0.0411918827	-0.0276615065	-0.0937949149	0.10142018970000001	0.3185654675	-0.0347279453	0.0810326928	-0.1110644773	-0.056428287800000004	0.07598188980000001	-0.0956645582	0.014481	-0.0441430075	-0.044870835	0.0487912708	-0.0301331191	0.0189069732	-0.067856665	0.0580308122	-0.0065432754000000004	0.0782149772	0.0093305274	-0.0365066228	0.0129320117	-0.0421080737	0.0349930354	-0.0102873429	0.0254898006	-0.0179369979	0.1527958545	-0.0160848114	0.0202357037	-0.12134818689999999	0.0596636103	-0.20575112829999997	0.13091487	-0.1353356429	0.0884820091	-0.013783873899999998	-0.0347238801	0.052135910099999995	-0.0570341552	-0.055087737000000005	0.0223934308	0.0833708525	-0.1423541324	-0.062200976799999995	-0.0243371762	0.0618598518	-0.135072436	0.1055673765	-0.010081846700000001	0.0198003876	-0.0038832142	0.0892302826	0.0665979593	-0.033143496200000004	0.09965672019999999	-0.047230155999999995	0.025391794900000004	-0.0148764577	0.0350568133	-0.1602087158	0.0319672783	-0.006959628000000001	0.06472614389999999	0.0834858178	-0.1065142036	0.1524392967	-0.016863471799999998	0.1647821309	-0.0753404691	0.0605145824	-0.0050792086	0.0672417369	-0.08599747	0.18262365789999999	-0.0031943251	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0222302	0.0222302	0.0004941817920400001	0.0004941817920400001	0.0137745	0.01377450506506	0.0001897369897873636	0.00018973685025	0.0985974	0.0985973864367	0.009721447286759995	0.009721444612147951	-0.00038559	-0.0004486507	2.0128745061048998e-07	1.486796481e-07	-0.000405468	-0.000405468	1.64404299024e-07	1.64404299024e-07	0.0006846739999999999	0.0006846739999999999	4.687784862759999e-07	4.687784862759999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.7550474784305	-1.4127664737094392	1.9959091092374035	562132.6312193836	1043.3543898167393	-4.809210815401912	23.128508666978718	1088588.3827498604	784.9363766015927	0.11639336170208026	0.013547414648311282	616125.1153124373	792.3231798778052	678.5935923342172	1.200523	22.896502	0.21718670000000004	0.112096	-0.029999781200000002	0.048399339000000006	0.0614589487	0.13198593449999999	-0.0068894304	0.0535239287	-0.1406731738	-0.1084340259	0.0751603316	0.11148186	0.1204354179	0.164703467	-0.1408429353	-0.16062284300000002	-0.0041266649	-0.0770609781	0.0237744573	-0.015751912	-0.1791726411	0.0478199787	-0.0259403204	-0.05918489110000001	-0.0238740004	-0.05786972570000001	-0.1747708002	0.1404397651	-0.007219964699999999	-0.0932741454	0.0738628761	-0.11348398679999999	0.0003969711	-0.0639247178	0.025376657099999998	0.005694694300000001	0.0889506828	-0.0377837799	-0.0113027416	-0.041419810099999996	-0.0210474008	0.10354075410000001	0.1194640898	-0.1268687758	-0.0230173504	0.0266309484	-0.022884844100000003	0.0245785799	-0.11701298369999999	-0.0922563635	-0.006331483000000001	0.0362359675	0.009853324699999999	-0.1132671401	-0.17377895059999998	0.0375224517	-0.049424202	-0.0215584142	-0.0264467361	0.0061279915	-0.15732329679999998	0.0450968172	0.0298564029	0.0403328081	0.1474090311	-0.1347576457	-0.0233717352	-0.0429718176	0.1258330367	-0.1250064039	0.044617585599999995	0.0817034918	-0.0057522334999999996	0.054050564	-0.0416048525	0.11561711779999999	0.2101387462	0.12206822640000001	0.062223277599999995	-0.026296048199999998	0.08722846949999999	0.028022151800000002	0.0329457899	-0.004389949099999999	-0.0048812158	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0629194	0.0406892	0.0016556109966399993	0.00395885089636	0.08630639999999999	0.0725319	0.005260876517609999	0.007448794680959998	0.143717	0.04511960000000002	0.020654576089000003	0.002035778304160002	-0.000947067	-0.000561477	3.15256421529e-07	8.969359024889999e-07	-0.000404821	6.470000000000499e-07	1.6388004204099994e-07	4.186090000000645e-13	0.00129947	0.0006147960000000001	3.7797412161600017e-07	1.6886222809000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.0301362641587	-2.7249112142717413	7.4251411256639015	558054.0244868476	1022.599947725271	-20.754442091468267	430.7468665281096	1045710.653087727	781.0627827829937	-3.8735938185989203	15.00472907148776	610059.0706487141	787.4912200565751	663.0014064847893	1.324572	25.262379	0.17931425	0.142286	0.024674964599999998	-0.0014048966	-0.1292693889	0.0481309672	0.0914446729	0.0277972425	0.0522197008	0.0180715054	0.1496127665	-0.0015599663	-0.017525082	0.0748658766	0.0615486045	0.0119502769	-0.08549876039999997	-0.026758714700000002	-0.0514381198	-0.0528061404	0.0191119898	0.0633604897	0.0168673082	-0.0749479301	-0.0245177361	-0.057206522300000014	-0.0699433584	0.044572572000000005	-0.0097987611	0.1084092016	0.14716657789999998	0.011990413	-0.054198298799999996	-0.044515577599999995	0.16003494	0.0645513875	0.0492592713	-0.0359183922	0.0828544672	-0.0532883144	-0.046251559299999995	-0.0420257053	-0.0210404776	0.0388978705	-0.0497733209	-0.054906896600000005	-0.0843026199	-0.1863771116	0.1173512315	0.1042081656	0.0549104066	0.0013264944	-0.026873232599999998	0.038555481	-0.0244050457	-0.10331190380000001	0.0395130122	0.0748350644	0.0053745323	0.0530035707	-0.021193754199999998	-0.0825998376	0.06105426	0.0553324738	0.0901136808	0.0029601506	0.0701200746	0.040587724900000004	0.1112702339	-0.1372235841	-0.1222028317	0.0854868219	-0.0793092027	-0.05000552900000002	0.010124554499999999	0.0386048571	-0.0256231063	0.0911933206	-0.18408577690000005	-0.0344016904	0.056555079	0.19776512350000008	-0.0055765998	0.0309742362	0.0379043838	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0576495	-0.005269900000000001	2.7771846010000013e-05	0.00332346485025	-0.0549005	-0.1412069	0.01993938860761	0.00301406490025	0.128723	-0.014994000000000009	0.016569610729	0.0002248200360000002	-0.000777027	0.00017004	2.8913601599999995e-08	6.03770958729e-07	-0.000339302	6.5519e-05	1.1512584720399999e-07	4.2927393609999996e-09	0.00117816	-0.00012131000000000012	1.4716116100000033e-08	1.3880609855999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.7320955487088	-0.2980407154499289	0.0888282680659055	557608.8225225661	1026.2146139118474	3.6146661865764154	13.06581164037888	1053116.4338062422	781.2758777342807	0.213094951286962	0.0454094582639927	610391.9971294707	788.1046918785039	649.8616501713036	1.269012	24.202723	0.23666485	0.136269	0.0925153935	-0.0156782891	0.0106284165	-0.008700139300000001	0.0876698084	0.0648520772	0.0415189353	-0.0081951355	0.06874214599999999	0.0447713712	-0.0662426397	0.0402112247	0.10156422820000001	-0.0400002464	-0.0021707211	0.028855136400000002	-0.0344432766	-0.06665386059999999	0.0266166492	0.1191553101	-0.0110735179	-8.14159e-05	-0.0381910029	0.1276630869	-0.09010253900000001	0.0262376625	-0.0540567125	0.0489810216	-0.013436378899999999	0.0629963489	-0.054461419299999994	-0.08930355300000001	0.1432128494	-0.026691456000000002	-0.058002245099999995	0.0183414154	-0.13393014050000002	0.0566675154	0.0362155581	0.024297726600000003	0.022563589900000004	-0.00048476309999999996	3.77586e-05	-0.0378006118	0.0146061309	0.0319406494	0.07965597599999999	-0.09814223039999999	-0.15539299369999998	-0.0438115949	0.1098270308	0.0754351442	0.0306435096	-0.043996536600000004	-0.0562515508	0.029686620499999997	0.0521852311	-0.0800350233	-0.0062158544999999996	0.043825268	0.11792748369999999	-0.014636273500000001	-0.0704759075	0.09455714970000001	0.0977399964	-0.067350925	0.0399706794	-0.0111250579	0.0202988664	-0.0165115154	0.0216607181	-0.1063714505	0.0077867421999999985	-0.0029197765999999996	-0.03905431	-0.102556459	0.0344146696	0.08761790189999999	0.17367453730000001	0.06747093400000001	0.0498180591	0.0048241856	0.015942636200000002	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.08869349999999998	0.03104399999999998	0.0009637299359999988	0.007866536942249997	-0.0214247	0.03347580000000001	0.00112062918564	0.0004590177700900001	0.183923	0.0552	0.033827669929	0.00304704	-0.00250644	-0.001729413	2.990869324569e-06	6.2822414736e-06	-0.0004184	-7.909800000000005e-05	1.7505856000000002e-07	6.256493604000007e-09	0.00170855	0.0005303900000000002	2.813135521000001e-07	2.9191431025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.8176663486473	0.08557079993852312	0.0073223618021187485	557736.6267704396	1026.9351202641549	0.7205063523074386	0.5191294037153709	1054595.7412319542	781.4935726008388	0.21769486655807668	0.04739105492573882	610732.2040164225	787.9539854393522	657.064131371866	0.975062	18.596489	0.08488564	0.05213290000000001	0.09173072539999999	-0.0012203678999999999	0.0023512310999999997	-0.0332639068	0.11169983050000001	0.0254420242	0.0191391466	-0.0694954512	0.0753077439	0.0309600061	-0.0247003647	0.0306999759	0.09602294300000001	-0.0574411186	0.0227143134	-0.0164752178	-0.0186835744	0.0061206692000000005	0.05720412900000001	0.0155006999	-0.0961145555	-0.0529418722	0.06373993730000001	0.0004665788	-0.0007730455	0.090274072	-0.049064279100000004	0.0259714745	-0.0932666882	0.0076485299	-0.1076806518	-0.1547763015	0.0507072631	-0.0982127467	-0.025666866899999998	-0.0544063362	0.0317829545	-0.0005702498	0.1686889528	-0.0737377659	-0.0723201627	0.0355801033	-0.0354565112	0.0580222144	0.0105523871	0.0138374378	0.1679479854	-0.0204033282	0.0651304679	0.0420670017	0.0062202685999999995	0.0850619957	-0.0134590377	-0.0264788642	-0.0665206049	0.0202367733	0.0069281557999999995	-0.0096634452	-0.061663770300000004	-0.0307656247	0.0577752477	-0.0520512216	-0.10537262289999999	0.0512976449	0.0768453192	-0.0100590335	0.0327848943	-0.0091472095	0.0237941404	-0.11192057050000001	0.08536291289999999	-0.059141687400000004	-0.0307074829	-0.059368564699999994	0.006431823299999999	0.0907992365	0.0563844383	0.0431364578	0.1015730613	-0.10243797630000001	-0.0793274831	-0.040309147999999996	0.0783125376	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0970077	0.008314200000000022	6.912592164000036e-05	0.00941049385929	0.0230075	0.044432200000000005	0.0019742203968400006	0.00052934505625	0.183873	-4.9999999999994487e-05	0.033809280129	2.499999999999449e-09	-0.00221818	0.0002882599999999998	8.30938275999999e-08	4.920322512400002e-06	-6.487520000000002e-05	0.00035352480000000003	4.208791575040002e-09	1.2497978421504002e-07	0.00170855	0.0	0.0	2.9191431025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.9005184430085	-0.9171479056387852	0.8411602808176101	556367.5834135489	1033.9346942615716	6.999573997416746	48.994036145312656	1069020.9519977695	781.8034208261513	0.3098482253125212	0.0960059227293189	611216.5888154722	788.6052723314557	676.3947366366508	1.154891	22.026203	0.06287991	0.0374955	0.0025438441	0.0533268492	0.0639096154	0.0670441803	0.0311485652	-0.0345038909	-0.0740236742	-0.1413342503	-0.03274761	-0.054888605300000004	0.044884754000000006	0.0406629477	0.052695120199999994	-0.08036079980000001	-0.0292240744	0.054720088099999994	0.0708623807	0.0499003024	-0.1340418903	-0.0213336631	-0.11857873390000001	-0.0590919367	-0.0425606574	-0.04230684269999999	0.1448272271	-0.011976364199999999	0.0293736556	0.1003653964	0.0911909636	0.10283630880000001	0.008443140699999999	0.0705281197	0.0973783333	-0.10159459480000001	-0.10185211029999999	-0.0766034503	-0.09093667150000001	0.025062749300000003	-0.0337488831	0.08219121559999999	-0.052638745599999995	0.06691837889999999	-0.0012970134	-0.050939037199999995	-0.0633299112	0.0970932089	0.0167642762	0.0933291088	-0.0423639089	-0.0172139273	-0.028422852599999996	0.0330408979	-0.09809219820000001	0.0894292261	0.0910780908	-0.0237568417	0.0195504502	-0.034304972999999996	-0.1297225291	-0.0807300535	0.0743960881	0.1023184946	-0.1097907541	0.0732155154	-0.0310662627	-0.046980132	-0.0323617151	0.0264240323	0.0654975701	-0.022457783	-0.12078951210000001	-0.0322211817	0.1106440593	0.0011924863	-0.0923522826	-0.0066789253	-0.116764355	0.010638145	-0.1115742284	-0.0652855575	0.0302802468	-0.0726243954	-0.0118878588	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0970182	1.0499999999996623e-05	1.1024999999992908e-10	0.00941253113124	-0.00995667	-0.03296417	0.0010866365037889	9.91352774889e-05	0.168735	-0.015138000000000013	0.028471500225	0.00022915904400000039	-0.00241545	-0.00019726999999999982	3.8915452899999936e-08	5.8343987025e-06	-0.00016295	-9.807479999999997e-05	2.65527025e-08	9.618666395039996e-09	0.00170855	0.0	0.0	2.9191431025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.5508867497423	-2.3496316932662467	5.520769094001208	552867.9211863279	1018.757711337966	-15.176982923605578	230.3408106634153	1037867.2744105705	780.6642957409323	-1.1391250852190071	1.2976059597752096	609436.7426446858	787.0320854128386	655.2930512660248	1.265906	24.143482	0.12075602999999994	0.05939360000000001	0.0764223367	0.0458356371	-0.0917225749	0.06856765969999999	0.05975163150000001	-0.035288312	0.09919592640000001	0.0494491517	0.09272817039999999	-0.0948193298	0.0431698809	-0.0644126102	0.11329855720000001	0.0302985594	-0.0537768722	0.0340292923	-0.037753423599999995	-0.035620824700000005	-0.0331598967	-0.0186405085	-0.0274640917	0.1014223991	-0.1157992054	-0.0866799836	0.1090041097	-0.0832194628	0.026339957799999997	0.0360135738	-0.0073948423	0.0340068623	-0.0466806054	0.0564742379	0.019534181799999998	-0.05295946	-0.0129013398	0.0371123983	0.023263641	-0.0860397728	-0.047516090999999996	0.0544332892	0.05764754940000001	-0.0246094294	0.031595538	0.0394075818	-0.0101678107	-0.072815018	-0.045407372	-0.1122749246	0.16864195629999998	-0.0479384935	-0.1208021557	0.0820241013	-0.0032034367	-0.1100801162	0.06775572519999999	-0.0168193935	0.028522251600000006	-0.041545060099999996	0.0417327992	-0.0465523246	0.0328837088	0.1168529165	-0.0340927971	-0.0001761923	0.0417378804	0.092835175	-0.1407751784	0.0056167315	0.06352932730000001	0.0309048139	-0.0310951016	-0.028585206000000002	-0.0578666572	0.023853585899999998	0.011087031499999999	0.10045391460000001	0.000467026	0.0261208431	-0.09514136599999999	0.0038952266999999997	0.0415763948	0.0917756482	-0.0885204549	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0970402	2.1999999999994246e-05	4.839999999997469e-10	0.00941680041604	-0.0364758	-0.02651913	0.0007032642559569001	0.00133048398564	0.223761	0.05502600000000002	0.050068985121000005	0.0030278606760000023	-0.00171607	0.0006993799999999999	4.891323843999998e-07	2.9448962449000008e-06	-0.000159592	3.3579999999999905e-06	2.546960646400001e-08	1.1276163999999936e-11	0.00178959	8.103999999999989e-05	6.5674815999999825e-09	3.2026323681e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.8358936569623	1.2850069072200083	1.6512427516031316	554780.5084797656	1030.7869050514903	12.02919371352425	144.70150139749134	1062521.64362563	781.6285206769505	0.9642249360182404	0.92972972723938	610943.1443356379	789.2117903650529	658.2138976801167	1.173381	22.378851	0.08483675000000003	0.05913400000000001	0.1279786566	0.0686649296	0.05795732610000001	-0.0598575664	-0.0221379487	0.038855021499999996	0.10543312519999999	-0.0438954192	-0.0597831977	0.0391454651	-0.0498824345	-0.0621138815	0.117070656	-0.0635511467	0.0901883144	0.0193989767	0.0144127253	0.0019237888000000001	-0.0044717794	-0.04388805900000002	-0.0033975121999999997	0.0707049767	-0.036584278	0.0315450464	-0.0638975532	-0.06707262209999999	0.1129057741	-0.057247047	0.0346088333	-0.0565591018	-0.0039831447	0.004487245999999999	-0.1272614699	-0.013893135800000001	-0.08782194550000001	0.0520452953	0.059821422199999995	0.0031237533	-0.0643181407	-0.122411472	-0.0101558431	-0.1272894289	-0.0300193723	-0.0530838659	-0.1555989483	-0.052656628899999995	-0.103045847	0.1462870008	0.12439073640000001	0.1039571845	0.0043943602	0.1297327633	0.0035496287	0.049866758899999995	-0.0533753011	-0.0321822876	0.0039483122	-0.10806810210000001	0.09108507	0.0409949519	0.0637892858	0.011910335400000001	0.0390773269	-0.0346653908	0.0229863283	-0.0252731065	-0.0382094511	-0.0107431123	-0.056128443300000004	0.0543591066	0.058007883600000004	-0.005913320400000001	0.022762057000000002	0.006428356800000001	0.07658949940000001	0.0289888066	0.0278689957	-0.158753729	-0.0510645808	-0.09750074140000001	0.0064780912	0.07020542589999999	-0.0055681823	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0970593	1.9100000000008e-05	3.648100000003056e-10	0.00942050771649	0.0176455	0.0541213	0.0029291151136900005	0.00031136367024999997	0.223865	0.000103999999999993	0.050115538225000006	1.0815999999998543e-08	-0.00224684	-0.0005307699999999999	2.8171679289999984e-07	5.0482899856e-06	-0.000156585	3.0070000000000205e-06	2.4518862225e-08	9.042049000000123e-12	0.00186766	7.806999999999996e-05	6.094924899999994e-09	3.4881538756e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.1397122013278	1.3038185443655266	1.6999427966314409	556724.4701238803	1027.5048414659796	-3.2820635855107416	10.771941379335622	1055766.1992360277	782.4950103345593	0.8664896576087813	0.7508043267429829	612298.4411984821	789.2949589042582	666.7689463660597	1.0959660000000002	20.902376	0.051681499999999984	0.0297071	0.05203921190000002	0.10671389880000001	-0.0349346716	0.050292795300000005	-0.0597771227	0.0805835177	0.0929728291	-0.056682524299999995	0.0143232284	-0.047546365199999996	0.0715031867	-0.046973065599999995	0.0517740828	-0.1355512636	0.005642212299999999	0.0329686906	-0.0816831895	0.052631232199999996	0.1502769742	-0.0143444994	-0.0194872431	0.0724647163	-0.0826620754	-0.021875454199999998	0.1205304158	-0.0264940634	-0.0095646329	-0.02023154	0.092650304	-0.09910179220000001	-0.0411464861	-0.011085625600000001	0.0636897516	0.12447364779999999	0.049382837699999994	0.0118977879	-0.071414003	-0.1060234601	-0.0944730968	-0.040458899900000005	-0.039299753	0.1257842541	-0.0019201874	-0.0835702462	-0.0089711826	-0.012493531	-0.1279732116	0.0083819875	0.052390749400000006	-0.1707707085	0.18827668420000002	0.0819536833	-0.0993503519	-0.008022536	-0.0185975366	-0.1330019865	0.0488120729	0.04632459	0.1115063962	0.041755086600000005	-0.0314655238	0.1022189482	-0.054674794900000004	0.08476601660000001	-0.039659669	-0.0164774083	0.0094267742	-0.0693345142	-0.099309255	-0.0047643507	0.0075519976	0.0241866695	-0.0857722812	0.0137828805	-0.054097985099999996	-0.054934606100000005	-0.1582082264	0.1065571166	0.0035582627	0.0518183429	0.0205279561	-0.0253182095	0.081354621	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.115202	0.0181427	0.00032915756328999994	0.013271500804	0.0143308	-0.003314700000000002	1.0987236090000013e-05	0.00020537182864	0.22990700000000006	0.0060420000000000204	0.05285722864900001	3.650576400000024e-05	-0.00226219	-1.5349999999999912e-05	2.356224999999973e-10	5.1175035961e-06	-0.000434417	-0.000277832	1.8871812988900002e-07	7.7190620224e-08	0.00205812	0.00019046000000000012	3.6275011600000056e-08	4.235857934400002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
