trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04
-0.037925,-0.053925,-0.144074,-0.000851566,-0.000527856,1.05879e-22,0,0,0,0,0,0,0.0014383056,0.0029079056,0.020757317,7.2516465e-07,2.7863196e-07,1.1210363e-44,0,0,0,0,0,0,0.1226047,0.098410256,0.052664791,-0.23681152,-0.001527926
-0.0230991,-0.0126814,-0.0765637,-8.66616e-05,-0.000267592,0,0.0148259,0.0412436,0.0675103,0.0007649044,0.000260264,-1.05879e-22,0.00053356842,0.00016081791,0.0058620002,7.5102329e-09,7.1605478e-08,0,0.00021980731,0.0017010345,0.0045576406,5.8507874e-07,6.773735e-08,1.1210363e-44,-0.005373379,0.065790344,0.046915286,-0.10295444,0.0048082746
-0.041769,-0.0145879,-0.0711851,0.000279741,-0.000409127,-0.000181521,-0.0186699,-0.0019065,0.0053786,0.0003664026,-0.000141535,-0.000181521,0.0017446494,0.00021280683,0.0050673185,7.8255027e-08,1.673849e-07,3.2949873e-08,0.00034856517,3.6347423e-06,2.8929338e-05,1.3425087e-07,2.0032156e-08,3.2949873e-08,-0.0037913059,-0.019154203,0.020973053,-0.04461966,-0.053138763
-0.0417955,0.0406694,-0.068917,-0.000180979,-0.000552552,-0.000438964,-2.65e-05,0.0552573,0.0022681,-0.00046072,-0.000143425,-0.000257443,0.0017468638,0.0016540001,0.0047495529,3.2753398e-08,3.0531371e-07,1.9268939e-07,7.0225e-10,0.0030533692,5.1442776e-06,2.1226292e-07,2.0570731e-08,6.6276898e-08,-0.0064748835,-0.0086580662,0.0077198311,-0.052234679,-0.014120596
-0.0364303,-0.0140478,-0.0319762,7.68238e-05,-0.000425051,-0.00031521,0.0053652,-0.0547172,0.0369408,0.0002578028,0.000127501,0.000123754,0.0013271668,0.00019734068,0.0010224774,5.9018962e-09,1.8066835e-07,9.9357344e-08,2.8785371e-05,0.002993972,0.0013646227,6.6462284e-08,1.6256505e-08,1.5315053e-08,0.011156064,-0.052798906,0.039550904,-0.030989559,-0.021746848
-0.032434,0.00273573,-0.0461908,-7.71193e-05,-0.000293648,-0.000214189,0.0039963,0.01678353,-0.0142146,-0.0001539431,0.000131403,0.000101021,0.0010519644,7.4842186e-06,0.00213359,5.9473864e-09,8.6229148e-08,4.5876928e-08,1.5970414e-05,0.00028168688,0.00020205485,2.3698478e-08,1.7266748e-08,1.0205242e-08,-0.034558675,0.0032092702,-0.0082512906,-0.0052854582,0.013852316
-0.0143566,0.0623078,-0.0461518,-0.00066387,-0,-0.000438964,0.0180774,0.05957207,3.9e-05,-0.0005867507,0.000293648,-0.000224775,0.00020611196,0.0038822619,0.0021299886,4.4072338e-07,0,1.9268939e-07,0.00032679239,0.0035488315,1.521e-09,3.4427638e-07,8.6229148e-08,5.0523801e-08,-0.0053043625,0.012856614,-0.025020167,0.0204941,0.010263639
-0.0134861,-0.0425367,-0.0309511,0.000164656,-0.00033875,-2.70005e-05,0.0008705,-0.1048445,0.0152007,0.000828526,-0.00033875,0.0004119635,0.00018187489,0.0018093708,0.00095797059,2.7111598e-08,1.1475156e-07,7.29027e-10,7.5777025e-07,0.010992369,0.00023106128,6.8645533e-07,1.1475156e-07,1.6971393e-07,0.0012756102,0.026482076,-0.029245332,0.054797323,-0.017294953
-0.0156454,0.0329889,-0.035296,-0.00019548,-0,-1.4845e-05,-0.0021593,0.0755256,-0.0043449,-0.000360136,0.00033875,1.21555e-05,0.00024477854,0.0010882675,0.0012458076,3.821243e-08,0,2.2037402e-10,4.6625765e-06,0.0057041163,1.8878156e-05,1.2969794e-07,1.1475156e-07,1.4775618e-10,-0.010202094,0.018963262,0.0090053577,0.052033089,-0.0078166219
-0.0138557,0.00870975,-0.0460927,-0.00032753,-0.000476273,-8.69201e-05,0.0017897,-0.02427915,-0.0107967,-0.00013205,-0.000476273,-7.20751e-05,0.00019198042,7.5859745e-05,0.002124537,1.072759e-07,2.2683597e-07,7.5551038e-09,3.2030261e-06,0.00058947712,0.00011656873,1.7437202e-08,2.2683597e-07,5.19482e-09,-0.07030322,0.061167585,-0.03366351,0.011325226,0.03362212
-0.0170937,-0.00907939,-0.0529068,0.000301543,-0.000455704,4.13629e-05,-0.003238,-0.01778914,-0.0068141,0.000629073,2.0569e-05,0.000128283,0.00029219458,8.2435323e-05,0.0027991295,9.0928181e-08,2.0766614e-07,1.7108895e-09,1.0484644e-05,0.0003164535,4.6431959e-05,3.9573284e-07,4.2308376e-10,1.6456528e-08,0.0032151331,0.01114259,-0.0031721241,0.05446603,0.0082573208
-0.0154501,0.0332309,-0.0394739,-0.000516422,6.30135e-24,-0.00030226,0.0016436,0.04231029,0.0134329,-0.000817965,0.000455704,-0.0003436229,0.00023870559,0.0011042927,0.0015581888,2.6669168e-07,3.9707012e-47,9.1361108e-08,2.701421e-06,0.0017901606,0.0001804428,6.6906674e-07,2.0766614e-07,1.180767e-07,0.0054591361,0.010274087,0.035307169,0.021522802,-0.01716838
-0.0352575,-0.0417775,-0.0358835,-3.99553e-05,-0.000525783,-0.000140301,-0.0198074,-0.0750084,0.0035904,0.0004764667,-0.000525783,0.000161959,0.0012430913,0.0017453595,0.0012876256,1.596426e-09,2.7644776e-07,1.9684371e-08,0.00039233309,0.0056262601,1.2890972e-05,2.2702052e-07,2.7644776e-07,2.6230718e-08,-0.0061070151,-0.001945874,0.040539315,0.030230126,4.14431e-05
-0.0417811,0.0130603,-0.0460279,-3.30046e-05,-0.000426514,8.14492e-05,-0.0065236,0.0548378,-0.0101444,6.9507e-06,9.9269e-05,0.0002217502,0.0017456603,0.00017057144,0.0021185676,1.0893036e-09,1.8191419e-07,6.6339722e-09,4.2557357e-05,0.0030071843,0.00010290885,4.831223e-11,9.8543344e-09,4.9173151e-08,-0.018265541,-0.012353313,0.02326405,-0.0083158955,0.0032289976
-0.0339832,0.0140654,-0.0460293,-0.000603054,-0.000213892,-0.000263279,0.0077979,0.0010051,-1.4e-06,-0.0005700494,0.000212622,-0.0003447282,0.0011548579,0.00019783548,0.0021186965,3.6367413e-07,4.5749788e-08,6.9315832e-08,6.0807244e-05,1.010226e-06,1.96e-12,3.2495632e-07,4.5208115e-08,1.1883753e-07,-0.015112438,0.022068452,0.017142473,-0.0020185292,0.016067031
-0.0155333,-0.0318451,-0.0460261,0.000243829,-0.00025479,-2.26048e-05,0.0184499,-0.0459105,3.2e-06,0.000846883,-4.0898e-05,0.0002406742,0.00024128341,0.0010141104,0.0021184019,5.9452581e-08,6.4917944e-08,5.1097698e-10,0.00034039881,0.002107774,1.024e-11,7.1721082e-07,1.6726464e-09,5.7924071e-08,0.061572968,-0.027698035,0.0055025296,0.02896461,-0.015062788
-0.0187243,0.0410204,-0.0224497,-0.000442222,5.02661e-23,-0.000438964,-0.003191,0.0728655,0.0235764,-0.000686051,0.00025479,-0.0004163592,0.00035059941,0.0016826732,0.00050398903,1.955603e-07,2.5266808e-45,1.9268939e-07,1.0182481e-05,0.0053093811,0.00055584664,4.7066597e-07,6.4917944e-08,1.7335498e-07,-0.0057930654,-0.029235856,0.0066169559,0.045254237,-0.017009437
