trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.00814973,0.0239482,0.0634088,0,-0.000117687,0,-0.00814973,0.0239482,0.0634088,0,-0.000117687,0,6.6418099e-05,0.00057351628,0.0040206759,0,1.385023e-08,0,6.6418099e-05,0.00057351628,0.0040206759,0,1.385023e-08,0,0.09147556,0.54093597,0.32164859,-0.3722912,0.13166455,0
0.0086481,0.0910868,0.0510794,-0.000416153,-0,0,0.01679783,0.0671386,-0.0123294,-0.000416153,0.000117687,0,7.4789634e-05,0.0082968051,0.0026091051,1.7318332e-07,0,0,0.00028216709,0.0045075916,0.0001520141,1.7318332e-07,1.385023e-08,0,0.15037971,0.20533733,0.16589386,-0.11298316,0.042756729,0
-0.00510288,-0.0132973,0.0704675,-0.000108001,-0,0.000342407,-0.01375098,-0.1043841,0.0193881,0.000308152,0,0.000342407,2.6039384e-05,0.00017681819,0.0049656686,1.1664216e-08,0,1.1724255e-07,0.00018908945,0.01089604,0.00037589842,9.4957655e-08,0,1.1724255e-07,-0.011900742,0.014747271,0.095822453,-0.12417994,-0.044838374,0
0.00678377,0.0760026,0.0824928,-0.000324013,0.00012371,0.000496168,0.01188665,0.0892999,0.0120253,-0.000216012,0.00012371,0.000153761,4.6019535e-05,0.0057763952,0.0068050621,1.0498442e-07,1.5304164e-08,2.4618268e-07,0.00014129245,0.0079744721,0.00014460784,4.6661184e-08,1.5304164e-08,2.3642445e-08,-0.059441172,-0.0067477463,0.0412352,-0.025504097,-0.035420641,0
-0.0195163,0.0279901,0.0825294,-0.000514725,-8.85571e-05,0.000496168,-0.02630007,-0.0480125,3.66e-05,-0.000190712,-0.0002122671,0,0.00038088597,0.0007834457,0.0068111019,2.6494183e-07,7.84236e-09,2.4618268e-07,0.00069169368,0.0023052002,1.33956e-09,3.6371067e-08,4.5057322e-08,0,0.012403691,-0.10979116,0.07869013,-0.0034440757,-0.059216897,0
-0.0218786,0.0440249,0.0824974,-0.000371743,0.000372656,-9.47366e-05,-0.0023623,0.0160348,-3.2e-05,0.000142982,0.0004612131,-0.0005909046,0.00047867314,0.0019381918,0.006805821,1.3819286e-07,1.3887249e-07,8.9750234e-09,5.5804613e-06,0.00025711481,1.024e-09,2.0443852e-08,2.1271752e-07,3.4916825e-07,-0.084838176,-0.058556414,-0.010523046,0.052643204,0.014133798,0
-0.00225705,0.111137,0.0825821,-0.000777696,0.000273308,2.0545e-06,0.01962155,0.0671121,8.47e-05,-0.000405953,-9.9348e-05,9.67911e-05,5.0942747e-06,0.012351433,0.0068198032,6.0481107e-07,7.4697263e-08,4.2209702e-12,0.00038500522,0.004504034,7.17409e-09,1.6479784e-07,9.8700251e-09,9.368517e-09,0.029293413,-0.063596903,-0.065979817,0.077073733,-0.037143021,0
-0.00955164,0.0348702,0.0977566,-0.000217536,0.000193803,2.0545e-06,-0.00729459,-0.0762668,0.0151745,0.00056016,-7.9505e-05,0,9.1233827e-05,0.0012159308,0.0095563528,4.7321911e-08,3.7559603e-08,4.2209702e-12,5.3211043e-05,0.0058166248,0.00023026545,3.1377923e-07,6.321045e-09,0,-0.12694476,0.068561614,-0.090646689,-0.0007766291,-0.0076420351,0
-0.0054194,0.104268,0.0725784,-0.000842038,0.000256528,2.0545e-06,0.00413224,0.0693978,-0.0251782,-0.000624502,6.2725e-05,0,2.9369896e-05,0.010871816,0.0052676241,7.0902799e-07,6.5806615e-08,4.2209702e-12,1.7075407e-05,0.0048160546,0.00063394176,3.9000275e-07,3.9344256e-09,0,0.058735999,0.046967412,-0.038964357,0.17056884,-0.018900051,0
-0.0116586,0.00868467,0.0866073,-0.000293347,0.000193803,-0.000378671,-0.0062392,-0.09558333,0.0140289,0.000548691,-6.2725e-05,-0.0003807255,0.00013592295,7.5423493e-05,0.0075008244,8.6052462e-08,3.7559603e-08,1.4339173e-07,3.8927617e-05,0.009136173,0.00019681004,3.0106181e-07,3.9344256e-09,1.4495191e-07,0.042664051,0.027087163,-0.046198355,0.000315885,-0.090219939,0
-0.0115445,0.0997888,0.0866789,-0.000629416,0.000193803,2.0545e-06,0.0001141,0.09110413,7.16e-05,-0.000336069,0,0.0003807255,0.00013327548,0.0099578046,0.0075132317,3.961645e-07,3.7559603e-08,4.2209702e-12,1.301881e-08,0.0082999625,5.12656e-09,1.1294237e-07,0,1.4495191e-07,0.068278446,-0.049872894,0.10089633,0.036559987,0.032136157,0
