global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
766.4207345278897	n/a	587400.74231427	n/a	982.777998853242	n/a	965852.595029983	n/a	788.843758263323	n/a	622274.474951004	n/a	793.8800593390476	595.6508972793607	n/a	n/a	n/a	n/a	-0.0013682501000000001	-0.0276938669	-0.0485369612	0.0176116812	-0.2548898557	0.0922777029	-0.2971874205	0.1662760083	0.0610234334	-0.0137444094	0.056058736100000006	0.0428438325	-0.0817149789	0.060593711200000004	-0.0018362095	0.0070260714	-0.054893272800000004	0.0159654051	-0.0009506012	0.0585490945	-0.030186044	0.0152596803	-0.0210828248	0.1005935481	-0.0802308976	0.0203350814	0.0625469113	-0.0423281183	0.0982359138	-0.020534074	0.1490293013	-0.0734249927	0.0563085271	-0.019802962099999998	0.019521613400000002	-0.0319794039	0.0083934636	-0.0529118196	0.0620578878	-0.0040983249	0.055584750999999995	-0.20466159420000002	0.0657592621	-0.0101266993	0.0018990776	-0.016272663	0.0823735488	-0.072705544	0.07938164610000001	-0.0072133603	0.015349607900000001	-0.0546569272	-0.058616477699999996	0.1415046542	-0.0915388016	0.0480266528	-0.26551065739999996	0.0367751345	-0.0406618659	0.1131210149	-0.0274210241	0.0825437574	-0.1584115989	0.2416191373	-0.0082769976	0.1463811927	-0.06221057	0.0071979228	-0.037615734399999996	0.08885817289999999	-0.0038783096	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0201235	n/a	0.00040495525225000016	n/a	5.86551e-05	n/a	3.4404207560099997e-09	n/a	-0.107628	n/a	0.011583786384	n/a	-0.00041292	n/a	n/a	1.705029264e-07	5.93712e-05	n/a	3.52493938944e-09	n/a	0.000135528	n/a	n/a	1.8367838784000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.3521885944002	-1.0685459334895313	585763.9725862384	1.1417904119770141	962.7308239117498	-20.047174941492244	926850.6393097965	401.88922313479463	788.1851164764647	-0.6586417868583112	621235.7778350182	0.43380900339590905	790.5986894289224	600.0242839694978	0.820894	20.877453	0.1328689349	0.07077539999999999	0.0030407343	-0.0378504007	0.0097220911	-0.019355711499999997	-0.1567128609	-0.0388669997	-0.0138426608	0.0880730429	-0.077999717	-0.0276128663	0.10293851779999999	0.009806159200000001	-0.053285667599999996	0.07374184290000001	0.0653179943	0.0219289321	-0.0338946987	-0.0256188213	0.0503434797	0.0078183321	0.0369576631	0.17273358530000002	0.0673218714	0.1023717771	-0.046964260300000005	0.11716845640000001	0.0564786951	0.027141450600000002	0.025406254	-0.042320986100000006	0.0434503937	0.1274646259	-0.0034841629999999998	0.0036247854	-0.055045284800000004	-0.0219238996	-0.0553215043	-0.0177385248	0.0293594726	-0.0803339121	0.0095854345	-0.0558490154	0.0297937808	0.0074667269999999985	-0.08721119179999999	-0.010798013300000001	0.062066832999999995	-0.0860550691	0.056360021399999995	-0.0716852502	0.00226577	-0.12405148369999999	-0.05429852	0.0152658994	-0.07356091	-0.0861880498	-0.1310299272	0.0638124186	0.0413657628	0.0832114328	-0.0157293892	-0.0160180761	0.0004948404	-0.0309699338	-0.17660759260000006	-0.049771318700000004	-0.0814100704	-0.034915592200000005	0.0645748171	-0.0641601095	-0.0216960098	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0176071	-0.002516400000000002	0.00031000997041	6.33226896000001e-06	0.0535636	0.053504944900000004	0.0028690592449599995	0.002862779128752036	-0.08152689999999999	0.026101100000000016	0.0066466354236099975	0.0006812674212100007	0.00027269400000000003	0.000685614	4.70066556996e-07	7.436201763600002e-08	0.00025315900000000003	0.00019378780000000004	6.408947928100003e-08	3.755371142884001e-08	0.0	-0.000135528	1.8367838784000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.8511560945088	-3.50103249989138	580417.1840425397	12.257228565295687	951.5839551332872	-11.146868778462588	905512.02366711	124.25268356426407	788.9322273651593	0.7471108886945785	622414.0593753514	0.5581746800060029	791.1652036116483	591.5785383091372	0.8963040000000001	22.795328	0.12856807	0.0684911	-0.012011114299999999	-0.008741882900000001	-0.058741174699999996	0.085937844	-0.0284198896	0.0712575442	0.13623531390000002	-0.056317347699999985	0.0334945552	-0.0174029382	0.0884521275	0.0138972267	-0.011493578999999999	0.0331607212	-0.03658163	0.117130822	-0.07946300490000001	-0.09307458029999999	-0.0925648713	-0.1489112767	-0.0056288124	-0.07584594809999999	0.0543364687	0.0734967425	0.0370718428	0.041658421	-0.0153617127	0.026479223700000002	-0.0802882543	0.09862309890000001	-0.0428815304	0.0417667966	-0.0225249917	0.051543184299999996	0.0219032215	-0.1693653542	0.1154313095	-0.050763110199999996	0.0800791325	-0.010478023199999999	-0.0409551771	0.08486751990000001	-0.030965970699999998	0.0053192038	-0.0257968032	-0.0313773199	0.1058961181	-0.0742065239	-0.1250152403	0.0395436483	-0.0796099604	-0.1077681351	0.0104091306	-0.0438350874	0.091160126	-0.12266456140000001	0.0371366021	0.027127159300000002	0.0206931273	-0.0903926994	-0.0327639031	0.0193197376	-0.066414056	0.0188478462	-0.028803023799999997	0.033248657200000004	0.0203957576	0.116116872	0.0650275643	0.0027504633	-0.0772880072	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.00784512	-0.00976198	6.154590781440001e-05	9.52962535204e-05	-0.00683654	-0.06040014	4.6738279171600014e-05	0.0036481769120196	-0.107568	-0.026041100000000025	0.011570874624000005	0.0006781388892100013	0.0	-0.00027269400000000003	7.436201763600002e-08	0.0	-0.0	-0.00025315900000000003	0.0	6.408947928100003e-08	0.000121444	0.000121444	1.4748645136000002e-08	1.4748645136000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.0231528925906	0.17199679808175006	580679.2855443645	0.0295828985503743	942.2488562293116	-9.335098903975565	887832.9070654459	87.14407154700577	790.1379579226664	1.2057305575070814	624317.9925502011	1.4537861773063372	791.4134770733685	594.2794236732461	0.77373	19.67795	0.13721577	0.08661239999999999	-0.0060185504	-0.0263469368	-0.0003599337	-0.0478910699	0.0348209736	0.0203598606	0.0542835012	0.019375163	-0.0087871243	-0.0081716685	0.0382510405	-0.061483051500000004	0.0365249859	0.0519783486	-0.0023495425	-0.011057028	0.08726469419999999	-0.0397192801	-0.0194301224	-0.0616512498	0.0189399373	-0.08248574360000001	0.1644033878	0.07300547219999999	0.1075971705	-0.0399977796	-0.1243308763	0.0032289442999999998	-0.0590294674	0.1585284733	0.0388665311	-0.0342680556	0.023113781200000003	0.1237179365	0.0846927325	0.1571446757	-0.0229906223	-0.0913224025	-0.0442591168	-0.008305663000000001	0.0252504925	0.0062613645	0.0488077748	0.0008584361999999999	-0.0661121884	0.0479665545	-0.0551120163	-0.0746595102	0.0010499251	0.0423117546	-0.0686700917	0.023892206099999997	0.07012565309999999	-0.047483365	0.030749102099999998	-0.0407077753	0.0591255617	0.09548536560000001	-0.09495338519999999	-0.1832428259	-0.1160658757	0.0905891294	-0.027399192200000002	0.050436173200000003	-0.0010497122	-0.082783824	0.0371380436	0.0066878439000000005	-0.0075437644	-0.0135943882	0.09990282199999999	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.00280416	-0.01064928	7.8633133056e-06	0.0001134071645184	0.026699200000000003	0.03353574	0.0007128472806400001	0.0011246458573476	-0.0295434	0.07802460000000001	0.0008728124835599999	0.006087838205160003	0.0	0.0	0.0	0.0	-0.000178679	-0.000178679	3.1926185041e-08	3.1926185041e-08	0.0	-0.000121444	1.4748645136000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.7702077760114	-2.2529451165792125	577250.7686240035	5.0757616983181215	946.6979416797867	4.449085450475081	896236.9927807448	19.794361345629056	790.5123790138024	0.3744210911360142	624909.8213740615	0.14019115348748346	793.6083058736482	588.2318467492213	0.8391739999999999	21.342361	0.08933848999999999	0.0626246	-0.005434066899999999	-0.0029042503000000002	-0.0759566357	0.0820693443	0.0403095152	0.09226466	0.0561587341	-0.0382507584	0.0806628958	0.0182586789	-0.0611075765	-0.0199699868	-0.0086743142	-0.0551571042	-0.0914743583	0.0862928343	-0.0001425254	0.040921584	-0.0521556064	-0.1312765386	-0.07155630290000001	-0.0357883886	-0.026563410699999998	0.0096821101	-0.0693210898	-0.0070189081	0.0636236307	-0.1206426475	-0.0116209107	0.08474302339999999	-0.072476417	-0.0548232254	-0.0614102172	-0.1845801994	-0.0744111059	-0.1103378677	-0.1567584118	-0.086904354	-0.049111329	-0.0993048662	0.0009587294	-0.0179328359	-0.09042412789999996	-0.0110022552	0.0992849834	0.0205635746	0.0145752104	0.005411545699999999	-0.1431531394	0.06805608269999999	-0.0593376991	0.0977377155	0.0419430391	-0.000436111	0.0102747639	0.027995184700000002	0.011423261200000001	-0.0018056961	-0.047619073399999996	0.0152372629	-0.0622264196	-0.05748329200000001	0.0194045363	0.027820461600000002	0.0457699995	0.1378370504	0.0342975245	0.0185442715	0.0235787897	-0.1767011773	-0.060215799699999996	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0139862	-0.01118204	0.00019561379044	0.0001250380185616	0.017185699999999998	-0.009513500000000005	0.00029534828448999994	9.050668225000008e-05	-0.08925239999999998	-0.059708999999999984	0.007965990905759997	0.0035651646809999977	0.0	0.0	0.0	0.0	-0.0	0.000178679	0.0	3.1926185041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.0776083977278	2.307400621716397	580762.2812212005	5.324097629097215	943.2807216292481	-3.4172200505386168	889778.519797395	11.67739287380315	790.1610418370396	-0.3513371767627405	624354.4720369959	0.12343781177561315	791.5660970972823	590.2664981748411	0.96381	24.51218	0.1235112	0.0579053	-0.0034607603000000003	-0.0286121715	0.0362824219	-0.0965844078	0.0074512549	-0.045507863200000005	0.031134354700000002	-0.0134816377	-0.07804768940000001	0.0313370867	0.006602318100000001	-0.030680315099999998	0.06061175780000001	0.0103069346	-0.0345681277	-0.0175856733	0.1055787432	0.0470576046	0.0898250842	0.0194052002	-0.0932240067	0.08417715099999999	0.027211325699999997	-0.0710919838	-0.0844912124	-0.0112842553	-0.1212929336	0.1524776224	-0.08086352179999999	-0.0053621719	0.034871315800000004	0.034137961200000004	0.1213541192	0.0787971866	0.025031994	-0.0420099411	-0.1193991978	0.089027618	0.065536476	-0.0091944024	0.023483768199999998	-0.0294921958	0.043329304000000006	-0.030469786000000002	-0.0535108935	0.012847367299999999	-0.0930020158	0.023933745099999997	0.0196231975	0.0071623488	-0.0604721247	0.1106315393	0.0373291581	0.019399093500000002	-0.1651007693	0.1026137331	0.0555781743	0.0501601926	-0.054641970199999994	-0.0020232888	-0.0546581518	-0.0269532725	0.0179417299	0.054076361399999995	0.0342951099	-0.10867976160000001	-0.1426321884	0.1294114179	-0.032135881	0.0168405087	0.0359584204	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0211661	-0.007179899999999999	0.0004480037892099999	5.155096400999997e-05	0.0586905	0.0415048	0.00344457479025	0.0017226484230400002	-0.0624192	0.02683319999999998	0.00389615652864	0.0007200206222399988	0.000187408	0.000187408	3.5121758464e-08	3.5121758464e-08	-0.000485003	-0.000485003	2.3522791000900003e-07	2.3522791000900003e-07	-0.000287455	-0.000287455	8.263037702499999e-08	8.263037702499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.4488318042543	-1.6287765934735037	578282.425792455	2.6529131914471504	946.5829044352521	3.302182806003998	896019.1949690777	10.904411284268436	789.496629071588	-0.6644127654516296	623304.9273154007	0.44144432289508223	791.625663818025	590.7552359397129	0.84777	21.560982	0.06951199999999999	0.037327	-0.0045388248	-0.0088793365	-0.0050651664	0.025769069900000004	0.0349217181	0.0081289083	0.052496025	-0.0381138623	0.0972706895	-0.0018293747	0.0317811965	-0.00040975230000000004	-0.0013303657999999999	0.0501267891	-0.08369958549999999	-0.0079035627	0.0329000772	0.09499027269999999	0.1050814779	-0.048166913799999996	0.0161795487	-0.18414218489999998	-0.0311182876	0.0640672221	0.0236667177	0.1553045316	-0.0028589689000000002	0.12664848369999998	-0.1518597724	-0.04310536	-0.0131126559	-0.0178918925	-0.0870527048	0.0046306791	0.0464260963	0.1342556651	-0.012360781599999999	0.05956559	0.0347645185	0.059928314	0.0225861242	0.0780205514	-0.0345726123	0.005291803	-0.014813125	-0.0149130926	-0.0011061916999999999	-0.0541889983	-0.09984411650000001	0.034327777999999996	0.0313003681	0.0831492793	0.004711042	-0.0314147052	-0.08487973730000001	0.1217273548	-0.0630773062	-0.08416245039999999	-0.012364005	-0.0912316129	-0.0247779948	0.0185962264	0.10790846039999999	-0.014547494	-0.10856814220000001	0.0230134029	-0.0158177472	0.1057941607	-0.0883983159	-0.0892653947	0.0710736521	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0334767	-0.0123106	0.00112068944289	0.00015155087236000004	0.0324815	-0.026209000000000003	0.0010550478422499997	0.0006869116810000003	-0.060120000000000014	0.0022991999999999947	0.003614414400000001	5.286320639999974e-06	0.000643535	0.000456127	2.0805184012899999e-07	4.14137296225e-07	-0.000485003	0.0	2.3522791000900003e-07	0.0	-0.000405192	-0.00011773699999999995	1.3862001168999994e-08	1.6418055686399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.8107086470436	3.361876842789343	583406.7986438989	11.30221590608324	945.263846285618	-1.3190581496340883	893523.7390946805	1.7399144021161048	788.7553468712732	-0.7412822003147994	622134.9972180226	0.5494993005035504	790.1260558649333	598.2457031450548	1.045667	26.594013	0.1954583	0.0983747	-0.010122502	-0.0077684228	0.1271522871	-0.1282826815	0.013249976100000001	-0.1441421594	0.0287327448	-0.0286810433	-0.05641914360000001	0.014826858100000001	0.13432253560000001	0.0294854815	0.0976559359	-0.0302648958	0.0294164673	-0.012857557	0.014493246599999999	0.10669515759999999	0.1402453069	0.1403631531	-0.0033655759000000003	0.0194334671	-0.014866817099999999	-0.0611698296	0.08520184630000001	-0.0417719191	-0.1142414837	-0.0278335639	-0.1742435373	0.0223749937	-0.018942808000000002	-0.0167606072	-0.0333447177	0.040977220099999996	-0.0796037656	0.09711553740000001	0.025979179100000003	0.0368857628	0.02228346	-0.10476437970000001	0.0010524357	0.0597472558	-0.0172753407	-0.026825444	-0.1669529407	-0.0667299859	-0.0384783675	0.0532378961	0.0385479596	-0.051180191900000005	-2.65397e-05	0.0319703712	-0.0164256591	-0.0100391799	-0.1670356002	0.0221085996	-0.061949075599999986	-0.0204469733	-0.0467207015	-0.01787584	0.0613879126	-0.025605778399999998	0.0752895933	-0.11358376740000001	0.0984652529	-0.0365272466	0.11265864910000001	0.1098743703	-0.0103934837	-0.0606455087	0.1358721289	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.022474200000000003	0.011002499999999995	0.0005050896656400002	0.00012105500624999988	0.115999	0.08351750000000001	0.013455768001	0.0069751728062500025	-0.124217	-0.064097	0.015429863089000004	0.004108425409	0.000104008	-0.0005395269999999999	2.9108938372899994e-07	1.0817664064e-08	-0.000388817	9.618600000000006e-05	1.5117865948899994e-07	9.25174659600001e-09	-0.000304079	0.00010111299999999997	1.0223838768999991e-08	9.246403824099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.2006482703024	0.3899396232587833	584002.6308167505	0.15205290978720185	951.723280983977	6.4594346983590185	905777.2035669059	41.724296622364456	788.550015452922	-0.20533141835119292	621811.1268708035	0.04216099136211262	790.364125768008	604.7621530605561	1.016492	25.852016	0.22586472	0.113396	-0.0060597666000000005	0.014038202	0.0805451539	-0.0011338113	0.0153119314	-0.0933813392	-0.0453968914	-0.0244712766	0.1558531743	-0.020108398899999998	0.1625038774	-0.0263752186	0.056503810999999994	0.0409207014	-0.013047963000000001	-0.0363046563	-0.0732432648	0.061087223499999996	-0.0520840491	0.0467280379	0.11986038689999999	-0.0015445676000000001	-0.0995931865	-0.09372554470000001	0.0023178831	-0.0230993822	0.18152489019999998	0.0601820266	0.0319433935	-0.106057104	0.0316064656	-0.07487730000000001	-0.0556842463	-0.044721089900000004	0.041288327	0.0918017491	0.0804246978	-0.034429819300000004	0.0614468754	-0.1467157169	-0.0389315291	-0.036891695099999997	0.0385021309	0.0254487737	-0.1466817434	-0.0550141143	0.0062340153	0.0055634414	-0.07403111799999999	-0.0065043729	0.138837256	-0.021857326	-0.036169985099999996	-0.04610958	0.0970136636	0.0150685647	-0.1188710935	-0.0708502065	0.08441204050000001	0.10498722320000001	0.07088053059999999	-0.07723125139999999	0.017768597	0.10173239380000001	0.0281265855	-0.056636810999999995	-0.0290323069	-0.0385451574	-0.0376249326	0.040028134300000004	-0.0665891673	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0187704	0.003703800000000004	0.00035232791616	1.3718134440000028e-05	0.0113528	-0.1046462	0.00012888606784	0.010950827174440002	-0.07598819999999999	0.048228800000000016	0.0057742065392399995	0.0023260171494400017	0.000643535	0.0005395269999999999	2.9108938372899994e-07	4.14137296225e-07	0.00019269	0.000581507	3.71294361e-08	3.38150391049e-07	-3.93946e-05	0.00026468440000000003	7.005783160336003e-08	1.5519345091599998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.2334337523849	4.032785482082545	590182.60873498	16.263358744495747	950.7261135928333	-0.9971673911437621	903880.1430673328	0.9943428059604564	790.2623225113526	1.7123070584306106	624514.5383810371	2.9319954623512903	791.3749478055865	607.195628013574	1.00378	25.528738	0.273406455	0.143984	-0.0148975976	-0.0112194483	0.1630565329	-0.0757293279	-0.0592325619	-0.1775354018	0.0039328678	-0.0315230261	-0.0181054739	0.0281026596	0.0520158296	0.005975962	0.0708360456	-0.1284716323	0.0377147856	-0.0403093311	-0.032732991499999996	-0.0214979949	-0.0361757355	0.0451329626	0.11665015779999999	0.0735460322	0.0445388681	-0.0657109284	0.1218083315	0.0016540392000000002	-0.1653963532	-0.0267309446	0.0967604514	-0.0323008949	-0.0710913445	0.0404501528	-0.1415671565	-0.1386844158	0.0298691156	0.0845250934	0.16824968420000005	-0.06602596969999999	-0.0595363246	0.0140370756	0.0266315298	-0.013722875700000001	0.0067011693	-0.033204397999999996	-0.09377209480000001	-0.045529275300000005	-0.0154451857	0.1568176574	0.030716626099999998	-0.0690665828	0.0126249554	-0.016508309	-0.0605764857	-0.032593355	0.0569121622	-0.1281764841	0.1188029455	0.055311712400000004	0.0696713461	0.0523611991	0.17245045109999999	0.042116827300000007	-0.0900226873	-0.1077286961	0.0098254129	0.09412265689999999	0.0551459609	0.0375785515	-0.12705421949999998	0.014112972	-0.0288203998	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.00573998	0.02451038	3.29473704004e-05	0.0006007587277444	0.141673	0.1303202	0.020071238929	0.01698335452804	-0.150514	-0.07452580000000003	0.022654464196000004	0.005554094865640002	-7.07559e-05	-0.0007142909	5.1021148982281e-07	5.0063973848100006e-09	0.00019269	0.0	3.71294361e-08	0.0	0.000127316	0.00016671060000000002	2.779242415236001e-08	1.6209363856000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
