global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
767.3419038707367	n/a	588813.5974359671	n/a	979.6546990670888	n/a	959723.3294042285	n/a	792.8692571009143	n/a	628641.6588557557	n/a	798.3156297124658	622.4295222011366	n/a	n/a	n/a	n/a	-0.014418849	-0.07332086759999999	-0.06909026809999999	-0.0673830668	0.1585257984	0.1915810601	0.2630548753	0.09467294039999999	-0.1104262883	-0.028833317400000006	0.059594334400000004	-0.0823462395	0.0394127769	-0.0446047146	0.07888868269999999	-0.0006269616000000001	0.0471037742	-0.029545650299999997	0.0960642939	-0.024578174900000003	0.0183520499	-0.0814330107	0.0455349286	-0.1195311853	0.044666843399999996	-0.0092274901	0.0942925635	-0.0835751077	0.1058101395	-0.026311010699999998	0.17442999420000002	-0.0776182436	0.0157133351	-0.0900393226	0.11176148720000001	-0.1232733717	0.142395745	-0.1458583503	0.041135825099999995	-0.0040742786999999996	0.0174450522	-0.0629512113	0.033705172	-0.04278336940000002	-0.0026504683	0.0324302113	-0.1415816328	-0.0077111243	0.0634602121	0.0609164915	-0.13469985210000002	-0.0115182883	-0.134141423	0.0486659867	-0.053334409900000004	0.0845958641	-0.0318722545	0.0234757754	-0.13097221050000002	0.1333860121	0.1811238788	-0.142408795	0.109579938	-0.0092507354	0.2550941204	-0.1073867179	0.015821243000000002	-0.0586884658	0.0668772698	-0.16890388850000002	0.0823861151	0.0754593396	-0.22008160350000008	0.1652761681	-0.1088626916	0.08557445150000001	-0.042439026799999995	0.1130018895	-0.0715117304	0.0797243549	-0.1652935496	0.0458768404	-0.1329975031	0.023543662000000003	-0.0259614455	0.0697980647	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.00758333	n/a	5.75068938889e-05	n/a	0.033081400000000004	n/a	0.0010943790259600004	n/a	-0.162101	n/a	0.026276734201	n/a	5.09246e-05	n/a	n/a	2.5933148851600005e-09	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.8040514237086	-3.537852447028058	583396.6289712713	12.51639993694242	954.5494313916628	-25.105267675426035	911164.6169701469	630.2744650547912	792.2463619808791	-0.6228951200351958	627654.2980719381	0.38799833056366095	793.4944616619355	605.4599905004397	0.8980969999999999	18.595997	0.12332083999999995	0.106131	-0.034905565699999995	-0.09793897380000001	0.0202637896	-0.0540645138	0.0281034045	0.0783569922	0.0854138182	0.0420772933	-0.1272201309	-0.0574887237	-0.0036299073	-0.1272680766	-0.0359740934	-0.0819074499	0.04234699559999999	-0.0042766055	0.0848538801	0.0895983241	0.022643321400000003	0.0780504787	-0.11843545470000001	0.0068421069	0.0438180774	-0.0394356907	-0.0104863588	0.026649160800000002	0.071339902	-0.1026160686	0.0636277076	-0.068917085	0.054808885	-0.0364682603	0.051979721900000005	0.0437019659	-0.067740012	-0.0968388921	0.0258259629	-0.07658080219999999	0.0031751933000000003	-0.0173129025	-0.11621886599999999	-0.05213961809999999	0.0524128325	0.0412952704	-0.06147137530000001	0.097417059	-0.107650353	0.0037510890000000004	0.0513784596	0.0158643767	0.0280826385	0.1012156456	-0.0585511616	0.09846101019999999	-0.0306291229	0.056109134000000005	0.0518846241	-0.1048056423	-0.0078273206	0.1421247843	0.021013854	0.0233518523	0.0206660559	0.005843031899999999	-0.0066173538	0.021975196800000003	-0.07057382179999999	-0.0471983768	0.0437063542	-0.1513278639	-0.0266496525	0.04555639190000002	-0.0167381773	0.14230677949999998	0.0139924723	-0.0173177808	-0.024329413799999998	0.07954300019999999	-0.0021159498	-0.0187000348	0.0069232353	-0.065068705	-0.0208261165	0.048073667800000004	0.0955409381	-0.0502034613	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.00963124	0.0020479099999999987	9.27607839376e-05	4.193935368099997e-06	0.0180894	-0.014992000000000004	0.00032722639236000014	0.00022476006400000005	-0.0583663	0.1037347	0.00340662497569	0.010760887984089995	0.0	-5.09246e-05	2.5933148851600005e-09	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.8596925448662	-1.9443588788424224	580430.1911245581	3.7805314497333615	945.5076950185761	-9.041736373086678	893984.8013393406	81.75299664039864	792.3301158895462	0.08375390866706311	627787.0125455415	0.00701471721701075	794.6830433574949	604.0580753880431	0.8194139999999999	16.966787	0.0767332	0.0439811	-0.027419563799999998	-0.10550202019999999	-0.013877908000000001	-0.024073183999999997	0.0282431784	-0.0770590035	0.0573723307	0.0202939769	-0.09895719130000001	-0.0249323259	0.0449141784	-0.12265261470000001	0.0328841055	-0.04852995400000002	4.3279200000000004e-05	0.0180958986	0.059791202	0.06458567900000001	-0.0060289415	-0.0750214512	0.0030068115999999996	-0.1090580991	-0.030684970099999997	-0.0211594525	0.1000785425	0.0413701015	0.0341569891	0.018459184	0.028522685099999997	0.1006885973	0.1218048635	-0.014720366200000001	-0.0402528715	0.1866492498	-0.0476846513	-0.0275916236	-0.044511289100000004	-0.0080715225	0.055944061399999995	-0.1138581793	0.1202362293	-0.0405731798	-0.0522330842	-0.0330584927	0.055341048399999995	0.0012293489	0.1098176125	-0.1423641687	0.053980382699999996	-0.0562566278	0.0002020548	0.05801079980000001	-0.1063252692	0.059565030899999996	0.0194204051	0.0740589576	-0.0197625025	-0.06091113240000001	-0.045771453499999996	0.0332130225	0.014721592700000001	-0.0051113175	-0.0045999037	0.057826525999999996	0.1168683823	0.0835685114	0.07384683780000001	-0.1425568244	0.0351919333	-4.645020000000001e-05	0.044679404400000004	0.0603293647	-0.0293524048	-0.0303374858	-0.0536245618	0.0504579585	0.1429788601	0.0008511119	-0.0766494284	-0.0337649295	0.0757346742	0.054768273099999994	0.061466139	0.018421881100000002	-0.1017174317	-0.1021467945	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0114343	0.0018030600000000004	0.00013074321649	3.251025363600001e-06	0.056423	0.0383336	0.003183554929	0.0014694648889599993	-0.0754963	-0.017130000000000003	0.005699691313689999	0.0002934369	-7.72238e-05	-7.72238e-05	5.963515286440001e-09	5.963515286440001e-09	-0.000312107	-0.000312107	9.7410779449e-08	9.7410779449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.5767282750543	-0.28296426981194145	579999.1130501359	0.0800687779902052	945.2704278900104	-0.23726712856569065	893536.1818433633	0.056295690297807975	793.6219609491126	1.2918450595664126	629835.8169007148	1.6688636579261482	794.0476847813145	591.2045767178928	0.8986879999999999	18.608229	0.16446588	0.0758598	-0.0695026753	-0.1036836181	0.0215762066	0.007826022	-0.057133978099999996	0.014562063600000001	0.0398896386	-0.0086187807	-0.09370075369999999	-0.1148529947	-0.026741342	-0.052686567999999996	-0.11250547720000001	-0.0674945886	0.0495116894	-0.0288160197	0.11202927619999999	-0.0570375956	0.0251427161	0.04748286980000002	-0.16095653470000001	-0.0330977153	-0.027836374900000002	0.0463659411	0.0836683005	0.1122306952	0.0164944853	0.0899312282	0.10500314050000001	-0.011722139599999999	0.0934745963	-0.0495724011	-0.08546750060000001	-0.1586822632	-0.0632245475	-0.0546054177	0.044599739299999996	-0.0405751605	-0.0999029877	0.0708700372	0.0037825336	-0.027987325	0.0121430303	0.031822302999999996	0.0455571864	-0.0296945181	0.0029370615	0.0037543907	0.08942324060000001	-0.048234045499999996	-0.0570523438	0.0866905433	0.0515363571	0.09567885599999999	-0.054246781699999996	0.0619874262	-0.0097089154	-0.0859233667	0.0066431499	0.0681014397	-0.011707151200000002	-0.04923767019999999	0.0109854934	0.0178934662	-0.0815654285	0.1658874351	-0.0191765627	-0.0167356244	0.085884325	-0.1854506316	-0.0584237018	-0.0167960316	-0.1576655331	0.0020360012	0.12255180859999999	0.0992611791	-0.1118850783	0.002091237	0.055790792	0.0019567568	-0.006344065899999999	-0.029451154700000006	0.0359696275	-0.0417434476	0.08798066730000001	0.0593462918	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0191547	0.0077204	0.00036690253208999994	5.9604576160000014e-05	0.00876639	-0.04765661	7.684959363210003e-05	0.0022711524766921	-0.00958737	0.06590893	9.19176635169e-05	0.0043439870537449006	0.000474268	0.0005514918	3.0414320546724005e-07	2.2493013582399998e-07	-0.0	0.000312107	0.0	9.7410779449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.2666147673309	4.689886492276628	587164.5249069851	21.995035310438773	939.6702676177204	-5.600160272290053	882980.2118447581	31.361795075335817	793.9345635659691	0.3126026168565659	630332.0912246859	0.09772039606557292	796.3742340714673	618.1551256857247	1.947044	40.315502	0.58363979	0.40984	0.0091046321	-0.09007608480000001	-0.0487413358	0.1447567512	-0.0646505852	-0.0948621286	0.11490565220000001	0.1494916626	0.13418484279999998	0.0158352014	0.1993454998	-0.021427096	0.17378352019999999	0.0743834238	0.2701997971	-0.0720980347	-0.1493013763	0.3104510073	-0.1397640597	-0.1246156702	0.20046675960000002	-0.054683183899999994	-0.2366591622	0.1362664375	0.1008589557	0.114977259	-0.091824535	0.0557903255	-0.1079964231	-0.0456087983	0.0993956705	0.0005414898	-0.0574372104	0.0110779894	-0.1574069039	0.035531166499999996	0.0450821396	-0.042692244000000004	-0.060634238	0.1245265883	0.0769069091	-0.0613329788	0.0785986554	0.0024865681	0.027041526899999998	0.0849546498	0.0201676186	-0.0004505038	0.048204075	-0.032605720899999996	0.0175895455	0.0121659844	-0.1824307358	-0.207668625	-0.2158181632	0.024146651600000003	0.0579352895	-0.17508789440000005	-0.1722752498	-0.37790848130000004	0.0123533048	0.108031031	-0.006011081999999999	0.0820132275	0.11651542720000001	0.19847102670000005	0.21131565440000002	0.1929516319	-0.1578195746	0.053036317199999995	-0.08063592309999999	-0.08484692	0.0220331811	0.0036943171999999995	0.2087658641	0.0467517737	0.0205704955	0.1321577139	0.11829567029999999	0.028704489	0.12122206810000001	0.1135038251	-0.028319914100000006	-0.0188885748	-0.0367722204	0.0398369639	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.035386699999999986	-0.05454139999999999	0.0012522185368899995	0.002974764313959999	-0.008303269999999998	-0.01706966	6.894429269289997e-05	0.0002913732925156	-0.324699	-0.31511163	0.10542944060099996	0.09929533936125688	0.00308484	0.002610572	6.8150861671840015e-06	9.516237825600003e-06	-0.000480889	-0.000480889	2.31254230321e-07	2.31254230321e-07	-0.0008468809999999997	-0.0008468809999999997	7.172074281609995e-07	7.172074281609995e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.5369115155086	8.270296748177657	599907.4272999829	68.39780830291792	969.1373142298912	29.467046612170858	939227.1338327269	868.3068360438502	799.4030941554106	5.468530589441457	639045.3069452443	29.90482680765693	800.2067111385478	626.3771337079239	2.107025	43.62807100000001	0.50779907	0.389871	0.024896233900000002	0.016405147	0.1764583481	-0.0189987769	-0.051101405499999995	0.3845926294	0.1331262155	-0.0046909018	-0.0689891612	-0.033674007400000004	-0.10134636550000001	0.1927301442	-0.18053384809999998	0.16863260219999998	-0.0553219113	-0.031455396499999996	0.0431889307	0.1429221474	-0.059153608899999995	-0.08659457599999999	0.0327519449	-0.109660164	0.0572898644	-0.0598375725	0.056890162599999995	-0.2099367231	-0.0122381842	-0.0345176644	0.08658960630000001	-0.0048296845000000005	0.0115248833	0.0595123489	-0.007088830500000001	0.0259593838	0.1162489614	0.0132357184	0.0932207199	0.0454393275	0.0718400637	0.0607920634	0.0439863768	0.1769711267	-0.0092035714	0.1039025993	-0.0054391138	-0.022903777799999997	-0.1623292967	0.0160643065	0.0487532338	-0.0465746362	0.0858156551	-0.0320791171	0.3003373852	-0.0468599059	0.025999783199999998	-0.0568895714	-0.0539046693	-0.14409270359999998	-0.1840181181	0.0633101262	0.0846334344	-0.0639099143	0.0707975781	-0.1184819376	0.1122692033	-0.0099913563	0.1262277846	-0.07726109639999999	-0.0754155832	0.1483139042	0.0926018877	-0.0948402797	-0.052594744900000004	-0.014388289299999999	-0.09513124	-0.1624220375	0.0940964715	-0.0521167922	0.128924961	-0.11605547220000001	-0.10374969710000001	0.0158139372	0.055890599999999985	0.0996664673	0.1612824393	0.0805082952	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0249793	0.010407399999999994	0.00062396542849	0.00010831397475999988	0.0382702	0.046573469999999985	0.0014646082080399998	0.0021690881078408994	-0.06778200000000001	0.25691699999999995	0.004594399524	0.06600634488899998	-0.00048821	-0.003573050000000001	1.2766686302500005e-05	2.383490041e-07	-0.000480889	0.0	2.31254230321e-07	0.0	-0.000541907	0.0003049739999999997	9.300914067599984e-08	2.93663196649e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.4976906005264	-4.039220914982138	593666.6912207445	16.315305600029138	966.0419075894812	-3.0954066404100335	933236.9672191236	9.581542269494527	798.2940921358925	-1.1090020195181296	637273.4575390689	1.2298854792952898	799.2866274190143	627.2135710229137	1.447845	29.979086	0.1088397	0.070365	-0.052312782300000006	0.117450143	-0.0357113852	-0.15154344779999998	0.19656468219999998	0.1018338849	-0.1243222019	-0.05862103730000001	0.0498124505	-0.0440765033	-0.1021570929	0.2368337877	-0.08762302179999999	-0.0639633692	-0.01503325	-0.019672378799999998	0.11494449279999999	-0.0339591898	-0.1542871285	-0.0756712221	0.025158083199999997	0.1212256199	-0.0744525687	0.001821965	0.0589092559	-0.10189692	-0.0198678766	-0.08473840380000001	0.08518954990000001	-0.064415284	-0.045434762000000004	0.09484907529999999	0.036878870099999995	0.016131098899999998	0.0309001466	0.0344390733	-0.0066875274	0.0251805617	-0.1286686044	0.0681891075	-0.031457692	-0.0151994296	-0.0162100929	0.0570599062	-0.0432823038	0.0492077712	-0.023530505499999996	-0.0974907545	-0.10086124769999999	0.0009303875	-0.1329425924	-0.1884466129	0.173915194	0.0404260952	0.0183942609	-0.0024635092	-0.0536337824	-0.1236106516	0.0719869496	-0.10273719640000001	0.0605952876	-0.0036307738	-0.0390206103	0.0257032863	-0.13287933429999998	0.0130511122	-0.051972613200000004	0.0303094731	-0.0398929688	-0.0299308814	-0.0122523819	-0.0558877438	0.0985042799	0.0946944753	-0.0730579823	-0.10485113720000001	0.0833762161	-0.0773889109	-0.1073884823	0.0606932231	-0.039341476	-0.012875997	0.1535752021	-0.06531406690000001	0.0603393281	0.0875532039	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0229947	0.0019846	0.00052875622809	3.938637159999998e-06	0.103008	0.06473779999999997	0.010610648063999998	0.004190982748839998	-0.0940193	-0.02623729999999999	0.00883962877249	0.0006883959112899996	-0.000575785	-8.7575e-05	7.669380625e-09	3.31528366225e-07	-0.000480889	0.0	2.31254230321e-07	0.0	-0.00031188200000000003	0.000230025	5.291150062499999e-08	9.7270381924e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.0816006654246	-2.4160899351018092	589949.3452807608	5.837490574500262	941.5590014328543	-24.48290615662688	886533.3531792337	599.4126938741986	797.0837400226703	-1.210352113222143	635342.4886085279	1.4649522379813076	797.9467365513112	641.4355705151758	1.178774	24.407705	0.12868791	0.0729631	0.0489425083	0.1216653019	0.0668432404	-0.1097738804	-0.028275840400000002	0.006912641999999999	-0.1742467666	0.0397551015	-0.0887683477	0.0659538079	-0.1235097302	0.1341258303	-0.0889220564	-0.0362541426	-0.09025770609999999	0.0076726658	-0.15488664259999999	0.0640428013	0.042787608399999996	0.0210481502	0.0767507753	0.0302763477	0.049656183300000004	-0.1483097068	-0.023050761800000003	-0.047043858499999994	-0.10165170289999999	0.016886751999999998	-0.0639695915	-0.1154775193	0.19317012329999997	0.1348955631	0.0162930089	-0.0088028666	-0.0246390499	0.005973598	-0.1058728068	0.0020213888	-0.0047299401	0.0351382129	0.006434584	-0.0814561355	-0.0049520984	-0.24723424230000002	-0.0771236579	-0.1428509878	0.0448134714	-0.0572817523	-0.1383432899	-0.020170784599999998	0.01287696	-0.0886104692	0.1517647807	0.0297328173	0.0019586144	-0.06630408759999999	0.11939088310000001	0.0426450195	0.020577756699999998	0.0032403731	-0.0934990057	0.045283244699999996	0.0465410267	0.0657682346	-0.0102929038	-0.1332409912	0.0330601332	0.0679631942	-0.0409796819	-0.1278471712	-0.0389596744	0.0139103634	0.0852831243	-0.0201059461	-0.0075053953	0.0052161761	0.20133373510000002	-0.0497052951	0.16420349480000002	0.0789064454	-0.010044537	0.0493627837	0.0628487513	0.1219749715	-0.037198238	-0.0387977214	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.00570034	0.01729436	3.24938761156e-05	0.00029909488780960005	0.037644	-0.06536399999999999	0.0014170707359999998	0.004272452495999999	-0.06165509999999999	0.03236420000000001	0.0038013513560099994	0.0010474414416400007	-0.000365885	0.00020990000000000003	4.405801e-08	1.3387183322499998e-07	-0.000480889	0.0	2.31254230321e-07	0.0	-0.000248475	6.340700000000002e-05	4.020447649000003e-09	6.1739825625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.4502281229544	-3.6313725424702166	584384.151277237	13.186866542206607	946.2015646950168	4.6425632621625255	895297.4010312981	21.55339364318115	795.4531438254663	-1.6305961972039995	632745.704021818	2.6588439583361443	797.6025006875336	620.1068577564454	1.123738	23.268114	0.07400023	0.0419078	-0.0402202146	0.0810464514	-0.0601145282	-0.0703762907	0.08849665539999997	-0.085019612	-0.0765614276	-0.0257963958	-0.0157125119	-0.0583751028	-0.10864352029999999	0.0896397825	-0.030096707799999997	-0.1030648844	-0.0093858668	-0.0407649207	-0.0119739809	-0.1207506907	0.0178327034	0.08277586690000001	0.1600702096	-0.0330482504	-0.0444841532	-0.0652540544	-0.107469776	0.0572033322	0.0175117151	0.0394860898	0.04269899519999999	-0.1491979105	-0.0662111654	0.0134502245	0.0362801877	0.0005770549	-0.025817422799999996	0.0395834191	0.1901130571	0.078353855	0.0328163766	-0.07969394839999999	-0.13366350130000001	0.1328200864	0.019079103	0.0151444667	-0.08302282700000001	-0.071127818	0.0306604621	-0.0008757584	-0.0153425795	-0.0233370758	0.0209014878	-0.1221456353	0.03641196	0.082667267	0.0106274412	0.051095680899999996	-0.0512227355	0.0395153101	0.1008604664	-0.1196670426	0.0108779871	-0.0234171427	0.1385918554	-0.034299665099999994	0.06509844940000001	-0.0554047851	-0.0182038035	0.1309209543	-0.0024405664	-0.08300717219999999	-0.0107955101	-0.0356478856	0.0189975203	-0.0037638676	0.0261286231	-0.024851483599999998	-0.0347645033	-0.0155817867	-0.0030844027	-0.1079256831	-0.09516713710000001	-0.1310252758	0.0051818821	0.1249574683	0.05635317190000001	0.0715004841	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.00571407	-1.3729999999999992e-05	3.26505959649e-05	1.8851289999999982e-10	0.06458410000000002	0.026940100000000026	0.004171105972810002	0.0007257689880100013	-0.0835162	-0.02186110000000001	0.00697495566244	0.0004779076932100004	-0.00016548799999999998	0.000200397	4.0158957609e-08	2.7386278143999992e-08	-0.000368285	0.00011260400000000005	1.35633841225e-07	1.2679660816000008e-08	-0.00043918	-0.000190705	3.6368397025e-08	1.928790724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.6721419755164	3.2219138525620115	589320.5175652774	10.38072887333098	934.5800676623103	-11.621497032706545	873439.9028716885	135.05919328120694	793.9627272922992	-1.4904165331671493	630376.8123294258	2.2213414423379843	794.3208476514386	631.9120252586681	1.284508	26.597021	0.145226438	0.08285319999999999	0.0509648144	0.08470982519999999	0.1471330594	0.0498341551	-0.1283846999	-0.030259827000000006	-0.0784357888	0.0157748806	0.0709221149	0.08526422560000001	-0.044774721600000005	-0.0669135448	0.020525866299999997	0.1089664635	-0.056652558	0.0058773565	-0.042483777800000004	-0.0882296226	-0.0257932381	-5.89675e-05	0.0779875766	-0.06917635309999999	-0.0239007239	-0.0404719225	-0.1021779698	-0.0009940188	0.0861701539	0.0828313244	0.072272358	-0.0642333204	-0.09158748189999999	0.030047517599999997	-0.0378823743	0.1299635304	0.011872511399999999	-0.12565492550000001	0.09139122429999999	0.0638171117	-0.1084372147	-0.032305884	-0.0076229678	0.11049370789999999	-0.0256724823	-0.1556701456	-0.019647202	0.0286543575	-0.020266920900000002	-0.0985240913	-0.0455433616	-0.0286009258	-0.036186075	0.1071641126	0.0041129302	-0.054694274400000006	0.0066680588	-0.1084369099	-0.024788591800000002	0.0050800619	0.1025773012	-0.009206205799999999	-0.1253665292	-0.10664801289999999	0.0794099491	-0.0389942412	0.0080846593	0.006870510600000001	-0.0333178697	0.0055726264	-0.0582876425	-0.09583810970000001	-0.12452889619999999	0.07320635959999999	0.0556030218	-0.0716817132	0.020921738999999998	0.0307647191	0.030893181000000002	-0.0357760284	-0.12230062230000001	-0.0628400012	0.0348766727	0.0470411677	0.0836643004	0.0347201367	0.0139441403	0.056174944500000004	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.00560029	0.00011377999999999996	3.13632480841e-05	1.294588839999999e-08	0.127808	0.06322389999999999	0.016334884864	0.003997261531209998	-0.123022	-0.039505800000000015	0.015134412484	0.0015607082336400006	6.801260000000002e-06	0.00017228926	2.9683589111347597e-08	4.625713758760001e-11	9.83729e-05	0.0004666579	9.67722745441e-09	2.1776959563241e-07	-0.000230468	0.000208712	4.3560698944e-08	5.3115499024000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
