global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
755.6239513253238	1.9237269194936744	570967.5558164953	3.7007252607846217	938.0906191928087	-4.095378259968015	880014.0098175474	16.77212309221865	799.5007768539598	-0.7693495741698371	639201.4921900852	0.5918987672753097	801.2418839686615	733.8882204409085	0.73216	20.936232	0.17163989999999998	0.106431	-0.0483717741	-0.0249412133	0.0234090751	0.0606495846	0.0017237569	-0.018711896999999998	0.0629662349	-0.05081718599999999	-0.023318211000000002	0.0416969893	0.039716123799999996	0.025073875699999998	0.1100656827	0.1028424637	0.0911528348	0.0106132	4.0999999999982015e-06	0.00011264001424	1.6809999999985257e-11	-0.055815	-0.0900243	0.003115314225	0.00810437459049	0.0377909	0.0573367	0.0014281521228100007	0.0032874971668900004	0.000450412	9.589199999999997e-05	9.195275663999995e-09	2.02870969744e-07	-0.000156019	-0.00032460499999999995	2.4341928361e-08	1.0536840602499996e-07	0.000796971	-6.499899999999994e-05	4.224870000999992e-09	6.351627748410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.0877911865027	1.4638398611789398	573181.9235636576	2.1428271391763785	941.8123934904387	3.7217742976299633	887010.5845321891	13.851603922499006	800.1392861211548	0.6385092671949906	640222.8771944712	0.4076940842938839	802.3592919444812	739.895172063648	0.712916	20.385923	0.24571841	0.13809000000000002	-0.044418685	-0.0234509962	0.0337962908	-0.0468556656	-0.0190764837	-0.0239499519	0.052205283600000006	-0.018318283799999998	-0.0278573398	0.030984247799999996	0.010567568999999999	0.0158887449	0.10958029429999999	0.10094725859999999	0.0870591025	0.0106343	2.109999999999959e-05	0.00011308833648999998	4.452099999999828e-10	0.0485317	0.1043467	0.00235532590489	0.010888233800889996	-0.0643219	-0.1021128	0.00413730681961	0.010427023923840002	-1.89932e-05	-0.0004694052	2.2034124178704e-07	3.6074164624e-10	0.000159332	0.000315351	2.5386686224000004e-08	9.9446253201e-08	0.000796971	0.0	0.0	6.351627748410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.7466364457532	0.6588452592504837	574179.9650448525	0.43407707563683706	940.9008883657347	-0.9115051247040356	885294.4817274286	0.8308415923617194	801.6327829694171	1.4934968482623392	642615.1187312928	2.23053283576954	803.2047950588408	740.2091543832845	0.677492	19.372993	0.26208732	0.15007	-0.0421940207	-0.0396688616	0.0360505912	0.053281301100000004	0.0137544844	-0.0360119231	0.026285171200000002	-0.053796773099999994	-0.0380785115	0.0265257917	0.036462603999999996	0.0028489108000000003	0.10905158429999999	0.09889243519999999	0.08265569	-0.00643007	-0.01706437	4.1345800204900014e-05	0.00029119272349689994	-0.0685755	-0.1171072	0.00470259920025	0.01371409629184	0.0278421	0.092164	0.0007751825324099999	0.008494202896000001	0.000154986	0.00017397919999999998	3.026876203264001e-08	2.4020660196e-08	4.35632e-05	-0.0001157688	1.89775239424e-09	1.3402415053440002e-08	0.000371684	-0.0004252870000000001	1.8086903236900002e-07	1.38148995856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.7028160277681	-2.0438204179851027	571086.7461522989	4.1772019009728	943.1759618691104	2.275073503375779	889580.8950477217	5.175959445762541	802.1014622679593	0.4686792985421562	643366.7557723986	0.2196602848819676	803.2193512222357	732.0013723883621	0.70243	20.086086	0.14443226500000006	0.0898592	-0.0421155752	-0.0277109193	0.0349148292	-0.0361568588	0.031379533	-0.0392188759	-0.000959172	0.0077991541000000005	-0.0379798521	-0.0069912199	-0.008869800300000001	0.0025408703	0.1084797619	0.0966812426	0.0779582607	0.016814199999999998	0.02324427	0.00028271732163999994	0.0005402960878328999	0.00805044	0.07662594	6.480958419360001e-05	0.005871534680883601	0.00115676	-0.02668534	1.3380936976e-06	0.0007121073709155999	0.000416413	0.0002614270000000001	6.834407632900003e-08	1.7339978656900004e-07	-5.25441e-05	-9.61073e-05	2.76088244481e-09	9.23661311329e-09	0.000371684	0.0	0.0	1.38148995856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.1203264244677	0.4175103966996403	571717.9480322436	0.174314931352291	938.8835745414447	-4.292387327665779	881502.3665437205	18.424588970705766	802.2497622311249	0.1482999631656412	643604.6809998965	0.021992879074930537	804.5939299479128	731.2573524562131	0.60802	17.386419	0.085308465	0.0439761	-0.0381038391	-0.0164996736	0.0550730378	-0.0125569377	0.0039053030999999998	-0.0373065375	0.0048551971	-0.0099638234	-0.0387183225	-0.01057764	0.0170901618	-0.0040758038	0.107865053	0.09431717699999999	0.07298352400000001	0.016803	-1.1199999999999403e-05	0.00028234080899999987	1.2543999999998667e-10	-0.015953600000000002	-0.024004040000000004	0.00025451735296000004	0.0005761939363216002	-0.0293947	-0.03055146	0.0008640483880900001	0.0009333917081316	-0.000179974	-0.0005963870000000001	3.556774537690001e-07	3.2390640676e-08	-7.09924e-05	-1.8448300000000008e-05	5.03992085776e-09	3.4033977289000015e-10	0.000371684	0.0	0.0	1.38148995856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.6964592886377	2.576132864169949	575620.3173371154	6.636460533856466	952.2998674562688	13.416292914824114	906875.0375572272	179.99691557635967	802.8527094992073	0.6029472680824028	644572.4731502186	0.363545408088033	804.1768193489189	733.6224186519513	0.719896	20.585526	0.083075701	0.043948	-0.0314183681	-0.052398252400000005	-0.0123122335	0.0595642751	0.028037691	-0.037066598	0.0076119018	-0.0025428601999999997	-0.034278257799999996	0.011152116699999999	0.0156073801	-0.028769011	0.1072077007	0.0918039766	0.0677491758	0.0007338689999999997	-0.016069131	5.385637091609996e-07	0.000258216971095161	-0.0292589	-0.0133053	0.00085608322921	0.00017703100808999996	0.0131031	0.0424978	0.00017169122961000006	0.0018060630048400005	-2.02642e-05	0.0001597098	2.5507220216040004e-08	4.1063780164e-10	-0.000135352	-6.435960000000001e-05	1.8320163904000006e-08	4.142158112160002e-09	0.000371684	0.0	0.0	1.38148995856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.5850699722885	1.8886106836507681	578489.648664751	3.5668503143998214	953.5635785546845	1.2637110984156834	909283.4983460159	1.5969657402589732	802.2356231230443	-0.6170863761630017	643581.995007619	0.3807955956459856	803.9476932366048	741.8253474255348	0.8020520000000001	22.934782	0.205565356	0.132813	-0.024915964	-0.0253764585	-0.0383769396	-0.0381149136	-0.0006492779000000001	-0.0277475639	0.029444060600000002	0.0100723367	-0.0301293011	0.0093681224	0.015507713400000001	0.0049831518	0.1065079649	0.0891456152	0.0622738351	0.00913185	0.008397981	8.339068442250001e-05	7.052608487636101e-05	0.056143	0.08540189999999999	0.003152036449	0.00729348452361	-0.08048429999999998	-0.0935874	0.0064777225464899965	0.008758601438759998	0.000186476	0.0002067402	4.274151029603999e-08	3.4773298575999985e-08	2.14693e-05	0.00015682130000000002	4.609308424899999e-10	2.4592920133690004e-08	0.000371684	0.0	0.0	1.38148995856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.4470394289369	-1.1380305433515332	576759.8056973773	1.2951135176009858	946.4132069989945	-7.150371555689957	895697.9583821215	51.12781338442003	801.9319000854448	-0.303723037599525	643094.7723746519	0.09224768356868247	803.1784231344502	746.0316132586212	0.776237	22.1966	0.23456821	0.129437	-0.0213277908	-0.0201265551	0.0148101533	0.0276861197	0.0046737294	-0.0209017224	0.0033623071	-0.0050916876	-0.021040354100000002	0.022951068199999997	0.0136268281	0.005885149	0.10576612210000001	0.08634629630000001	0.0565769786	-0.000181945	-0.009313795	3.3103983025e-08	8.674677730202499e-05	-0.042146	-0.098289	0.0017762853159999997	0.009660727521	0.011196	0.09168029999999998	0.00012535041599999998	0.008405277408089997	0.000519543	0.00033306700000000004	1.1093362648900003e-07	2.6992492884900003e-07	-0.000135352	-0.00015682130000000002	1.8320163904000006e-08	2.4592920133690004e-08	0.00015587	-0.00021581400000000002	4.6575682596e-08	2.42954569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.1719981629767	-0.27504126596022616	576342.1227947667	0.07564769798100386	939.8241022254347	-6.589104773559826	883269.3431238442	43.41630171694887	802.0224653572806	0.09056527183577144	643240.0349377703	0.008202068462687178	803.7879669253177	750.4933414091178	0.672461	19.22912	0.283185408	0.13786800000000002	-0.0170989795	0.0079244708	0.0391006848	-0.050672381600000004	0.0051287161	-0.0185296528	0.0055669720999999995	0.0250364819	-0.0186833741	-0.0029683179999999997	-0.0068252716	0.0208765047	0.1049824657	0.08341044610000001	0.0506788705	0.0242648	0.024446745	0.0005887805190399999	0.000597643341095025	0.0663129	0.1084589	0.004397400706409999	0.01176333298921	-0.0874003	-0.09859630000000001	0.00763881244009	0.00972123037369	-0.000246616	-0.000766159	5.869996132809999e-07	6.081945145600001e-08	7.436260000000002e-06	0.00014278826000000002	5.529796278760001e-11	2.0388487193827605e-08	0.000280592	0.00012472200000000002	1.5555577284000004e-08	7.873187046400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.2766700618901	-0.8953281010866476	574983.5083601485	0.8016124085954223	935.2104991144816	-4.613603110953021	874618.677653958	21.285333665395406	802.9223874522871	0.8999220950065592	644684.3602720806	0.8098597770809945	804.0529318066751	743.6885624002591	0.60026	17.164525999999995	0.242748148	0.139281	-0.01415376	0.0080359863	0.0611973217	0.0162287158	-0.0049500529	-0.024406140299999997	-0.014439743799999996	0.0315957906	-0.0216661357	0.0147316571	-0.0061915172	-0.0018176109	0.1041573055	0.0803427069	0.044600491299999996	0.0023934	-0.021871400000000003	5.728363559999999e-06	0.00047835813796	-0.056060800000000015	-0.1223737	0.003142813296640001	0.01497532245169	-0.0185799	0.06882039999999999	0.00034521268401	0.004736247456159999	1.05997e-05	0.0002572157	6.615991632648999e-08	1.1235364009e-10	-0.000135352	-0.00014278826000000002	1.8320163904000006e-08	2.0388487193827605e-08	8.694299999999997e-05	-0.00019364900000000008	3.749993520100002e-08	7.559085248999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.9066151037863	-0.3700549581037649	574422.4372180789	0.1369406720171792	939.1069006756136	3.896401561131938	881921.7708965569	15.181945125591405	802.321475358853	-0.6009120934340899	643719.7498220066	0.3610953440353404	804.3429162060437	748.1618960800432	0.679791	19.438717	0.108912085	0.068468	-0.0102705323	0.0110331978	0.035455238300000004	-0.0156513915	0.0300777661	-0.012658569299999999	-0.009135155	-0.0073850806000000015	-0.0110202606	-0.0043660362	0.0046591638	0.0216197505	0.1032909678	0.07714792940000001	0.038363462599999995	0.00238326	-1.0140000000000062e-05	5.6799282276e-06	1.0281960000000127e-10	0.00637477	0.06243557000000001	4.06376925529e-05	0.0038982004012249006	0.00388931	0.02246921	1.51267322761e-05	0.0005048653980241	0.000257286	0.0002466863	6.085413060768999e-08	6.619608579599996e-08	-0.000135352	0.0	1.8320163904000006e-08	0.0	-0.000146314	-0.000233257	5.440882804899999e-08	2.1407786596000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.7183799999307	0.8117648961443821	575653.5801497193	0.6589622466122992	941.0228814962944	1.9159808206808293	885524.0634995891	3.670982505216784	802.5653214160193	0.2438460571662517	644111.0951395985	0.05946089959552691	805.4847386759683	744.0927865021745	0.711467	20.344492	0.174115375	0.09340010000000004	-0.0081274284	0.0101069899	0.0488980241	-0.059780571399999996	-0.0067672686	-0.0103265435	0.000138134	0.0059273385	-0.009608474799999999	-0.0084312581	-0.0019912415	-0.0023679129	0.1023837949	0.0738311651	0.0319899701	0.0140134	0.01163014	0.00019637537956	0.0001352601564196	0.0443259	0.03795113	0.0019647854108100003	0.0014402882682769	-0.08482789999999997	-0.08871720999999996	0.0071957726184099955	0.007870743350184093	-1.79092e-05	-0.0002751952	7.573239810303996e-08	3.2073944464000007e-10	3.27407e-05	0.00016809270000000002	1.0719534364900001e-09	2.8255155793290007e-08	0.000126736	0.00027305000000000005	7.455630250000002e-08	1.6062013696000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.2766215321416	0.5582415322109	576500.9880052629	0.3116336082851733	942.6560153408792	1.6331338445847905	888600.3632583439	2.6671261543282987	801.8681134273984	-0.6972079886209029	642992.471331615	0.4860989793968053	803.3009226806737	744.2535054986729	0.662538	18.945358	0.215930322	0.122454	-0.0018934681	0.0055368711	0.0261643328	0.0106357931	0.0075760045	0.005699365	0.017675692399999998	-0.026534064700000002	0.0054638999	0.0205255472	0.0219618221	0.0185861257	0.1014361455	0.0703976585	0.025502685299999998	-0.000716962	-0.014730362	5.140345094440001e-07	0.00021698356465104399	-0.0409837	-0.0853096	0.0016796636656899995	0.007277727852159999	0.00549337	0.09032126999999997	3.01771139569e-05	0.008157931814412895	0.000172482	0.0001903912	3.624880903744e-08	2.9750040324000007e-08	-6.60763e-05	-9.8817e-05	4.3660774216900015e-09	9.764799489000002e-09	-9.54376e-05	-0.00022217360000000006	4.9361108536960016e-08	9.10833549376e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.7387077836682	-0.5379137484733292	575684.4266892307	0.2893512007966281	947.1754181110982	4.519402770219017	897141.2726739338	20.425001399463323	801.7761556676455	-0.09195775975285868	642845.0037971885	0.008456229578764478	804.6228643264948	742.4347432179477	0.571244	16.334791	0.175232052	0.11317	0.00032536020000000003	0.0058782751	0.0174262407	-0.0542021276	0.0018723133	0.0108504551	0.0315288167	-0.0232379196	0.0097235461	0.019304606499999998	0.008464767	0.013069507900000001	0.10044839439999999	0.0668528388	0.0189246842	-0.0007191439999999999	-2.1819999999998785e-06	5.171680927359998e-07	4.7611239999994686e-12	0.0607757	0.1017594	0.0036936857104899992	0.01035497548836	-0.0526649	-0.05815827	0.00277359169201	0.0033823843693929	-7.71506e-05	-0.0002496326	6.231643498276e-08	5.952215080360001e-09	-6.06984e-05	5.3779000000000015e-06	3.6842957625600002e-09	2.8921808410000008e-11	-4.42041e-05	5.12335e-05	2.6248715222500003e-09	1.95400245681e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
