global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
655.3152296738808	n/a	n/a	429438.0502425312	879.9575744804947	n/a	n/a	774325.3328855955	712.4663407628343	n/a	n/a	507608.2867199832	728.3445311174561	570.5350120213686	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	-3.133e-09	n/a	n/a	9.815689000000002e-18	1.8767200000000003e-08	n/a	3.5220779584000016e-16	n/a	-0.00017029	n/a	2.89986841e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.1478494079479	-2.167380265932934	4.6975372171555145	426602.11318622745	862.5568412013295	-17.400733279165248	302.7855186526491	744004.3043032155	712.8082782665844	0.34193750375004583	0.1169212564708126	508095.6415653724	724.9376056702545	558.8150117520673	1.121801	16.022697	0.051659452735800006	0.0365996	-0.0109528341	-0.1736037157	0.1124724923	0.06328192490000001	-0.017634601399999998	-0.2534134985	0.15509999970000002	-0.0724462087	-0.135474956	0.1226251933	0.22013937179999998	-0.0125763855	0.21507484	0.0344514898	-0.1023883726	0.133018185	0.0135681117	-0.0572875886	0.0935183821	-0.152328105	0.0017021699	-0.0136266226	0.0008716684	-0.014465812	0.0609354017	-0.0424776667	0.1224454648	-0.0019785425	0.2043255955	-0.1468830183	0.0047584533	-0.088731614	0.020170700700000002	-0.0788033967	0.1087205941	-0.0258014362	0.055637319500000004	-0.0168095423	0.0080724184	-0.0046668002000000005	0.0246369501	-0.09099862800000001	0.0202852421	-0.15048104240000001	0.083036731	-0.0344590011	0.2219087004	-0.014507183799999997	0.0881413707	-0.11282927390000001	0.217807814	-0.0172633182	0.0649285794	0.222278535	-0.008717131099999999	0.0898825317	-0.0608578517	0.0280518638	-0.1012657614	0.0022332685000000002	-0.1202468462	0.1652867095	-0.17557305510000001	0.0013470622	0.09656800300000001	-0.1229488535	0.1343918641	-0.0027849440999999997	0.0617224238	-0.1356580571	0.0084983856	-0.0815157062	0.0287652975	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.00685252	0.00685252	4.69570303504e-05	4.69570303504e-05	8.298369999999996e-06	8.301502999999997e-06	6.891495205900895e-11	6.886294465689993e-11	0.0246422	0.0246421812328	0.0006072380208399999	0.0006072370959101605	-0.000573419	-0.000403129	3.2880934956100004e-07	1.62512990641e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.1722801464706	-0.9755692614772896	0.9517353839393444	425328.68299144646	860.1942459790744	-2.3625952222550954	5.581856184222602	739934.1408155083	713.0863076977887	0.2780294312043452	0.07730036461581173	508492.0822260654	724.9639035833537	555.0150500978781	0.956542	13.662312	0.09287504603	0.057958	-0.024160120499999996	-0.18389812579999998	0.1257404655	0.0447678691	-0.0313284178	-0.1310965391	0.0664835306	-0.1771799064	-0.144978114	0.1299787693	0.1093666103	0.0407801477	0.1942903549	0.0580429267	-0.1311937998	0.1304106351	-0.0370644438	-0.10891295210000004	0.050306911100000004	-0.1974386188	0.08090437519999999	0.15917161789999998	-0.0298663322	0.12367754550000001	-0.1093929168	-0.049752179	-0.0071848523	0.0325622979	0.08676920130000003	0.1758730602	0.053676663	0.0852133269	-0.0381712335	-0.0393280788	-0.1016932791	-0.0165893339	0.029178999100000002	-0.0355731053	-0.0423490172	0.04268197730000002	-0.0061102008999999995	-0.0704476867	-0.1491903698	-0.04584420980000002	0.044980917300000006	0.0500451811	0.2063269361	-0.0539626361	0.0946187165	-0.0782013783	0.1338438632	-0.0529869291	0.0946274266	0.18848713039999998	0.0017777166000000001	0.071974416	-0.0570408746	-0.0538399903	0.0587040823	-0.0009501594	-0.13803678279999998	0.0032607062	-0.114401037	-0.1702853346	-0.06468074759999999	0.09662275390000001	-0.06068253320000001	-0.1083265334	0.038559749	-0.047480189699999995	-0.09910368289999999	0.10097876050000001	-0.0045264082	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	2.15256e-05	-0.006830994399999999	4.6335145536000004e-10	4.666248449283136e-05	0.0504451	0.05043680163	0.0025438709586639713	0.0025447081140100004	0.0308566	0.0062143999999999975	0.00095212976356	3.861876735999998e-05	-0.00102284	-0.0004494209999999999	1.0462016656e-06	2.019792352409999e-07	-0.0	0.0	0.0	0.0	0.000138436	0.000138436	1.9164526096000002e-08	1.9164526096000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.0939338659366	-1.0783462805339925	1.1628307007414955	423923.3107170207	850.0153948740906	-10.178851104983776	103.60900981742948	722526.1715229561	713.5321397928702	0.44583209508152777	0.1987662570047844	509128.1145173921	724.2534708113558	551.8329104198091	1.2155280000000002	17.361407999999994	0.1843755294	0.106119	0.056462039400000004	-0.1436229849	0.041934402999999995	-0.0087845171	0.086385245	-0.21683429399999998	0.0413146867	0.04574365389999999	-0.08963640880000001	-0.0178606391	0.16517859699999998	0.106899115	0.1309694891	0.1200061303	0.0135932703	0.0792740628	-0.0266773514	0.16310771970000001	0.0096473345	-0.1998559827	-0.0737319649	0.0672856936	-0.07115502650000001	-0.060392908499999995	-0.14280633480000002	-0.011224188799999998	0.11253844460000001	-0.051171447800000006	-0.0141652529	-0.018509911299999997	0.07050367440000001	0.0241435825	0.0314102033	0.06447504849999999	-0.014484165	0.1459251415	0.09121839710000001	0.024460565299999997	-0.0188616182	-0.09067627060000001	0.024518502400000003	-0.0667991218	0.0829557251	-0.0477595112	0.0508292855	0.0255812931	0.19722471809999997	-0.0342463147	-0.054675385800000004	0.0312093248	0.22914393440000005	0.1239444386	0.0025187739	0.028740639300000002	0.0455261791	0.1744296715	0.0034473644	0.09242276810000001	-0.0117186735	-0.029278398799999997	0.0345480972	0.1324643389	-0.0285858556	-0.019725393	0.0230715922	-0.0436067463	0.0993935496	0.06720360110000001	-0.0281750463	-0.055162822	-0.0852896292	0.0703689403	0.0935787993	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.012957299999999998	0.012935774399999996	0.00016789162328999994	0.00016733425932769533	-0.0309671	-0.08141219999999999	0.0066279463088400005	0.0009589612824099999	0.0245093	-0.0063473	0.0006007057864899999	4.0288217289999996e-05	4.801430000000001e-05	0.0010708543	2.3053730044900005e-09	1.1467289318284895e-06	0.000540639	0.000540639	2.92290528321e-07	2.92290528321e-07	7.632419999999997e-05	-6.211180000000003e-05	3.8578756992400044e-09	5.825383505639995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.579561075495	1.4856272095584018	2.207088205780283	425860.0835334857	854.2595694684243	4.2441745943336855	18.013017987187506	729759.4120283776	714.3460589333124	0.8139191404421808	0.6624643671781385	510290.2919135554	725.1815828566397	550.6622854683524	1.113543	15.904748	0.128981115	0.07496699999999999	0.0645376204	-0.1015551602	-0.0306759353	0.0297710204	0.0591446517	-0.1428983594	0.057762616600000004	-0.0279810678	-0.0183188084	-0.037724361	0.10296653039999999	0.090911544	0.1487316842	0.00963232	0.043966943099999996	0.05706139900000001	-0.08414002779999999	-0.017349052099999998	0.10304935949999999	-0.0053633853000000006	0.0393683616	-0.06856830530000001	-0.0975533475	-0.022723760899999997	0.026037533300000002	0.0421438783	-0.0074201202000000015	-0.08766032619999999	-0.037411639	-0.11136156900000001	-0.10761323880000001	0.1560611155	-0.14546774880000002	-0.0103021577	0.265268474	-0.0799262161	-0.024249986299999998	0.0073367171	0.0358371428	-0.0722918545	-0.1556788527	-0.10767120699999999	-0.0656377886	0.0273406967	-0.149766106	0.0164468478	0.1618561591	-0.0093590373	-0.0471652096	0.1494067215	0.1625931464	-0.0804256409	0.08588845380000001	0.0384855792	0.03473851	0.1067390141	0.1581495774	-0.0364985594	-0.1161635699	-0.050181342000000004	-0.0180660893	0.015413380800000001	0.0237645558	0.0665635352	0.14321531029999998	0.1129543615	0.0651771375	-0.0632950158	0.0048992856	-0.0022625176	-0.051764575300000004	-0.060574262999999996	0.011742739399999999	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.00958111	-0.0033761899999999977	9.17976688321e-05	1.1398658916099985e-05	-0.0144249	0.0165422	0.00027364438083999997	0.00020807774001	-0.0407947	-0.065304	0.0016642075480899994	0.004264612416	0.000269945	0.0002219307	7.2870303025e-08	4.9253235602490006e-08	0.00026436	-0.000276279	6.98862096e-08	7.6330085841e-08	0.000453289	0.0003769648	1.4210246043904006e-07	2.05470917521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.8511363949418	1.271575319446811	1.6169037930262586	427521.3085649568	853.6142551947473	-0.6453142736769449	0.4164305118112031	728657.2966716831	713.694079330826	-0.6519796024864489	0.4250774020583881	509359.23887187534	724.2811954916267	558.5170221453399	0.9982740000000002	14.258363	0.12455660499999995	0.055218	0.0714269783	-0.045508739000000006	0.0342750339	0.0573656726	-0.0252055989	-0.0632938923	-0.0020436715	-0.1024897707	0.0028699612	-0.0358582858	-0.0372492974	0.0639037487	0.094861276	0.021020091600000002	0.0282858738	-0.0469071295	0.0364394957	-0.021930685099999996	0.096666395	0.021983114100000003	0.0814534598	-0.08062937469999999	0.0464420513	0.0021837098	0.0533142842	-0.0081818112	0.0368660704	-0.0416872749	0.0265559558	-0.1044165724	-0.0344489944	0.0060636323	-0.080231622	0.021248258	-0.0164406102	0.0765283944	-0.0478416864	0.17309019829999994	0.042911005999999995	-0.0148272434	-0.17363738480000002	-0.0825656789	-0.057473255999999986	0.0912069587	-0.0088127816	0.020771750800000002	0.1182383365	-0.045043342	0.0264025244	0.079178498	-0.030969956899999998	-0.051148390099999996	-0.0075942163	-0.0411347557	0.0093549632	0.0861567334	0.037584987	-0.0879306138	-0.0694948485	0.0228990879	-0.0820308216	0.0593758676	0.0526316262	-0.0643856679	0.08082353860000001	0.0130717796	0.007956092	-0.08388494490000001	-0.17645908429999999	-0.10495060169999999	0.045635055599999995	-0.1216415381	-0.0632044603	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.00902178	-0.0005593300000000002	8.13925143684e-05	3.1285004890000026e-07	0.00592979	0.02035469	0.0004143134049961	3.51624094441e-05	-0.0745576	-0.033762900000000005	0.0055588357177600006	0.0011399334164100005	-0.00031162	-0.000581565	9.71070244e-08	3.382178492250001e-07	0.000540639	0.000276279	2.92290528321e-07	7.6330085841e-08	-8.64607e-05	-0.0005397497	2.9132973865008996e-07	7.475452644490001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.6997131163921	-1.1514232785497145	1.325775566386173	426016.91550222057	852.6103435040907	-1.0039116906566503	1.0078386826370944	726944.3978501634	711.8679501312715	-1.8261291995544295	3.3347478534653026	506755.9784240985	723.0221058890021	559.4603918251258	0.969991	13.854397	0.035238030000000004	0.0185329	0.09177099080000001	-0.0462271442	0.1077023518	-0.0033859025	-0.0068041702	-0.0392734305	-0.0576913698	-0.1009706842	0.0156531729	0.0249031958	-0.0214427663	-0.029867201	0.0783179146	0.08730765130000001	0.027739100299999996	0.0836795988	0.2019430543	0.018296247800000002	0.021390723799999997	-0.0094968213	-0.0184666178	-0.0584245452	-0.0268627271	0.0215299262	-0.0653538645	-0.1004480537	-0.11371604519999999	-0.0425210142	-0.0929801482	-0.060422522699999995	-0.0378831615	-0.027131914500000003	-0.0091307861	0.0290453068	-0.0350982747	0.09271428	-0.050807395400000004	0.0330216097	-0.09325345439999999	-0.0224444571	-0.060073967199999995	0.0032557760999999998	-0.014429845	-0.0002614135	-0.071095641	-0.0135367533	0.0934909992	-0.0622324562	0.1274557926	-0.0321812727	-0.04803506900000002	0.0907153242	0.027304516400000003	-0.0733071529	-0.0148923587	0.0370875859	-0.0858570049	-0.0970178835	-0.0027770192	-0.0025453248	0.0672098458	0.0671952262	0.1645299698	-0.13933640349999998	0.0149011383	0.0121871727	-0.0125390578	0.040219472799999996	-0.016584653	0.0940392951	0.0432394159	0.047738780300000005	0.0513265794	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0136561	0.004634320000000001	0.00018648906720999999	2.1476921862400007e-05	0.0186082	0.012678409999999998	0.00016074208012809994	0.00034626510723999987	-0.07258019999999997	0.001977400000000032	0.005267885432039996	3.9101107600001255e-06	-5.7632e-05	0.000253988	3.321447424e-09	6.450990414399996e-08	0.000475669	-6.496999999999997e-05	2.26260997561e-07	4.221100899999996e-09	-8.64607e-05	0.0	0.0	7.475452644490001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.6576122325819	-0.04210088381023525	0.0017724844176029285	425961.9588051352	847.9930745730568	-4.617268931033891	21.31917238149085	719092.254523866	710.9495500869058	-0.9184000443657396	0.8434586414909925	505449.2627687738	721.8109751192668	560.5534919453602	1.030297	14.715751	0.181750785	0.109876	0.0729509203	0.0209135711	0.077112608	-0.050668282	0.049581439500000005	-0.0198326235	0.0156738469	0.0787859861	0.025286058599999998	0.0076117736	0.0092683601	-0.1269920235	0.0336310325	-0.027160607000000003	-0.0028051284	-0.0577162332	0.0963809554	0.0919152402	0.0821301438	0.0163582282	-0.005148414699999999	0.0224835961	-0.0795027221	0.0615253422	-0.0420083232	-0.0880755966	-0.08772499560000001	0.0018403062	0.0194744859	0.0652357337	0.0046913656	-1.86607e-05	-0.0768552098	-0.040654690099999995	-0.0120738484	0.011062793100000001	0.0506837565	-0.15736594269999998	0.0943889173	-0.0079901993	-0.0027725214	0.0464092596	-0.075330762	0.0729718869	-0.077627406	-0.0943987383	0.013833700000000004	0.0563141604	0.0493282817	-0.0779653914	-0.0017863751999999996	0.09316057609999999	0.020248323000000002	-0.0907861854	-0.0516589136	0.15262777519999998	0.025189407799999997	-0.0340238245	0.0536434583	0.0713709728	0.1047343449	-0.018749708	0.0424158678	-0.0544050633	0.0968890449	0.05743462940000001	-0.057350615099999995	-0.0220751297	0.0542425083	0.0901716534	0.0201871066	-0.057989805	-0.0437897171	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.017178799999999998	0.0035226999999999967	0.00029511116943999993	1.2409415289999976e-05	-0.06921330000000002	-0.08782150000000002	0.007712615862250005	0.004790480896890003	-0.129881	-0.05730080000000003	0.016869074161	0.0032833816806400037	0.00011057	0.000168202	1.2225724899999998e-08	2.8291912804000002e-08	0.000540639	6.496999999999997e-05	2.92290528321e-07	4.221100899999996e-09	0.00034248300000000003	0.0004289437	1.8399269776968998e-07	1.1729460528900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.19073836704	0.5331261344581435	0.2842234752422825	426658.1406884789	853.6796926795975	5.6866181065406645	32.337625489636125	728769.0176935319	711.3902812624355	0.4407311755296632	0.1942439690837588	506076.132274647	723.1472074287512	563.4997184691476	0.927659	13.249770000000002	0.112798305	0.0578171	0.0844933834	0.0590901349	0.026561479300000003	-0.0186252969	0.0661909078	0.036973358	0.0266841582	0.0014444708999999999	0.08699582019999999	0.0008090974000000001	0.0319433218	-0.11467631710000001	0.0140150681	-0.1386508972	-0.020589302900000002	-0.0041396652	-0.0023054719	-0.0365355748	-0.049650542	0.010799196	0.0960607017	0.0113840259	-0.04795231480000002	0.1028532375	0.0196654871	0.0827767583	-0.0634189441	0.025333769500000002	0.0047377208	-0.015705413999999997	-0.10264544390000001	-0.0439448453	0.3128612585	0.0341979638	-0.10224290789999999	0.09392704269999999	0.1707632705	0.0065305438	-0.070177265	0.0191296841	-0.1517822334	0.0115154474	0.0534466517	0.017140684	-0.0215858469	-0.0895109448	-0.025798918900000002	0.075406457	0.0663232358	-0.0152204122	-0.0571894832	-0.0521717	0.1204010531	-0.0581734178	-0.07733430200000001	-0.0012307649	0.10859476	-0.0094528601	0.023324651000000002	0.0611439649	0.0010582546	-0.1176429391	-0.0379213974	0.004662616	-0.044578207	0.1272493593	-0.0445780352	-0.00029621599999999997	0.1056890959	0.027806884599999998	-0.0367437811	-0.22460398920000002	-0.0093928165	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.016969999999999996	-0.00020880000000000204	0.00028798089999999984	4.359744000000085e-08	-0.0409517	0.02826160000000002	0.0007987180345600009	0.00167704173289	-0.174515	-0.044634000000000014	0.030455485225	0.0019921939560000007	-7.469609999999997e-05	-0.0001852661	5.579507355209996e-09	3.432352780920998e-08	0.000126738	-0.000413901	1.6062520644e-08	1.71314037801e-07	0.000147772	-0.00019471100000000005	3.791237352100002e-08	2.1836563984000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654.7333776147009	1.5426392476608726	2.379735848423703	428675.7957627545	857.3844610526579	3.704768373060461	13.725308698029052	735108.1140545567	712.2731507637163	0.8828695012808794	0.7794585562919487	507333.0412988718	724.4270824349478	567.9029025327018	0.959927	13.710651	0.08280756999999997	0.0426177	0.0545659695	0.1303784233	-0.0064190749	0.0317977639	0.10399864240000001	0.065437927	0.1018781002	0.032675597599999995	0.13408802779999998	-0.0643883019	0.054822277	-0.08283211230000001	0.0016857474	-0.1517882298	0.08428941179999999	-0.0115174502	-0.0582014428	-0.1608612949	-0.0197787899	0.039140739300000005	0.0501983136	0.0335455512	0.0049324992	0.1419139477	-0.0088088868	0.0375075648	0.0411340685	-0.039965242000000005	0.0039729718	0.1008901425	0.0193346148	-0.008114465	-0.0324595914	-0.042825830599999996	0.0756114049	-0.1185970752	0.0874589591	0.0319258026	-0.0597417329	0.0885061131	-0.0072373553000000005	0.0573453908	0.061153640499999995	-0.032913166	-0.0226600971	-0.08517823699999999	-0.0565743584	0.11498680289999999	-0.007282070600000002	0.0357887702	-0.0658391375	-0.0922828959	0.2409463326	0.0074150021	-0.0588385187	-0.07403187259999999	0.028898884399999998	-0.0813953714	0.1291142085	-0.0535973407	-0.0267157161	-0.0416890024	-0.037160618199999995	0.047552229	-0.0873428785	0.0897059432	0.0588592915	-0.0419282765	0.0968697815	0.039565730699999996	-0.0092192148	-0.0582557069	-0.0098760722	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0109241	-0.0060458999999999955	0.00011933596081000002	3.655290680999994e-05	-0.063288	-0.0223363	0.0004989102976899998	0.004005370944	-0.206189	-0.03167399999999998	0.042513903721	0.0010032422759999988	5.65703e-05	0.00013126639999999995	3.20019884209e-09	1.7230867768959993e-08	0.000255788	0.00012905000000000002	6.5427500944e-08	1.6653902500000002e-08	0.00034248300000000003	0.00019471100000000005	3.791237352100002e-08	1.1729460528900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
