global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
657.3108801975396	n/a	n/a	432057.5932260643	903.7856215860527	n/a	n/a	816828.4497856876	720.1369163608217	n/a	n/a	518597.1783056733	736.8156164857463	580.5502262632423	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	5.661600000000001e-11	n/a	n/a	3.205371456000001e-21	-3.78412e-09	n/a	1.4319564174399996e-17	n/a	5.15063e-05	n/a	2.6528989396899996e-09	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.3445018563622	-4.96637834117746	24.664913827716585	425553.34910222533	885.2667437020717	-18.518877883980966	342.94883808179924	783697.2075048696	718.3470526371872	-1.789863723634653	3.2036121491833063	516022.48803253385	732.4368123783375	567.3734145590962	1.6895099999999998	20.830444	0.097970679427504	0.0589621	-0.0931483805	0.09582679279999999	-0.056722593099999996	0.0601447549	-0.15790491939999998	-0.1723205073	-0.0013482919	-0.001967874	-0.0112445551	-0.39131179689999995	-0.1173422567	0.1791843272	-0.0031206949	0.0642265196	-0.0315885911	0.1014949599	-0.023420096600000002	0.0581457689	-0.0326026077	0.0567801387	-0.1312800144	0.0494303247	0.0010730578	-0.1290169433	0.20864216219999998	-0.01113029	0.0066614576	-0.18803661989999998	0.0144993246	-0.050486633499999996	0.04579734059999999	-0.0372177475	0.0824224191	-0.0634137393	0.09383436699999999	-0.0001301119	-0.0917439925	0.0930591108	-0.0025059522	0.0188315765	0.0290701371	-0.043441836500000004	0.0632781821	-0.004928543	-0.12435198830000001	-0.1727654723	0.09326912970000001	-0.1079064584	0.09856164419999999	-0.09529860279999999	0.1438998442	-0.0136068071	0.1885893234	-0.1383547156	0.1393868256	-0.0931089301	0.105249602	-0.1502580207	0.18325459379999998	-0.20525291489999997	0.1751427897	-0.1657524864	0.0567071642	-0.0441422383	0.0841280939	-0.1016465973	0.059026814299999994	-0.022962758	0.11032727460000001	-0.0518993075	0.256504253	-0.0469528454	0.0325270013	-0.0412389239	0.1128608806	0.1128439341	0.1128156919	0.0	0.0143861	0.0143861	0.00020695987321	0.00020695987321	3.4975700000000005e-05	3.4975643384000003e-05	1.2232956301247433e-09	1.2232995904900002e-09	0.00794392	0.00794392378412	6.31058649664e-05	6.310592508790743e-05	-0.0008220069999999999	-0.0008735132999999999	6.756955080489999e-07	7.630254852768898e-07	0.000555763	0.000555763	3.08872512169e-07	3.08872512169e-07	8.28373e-05	8.28373e-05	6.86201827129e-09	6.86201827129e-09	1.0	0.0	0.0	0.0	0.0	0.0
650.3295171456682	-2.014984710693966	4.060163384330446	422928.48087091796	866.146316550434	-19.120427151637728	365.5907344610852	750209.4416738845	717.1374539460469	-1.2095986911402858	1.4631289936082932	514286.1278522185	729.1292074900213	557.1569074390262	1.309103	16.140298999999995	0.1210112228	0.054572	-0.10605725949999999	0.10159450939999999	0.0394480533	-0.0731885941	-0.2159775354	-0.0788742834	-0.08825586949999999	-0.1903753521	-0.1644791925	-0.0774846346	-0.0166225724	0.1836689414	-0.0914657425	-0.005904185500000001	-0.065517516	-0.0038049533000000003	0.024902672999999997	0.11665881130000001	0.055238384800000005	0.0848663766	-0.1221937356	-0.08532107189999999	0.0215103177	0.053317428	0.1911790778	0.0524888467	0.026563039	-0.07265570730000001	-0.0939001927	0.15362891509999999	-0.0611250148	-0.0329389514	-0.0642958411	0.1625811204	0.0587970126	-0.0129333799	0.068625185	0.060381541	0.0167418122	0.015972329	-0.0336306813	0.0074012136	0.118018687	-0.006584069200000001	0.049291628	-0.0863958685	0.11142692189999999	0.0814402112	0.13719097119999998	0.05877362360000001	0.1778714809	-0.060363750199999996	0.1063592169	0.0520591015	0.0986141113	-0.0703907388	0.0507238261	-0.0757767441	0.09581027380000001	-0.1554400649	-0.10395469060000001	0.1041217345	-0.0638774968	0.0364991999	0.0532209675	-0.1138849356	0.024575018799999997	-0.1739345591	0.0709070133	0.0100278869	-0.00178784	0.0845280558	-0.0639171205	-0.1239522613	0.1128156919	0.1126632248	0.11240926539999999	0.0	5.85665e-05	-0.014327533500000001	3.4300349222499995e-09	0.00020527821619362223	0.0385449	0.038509924300000005	0.0014830142695917304	0.0014857093160099998	0.0322476	0.02430368	0.00103990770576	0.0005906688615424001	-0.00104065	-0.00021864300000000005	1.0829524225e-06	4.7804761449000006e-08	0.000258888	-0.00029687500000000005	6.702299654399999e-08	8.813476562500002e-08	0.000444721	0.00036188370000000004	1.3095981232569e-07	1.9777676784100002e-07	0.0	0.0	0.0	0.0	0.0	0.0
650.9452397845359	0.6157226388677373	0.37911436801425	423729.70519814704	867.4954017559837	1.349085205549727	1.8200308918331491	752548.2720677756	716.2026966178889	-0.9347573281579572	0.8737712625450027	512946.30264273577	727.9631852227988	562.4673892673734	1.354385	16.698585999999995	0.1581929418	0.104273	-0.07353165519999999	0.06421008730000001	0.0504578346	-0.2836610961	-0.0733146299	0.1475361105	-0.18155095129999999	-0.1124638392	-0.18636203559999998	-0.0856254323	0.1613019874	0.1155440468	-0.12164389099999999	-0.16459203279999998	-0.19377644870000002	0.0566248196	-0.1831881909	0.11491068410000001	-0.0145996532	0.0672680341	-0.0019728446	0.0649212698	0.0191436128	0.1172105701	0.0177431256	0.0439370926	-0.0567329662	0.13556359070000001	-0.06772256	-0.0144912033	-0.0715781329	-0.0716503047	0.0163174642	-0.0719984492	0.0068601523	0.0523168383	-0.0077329595	0.0541315542	-0.0698385396	-0.09723595759999999	0.0956293768	0.0634671996	-0.0412494627	-0.06220814490000001	0.09224390730000001	0.10814954980000001	0.0386621133	0.232039742	0.0812406745	0.015626251299999998	0.1988781346	0.0348492647	0.14185249490000001	-0.19074653260000002	0.04608686	-0.1313181561	0.046802508300000004	0.17125331800000002	-0.0671232089	-0.1465940233	-0.0043212993	-0.023872517599999997	-0.0582911608	-0.0197576281	-0.1288917858	0.0417560947	0.0770693483	-0.0135636593	-0.0010518425999999999	0.0451773884	-0.0638582191	-0.0328645369	-0.1033621846	0.098441603	0.1127253327	0.1123020954	0.1115978766	0.0	8.35948e-05	2.502830000000001e-05	6.98809058704e-09	6.264158008900002e-10	-0.06002200000000001	-0.0985669	0.009715433775610002	0.003602640484000001	0.0232232	-0.009024400000000002	0.00053931701824	8.143979536000002e-05	-0.0007346639999999999	0.0003059860000000001	5.397311928959999e-07	9.362743219600004e-08	-0.0	-0.000258888	0.0	6.702299654399999e-08	-1.93727e-06	-0.00044665827	1.9950361015939289e-07	3.7530150528999996e-12	0.0	0.0	0.0	0.0	0.0	0.0
653.2607548258547	2.3155150413188044	5.361609906573622	426749.6137956455	871.6004397768414	4.105038020857705	16.851337152687343	759687.3266191834	717.7529228649774	1.5502262470885169	2.403201417162148	515169.2582812183	728.8991470701383	559.5412897097503	1.282781	15.815763	0.1090921184	0.07948339999999998	-0.021180801800000003	0.0115233543	0.0012031999000000002	-0.2583818578	-0.0609148454	0.1622546034	-0.1300158113	-0.048643814	-0.0320216456	-0.0940205441	0.1195571473	-0.0271441215	-0.029070976000000002	-0.1659795939	-0.1839871188	0.1392519359	-0.028614431	0.1392044557	0.0509835208	-0.1470083079	0.062215651399999995	-0.1565809401	0.0928051828	0.0761976082	0.1535792976	0.0254339894	0.1718926079	-0.050834492599999996	0.08687227439999999	-0.10788952269999999	-0.025829458	-0.0721010955	-0.0456322176	-0.056826618899999994	0.0817618359	0.035713712599999996	-0.0411448626	0.156664044	-0.0899187066	-0.012258069	-0.0069497722	0.0266430835	-0.0359627332	0.0705724758	-0.0098181716	0.11684093720000001	-0.0318899817	0.1408434314	-0.0362900544	-0.1086482249	0.1761888744	-0.0360635219	-0.014929595300000001	-0.1141889151	-0.069304105	-0.1360214812	0.146135701	-0.061646801200000004	-0.06681838179999999	-0.0785254862	-0.1008748208	0.0940297561	-0.28309872420000004	-0.1327438425	-0.0675715945	-0.0562521725	0.052349988300000004	0.0518532175	0.0008139842	-0.0155177799	0.0579555789	-0.04332158	0.1316262114	-0.0057589974	0.1125898391	0.1117611244	0.1103844485	0.0	2.94149e-05	-5.417990000000001e-05	8.652363420099998e-10	2.935461564010001e-09	0.0182818	0.0783038	0.006131485094440001	0.00033422421123999993	0.012529	-0.010694200000000001	0.000156975841	0.00011436591363999998	-0.000617358	0.00011730599999999986	3.81130900164e-07	1.3760697635999968e-08	8.24365e-05	8.24365e-05	6.79577653225e-09	6.79577653225e-09	0.000199119	0.00020105627000000005	4.042362370631291e-08	3.9648376161000005e-08	0.0	0.0	0.0	0.0	0.0	0.0
655.4693582825364	2.2086034566816584	4.877929228866169	429640.0796473201	875.7456576151956	4.145217838354142	17.182830927409388	766930.4568318713	719.0158123663782	1.2628895014007642	1.5948898927482702	516983.7384328828	730.6324132367943	565.8822736957583	1.362368	16.797009	0.0618441199	0.0331751	0.09229840550000001	0.0239909583	-0.05851939480000001	-0.1304356805	-0.036407844	0.0767342828	0.0581669488	-0.0873855493	0.1563733676	0.0017146042	0.0346633374	-0.0619377413	0.1433785782	0.0214593787	0.08163205309999999	0.0239589602	0.16937546879999998	0.1706038879	-0.048443432300000006	-0.0675651278	0.09436898519999999	0.0732443691	-0.0390061486	0.1464633616	0.10862790439999999	-0.143684149	-0.0351311957	0.0015511545	-0.1388285066	-0.1546416206	0.0428619793	0.0835591939	-0.027614967999999997	0.0173519247	-0.0731772168	-0.0457392517	0.20836380710000002	-0.0331058585	0.023044616299999997	-0.060701414599999996	-0.1755909516	-0.0860550775	0.029222823999999998	0.1237410982	0.0701180725	0.0790657088	0.043407695499999996	-0.020534058799999998	-0.1415292507	-0.0793043255	0.005368505500000001	-0.1376187433	0.11628992960000001	0.0458452825	-0.061677270599999987	0.032695032400000004	0.032807677599999994	-0.1683750632	0.0250150876	0.1075320005	0.13417822570000001	0.1488064264	-0.1162316689	0.13285462369999998	-0.0598952707	0.0894432688	0.059473366	0.0016187767000000002	-0.12045412130000001	-0.0638802706	-0.09650567869999999	0.074553686	0.0056269547	-0.0121008492	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.0258997	-0.0259291149	0.0006707944600900001	0.0006723189994974019	0.0244827	0.006200900000000002	3.845116081000003e-05	0.00059940259929	0.0133114	0.0007824000000000008	0.00017719336996000002	6.121497600000013e-07	-0.0008164339999999999	-0.00019907599999999983	6.665644763559998e-07	3.963125377599994e-08	0.000301314	0.0002188775	9.0790126596e-08	4.790736000625e-08	3.84384e-05	-0.0001606806	2.581825521636e-08	1.4775105945600004e-09	0.0	0.0	0.0	0.0	0.0	0.0
657.5290328860892	2.0596746035528213	4.242259472520471	432344.4290881158	878.8442868740068	3.0986292588112283	9.601503283561026	772367.2805710816	720.2690593121747	1.2532469457964908	1.5706279071482323	518787.517802445	731.8423013614903	567.4137886080332	1.524674	18.79813	0.10980982	0.0559896	0.1433766051	0.0838813018	0.048670069100000005	-0.09783854880000001	0.2041593789	0.1565812367	0.028989823199999997	-0.1079467036	0.1694177175	-0.0040422348	-0.0411089281	-0.1535458917	0.1814035893	0.0799033941	-0.1452557128	0.09684939349999999	0.1649729131	-0.0390451816	-0.0949262635	-0.0341166465	-0.0463904541	0.010968324199999999	-0.0129855528	0.0436631715	0.11535758800000001	0.1173977086	-0.1707377081	-0.0045312004	0.035643970899999995	-0.0549563913	0.0752746252	-0.0165942826	0.2133769198	-0.0293660054	-0.005767208	-0.0975266142	-0.047260668	-0.179472816	-0.1785679987	-0.1571247179	0.149187912	0.08550311029999999	0.0048600592	0.0419642768	0.0148121122	0.0736802847	0.0036201315	-0.1354809998	-0.2676373068	0.1353196952	-0.033295235699999995	-0.019728935	0.205777928	-0.15573706	0.0061805485	0.0217922631	0.07238466589999999	-0.21056366370000001	0.13653385	-0.1165418551	0.0770608742	0.0434303109	-0.0460864909	-0.0406756729	-0.0553324482	0.2165066061	-0.0827554166	0.1283800059	-0.1444236329	0.0699177733	-0.19966619489999998	0.087179356	-0.0100868208	0.0083194267	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.0524747	-0.026575	0.00275359414009	0.0007062306249999999	0.0235135	-0.0009692	9.3934864e-07	0.00055288468225	0.047923400000000005	0.034612000000000004	0.0022966522675600004	0.0011979905440000006	-0.000701815	0.00011461899999999995	4.925442942249999e-07	1.3137515160999988e-08	0.000637083	0.00033576900000000003	4.05874748889e-07	1.1274082136099999e-07	-0.000464246	-0.0005026844	2.5269160600336e-07	2.15524348516e-07	0.0	1.0	0.0	0.0	0.0	0.0
657.0132527379814	-0.515780148107865	0.2660291611821711	431666.4142733426	875.8537604575066	-2.990526416500188	8.943248247785457	767119.8097075553	720.9054679820323	0.6364086698575875	0.40501599506990377	519704.69376639294	730.9223107026015	566.8337352528395	1.593908	19.651739000000006	0.26543629999999996	0.159755	0.18060303719999998	-0.0066783699	0.0400719321	0.0832949463	0.1342183858	0.1277072218	0.0790269696	0.0909217766	0.0310054462	-0.0563602264	-0.0933498133	-0.2323142989	0.1531391601	0.2040630052	-0.0542113297	0.0416755716	-0.0811435593	-0.0963765188	-0.021792495800000002	-0.09184412880000001	-0.05359807019999999	-0.2196474863	-0.10520399820000001	-0.0858329272	-0.1423725966	0.0964848567	0.0397229732	-0.002983828	0.0639611932	0.09885961509999999	-0.015196791000000001	-0.103033258	0.0536181272	0.0242521738	-0.0109973633	-0.0273257047	0.007048106	0.0696244432	0.1292550868	0.0439692713	0.07458870940000001	0.0381759105	0.056283384299999996	0.0314389967	-0.021869740800000002	0.029617815800000002	-0.1246335538	-0.3180640343	-0.1673425051	0.0766089051	-0.0335367473	0.10046261849999999	-0.0615616496	-0.1115000209	-0.1380346322	-0.0991613685	-0.0613546607	0.0147622774	-0.1067357924	0.0296683397	-0.1034252331	-0.0520412894	0.1163416499	-0.1533460937	0.0674222123	-0.0167857638	-0.21717593629999998	-0.0243023057	0.0832571175	0.023726754500000002	-0.0701050832	-0.010107283100000001	0.0722005542	0.019624101799999998	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.0369827	0.015492	0.0013677200992899998	0.000240002064	0.0585666	0.035053100000000004	0.0012287198196099993	0.00343004663556	0.0985699	0.0506465	0.00971602518601	0.00256506796225	-0.00312423	-0.002422415	9.7608130929e-06	5.868094432224998e-06	0.0013807400000000005	0.0007436570000000005	1.9064429476000012e-06	5.530257336490008e-07	-0.0005830680000000001	-0.00011882200000000008	1.4118667684000021e-08	3.399682926240001e-07	0.0	0.0	1.0	0.0	0.0	0.0
655.1133197691579	-1.899932968823464	3.609745286022341	429173.4617389669	873.9249378852268	-1.9288225722798416	3.7203565153362246	763744.7970576973	718.5662638716852	-2.3392041103470547	5.471875869864554	516337.47557451244	730.3348910189366	565.0680728889517	1.396524	17.218128	0.15561999999999998	0.0925583	0.15156784880000002	-0.0345600331	-0.0586786316	0.0979546392	-0.0303975905	0.0559749925	0.1703325182	0.1451729533	-0.0626962992	-0.05440266690000002	-0.0002149439	-0.0189287264	0.1006034817	0.11366294939999999	0.1018591823	0.1033610216	-0.0258008394	-0.014846466899999999	0.00380879	-0.052731048499999995	0.055874012599999995	-0.0102856556	-0.011035133	0.1094641922	0.1179528075	0.0139129801	-0.0649317197	-0.0111399147	-0.1727520817	0.1643270283	-0.1607503733	-0.0574401033	-0.09811731289999999	-0.0500502476	-0.0319118294	-0.0155801749	-0.1480866167	0.020827177	0.0216831923	-0.0338716787	0.09075328699999999	-0.0554759377	0.0423492824	0.07351415530000001	0.0146322298	0.0369820281	-0.038869621800000004	-0.23290719010000002	0.0067997839	-0.1071120465	0.0139239281	0.0519614511	0.0310867883	-0.0341359133	-0.0570837527	-0.018900104299999998	-0.09491441789999999	0.0710851356	-0.1043637143	-0.1435575614	0.0785272553	0.0218178139	-0.0163256566	0.178444518	0.032359226899999996	-0.0576058938	-0.0043484162	-0.1238203775	-0.00922166	-0.08042775049999999	-0.0505975232	0.0388592974	-0.024553571	0.0131791425	0.1115978766	0.1078204375	0.1016191316	0.0	-0.0308457	0.006137	0.00095145720849	3.7662768999999996e-05	0.0414289	-0.017137700000000002	0.00029370076128999994	0.0017163537552100001	0.0454712	-0.053098700000000006	0.0020676300294399995	0.002819471941690001	-0.00203453	0.0010897	4.1393123209000014e-06	1.1874460899999995e-06	0.00128414	-9.66000000000005e-05	1.6490155396e-06	9.331560000000095e-09	-0.000184436	0.00039863200000000016	1.589074714240001e-07	3.4016638095999984e-08	0.0	0.0	0.0	0.0	0.0	0.0
654.7739857089033	-0.33933406025460044	0.1151476044488728	428728.97236112313	875.3071236070946	1.3821857218678133	1.910437369735248	766162.5606373255	717.7301002481635	-0.8361636235217702	0.6991696053010567	515136.4968022388	729.0350747486616	565.0379989043413	1.240477	15.294185999999998	0.062048100000000016	0.033363300000000005	0.0513847699	-0.1058865965	-0.0668379858	0.1097458959	-0.043973791	0.0149696006	0.1082004724	0.16936883600000002	-0.0998745924	-0.1206276815	0.052526333200000004	-0.0015562695999999999	-0.0275191998	0.0801113628	0.1280939489	0.17740048079999998	-0.0683966966	0.0777651781	0.0267600118	0.07043775969999999	-0.034350630800000004	0.0182947693	-0.0055633694	0.0069872489000000005	-0.0317552548	-0.057695183899999995	0.045906496	0.0031852138	0.046853953	0.0594712312	0.0597212346	0.1598745355	0.1076273369	0.0577243825	-0.1983195139	-0.09080107109999999	0.022727844700000003	0.0161868489	-0.058054316900000014	0.12342192	0.012360521200000002	-0.104208232	-0.1177357041	0.0363868273	-0.1702884416	0.0233041402	-0.0740855038	-0.0896880962	0.144048032	-0.1412111265	0.0041874184	0.0820025632	0.0011724006	0.0280662008	-0.17365723460000002	-0.0765866281	0.0460935297	0.005724513100000001	0.05665679730000001	0.0806841563	-0.07262388389999999	0.0203233734	0.0116963769	0.0094948752	-0.0604406378	0.0729363769	-0.0661064725	-0.1707819167	0.023475498799999998	-0.0188073701	0.0226417024	0.0457583476	-0.0089669228	0.0353611129	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.0183133	0.012532400000000004	0.00033537695688999993	0.00015706104976000005	0.0658866	0.02445770000000001	0.0005981790892900003	0.004341044059560001	0.0455292	5.80000000000025e-05	0.00207290805264	3.364000000000289e-09	-0.00230748	-0.0002729500000000001	5.3244639504000015e-06	7.450170250000006e-08	0.00105709	-0.0002270500000000001	1.1174392680999997e-06	5.1551702500000056e-08	-0.000184436	0.0	0.0	3.4016638095999984e-08	0.0	0.0	0.0	0.0	0.0	0.0
