global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
742.6383801890007	n/a	n/a	551511.7637297427	1092.2104996857092	n/a	1192923.7756237066	n/a	796.8979455035299	n/a	635046.3355477469	n/a	829.1348850017848	690.0748801089385	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.9820500000000015e-06	n/a	n/a	3.578492220250001e-11	-0.05683630000000001	n/a	n/a	0.0032303649976900013	-0.014981	n/a	0.000224430361	n/a	0.000297502	n/a	n/a	8.8507440004e-08	8.19512e-05	n/a	n/a	6.71599918144e-09	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.8817463461072	-3.756633842893507	14.112297829572835	545946.2350834731	1068.182999832932	-24.027499852777282	1141014.9211320814	577.3207491752122	797.2469153732821	0.3489698697522954	635602.6440722133	0.12177996999493401	826.8337825998202	694.9463392728081	1.421288	30.893192	0.16918764535	0.116106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-5.9820500000000015e-06	3.578492220250001e-11	0.0	0.0438962	0.1007325	0.01014703655625	0.00192687637444	6.31533e-05	0.0150441533	3.9883393008900005e-09	0.00022632654851390089	-0.000688647	-0.000986149	9.72489850201e-07	4.74234690609e-07	-0.0	-8.19512e-05	6.71599918144e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.0084625852396	-2.8732837608675936	8.255759570465424	541708.4569970879	1055.1593933926538	-13.023606440278172	1113361.3454647532	169.61432471125508	796.9536731289005	-0.2932422443816449	635135.1571136464	0.08599101388998437	823.1510263010615	671.1604533109099	1.267084	27.541412	0.2824141967	0.154691	-0.0242198509	-0.0339848319	-0.0749308155	-0.0384406104	0.057261977199999994	0.054230593	0.1135942933	0.14606162849999998	0.0970815289	-0.0156739937	-0.011012151599999999	0.040412443	-0.0070124426	0.012807223700000002	-0.08420165130000001	0.1183718711	-0.110234228	-0.044210808399999996	0.1001822741	-0.0348160685	0.1034621998	-0.08521647380000001	0.013342214299999999	-0.0874733131	0.0245828906	-0.0624315522	0.0355338606	-0.016782291499999998	0.0034420503999999996	-0.0875071991	0.04827654519999999	-0.0009467194	0.0514020611	-0.1080975785	0.006983703199999999	-0.0506072907	0.052495035	-0.1131395959	0.19173066530000002	-0.1364753824	0.10267015269999999	-0.1018866422	0.0843391492	-0.04201133	0.021116357599999996	-0.013684888400000001	-0.0821214527	-0.014426848400000001	0.0404561334	-0.0546304046	0.0420187893	-0.0431986771	0.0947133402	-0.12405935109999999	0.0476401905	-0.0370541758	0.0425858708	-0.17785038420000002	0.1045832793	-0.005610654499999999	0.0187312403	-0.1453010209	0.1081972459	-0.0326677582	0.08707693359999999	-0.05260587940000002	-0.0773348454	0.0303894683	-0.0549010859	0.0165720405	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	-0.0284072	-0.0284072	0.0008069690118400001	0.0008069690118400001	-0.07776110000000001	-0.1216573	0.014800498643290003	0.0060467886732100025	0.08880779999999999	0.0887446467	0.007886825340839999	0.00787561231790782	0.000183454	0.000872101	7.60560154201e-07	3.3655370116000015e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.3500726169498	-1.658389968289839	2.750257286924373	539270.0291525194	1047.7612431776906	-7.398150214963152	1097803.6227052598	54.73262660315934	797.0570618454112	0.10338871651072168	635299.9598376397	0.010689226701734372	824.3721034738412	679.0761510554522	1.339496	29.115358	0.23157586500000005	0.145572	-0.0024832478	0.0367558962	0.1573519517	0.0802150493	0.1310431706	0.0499005725	-0.0713629658	0.08192978969999999	0.0427704759	0.028026718399999997	-0.054040349800000005	-0.0377996152	0.022136480400000002	-0.0316603919	0.141855712	0.0420708851	-0.037491095	-0.125111206	-0.0067096875	0.012892321100000001	-0.1060028147	-0.0588825849	-0.0583244391	0.0817594788	-0.027779164900000004	0.0300958966	0.011096698799999999	-0.15713223699999998	0.0819832159	0.0350742043	0.0027769059000000004	-0.1062210407	-0.0175794781	-0.0854987575	-0.0146809127	-0.0157773505	-0.0592608766	-0.0268035039	-0.087488593	0.0916633717	-0.031119732599999998	-0.17347097309999998	0.0348433056	0.0002465392	-0.0757013346	-0.0442643076	0.0573136939	-0.0273834968	-0.0341506062	0.1414872999	0.0147786856	0.054188833	0.0656244412	-0.1285765272	-0.010159813699999999	0.0703500516	0.009202214399999999	0.0162388855	-0.07567510969999999	0.0789818637	0.0366963761	-0.0360738881	0.039080849300000005	-0.1001386492	0.0846668413	0.0812479058	0.0183152286	0.052027282800000005	0.031873297	-0.164130636	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	-0.000298755	0.028108445	0.0007900846803180249	8.9254550025e-08	0.057931	0.1356921	0.01841234600241	0.003356000761	0.0631342	-0.02567359999999999	0.00398592720964	0.0006591337369599995	-0.000588165	-0.000771619	5.953958811609999e-07	3.45938067225e-07	7.04154e-05	7.04154e-05	4.9583285571599994e-09	4.9583285571599994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.5218529876677	-2.8282196292821027	7.998826271456593	535124.221398511	1051.0181507080642	3.2569075303736095	1104639.1531177992	10.607446661404326	797.3456117921031	0.2885499466918873	635760.0246441232	0.08326107173589098	822.87836047218	659.7483612154832	1.35488	29.449743	0.245143275	0.122399	-0.0293421225	0.0119800802	-0.0233207383	-0.0744305405	-0.10160833150000001	0.0858544317	-0.0414934085	0.095271391	-0.0059186853000000005	0.0634858264	0.0024387993	-0.027740776499999998	-0.028477600699999998	0.0378704742	-0.098461264	-0.049513881399999994	-0.014870256299999999	-0.064040608	-0.0687840642	-0.0272770617	-0.024668038	-0.039228068399999996	0.0693605692	0.12426286519999999	-0.06582168690000001	0.0149426795	0.2143689777	0.0417017707	0.0536903034	0.10641053199999999	0.0690537025	-0.0521085746	-0.07608031929999999	-0.002509455	0.0424915888	-0.0026367259000000002	0.017669576399999998	0.1297030524	-0.0049253758	0.1546837047	-0.0070127822	-0.0366175746	-0.0003268869	-0.0704301923	-0.1014438398	-0.0248915471	0.07254601	0.049489815300000004	0.0100838808	-0.0701213759	0.0074714678	0.10317134369999999	-0.077074877	-0.0172293882	0.0705631258	-0.0050357497	0.0025311784	-0.051869825	-0.027364637200000003	0.0743809572	-0.13821043560000001	0.0748014444	-0.0372152327	0.0081463474	-0.1665581426	0.1428140086	-0.011670728	-0.21748562329999999	-0.0615924859	-0.0555323384	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	-0.0323803	-0.032081545	0.0010292255295870252	0.00104848382809	-0.0393777	-0.0973087	0.00946898309569	0.00155060325729	0.108217	0.045082800000000006	0.011710919089000002	0.0020324588558400004	0.000303435	0.0008916	7.9495056e-07	9.2072799225e-08	0.000142738	7.23226e-05	5.230558470760001e-09	2.0374136643999998e-08	-0.000449482	-0.000449482	2.02034068324e-07	2.02034068324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.4820999707913	0.9602469831236248	0.9220742685980232	536530.0267776203	1039.7318998397977	-11.286250868266508	1081042.423544475	127.37945866144648	795.9935973881257	-1.352014403977364	633605.8070828896	1.827942948562267	822.0170322436079	667.1816742598762	1.135166	24.674026	0.203271645	0.114264	0.0145149867	0.0454537698	-0.0012726838	0.038197726200000004	0.037425365499999995	-0.030807117000000002	0.019288003999999997	0.0034919336	0.09616928609999999	0.0163899416	-0.0536099783	0.047261467	0.0825618116	-0.1266244921	-0.0035793301	0.0206006605	0.0635799153	-0.1575275958	0.0086736751	0.0304914129	-0.0324699116	0.0681562656	0.0463162225	0.11016392400000001	-0.0416669128	0.0969696874	-0.048759818899999995	0.10909981980000001	-0.022016382999999997	0.0498457444	0.0294220786	0.0694907414	-0.0004963376	0.10123695029999999	0.0683659036	0.13073340349999998	0.0324931192	-0.0959358322	0.0349940319	0.163286804	0.10323992050000001	0.1016782482	0.0568539963	0.0126118484	0.0831483813	-0.0075642198	-0.0379600025	-0.0968765842	-0.038621479300000004	0.07654908070000001	-0.027453567400000004	0.0830373657	-0.1109514103	-0.0263858098	-0.0263343773	0.0316082165	0.060307536399999986	-0.0775040896	-0.1527217494	-0.0066778543	-0.09656316220000001	-0.058614200199999994	-0.1369919359	-0.0367751207	-0.0930806949	0.0071975651	0.10787097279999999	-0.0357373588	0.0560063867	0.0404018755	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	-0.0296954	0.0026849000000000005	7.208688010000003e-06	0.00088181678116	0.01441	0.053787699999999994	0.00289311667129	0.0002076481	0.00734335	-0.10087365	5.39247892225e-05	0.010175493264322502	-0.000121695	-0.00042513	1.807355169e-07	1.4809673025000004e-08	-0.0	-0.000142738	2.0374136643999998e-08	0.0	-9.88421e-05	0.0003506399	9.76976073241e-09	1.2294833947200994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.5026248238663	0.02052485307501684	0.0004212695937510281	536560.0953738538	1052.3692328833383	12.637333043540592	1107481.0023194659	159.70218645336294	796.8928314262728	0.8992340381470285	635038.1847785821	0.8086218553622115	823.0835652657249	671.0907286543302	1.114226	24.218885	0.157755595	0.0862528	-0.0121735105	-0.053845690700000004	0.0408284081	-0.047159546600000005	-0.0874109524	0.12326984210000001	-0.024443161600000003	0.09952555210000001	-0.0390119769	-0.0278607623	-0.0083852265	0.0059651466	-0.046070670599999995	0.041627673399999995	-0.035739117200000003	-0.1670138662	0.0324221565	0.0232505156	-0.1109282851	-0.0667825459	0.2004788688	-0.07709692950000001	-0.0386222297	0.0036793459000000004	0.0170000073	-0.0474110038	0.0935727869	0.09709923050000001	-0.012999631499999999	-0.012392124099999999	0.0059095221	-0.0163971513	0.007616703000000002	0.156408034	-0.0598970271	-0.0013475071	0.0838292781	-0.0324543974	-0.09782050140000001	-0.0775142779	-0.09405433210000001	0.018027814399999998	0.086281491	-0.0368866018	0.009477018299999999	-0.023451830899999998	0.062273633099999996	0.0679957126	-0.0031425453	-0.0860548459	-0.053044866600000004	0.1289963841	0.0225639166	0.06869540219999999	0.0374586598	-0.09834412630000001	0.0013426110999999999	-0.0527468529	-0.0840383583	0.0704729509	-0.029110012400000006	0.1008938639	0.054676521500000005	0.0735753609	0.0770227013	-0.06616168530000001	0.0462638433	-0.16221846439999998	0.0089287239	0.06966845099999999	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	-0.0414531	-0.011757700000000001	0.00013824350928999998	0.00171835949961	-0.0206088	-0.0350188	0.0012263163534400002	0.00042472263743999997	0.0835723	0.07622895	0.006984329327290001	0.005810852818102501	0.000105466	0.00022716100000000006	5.1602119921000016e-08	1.1123077156e-08	0.000103865	0.000103865	1.0787938225e-08	1.0787938225e-08	-0.000462819	-0.00036397690000000005	2.1420142676099998e-07	1.3247918373361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.8455674555458	-1.6570573683204657	2.7458391219051475	534135.2434694188	1035.6928236695626	-16.676409213775738	1072659.6250006317	278.1026242653044	796.4306664650627	-0.4621649612100782	634301.8064859839	0.2135964513703131	822.0415193021074	670.9017499105119	0.98056	21.313501	0.14519387	0.0862311	0.0006033012000000001	-0.0276117466	-0.021301445899999997	0.007788161700000002	0.0070531484	-0.0762849481	0.027364810899999998	-0.0700654951	-0.0241148802	0.0054602468000000005	-0.060307769800000015	0.0771482117	-0.03233842	-0.036035385	0.04242266980000002	0.0400956592	0.0369028543	0.004577457	-0.0191784702	-0.012717902	-0.0440195075	0.0019936951000000002	0.031559588900000005	-0.0166488913	-0.011868214399999999	-0.0313826455	0.0473261143	0.0154331704	0.0025653603	-0.0066617082	0.0681240671	-0.0475109959	-0.0041800702	-0.0193205374	-0.029556334500000007	0.0122074499	0.009107773199999999	-0.0514156317	-0.06788817379999999	0.1979043927	0.0368040398	-0.0206687489	0.0678337104	0.07672081160000001	0.0048158421	-0.0342289628	-0.0577818434	-0.030647751400000006	-0.0440024045	0.0561910475	-0.0017545954	0.0372590227	-0.0259355394	0.0603435138	-0.037070431699999996	-0.0065283691000000005	-0.0139942976	0.0237917304	-0.0094280719	-0.0018171373999999998	-0.1004894651	-0.0197417248	0.10993761449999999	0.0020774739999999997	-0.0751940546	0.0330419234	0.0222526469	0.0423969534	-0.0303639057	0.0083327761	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	-0.013636400000000005	0.027816699999999996	0.0007737687988899996	0.0001859514049600001	0.00628236	0.02689116	0.0007231344861456001	3.94680471696e-05	0.008747839999999998	-0.07482446000000001	7.652470466559996e-05	0.005598699814291602	0.000105466	0.0	0.0	1.1123077156e-08	0.000218442	0.000114577	1.3127888929000002e-08	4.771690736400001e-08	-0.000264165	0.000198654	6.978314722500001e-08	3.9463411716000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.1382444177224	1.2926769621765288	1.6710137285419389	536026.4089390646	1044.0923456793294	8.39952200976677	1090128.8263061643	70.55196999255641	797.2900950565163	0.8594285914535931	635671.4956752289	0.7386175038079069	823.2060005582229	673.0739509668683	0.933144	20.282866	0.16212268	0.100857	-0.0209521097	-0.09089858140000001	0.021750968199999998	-0.0443795321	-0.0350750314	0.0399392562	0.0016922964000000002	0.0185101148	-0.1232169341	-0.09828903039999999	-0.007455033499999999	-0.0366414275	-0.0535662264	0.0383780217	-0.022770884300000002	-0.1348367605	-0.0015727079	0.043664397	-0.0892688855	-0.0235971273	0.06558588809999999	-0.10870747900000001	0.0047050358	-0.0332874291	0.0348988478	-0.09017576949999999	-0.07385216809999999	0.0536849777	0.013454089099999999	0.039362664	-0.0527846527	0.2653325387	-0.0305928702	-0.1197419204	-0.0239231652	-0.0884915719	-0.1210728689	0.0177793414	-0.0148046753	0.0443596533	-0.0362010768	0.042636327300000006	-0.0246326285	-0.0600602013	-0.0870565122	-0.0149463301	0.048383807699999996	0.0540157038	0.0579899658	-0.09128954369999999	-0.0374912259	0.1072838125	0.0323083957	0.0770028325	0.0174288024	-0.032905831499999996	-0.0456074056	-0.013606827	-0.048861250700000004	0.10944029539999996	0.0034669582	0.0020359512	-0.0190883602	0.0048797562	0.0739276004	-0.0715890683	0.0202186948	-0.0134193303	-0.0612555717	0.11103252640000001	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	-0.034279500000000004	-0.0206431	0.00042613757760999986	0.0011750841202500006	0.0358544	0.02957204	0.0008745055497616001	0.00128553799936	0.100976	0.09222816	0.010196152576	0.0085060334969856	0.000105466	0.0	0.0	1.1123077156e-08	5.447640000000001e-05	-0.0001639656	2.6884717983360003e-08	2.9676781569600007e-09	-0.000493787	-0.000229622	2.43825601369e-07	5.272626288399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.7259659688738	-1.4122784488486104	1.9945304170822367	533960.4373411436	1031.6740408480694	-12.418304831260002	1064351.3265597841	154.21429488209552	797.4404594723696	0.15036441585334615	635911.286403504	0.022609457554918014	822.358229403098	666.6826093256598	0.9180680000000002	19.955181	0.138674055	0.07985789999999998	-0.0151238272	-0.058361778899999994	-0.039757186	0.0010799476	0.0039549851	-0.1044062555	0.0064868781	-0.0829132325	-0.0363152962	-0.0369583023	-0.0051280064	-0.016241861200000002	0.022756462400000003	0.011036611000000002	0.0149664365	0.0379563518	0.025939053700000003	0.0361557531	-0.031504823599999995	0.0393160212	-0.0937145994	-0.0080236992	-0.048187370199999996	-0.0115428985	0.0706887667	-0.0363831252	-0.0775228736	0.175788235	-0.0313877269	-0.0464715518	0.1337217592	0.0165923676	-0.1927523959	0.061875057000000004	0.15672905339999998	-0.0578120598	-0.0050753733	-0.09433611119999999	0.092871194	0.0857573615	-0.0459604642	-0.0272707634	0.057575188799999996	-0.018190716699999998	0.007029915	-0.0108210996	-0.0173341941	-0.0242672332	0.0045719392	0.009983970200000001	0.0312911755	-0.0450693532	-0.0652368124	0.0784457189	-0.07460539669999999	0.0806903248	-0.0461050749	-0.0506353301	-0.0452207995	0.007692159699999999	-0.0786069144	-0.0248860493	-0.0117126865	-0.006803959399999999	-0.0954320042	-0.1236911483	0.035424673500000003	0.029947247200000002	0.054695066699999996	0.033850680099999995	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	-0.0141431	0.02013640000000001	0.00040547460496000013	0.00020002727761	0.0531631	0.017308699999999996	0.00029959109568999985	0.00282631520161	0.0249643	-0.07601169999999999	0.0006232162744900001	0.005777778536889999	-0.000150531	-0.000255997	6.5534464009e-08	2.2659581961e-08	-2.72017e-05	-8.16781e-05	6.671312019610001e-09	7.3993248289e-10	-0.00032711700000000003	0.00016666999999999995	1.0700553168900002e-07	2.7778888899999983e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
