global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
753.3201539935028	n/a	n/a	567491.2544127947	1113.6100553836798	n/a	1240127.3554516423	n/a	804.7260034911899	n/a	647583.9406949026	n/a	833.5671030703222	769.0385191789645	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00244192	n/a	n/a	5.962973286400001e-06	0.0	n/a	n/a	0.0	-8.887039999999998e-10	n/a	7.897947996159995e-19	n/a	0.0	n/a	n/a	0.0	-0.00017029	n/a	n/a	2.89986841e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.7346522852109	-8.585501708291872	73.71083958308266	554629.702314374	1087.153994316883	-26.45606106679679	1181903.8073591532	699.923167170081	801.7238610895296	-3.002142401660308	642761.1494403033	9.01285899984672	830.0055244692854	760.6730702176411	1.361634	32.757145	0.299249675888704	0.172928	-0.10398931089999999	-0.1231986174	0.058829568099999986	0.0200680713	0.2075538057	-0.0210081684	0.044286607900000004	-0.0577247316	0.015275996100000001	-0.0775386976	0.1850165357	-0.0282942621	0.0168974251	-0.057330535	0.1231664636	-0.0648204495	0.017437016899999998	-0.0640910074	0.029882453700000002	-0.0338155241	0.051029016399999995	-0.0808048271	0.0603651577	-0.2127530276	-0.0112249369	0.0331156747	-0.0036921177	0.0243275238	-0.0407729899	0.0005031657	-0.2551863193	0.0758805606	-0.1227893817	0.1441316148	-0.055052554299999994	0.1456516741	-0.0970290187	0.0152756769	-0.0499974412	0.0016179369	0.0041361917	-0.0663919088	0.14618509130000001	-0.0639143195	0.1138452435	0.011091221	-0.1656052478	-0.015680458300000002	0.10264513609999999	0.1115326909	-0.0650916293	0.0076770582	-0.0584431569	0.1312677377	-0.0880509981	0.035958806499999996	0.0141807457	-0.1649435051	0.040508237200000005	-0.0180193445	0.10081962	-0.1115372573	0.152909186	-0.0744514841	0.0550544237	-0.18189124899999998	-0.0003845365	0.2673411942	-0.138844765	0.1395518313	-0.0822321	0.0252966606	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0210947	0.01865278	0.0003479262017284	0.00044498636808999997	0.108342	0.108342	0.011737988964	0.011737988964	0.07189580000000001	0.07189580088870401	0.0051690060576400024	0.005169006185428172	-0.0018171	-0.0018171	3.30185241e-06	3.30185241e-06	-0.0	0.00017029	2.89986841e-08	0.0	1.97919e-05	1.97919e-05	3.9171930561e-10	3.9171930561e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.7098823385744	-2.0247699466365248	4.099693336802475	551617.969323379	1071.7318075651547	-15.422186751728306	1148609.0673468737	237.843844205184	800.6807127687573	-1.043148320772275	641089.6037998853	1.088158419130017	823.9911669685818	714.765682704336	1.301679	31.314783	0.314877265	0.190442	0.0156018886	-0.0409500154	0.0386480737	0.0672398448	-0.0425525979	0.0184581978	0.0292770112	-0.08977338509999999	0.12592282289999998	0.041774375600000004	0.0734128284	-0.0978574415	-0.0807306737	-0.0499989396	-0.0602783004	-0.0778742155	-0.0453771162	0.1601625921	-0.04239224	0.058833421	0.043389262000000005	0.051562174599999996	-0.017509251	0.1266936599	0.0962984832	-0.0523593937	-0.10849048439999999	0.06387430570000001	-0.0563799166	-0.0042703844	0.058602584699999995	-0.139435623	0.1166426444	-0.0470256654	0.08416263339999999	0.0005839498999999999	0.0042373481	0.1452845824	-0.0639269604	-0.10226145939999999	-0.1257596725	0.0280659102	-0.0551545566	-0.07685347	0.0923906875	-0.0073608621999999985	0.029012023300000002	0.031377681	0.039107596200000004	-0.0021738277	-0.0700571463	0.0649603986	-0.2005640745	-0.0958311516	-0.062188455999999996	0.0213453367	0.06579130700000001	0.0459869281	0.1178940643	0.0381230077	-0.009874208800000001	-0.1641996114	-0.026998686	-0.042095577800000006	0.0270882976	0.0929870668	-0.022236116	-0.0369780448	0.059537435199999995	0.0260598467	-0.0803552504	-0.0463892105	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.00807064	-0.02916534	0.0008506170573156001	6.513523000960001e-05	0.06267	-0.045672	0.0020859315840000003	0.0039275289	0.236885	0.16498919999999995	0.056114503225	0.02722143611663999	-0.00243729	-0.0006201900000000001	3.846356361000001e-07	5.9403825441e-06	-0.000827598	-0.000827598	6.84918449604e-07	6.84918449604e-07	-3.34346e-05	-5.3226499999999996e-05	1.1178724771600001e-09	2.83306030225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.521950101935	-0.18793223663942624	0.035318525568297315	551338.8463831805	1065.7728313614778	-5.958976203676912	1135871.728068261	35.509397395987705	801.0809373659282	0.4002245971709044	641730.6682110742	0.1601797281806127	822.977794511868	717.9042131184067	1.039465	25.006649	0.23534768	0.143847	0.0465050061	-0.07407246370000001	0.0296511843	0.0125022678	-0.0258493418	-0.0036931726	-0.014921053600000001	-0.1448221767	-0.028155389500000006	0.0535606782	0.0381411163	-0.0997467625	0.0270717891	-0.023419729700000003	-0.0494693684	-0.0557494137	0.0651088486	-0.0020518422	-0.032525757999999995	-0.055833809000000005	0.0771327817	0.0145771775	-0.0220160828	0.030921822400000007	-0.0513388122	-0.13084113619999999	-0.059888372	-0.1377819417	-0.078275215	-0.0441241321	0.0470975765	0.024167417799999997	0.034332169700000005	-0.08239173129999999	0.0008943078	0.0106853202	0.0757604818	-0.169574308	-0.0594170679	-0.1429318315	0.0628339646	-0.014944046899999999	-0.1379735584	-0.0449825808	0.00040912150000000004	0.0579346274	0.0399835675	0.08568930890000001	0.0313008184	0.0073077439	-0.0209447236	0.0893757731	0.0154247133	0.0514933445	-0.1433246734	-0.0096072894	0.0239485156	0.016248983999999998	-0.047188666100000005	0.09226266279999999	-0.1639076102	0.013467716599999999	-0.1293204328	0.0180218544	-0.0465992844	-0.055705238899999995	-0.0076144738	0.0826265686	0.063552086	0.0270984891	-0.1407489685	-0.0121945548	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.00118301	0.00925365	8.56300383225e-05	1.3995126601e-06	0.194525	0.131855	0.017385741025000002	0.037839975625	0.218373	-0.018511999999999973	0.047686767128999996	0.00034269414399999904	-0.00325291	-0.00081562	6.652359844e-07	1.05814234681e-05	-0.0005466080000000001	0.00028098999999999995	7.895538009999998e-08	2.987803056640001e-07	0.000384496	0.0004179306	1.4783717401599995e-07	1.7466598641635996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.6365551231605	2.114605021225543	4.47155439579228	554483.5992256877	1064.8589941377793	-0.9138372236984652	1133924.677396123	0.8350984714169185	803.3901616401407	2.309224274212511	645435.7518201715	5.3325167486122975	826.5229921318295	724.0859695967737	1.166052	28.051985	0.13379950999999998	0.06937330000000001	-0.019343322	0.0613468863	0.0545373907	0.0959286226	-0.0462048648	-0.034987154900000005	0.052138280700000005	-0.0715890209	-0.0965088395	-0.0170336514	-0.08734490560000001	-0.0050297822	0.051113158	-0.050300618899999996	0.028830349300000002	-0.0135262972	0.05845361280000001	-0.0981898426	0.10826059980000001	0.00029378630000000003	0.0386637149	0.0031163214	0.061915546399999986	-0.1223850353	0.17380315870000002	0.1014968887	-0.08905253390000001	0.034447470200000004	0.0228110425	0.1203008899	-0.005999135500000001	-0.146143621	0.01923435	-0.027908601	0.049516282	-0.0381488622	0.0828092357	0.057048155999999996	-0.1186416552	0.0664552331	0.052664113600000007	-0.09689104609999999	0.0436473897	0.0124566829	0.0800814995	0.1539146031	0.0599497143	-0.0194034743	-0.0761496346	0.1352738016	0.0114502657	-0.046226558099999995	0.0045182979	-0.015181749599999999	-0.0632581779	0.0012470454	-0.0606459253	-0.0277715525	0.0980156657	0.0319024613	0.026379137200000003	-0.0090483558	0.06258552349999999	-0.0253935275	-0.1063186402	-0.0009441378	0.0670447231	-0.0051017795000000005	-0.0866603153	-0.0890927985	-0.020944572800000002	0.1354207091	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0322461	-0.03342911	0.0011175053953921	0.00103981096521	0.169711	-0.024814000000000003	0.0006157345960000003	0.028801823520999997	0.228056	0.009682999999999971	0.05200953913599999	9.37604889999994e-05	-0.00342971	-0.00017679999999999996	3.1258239999999985e-08	1.17629106841e-05	-0.000247394	0.0002992140000000001	8.952901779600004e-08	6.120379123600001e-08	-0.000456958	-0.0008414539999999999	2.0881061376400003e-07	7.080448341159999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.6299794093103	-1.006575713850225	1.01319466771309	552985.5462762914	1066.3003796001533	1.4413854623740008	1136996.499535431	2.077592051143112	802.8384453795908	-0.5517162605499379	644549.5693795182	0.30439083215520696	824.9194225628457	736.4456943052951	1.208666	29.077166	0.21559	0.112242	-0.010576016499999999	-0.0756534995	-0.0341943453	-0.024079646	0.06313109530000001	0.0440061111	-0.050599230599999996	0.0092410594	-0.0562763434	-0.0611579987	-0.0019360285999999998	-0.010355948299999999	-0.061971339800000004	0.0675164542	-0.0094043191	-0.0387704549	-0.0395851805	0.0286784187	-0.0269309008	0.1099896107	0.0656903234	0.0525608029	-0.049514677199999996	0.0182619243	0.014911501399999999	-0.0056813614	0.1526036427	-0.020810111399999998	0.0640221684	0.0525398027	0.0527486867	0.0371614185	0.0134809678	-0.0053812359	-0.0114548436	-0.1209789505	-0.0293566504	0.1135840016	-0.034260029500000004	-0.023041323	0.049497468200000005	-0.0501569904	-0.039558276	0.1036316234	-0.073926055	0.0739460022	-0.0673294604	0.0120648209	-0.050721088600000006	-0.1456480054	0.0117536153	-0.0589157573	0.0148806199	-0.0200818507	-0.0009744153	-0.06032127530000001	0.050254225199999995	0.1074206731	0.0718281804	0.0598370747	-0.0632978692	0.0731659591	-0.052912833	-0.1606938714	-0.0397892863	-0.0902842941	-0.042651128499999996	-0.0113117328	-0.05993680410000001	-0.0009715455	-0.0355008036	-0.0182879226	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0155291	0.016717	0.000279458089	0.00024115294681	0.08662669999999999	-0.08308430000000001	0.006903000906490002	0.007504185152889997	0.201614	-0.02644199999999997	0.040648204996000005	0.0006991793639999982	-0.00236588	0.00106383	1.1317342689e-06	5.597388174399998e-06	-0.000802188	-0.0005547940000000001	3.07796382436e-07	6.43505587344e-07	-0.000288648	0.00016831000000000002	8.331766790399999e-08	2.8328256100000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.1574433264931	-0.4725360828172143	0.2232903495642372	552282.9855715698	1064.9266285273532	-1.3737510728001323	1134068.7241466353	1.8871920100195148	802.3173830153647	-0.5210623642260543	643713.1830886236	0.2715059874128453	827.6652925454766	751.6123780185236	0.981266	23.606529	0.20520278	0.128719	-0.08244565940000001	-0.0613373125	0.055363273899999996	-0.07606497820000001	0.081670278	0.0055964401	-0.1145511724	0.045655992	-0.0726570571	-0.0547994993	0.08891026140000001	0.0631394917	0.0556700489	0.0405294326	0.09875042619999999	0.0582895414	0.0633039862	0.06279811889999999	0.0653957863	0.0411705059	0.1088607191	-0.061464961799999995	0.0372928005	0.0914133766	-0.0980147577	-0.11105202019999999	-0.1486743152	-0.0258665721	-0.0897297625	0.0566029892	0.080798084	0.0154369207	-0.0078771022	-0.004264810999999999	-0.1551729051	0.028265203500000002	0.1285416842	-0.04813900559999999	0.0085650272	0.070638328	-0.0693594333	-0.0470414684	0.0074086069	0.11026774560000001	-0.0256532838	-0.1451832623	-0.1087227666	0.0251457252	0.0828112896	0.0783084027	0.0235319617	-0.110431599	0.0572946322	-0.0572753383	0.0948894405	-0.0247277728	-0.0578050945	0.0081911768	-0.0520433525	0.0194290826	-0.034880499599999996	0.0078102267000000015	-0.0150136081	0.007004874499999999	0.046504129500000005	0.0114571155	-0.1917734702	0.0024388088	0.0811384363	0.2425060197	-0.0913990411	0.0908695041	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.00971752	0.00581158	3.37744620964e-05	9.44301949504e-05	0.207867	0.1212403	0.014699210344090004	0.043208689689	0.171932	-0.029682000000000014	0.029560612623999998	0.0008810211240000008	-0.00302247	-0.0006565900000000003	4.3111042810000036e-07	9.135324900900004e-06	-0.00065771	0.00014447799999999994	2.087389248399999e-08	4.3258244410000007e-07	-0.000456958	-0.00016831000000000002	2.0881061376400003e-07	2.8328256100000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.042031726422	1.88458839992893	3.5516734371466843	555087.6290390347	1072.1037967078103	7.177168180457102	1149406.5509153018	51.5117430905659	802.7259579709364	0.4085749555716802	644368.9636003575	0.16693349432040047	824.4421899808534	724.6052919044046	1.433402	34.483688	0.15537838	0.0720242	0.0203575773	0.017501956200000002	-0.0885268005	0.0593181489	-0.160936777	0.0612750383	0.0267422179	-0.035275772000000004	0.139156051	0.0343538758	-0.1137448244	-0.1456369592	-0.0224626381	-0.0648684678	-0.0551284191	0.107512645	0.015426908999999999	0.11181167550000001	-0.0518066376	0.0064518182999999995	0.0288821247	0.1208607925	-0.1196968235	-0.0012565946	-0.0103822689	-0.051018895999999994	-0.0161477946	0.1142453496	0.10210030560000001	0.1121722772	0.031920905699999995	0.0310462125	0.00024408790000000002	0.12011681140000001	0.0304442513	-0.0260143073	-0.11249482300000001	0.076104394	0.021634888199999997	-0.0188883863	-0.1080356363	0.0120913279	-0.071584404	0.022287427599999996	-0.0043664495	0.1532986395	0.10710116789999999	0.0654389264	-0.1025343451	0.0275910363	-0.032622594500000004	0.11013366720000001	-0.0503826137	-0.10436586949999999	0.0471689338	0.182567896	0.0741406545	0.1002693773	0.019880433700000002	-0.0306719715	0.0392837475	0.0229232496	0.1365333166	-0.038549975099999995	-0.1395466204	-0.053958782000000004	-0.0268247561	-0.12063841900000001	0.0441734295	0.0648196879	0.0533322315	0.0029817132	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0343941	-0.02467658	0.0006089336004963999	0.0011829541148099998	0.154532	-0.053335	0.0028446222249999997	0.023880139024	0.203843	0.031910999999999995	0.041551968649	0.0010183119209999996	-0.00252367	0.0004988000000000002	2.488014400000002e-07	6.3689102689e-06	-0.000247394	0.000410316	1.68359219856e-07	6.120379123600001e-08	-0.000456958	0.0	2.0881061376400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.3836300027506	6.341598276328567	40.215868698333466	564577.3594361104	1072.051428366169	-0.05236834164134052	1149294.2650619429	0.00274244320626416	802.9391884132034	0.2132304422669904	644711.3402896536	0.04546722150937632	824.978715290424	762.7897040611812	1.39542	33.569939	0.27796632	0.161641	-0.1637423718	0.0449424817	-0.0631722004	-0.0432442545	-0.0175964293	0.1690890723	-0.0034584306	-0.0279975829	-0.069786132	-0.0335457133	0.0082189265	-0.2521913286	0.130514339	-0.008674237900000001	0.0023273742	0.09686034810000001	-0.045202455999999995	-0.0436201845	-0.17807718890000002	0.16013731369999998	0.0056033711	0.1044081352	-0.022313469	-0.1399801094	-0.004183361500000001	0.0553663338	0.023116355	0.0402950117	0.0252655058	-0.1514124566	-0.0333532753	-0.022578255800000002	-0.0155031374	0.026516019300000002	-0.0038819697999999997	0.0205980573	-0.0631910356	0.057633839900000004	0.11005610269999999	-0.047885627199999996	0.0862122333	0.1400482193	0.11487168980000001	-0.0196624248	0.036546681	-0.0949839606	-0.0065056159	0.19773906859999998	-0.076050775	0.09803564039999996	0.014045595	0.0533583154	0.0069969164	0.1867726374	0.021959371000000002	0.18114646620000002	0.17430016620000002	0.051076074699999995	0.1119684073	0.0892565074	-0.0213661365	0.053481485499999995	0.1376648592	0.0429080768	0.030259777400000007	-0.038979324100000004	0.0762489943	-0.044676651100000006	-0.0710636095	-0.0349478902	0.0011436431	-0.17105501609999998	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.00533297	0.03972707	0.0015782400907848994	2.84405690209e-05	0.0981843	-0.0563477	0.00317506329529	0.00964015676649	0.0645255	-0.13931749999999998	0.004163540150249999	0.019409365806249995	-0.00237881	0.00014486000000000013	2.098441960000004e-08	5.658737016099998e-06	0.000283331	0.000530725	2.81669025625e-07	8.0276455561e-08	-0.000281062	0.00017589600000000004	7.8995847844e-08	3.0939402816000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.4916796152914	-0.8919503874591328	0.7955754936884971	563237.7611717812	1068.1156866163137	-3.9357417498551968	1140871.1199958392	15.490063121553247	805.5277456442516	2.588557231048185	648874.94900271	6.700628538411846	828.7087610399699	754.8773162940117	1.201961	28.91585	0.24101828	0.120389	-0.1436999784	0.0051798654	-0.1636331552	0.0739573509	0.0372267879	0.1280389867	0.06847444150000001	0.03546305	0.0362954394	-0.1284857207	-0.1577976112	-0.1218053048	0.027528671600000002	0.0445770338	-0.0547247693	-0.0226482859	-0.0596375059	0.06698625230000001	-0.0722993766	-0.1506795891	0.09160025140000001	0.0140514141	-0.0352316711	0.0526237568	0.0122870232	0.0311466488	0.0685026971	-0.1391649958	0.002348092	0.0345909653	-0.1098830573	0.1232687087	0.0743530005	0.0304887469	0.05362660650000002	-0.0486531259	-0.0309205438	0.052384444100000004	0.14025003460000002	-0.021621675099999998	0.1337521996	-0.0634611036	0.0045804520000000005	0.1511081312	0.0774110273	-0.0324678487	-0.0309880715	0.0257113546	-0.2227266098	-0.0329632652	0.0523833284	0.060658114400000004	-0.0867826615	0.0365318285	-0.011248162800000001	0.1160572022	-0.0876504034	-0.11350809460000001	-0.0529020709	0.030756494199999998	-0.0522636175	-0.0053830011	0.0322888515	-0.0609862711	0.0305288954	0.1342399614	-0.19247669809999998	0.0067577525	0.0791009833	-0.018808268700000002	0.0404762511	0.0333129681	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.01348	-0.01881297	0.00035392784022090005	0.0001817104	0.168477	0.07029269999999999	0.004941063673289997	0.028384499529	0.160821	0.0962955	0.025863394041	0.009272823320249998	-0.00164926	0.0007295499999999997	5.322432024999997e-07	2.7200585476e-06	7.643479999999998e-05	-0.0002068962	4.280603757444001e-08	5.842278651039997e-09	-0.000456958	-0.00017589600000000004	2.0881061376400003e-07	3.0939402816000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
