trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14
-0.056022,0.0238728,-0.0258398,0.000169331,-0.000621626,-0.000488471,0,0,0,0,0,0,0.0031384645,0.00056991058,0.00066769526,2.8672988e-08,3.8641888e-07,2.3860392e-07,0,0,0,0,0,0,-0.29518684,-0.50750678,0.0078383098,0.12588244,-0.30100125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.023676,-0.0565893,-0.088264,0.000842575,-0.000534623,-0.000277646,0.032346,-0.0804621,-0.0624242,0.000673244,8.7003e-05,0.000210825,0.00056055298,0.0032023489,0.0077905337,7.0993263e-07,2.8582175e-07,7.7087301e-08,0.0010462637,0.0064741495,0.0038967807,4.5325748e-07,7.569522e-09,4.4447181e-08,-0.04865015,-0.0051907189,0.16391467,0.047079144,-0.1577057,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0
-0.0130277,0.0550751,-0.119521,0.000385647,-0.000664526,-0.000299342,0.0106483,0.1116644,-0.031257,-0.000456928,-0.000129903,-2.1696e-05,0.00016972097,0.0030332666,0.014285269,1.4872361e-07,4.415948e-07,8.9605633e-08,0.00011338629,0.012468938,0.00097700005,2.087832e-07,1.6874789e-08,4.7071642e-10,0.033198879,-0.063053201,0.16891301,0.0012995199,-0.017116975,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0
-0.0219121,0.0777658,-0.0867206,0.000905277,-0.000534623,-0.00036904,-0.0088844,0.0226907,0.0328004,0.00051963,0.000129903,-6.9698e-05,0.00048014013,0.0060475196,0.0075204625,8.1952645e-07,2.8582175e-07,1.3619052e-07,7.8932563e-05,0.00051486787,0.0010758662,2.7001534e-07,1.6874789e-08,4.8578112e-09,0.094803036,-0.046500486,0.01130524,0.040411311,-0.05374848,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0
-0.0169641,-0.000355091,-0.0558872,0.0010473,-0.000397662,-0.000313049,0.004948,-0.078120891,0.0308334,0.000142023,0.000136961,5.5991e-05,0.00028778069,1.2608962e-07,0.0031233791,1.0968373e-06,1.5813507e-07,9.7999676e-08,2.4482704e-05,0.0061028736,0.00095069856,2.0170533e-08,1.8758316e-08,3.1349921e-09,0.074994917,0.051447916,-0.084520598,0.089313154,-0.13732523,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0
0.0041719,0.0295813,-0.0660426,0.00115027,0.000159741,-0.000488471,0.021136,0.029936391,-0.0101554,0.00010297,0.000557403,-0.000175422,1.740475e-05,0.00087505331,0.004361625,1.3231211e-06,2.5517187e-08,2.3860392e-07,0.0004467305,0.00089618751,0.00010313215,1.0602821e-08,3.106981e-07,3.0772878e-08,0.088331352,0.11614909,-0.020982953,-0.069408893,-0.057562868,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0
0.0273209,0.0803101,-0.127346,0.0010473,0.000112582,-0.000321225,0.023149,0.0507288,-0.0613034,-0.00010297,-4.7159e-05,0.000167246,0.00074643158,0.0064497122,0.016217004,1.0968373e-06,1.2674707e-08,1.031855e-07,0.0005358762,0.0025734111,0.0037581069,1.0602821e-08,2.2239713e-09,2.7971225e-08,0.038496581,0.11085752,0.015328267,-0.13626447,-0.043959751,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0
0.0366112,0.0702513,-0.115205,0.000635595,0.000103619,-4.37286e-05,0.0092903,-0.0100588,0.012141,-0.000411705,-8.963e-06,0.0002774964,0.00134038,0.0049352452,0.013272192,4.03981e-07,1.0736897e-08,1.9121905e-09,8.6309674e-05,0.00010117946,0.00014740388,1.6950101e-07,8.0335369e-11,7.7004252e-08,-0.021894096,0.054937084,0.013258095,-0.11314617,0.04065951,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0
0.0366174,0.0378135,-0.106908,0.000805406,-0.000153435,0.000271301,6.2e-06,-0.0324378,0.008297,0.000169811,-0.000257054,0.0003150296,0.001340834,0.0014298608,0.01142932,6.4867882e-07,2.3542299e-08,7.3604233e-08,3.844e-11,0.0010522109,6.8840209e-05,2.8835776e-08,6.6076759e-08,9.9243649e-08,-0.10054159,0.07550682,-0.066515812,0.0054852379,0.012400826,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0
0.0493849,0.0200891,-0.121393,0.000741303,0.00022333,0.000216542,0.0127675,-0.0177244,-0.014485,-6.4103e-05,0.000376765,-5.4759e-05,0.0024388683,0.00040357194,0.01473626,5.4953014e-07,4.9876289e-08,4.6890438e-08,0.00016300906,0.00031415436,0.00020981522,4.1091946e-09,1.4195187e-07,2.9985481e-09,-0.047173414,0.12887116,0.014014447,0.049563225,0.057483507,117.32428,0.3363319,0.3363319,17.141225,-0.97995338,-0.97995338,83.676309,1.8664935,1.8664935,36.948335,-2.4948258,-2.4948258,78.558444,3.0341856,3.0341856
0.0564358,0.0108695,-0.132812,0.00125553,4.95649e-05,0.000125417,0.0070509,-0.0092196,-0.011419,0.000514227,-0.0001737651,-9.1125e-05,0.0031849995,0.00011814603,0.017639027,1.5763556e-06,2.4566793e-09,1.5729424e-08,4.9715191e-05,8.5001024e-05,0.00013039356,2.6442941e-07,3.019431e-08,8.3037656e-09,-0.017235465,0.12179394,0.10273748,0.064552806,0.04218682,108.76135,7.6903848,7.6903848,30.376245,-15.006936,-15.006936,59.877961,20.905128,20.905128,57.933023,-21.960542,-21.960542,65.638584,20.722606,20.722606
0.056476,0.0598925,-0.148512,0.000810232,-8.51031e-06,0.000134442,4.02e-05,0.049023,-0.0157,-0.000445298,-5.807521e-05,9.025e-06,0.0031895386,0.0035871116,0.022055814,6.5647589e-07,7.2425376e-11,1.8074651e-08,1.61604e-09,0.0024032545,0.00024649,1.9829031e-07,3.37273e-09,8.1450625e-11,-0.018319476,0.009238701,0.08639048,0.038527592,0.12790336,80.959628,27.619502,27.619502,60.421968,-30.544549,-30.544549,36.666862,22.101022,22.101022,63.803235,-6.971502,-6.971502,69.627005,-2.9535262,-2.9535262
0.0401989,0.112281,-0.136825,0.00190219,0.000704478,9.45675e-05,-0.0162771,0.0523885,0.011687,0.001091958,0.00071298831,-3.98745e-05,0.0016159516,0.012607023,0.018721081,3.6183268e-06,4.9628925e-07,8.9430121e-09,0.00026494398,0.0027445549,0.00013658597,1.1923723e-06,5.0835233e-07,1.5899758e-09,-0.032156235,-0.020842921,0.045526579,0.045260137,0.13550708,40.928501,40.025651,40.025651,70.238375,-9.8338796,-9.8338796,48.885453,-12.263298,-12.263298,43.127014,20.620719,20.620719,76.255341,-6.6208587,-6.6208587
0.0629195,-0.0848938,-0.165146,0.0024554,0.000704478,-2.45236e-05,0.0227206,-0.1971748,-0.028321,0.00055321,0,-0.0001190911,0.0039588635,0.0072069573,0.027273201,6.0289892e-06,4.9628925e-07,6.0140696e-10,0.00051622566,0.038877902,0.00080207904,3.060413e-07,0,1.418269e-08,0.029596017,0.07677646,0.16917362,0.09552151,-0.0026567615,7.7825467,33.145954,33.145954,43.535548,26.702826,26.702826,61.838707,-12.953254,-12.953254,52.332599,-9.2055843,-9.2055843,57.452607,18.802733,18.802733
0.0302477,0.0969396,-0.0201145,-4.64485e-05,0.000704478,-0.000189951,-0.0326718,0.1818334,0.1450315,-0.0025018485,0,-0.0001654274,0.00091492336,0.009397286,0.00040459311,2.1574632e-09,4.9628925e-07,3.6081382e-08,0.0010674465,0.033063385,0.021034136,6.2592459e-06,0,2.7366225e-08,-0.070368009,-0.20305316,-0.10221299,-0.019449697,-0.0001571374,-6.9778604,14.760407,14.760407,9.2926121,34.242936,34.242936,35.76762,26.071087,26.071087,59.343279,-7.0106809,-7.0106809,69.107106,-11.654499,-11.654499
0.0234046,0.129484,0.0277889,-0.000478349,0.00028281,0.000305593,-0.0068431,0.0325444,0.0479034,-0.0004319005,-0.000421668,0.000495544,0.0005477753,0.016766106,0.00077222296,2.2881777e-07,7.9981496e-08,9.3387082e-08,4.6828018e-05,0.001059138,0.0022947357,1.8653804e-07,1.778039e-07,2.4556386e-07,-0.0045473217,-0.069873267,-0.11465302,0.018863278,0.0075416611,-7.2372391,0.25937865,0.25937865,-5.3904359,14.683048,14.683048,4.3240022,31.443618,31.443618,28.924291,30.418988,30.418988,63.44184,5.6652664,5.6652664
0.0231329,-0.0594505,-0.020032,0.000131657,0.000286553,3.1308e-05,-0.0002717,-0.1889345,-0.0478209,0.000610006,3.743e-06,-0.000274285,0.00053513106,0.003534362,0.00040128102,1.7333566e-08,8.2112622e-08,9.8019086e-10,7.382089e-08,0.035696245,0.0022868385,3.7210732e-07,1.4010049e-11,7.5232261e-08,0.066571941,0.063011354,0.021470355,0.11276974,0.058635681,-3.5165271,-3.720712,-3.720712,-5.3917047,0.001268743,0.001268743,-5.864559,10.188561,10.188561,4.2274712,24.69682,24.69682,31.694197,31.747643,31.747643
0.012996,0.0100996,-0.0408327,0.000359122,0.000486099,2.36727e-05,-0.0101369,0.0695501,-0.0208007,0.000227465,0.000199546,-7.6353e-06,0.00016889602,0.00010200192,0.0016673094,1.2896861e-07,2.3629224e-07,5.6039673e-10,0.00010275674,0.0048372164,0.00043266912,5.1740326e-08,3.9818606e-08,5.8297806e-11,0.11998458,-0.04994861,0.066153003,0.020009322,0.084747268,-1.0602419,-2.4562852,-2.4562852,-2.2882157,-3.103489,-3.103489,-4.0480049,-1.8165541,-1.8165541,-2.1326453,6.3601165,6.3601165,8.8451177,22.849079,22.849079
-0.00115101,0.125673,0.0102297,-0.00049942,0.000286553,-5.41797e-05,-0.01414701,0.1155734,0.0510624,-0.000858542,-0.000199546,-7.78524e-05,1.324824e-06,0.015793703,0.00010464676,2.4942034e-07,8.2112622e-08,2.9354399e-09,0.00020013789,0.013357211,0.0026073687,7.3709437e-07,3.9818606e-08,6.0609962e-09,0.13334534,-0.10766593,-0.037303796,-0.041700918,0.088375588,0.14863389,-0.8725439,-0.8725439,-1.4962531,-1.771916,-1.771916,0.71170926,-2.8932206,-2.8932206,-3.651617,-0.97585403,-0.97585403,4.0765574,7.8027459,7.8027459
0.00718117,0.0012722,0.0111307,0.00105625,0.000691723,1.17324e-05,0.00833218,-0.1244008,0.000901,0.00155567,0.00040517,6.59121e-05,5.1569203e-05,1.6184928e-06,0.00012389248,1.1156641e-06,4.7848071e-07,1.3764921e-10,6.9425224e-05,0.015475559,8.11801e-07,2.4201091e-06,1.6416273e-07,4.3444049e-09,0.063025441,0.073871962,-0.19692968,0.063699709,0.04823924,8.021241,-0.18222231,-0.18222231,-16.004363,-0.49882636,-0.49882636,22.726914,-1.1100766,-1.1100766,-24.510869,-1.1012903,-1.1012903,23.764269,1.0348944,1.0348944
0.00539022,0.00343211,0.0112167,0.000193899,4.81657e-05,-9.22443e-06,-0.00179095,0.00215991,8.6e-05,-0.000862351,-0.0006435573,-2.095683e-05,2.9054472e-05,1.1779379e-05,0.00012581436,3.7596822e-08,2.3199347e-09,8.5090109e-11,3.2075019e-06,4.6652112e-06,7.396e-09,7.4364925e-07,4.14166e-07,4.3918872e-10,0.11703565,0.072034938,-0.063139146,-0.095345493,0.053561913,35.646218,-0.0054756973,-0.0054756973,-46.531439,-0.017473317,-0.017473317,44.872643,-0.044707646,-0.044707646,-31.42687,-0.055500918,-0.055500918,20.803266,0.0074774136,0.0074774136
0.00134208,0.110618,-0.0137728,-0.000540825,-0.000149956,4.03798e-05,-0.00404814,0.10718589,-0.0249895,-0.000734724,-0.0001981217,4.960423e-05,1.8011787e-06,0.012236342,0.00018969002,2.9249168e-07,2.2486802e-08,1.6305282e-09,1.6387437e-05,0.011488815,0.00062447511,5.3981936e-07,3.9252208e-08,2.4605796e-09,0.046106024,0.11141809,-0.091960784,-0.21765486,0.015779786,75.335538,0.3363319,0.3363319,-55.385365,-0.97995338,-0.97995338,30.742851,1.8664935,1.8664935,-8.3113246,-2.4948258,-2.4948258,11.148221,3.0341856,3.0341856
0.00935206,0.0433284,-0.0112902,-0.000441154,-0.000149956,4.9555e-05,0.00800998,-0.0672896,0.0024826,9.9671e-05,0,9.1752e-06,8.7461026e-05,0.0018773502,0.00012746862,1.9461685e-07,2.2486802e-08,2.455698e-09,6.415978e-05,0.0045278903,6.1633028e-06,9.9343082e-09,0,8.4184295e-11,-0.073168835,0.067496426,-0.1277399,-0.17017375,0.0046438256,100.79111,7.6903848,7.6903848,-13.675603,-15.006936,-15.006936,-3.1155306,20.905128,20.905128,4.4436331,-21.960542,-21.960542,9.2283483,20.722606,20.722606
0.0094072,0.00919811,-0.0113984,0.000365568,0.000126174,0.000113679,5.514e-05,-0.03413029,-0.0001082,0.000806722,0.00027613,6.4124e-05,8.8495412e-05,8.4605228e-05,0.00012992352,1.3363996e-07,1.5919878e-08,1.2922915e-08,3.0404196e-09,0.0011648767,1.170724e-08,6.5080039e-07,7.6247777e-08,4.1118874e-09,-0.11772546,0.11516084,-0.08621116,-0.028905698,-0.069203232,87.932012,27.619502,27.619502,51.111883,-30.544549,-30.544549,0.85453444,22.101022,22.101022,4.4044542,-6.971502,-6.971502,0.52737567,-2.9535262,-2.9535262
