global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
742.9492059657338	0.612784327820691	0.37550463242265614	551973.5226451143	1335.6759977029026	1.1149205529550272	1784030.370839644	1.2430478394015436	764.6637433117827	-0.4143789594500049	0.17170992203486882	584710.6403355879	956.6526643258863	569.2383030422807	0.927824	14.876238	0.08115146	0.0601303	0.1089506757	-0.0360953606	0.0250450852	-0.0104660676	0.0819729827	0.0102711337	-0.2028670702	-0.0891691155	-0.1309504931	0.0866867108	0.017519425800000002	-0.0017041585999999999	0.0853246799	-0.0272044465	-0.0237255665	-0.11644967519999999	-0.0336255517	-0.030756359100000002	0.0956313994	0.0186832719	0.0827552184	0.0101080431	-0.1120893946	-0.039161974	0.1034717119	0.1004071297	-0.0645601504	-0.0736154722	-0.0769202855	0.0466845345	-0.0443978175	0.0281777353	0.0595912953	-0.058427752300000003	0.0899867116	0.1222414614	0.1142800142	0.0563188349	0.10126305470000001	-0.0346418011	0.0547490899	0.08265569	0.0089388422	-0.06952167320000001	0.102606	0.003441999999999987	0.010527991235999998	1.184736399999991e-05	-0.0489412	3.6800000000003497e-05	0.00239524105744	1.3542400000002573e-09	-0.00102499	0.041844209999999986	1.0506045000999998e-06	0.0017509379105240994	0.0008820409999999999	-0.0005486690000000001	7.779963256809999e-07	3.010376715610001e-07	-0.000109539	0.0	0.0	1.1998792520999999e-08	0.00171878	-0.0001678999999999999	2.9542046884e-06	2.819040999999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.3956512622786	0.44644529654488	0.19931340280704585	552637.0943156674	1336.0990831349686	0.4230854320660456	1785160.7599541037	0.17900128282651245	765.7500394652986	1.0862961535159457	1.180039333143539	586373.1229411064	955.8816652986624	573.7428887210458	0.8308719999999999	13.321761	0.07958956	0.055571900000000014	0.10220234539999999	-0.035746516299999996	0.0839935729	-0.0048886955	0.0608054339	-0.0110909606	-0.1409185831	-0.0543323386	-0.1646550553	-0.0067949155	0.0551251235	0.0836540444	0.0221918531	0.010415979799999999	0.0947832454	-0.1254395311	0.034765346	-0.0057543010999999995	-0.1345718758	-0.0668120169	-0.0441100357	-0.0201546866	-0.0519207099	0.0557499302	0.10508462810000001	0.09080242849999999	0.09689259039999999	-0.1029405688	-0.0166783801	-0.0960852356	-0.128386232	0.0406633479	0.0771337984	-0.0753785681	0.0134280196	0.08431567400000001	0.0656291725	-0.046376939299999996	0.1367008026	-0.028629405400000002	0.0663138946	0.0811217445	0.0044729574	-0.0746715088	0.08709539999999999	-0.0155106	0.007585608701159999	0.00024057871236	-0.046569	0.002372199999999998	0.002168671761	5.62733283999999e-06	-0.0177978	-0.01677281	0.00031676168484	0.0002813271552961	0.00169666	0.0008146190000000003	2.8786551556e-06	6.636041151610003e-07	-0.000109539	0.0	0.0	1.1998792520999999e-08	0.00163472	-8.405999999999995e-05	2.6723094784000004e-06	7.066083599999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.9557409249361	0.5600896626574468	0.3137004302157325	553470.1444551706	1338.8160129839428	2.7169298489741323	1792428.316622221	7.381707804246602	766.2305893584273	0.480549893128682	0.2309281997859877	587109.3160685629	959.7419844813087	569.3446323977855	1.014008	16.258059	0.10527135	0.055084900000000006	0.08647230460000001	0.0248242806	-0.0858327215	0.0058603043999999995	-0.0209355195	-0.0016736913	-0.0376265733	-0.1119521547	-0.0292929748	-0.0946395187	-0.06397273889999999	0.0313720428	-0.0455975687	-0.0450861179	0.0375924319	-0.0059985105	0.0703634987	0.010150851800000001	-0.0650908944	-0.0695821699	-0.0947328093	-0.053403003899999996	-0.058945003899999994	0.090514186	0.0446475615	0.087346511	-0.0530036241	-0.0969515821	-0.0025202931	0.039099755099999994	-0.0253422559	-0.1175942778	0.015071277	-0.0017486333	-0.0166551806	0.12364584390000001	-0.0164876591	-0.1265095254	-0.0139547614	-0.00011713719999999999	0.1079572005	0.0795557284	-0.0	-0.0795557284	0.0647515	-0.022343899999999986	0.004192756752250001	0.0004992498672099993	-0.028455900000000006	0.0181131	0.0008097382448100001	0.0003280843916099999	-0.017233099999999998	0.0005647000000000013	0.00029697973560999995	3.1888609000000145e-07	0.00105809	-0.00063857	1.1195544481e-06	4.077716449e-07	-0.000395792	-0.000286253	8.194078000899999e-08	1.5665130726399994e-07	0.00127455	-0.0003601700000000001	1.6244777024999996e-06	1.297224289000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.988579175411	0.03283825047492428	0.0010783506942538647	553519.0059434469	1335.6220551130314	-3.1939578709113903	1783886.2741043575	10.20136688115682	766.6650838013459	0.4344944429185489	0.18878542092710013	587775.3507201247	960.8872326613864	566.7393525751595	0.979506	15.704877	0.076270625	0.0394546	0.1004402418	-0.0064911521	-0.0491204799	0.010638930800000002	-0.0008374481	-0.034046852	-0.0412123333	-0.1419256625	-0.0457737437	-0.0152926165	-0.15352095429999998	-0.0794007265	-0.0014797567999999999	0.016568314299999998	-0.0723198439	-0.18465055940000002	0.0437752934	0.021406126600000002	0.0357637706	0.1533185979	-0.0978006677	0.0996792573	-0.0969818391	0.0436889797	-0.06646955269999999	-0.048761388200000005	0.052529188600000006	0.054049222599999995	-0.1103928222	-0.0363600347	-0.1172036957	0.1351479787	-0.0027690038	0.0263359752	-0.0038951141	0.1570082511	-0.0035800934	0.02662584	-0.0561622508	-0.0200424504	0.1640367894	0.0779582607	-0.0044729574	-0.0841569582	0.07950239999999999	0.014750899999999985	0.006320631605759998	0.0002175890508099995	-0.0350423	-0.006586399999999996	0.00122796278929	4.3380664959999954e-05	-0.007258279999999998	0.00997482	5.268262855839997e-05	9.949703403239996e-05	0.00111836	6.027000000000007e-05	1.2507290896e-06	3.6324729000000088e-09	8.293809999999999e-05	0.0004787301	2.2918250864600996e-07	6.8787284316099984e-09	0.00163472	0.0003601700000000001	2.6723094784000004e-06	1.297224289000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.8965946387171	1.9080154633061284	3.6405230082153	556361.7298936347	1339.150906562727	3.5288514496955936	1793325.1505477738	12.452792554018695	766.8656982200567	0.20061441871087027	0.040246144994700375	588082.9991065351	958.2632004453408	582.1728749927054	0.986036	15.809584	0.029858755000000008	0.0212845	0.0762067518	-0.0709489207	0.09551283070000001	-0.0249031736	0.0473309417	-0.0557597088	-0.1038763292	-0.0450253175	-0.0337417724	-0.0034118175	-0.0090787043	-0.0665014338	0.0006435986	0.0115976443	-0.021807778599999997	-0.1279311391	-0.0229836098	-0.055381350700000005	0.09145313199999999	0.0835927095	0.0812718259	0.0764828057	0.1204819948	0.011810912199999999	-0.1015384131	-0.1265264324	0.13611754980000002	-0.0195046958	0.013449418700000002	-0.0748540496	-0.0481921203	-0.0169671048	0.060671699	-0.0258437885	0.0005004205000000001	0.0695987673	0.042065528899999996	0.041413594399999996	0.0663999725	0.0260678716	0.042009015999999996	0.0763299729	-0.0089388422	-0.0884588311	0.0597316	-0.019770799999999984	0.0035678640385600007	0.00039088453263999936	-0.0328121	0.0022302000000000016	0.0010766339064099998	4.973792040000007e-06	-0.00727704	-1.8760000000002206e-05	5.29553111616e-05	3.5193760000008296e-10	0.00109154	-2.6820000000000102e-05	1.1914595716e-06	7.193124000000052e-10	-4.70218e-05	-0.0001299599	1.688957560801e-08	2.2110496752400003e-09	0.00163472	0.0	2.6723094784000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.7414691831607	0.8448745444435417	0.7138129958486822	557622.8217978253	1342.2369792538955	3.0860726911685106	1801600.1084766225	9.523844655176052	766.1285708318214	-0.7371273882353079	0.5433567864866065	586952.9870448093	958.0028762518593	588.6285772662003	1.0254740000000002	16.441912	0.08640247	0.043629400000000006	0.0451264113	-0.058143491799999995	-0.0375782526	-0.03765711	0.0089092108	-0.0335522841	-0.1095485277	-0.0231579388	-0.0241558402	-0.0602184754	-0.053970493700000004	0.059139270999999986	-0.0437823151	0.09747587880000001	0.012602359399999999	0.1360658672	0.07706491110000001	-0.0235408754	0.0779052856	-0.1449060943	0.1395835914	0.0028300466	0.07708645139999999	0.0393769108	0.0701704202	0.0939355311	0.1812865075	-0.026199072799999997	0.0332421959	-0.039057119	-0.0744062974	-0.0359051682	0.0712605941	-0.0170104446	-0.0409705113	0.061956878	0.0525913141	-0.1043938108	-0.0172267698	-0.046249058600000004	0.04394866	0.0746715088	-0.0133905928	-0.09244604470000001	0.0454207	-0.0143109	0.00206303998849	0.00020480185881000004	-0.0161829	0.016629199999999997	0.00026188625241	0.0002765302926399999	-0.0186606	-0.01138356	0.00034821799236	0.0001295854382736	0.00108659	-4.950000000000093e-06	1.1806778281e-06	2.4502500000000922e-11	-0.000521748	-0.0004747262	2.2536496496644006e-07	2.7222097550400004e-07	0.00123282	-0.0004019000000000002	1.5198451523999996e-06	1.6152361000000013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.4004361779747	0.6589669948140227	0.43423750025422414	558607.4119990269	1337.4858572162432	-4.751122037652294	1788868.4182534688	22.573160616665287	765.4391801879367	-0.6893906438847353	0.4752594598758098	585897.1385667806	958.572019234554	585.2588333052988	1.0693549999999998	17.145473000000006	0.03820129	0.0233684	0.0318889492	-0.08098858099999999	-0.061848897199999996	0.010389783	-0.0190501594	-0.0347605401	-0.14081579519999998	0.0933166002	-0.020121176	0.07572065480000001	-0.0734648453	-0.1368994029	-0.043137413099999994	0.0038312715999999996	-0.0328349469	-0.026171648399999997	0.10985489779999999	-0.1216892331	-0.0628275895	0.0173768495	-0.0390369519	0.0664487807	-0.0759180198	-0.1290950616	-0.026559649100000002	0.0514953605	0.0365083431	0.043538069000000006	-0.0541170521	-0.0636861247	-0.0756389195	-0.014948043999999999	0.0265046382	-0.0176826596	-0.0515888924	0.0331247734	0.1623390335	0.09504496330000001	-0.0488805497	-0.0007480656	0.045087649699999996	0.07298352400000001	-0.0178211701	-0.09610441609999999	0.0477061	0.0022854	0.00227587197721	5.22305316e-06	-0.0161736	9.30000000000028e-06	0.00026158533696000005	8.64900000000052e-11	-0.00728556	0.01137504	5.30793845136e-05	0.00012939153500159998	0.000895353	-0.00019123699999999992	8.01656994609e-07	3.657159016899997e-08	-0.000224104	0.000297644	8.859195073600002e-08	5.0222602816e-08	0.00123107	-1.7500000000000152e-06	1.5155333448999996e-06	3.0625000000000536e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.7092815575073	1.3088453795326132	1.7130762275238702	560565.5882903588	1339.1531541706383	1.6672969543951697	1793331.1703251696	2.7798791341354083	766.5403678038416	1.1011876159049052	1.2126141654223292	587584.1354728488	955.4117278525913	603.0758302232348	1.06419	17.062662	0.09626494	0.059904999999999986	0.0054006988	-0.12638102880000002	0.1325286376	-0.027069177599999997	0.0441235637	-0.066372185	-0.11348938800000001	0.1159539895	-0.0764945115	-0.00044214870000000003	0.049611098799999996	-0.0005827064	-0.013820280700000001	-0.0152074342	-0.017962309	0.0164847719	0.045898675199999996	-0.072314516	0.0548878197	0.017944774	0.1360564953	0.1012174243	-0.1262023841	0.10165137140000001	0.038487758399999995	-0.0529840061	0.0308122387	0.033130837999999996	0.0679052213	0.110394719	-0.0711856791	-0.0537914746	0.09771640179999999	-0.0688376012	-0.065072706	-0.0108727698	0.1132337935	0.0034201458	0.0788165436	-0.0089447827	-0.0402244429	0.0712666859	-0.022223568500000002	-0.0994209319	0.0357128	-0.011993299999999998	0.0012754040838400002	0.00014383924488999995	-0.0184247	-0.0022511000000000024	0.0003394695700900001	5.067451210000011e-06	-0.055001	-0.04771544	0.003025110001	0.0022767632143936	0.0011778200000000006	0.00028246700000000066	1.3872599524000016e-06	7.978760608900037e-08	-0.000348456	-0.00012435199999999996	1.546341990399999e-08	1.2142158393599998e-07	0.000951787	-0.000279283	9.058984933690001e-07	7.799899408899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.2441279655898	1.5348464080824442	2.3557534964035813	562866.2515468482	1340.4533418328538	1.3001876622154214	1796815.1616308654	1.6904879569772029	767.7354677067451	1.1950999029035074	1.4282637779199732	589417.7483748946	958.3996261262296	604.3333087416182	1.032401	16.552965	0.055493344999999986	0.035714300000000004	-0.0302519344	-0.0868607243	-0.0422145589	-0.0262323487	0.0080132383	-0.108974095	-0.041938234500000005	-0.0216012658	-0.0698636566	-0.052798659000000005	-0.1395232666	0.061657558499999994	-0.0415373388	0.02809082	-0.0710166491	-0.0083167162	-0.0825146851	-0.05143482519999999	0.0941123727	0.0799563834	-0.0856434718	-0.013104420700000001	-0.0305999598	-0.045964132000000005	0.1333101649	0.0198666296	-0.10528775679999999	0.1009104258	0.13161034	-0.0913342248	-0.0002628986	0.0589713392	0.07288940740000001	-0.0118465883	-0.1195611962	0.04629253	0.04441324519999999	-0.0410460688	-0.0360009388	-0.1222917867	0.029996131000000002	0.06952167320000001	-0.0265908268	-0.1023837949	0.0385087	0.002795899999999997	0.00148291997569	7.817056809999984e-06	-0.0282863	-0.009861599999999998	0.00080011476769	9.725115455999997e-05	-0.0560912	-0.0010901999999999926	0.0031462227174399995	1.1885360399999835e-06	0.00119799	2.0169999999999263e-05	1.4351800400999997e-06	4.068288999999702e-10	-9.96661e-05	0.00024878989999999995	6.189641434200997e-08	9.933331489210001e-09	0.00151774	0.0005659530000000001	2.3035347076000003e-06	3.203027982090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.5152623918422	-0.7288655737476121	0.5312450245944356	561773.1285583121	1338.3621032148073	-2.091238618046418	1791213.1193215626	4.373278957608694	767.5245853845323	-0.21088232221279668	0.0444713538218618	589093.9891696982	957.9764969263119	597.7456425311556	0.998034	16.001944	0.092430535	0.046854900000000005	-0.0309382504	-0.0908025465	-0.09762196449999999	-0.0229109188	0.0033533664	-0.09184917570000001	-0.0355522734	-0.0205733378	-0.040571571699999996	-0.0870694878	-0.06989332919999999	-0.1349366089	-0.0936021122	0.0362924031	-0.0643150032	-0.1289569853	0.028311613599999997	-0.0159849734	0.055607661600000004	-0.1164219251	-0.0481810964	-0.0186288397	-0.0399735024	0.1039882592	0.0563783687	-0.05937242280000001	-0.0743388089	0.1066883303	0.0266981717	-0.0733182764	0.0833852905	0.006192186999999999	0.0768450517	-0.012413522199999999	-0.1007437132	0.029819316000000002	-0.0092662041	0.012966888700000002	-0.0285589277	0.059558893499999994	0.15825465	0.0677491758	-0.0309160396	-0.1049824657	0.0311243	-0.007384399999999998	0.00096872205049	5.4529363359999986e-05	0.0013453400000000006	0.02963164	1.8099397156000015e-06	0.0008780340890896	-0.0369225	0.01916869999999999	0.0013632710062500002	0.00036743905968999964	0.00114842	-4.956999999999986e-05	1.3188684964e-06	2.457184899999987e-09	-0.000616502	-0.0005168359	2.6711934752880996e-07	3.80074716004e-07	0.00135923	-0.00015851000000000016	1.8475061929e-06	2.5125420100000048e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.671161413982	2.1558990221398058	4.647900593663373	565009.5349014446	1337.3495023362907	-1.0126008785166505	1788503.6913991245	1.0253605391726923	767.521402934909	-0.0031824496232957245	1.0127985604815097e-05	589089.103963171	960.7793544697882	609.7696452639805	1.018711	16.333471	0.12627514	0.0685663	-0.0486496163	-0.0918681997	-0.0324401089	0.0236839282	-0.0625317675	-0.074965245	-0.0176159564	0.0629746312	-0.0618966216	0.0260961156	-0.039150137200000004	-0.20434030620000002	0.0346343875	0.0693376975	-0.0528473312	0.12136640369999999	-0.023182794500000003	0.0941449692	0.020946775	0.1247728508	-0.096145035	0.010787831699999998	0.0236536083	-0.12488768539999999	-0.0204572918	0.030691097	0.10455346970000001	0.06541222769999999	-0.0206920586	0.0029245044	0.0263615833	0.015852808200000002	-0.0261164392	0.0077798704000000005	-0.1300903527	0.017889651200000002	0.0555199341	0.09344127220000001	0.0053475891	0.0987117882	0.0110807821	0.06594989429999999	-0.0351923678	-0.1072077007	0.0151582	-0.0159661	0.00022977102724	0.00025491634921	-0.0282732	-0.02961854	0.0007993738382400001	0.0008772579117316001	-0.0943087	-0.057386199999999984	0.008894130895690001	0.003293175950439999	0.0011595000000000002	1.1080000000000118e-05	1.3444402500000003e-06	1.2276640000000258e-10	-0.000298286	0.00031821599999999996	1.01261422656e-07	8.897453779600001e-08	0.00149602	0.00013679000000000013	2.2380758404e-06	1.8711504100000035e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.1388314623523	-0.5323299516296629	0.2833751774020393	564209.5441306281	1340.0169848112164	2.667482474925692	1795645.5195825438	7.1154627540356925	767.177818468024	-0.3435844668849768	0.11805028588463372	588561.8051493565	956.054540221152	620.1630840205104	1.158272	18.571114	0.09425215	0.049718300000000014	-0.0730765329	-0.11961890380000001	0.135359099	-0.0503475983	0.049417612300000004	-0.09128939119999999	-0.0745489496	0.09407415949999999	-0.0643282762	-0.0504887104	0.0513232556	-0.0419787668	-0.0520077825	0.0921728596	0.06509127690000001	0.024581780299999998	-0.050144857300000005	-0.0377580357	0.052579607800000004	0.1014079678	-0.0699090543	-0.018672088	0.044784536900000005	-0.10553872199999999	-0.0350375468	-0.0348919648	-0.0637733979	0.0376554702	-0.0508876426	0.0246467427	-0.00232263	-0.0334523807	0.10232333140000001	-0.045582427800000005	-0.0679825781	-0.0314943398	0.0347718162	0.0018402537	0.0999083509	0.08176183349999999	-0.0071817285	0.0641245402	-0.0394130496	-0.10905158429999999	0.0152327	7.449999999999991e-05	0.00023203514929	5.550249999999987e-09	-0.0283003	-2.7099999999995183e-05	0.0008009069800899997	7.344099999997391e-10	-0.0737115	0.0205972	0.00543338523225	0.0004242446478399999	0.00143071	0.0002712099999999998	2.0469311041e-06	7.355486409999991e-08	-0.000998209	-0.0006999229999999999	4.898922059289999e-07	9.964212076809995e-07	0.000996086	-0.0004999340000000001	9.921873193959998e-07	2.4993400435600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.6036887258285	-1.5351427365237669	2.3566632215016794	561905.6901513688	1340.0219081428315	0.0049233316151457976	1795658.7143027554	2.4239194192694134e-05	766.1740258198382	-1.003792648185822	1.0075996805519056	587022.6378409781	960.9792832576564	609.5184143306287	1.2714379999999998	20.385555	0.14905829999999998	0.0798441	-0.07504878150000001	-0.0069006917	-0.046673779500000005	0.0370904231	-0.1241391099	0.0101220617	0.0401203475	0.0853872839	-0.0037777082	-0.051964066100000005	-0.051627964299999995	0.07164460360000001	-0.048309165099999996	-0.0155548078	0.0073966944	-0.051748956	0.0562385446	0.0816212983	-0.0051533055	0.0359453557	-0.0016790529	0.0282954658	-0.1443398912	-0.17039840809999998	-0.0843524344	-0.006013200799999999	0.0788186424	-0.0251042311	0.1313270936	-0.0013203612	0.008902434499999999	-0.11062381210000001	-0.0594334463	0.0187867545	-0.1099785995	-0.020015926599999997	0.057982636500000004	-0.08951412019999999	-0.012232081799999999	0.028980427799999996	-0.053277374100000004	0.0622738351	-0.0435714113	-0.1105075577	-0.0213278	-0.0365605	0.0004548750528399999	0.0013366701602499998	-0.0467303	-0.018430000000000002	0.0021837209380900003	0.0003396649000000002	-0.13985999999999998	-0.06614849999999999	0.019560819599999998	0.0043756240522499976	0.00123233	-0.00019837999999999995	1.5186372289e-06	3.9354624399999984e-08	-0.000944857	5.335199999999989e-05	2.8464359039999885e-09	8.92754750449e-07	0.000689432	-0.00030665399999999995	4.7531648262399995e-07	9.403667571599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.734408114884	0.1307193890554572	0.017087558675031988	562101.6827113754	1334.071633770024	-5.950274372807598	1779747.124029821	35.40576511169086	766.0633005914328	-0.11072522840538568	0.012260076205424828	586852.98051304	960.4062857616395	605.8242063714919	1.042816	16.71995	0.16324611	0.0894002	-0.0518513312	-0.0116196278	-0.12159963	0.0169072483	-0.0320772135	-0.0156758381	-0.027359337200000004	0.04570675440000002	0.019562888100000002	0.059673311	-0.09358141800000001	-0.051625784	-0.0373636694	-0.058819093499999996	0.0441186818	0.021312763999999998	-0.012979486100000001	0.0851163518	0.120349209	-0.1018562859	0.038033244	-0.14324117890000002	0.0802310729	-0.0681037044	-0.0996196717	-0.0774818113	0.0115303303	0.0014225541	-0.0104816287	-0.0043059546	0.0946242234	-0.08776293369999999	-0.020522940400000002	0.0291027252	-0.0232372792	0.0262500175	0.0609088875	0.08088010150000001	-0.1253944414	0.039748079900000004	0.0048430987	0.0603985106	-0.0476608776	-0.1115704417	0.00809364	0.02942144	6.550700844959997e-05	0.0008656211316735997	0.00122812	0.04795842	1.5082787344000005e-06	0.0023000100488964003	-0.0796624	0.06019759999999999	0.006346097973759999	0.0036237510457599992	0.00100462	-0.0002277100000000001	1.0092613444e-06	5.1851844100000045e-08	-0.000998209	-5.335199999999989e-05	2.8464359039999885e-09	9.964212076809995e-07	0.000921743	0.000232311	8.496101580490002e-07	5.3968400721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.3166283050241	-1.4177798098598942	2.0100995892463582	559977.7761977996	1331.5244518328273	-2.547181937196683	1772957.3658287108	6.488135821181048	765.536034739682	-0.5272658517508262	0.2780092784225242	586045.4204849557	957.5513922883168	594.4709751869476	1.060876	17.009514000000006	0.18491071	0.102135	-0.0156920916	-0.0051053523	-0.0525078691	0.0126834597	0.0309628404	0.0098907371	-0.0151083668	0.1440231158	0.0499248025	0.0809151343	-0.0282440883	-0.026025426600000002	0.1583284214	0.06705253809999999	-0.0440911093	0.09349174119999999	0.052294826100000004	0.0357996113	-0.059175951500000004	-0.17406525690000002	-0.071821442	-0.0492647979	0.0495611283	-0.0780731231	-0.0366640073	0.1002976235	-0.0761066902	0.0093438066	-0.021368584	0.09981528939999999	0.0808462811	0.0540396536	-0.0059402216	-0.022758915299999998	0.0148830599	-0.0481400515	0.0712358642	0.09166666429999999	-0.05556818980000002	0.041117464900000004	-0.09922525509999999	0.0584993082	-0.051674982300000005	-0.11223645550000001	-0.0166901	-0.02478374	0.00027855943801	0.0006142337683875999	-0.077751	-0.07897912	0.006045218001	0.0062377013959744	-0.101368	-0.021705600000000002	0.010275471424	0.0004711330713600002	0.00176892	0.0007643000000000001	3.1290779664e-06	5.841544900000001e-07	-0.0012362400000000006	-0.00023803100000000077	5.6658756961000356e-08	1.5282893376000015e-06	0.0007352289999999999	-0.00018651400000000012	5.405616824409997e-07	3.478747219600005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.0088480021753	1.6922196971512449	2.8636075034266515	562513.2720815502	1337.2388344038961	5.714382571068883	1788207.700237891	32.654168168535804	766.3036055611067	0.7675708214246697	0.5891649659025422	587221.2158959522	956.1249573614026	610.6513304461289	1.079386	17.306293	0.12098882	0.061095	-0.0186525751	-0.0932379918	0.086940727	-0.0506885703	0.08519578970000001	-0.027897440899999997	-0.0463828622	0.1074520707	-0.0485519134	0.0779545906	0.0860432431	0.0707551939	0.0930302995	-0.09575591800000001	-0.0407279025	0.050842793399999996	-0.0128998775	0.0127483751	-0.0052742271999999995	0.0056101345	-0.0518200672	0.13650957589999999	0.1207708708	0.195785138	-0.049821501799999994	-0.0126699703	0.057862103	0.017311406499999998	-0.0029643962	-0.0975776384	0.1477480891	-0.1919356539	0.0781886671	-0.0365805222	0.0294116182	-0.0701374679	0.066354937	0.045451959900000005	0.0645950371	0.0146858275	-0.0880213476	0.0565769786	-0.0556073782	-0.11250323	-0.00744478	0.00924532	5.54247492484e-05	8.547594190239999e-05	-0.040315300000000005	0.0374357	0.0016253234140900005	0.0014014316344899995	-0.0776868	0.0236812	0.006035238894239999	0.0005607992334399999	0.00132309	-0.0004458299999999999	1.7505671481e-06	1.9876438889999995e-07	-0.000998209	0.00023803100000000077	5.6658756961000356e-08	9.964212076809995e-07	0.0010639000000000002	0.00032867100000000027	1.1318832100000004e-06	1.0802462624100022e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
