global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
738.0428523701538	n/a	n/a	544707.2519346727	1433.260852962294	n/a	2054236.6726342025	n/a	763.4909711383489	n/a	n/a	582918.4630097791	995.1074726741472	587.0217264197241	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.0621799999999998e-08	n/a	1.1282263523999996e-16	n/a	0.0	n/a	0.0	n/a	1.0053e-09	n/a	1.01062809e-18	n/a	0.0	n/a	0.0	n/a	-0.00017029	n/a	n/a	2.89986841e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.4403669870512	-5.6024853831025885	31.38784246787817	536468.8911921263	1379.4619509726765	-53.798901989617434	1902915.2741813431	2894.321855288463	763.3463867445912	-0.1445843937576683	0.020904646918272467	582697.706156023	978.1931531158548	575.6129061121385	1.3667200000000002	24.007999	0.1794220916271	0.0956002	-0.023862649700000002	-0.0494076555	0.1186826979	-0.053069302900000004	-0.0299333214	0.0255640488	0.0610948821	-0.062615934	0.0407962502	-0.0474178641	0.0636589087	-0.0781845009	0.1531452497	-0.059522956399999986	0.0827554635	-0.0639700401	-0.0352371829	-0.0662836282	-0.20185377170000002	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0188815	0.0188815106218	0.00035651104224999994	0.00035651144336114614	-0.0448531	-0.0448531	0.00201180057961	0.00201180057961	-0.042062	-0.042062001005300005	0.0017692118440000004	0.0017692119285698585	0.00097705	0.00097705	9.546267024999998e-07	9.546267024999998e-07	7.45206e-05	0.0002448106	5.993222987236002e-08	5.55331982436e-09	0.00025064900000000003	0.00025064900000000003	6.282492120100003e-08	6.282492120100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.0557852476948	-0.38458173935646295	0.14790311424644245	535905.672714619	1359.3418594855154	-20.120091487161066	1847810.2909495388	404.818081451731	762.6194433063555	-0.7269434382357076	0.528446762393952	581588.4153088955	968.9345888905764	583.8427888458726	1.046673	18.386005	0.14295299	0.07782439999999999	-0.0172014224	-0.0416636475	-0.007050819	-0.0188172252	-0.0184566519	-0.0101689778	0.040144259	-0.009989652199999999	0.0542403537	-0.0657486996	0.088864554	-0.0982140834	0.043177264800000004	0.047427860700000005	0.045441598099999994	-0.023070060899999998	-0.0411477716	-0.0199895824	-0.0365177961	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.009556050000000005	-0.009325449999999994	9.13180916025001e-05	8.696401770249988e-05	-0.0049697	0.0398834	2.469791809e-05	0.00159068559556	-0.0127903	0.029271700000000005	0.00016359177409	0.0008568324208900003	0.000105592	-0.0008714579999999999	1.1149670464e-08	7.594390457639996e-07	-6.183520000000001e-05	-0.0001363558	1.8592904193640003e-08	3.823591959040001e-09	0.0005322840000000001	0.000281635	2.8332625665600013e-07	7.931827322500003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.639373959989	-1.4164112877057278	2.006220935940198	533833.8947806447	1353.6462176144125	-5.695641871102907	1832358.0824618053	32.44033632386063	762.600781174697	-0.018662131658516046	0.0003482751580397869	581559.951448258	963.4613823713884	573.5137745409091	0.997701	17.525763999999995	0.06086365000000001	0.028466	-0.0102993674	-0.0540683929	-0.058209049299999996	-0.008070026899999999	-0.0264137032	-0.0265244275	0.09759574609999999	0.0075227618000000005	-0.0195715303	0.0775139481	-0.027291632000000003	0.042020488099999996	-0.0484594313	0.0870624194	0.0426861424	0.0200955727	-0.056589572699999986	0.0185174338	0.044554124800000004	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0240835	0.014527449999999997	0.00058001497225	0.00021104680350249983	-0.0153798	-0.010410100000000002	0.00023653824804000006	0.00010837018201000004	0.00846829	0.02125859	7.171193552409999e-05	0.0004519276487881	0.00021574400000000005	0.00011015200000000005	4.6545473536000007e-08	1.2133463104000006e-08	0.000121363	0.0001831982	3.3561580483240004e-08	1.4728977768999999e-08	0.0005322840000000001	0.0	2.8332625665600013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.1339577016304	0.4945837416413497	0.2446130774959573	534556.8641044494	1348.177640390966	-5.468577223446573	1817582.9500501528	29.905336848798626	762.531787839475	-0.06899333522198957	0.004760080305053828	581454.7274656661	963.568323466392	576.7247636747156	0.985996	17.32015	0.12027488	0.07772589999999999	-0.026470032400000003	0.0048716345	-0.0187273525	-0.0225879259	-0.0177994356	0.0005875695	0.0821711308	-0.0010016959	0.0164529598	0.10991284	-0.1060627851	0.0209195023	-0.054818222699999995	0.0351388529	-0.0372428447	-0.0132640222	-0.0142062731	0.029511245499999998	0.000408895	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0236482	-0.00043529999999999963	0.00055923736324	1.8948608999999962e-07	-0.0623015	-0.0469217	0.00388147690225	0.0022016459308899995	-0.0293071	-0.037775389999999985	0.0008589061104099997	0.0014269800896520991	0.0008953719999999999	0.0006796279999999997	8.016910183839999e-07	4.618942183839997e-07	9.81412e-05	-2.3221799999999992e-05	5.392519952399995e-10	9.63169513744e-09	0.0005322840000000001	0.0	2.8332625665600013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.1522717507607	-0.9816859508696324	0.9637073061348144	533122.3399427967	1344.5331657504773	-3.644474640488625	1807769.4338030003	13.282195405164687	762.0083684565979	-0.5234193828771367	0.2739678503714827	580656.7535978862	964.4867395244684	576.1426778732339	0.947969	16.652163	0.08703091	0.0415135	-0.030353530299999997	0.0291833054	0.0028021071000000003	-0.0397095675	-0.0017593493	-0.0209044687	-0.0254069398	-0.0702465434	-0.023553728	0.000632204	-0.07251140730000001	0.0201391442	0.05766894700000001	-0.1442143369	-0.0823563024	-0.035706614399999996	0.0022799142	0.0207572225	-0.021379060499999998	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0173981	-0.006250100000000002	0.00030269388361	3.906375001000002e-05	-0.038344	0.023957499999999996	0.001470262336	0.0005739618062499996	-0.0637149	-0.03440780000000001	0.004059588482010001	0.0011838967008400009	0.000673142	-0.0002222299999999999	4.531201521639999e-07	4.938617289999996e-08	-0.0	-9.81412e-05	9.63169513744e-09	0.0	0.000660223	0.00012793899999999998	4.35894409729e-07	1.6368387720999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.5545520744196	1.4022803236588288	1.9663901061207096	535172.0626608047	1342.7554460336619	-1.7777197168154544	1802992.1878530583	3.1602873915544194	761.9811607023618	-0.02720775423608757	0.0007402618905713409	580615.2892653184	966.302148218815	583.0131937758496	1.016367	17.853662	0.0901296102	0.0490082	-0.021456695	0.0192391179	-0.0177789901	-0.028239607799999997	0.0098349564	-0.0350566293	0.0607233735	0.0526348582	-0.004150377199999999	-0.074034029	0.0538444389	0.08838342210000001	-0.0023821989999999998	-0.0772395265	-0.09449613609999999	-0.0511793648	0.0132518636	-0.0081968531	-0.0113914873	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-2.96152e-05	-0.0174277152	8.7706007104e-10	0.000303725257092311	-0.0158909	0.022453100000000004	0.00025252070281	0.0005041416996100002	-0.0798604	-0.01614549999999999	0.006377683488160001	0.00026067717024999976	0.000638833	-3.4308999999999945e-05	4.08107601889e-07	1.1771074809999962e-09	-6.10755e-05	-6.10755e-05	3.730216700249999e-09	3.730216700249999e-09	7.35416e-05	-0.0005866814000000001	5.408366930559999e-09	3.4419506510596013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.0848187363314	-1.46973333808819	2.160116085087854	533023.8425492619	1348.0317768467696	5.276330813107733	1817189.6713886592	27.839666849350124	763.8851379797403	1.9039772773785444	3.625129472773815	583520.5040263269	960.9175521907608	570.5872583520672	1.222756	21.479107	0.10943943579999996	0.0501274	-0.0226514084	-0.0509352282	-0.0949689393	-0.0184533505	-0.046438629800000006	0.0488207344	0.0178730309	0.0321068585	0.059215923499999996	0.0275804673	0.06187097730000001	0.0616535981	0.10300204560000001	0.0605668008	-0.031275006699999996	0.0198080294	-0.0813863205	0.032128494	0.0652174022	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-2.63244e-05	3.290799999999999e-06	6.929740353600001e-10	1.0829364639999994e-11	0.00211305	0.018003949999999998	4.4649803025e-06	0.00032414221560249986	-0.041326	0.0385344	0.001707838276	0.0014848999833599998	0.00138267	0.0007438369999999999	1.9117763289e-06	5.532934825689998e-07	7.081689999999998e-23	6.10755e-05	3.730216700249999e-09	5.015033325609996e-45	0.000326585	0.0002530434	1.06657762225e-07	6.403096228356001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.4024140619182	1.3175953255868078	1.7360574420082069	534949.4912956016	1341.0357981626605	-6.9959786841091045	1798377.0119537641	48.94371774850896	763.2654546719448	-0.6196833077955262	0.3840074019604048	582574.1542955707	963.9358407587904	574.3072655548909	1.037398	18.22308	0.1313316244	0.06438089999999999	-0.0169786218	0.042159134	-0.0100653731	-0.035021848700000004	-0.0179603588	0.036100101	0.028765955099999997	0.007044966999999998	0.0605509808	-0.07339452219999999	0.0809801122	0.0267551165	-0.0044133146	-0.0060141765	0.0216328533	-0.0364494285	0.012296013500000001	0.0190647155	-0.016330393999999998	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.00845825	0.0084845744	7.154199306250001e-05	7.198800274913538e-05	-0.031493799999999995	-0.033606849999999994	0.0009918594384399997	0.0011294203669224994	-0.0933751	-0.0520491	0.00871890930001	0.0027091088108100003	0.00121626	-0.00016640999999999987	1.4792883876e-06	2.769228809999996e-08	-0.000242792	-0.000242792	5.8947955264e-08	5.8947955264e-08	0.000661205	0.00033462	4.37192052025e-07	1.119705444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.3695351764	0.9671211144817562	0.935323250076434	536365.1360544962	1343.955058660139	2.9192604974784904	1806215.1996981774	8.52208185213836	764.1805903132681	0.9151356413233316	0.8374732420202654	583971.974611535	963.3014861985396	582.3155504344534	1.00859	17.717051	0.24981583	0.145607	-0.0100411266	-0.0099990896	-0.0520047978	-0.0098760389	-0.0587791115	0.0379202234	-0.0482383283	-0.00033596470000000003	0.0106494762	-0.07665300280000001	0.0592775204	-0.1328857581	-0.0536958938	0.1220842488	0.040377992	0.0056999347	-0.0450850074	0.030169226099999998	0.009463065	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00548514	-0.01394339	3.0086760819600005e-05	0.0001944181246921	0.0351137	0.06660749999999999	0.00123297192769	0.004436559056249997	-0.0154736	0.0779015	0.00023943229696	0.00606864370225	-0.000215191	-0.001431451	4.6307166481e-08	2.049051965401e-06	-2.59442e-05	0.0002168478	4.702296836484e-08	6.731015136400001e-10	0.0008401749999999998	0.00017896999999999976	7.058940306249995e-07	3.203026089999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
