trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0
-0.0187096,0.0503737,0.334372,-0.00173975,-0.000935972,-0.000797569,-0.0076817,0.05677802,5.7e-05,-0.00044124,0.000295828,-8.6931e-05,0.00035004913,0.0025375097,0.11180463,3.0267301e-06,8.7604358e-07,6.3611631e-07,5.9008515e-05,0.0032237436,3.249e-09,1.9469274e-07,8.7514206e-08,7.5569988e-09,-0.036073074,-0.094597829,0.02122866,0.018972973,0.0030093415,0,0
8.13319e-05,0.00878663,0.310535,-0.000329221,-0.000818655,-0.000641576,0.018790932,-0.04158707,-0.023837,0.001410529,0.000117317,0.000155993,6.614878e-09,7.7204867e-05,0.096431986,1.0838647e-07,6.7019601e-07,4.1161976e-07,0.00035309912,0.0017294844,0.00056820257,1.9895921e-06,1.3763278e-08,2.4333816e-08,-0.094526083,-0.025038708,-0.02246481,-0.078581771,0.092152746,0,0
6.49771e-06,0.109692,0.298011,-0.00126518,-0.000608524,-0.00083018,-7.483419e-05,0.10090537,-0.012524,-0.000935959,0.000210131,-0.000188604,4.2220235e-11,0.012032335,0.088810556,1.6006804e-06,3.7030146e-07,6.8919883e-07,5.600156e-09,0.010181894,0.00015685058,8.7601925e-07,4.4155037e-08,3.5571469e-08,-0.066756126,0.14437293,0.050228123,-0.056520196,0.03889174,0,0
-0.00474006,-0.0385119,0.315546,-0.000694308,-0.00144632,-0.00094191,-0.0047465577,-0.1482039,0.017535,0.000570872,-0.000837796,-0.00011173,2.2468169e-05,0.0014831664,0.099569278,4.820636e-07,2.0918415e-06,8.8719445e-07,2.252981e-05,0.021964396,0.00030747622,3.2589484e-07,7.0190214e-07,1.2483593e-08,0.018126974,-0.0068299499,-0.028934772,0.051289247,0.10237509,0,0
-0.00465523,0.112074,0.323787,-0.00140523,-0.00112828,-0.000500316,8.483e-05,0.1505859,0.008241,-0.000710922,0.00031804,0.000441594,2.1671166e-05,0.012560581,0.10483802,1.9746714e-06,1.2730158e-06,2.503161e-07,7.1961289e-09,0.022676113,6.7914081e-05,5.0541009e-07,1.0114944e-07,1.9500526e-07,0.058443628,-0.028585703,0.1284781,-0.014868897,-0.025406608,0,0
-0.0261777,-0.0609581,0.324014,-0.000633153,-0.00144632,-0.00094191,-0.02152247,-0.1730321,0.000227,0.000772077,-0.00031804,-0.000441594,0.00068527198,0.00371589,0.10498507,4.0088272e-07,2.0918415e-06,8.8719445e-07,0.00046321671,0.029940108,5.1529e-08,5.9610289e-07,1.0114944e-07,1.9500526e-07,-0.045333434,-0.013201889,-0.11480906,0.057714909,0.066462949,0,0
-0.0163365,0.0835161,0.294926,-0.00137833,-0.00119881,-0.00094191,0.0098412,0.1444742,-0.029088,-0.000745177,0.00024751,0,0.00026688123,0.006974939,0.086981345,1.8997936e-06,1.4371454e-06,8.8719445e-07,9.6849217e-05,0.020872794,0.00084611174,5.5528876e-07,6.12612e-08,0,-0.045331086,0.064932697,0.021188414,-0.097607026,-0.044681903,0,0
-0.0293096,-0.0228191,0.316526,-0.000796524,-0.00111277,-0.00094191,-0.0129731,-0.1063352,0.0216,0.000581806,8.604e-05,0,0.00085905265,0.00052071132,0.10018871,6.3445048e-07,1.2382571e-06,8.8719445e-07,0.00016830132,0.011307175,0.00046656,3.3849822e-07,7.4028816e-09,0,0.030572914,0.0071911139,-0.068913243,0.096234548,0.11275152,0,0
-0.0185446,0.110398,0.336672,-0.00149756,-0.000949028,-0.00094191,0.010765,0.1332171,0.020146,-0.000701036,0.000163742,0,0.00034390219,0.012187718,0.11334804,2.242686e-06,9.0065414e-07,8.8719445e-07,0.00011588523,0.017746796,0.00040586132,4.9145147e-07,2.6811443e-08,0,0.085801749,-0.06838898,0.13930886,-0.020001338,-0.11578673,0,0
-0.0508926,-0.0307234,0.335326,-0.000711424,-0.00120891,-0.00094191,-0.032348,-0.1411214,-0.001346,0.000786136,-0.000259882,0,0.0025900567,0.00094392731,0.11244353,5.0612411e-07,1.4614634e-06,8.8719445e-07,0.0010463931,0.01991525,1.811716e-06,6.1800981e-07,6.7538654e-08,0,0.01092208,-0.11426844,-0.1259527,0.044523548,0.072199411,0,0
-0.0402025,0.0851962,0.320809,-0.00133833,-0.0013853,-0.00094191,0.0106901,0.1159196,-0.014517,-0.000626906,-0.00017639,0,0.001616241,0.0072583925,0.10291841,1.7911272e-06,1.9190561e-06,8.8719445e-07,0.00011427824,0.013437354,0.00021074329,3.9301113e-07,3.1113432e-08,0,-0.0026655542,-0.070592182,0.016425784,-0.033104974,-0.11345761,0,0
-0.0340977,0.0296767,0.328054,-0.00121146,-0.00174952,-0.00094191,0.0061048,-0.0555195,0.007245,0.00012687,-0.00036422,0,0.0011626531,0.00088070652,0.10761943,1.4676353e-06,3.0608202e-06,8.8719445e-07,3.7268583e-05,0.0030824149,5.2490025e-05,1.6095997e-08,1.3265621e-07,0,-0.035100972,-0.014841399,-0.056133745,0.040960199,0.1594685,0,0
-0.0405129,0.0319892,0.379243,-0.000831521,-0.00149971,-0.000858409,-0.0064152,0.0023125,0.051189,0.000379939,0.00024981,8.3501e-05,0.0016412951,0.0010233089,0.14382525,6.9142717e-07,2.2491301e-06,7.3686601e-07,4.1154791e-05,5.3476563e-06,0.0026203137,1.4435364e-07,6.2405036e-08,6.972417e-09,-0.053215813,-0.012361106,0.029785085,-0.054738723,-0.047234633,0,0
-0.0184327,0.116468,0.374626,-0.00188077,-0.00131131,-0.00094191,0.0220802,0.0844788,-0.004617,-0.001049249,0.0001884,-8.3501e-05,0.00033976443,0.013564795,0.14034464,3.5372958e-06,1.7195339e-06,8.8719445e-07,0.00048753523,0.0071366676,2.1316689e-05,1.1009235e-06,3.549456e-08,6.972417e-09,0.085877269,-0.044135819,0.099312368,0.016622343,0.037874956,0,0
-0.0424049,0.0166689,0.433818,-0.00107622,-0.00160529,-0.00103106,-0.0239722,-0.0997991,0.059192,0.00080455,-0.00029398,-8.915e-05,0.0017981755,0.00027785223,0.18819806,1.1582495e-06,2.576956e-06,1.0630847e-06,0.00057466637,0.0099598604,0.0035036929,6.473007e-07,8.642424e-08,7.9477225e-09,0.0056907621,-0.163831,-0.039064018,-0.0260967,-0.086877534,0,0
-0.0381541,0.126337,0.433966,-0.00175909,-0.00158976,-0.00094191,0.0042508,0.1096681,0.000148,-0.00068287,1.553e-05,8.915e-05,0.0014557353,0.015961038,0.18832649,3.0943976e-06,2.5273369e-06,8.8719445e-07,1.8069301e-05,0.012027092,2.1904e-08,4.6631144e-07,2.411809e-10,7.9477225e-09,0.036581293,-0.1387192,0.043129507,0.051649579,0.035219385,0,0
-0.0386449,0.000235294,0.434024,-0.00118439,-0.00178574,-0.00124916,-0.0004908,-0.12610171,5.8e-05,0.0005747,-0.00019598,-0.00030725,0.0014934283,5.5363266e-08,0.18837683,1.4027797e-06,3.1888673e-06,1.5604007e-06,2.4088464e-07,0.01590164,3.364e-09,3.3028009e-07,3.840816e-08,9.4402563e-08,-0.067166374,-0.10527066,-0.10037594,-0.049399994,0.039061764,0,0
-0.0351799,0.130586,0.434248,-0.0018211,-0.0016292,-0.00117669,0.003465,0.13035071,0.000224,-0.00063671,0.00015654,7.247e-05,0.0012376254,0.017052703,0.18857133,3.3164052e-06,2.6542926e-06,1.3845994e-06,1.2006225e-05,0.016991307,5.0176e-08,4.0539962e-07,2.4504772e-08,5.2519009e-09,-0.029391094,0.0011604098,0.035004532,-0.0046903246,0.061077905,0,0
-0.044281,-0.000921485,0.442072,-0.00132964,-0.00190759,-0.00117028,-0.0091011,-0.13150748,0.007824,0.00049146,-0.00027839,6.41e-06,0.001960807,8.4913461e-07,0.19542765,1.7679425e-06,3.6388996e-06,1.3695553e-06,8.2830021e-05,0.017294219,6.1214976e-05,2.4153293e-07,7.7500992e-08,4.10881e-11,-0.034941546,-0.052189909,-0.059039743,-0.015990802,0.14486605,0,0
-0.0361256,0.129465,0.428342,-0.00270028,-0.00206067,-0.00100982,0.0081554,0.13038648,-0.01373,-0.00137064,-0.00015308,0.00016046,0.001305059,0.016761186,0.18347687,7.2915121e-06,4.2463608e-06,1.0197364e-06,6.6510549e-05,0.017000635,0.0001885129,1.878654e-06,2.3433486e-08,2.5747412e-08,-0.11033051,-0.0040358993,0.023386137,-0.1350829,0.018141665,0,0
-0.0306509,-0.0504323,0.374381,-0.000470154,-0.00217709,-0.000469476,0.0054747,-0.1798973,-0.053961,0.002230126,-0.00011642,0.000540344,0.00093947767,0.0025434169,0.14016113,2.2104478e-07,4.7397209e-06,2.2040771e-07,2.997234e-05,0.032363039,0.0029117895,4.973462e-06,1.3553616e-08,2.9197164e-07,-0.056615413,0.041381084,-0.14454564,0.070114144,-0.011463617,0,0
-0.0349397,0.0875119,0.431557,-0.0016203,-0.00209402,-0.000697664,-0.0042888,0.1379442,0.057176,-0.001150146,8.307e-05,-0.000228188,0.0012207826,0.0076583326,0.18624144,2.6253721e-06,4.3849198e-06,4.8673506e-07,1.8393805e-05,0.019028602,0.003269095,1.3228358e-06,6.9006249e-09,5.2069763e-08,-0.087117021,0.15293103,0.068392077,-0.0096758404,-0.0031491307,0,0
-0.018355,0.126765,0.437779,-0.00159168,-0.00199322,-0.000697664,0.0165847,0.0392531,0.006222,2.862e-05,0.0001008,0,0.00033690602,0.016069365,0.19165045,2.5334452e-06,3.972926e-06,4.8673506e-07,0.00027505227,0.0015408059,3.8713284e-05,8.191044e-10,1.016064e-08,0,0.1591088,0.066131747,0.14998331,-0.12188118,-0.017430185,0,0
-0.0355743,0.0112266,0.470082,-0.00157375,-0.00236468,-0.000975134,-0.0172193,-0.1155384,0.032303,1.793e-05,-0.00037146,-0.00027747,0.0012655308,0.00012603655,0.22097709,2.4766891e-06,5.5917115e-06,9.5088632e-07,0.00029650429,0.013349122,0.0010434838,3.214849e-10,1.3798253e-07,7.6989601e-08,-0.073256203,-0.10092158,-0.060409195,0.054525505,-0.12880893,0,0
-0.039354,0.131767,0.464549,-0.000913635,-0.0023917,-0.00113611,-0.0037797,0.1205404,-0.005533,0.000660115,-2.702e-05,-0.000160976,0.0015487373,0.017362542,0.21580577,8.3472891e-07,5.7202289e-06,1.2907459e-06,1.4286132e-05,0.014529988,3.0614089e-05,4.3575181e-07,7.300804e-10,2.5913273e-08,0.087220503,-0.070515549,0.066799272,-0.042724383,0.014593196,0,0
-0.0349161,0.0475088,0.484552,-0.00186991,-0.00247473,-0.00113611,0.0044379,-0.0842582,0.020003,-0.000956275,-8.303e-05,0,0.001219134,0.0022570861,0.23479064,3.4965634e-06,6.1242886e-06,1.2907459e-06,1.9694956e-05,0.0070994443,0.00040012001,9.1446188e-07,6.8939809e-09,0,-0.14695095,-0.056843882,-0.08968681,0.024543329,-0.069345558,0,0
-0.0155718,0.111968,0.501382,-0.00231541,-0.00238953,-0.000775276,0.0193443,0.0644592,0.01683,-0.0004455,8.52e-05,0.000360834,0.00024248096,0.012536833,0.25138391,5.3611235e-06,5.7098536e-06,6.0105288e-07,0.00037420194,0.0041549885,0.0002832489,1.9847025e-07,7.25904e-09,1.3020118e-07,0.031774537,0.047362776,0.033755956,-0.01704341,0.12710965,0,0
-0.0292417,0.0734729,0.49709,-0.00218455,-0.00220352,-0.000769678,-0.0136699,-0.0384951,-0.004292,0.00013086,0.00018601,5.598e-06,0.00085507702,0.005398267,0.24709847,4.7722587e-06,4.8555004e-06,5.9240422e-07,0.00018686617,0.0014818727,1.8421264e-05,1.712434e-08,3.459972e-08,3.1337604e-11,-0.050850896,0.057907455,0.023903255,0.089842474,0.0071019257,0,0
-0.0235132,0.0809719,0.499716,-0.00205501,-0.00240852,-0.000628734,0.0057285,0.007499,0.002626,0.00012954,-0.000205,0.000140944,0.00055287057,0.0065564486,0.24971608,4.2230661e-06,5.8009686e-06,3.9530644e-07,3.2815712e-05,5.6235001e-05,6.895876e-06,1.6780612e-08,4.2025e-08,1.9865211e-08,0.082330342,-0.010981929,0.035676012,-0.037266006,0.061220408,0,0
-0.0272669,0.0912522,0.47481,-0.00229443,-0.00257878,-0.00099512,-0.0037537,0.0102803,-0.024906,-0.00023942,-0.00017026,-0.000366386,0.00074348384,0.008326964,0.22544454,5.264409e-06,6.6501063e-06,9.9026381e-07,1.4090264e-05,0.00010568457,0.00062030884,5.7321936e-08,2.8988468e-08,1.342387e-07,-0.087495303,0.0013924516,-0.035599877,0.060530343,-0.11500869,0,0
-0.0316645,0.0594052,0.481646,-0.00194235,-0.00249233,-0.000865942,-0.0043976,-0.031847,0.006836,0.00035208,8.645e-05,0.000129178,0.0010026406,0.0035289778,0.23198287,3.7727235e-06,6.2117088e-06,7.4985555e-07,1.9338886e-05,0.0010142314,4.6730896e-05,1.2396033e-07,7.4736025e-09,1.6686956e-08,0.060429401,0.017684324,0.017835378,0.048601719,0.10968743,0,0
-0.0331289,0.131223,0.49931,-0.00245264,-0.00250956,-0.00113611,-0.0014644,0.0718178,0.017664,-0.00051029,-1.723e-05,-0.000270168,0.001097524,0.017219476,0.24931048,6.015443e-06,6.2978914e-06,1.2907459e-06,2.1444674e-06,0.0051577964,0.0003120169,2.6039588e-07,2.968729e-10,7.2990748e-08,0.064399946,-0.022920893,0.082165333,0.040399693,-0.076211403,0,0
-0.0353094,0.0322135,0.52444,-0.00194463,-0.00265437,-0.00129642,-0.0021805,-0.0990095,0.02513,0.00050801,-0.00014481,-0.00016031,0.0012467537,0.0010377096,0.27503731,3.7815858e-06,7.0456801e-06,1.6807048e-06,4.7545802e-06,0.0098028811,0.0006315169,2.5807416e-07,2.0969936e-08,2.5699296e-08,0.044900209,-0.11052258,-0.038773146,-0.071023143,-0.030141789,0,0
-0.0328008,0.136481,0.501806,-0.00262584,-0.00242269,-0.00085946,0.0025086,0.1042675,-0.022634,-0.00068121,0.00023168,0.00043696,0.0010758925,0.018627063,0.25180926,6.8950357e-06,5.8694268e-06,7.3867149e-07,6.293074e-06,0.010871712,0.00051229796,4.6404706e-07,5.3675622e-08,1.9093404e-07,0.091887407,-0.10524339,0.029538782,-0.03812404,-0.026112836,0,0
-0.052656,0.012506,0.499419,-0.00186281,-0.00285514,-0.000992749,-0.0198552,-0.123975,-0.002387,0.00076303,-0.00043245,-0.000133289,0.0027726543,0.00015640004,0.24941934,3.4700611e-06,8.1518244e-06,9.8555058e-07,0.00039422897,0.015369801,5.697769e-06,5.8221478e-07,1.87013e-07,1.7765958e-08,-0.070922951,-0.06246521,-0.12707877,-0.08706427,-0.029652625,0,0
