global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
686.0426840267991	-1.8491651238346092	470654.56430669455	3.4194116552062663	897.7346553187941	16.573964290814388	805927.511360354	274.6962923131905	734.9467972745572	0.5466230146216731	540146.7948241291	0.2987967201140858	737.6890718471312	526.067484946434	1.687685	46.054653	0.61882015	0.31569400000000003	0.0379380373	-0.20156986	0.0065465712	-0.14073623710000002	-0.1727902705	-0.0912922223	-0.18972259809999997	-0.0744572505	-0.0349478806	-0.0554499862	-0.09386965189999999	-0.034266014500000004	-0.11373531939999999	0.022415002799999997	0.0013743241	-0.11446575460000001	0.16893245899999998	-0.0703227984	-0.1418706708	-0.0562096129	-0.0769882202	-0.1666910318	0.0140468955	0.0383904732	-0.047311494	-0.1404475997	0.0325078296	0.290677968	0.06164942230000001	0.17743397100000002	-0.09965291130000001	-0.0137194794	0.10663371880000001	-0.1302341152	-0.068689507	0.017952978300000002	-0.0335133984	0.09805386449999999	0.0006367833	0.20457726010000002	-0.0636331441	0.0401230186	0.203716263	0.0571561927	-0.1460748742	0.0699403751	-0.0165306035	-0.09144613119999999	-0.10243772039999999	-0.045566900000000014	-0.02321	0.0005387041000000002	0.0020763423756100007	-0.16430999999999998	-0.17895479999999994	0.0269977761	0.03202482044303999	-0.088479	0.247087	0.06105198556899999	0.007828533440999999	-0.00306852	0.00209527	4.390156372899998e-06	9.4158149904e-06	0.000633062	-0.0003056240000000002	9.340602937600012e-08	4.00767495844e-07	0.00120651	0.000990473	9.810367637289998e-07	1.4556663801000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.4967629409697	1.4540789141706227	472651.7990543119	2.114345488635617	892.5717100987814	-5.162945220012716	796684.2576686629	26.656003344852163	734.568265363622	-0.3785319109351804	539590.5364793206	0.1432864075962393	736.550535253208	508.8541054651868	2.2024790000000003	60.102684	0.73713616	0.428767	0.12799716630000002	0.08780878560000001	-0.0240575205	-0.0372092024	0.14258150890000001	-0.147882986	0.027277640899999997	-0.1406754514	-0.011540000900000002	0.1202435981	-0.054449099699999996	0.0047698987	-0.017048899699999998	-0.0069803278	0.00468193	0.0072387946	0.0241078728	-0.0047059803	-0.010618282	0.0265844801	-0.1033447694	-0.0834795996	-0.1304359387	0.0022047676	0.0444149939	0.0169882142	0.1479844431	-0.136634463	0.1363332337	-0.0721334038	0.1316366145	0.0332944542	0.0392520342	-0.04265099730000002	0.0865480085	-0.0672585809	0.031522827	-0.0815536054	0.17844883050000002	0.042883444699999995	-0.12850681419999999	0.0268177297	-0.0321300975	0.0844758115	0.00888153	0.0684459447	-0.0203774681	-0.09438988849999999	-0.0997967332	-0.0710678	-0.025500899999999996	0.0006502959008099997	0.00505063219684	0.0964283	0.2607383	0.00929841704089	0.06798446108688999	0.204558	0.293037	0.085870683369	0.041843975364	-0.00513536	-0.0020668400000000003	4.271827585600002e-06	2.63719223296e-05	4.27168e-05	-0.0005903452	3.4850745516304e-07	1.8247250022400006e-09	0.000706496	-0.000500014	2.5001400019600004e-07	4.99136598016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.1750634865647	-6.321699454405008	463999.46711592545	39.96388399182456	872.5967383837907	-19.97497171499072	761425.0678380297	398.9994950146792	733.1143929988217	-1.4538723648003042	537456.7132220308	2.1137448531300294	731.9662985000043	506.9702339573197	1.134013	30.945686	0.22170226	0.143744	0.067256216	0.018193313200000002	-0.0211985042	-0.0356704819	0.0709410536	0.0071748567	-0.0363560863	-0.033629549700000004	-0.10471036759999999	0.0763246791	0.0052736531	0.0380298177	-0.0146045125	0.005328240400000001	0.07893155	-0.1560693167	-0.002766008	-0.14087298939999998	-0.1046356783	0.0263682977	0.0337790399	0.025139129500000003	0.124063826	-0.0988195102	-0.0154210078	0.0584864036	0.014048739	-0.1193720251	0.11372101300000001	-0.0944428304	0.08480220529999999	-0.0258224397	-0.0137569183	-0.0429919727	0.065403133	0.0737630549	-0.1015669375	0.0672582555	0.011973167	0.0861898183	0.0537710821	0.027225351499999998	0.0843530222	-0.1087327621	-0.0372516528	0.06692894370000001	-0.0241974564	-0.0970535747	-0.0966294223	-0.06818060000000001	0.002887199999999993	8.335923839999957e-06	0.004648594216360001	-0.0232705	-0.1196988	0.00054151617025	0.014327802721440004	0.192185	-0.012372999999999995	0.00015309112899999987	0.036935074225	-0.0038404	0.00129496	1.6769214015999996e-06	1.4748672160000002e-05	0.000289518	0.0002468012	6.091083232144001e-08	8.3820672324e-08	0.0008995999999999999	0.00019310399999999982	3.728915481599993e-08	8.092801599999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.3307485862524	2.15568509968773	466940.9119634481	4.6469782490156994	875.5656387340648	2.968900350274112	766615.1877317909	8.814369289857742	732.7313343974823	-0.3830586013393713	536895.2084079151	0.1467338920600754	733.8227222876125	502.2357569697197	1.06112	28.95653	0.17258295	0.104991	0.11537770050000001	0.065968023	-0.0191293075	0.011610886599999998	0.1066716667	-0.0236391819	-0.0357331485	0.01529585	-0.0431075174	0.0815827338	-0.026008261	0.0156414779	0.0329248717	0.0104302335	-0.017797395	-0.0515338199	-0.006841003000000001	0.029711257	0.17054226379999998	-0.0414661801	0.0622547457	-0.1043792791	0.0108252008	-0.050962033600000005	0.1016147634	0.12803539	-0.10015118810000001	-0.026379376800000003	0.0257103108	0.0091290357	0.064637171	0.0099296691	0.0483391771	-0.012066684	-0.035372934	0.0576590041	-0.0760919954	0.014471523100000001	-0.0202466359	-0.1501055892	-0.0393165211	0.11324115470000001	-0.0465757734	0.0789160738	0.041996487199999995	0.0653898723	-0.0279855301	-0.09942928640000001	-0.092952492	-0.0745464	-0.006365799999999991	4.052340963999989e-05	0.00555716575296	0.0411941	0.0644646	0.0016969538748099998	0.00415568465316	0.225376	0.033191000000000026	0.0011016424810000017	0.050794341376000016	-0.00510675	-0.00126635	1.6036423224999997e-06	2.6078895562500006e-05	0.000315303	2.5785000000000008e-05	6.648662250000007e-10	9.941598180900001e-08	0.0008205039999999999	-7.909599999999996e-05	6.2561772159999934e-09	6.732268140159999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.171996342608	-4.158752243644358	461274.6006160036	17.29522022401698	874.6453685704495	-0.920270163615328	765004.5207617374	0.8468971740405823	733.1038307212114	0.372496323729024	537441.2266181145	0.1387535111916378	732.8800370981926	493.12739897531713	1.125042	30.700872	0.10611099999999998	0.055424	0.0837860909	0.0681488192	-0.025505826000000002	0.0353720253	0.12136207369999999	-0.023966692999999997	0.0257490594	0.0397410084	0.0968561295	0.1317529198	-0.013947803500000001	-0.0334776869	0.0659769637	0.016958794699999998	-0.0468571893	0.045983170700000006	0.0251010365	-0.024333996099999998	-0.0680838873	0.001192843	0.03993253	-0.0130663931	-0.0366110392	0.0726523838	-0.011264157700000001	-0.0191566659	0.0696875835	-0.1595827071	0.0347810575	-0.0075644665	0.1169933083	0.0636299849	0.0291168011	0.0963273868	-0.058656661900000004	-0.017268503	0.0061336909	-0.0068307197	3.9622e-06	0.10458607980000001	-0.0275206936	-0.0087991148	0.048052100599999995	0.0023192626	0.0502374478	0.06382923809999999	-0.031736692999999996	-0.1015099744	-0.08878533429999999	-0.0639879	0.010558499999999998	0.00011148192224999995	0.00409445134641	0.0306431	-0.010550999999999998	0.00093899957761	0.00011132360099999995	0.258907	0.033530999999999984	0.0011243279609999986	0.067032834649	-0.00508873	1.8020000000000536e-05	3.2472040000001935e-10	2.5895173012899995e-05	0.0011284	0.0008130969999999999	6.61126731409e-07	1.2732865600000003e-06	0.000622211	-0.00019829299999999989	3.932011384899995e-08	3.87146528521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.7235824018767	15.551586059268631	482640.85594529717	241.8518289588384	921.7605532833333	47.115184712883774	849642.5175891967	2219.840630529157	737.3210463917087	4.217215670497353	543642.3254521643	17.784908011488444	744.4524560859296	540.5536704974584	2.918078	79.630424	1.7703051	1.09717	-0.0798585841	-0.20272512329999998	0.2333459375	0.09594533890000001	-0.3195479823	-0.3848476749000001	-0.0315471918	0.2017530661	0.0724534301	-0.27109224390000003	-0.20695631190000002	-0.21629589920000009	-0.1858219354	-0.0166647804	-0.0939995621	0.1621582962	0.0541827275	-0.0271737707	-0.17533452089999998	-0.0119859475	0.2043913908	0.0117847921	-0.17886845329999998	-0.161680397	0.2412033502	0.3759554578	0.0028925252	-0.0862420358	0.0610384454	0.20533868579999998	-0.3838884735	0.1574252072	0.17642515609999998	-0.21060471329999997	-0.1230029433	-0.1427755385	0.11127347369999999	-0.0608910134	-0.16265399630000002	-0.1782464738	-0.2272839868	0.2650581655	0.09347399070000001	-0.40803361850000003	-0.0390287239	0.06224755570000001	-0.0354459976	-0.10328946480000001	-0.0841499265	-0.0469938	0.016994099999999998	0.00028879943480999987	0.00220841723844	-0.343435	-0.3740781	0.117947599225	0.13993442489960994	-0.537654	-0.796561	0.634509426721	0.289071823716	0.00459425	0.00968298	9.376010168040002e-05	2.1107133062500007e-05	-0.00013070899999999998	-0.001259109	1.5853554738809999e-06	1.7084842680999997e-08	0.00133356	0.0007113489999999999	5.060173998009999e-07	1.7783822735999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.2319700990918	-5.491612302784915	475040.7086066753	30.15780568409864	874.9469540724838	-46.813599210849475	765532.172440717	2191.513071074047	735.4109842272568	-1.9100621644519151	540829.3157221025	3.648337472070735	737.1541024746332	534.3165984154548	1.901051	51.877125	0.5742868	0.347072	-0.1118493081	-0.2083871089	0.1599478472	0.0068517967	-0.1583213917	-0.028417601400000006	-0.0560797796	0.2245072845	-0.0729406267	-0.21473766589999999	-0.0791235401	-0.08665036359999999	-0.17518625710000002	0.0185827854	0.018188348	-0.0814835447	0.0660031646	0.0102826471	-0.1106181453	-0.0808411515	0.1293383908	0.1279259134	-0.0245790542	-0.0382673637	0.059552243899999996	0.0266526812	0.0298671325	-0.0926760151	0.0427659496	0.0388871604	-0.2152332981	0.0107368974	0.0196398533	-0.1662896314	-0.0077014301	-0.0127485594	-0.0576699263	0.033549009399999996	-0.0637252504	0.18688219809999998	-0.055051840899999996	0.0033512303000000003	-0.0766826553	-0.037744431099999996	0.0634313156	0.060645346600000004	-0.0391085516	-0.10476247779999999	-0.0790707157	-0.0723208	-0.025327	0.0006414569290000001	0.005230298112640001	-0.0985015	0.2449335	0.009702545502249998	0.05999241942225	-0.293651	0.244003	0.05953746400899999	0.086230909801	0.00481632	0.00022206999999999961	4.931508489999981e-08	2.31969383424e-05	-0.000612383	-0.000481674	2.3200984227600003e-07	3.75012938689e-07	0.000836838	-0.0004967219999999999	2.4673274528399987e-07	7.00297838244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.8097297215985	-7.422240377493267	464864.5075430392	55.0896522212914	871.7064612913655	-3.2404927811182915	759872.1546571149	10.50079346447976	732.369601537604	-3.0413826896527785	536365.2332563489	9.250008664919566	733.1063601423002	505.46617476148816	1.474414	40.234768	0.3916234	0.241348	-0.1046987561	-0.08563519369999999	0.0372554118	0.0776351779	-0.105407585	0.052783709299999995	0.0338208483	0.1257754675	-0.0532368538	-0.1370505948	0.0058492441000000004	0.0088542764	-0.0091873375	-0.0527023972	-0.025592999300000002	-0.0091417412	0.0311448223	0.0652906391	-0.0128502472	-0.1330006664	0.1371461379	-0.00058178	-0.1027697467	0.1269490205	-0.0729495667	-0.1333258666	-0.047350842000000004	-0.1389876382	-0.058300326	0.0356008703	-0.11581752779999999	-0.022285911600000003	-0.032682154399999996	0.034218407400000005	-0.0129143865	-0.026354199100000003	-0.058996482300000014	0.04386980309999999	-0.0968649657	0.1883412026	0.0171419023	-0.020769388899999998	-0.0786873586	0.1555729707	0.1297984724	0.0590231392	-0.04271952440000002	-0.1059246424	-0.0735744894	-0.06946860000000002	0.0028521999999999853	8.135044839999915e-06	0.004825886385960002	-0.0234436	0.0750579	0.0005496023809599999	0.005633688352409999	-0.118567	0.175084	0.030654407056	0.014058133489	0.0026043000000000004	-0.0022120199999999994	4.8930324803999966e-06	6.782378490000002e-06	-0.000213277	0.000399106	1.59285599236e-07	4.5487078729000005e-08	0.000675378	-0.00016146	2.60693316e-08	4.561354428840001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.4562535008357	-2.3534762207627864	461660.80042139185	5.538850321695888	879.8269301794768	8.120468888111304	774095.4270690419	65.94201496278365	731.9831730667412	-0.3864284708628247	535799.3656528548	0.14932696309338098	734.2675085111367	501.8867517918917	1.0002950000000002	27.296694	0.06695024999999998	0.036336300000000016	-0.1133399468	-0.1496619427	0.0375210031	0.1356594679	-0.1793239075	0.027136928199999997	-0.0512329202	0.0413143283	-0.00013864780000000002	-0.1896262702	0.0071393948	-0.018791656599999998	-0.0498527446	0.028832386499999998	0.045953973700000005	-0.10229412550000001	0.0342486985	0.1891864873	-0.027642265200000002	-0.0229123579	0.035228676699999996	-0.0901319407	0.0637333296	0.0053347728	-0.0231347481	-0.1285230164	0.1101822318	0.0010767972999999999	-0.1822817653	-0.0805861605	-0.17762619829999998	-0.038255274	-0.0330886709	-0.07632919610000001	0.0074737787	0.0292820026	0.0785156966	0.135866106	-0.0610122455	0.1837481619	0.0660975337	-0.07292347860000001	-0.01129272	0.14444735890000002	0.1058152961	0.0573814685	-0.0462741534	-0.10677251060000001	-0.06769023440000001	-0.0694918	-2.319999999998712e-05	5.382399999994024e-10	0.004829110267240001	-0.052803099999999985	-0.029359499999999993	0.0027881673696099987	0.0008619802402499996	-0.121387	-0.002819999999999989	7.952399999999941e-06	0.014734803769	0.00223966	-0.0003646400000000003	1.3296232960000018e-07	5.0160769156e-06	-0.000260495	-4.721800000000002e-05	2.229539524000002e-09	6.785764502500001e-08	0.000958471	0.000283093	8.0141646649e-08	9.18666657841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.6333502679753	-0.8229032328604262	460543.22409593646	0.6771697306521408	866.8641316599353	-12.962798519541481	751453.4227585336	168.03414545822676	731.3766971456604	-0.6064759210808006	534911.873127695	0.3678130428508055	732.3066482378389	491.97362604606315	0.98127	26.777542	0.1732415	0.0890527	-0.0785734281	-0.1269932478	-0.012835766399999999	0.0919853738	-0.10493127349999999	0.0800073259	0.0170556973	0.171745022	-0.076901539	-0.1502348849	0.048968534699999997	-0.0220397591	0.0412434504	-0.10003725179999999	-0.0376075977	-0.0694285321	-0.034708653	-0.005469451899999999	0.08666196960000001	-0.08999252640000001	-0.0241104778	-0.1235826431	0.0633745411	-0.0244437498	-0.0515178339	-0.0092004459	0.0189611139	0.0217554504	0.0674098041	-0.020074778999999997	-0.1572634033	-0.0210798565	-0.0518639891	0.0224857659	-0.0407930627	0.0195767854	-0.15048411849999999	0.0635607371	0.038871379	0.0040804323	-0.0018128495999999998	-0.030360504700000002	-0.0721790253	0.1409191063	0.011529473899999998	0.055720875700000005	-0.049767750300000003	-0.10730356630000001	-0.0614489841	-0.0913989	-0.021907099999999985	0.0004799210304099993	0.008353758921209998	-0.0230769	0.029726199999999987	0.0005325433136100001	0.0008836469664399994	-0.133148	-0.011760999999999994	0.00013832112099999982	0.017728389903999997	0.000898668	-0.001340992	1.798259544064e-06	8.076041742240002e-07	-0.00013571600000000005	0.00012477899999999994	1.556979884099999e-08	1.8418832656000016e-08	0.000227298	-0.000731173	5.34613955929e-07	5.1664380804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.0606984068835	1.4273481389082008	462482.5535176582	2.0373227096447044	863.8474492445242	-3.0166824154110827	746232.4155662708	9.100372795450443	730.3979260870908	-0.9787710585695776	533481.1304323233	0.9579927850934116	732.4908858124254	499.78875545022316	0.9055	24.709879	0.208427	0.0919958	-0.0991545117	-0.13110770730000001	0.0079138197	0.08774044310000001	-0.0771474392	0.1086232237	0.0414942246	0.1492825035	0.1596885576	-0.1372280005	0.0642837976	-0.0069000765	0.0832276243	-0.1784850327	-0.0764888938	0.0174485087	-0.020853748300000002	0.0810384975	-0.06170542110000001	-0.0249996061	0.0220143062	-0.0275248005	0.045702239699999994	0.0272002122	0.0570342005	-0.1539827933	-0.0743188214	-0.014896693300000001	-0.0026426737	0.0589277666	-0.1327470599	-0.023383354500000002	-0.040699054	0.1253329022	-0.0670697084	-0.1202971114	0.0114518204	0.0783279466	0.0803764861	0.0260544162	0.0025795097	-0.07524790940000001	-0.0993788668	-0.011399199799999999	0.06532157799999999	0.0540419085	-0.053195707300000006	-0.107516234	-0.054883654500000004	-0.056709900000000014	0.034688999999999984	0.0012033267209999989	0.003216012758010001	-0.06375800000000001	-0.04068110000000001	0.0040650825640000015	0.001654951897210001	-0.08229439999999999	0.0508536	0.00258608863296	0.0067723682713599995	0.00113643	0.0002377619999999999	5.6530768643999935e-08	1.2914731449e-06	0.000587625	0.0007233410000000001	5.23222202281e-07	3.4530314062500005e-07	0.0009102610000000002	0.0006829630000000003	4.6643845936900033e-07	8.285750881210005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.0374628027747	-1.0232356041087771	461091.8758896297	1.0470111015158536	870.9384318201352	7.090982575610951	758533.7520213162	50.28203388761811	730.9156285796837	0.517702492592889	534237.656102034	0.2680158708368903	732.351167919186	500.9534481359588	0.8352779999999999	22.793608	0.15403029999999998	0.0719592	-0.0755086388	-0.142884741	-0.0060738026	0.0771671733	-0.1357140953	0.0738645172	-0.0366012271	0.0827057817	-0.060177995899999996	-0.1568946505	0.07885911309999999	-0.0127440041	0.0170026507	-0.0600524416	-0.052143523899999995	-0.1605922481	0.0036093317999999998	-0.044129624000000006	-0.0687365912	0.026881091699999998	-0.0403186519	0.0202641625	0.1397622228	-0.023620764	-0.0238995092	0.0387242141	-0.0549595231	-0.0475740504	-0.1273657013	7.16735e-05	-0.1474462959	-0.0389451569	-0.062011536299999996	-0.0029317671	-0.0401467921	0.0096589641	-0.06679113440000001	0.09335676130000001	0.14716085240000001	0.0511017877	0.0813457517	-0.0480381772	-0.0107762794	-0.011017086399999999	-0.050448338499999995	0.052345120599999996	-0.0565535033	-0.1074098827	-0.0480288708	-0.0465441	0.01016580000000001	0.00010334348964000019	0.00216635324481	-0.0357039	0.02805410000000001	0.0012747684752099995	0.0007870325268100008	-0.113969	-0.03167460000000001	0.0010032802851600007	0.012988932961	0.000423567	-0.000712863	5.081736567689999e-07	1.7940900348899996e-07	0.0007114889999999999	0.0001238639999999999	1.5342290495999974e-08	5.062165971209999e-07	0.00175625	0.0008459889999999997	7.156973881209995e-07	3.0844140625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.4763235380218	1.4388607352470901	463048.02689582255	2.0703202154357956	866.7495374431129	-4.18889437702228	751254.7606578502	17.546836101848868	731.269364286514	0.35373570683032085	534754.8831440023	0.1251289502867467	732.7058883051496	499.17407686749357	0.7820189999999999	21.340242	0.19488323	0.102787	-0.0631069116	-0.1025589844	-0.012613728400000001	0.0674466703	-0.07799831360000001	0.0919041942	0.032967625699999996	0.0991494507	0.0387614025	-0.12866227460000002	0.0578626032	0.011222651399999999	0.0348520834	-0.07511324309999999	-0.0298668141	-0.0383985566	-0.0027778513	0.0117451004	0.0106486778	-0.0756066319	-0.0296602401	-0.0361542396	-0.005845078	0.023424320699999997	0.08792479	0.0034262664	-0.0255976505	0.0639817961	-0.2442073293	0.12004720740000001	-0.1309874442	-0.0320356501	-0.025863856600000002	0.0752743005	-0.0956152256	-0.009130910899999999	-0.0584675785	0.056476425499999997	-0.0047628777	-0.0232203884	0.0095584689	-0.027714813300000002	-0.012280184199999999	0.0777451953	-0.0028934484999999996	0.0506310714	-0.059836709400000014	-0.1069848277	-0.040920785	-0.0785817	-0.032037600000000006	0.0010264078137600004	0.006175083574890001	-0.00578582	0.02991808	3.34757130724e-05	0.0008950915108863998	-0.0433317	0.07063730000000001	0.0049896281512900025	0.0018776362248899997	-0.00034651800000000003	-0.000770085	5.93030907225e-07	1.2007472432400005e-07	0.0007114889999999999	0.0	0.0	5.062165971209999e-07	0.0012805300000000006	-0.0004757199999999993	2.2630951839999942e-07	1.6397570809000014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.836313616684	0.35999007866223565	463538.0859391557	0.1295928567352426	877.7646479742073	11.015110531094363	770470.7772332841	121.33266001222601	731.728672472889	0.4593081863749831	535426.8501189365	0.21096401007107615	733.4914641843086	500.7462777839392	0.821426	22.415619	0.07650172999999999	0.05826960000000001	-0.058714898499999994	-0.0749131493	-0.0294181427	0.036910786099999995	-0.08389088380000001	0.0405158314	-0.0022329711	-0.0265392394	0.0064231713	-0.119235492	0.033693283399999996	0.0235979123	0.0136494849	-0.033152473700000004	-0.02460983	-0.039034367	-0.0320871058	0.0810814616	0.06982646070000001	-0.0367485195	-0.0096549972	-0.1460145281	-0.1283265374	0.0290480489	0.048487347699999996	-0.032869805499999995	0.0974687579	-0.0377222236	-0.10410659859999999	-0.0226536642	-0.09405629609999999	-0.046259494299999995	-0.0354194524	0.0075977256999999986	0.0132503531	-0.0313502706	0.027553205	0.0214737715	0.1474329277	0.011462507700000001	-0.030910976	-0.08353989070000001	-0.050969618	0.1412853896	0.0763768592	0.0489003263	-0.0630409955	-0.10624233050000001	-0.0335968847	-0.07996569999999999	-0.0013839999999999825	1.9154559999999515e-06	0.006394513176489998	-0.0059007	-0.00011488000000000036	3.4818260490000004e-05	1.3197414400000083e-08	-0.0408379	0.0024937999999999905	6.219038439999952e-06	0.0016677340764100002	-0.0007504159999999997	-0.0004038979999999997	1.6313359440399977e-07	5.631241730559997e-07	0.0007114889999999999	0.0	0.0	5.062165971209999e-07	0.000234247	-0.0010462830000000007	1.0947081160890014e-06	5.4871657009000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.129263291372	-0.7070503253120249	462575.8147852644	0.4999201625238405	870.6672530868245	-7.097394887382734	758061.4655977566	50.373014187446564	732.5589680861916	0.8302956133026099	536642.6417235059	0.6893908054695573	732.2487257275225	500.51464473723166	0.939229	25.630285	0.08981659999999997	0.0464641	-0.0752996074	-0.13276945880000002	-0.0158893491	0.0248740395	-0.0576936088	0.066174998	0.048888824000000004	0.0638665603	-0.064647359	-0.10587179669999999	0.0494078728	-5.04e-07	-0.0656947195	-0.045374258	-0.0284594606	-0.0259021067	-0.049658842	-0.043016489299999995	0.0291981128	-0.030601988599999998	0.0191977812	-0.0020704886	0.0378931862	0.0414249762	0.022958145099999997	-0.1375488969	0.0870019277	0.1756967369	0.10742447869999999	0.056272996	-0.0999625891	-0.041910846200000004	-0.0574684268	0.0019457591	-0.0364532683	-0.0035168374	-0.1346110502	-0.0120360816	-0.0212413372	0.043357842	0.0401710682	-0.0801801556	-0.0040454704999999995	0.0346279511	0.0450522363	0.0471534558	-0.06616213530000001	-0.1051845941	-0.0260957959	-0.07905269999999999	0.0009129999999999973	8.335689999999949e-07	0.0062493293772899975	-0.032084100000000004	-0.026183400000000003	0.0010293894728100005	0.0006855704355600001	-0.0213852	0.019452700000000003	0.0003784075372900001	0.00045732677904	-0.00010575800000000004	0.0006446579999999997	4.155839369639996e-07	1.1184754564000008e-08	0.0007114889999999999	0.0	0.0	5.062165971209999e-07	0.000454939	0.000220692	4.8704958864e-08	2.06969493721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
