trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0
9.73215e-09,-5.36711e-09,-4.02117e-09,-7.03538e-05,-0,-0.00017029,0,0,0,0,0,0,9.4714744e-17,2.880587e-17,1.6169808e-17,4.9496572e-09,0,2.8998684e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.00862699,-2.25476e-05,0.0516064,-0.000942042,-0,0,-0.0086269997,-2.2542233e-05,0.051606404,-0.0008716882,0,0.00017029,7.4424956e-05,5.0839427e-10,0.0026632205,8.8744313e-07,0,0,7.4425124e-05,5.0815226e-10,0.0026632209,7.5984032e-07,0,2.8998684e-08,0.0049354842,-0.033481117,0.040188345,0.16598958,-0.20815534,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0
-0.0265759,0.0376227,0.0737949,-0.00158063,-0.000429111,-0.000386294,-0.01794891,0.037645248,0.0221885,-0.000638588,-0.000429111,-0.000386294,0.00070627846,0.0014154676,0.0054456873,2.4983912e-06,1.8413625e-07,1.4922305e-07,0.00032216337,0.0014171647,0.00049232953,4.0779463e-07,1.8413625e-07,1.4922305e-07,0.010936336,0.060644636,0.041580812,0.13932904,-0.20363511,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
-0.0311772,0.0357263,0.0781557,-0.00142713,-0.000430082,-0.000334377,-0.0046013,-0.0018964,0.0043608,0.0001535,-9.71e-07,5.1917e-05,0.0009720178,0.0012763685,0.0061083134,2.0367e-06,1.8497053e-07,1.1180798e-07,2.1171962e-05,3.596333e-06,1.9016577e-05,2.356225e-08,9.42841e-13,2.6953749e-09,0.007870297,-0.061093302,0.060477769,0.016273245,-0.23964185,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
-0.00642692,-0.0152627,0.0330882,-0.00111864,-0,-0.000307023,0.02475028,-0.050989,-0.0450675,0.00030849,0.000430082,2.7354e-05,4.1305301e-05,0.00023295001,0.001094829,1.2513554e-06,0,9.4263123e-08,0.00061257636,0.0025998781,0.0020310796,9.516608e-08,1.8497053e-07,7.4824132e-10,-0.011124703,-0.085935911,0.08734727,0.013193474,-0.096122551,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0
0.00216878,-0.0444829,-0.0080592,-0.00122727,-6.28888e-24,-0.000517284,0.0085957,-0.0292202,-0.0411474,-0.00010863,-6.28888e-24,-0.000210261,4.7036067e-06,0.0019787284,6.4950705e-05,1.5061917e-06,3.9550012e-47,2.6758274e-07,7.3886058e-05,0.00085382009,0.0016931085,1.1800477e-08,3.9550012e-47,4.4209688e-08,-0.027541803,-0.13819047,0.033875333,0.044835034,-0.028032641,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0
-0.0141323,-0.00517468,-0.0254727,-0.00128244,0.000311966,-0.00105341,-0.01630108,0.03930822,-0.0174135,-5.517e-05,0.000311966,-0.000536126,0.0001997219,2.6777313e-05,0.00064885845,1.6446524e-06,9.7322785e-08,1.1096726e-06,0.00026572521,0.0015451362,0.00030322998,3.0437289e-09,9.7322785e-08,2.8743109e-07,-0.057238107,0.022057506,0.014670809,0.11419744,0.040859579,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0
-0.0141706,-0.0168917,-0.0260656,-0.00122825,6.2625e-05,-0.000849872,-3.83e-05,-0.01171702,-0.0005929,5.419e-05,-0.000249341,0.000203538,0.0002008059,0.00028532953,0.0006794155,1.5085981e-06,3.9218906e-09,7.2228242e-07,1.46689e-09,0.00013728856,3.5153041e-07,2.9365561e-09,6.2170934e-08,4.1427717e-08,-0.096411443,0.076608633,-0.023131632,0.11294913,-0.067298933,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0
-0.035751,-0.123811,-0.120325,-0.0014131,-0.000135387,-0.00128498,-0.0215804,-0.1069193,-0.0942594,-0.00018485,-0.000198012,-0.000435108,0.001278134,0.015329164,0.014478106,1.9968516e-06,1.832964e-08,1.6511736e-06,0.00046571366,0.011431737,0.0088848345,3.4169522e-08,3.9208752e-08,1.8931897e-07,0.073502843,0.15066426,-0.023751992,-0.10018895,0.1312757,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0
-0.0339365,-0.0849066,-0.112444,-0.00147779,-0.000169452,-0.00134471,0.0018145,0.0389044,0.007881,-6.469e-05,-3.4065e-05,-5.973e-05,0.001151686,0.0072091307,0.012643653,2.1838633e-06,2.871398e-08,1.808245e-06,3.2924102e-06,0.0015135523,6.2110161e-05,4.1847961e-09,1.1604242e-09,3.5676729e-09,-0.019558464,0.062245754,-0.010372956,-0.09759801,0.021214916,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0
