global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
710.7847298229125	n/a	n/a	505214.9321494307	1099.8910020989579	n/a	n/a	1209760.2164982494	741.7736763362828	n/a	n/a	550228.1869054445	782.0990282840785	655.5202758203867	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.3504707688621	-6.434259054050357	41.39968957462901	496109.5856723177	1059.3316497705782	-40.55935232837965	1645.0610612976354	1122183.544205655	742.2762240275388	0.502547691255927	0.2525541819866626	550973.9927565809	779.0408064376172	637.2189064936005	1.656514	23.713764	0.0835033113	0.0643762	-0.0551101839	-0.09404008330000001	-0.0660179387	0.0842495328	-0.18536200670000005	0.1010346144	0.0821688438	0.1638248734	-0.031248810099999996	0.2730589989	-0.1458871675	-0.0801262558	0.0849549764	-0.069702776	0.0704861212	-0.0750842793	0.0370752121	-0.0504647254	0.1414371597	-0.034671178399999995	0.17110403100000002	-0.052419067	0.06374129320000001	-0.1747949762	0.0091043449	0.035124129	-0.0626448877	0.0155449053	-0.05666673360000001	0.051123529	-0.059697337999999996	0.1052764784	-0.0036714161	0.0324668927	-0.1050279149	0.0171389322	-0.0050692645	0.034711779	-0.0550393412	0.1544364701	-0.0649714117	0.0632444524	-0.009382452099999999	-0.0022721398	0.1937503216	-0.0504932816	-0.0888519408	-0.0246660214	0.1271622222	-0.0789782112	0.0074948528	-0.1656327511	0.0089653018	-0.010361949799999999	0.125264391	-0.0233825629	0.1537313622	-0.019964665	0.0711476331	-0.0805604341	0.1588312093	-0.19268227629999998	0.0764839363	-0.1208200728	0.1126335355	-0.2408222841	-0.1267471956	0.0678622918	-0.0458747375	0.211226749	-0.06200759860000001	0.1732832534	-0.11291365099999999	0.12426459529999999	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	0.0	0.0	0.0	2.49113e-05	2.49113e-05	6.2057286769e-10	6.2057286769e-10	0.06659739999999999	0.06659739999999999	0.004435213686759997	0.004435213686759997	0.00033762	0.00033762	1.139872644e-07	1.139872644e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.1843096504358	-1.1661611184263163	1.3599317541293174	494468.17333856	1048.0735684457736	-11.258081324804607	126.74439511591427	1098458.2048746578	741.4455714134258	-0.830652614112978	0.6899837653327239	549741.5353685815	777.2483736923398	628.6913710747255	1.183932	16.948539999999998	0.07283608869999998	0.049075199999999986	-0.0343790744	-0.0507379059	0.05069085190000002	0.1756050857	0.0169294648	0.1053601468	0.013139512800000001	-0.025367203999999997	-0.08773089960000001	0.160971611	-0.005094641	0.0257556494	0.0623960988	-0.0404982236	0.0647395663	-0.016161291	-0.1230284003	0.0480104686	0.1672214139	-0.0689577836	-0.0707131241	0.0304387118	0.0187981073	0.0747810027	0.02229629	0.0360424943	-0.15563971210000002	-0.1024192201	-0.1253417397	-0.0058582648	0.0466578012	0.0555270841	0.0508701845	-0.044215329500000004	-0.11872615449999999	-0.1275838188	-0.0173765331	-0.07381388280000001	-0.033989298700000004	0.0426828257	0.06116060440000001	-0.06379776820000001	-0.0929194973	-0.049742757900000004	0.12130272339999999	0.0275123268	0.0152493415	0.0700697923	0.0911665795	0.0801992693	-0.0140036731	-0.0123126055	0.040029644100000004	-0.0670089254	0.22569090649999998	0.0332790295	-0.0153266043	0.1753826085	0.1225860199	-0.0673828281	0.13187814890000002	-0.0165666736	0.0508276263	-0.0451687929	0.1526062347	-0.1344396211	0.0030684614000000003	0.0359402206	0.0054186196	0.0837496657	-0.0718624387	0.0832357819	0.021800548399999998	-0.0976556928	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00689415	0.00689415	4.75293042225e-05	4.75293042225e-05	0.043129	0.0431040887	0.001860110641	0.001857962462657468	0.0440915	-0.022505899999999992	0.0005065155348099995	0.00194406037225	0.000330981	-6.639000000000016e-06	1.09548422361e-07	4.4076321000000214e-11	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.6922368012724	-1.492072849163378	2.2262813872105207	492371.99518717296	1043.0504404123012	-5.023128033472403	25.231815240656328	1087954.2212442956	741.3513913832737	-0.09418003015207432	0.008869878079445628	549601.885505916	776.7837565208313	631.2840542530132	1.199367	17.169488999999995	0.1233824	0.07446769999999997	0.0012154381	-0.1343447918	0.003054581	0.0685889141	-0.1184864417	0.1718200636	0.048880712199999996	0.0076767271	0.1201073415	0.1357151036	-0.0045388153	-0.0008265675	0.1256036561	-0.07614318219999999	0.0318168708	-0.0328625428	0.0257681419	-0.1093774651	0.08663492	-0.0373596042	0.090680094	0.0118029188	0.0816602507	0.0186703389	-0.053430763799999996	-0.0805826937	0.035988509700000004	-0.0319252327	-0.09333686960000001	-0.012486083500000002	-0.0860103451	-0.108565304	0.012388823	0.0017364964999999999	-0.056261069000000004	-0.050353754699999996	-0.1462188077	-0.0548540219	-0.026463254900000004	0.0082639724	-0.020510469099999998	-0.0828281164	-0.0125876091	0.012452978500000001	0.084111626	0.0920096257	-0.04779783	-0.0553825939	0.1129964936	0.023892907799999998	0.078695717	-0.1579484859	-0.052515853200000004	0.0150884134	0.146147546	0.1071966365	0.0508887576	0.0502551013	-0.08645732789999999	-0.040013184300000004	0.0891098766	-0.008010718100000001	0.017436305200000002	-0.111602779	0.0390573862	-0.1014907393	0.1115293426	0.054646617	0.0049471355	-0.10354732130000001	0.0953702326	0.1675895863	0.0016483073	0.048790432800000005	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0	-0.00689415	0.0	4.75293042225e-05	-0.0117694	-0.05489840000000001	0.00013851877636	0.00301383432256	0.0727271	0.028635600000000008	0.0008199975873600003	0.005289231074409999	-0.000328104	-0.000659085	1.0765223481600001e-07	4.34393037225e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.9261379677188	-0.7660988335536558	0.586907422772272	491297.4508863415	1042.06308831413	-0.9873520981711864	0.974864165763044	1085895.4800267823	740.6689992349803	-0.6823921482933883	0.4656590440524657	548590.5664277473	775.9385205359707	614.4021885243666	1.235183	17.682217	0.07383139999999999	0.0375534	0.0499303031	-0.0415357462	0.0294013809	0.1540110384	-0.0292034093	-0.0731870178	-0.0368182716	-0.11400805189999999	0.021331190299999997	0.09043335300000001	0.0750869324	0.093528841	0.090058935	-0.091092305	0.0755941612	-0.007680772299999999	0.0393799876	0.0095666248	0.10861185029999999	0.0342912603	0.012924854599999999	-0.0257351785	-0.0648792264	0.0504450288	0.07618858690000001	-0.0798737269	0.08403158109999999	-0.0829148768	-0.1326132257	-0.045875983099999997	0.0224425344	0.0721045542	-0.007042281	-0.08915359689999999	0.026393943	0.0268211586	0.0029919723	-0.1883001691	-0.007693365400000002	0.0254565576	0.0766271353	-0.020522554499999998	-0.0182552269	-0.0363828009	-0.14468684240000002	-0.1364191375	0.06392485190000001	0.075661095	0.12307347140000001	0.0562051072	0.0779457227	-0.051387319199999996	-0.0166621598	-0.007967140400000001	0.0630245972	-0.0615635624	0.054002488499999994	0.09521474619999999	0.0788632266	-0.0101889145	0.1055396351	0.0181961855	0.0039079444	0.0243733935	0.0052891551	-0.0718851996	0.12950743480000002	-0.0854756524	-0.0606690713	0.0381590043	-0.0744191068	-0.0318455829	0.0272539755	0.0333707995	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0259046	-0.0259046	0.00067104830116	0.00067104830116	-0.0285395	-0.016770099999999996	0.0008145030602499999	0.00028123625400999986	0.0626395	-0.010087600000000002	0.00010175967376000003	0.00392370696025	-0.000261062	6.704200000000001e-05	6.815336784400001e-08	4.4946297640000006e-09	0.00035434	0.00035434	1.2555683560000002e-07	1.2555683560000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.1479745792282	1.2218366115093886	1.4928847052247447	493011.7782057125	1045.4763583336744	3.4132700195443704	11.650412226320428	1093020.8158346415	741.1404713292426	0.4714720942622535	0.2222859356680352	549289.1982421319	776.3459626913786	623.9630149666085	1.098567	15.726496	0.13138375	0.0676444	0.020911993400000002	-0.057197113099999995	-0.0175949889	0.08881613460000001	-0.0926072078	0.0785176816	0.0243460614	0.0373680949	0.0603563228	0.042626489000000004	0.056109401600000004	0.0064943859	0.0951803252	-0.0586173767	-0.0125124626	0.0343562403	-0.0358127601	-0.0105386901	0.0115661798	-0.0805932067	-0.0346781154	0.0607669079	0.0016842899	0.10268309880000001	0.0191714043	-0.029580023900000002	-0.0029216558000000003	-0.0735023008	0.0150320052	-0.0323663757	-0.0121100403	0.012360914099999998	0.0825709651	0.0058838001	0.1427957432	0.0271185102	-0.0644901386	0.056178745999999995	0.15460183859999999	-0.06481838059999999	0.09387420880000001	-0.15345267099999998	-0.0535218835	-0.1577040547	-0.0115589186	-0.10742665550000001	-0.020201471699999998	-0.0552070484	0.0682022207	0.0848365246	0.031776774300000005	-0.0114546409	0.055035689000000006	0.002568106	0.0440224705	0.063814205	0.014887779399999999	0.10115877179999999	0.0028621714000000003	0.026389832000000002	-0.0011515161	0.0305639777	0.0312002254	0.0321047223	0.0419287808	0.0388787209	0.0301468664	-0.0126740139	0.0515524592	-0.1193787276	-0.0172668424	-0.0863863241	0.020529168400000002	0.0633864005	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.024676	0.0012285999999999998	0.0006089049760000001	1.5094579599999997e-06	0.0140268	0.0425663	0.00019675111823999999	0.00181188989569	0.038736300000000015	-0.023903199999999996	0.0005713629702399996	0.0015005009376900006	-0.00125038	-0.000989318	1.5634501443999996e-06	9.787501051239995e-07	0.000290751	-6.358900000000003e-05	4.043560921000003e-09	8.4536144001e-08	-0.000220806	-0.000220806	4.8755289636e-08	4.8755289636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.8395968536462	-0.30837772558197685	0.09509682163511303	492578.8197116886	1047.3638704762532	1.887512142578771	3.562702088382303	1096971.0771789977	741.5210044065366	0.3805330772939897	0.1448054229148335	549853.3999760789	775.5370524881357	635.4163990869976	1.117453	15.996858	0.06467015	0.0350065	-0.034010867599999994	-0.0100591026	-0.0371609615	0.1482886181	0.009695225200000001	0.030949446600000007	-0.1306730314	-0.021175563799999998	-0.0414546374	0.0917763865	-0.0237264302	0.137728399	0.061148982699999986	0.0950288625	0.0844507811	0.0413567054	0.12127499779999999	-0.1279866976	0.10402821179999999	-0.1052371194	-0.042385422199999995	0.0529784263	-0.07034684690000001	0.0906269567	-0.0237881946	0.0216116841	-0.0054156914	-0.08228048269999999	0.1609975886	-0.012429098700000002	0.1201545499	-0.032191556	0.0540543721	-0.0106210899	-0.0243431951	0.10407058460000004	-0.0244964359	0.053882636399999996	0.0100237847	0.00017385009999999998	0.0464445755	0.0804101596	-0.0032783037	0.1633774924	0.0242223809	0.0491343462	0.1385082608	-0.0177749563	0.11210685570000001	-0.0191012349	-0.0386709002	-0.0419168432	-0.04468951400000002	0.0760605291	0.025505049199999998	0.006771735300000001	0.0706694968	0.1223873892	0.08441534960000001	0.1591251792	-0.1034418078	0.0719604789	0.0397003969	-0.0129508071	-0.0482365043	0.1472435118	0.024823339500000003	-0.0219647621	0.0071028504	-0.0313015872	-0.0292155583	-0.046941994400000006	9.268719999999999e-05	0.017489066	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.023678	0.0009979999999999989	0.000560647684	9.960039999999979e-07	-0.0113045	-0.025331299999999998	0.00012779172025	0.0006416747596900001	0.0469188	0.008182499999999995	6.695330624999991e-05	0.0022013737934400003	-0.00120496	4.542000000000001e-05	1.4519286016e-06	2.0629764000000008e-09	0.000128658	-0.00016209299999999998	2.6274140649000002e-08	1.6552880964e-08	-0.00061646	-0.000395654	3.800229316e-07	1.5654208771600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.0084288471173	0.1688319934711444	0.02850424201944055	492815.8341723982	1046.0947416936979	-1.269128782555299	1.6106878667102955	1094314.2085992044	742.2400009390187	0.7189965324821515	0.5169560137213575	550920.2189939545	776.7387702879671	633.0821240040813	1.062019	15.203296	0.05930823	0.0242135	-0.0506199646	-0.027802921600000002	0.0626147061	0.0772134352	-0.043331355300000006	0.0976667287	0.0439042693	0.0707019816	0.0088850498	0.013647966999999999	0.1039552851	-0.027574526499999998	0.09752606970000001	0.0447933769	-0.029572447400000007	0.027570914199999998	-0.0348909828	-0.1192206432	-0.0435528434	-0.038686801	-0.1328812952	-0.0408474018	-0.023971664900000002	0.0272206366	0.0353650233	-0.11941897929999999	-0.0348652875	-0.0573833452	0.0630169567	-0.0530634075	0.0380780754	0.0168559715	0.1171554932	0.129884312	0.0255627334	0.12169713900000001	-0.0983024419	-0.0973746241	-0.0366952056	-0.1585522951	-6.85988e-05	-0.0600195045	0.0842286937	-0.046338583899999994	-0.1783165364	-0.0115210285	-0.0319963864	-0.0773980621	0.0749757249	0.0393369131	-0.0383399431	0.014079577900000001	0.1035580551	0.057588453399999996	-0.0473470555	-0.0325602295	0.0068817111	0.0793558801	0.04465536269999999	0.1149007324	0.0133203666	0.0915195385	-0.0246005546	-0.0119646042	0.0523485023	0.14964941140000002	0.1320561684	0.0266977156	0.0623566679	-0.0597961674	0.0066849613	-0.0319524713	-0.0576020551	0.1043740269	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.032317	-0.008638999999999997	0.0010443884889999998	7.463232099999995e-05	-0.00828212	0.00302238	6.859351169440001e-05	9.1347808644e-06	0.0308734	-0.0160454	0.00025745486116000003	0.00095316682756	-0.00136432	-0.0001593600000000001	1.8613690624e-06	2.5395609600000032e-08	-5.6539e-05	-0.000185197	3.4297928809e-08	3.1966585209999993e-09	-0.0003289880000000001	0.00028747199999999993	1.0823310414400003e-07	8.264015078399995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.0764547963527	1.0680259492353343	1.1406794282400372	494316.5012890077	1045.8649092115556	-0.2298324821422284	0.05282296984765774	1093833.4083200956	742.6889765888319	0.4489756498131783	0.2015791341251657	551586.9159465665	777.0294166355908	638.0278569617785	0.947737	13.567295	0.06321012999999999	0.0302393	-0.0780617758	0.0023162278	-0.04195774099999999	0.1264957651	0.040343750899999996	0.0412613067	-0.0680023122	-0.0254445406	-0.0409751169	0.0546688593	-0.006624630500000001	0.024666118100000002	0.021415342400000002	0.08625197789999997	0.1040053357	0.022845787700000002	-0.0087734905	-0.030484624100000007	0.0476966468	-0.0153501434	-0.09163073140000001	0.0046668844	-0.1156645076	0.034925802400000004	0.1038780814	0.0382426685	-0.056372209699999995	-0.0005987922	0.0925368919	0.041694226699999996	-0.077602347	0.0057677956	0.0639257181	-0.044549282	0.047040782999999996	0.0034324819	0.0442704359	-0.005046692	0.0119049549	-0.018993738899999998	0.0279843142	-0.061504072699999995	0.0035025432	0.07507920900000001	-0.039301599900000005	-0.051287276900000005	0.0642161328	0.038882688900000004	0.07715950190000001	-0.0253708029	-0.0744312453	0.050619881500000005	0.0331902756	0.0956541449	0.0463552171	-0.0080516639	-0.0073353017000000005	0.0277394923	0.1376157726	0.055533262699999995	-0.0049179392	0.0170971525	0.0023031597	0.0359193115	-0.0243549523	0.10936173869999999	-0.0747865653	-0.0693126153	0.042482646299999996	-0.0005270882	-0.0031645919	-0.1015763721	0.06616272	-0.0746031059	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.024639	0.007678000000000002	0.0006070803209999999	5.895168400000001e-05	-0.0112564	-0.0029742799999999997	0.00012670654096	8.846341518399997e-06	0.0194372	-0.0114362	0.00013078667044000002	0.00037780474384	-0.00174678	-0.0003824600000000001	3.0512403684000007e-06	1.4627565160000006e-07	-0.000469141	-0.000412602	1.70240410404e-07	2.2009327788099998e-07	-0.000301617	2.737100000000005e-05	9.0972814689e-08	7.491716410000026e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.0906308186188	0.014176022266155996	0.0002009596072905506	494336.43514492345	1046.888333672395	1.023424460839351	1.0473976270443164	1095975.1831793638	742.5544427670833	-0.13453382174861872	0.01809934919428912	551387.1004731336	776.8776582653662	638.5396210523737	1.034882	14.814815	0.07107628700000003	0.0407635	-0.0877344799	-0.0508467337	0.0787795203	0.015684981599999998	-0.046353473799999996	0.0598995266	0.0361096023	0.1024040783	0.0548683459	0.013235521299999999	0.030945923900000002	-0.0925937077	0.13038037289999999	0.0319962652	-0.0014446679	0.019890863600000003	-0.099143392	-0.1606206069	-0.057999857	-0.021839506600000003	0.07157797099999999	-0.050604115	0.028278076699999998	0.0747241734	0.0320998737	0.1005122538	-0.0628282192	-0.0980959694	-0.0753608568	0.0272884103	-0.012775576100000002	0.1151409308	-0.0207682703	-0.047967643600000005	0.0868146674	0.1209296402	0.041712507	0.015289377600000001	-0.0597769749	-0.0073486008	-0.0899951309	0.016845234299999998	0.0044142543	0.0443635521	-0.10611797619999999	-0.0773318288	-0.05751937400000001	-0.09880022990000001	0.07202009	-0.0116637561	-0.052450135599999996	0.011754741200000002	0.1276407396	0.11482459980000001	-0.034378426000000004	0.1057204399	-0.0717466633	-0.0150797302	0.0743024871	-0.0289528954	-0.0130839901	-0.0344370144	0.0136515512	-0.0197061657	0.053912172	0.023504941	0.06659069969999999	0.018079570700000002	-0.0078596235	0.061937342199999995	-0.021256756	-0.1773690632	-0.0930004629	0.0017922971	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00447103	0.02016797	1.99901092609e-05	0.0004067470139208999	-0.0112862	-2.9800000000001697e-05	0.00012737831044000005	8.880400000001013e-10	0.000823033	-0.018614167	0.00034648721310388906	6.77383319089e-07	-0.00140311	0.0003436700000000001	1.9687176721e-06	1.1810906890000007e-07	-0.000469141	0.0	0.0	2.2009327788099998e-07	0.0	0.000301617	0.0	9.0972814689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
