global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
731.6257957781672	n/a	n/a	535276.3050480365	1139.6914116550736	n/a	n/a	1298896.5138003344	757.7363597089592	n/a	n/a	574164.3908249852	799.618763118201	713.7265314691385	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-5.587e-10	n/a	3.121456900000001e-19	n/a	0.0	n/a	0.0	n/a	4.27096e-09	n/a	n/a	1.8241099321600003e-17	0.0	n/a	0.0	n/a	-0.00017029	n/a	n/a	2.89986841e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.4839358245207	-8.141859953646529	66.2898835047931	523429.0053961392	1104.8013564148393	-34.89005524023423	1217.3159546665966	1220586.0371360688	757.1333118843311	-0.6030478246281064	0.3636666787886913	573250.8519649358	794.3424467790439	679.2405202889897	1.652066	26.463066	0.13459264628774	0.0776266	-0.021643024	-0.0253831994	0.327656396	-0.0271449577	0.10877346269999999	-0.0225490075	-0.08701043230000001	-0.1599957959	-0.0651034883	0.19833821350000005	-0.1405746841	-0.0522097963	-0.0028457256	0.2021059939	-0.0785330055	0.1818575647	-0.0620494979	0.13281880140000002	-0.1298568211	-0.11392361390000001	0.0165806215	-0.0720723833	0.07072236330000001	-0.184224991	0.0666365843	-0.06274013440000001	0.0660945448	-0.0217259255	0.0341390798	-0.0357134481	0.060670213	-0.009051518599999999	0.040110791800000004	-0.0405965198	0.0657929412	-0.1891062732	0.0603047455	-0.051964331399999994	0.0564231112	-0.1512352656	0.18070062539999998	-0.0563837811	0.0700245014	-0.00943263	0.0415767811	-0.1561716176	0.022095217099999998	-0.19803131370000002	0.1771530257	-0.0958811007	0.10764724880000001	-0.08677352960000001	0.0816872372	-0.0684499068	0.21020505809999998	-0.0196631783	0.2284581906	-0.0499973833	0.0820195536	-0.0362630559	0.0945946433	-0.047190383200000005	0.108045688	0.08442242789999999	-0.026118742599999998	0.0498527463	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.008278799999999998	0.008278800558699997	6.853852943999998e-05	6.853853869073139e-05	0.0572249	0.0572249	0.0032746891800100003	0.0032746891800100003	0.042754	0.04275399572904	0.0018279041507987704	0.001827904516	-0.000356409	-0.000356409	1.27027375281e-07	1.27027375281e-07	-0.0	0.00017029	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.1519415672119	-1.3319942573087928	1.7742087015036023	521503.42670929385	1093.0513090150205	-11.750047399818866	138.06361389799014	1194761.1641394498	757.2012925870491	0.0679807027180459	0.004621375942039334	573353.797495498	793.1518730956517	677.4527793568411	1.10514	17.702317999999995	0.13029551799000005	0.0702798	-0.0045533990000000005	-0.09890222369999999	0.3304466758	-0.0176519972	0.1641670626	-0.015277372800000001	-0.0458378595	-0.0928126861	0.0263475368	0.10608779	-0.1650250296	-0.0176045265	0.043227146900000006	0.1824857315	-0.172074449	0.13711971369999998	-0.07336507240000001	0.08619958800000001	-0.1393435387	-0.10870456960000001	0.03702113	0.0462475977	0.1417110045	-0.1363027732	-0.039950784700000005	0.0005479246	0.059496502199999995	0.0456904792	0.08084565169999999	-0.1533306263	0.0397069044	0.0371734434	0.10884346369999999	-0.0066327789000000005	-0.0509754834	0.039629695	-0.022163436800000002	0.0636205726	0.0421679605	-0.0759727619	0.0322008253	-0.0901280274	-0.036524912400000005	-0.0010788653	-0.035346830600000004	-0.111007201	0.10213195289999999	-0.2495398792	0.114545589	-0.001387881	-0.017407061799999998	-0.0667652625	0.027928567400000003	-0.0284941241	0.2685390596	0.08327186980000001	0.1131036951	-0.0437669038	-0.0031329378999999996	-0.049888948600000003	0.1299219583	-0.1028424543	0.1111341795	0.0319867959	-0.0747564361	-0.0724244019	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	6.03201e-06	-0.008272767989999997	3.63851446401e-11	6.843869021636861e-05	0.0170373	-0.0401876	0.00029026959128999994	0.0016150431937600005	0.08088039999999999	0.03812639999999999	0.0014536223769599994	0.006541639104159999	-0.000958441	-0.0006020320000000001	9.186091504810002e-07	3.6244252902400007e-07	-0.000272143	-0.000272143	7.406181244899999e-08	7.406181244899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.0727497244898	-0.07919184272213897	0.006271347953727995	521389.0558946856	1096.8119270071131	3.7606179920926484	14.142247682450941	1202996.4032250568	756.5178337039371	-0.6834588831120527	0.4671160449047746	572319.2327120978	791.6738222832984	670.5168139494149	1.27671	20.450548	0.20514120539	0.148264	0.021602217599999998	0.021152037000000002	0.248234585	0.047209025700000004	-0.0211373662	0.10786885550000001	-0.0283168371	0.0573174605	-0.0779238973	0.06780761269999999	-0.0963521508	-0.08577188820000001	0.0225328365	0.1606935705	-0.039280133599999996	0.1435152942	-0.012058506699999999	0.1491450298	-0.0561228771	-0.1216095478	-0.050081756799999995	0.0211157981	0.0369213892	-0.1603505017	0.1937879897	0.18619777350000002	-0.0306550965	0.11424826910000001	-0.0309959792	-0.0391408017	-0.0275883598	-0.0029786713	0.07626839469999999	-0.0633102073	-0.0095299788	-0.054701197	-0.036501826099999996	0.0303417133	0.06017080530000001	0.0714225586	0.033714654100000005	0.038807136	-0.0826142882	0.050825484000000004	0.09937937050000001	-0.118714463	-0.0106135355	-0.10069673679999999	0.1241423375	-0.030221193700000006	0.0180087977	-0.041557226600000004	0.058423072199999995	-0.0064584916000000004	0.18363050309999998	0.0928836852	0.0292137916	0.0554351655	0.13347785539999998	0.1970782018	-0.08124060059999999	0.074098517	0.1388977989	0.08991574109999999	-0.0485893712	-0.0192931044	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	8.987399999999996e-06	2.955389999999996e-06	8.077335875999993e-11	8.734330052099981e-12	0.0577932	0.040755900000000005	0.0033400539662400003	0.0016610433848100006	0.120428	0.0395476	0.00156401266576	0.014502903184	-0.00336999	-0.002411549	1.13568326001e-05	5.8155685794009984e-06	-0.000186997	8.514599999999997e-05	7.249841315999995e-09	3.4967878008999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.4195820351468	2.346832310657078	5.507621894344039	524783.7308359769	1095.968576020588	-0.8433509865251381	0.7112408864729236	1201147.1196245954	757.3788991957001	0.8610654917630427	0.7414337811051306	573622.7969468904	792.9084896809152	680.94050529808	1.124963	18.019844	0.2078170626	0.094273	-0.0418157214	-0.031190844199999998	0.17375464170000002	0.0537319516	0.07704513219999999	0.09228832070000001	-0.0376804113	-0.013595715800000002	-0.0968878126	0.0417776595	-0.0227351267	-0.0427811519	-0.0319859942	0.1188900175	-0.08505914619999999	-0.008126774	-0.1321505463	0.0055320162	-0.0830445073	0.0099533978	0.08149371700000001	-0.0134978322	-0.0377992686	-0.15837445320000001	0.1116898844	0.0342573527	-0.0299397202	-0.09560405400000001	-0.042812786500000005	-0.0366715622	0.11368359730000001	0.08458151439999999	-0.17803921309999998	0.0676706968	-0.0519806225	0.1041331191	0.068666769	0.0462374554	0.14069054279999998	-0.0344478596	-0.0653826128	0.10486824410000001	0.0076359982999999985	0.0696511817	-0.027326974	-0.0769179688	0.14856546439999999	-0.0148126655	0.0820836033	0.0445880508	0.1249430056	-0.039728849100000005	0.044981082400000004	-0.0787587338	0.1200451036	0.004510127	-0.0711730387	0.029461312599999998	0.047617583600000006	0.15833707630000002	-0.0005809767	-0.073436605	0.1194428497	-0.15270464890000002	0.10910554439999999	0.1466844828	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0448408	0.0448318126	0.00201069734464	0.0020098914210015186	0.0785526	0.0207594	0.006170510966760001	0.0004309526883599999	0.0952431	-0.0251849	0.0006342791880099997	0.00907124809761	-0.00465251	-0.0012825200000000005	2.16458493001e-05	1.6448575504000012e-06	-0.000699097	-0.0005120999999999999	2.622464099999999e-07	4.887366154089999e-07	0.000546199	0.000546199	2.98333347601e-07	2.98333347601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.2146152606781	-0.20496677446874398	0.04201137863612097	524486.808957172	1092.1500869100494	-3.818489110538621	14.580859087302034	1192791.8123376283	758.1601856809674	0.7812864852672874	0.6104085720613113	574806.8671517989	792.3876977806233	690.6976501865753	1.185415	18.988171	0.1181877	0.06721339999999999	-0.07997320690000001	-0.0220169804	0.11723762019999999	0.001404163	-0.013505601	0.2091587678	0.031140214700000002	0.0170948758	-0.1632119064	0.0813214001	0.013088633999999998	-0.0426034486	-0.10653937349999999	0.1419231587	-0.0176982569	0.0541562321	-0.030919317999999998	-0.0024964134	-0.07280014110000001	0.038748358999999996	-0.11930545279999999	0.0469378018	-0.0303228048	-0.0365168975	0.0201852836	0.1832307949	0.0232100446	-0.0916857601	0.057371850700000004	0.0910504889	0.0695612212	-0.06573035099999999	-0.0718812781	0.0110318036	0.0727824096	0.1148491253	0.0516424419	0.0822605518	-0.059285802	0.12800819689999998	-0.0505202226	0.0063013742	-0.0396479507	0.0485779788	0.0635062858	-0.1943648931	0.0120148728	0.0227410009	0.0436995166	0.0117191745	-0.0586569484	0.1146324408	0.087938386	0.023580510899999997	0.039343592999999996	0.1156560747	-0.15325504380000002	0.0319024948	0.0240822452	0.0632268859	-0.0157066589	0.0764297152	0.090658609	0.0356058926	0.0320036843	0.027525944700000003	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0560821	0.011241300000000004	0.0031452019404099997	0.00012636682569000006	0.0189787	-0.059573900000000006	0.00036019105369000003	0.00354904956121	0.084717	-0.010526099999999995	0.00011079878120999992	0.007176970089000001	-0.00439975	0.0002527600000000003	1.93578000625e-05	6.388761760000014e-08	-0.000576502	0.00012259499999999995	1.5029534024999992e-08	3.32354556004e-07	0.000907772	0.00036157299999999985	8.240500039839999e-07	1.3073503432899993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.5515306839274	-0.6630845767507481	0.4396811559247187	523526.8175550543	1094.419518895232	2.269431985182564	5.150321535369673	1197754.083338871	758.7998222929059	0.6396366119384993	0.4091349953321624	575777.1703117456	793.4370934597115	691.7969241294134	1.097272	17.576294	0.3041381	0.170602	-0.1029752166	-0.0589825279	0.0457512761	-0.0647201371	0.001917696	0.0603242599	0.0122329853	-0.096949094	-0.1584542914	-0.1363403991	0.0458954476	0.0743252066	-0.0539374633	0.026350066800000002	-0.0571839579	-0.076638818	-0.1177773567	0.043567009299999994	-0.061033551299999995	0.12095084730000001	-0.0909443843	-0.0294368285	-0.0363528696	0.0751405885	-0.064969881	-0.033488893799999996	0.028002987000000003	-0.0335635376	-0.0055012589	-0.0768648539	0.18402455210000002	-0.1990909645	0.0844188648	0.0111414605	-0.030812159199999998	0.0407213938	0.094794835	-0.0194403983	0.0336181338	0.016267224	-0.1880056174	-0.013031774599999999	-0.012849058500000001	-0.0319506017	-0.08724270519999999	-0.0610355493	0.0726476316	0.1127495401	0.0964059949	-0.035733611299999996	-0.041616267900000004	0.10016017070000001	0.0526020946	-0.07988116049999999	-0.0077134247999999985	-0.1079417913	-0.051584458300000004	-0.068942988	-0.0378467505	-0.0582741739	-0.0532591317	-0.0584425701	-0.0419231536	-0.19458386800000002	-0.09314429939999999	0.1082865774	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0738087	0.017726600000000002	0.005447724195690001	0.00031423234756000005	0.0989396	0.07996089999999999	0.009789044448159999	0.006393745528810001	0.0850728	0.00035580000000000334	1.2659364000000238e-07	0.00723738129984	-0.00696989	-0.0025701400000000003	4.85793666121e-05	6.605619619600003e-06	-0.00130709	-0.0007305879999999999	5.33758825744e-07	1.7084842680999996e-06	0.00172894	0.000821168	2.9892335236e-06	6.743168842240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.2222937409842	-1.3292369429431121	1.7668708504847497	521605.0415764885	1088.674604741135	-5.744914154096932	33.00403863794327	1185212.3950082664	758.1897516684097	-0.6100706244961884	0.37218616687316936	574851.6995350048	791.9077012458544	691.9919946968175	1.080992	17.315512	0.1611484	0.08945499999999999	-0.100307261	0.0090361256	0.0740640056	0.0144117994	0.0658003413	0.1946918311	0.0270916777	0.057196721799999996	-0.1151878178	-0.0101300636	-0.0019646703	-0.0239076299	-0.0643979837	0.1679050692	0.017595635800000002	0.0261051086	0.0104152227	-0.0200175081	-0.0947246542	0.1681384146	-0.0699795693	0.1285661106	-0.053951231100000004	0.0517841929	-0.054556228	-0.0909242999	0.0176040174	-0.023701865	0.0002961271	0.09604833759999999	-0.0482201863	-0.010839927099999999	0.0507368888	0.0161621378	-0.0041146711	0.0623046748	-0.07597794849999999	-0.045298592400000004	0.0262458125	0.0905423091	0.1389576297	-0.0337391674	-0.1247805733	0.045358151299999996	0.0472267501	-0.1670050366	0.014481365800000003	0.0034054674	0.03233806	0.0336509078	-0.1052811534	0.0963382851	-0.0070842852	-0.17590016320000001	-0.0170945916	-0.022822801	-0.1273099979	-0.09524805039999999	-0.09694972240000001	-0.0014481993	-0.0170956598	0.0185729811	-0.1265016712	0.1002655858	-0.0542752693	0.0026290145	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0717615	-0.002047199999999999	0.00514971288225	4.191027839999996e-06	0.0560326	-0.042907	0.00313965226276	0.001841010649	0.07172260000000001	-0.013350199999999993	0.00017822784003999981	0.005144131350760002	-0.00569224	0.00127765	3.2401596217600014e-05	1.6323895225e-06	-0.00160344	-0.0002963500000000001	8.782332250000009e-08	2.5710198336e-06	0.00124606	-0.00048288	1.5526655236e-06	2.331730944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.2650993832502	0.04280564226598926	0.0018323230098038464	521666.8737870964	1091.974263199492	3.299658458357044	10.887745941807184	1192407.7914900735	758.017552615657	-0.17219905275271685	0.02965251376893296	574590.6100734303	792.7420966687721	693.4215527066759	1.122783	17.984934	0.1261175	0.071988	-0.08932249310000001	-0.0504995803	0.0382918501	-0.16789146559999998	-0.0523322295	0.0619972396	0.0297662564	-0.100824451	-0.0970842602	-0.1620516232	0.124894252	0.0245685883	-0.0455540311	0.0948073751	-0.0826568042	-0.1067864751	-0.031048635	0.083936546	0.0190408999	0.1436262293	-0.08056970599999999	0.09319051369999999	-0.031089458799999997	0.09615773150000001	-0.024004016200000002	-0.05160326	-0.07017217	-0.0407469768	-0.0105334026	0.12011082630000001	-0.08802012390000001	0.0699598153	0.050652397300000006	0.0257028891	0.018425062	0.05965404110000001	0.08543728519999999	0.0300045811	0.032663924	0.1452137416	-0.006401801899999999	0.0166990416	0.0851709434	-0.032536449	-0.054691550400000004	-0.0691011118	0.1041271427	0.0552470678	0.0936917407	-0.1254721467	-0.14381938130000002	0.0421701225	-0.025027902999999997	0.0083259785	-0.0735471696	0.003667379	-0.0669569354	-0.08208310690000001	-0.0217409438	-0.0351344689	-0.024450115699999997	-0.0614472004	-0.10901441560000001	0.0264355417	0.0692299444	-0.019826514	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0771327	0.005371199999999993	0.005949453409289999	2.884978943999992e-05	0.08357869999999999	0.02754609999999999	0.006985399093689997	0.0007587876252099995	0.0850753	0.013352699999999995	0.00017829459728999986	0.007237806670090002	-0.00680028	-0.0011080399999999994	4.62438080784e-05	1.2277526415999985e-06	-0.00140654	0.00019690000000000007	3.876961000000003e-08	1.9783547716e-06	0.00153807	0.00029201000000000015	2.3656593249000004e-06	8.526984010000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.5592952161128	0.294195832862556	0.086551188073693	522091.9351032056	1090.1655898066617	-1.8086733928303147	3.271299441932322	1188461.0131985066	757.3080391450363	-0.7095134706206636	0.5034093649921793	573515.4661536999	791.9796573267447	694.276305730176	1.185493	18.989420000000006	0.0533633	0.027425	-0.0963410588	0.053823222000000004	-0.0079343927	0.0613516174	0.0964903528	0.1839938771	0.041398980499999995	0.0411392841	-0.12683594609999999	-0.0352401294	0.032037675099999996	-0.075175012	-0.0374524953	0.0676320026	0.0709895005	-0.0299261746	0.0055827243	0.16315468789999998	-0.0440353233	0.22294837690000002	0.0626009367	-0.0591092686	-0.10543423310000001	0.0857249231	0.001511644	-0.1059512334	-0.027234147400000002	0.0300618135	0.0452630183	-0.077941335	-0.1086292583	-0.0149990752	0.0110881907	0.1404149018	-0.056850399800000014	-0.0768494088	-0.0760813357	0.006377240300000001	0.0022695899	0.0041712258	-0.0274732075	0.0177835659	0.0243283776	0.0442021189	0.0772417033	-0.0907468769	-0.0242600627	0.0851644142	0.1029514069	-0.0974851409	-0.1190398632	-0.0339073297	-0.11305444210000001	-0.16848398399999998	-0.0855954346	-0.0618879268	0.0022460804000000003	-0.0672860096	-0.07114141019999999	0.0612542787	0.047174017	-0.0002437604	-0.0706279091	-0.0538848367	-0.0180414071	-0.0708847116	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0808054	0.003672700000000001	0.0065295126691599994	1.3488725290000007e-05	0.101784	0.01820530000000001	0.010359982656000001	0.0003314329480900003	0.06836100000000002	-0.016714299999999988	0.0002793678244899996	0.0046732263210000026	-0.00677866	2.1619999999999973e-05	4.5950231395599986e-05	4.674243999999987e-10	-0.00144507	-3.8529999999999945e-05	1.4845608999999956e-09	2.0882273049e-06	0.0013027999999999998	-0.00023527000000000034	1.6972878399999995e-06	5.5351972900000143e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
