global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
734.2949950267754	n/a	n/a	539189.139721372	1113.398227952316	n/a	n/a	1239655.6140073573	760.5066333692633	n/a	n/a	578370.3393986512	802.0114594998468	676.078741820608	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00295426	n/a	8.727652147599999e-06	n/a	-4.37089e-09	n/a	1.9104679392100003e-17	n/a	2.4453e-08	n/a	n/a	5.97949209e-16	5.15063e-05	n/a	2.6528989396899996e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0
728.6473367816012	-5.647658245174171	31.89604365428379	530926.94139892	1082.8959997635586	-30.50222818875727	930.3859244790187	1172663.7463039171	760.2049507382909	-0.3016826309724365	0.09101240983045132	577911.5671270073	796.1798953294726	656.0797874917578	1.596541	21.56348	0.09285771491789001	0.058569900000000015	-0.1310084094	0.0319417907	-0.037697794	0.0659359637	-0.10239768640000001	0.1210426676	-0.0090368073	0.046241906299999996	-0.0917623392	0.0806396434	0.388345074	-0.2405342339	0.2880332976	-0.051147718499999995	-0.007328443100000002	0.1350611958	-0.0893489967	0.0314867745	0.0334382895	-0.0010649504	0.09559232849999999	-0.1932413934	0.0314062987	-0.0293056448	0.0096201035	-0.011970202	0.0044208414	-0.0783217262	0.060326829900000004	-0.0376019498	0.027258069399999998	-0.2327319648	0.14121236210000002	-0.0841901956	0.0304972431	-0.0319272471	0.04948274	-0.06708094769999999	0.0960002868	-0.1124259048	0.1188912925	-0.097204136	0.059639426100000004	-0.0040439882	-0.051009779299999995	0.040618571299999996	-0.0115129301	-0.1280162826	-0.07105825589999999	-0.0046889257	0.1523932155	-0.036604775299999996	0.1730711687	-0.016217230200000002	0.2695077353	0.15383418029999998	-0.0638568026	0.2581134845	-0.1681746491	0.083638849	-0.09382312470000001	0.0314608316	-0.1295023466	0.0573917671	0.1427887763	0.2934194757	-0.0144122071	0.0573683413	-0.1276213877	0.021726289500000003	-0.09799529859999999	0.0405721275	-0.1141658232	0.1345908475	-0.044115145700000004	0.0169780879	0.1128608806	0.1128439341	0.1128156919	0.0	0.00260727	0.00556153	6.7978568529e-06	3.093061594090001e-05	0.0397425	0.03974250437089	0.0015794663062499998	0.0015794666536702105	0.0415949	0.041594875547	0.0017301336717704188	0.0017301357060100005	0.0	-5.15063e-05	0.0	2.6528989396899996e-09	-6.76698e-05	-6.76698e-05	4.57920183204e-09	4.57920183204e-09	0.0	0.0	0.0	0.0	1.0	0.0
727.4832207993074	-1.1641159822937652	1.3551660202317781	529231.836544534	1066.230142533235	-16.665857230323578	277.75079722152884	1136846.7168464428	760.8650080382706	0.6600572999797123	0.4356756392565079	578915.5604570776	795.9862628489584	655.3271116050734	1.256757	16.974235999999998	0.05272047000000001	0.036834500000000006	0.0372232132	-0.09301652390000001	0.0869409539	0.0705984412	-0.0418487188	0.084331054	0.0012504544	-0.1166801538	0.0423380301	-0.0406248407	0.1249055555	-0.2383107996	0.21206407870000002	-0.051041851799999996	0.1224310838	0.0856677205	0.1184871679	0.017152841999999998	-0.0152145182	0.0209213241	0.0963342892	-0.015374071000000001	0.2078712263	0.07653522730000001	-0.0157755272	0.0205729677	0.0375795002	0.0902380941	0.0213597551	0.0242793604	-0.0518929083	-0.17957288850000006	0.10346050220000001	0.1409299543	0.05988170950000001	0.0004336196	0.049435804400000005	0.0687706111	0.009376312900000001	-0.0860704934	0.0078469349	-0.0237725698	0.028979223999999998	-0.0771134479	-0.13191502119999998	0.17281605649999998	0.0418045044	0.013921791599999999	0.0766597637	0.10096904539999996	0.089231893	-0.1361537068	-0.057216144299999994	-0.0735736967	0.0275791194	0.1270891223	-0.0737716238	0.11543575539999999	-0.190766932	0.0375811447	-0.11290005289999999	-0.1396099758	-0.0820231868	-0.011395886899999999	0.12579802380000002	0.0083810275	-0.0686708477	0.0369595998	-0.0728657631	0.0509970328	-0.0237058496	0.04898868	0.1421121268	-0.0600319651	0.0100356768	-0.0672024171	0.1128156919	0.1126632248	0.11240926539999999	0.0	0.00220209	-0.0004051800000000002	4.8492003681e-06	1.6417083240000016e-07	0.072878	0.033135500000000005	0.005311202883999999	0.00109796136025	0.05739119999999999	0.015796299999999985	0.0002495230936899996	0.0032937498374399988	0.0	0.0	0.0	0.0	-0.0	6.76698e-05	4.57920183204e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.9778510001604	-1.5053697991470472	2.2661382321840207	527043.8401428111	1066.0403785240323	-0.18976400920269046	0.036010379188678776	1136442.0886436622	760.2241180463885	-0.6408899918820907	0.4107399816946263	577940.7096594092	795.0020730783507	657.9061323355772	1.2300950000000002	16.614125999999995	0.06198747334999999	0.0410179	0.0183561363	0.1034636884	-0.0657174654	0.1190189856	0.0174076261	0.0412843505	0.1229616195	-0.015713914	-0.0048954223	0.11599511119999999	0.0217725437	0.0801813443	0.0994910917	0.0720858605	0.0747910621	0.0604754338	-0.1046479542	-0.0703620407	0.1849275444	-0.031643763	0.1646708333	-0.1068895482	0.0640586222	0.16955946440000005	-0.0565418751	0.0178668745	-0.0447048098	-0.0920251125	0.11727217029999999	-0.0118174275	-0.144359853	0.0136777055	0.20007481230000002	-0.0212917166	0.0738538204	0.0150293323	-0.0442589879	-0.0292339648	0.0877546975	0.0581050459	-0.1044773216	-0.0187639803	-0.095033349	-0.011383484199999998	-0.031663401699999996	-0.0605160199	-0.0015596576	-0.0009413439	0.0455816766	-0.06916520799999999	0.14162539289999998	0.0970262207	0.054469188700000004	0.012333742	0.0048161066	0.0591967138	-0.2018567972	0.0611986224	-0.0700230111	0.10418210630000001	-0.11016789880000001	-0.029306617799999997	0.07551723	-0.0860009432	0.09380879199999999	-0.025038638399999997	0.018851635800000002	-0.0091594425	0.0004164334	-0.0282825632	0.0962184039	0.1016836642	-0.044001025	0.0663639924	-0.0668178328	-0.0199415262	0.1127253327	0.1123020954	0.1115978766	0.0	-8.188350000000001e-06	-0.00221027835	6.704907572250002e-11	4.8853303844787216e-06	0.0405372	-0.0323408	0.0016432645838399993	0.0010459273446400002	0.0822252	0.02483400000000001	0.0006167275560000005	0.006760983515039999	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-5.20479e-05	-5.20479e-05	2.70898389441e-09	2.70898389441e-09	0.0	0.0
726.0150839504365	0.037232950276120384	0.0013862925862640535	527097.9021235594	1059.4692037129	-6.571174811132322	43.180338398459924	1122474.9936160464	759.4801025376997	-0.7440155086887899	0.5535590771694388	576810.0261506749	793.8656443446791	657.4381283227102	1.096431	14.808804	0.056237971941	0.031271	-0.0075970056000000015	-0.053059888300000004	0.0657700512	0.08583108560000001	0.0844865628	-0.0177258883	0.008298214	-0.0078978914	-0.005962226700000001	-0.10848067609999999	-0.052068261399999996	-0.0078979247	0.0814084582	0.0489965605	-0.0208706536	0.065609876	0.0888692933	0.041673569300000005	0.049479425599999995	0.0691269249	0.1360275257	-0.08797739119999999	0.0140656653	0.0585714513	-0.183905316	-0.0700831029	-0.0778054761	0.0251721756	-0.0038425876	0.0509832888	0.0886488441	0.1034621335	0.1026204885	-0.0237476754	0.007448009399999999	-0.0833449522	-0.0103375407	-0.0034802365999999996	-0.14523345199999999	0.008124066800000001	0.0671469822	0.0045148335999999996	-0.0073627712	-0.040099625699999995	-0.0225663777	-0.0545140199	0.0357338637	0.22336104420000005	-0.029995927599999996	0.1089575325	0.012509142	-0.0270697987	-0.0062153413	-0.0415796769	-0.1159832699	0.0606461119	-0.1280281361	0.12061956730000001	0.036426510499999995	0.0139854828	-0.14987166119999998	0.0298650092	0.0701681207	-0.1000552476	0.0554273009	-0.0364344068	-0.0088548467	-0.0805761988	0.0585767689	-0.0596603203	-0.0503152248	-0.0856246753	0.005096763	0.052808896200000004	-0.0707043928	0.023173841	0.1125898391	0.1117611244	0.1103844485	0.0	-8.714089999999999e-07	7.3169410000000015e-06	7.593536452809997e-13	5.3537625597481024e-11	0.06434019999999999	0.02380299999999999	0.004139661336039997	0.0005665828089999995	0.0929347	0.010709499999999995	0.00011469339024999993	0.00863685846409	6.617449999999998e-24	6.617449999999998e-24	4.379064450249998e-47	4.379064450249998e-47	-0.000316121	-0.000316121	9.993248664099999e-08	9.993248664099999e-08	-0.00017029	-0.0001182421	2.89986841e-08	1.3981194212409997e-08	0.0	0.0
725.1840130589212	-0.8310708915153101	0.6906788267240521	525891.8527962415	1063.7658804599614	4.296676747061383	18.461431068737987	1131597.848430757	758.9299872971952	-0.5501152405045104	0.30262677783533537	575974.725618921	794.3902566984683	655.2702923073684	1.097403	14.821938	0.051614321409	0.026485400000000003	0.1273428417	-0.0095967805	-0.039353937400000004	0.06518687849999999	0.1152949057	-0.1433613702	-0.005721154599999999	0.0536395366	0.10931514380000001	0.06688478980000001	-0.1033870507	0.0183340708	0.0980993391	-0.0485209291	0.0155532901	-0.0982058821	-0.0034685288	-0.055252140400000004	0.09633420949999999	-0.0061796026	0.0936626658	-0.1005100549	0.0783282555	-0.0769449339	0.046098745499999996	-0.0284537294	0.0234643984	0.0161486845	0.0079711004	0.0495540129	0.0619187407	-0.0353627362	-0.0132525747	0.0970382184	-0.0412076055	0.1813632144	0.0388070466	0.0258326933	0.013530179299999999	0.13316868939999998	-0.0102027201	0.0504177965	0.15498974599999998	0.0799614428	-0.078132979	0.0101946921	0.0082152977	0.0096624472	0.0882981592	-0.056090293	-0.048775350300000006	0.1590172213	-0.0630162987	0.0817116904	0.0805186499	-0.0386807261	-0.0156276877	0.0816187297	0.0484733809	0.048037625199999996	-0.0865182976	-0.0686542962	0.0488237488	-0.0300431936	-0.0210759567	0.0111236402	0.029293966499999997	-0.0011648721	0.0021654979	-0.012802893899999999	0.0595225491	0.10843429660000001	0.0104911517	-0.0653676304	0.1766379389	-0.042415921399999994	0.11240926539999999	0.111041178	0.1087733526	0.0	0.0	8.714089999999999e-07	0.0	7.593536452809997e-13	0.0470338	-0.01730639999999999	0.00221217834244	0.0002995114809599995	0.0914555	-0.0014792	2.1880326400000003e-06	0.00836410848025	-0.00017014599999999998	-0.00017014599999999998	2.8949661315999996e-08	2.8949661315999996e-08	-0.0	0.000316121	9.993248664099999e-08	0.0	0.0	0.00017029	0.0	2.89986841e-08	0.0	0.0
725.2955895418588	0.11157648293760758	0.012449311544726236	526053.6922088725	1061.0849631962815	-2.6809172636799303	7.187317374697084	1125901.2991212541	758.0474812384494	-0.8825060587457756	0.7788169437230024	574635.9838119574	792.6758751840489	653.3935293272311	1.232561	16.647436	0.14275375	0.074757	-0.118757735	0.006110825500000001	-0.0781761564	0.061065740099999995	-0.0215765757	-0.06904328559999999	-0.0377848506	0.047883185599999996	-0.06580577559999999	-0.026253519700000002	-0.0445217863	0.11522311730000001	-0.0085832778	0.0566338309	-0.1785172208	0.0305309423	0.010658009599999999	0.0082256654	0.0511487104	0.046947118200000006	-0.044136646200000004	-0.0956838673	0.0606878905	-0.12388457929999999	-0.0787942318	0.027230099	-0.1383456626	0.1108889676	0.08319146990000001	-0.0334574973	-0.0426720397	-0.0266449441	-0.0204710629	0.03332101	-0.0131477291	0.0387811094	0.053670223899999994	-0.0489960271	-0.08547762269999999	0.004271894	0.10528839960000001	0.09145345449999999	0.007116720100000001	-0.058684636	0.0557859358	0.0257769157	-0.10784579050000001	0.0260728674	-0.11511427279999999	0.031877885	-0.054930788200000004	0.1277360011	0.08812152720000001	0.0029111658	0.060962981799999996	0.0994372135	0.11963965539999999	0.11486316380000001	-0.0768310734	-0.08396831589999999	-0.006651461500000001	0.06590441150000001	0.0314399848	-0.0221192577	0.021292247	-0.131607437	-0.0486924266	-0.0114243548	-0.0064287469	0.0340961417	0.0056688637	-0.0679112566	0.0636688519	0.0843368177	0.0788650862	0.050250366799999995	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.0452035	0.0452035	0.00204335641225	0.00204335641225	0.0926323	0.0455985	0.00858074300329	0.00207922320225	0.10265	0.01119450000000001	0.00012531683025000022	0.010537022500000002	-0.000316779	-0.00014663300000000002	1.00348934841e-07	2.1501236689000006e-08	-0.00025614400000000003	-0.00025614400000000003	6.560974873600002e-08	6.560974873600002e-08	0.000412368	0.000412368	1.7004736742400002e-07	1.7004736742400002e-07	0.0	0.0
725.2533193533262	-0.04227018853259778	0.0017867688385813612	525992.3772330178	1057.4771584102657	-3.6078047860157767	13.016255373998346	1118257.94055945	758.2407066014191	0.1932253629696561	0.03733604089475534	574928.9691474193	793.3270658854086	646.8403942996667	1.092566	14.756611	0.059031375	0.0379839	-0.014312593200000001	-0.1686198323	-0.0305810437	-0.0200827295	-0.0596871358	0.0638223479	-0.0182042845	-0.03080951	0.055849567999999995	-0.1124461488	-0.0924090407	-0.028679825	-0.0421051058	0.06986636780000001	-0.1273970145	-0.1200244673	0.17430463129999998	0.10322371960000001	0.021874511800000003	0.0006882759	0.0804131608	0.02458334	0.063799231	-0.048222057199999994	0.0377140055	0.1526417588	-0.0420562	-0.045534056100000005	-0.1262345866	-0.0935999363	-0.1389016771	-0.12214310699999999	-0.1083508651	0.0031901243	-0.0033846164	-0.0774241726	0.07597558809999999	-0.0682114241	-0.0620352667	0.031248492200000002	-0.028754776	-0.0750790358	0.082106649	0.06799469429999999	0.0929264672	-0.0464984967	-0.1308134185	-0.0637140498	-0.0319330771	0.10621586390000001	-0.1861280103	0.028406261000000002	-0.0358781606	0.0229505205	0.0750871367	0.0274711359	-0.0291345548	0.0148553255	-0.1103975183	0.0051460192	0.0392003893	0.09008148210000001	-0.029319055099999998	-0.025900885099999996	-0.0540337017	-0.11899010550000001	0.1368689329	0.0103251584	0.10032502900000001	0.1960620969	-0.0874182443	0.0712517149	-0.007866307	-0.0794401076	-0.0834737636	0.0209513075	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.030017400000000007	-0.015186099999999998	0.0009010443027600002	0.00023061763320999991	0.0586492	-0.033983099999999995	0.00343972866064	0.00115485108561	0.102665	1.5000000000001127e-05	2.2500000000003365e-10	0.010540102225000002	-0.000295245	2.1533999999999974e-05	8.716961002500001e-08	4.6371315599999884e-10	-9.68035e-05	0.00015934049999999998	2.5389394940250005e-08	9.370917612250002e-09	0.000428437	1.6068999999999954e-05	1.83558262969e-07	2.5821276099999857e-10	0.0	0.0
725.3792071210602	0.12588776773395693	0.015847730065038687	526174.994123578	1063.205170724227	5.728012313961243	32.81012506889165	1130405.2350547323	758.7810357163103	0.5403291148911649	0.2919555523990696	575748.6601627165	793.6988082773927	647.2233851354616	1.201829	16.232349	0.08730322500000001	0.0435738	0.103875206	0.0849424264	-0.1035715892	-0.0044022327000000005	0.0814065309	0.052057312300000005	-0.0405771376	-0.0075148839	0.040567782000000004	0.0828522687	-0.05461831809999999	0.0318824639	-0.0719382845	0.0430770153	-0.0337790556	-0.1393426973	-0.0396206436	-0.0119718158	-0.0548893339	0.0632089777	0.0659349117	-0.0320534097	0.06389119530000001	0.0083152559	-0.0183891734	0.017295493500000002	-0.0195342535	-0.020412104599999998	0.0366658156	0.0158597342	-0.09320307289999999	-0.0197461998	-0.0603730658	0.0753734871	-0.0798199123	-0.1191374353	-0.023021581099999997	0.1398292225	-0.0122431223	-0.0245761202	-0.0224207671	0.0242136368	0.0574241541	0.0842506612	0.0225880329	0.17068534489999998	0.0831265351	0.0165156087	0.0285822717	-0.0680198464	-0.0819492963	0.0742185586	0.0971363623	-0.0517596251	-0.0050662578000000005	-0.0692438575	-0.06355439759999999	0.0316592477	-0.0319739843	-0.0146508282	-0.07022136849999999	0.0653796309	-0.0113172572	0.0147100528	0.0007300731	-0.0231632083	-0.06346105490000001	0.0214236137	0.0803878889	-0.0736684492	-0.0102600222	0.0734940892	0.1411986851	-0.1150777431	-0.0681151373	-0.0396048477	0.1115978766	0.1078204375	0.1016191316	0.0	0.0474572	0.0174398	0.00225218583184	0.00030414662403999984	0.0861914	0.027542200000000003	0.00742895743396	0.0007585727808400003	0.0968877	-0.005777300000000013	3.337719529000015e-05	0.00938722641129	-0.0008159860000000001	-0.0005207410000000001	6.658331521960002e-07	2.7117118908100016e-07	-0.0	9.68035e-05	9.370917612250002e-09	0.0	0.000541771	0.00011333400000000005	2.9351581644100004e-07	1.2844595556000007e-08	0.0	0.0
725.1369532471601	-0.24225387390004016	0.05868693941957656	525823.600964574	1063.248654336386	0.04348361215897967	0.0018908245263925645	1130497.7009481357	758.6139966756713	-0.16703904063899697	0.027902041097596492	575495.1959522354	792.4875430929643	653.8357129250652	1.319535	17.822137999999995	0.08317310000000001	0.0445769	-0.1649693797	-0.0109360162	-0.06185795650000001	0.0236575023	0.1322350693	-0.0206380235	0.0036280782	0.014765396299999999	-0.11981440869999999	-0.0664061736	-0.031259924	0.0848476433	-0.0223257421	-0.042055834699999996	-0.09717001759999999	0.0938328291	-0.015668671000000002	-0.0669817429	0.0667777146	0.031931567599999995	0.0094933799	-0.0314438961	-0.0735885059	-0.0614730308	0.0587441097	0.1035128026	0.0164259072	-0.0588927673	-0.00709507	0.1125023963	-0.1027747605	-0.012718178500000002	0.0247467821	0.0639647238	-0.0161552822	-0.0040335224	0.0249500242	0.040735367	-0.08606700949999999	0.0396381858	-0.026281110099999998	-0.0582256466	-0.09470134710000001	-0.0521948102	0.1243728725	0.0998199752	0.1252192385	-0.1524487329	-0.13577736769999998	0.028369393700000002	0.055106642000000004	0.0653194184	-0.0223126191	0.036698851	-0.014774078700000004	-0.0809762887	0.0006298823	0.08523715359999999	-0.001666025	0.0405648615	0.0010159152000000001	0.0362212447	-0.11921413789999999	-0.0326702162	-0.0181580765	-0.0074211843000000005	-0.0338055264	0.0324189201	0.1292732341	0.0247353151	0.0109762926	-0.0003170059	0.0682647988	-0.0327266821	-0.0027628159000000004	-0.0671583409	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.0425559	-0.0049012999999999965	0.00181100462481	2.402274168999997e-05	0.0534671	-0.032724300000000005	0.0028587307824099995	0.0010708798104900005	0.102679	0.005791299999999999	3.3539155689999994e-05	0.010542977041	-0.00024692400000000004	0.0005690620000000001	6.097146177600001e-08	3.238315598440001e-07	-9.0361e-05	-9.0361e-05	8.165110321e-09	8.165110321e-09	0.0006774719999999999	0.0001357009999999999	4.5896831078399993e-07	1.841476140099997e-08	0.0	0.0
