global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
807.9670935995478	0.16192429176624046	0.026219476263998568	652810.8243397004	1315.0687607299953	-1.657597520036461	1729405.8454479259	2.747629538431026	826.0009141065996	1.1868022503384736	1.4084995814084653	682277.5101049382	980.1384250905558	704.8860473611935	0.641159	18.199564	0.0978907	0.0526512	-0.04115656	-0.0384705806	0.0046642298	-0.0150061022	-0.043710139800000006	0.0152210601	0.0050680139	0.0500619254	-0.0042431623	0.0001358045	-0.0316989424	0.011480001200000001	0.021728632400000003	0.11083335529999999	0.10480708359999999	0.0950048286	0.0	-0.0128967	0.008713099999999998	0.00016632487088999998	7.591811160999997e-05	0.056122500000000006	0.0127371	0.00016223371641000005	0.0031497350062500012	0.496472	0.025782000000000086	0.24648444678400006	0.0006647115240000043	-0.00327538	-0.0002622900000000001	6.879604410000005e-08	1.07281141444e-05	0.000548515	0.0007129599999999999	5.083119615999999e-07	3.0086870522499994e-07	-0.00035208300000000005	3.791999999999999e-05	1.4379263999999993e-09	1.23962438889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.3973252869553	-0.5697683125924868	0.3246359300344898	651890.4408805296	1311.825684429788	-3.2430763002073486	1720886.6263296818	10.517543888966587	826.5061659957647	0.5052518891651516	0.2552794715049547	683112.4424290186	980.8078810020893	695.1462991230462	0.654026	18.564789	0.15009782000000002	0.08745319999999998	-0.0285950849	-0.0712725509	0.0114519049	-0.0245092346	-0.0312296931	0.0305688776	0.020091922800000002	0.0635063237	-0.0628664666	-0.0067684476	-0.036656406600000004	0.011399593700000002	0.0250323126	0.1103844485	0.1030473734	0.091178008	0.0	-0.00470828	0.008188420000000002	2.21679005584e-05	6.705022209640003e-05	0.0209523	-0.035170200000000006	0.0012369429680400006	0.00043899887529	0.446349	-0.05012300000000003	0.19922742980099997	0.002512315129000003	-0.00244343	0.0008319500000000001	6.921408025000003e-07	5.9703501648999984e-06	0.000265295	-0.00028322	8.02135684e-08	7.038143702499999e-08	-0.00033492900000000003	1.7154000000000022e-05	2.942597160000006e-10	1.1217743504100001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.0069637868854	1.6096384999301565	2.5909361004574043	654492.2674556749	1312.3628202703264	0.5371358405384399	1722296.1720278852	0.2885149111909363	826.7974513095738	0.2912853138091123	0.08484713404087299	683594.0254920071	979.8646737350192	696.3172798260994	0.641833	18.218702	0.18223447	0.109503	-0.019787493	-0.057701070199999996	0.0087505794	-0.0207755781	-0.0094053696	0.014513476499999999	0.0233728159	0.052142406399999994	0.021962521699999998	0.0017806171	-0.0132429096	0.0020686098	0.039382061	0.10989134449999999	0.10112264210000001	0.08702271210000001	0.0	-0.0284435	-0.02373522	0.0008090326922500001	0.0005633606684484001	0.113051	0.09209869999999999	0.00848217054169	0.012780528601	0.490913	0.044563999999999986	0.240995573569	0.0019859500959999994	-0.00278275	-0.00033932000000000016	1.1513806240000012e-07	7.7436975625e-06	0.000240254	-2.5040999999999952e-05	6.270516809999976e-10	5.772198451600001e-08	-0.000407299	-7.236999999999999e-05	5.237416899999998e-09	1.6589247540100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.6484245999803	-2.358539186905091	5.5627070961669265	650681.68090963	1310.5696281843716	-1.7931920859548427	1717592.7503193219	3.21553785713108	826.3759797438408	-0.42147156573298616	0.17763828072141488	682897.2598975928	979.5108964759382	695.5168617886023	0.606166	17.20627	0.15114496000000002	0.0755562	-0.021305204700000004	-0.0699183484	0.015343221	-0.0227908908	-0.0217200805	0.028314316099999997	0.0650099697	0.06193132730000001	0.0006976575	0.0007706149000000001	-0.025906845699999997	0.0083886802	0.027521366600000003	0.1093542408	0.09903597199999999	0.0825539108	0.0	0.00190876	0.03035226	3.6433647376e-06	0.0009212596871076	0.0592903	-0.0537607	0.00289021286449	0.0035153396740900005	0.473417	-0.017495999999999956	0.224123655889	0.0003061100159999985	-0.00224041	0.0005423400000000001	2.941326756000001e-07	5.0194369681e-06	0.000571868	0.00033161400000000004	1.0996784499600001e-07	3.2703300942399996e-07	-0.000290533	0.00011676600000000005	1.3634298756000006e-08	8.440942408899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.0118651925441	-2.636559407436266	6.951445508940675	646435.0793703937	1317.4665317216682	6.896903537296567	1735718.0622067212	47.567278402773894	824.7350308673596	-1.640948876481275	2.6927132152251585	680187.8711397846	979.3345256610678	688.8086122832475	0.676578	19.204956	0.18245096	0.102616	-0.0033041773	-0.0347832162	0.0026422134	0.0103163635	-0.0204316283	0.0047085504999999995	0.10443833	0.0441045273	0.0790692964	0.009527106700000001	-0.016910138300000002	0.0028357062	0.00022122169999999998	0.1087733526	0.0967907048	0.0777877032	0.0	-0.0184405	-0.02034926	0.00034005204024999987	0.00041409238254759984	0.105136	0.04584569999999999	0.0021018282084899987	0.011053578496000001	0.5249	0.051483	0.27552001000000004	0.0026504992890000003	-0.00326069	-0.00102028	1.0409712784000004e-06	1.06320992761e-05	0.00056055	-1.1317999999999962e-05	1.2809712399999914e-10	3.1421630250000005e-07	-0.000554395	-0.000263862	6.962315504399997e-08	3.0735381602499995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.205135505685	0.19327031314094256	0.037353413941598	646745.8999737172	1315.2377934542794	-2.228738267388735	1729850.453330482	4.96727426452294	824.1875583945189	-0.5474724728406954	0.299726108518306	679285.1314123184	981.7537557992772	698.9113524798074	0.7730630000000001	21.943720000000006	0.21284195	0.12501199999999998	-0.0130889457	-0.058394435999999994	0.005673217800000001	0.0187354148	-0.0294512901	0.0214585253	0.1039120124	0.0354103641	0.046025304100000004	-0.000525407	-0.027430994500000003	0.013312191499999999	-0.019499179	0.1081489122	0.094390436	0.0727412598	0.0	-0.0326115	-0.014171000000000003	0.0010635099322499999	0.0002008172410000001	0.213331	0.108195	0.011706158025	0.045510115561	0.5251279999999999	0.00022799999999989493	0.2757594163839999	5.19839999999521e-08	-0.00388006	-0.0006193699999999997	3.8361919689999965e-07	1.50548656036e-05	-0.000493912	-0.001054462	1.111890109444e-06	2.43949063744e-07	-0.000423268	0.00013112699999999993	1.7194290128999983e-08	1.7915579982400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.8547956230078	2.64966011732281	7.020698737331128	651014.6612198458	1308.017134866698	-7.220658587581512	1710908.8251048857	52.13791043841462	824.9863718376565	0.7988134431376466	0.6381029169374222	680602.5137178601	979.4447103463008	677.2223484737052	0.973389	27.630049	0.32923119	0.206862	0.013914128799999998	-0.0789409385	0.0175931218	0.0147074189	-0.010617910900000001	-0.0003231756	0.0173407353	0.0570748568	-0.1175162286	0.0127639327	-0.0017207045000000002	0.008457230999999999	-0.0091770933	0.1074811699	0.09183900939999999	0.0674327609	0.0	-0.0101598	0.022451699999999998	0.00010322153604	0.0005040788328900001	0.0277011	-0.1856299	0.034458459774009985	0.0007673509412099997	0.61053	0.08540200000000009	0.3727468809	0.007293501604000016	-0.00373634	0.00014371999999999996	2.065543839999999e-08	1.39602365956e-05	-8.15982e-05	0.0004123138	1.7000266967043998e-07	6.65826624324e-09	-0.00026435	0.00015891800000000005	2.525493072400001e-08	6.98809225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.5712499355037	1.7164543124958982	2.9462154068857664	653787.4662222628	1309.991261394322	1.9741265276240936	1716077.104929487	3.8971755470691622	824.8945145329993	-0.09185730465719644	0.008437764418885002	680450.9601066328	976.9813561216667	688.8847213391272	0.898043	25.491327	0.2977041995	0.19239	0.019462853000000002	-0.025204476899999998	0.0139307789	0.0219583895	0.0188449896	-0.0300974584	0.0081528754	0.0041290857	-0.0900711077	0.0256299408	0.0322827699	-0.0190675052	-0.0044739166999999995	0.1067703929	0.08914051099999999	0.0618813308	0.0	-0.0437076	-0.0335478	0.00191035429776	0.0011254548848400002	-0.015932599999999998	-0.0436337	0.00190389977569	0.00025384774276	0.7562459999999999	0.14571599999999985	0.5719080125159998	0.021233152655999957	-0.00507916	-0.0013428200000000002	1.8031655524000009e-06	2.57978663056e-05	-9.70921e-06	7.188899e-05	5.1680268832201e-09	9.426875882410002e-11	-0.000345775	-8.142499999999999e-05	6.6300306249999974e-09	1.1956035062499998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.8607339774377	-4.7105159580660265	22.188960591194686	646192.0796307449	1311.2757967491946	1.2845353548725598	1719444.215140235	1.650031077917573	824.5709947213928	-0.3235198116065021	0.10466506850190664	679917.3253358272	979.7321445622084	655.6607065408665	0.929893	26.395393	0.1912201105	0.103109	0.057868068200000004	-0.0150129892	0.0132644169	0.0336856722	0.0152765403	-0.0231459233	0.030743222400000002	0.0568618292	-0.0280110936	0.024769982700000002	0.028752073599999997	-0.012077661299999999	-0.0205878988	0.10601686589999999	0.08629926199999999	0.0561069687	0.0	-0.0670288	-0.0233212	0.0044928600294399995	0.00054387836944	0.007808299999999998	0.023740899999999995	0.0005636303328099997	6.096954888999998e-05	0.7051109999999999	-0.05113499999999993	0.4971815223209999	0.002614788224999993	-0.00392432	0.00115484	1.3336554255999996e-06	1.5400287462400002e-05	0.000557302	0.00056701121	3.215017122656641e-07	3.1058551920399997e-07	-0.000484384	-0.00013860900000000004	1.921245488100001e-08	2.34627859456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.8066724674678	6.94593849003013	48.246061507282036	657407.4601177677	1319.8998661783835	8.624069429188921	1742135.6567377143	74.37457351947094	827.2273669920419	2.656372270649058	7.056313640273232	684305.1167005864	985.1343324093593	728.3746017554413	1.7063130000000002	48.434383	0.53292861	0.4553350000000001	-0.039507966299999996	-0.10491017539999999	-0.0079397006	-0.0210956088	-0.0218901336	0.0583380559	0.028040997400000003	0.0021803861	0.046061324699999996	-0.018274127	-0.0235570256	0.041940452	0.0079135315	0.10522089050000001	0.0833198126	0.050130477300000004	0.0	-0.059717	0.007311799999999999	0.003566120089	5.346241924000001e-05	0.00170494	-0.006103359999999998	3.725100328959997e-05	2.9068204036000007e-06	0.297086	-0.4080249999999999	0.08826009139600001	0.16648440062499992	-0.00197604	0.00194828	3.7957949584000006e-06	3.9047340816e-06	0.000530386	-2.6915999999999984e-05	7.244710559999991e-10	2.81309308996e-07	-0.0007389569999999999	-0.0002545729999999999	6.480741232899995e-08	5.460574478489999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.0290954964712	-2.7775769709966203	7.714933829810757	652911.0191688454	1307.652432241125	-12.247433937258394	1709954.8835461303	149.99963804750863	825.6115301844596	-1.615836807582241	2.6109285887375684	681634.3987735249	982.0626871696657	707.4041449538385	1.093406	31.03677	0.33107001	0.208918	-0.0096106636	-0.0576596871	0.023008575299999997	0.0013897576000000001	-0.0114960441	0.0314167217	0.0835673972	0.0391718478	0.0380382754	-0.00023375729999999999	-0.0195337937	0.0131939017	0.014358771599999999	0.1043827854	0.08020693400000001	0.04397338730000002	0.0	-0.0324941	0.027222900000000005	0.0010558665348099998	0.0007410862844100001	0.045999800000000014	0.044294860000000005	0.0019620346224196003	0.0021159816000400006	0.469696	0.17261	0.22061433241599998	0.029794212099999995	-0.00306374	-0.0010877	1.18309129e-06	9.3865027876e-06	0.000315564	-0.000214822	4.6148491683999995e-08	9.958063809600001e-08	-0.00030263400000000003	0.00043632299999999985	1.9037776032899992e-07	9.158733795600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.4749909842011	-6.554104512270102	42.956285957759285	642362.1611731253	1310.1370574322839	2.484625191158784	1716459.1092573234	6.173362340540825	823.8593392483818	-1.7521909360777954	3.0701730764731807	678744.2108667804	978.3584920821913	696.9069910143518	1.097577	31.155169	0.30551740000000005	0.198096	0.0249248126	0.0057371636	0.0159928365	0.032043628399999996	0.0145607752	-0.0034834725	0.17887168969999998	0.037192165299999996	0.11557040060000001	0.0221989481	0.014339858700000001	-0.0084127325	-0.0065090619999999995	0.10350288630000001	0.0769656113	0.0376578801	0.0	-0.0323346	0.00015949999999999992	0.00104552635716	2.5440249999999972e-08	0.158721	0.1127212	0.012706068929439998	0.025192355841	0.533355	0.06365900000000002	0.284467556025	0.004052468281000003	-0.00548439	-0.0024206499999999995	5.859546422499998e-06	3.00785336721e-05	0.000299171	-1.6393000000000014e-05	2.687304490000006e-10	8.9503287241e-08	-0.000445145	-0.00014251099999999995	2.030938512099999e-08	1.98154071025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.7135075619385	-5.761483422262586	33.1946912250066	633159.9861165232	1306.9268525419964	-3.2102048902875135	1708057.797895329	10.30541543762587	822.746698371108	-1.1126408772738614	1.2379697217807482	676912.1296805589	977.8159792215744	668.055562071724	0.9653060000000002	27.400608	0.1780639	0.108838	0.0484822182	-0.011488036799999999	0.0192982467	0.0606522729	0.011939948	-0.0124825475	0.1319982145	0.0231917567	0.024156156600000003	0.0278695835	0.0188668892	-0.0095206848	-0.0520188124	0.10258154539999999	0.073601035	0.0312067077	0.0	-0.026673900000000004	0.005660699999999993	0.0007114969412100003	3.204352448999993e-05	0.0964933	-0.06222769999999999	0.00387228664729	0.009310956944889998	0.613398	0.08004299999999998	0.376257106404	0.006406881848999996	-0.00586521	-0.00038082000000000046	1.4502387240000035e-07	3.44006883441e-05	0.000171277	-0.00012789399999999998	1.6356875235999994e-08	2.9335810729000002e-08	-0.000539081	-9.393599999999998e-05	8.823972095999996e-09	2.90608324561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
