global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
808.6254492411982	n/a	n/a	653875.1171605296	1312.2863446064446	n/a	1722095.4502405443	n/a	820.8730343806124	n/a	n/a	673832.538573234	985.6182411042821	745.5332636859113	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	-1.49026e-09	n/a	n/a	2.2208748675999998e-18	-4.43117e-09	n/a	1.9635267568899998e-17	n/a	0.00027864	n/a	n/a	7.764024959999999e-08	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.5827732726399	-7.042675968558343	49.59928479810918	642534.9424074563	1276.8080589998258	-35.47828560661878	1630238.8195269024	1258.7087495848136	819.848952839791	-1.0240815408213848	1.0487430022511015	672152.3054725018	972.0987622408284	739.0752809248618	1.445306	24.746265	0.07708678212143	0.0535361	-0.0283012714	-0.0482650076	-0.012858286699999999	-0.1068545635	-0.14171547210000002	-0.18745920170000002	0.0438761808	0.2100107338	-0.2485895867000001	-0.0586366263	0.042701824400000005	-0.036525675099999995	0.0126876052	-0.1052714847	0.08509829070000001	-0.039447736000000004	0.1052178606	-0.0510295077	0.0130675954	-0.0495775746	0.0151069205	-0.0856052866	0.0510108836	-0.0247498004	0.03930716	0.0006241208	-0.0109101342	0.026305364900000003	-0.1484163308	0.1732528829	-0.0630277705	0.0038564726	-0.044440629800000006	0.049173642999999996	-0.0814299344	0.1633395996	-0.0958616452	0.0610372685	-0.017256943	0.0683531372	-0.0048907752	0.0204481206	0.0401278542	-0.0056541452	-0.033443053199999996	0.10705836380000001	-0.147765228	0.0227917998	-0.19604077469999998	0.021331500299999997	-0.18991942829999997	0.27577462329999997	-0.3654568977	0.0785537514	-0.1641413789	0.0768897508	-0.0111905735	0.0625690337	-0.008447550699999999	0.0918434242	-0.0078571542	0.0541545378	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.008967279999999998	-0.008967279999999998	8.041211059839996e-05	8.041211059839996e-05	2.77462e-05	2.774769026e-05	7.699343147648989e-10	7.698516144399999e-10	0.0508231	0.05082310443117	0.0025829874936100002	0.0025829879440216114	0.000344522	6.588200000000003e-05	4.340437924000002e-09	1.1869540848399999e-07	-0.0	0.0	0.0	0.0	-0.000279491	-0.000279491	7.8115219081e-08	7.8115219081e-08	0.0	0.0	0.0	0.0	0.0	0.0
798.0892867620466	-3.493486510593243	12.204447999696956	636946.5096443524	1267.3603361865378	-9.44772281328801	1606202.221738854	89.2594663567227	820.8768466897452	1.0278938499542392	1.056565766773748	673838.7974312996	968.7140552998976	725.8833835811737	1.035531	17.730169	0.0977737738	0.065828	-0.0057679865	-0.0079035684	-0.0118133888	-0.11088488390000001	-0.0122502195	-0.08633649089999999	0.06483232139999999	0.1218249884	-0.1123327084	0.0403742531	0.0463185296	0.0024778509	-0.046444489900000004	0.0466658627	0.0814565837	-0.0101715654	0.10557443039999999	0.015792511000000002	0.0380792929	-0.100806176	0.1677139171	-0.0075689815	-0.0339333942	-0.0284827054	-0.0226010781	0.019949456799999998	-0.0558825799	-0.0822759011	-0.1175117888	0.0444998812	-0.006874045400000001	0.0459740745	0.0177323421	0.1173734077	0.0452895813	0.0145763098	-0.056081780899999996	-0.0369299608	-0.0991950976	-0.036619277400000004	-0.0834206609	0.0772893555	-0.010774017299999999	-0.0584241963	-0.0097648489	-0.0350484669	-0.0113386946	-0.0083013115	-0.012911309099999999	-0.048670501500000005	-0.161381078	0.0420456942	-0.2564512052	0.0573659006	-0.0520853812	0.0855712357	0.0298111814	0.0589087516	0.1206297009	0.0170708184	-0.0389885593	-0.0127689029	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.014222	-0.0052547200000000035	0.000202265284	2.761208227840003e-05	0.0589172	0.05888945380000001	0.003467967768862335	0.00347123645584	0.0557062	0.004883100000000007	0.0031031807184400003	2.384466561000008e-05	-0.000113051	-0.000457573	2.0937305032899999e-07	1.2780528601000001e-08	-0.0	0.0	0.0	0.0	-0.0003968480000000001	-0.00011735700000000005	1.3772665449000015e-08	1.5748833510400007e-07	0.0	0.0	0.0	0.0	0.0	0.0
796.8248924080298	-1.264394354016872	1.5986930824697432	634929.9091610683	1263.0984215271708	-4.261914659366994	1595417.6224644303	18.16391656372728	821.7619151011137	0.8850684113684792	0.7833460928023236	675292.64511065	968.994775839304	721.8766675102491	1.138682	19.4963	0.036993255	0.0276636	0.0243289237	0.11771233	0.0605725326	-0.06483126040000001	0.029226880299999997	-0.055939517300000005	0.0664844952	0.028330131	-0.0682168417	0.1203191362	0.0571155602	-0.12258433070000001	0.025876661000000002	-0.0948208516	-0.0504293174	-0.0151696479	-0.1225125886	-0.0940266959	0.10015249	-0.0628992714	0.0718007934	-0.057573314199999996	-0.07694669259999999	0.0876631943	0.0814377324	0.1030657008	0.011397466799999999	-0.0088323507	-0.0820280203	0.013877014299999999	0.0108202675	-0.11032249699999999	0.0359613227	-0.026456245	-0.0254408259	-0.1220358239	0.0639271127	0.0323795973	-0.0427455299	0.0149109946	0.0157460279	-0.10598145490000001	0.1007574891	-0.0811242646	0.0079161135	-0.043104299299999996	-0.1521256808	-0.07908629610000001	-0.045388085999999994	-0.0200069573	-0.0463257253	0.034626127	0.0383335653	0.09393439390000001	-0.1566786969	-0.0142598651	0.0377794889	0.0927126956	0.0048769062	-0.0743378487	0.0800899207	-0.1321140493	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0	0.014222	0.0	0.000202265284	0.058926699999999985	9.499999999988684e-06	9.024999999978501e-11	0.003472355972889999	0.055698300000000006	-7.899999999998186e-06	0.0031023006228900005	6.240999999997134e-11	-5.48219e-05	5.82291e-05	3.39062808681e-09	3.00544071961e-09	-0.0	0.0	0.0	0.0	0.0	0.0003968480000000001	1.5748833510400007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.0027553617931	0.17786295376333786	0.03163523032141925	635213.3920542903	1265.3083563859193	2.2099348587485106	1601005.2367400366	4.8838120799118006	820.5596081083299	-1.2023069927837469	1.4455421048966968	673318.070458896	968.6389204959712	721.6759503627247	1.007696	17.253575999999995	0.0969048404	0.06264259999999999	0.0141960486	0.1011280042	0.0411139904	0.0737206851	-0.1710005917	0.0500249521	0.0433748242	-0.08509697199999999	0.09727233099999999	-0.0096228831	0.0066046065000000004	-0.025712078	0.0272936882	-0.0096025064	-0.0454423937	-0.0660987613	-0.052229242800000006	-0.0381905917	0.1211464067	0.0160237767	-0.00598606	-0.1031160594	-0.015079570700000001	-0.19006848899999998	-0.1312703342	0.046114414000000006	-0.1063050113	0.10651315539999999	0.0788945471	-0.1654976135	0.019422948500000002	-0.0593746491	0.034864395	-0.07078947769999999	0.059089350599999986	-0.1556597185	-0.0700806796	-0.0163227169	-0.0836611006	-0.0667082775	-0.13403451519999998	-0.08706107810000001	0.04607034559999999	0.0326015141	-0.13999660460000002	-0.017232728200000002	0.027179435	0.0230170333	-0.098911482	-0.028269804300000007	0.08501913119999999	0.0006905114999999999	0.0392666471	-0.030979655099999996	-0.010824098	0.016153708500000002	-0.1218110944	-0.009599212099999999	0.05422234769999999	-0.048470132199999995	0.11113784789999999	-0.238695097	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-1.08604e-05	-1.08604e-05	1.1794828816e-10	1.1794828816e-10	0.00330513	-0.05562157	0.0030937590492649	1.09238843169e-05	0.07448489999999999	0.018786599999999987	0.005548000328009999	0.0003529363395599995	-0.000444753	-0.0003899311	1.5204626274721002e-07	1.9780523100900005e-07	-0.0	0.0	0.0	0.0	-5.978510000000001e-05	-5.978510000000001e-05	3.574258182010001e-09	3.574258182010001e-09	0.0	0.0	0.0	0.0	0.0	0.0
797.8694784290147	0.8667230672216419	0.7512088752540909	636595.704608588	1259.1090511408322	-6.199305245087088	1585355.6026647668	38.43138552176429	820.8366812899523	0.2770731816223133	0.07676954797431143	673772.8573511026	967.6464011868933	717.2653817178656	1.068211	18.289709	0.08156083854	0.0683523	-0.0138162404	0.0206387786	-0.1227567356	0.1068013534	-0.0019920210999999997	-0.0202260098	-0.1004944367	0.0082767069	0.0357887156	-0.083037782	-0.0842154584	0.0149551831	-0.0397798908	0.0394637787	0.0034395572	0.0064486152000000005	-0.0018769109	-0.0006097791	0.0698432029	-0.0965155093	0.077381176	-0.0477251298	-0.1211709119	0.026194403199999997	0.1042846508	0.0075317013	-0.14317427630000001	0.0290897575	-0.0849108274	-0.0129866975	-0.0300421935	0.0203782942	-0.0367240316	-0.0050647595	0.037754058	0.0137279736	-0.0692940326	0.1047737509	-0.0051745281	-0.1380900401	-0.1260322276	-0.1188107315	0.010712976499999999	0.0272598981	0.006007729	0.0961481505	0.0306912432	0.0665509447	0.047520075	-0.0510920798	-0.044785896799999995	0.0751613549	-0.0120876172	0.0054832238	0.1012221559	-0.0751887238	0.0098845166	0.0351810387	0.0530280826	0.0307926271	-0.0251970941	-0.1326320866	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-8.531860000000001e-06	2.3285399999999992e-06	7.279263505960002e-11	5.422098531599996e-12	0.07123589999999999	0.06793076999999999	0.004614589512792897	0.0050745534488099995	0.0676325	-0.0068523999999999955	0.004574155056249999	4.695538575999993e-05	-0.000444753	0.0	0.0	1.9780523100900005e-07	7.572169999999997e-05	7.572169999999997e-05	5.733775850889996e-09	5.733775850889996e-09	0.0	5.978510000000001e-05	3.574258182010001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.9412560739128	0.0717776448980203	0.0051520303071063	636710.2481448136	1255.7381466048269	-3.370904536005355	1576878.2928385257	11.362997390861475	819.3607049629865	-1.4759763269657924	2.1785061177634315	671351.9648374422	964.7617414697501	725.6425478070047	0.981367	16.802776	0.07290423814	0.0509599	-0.0208013009	-0.0607915327	-0.095832655	-0.0018999692000000001	0.0622886444	-0.0006892988	-0.1088823451	0.0374953528	-0.0285836366	-0.1571517822	-0.0439317177	0.028239672900000002	-0.0033159938	-0.0444479125	-0.0273203779	0.054330855899999995	-0.0354950671	0.0597405091	0.0831464858	-0.0823266766	0.023061566600000003	-0.0372121173	0.0128940075	-0.0299491027	0.0857584542	0.0240677948	0.031972744	0.0305018232	0.1228848744	-0.0195545082	0.0149163427	-0.0433715576	0.1465433604	0.042203980999999995	-0.1075592069	-0.13411193429999999	-0.0327362853	-0.0427940392	-0.044195995999999994	0.1295551904	0.0046629746000000005	-0.0888545786	0.0082349199	0.0741399077	0.1109835509	0.12457411289999999	-0.022291588900000003	0.0374099335	-0.0034643460999999997	-0.015176049399999999	0.0336054531	-0.028782524500000007	-0.0358477981	-0.002424097	0.0127640875	-0.0151975944	0.0002856902	0.044803007400000004	-0.0344307256	0.0719044945	0.0727361924	0.0019805004	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.00828159	-0.008273058140000001	6.85847329281e-05	6.844349098782027e-05	0.0223551	-0.04888079999999999	0.0023893326086399987	0.00049975049601	0.0676046	-2.7899999999997368e-05	0.00457038194116	7.784099999998532e-10	-0.000292385	0.00015236800000000006	2.3216007424000017e-08	8.5488988225e-08	-0.0	-7.572169999999997e-05	5.733775850889996e-09	0.0	-8.63599e-05	-8.63599e-05	7.45803232801e-09	7.45803232801e-09	0.0	0.0	0.0	0.0	0.0	0.0
798.0922120293466	0.15095595543380114	0.022787700480931757	636951.1789018954	1252.6496944318594	-3.088452172967436	1569131.2569602309	9.538536824707275	820.550009258549	1.1893042955625788	1.4144447074436015	673302.317694205	965.0586692822193	727.5607390206802	1.004885	17.20545	0.060356915	0.033330599999999995	0.0044920917999999995	-0.028563626800000002	-0.031855394	-0.09978133230000001	0.0858761374	0.0554818241	-0.0605577578	0.0804345367	0.0578327012	-0.0518355416	-0.0441016526	0.0003826253	-0.1214307498	-0.029046503300000002	0.133989172	-0.038161331	0.0797831848	0.0413916898	-0.0990645942	-0.08095211320000001	0.0368481463	-0.2339951557	-0.1104615509	0.101215687	-0.0197250754	-0.0406559648	0.0700223879	-0.0167705406	0.0199657529	-0.105505155	-0.0678971387	0.0572028213	0.0009813165	0.040182804700000005	-0.0253011187	0.05398968	-0.0036303858	-0.017910524	0.05346566639999999	-0.047682544400000006	0.0571747589	0.058172725599999996	0.0238968336	0.0664193425	0.0670956245	-0.0121292165	-0.0385733108	0.09174501410000001	0.139533229	-0.0459921579	-0.0322683391	0.0084117821	-0.0357734586	-0.027938326	0.07780314740000001	0.0544826133	-0.1041488394	0.09541683710000001	0.0163122129	-0.0850422863	-0.0525250034	0.0138675285	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.025061700000000003	-0.01678011	0.0006280888068900003	0.0002815720916121	0.038980900000000006	0.01662580000000001	0.0002764172256400002	0.0015195105648100006	0.06761349999999999	8.899999999992247e-06	0.004571585382249999	7.920999999986201e-11	-0.000354153	-6.176800000000002e-05	3.8152858240000034e-09	1.2542434740899998e-07	0.000113398	0.000113398	1.2859106403999998e-08	1.2859106403999998e-08	-0.000450036	-0.0003636761	1.3226030571120999e-07	2.02532401296e-07	0.0	0.0	0.0	0.0	0.0	0.0
799.8940426475516	1.8018306182050308	3.2465935767011236	639830.4794630429	1257.6597416847342	5.010047252874756	1581708.0258545126	25.100573476037887	821.6477500579738	1.0977407994247417	1.2050348627216705	675105.0251753306	966.3870490923192	733.5322756827711	1.064575	18.227461	0.07873515	0.042844	-0.0150127235	0.0050482847	0.049772665	-0.0440634137	0.0690207194	-0.010963200900000001	-0.0336998597	0.0532840767	0.0030961435999999998	0.0510961896	-0.0475618996	-0.1093689001	-0.0511917504	-0.1071288583	0.030587355299999997	-0.0063290397	-0.16237552800000002	-0.1524739299	0.0198894572	0.0693881125	0.0496540586	-0.09382280259999999	0.147544798	0.0441205945	-0.050954489400000004	0.080953496	0.0202840564	0.0611705933	0.0260095745	-0.0923332668	-0.0099211621	-0.035853322	-0.039496392000000005	0.015399464	-0.1182087309	0.0101820381	0.0304310696	-0.107247115	0.0433686217	0.0901931457	0.0439920782	-0.0087274533	0.0326518983	0.0087850063	0.0538107201	0.0098189577	-0.1642746168	-0.0091206299	0.0871817887	0.0003338207	0.0183120102	-0.0040562648	0.1246525883	0.08951912960000001	-0.0837982933	0.045748666900000005	-0.0443656826	0.0028922468	-0.0789750749	-0.042377829299999996	0.1077853994	-0.1526003803	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0208506	0.004211100000000007	0.0004347475203599999	1.7733363210000048e-05	0.0766303	0.037649399999999986	0.0014174773203599995	0.00587220287809	0.054816099999999986	-0.012797399999999999	0.0030048048192099987	0.00016377344675999999	-0.000202131	0.00015202200000000006	2.311068848400001e-08	4.0856941160999984e-08	-0.0	-0.000113398	1.2859106403999998e-08	0.0	-0.000233911	0.00021612500000000004	4.6710015625000016e-08	5.4714355920999994e-08	0.0	0.0	0.0	0.0	0.0	0.0
800.8404392232951	0.9463965757435062	0.8956664785790341	641345.4090953602	1264.561659747486	6.901918062751747	1599116.1913033163	47.63647294493883	821.7200477776007	0.07229771962693121	0.005226960263254354	675223.8369196224	967.1989101565516	741.4967221753946	1.058093	18.116474	0.11597668	0.0768293	-0.0184180346	-0.0145085881	0.1810051284	0.0191463257	-0.08702499609999999	0.0235922861	0.0706131455	0.0491640365	0.159778635	0.0406322785	-0.051507896399999996	-0.0507242257	0.0231036387	-0.0336167502	-0.0649157512	-0.0343458885	0.17452163739999998	0.0318285783	-0.0291458784	0.0900701373	0.0103915294	0.0103201965	-0.046273312999999996	-0.0708292204	-0.09388111019999999	-0.2060178789	-0.008444159100000001	0.0563136169	-0.0922282046	-0.058832143899999995	0.023278274100000003	-0.1509849825	0.1577437125	-0.0030122869	-0.0139474991	-0.0483282858	-0.0922585806	-0.0471160107	0.0225144595	0.0516989944	0.0697804246	0.0757464775	0.0573740048	0.0228046218	-0.1192297591	-0.0422506181	-0.029433178799999998	0.0078019127	0.0659768266	-0.024462983100000002	0.1372777177	-0.0772236329	-0.11300601880000001	0.0047618828000000005	0.12746725539999998	0.012346922	-0.0043466539000000005	-0.050248275	-0.072316726	-0.0265568081	-0.0186765919	-0.0744716434	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0359816	-0.015131	0.0012946755385599995	0.000228947161	0.00479848	-0.07183182	0.005159810364512401	2.30254103104e-05	0.0520947	-0.0027213999999999923	0.00271385776809	7.406017959999956e-06	5.40692e-05	0.0002562002	6.563854248004e-08	2.92347838864e-09	-0.0	0.0	0.0	0.0	-0.00050356	-0.0002696490000000001	7.271058320100004e-08	2.535726736e-07	0.0	0.0	0.0	0.0	0.0	0.0
