global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
819.7716243694458	n/a	n/a	672025.5161213197	1386.6984981890728	n/a	1922932.72487983	n/a	825.6366066343405	n/a	n/a	681675.8062146688	1005.119334645134	823.9883549545157	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.4581898548303	-4.313434514615551	18.605717311876692	664972.0594013165	1356.9722896190865	-29.726208569986287	1841373.7947940656	883.6474759463258	827.0637418392369	1.4271352048963308	2.036714893054492	684034.4330651198	1011.9591887968036	817.0625296388803	3.3704300000000003	50.137905	0.5632208999999999	0.364223	-0.2525105132	0.0281293863	-0.11765331679999999	0.13588693529999998	-0.7665805831999999	-0.183419183	-0.0406541852	0.0327486658	-0.1954839157	0.2343046101	-0.3830397984	0.045973088499999995	-0.020896974199999998	0.056100218099999995	-0.2960188234	-0.1027634114	0.095785231	-0.1395131067	0.1036280527	-0.0798046523	0.1174846013	-0.0818590948	0.0736543514	0.1769229505	-0.0727294771	0.0476590229	-0.0190251192	0.135319728	-0.08554139039999999	0.044543764000000007	-0.0150052076	0.0324768639	-0.012054263999999999	0.11266703210000001	-0.1121402453	0.0928500117	-0.0934462732	0.0164420279	-0.0679737957	0.17717167420000002	0.0628730446	-0.0323526289	0.108317891	-0.7155723506999999	-0.1547379143	0.2866024746	-0.1286818774	0.1135996932	-0.2377137999	0.1440178777	-0.20777434579999998	0.058060781900000004	-0.2684044049	-0.05566315610000002	0.1293843536	-0.050975361399999995	0.0607827795	-0.07019744230000001	0.0560944621	-0.0004358746	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0203544	0.0203544	0.0004143015993600001	0.0004143015993600001	-0.159824	-0.159824	0.025543710976	0.025543710976	-0.255884	-0.255884	0.065476621456	0.065476621456	0.00254317	0.00254317	6.4677136489e-06	6.4677136489e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.6755200278584	2.217330173028131	4.916553096220961	668593.2560528286	1327.5260399372892	-29.44624968179733	1762325.3867115811	867.0816203227491	828.7935336097568	1.7297917705199095	2.9921795693584037	686898.7213533471	986.627677827352	811.7065290510652	3.628806	53.98146800000001	0.7966350199999999	0.500816	-0.11966017849999999	0.0007596473	-0.027869943199999997	-0.10981417660000001	0.038440974700000005	-0.5162528919	0.20630819820000001	0.17702772309999998	-0.1165618093	0.13329589320000002	0.1133958737	-0.0640644969	0.026264034500000002	0.1820649465	0.3462088425	0.053468448700000004	-0.1441080541	0.0380721912	0.09514356199999999	-0.0656312205	0.0034090534	0.1222968242	0.15032021339999999	-0.0300026352	0.1583649546	0.0842610645	-0.09205206960000001	0.0272522174	-0.0549878974	0.1331959651	0.0226636198	-0.051041717699999996	0.0184654276	-0.0461524225	0.0021360482000000003	0.0411644514	-0.0547223716	0.10207251310000001	-0.0289230267	-0.0557631952	0.0632908236	0.1329178784	-0.034587056899999996	0.0638562372	0.2153232176	0.4091210977000001	-0.2814562093	-0.005359167	-0.0893453534	-0.24790362670000002	0.4468676001	-0.009635787600000001	-0.088404489	-0.0448059688	-0.24333508059999998	-0.026759207799999997	-0.0765588381	0.035460942599999996	-0.1662014601	-0.0593358628	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00420483	-0.016149570000000002	1.7680595328899998e-05	0.0002608086111849001	0.12553399999999998	0.285358	0.081429188164	0.015758785156	0.06947180000000001	0.32535580000000003	0.004826330995240003	0.10585639659364003	-0.000541301	-0.0030844709999999997	9.513961349841e-06	2.9300677260100004e-07	0.000117064	0.000117064	1.3703980096000001e-08	1.3703980096000001e-08	-0.000193898	-0.000193898	3.7596434404e-08	3.7596434404e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.2962232201268	-7.379296807731634	54.45402137659829	656579.9693648015	1301.4482513843138	-26.07778855297533	1693767.5510312882	680.0510558136914	827.4451540507886	-1.3483795589681904	1.818127435043252	684665.4829621332	978.4840243379393	798.8590005429953	1.952357	29.042912	0.19532918	0.157921	-0.041356074	0.060105932699999996	0.0596884041	-0.0870610383	0.0964762649	-0.0397428083	0.038652072200000005	0.0930914969	-0.0837896524	0.0441202667	0.065058198	-0.0251373456	-0.0594583166	-0.1523173032	0.11606364779999999	-0.0334623763	0.0654067245	0.0432237294	-0.0280238285	-0.055603758600000004	0.00034902	0.0093842271	0.0359887147	0.033864786800000005	0.0788803493	-0.1040353873	-0.1850986243	0.0875147574	-0.014681527	0.0551658524	-0.018379547	0.011516382	-0.0696363908	-0.054641694500000004	0.0275405937	0.09955609230000001	-0.031174427999999997	-0.0045461324	0.0084907404	0.0193093419	-0.09594704429999999	-0.0371382532	0.0665029841	0.09819528	0.12077794720000001	0.0581271292	-0.0254228937	0.0891966926	0.1108296774	-0.0934248142	-0.0423160996	0.061645018899999994	-0.0988440052	0.0158268877	0.018203666	-0.029423495	0.0992063809	-0.0366150865	0.0965028083	0.12198630560000001	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.00848226	0.0042774300000000005	7.19487347076e-05	1.8296407404900006e-05	-0.029910000000000006	-0.15544399999999994	0.024162837135999992	0.0008946081000000002	0.0964704	0.026998599999999984	0.00930653807616	0.0007289244019599991	-0.000512567	2.8733999999999986e-05	8.256427559999992e-10	2.62724929489e-07	1.3234899999999996e-23	-0.000117064	1.3703980096000001e-08	1.751625780099999e-46	-0.000167513	2.6385e-05	6.961682249999999e-10	2.8060605169e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.7743303328882	0.4781071127614496	0.22858641127308946	657355.0147267433	1302.37596087034	0.9277094860260604	1696183.1434529412	0.8606448904627372	826.6931757999754	-0.7519782508131811	0.5654712896960515	683421.606914249	979.7380113005264	801.6650518450298	1.386632	20.627293	0.19173816	0.128427	0.0278409142	0.0472207488	0.1894564989	-0.08792679140000001	0.0815902423	0.0115409975	0.0179558133	-0.055563123799999996	-0.022799944	-0.0687559248	0.11878597140000001	-0.052076350199999996	0.08082953820000001	-0.1023848191	0.0446103196	0.0388202706	-0.054203927699999994	0.0131313083	-0.0837684901	0.0135930504	0.0115538153	0.1078524651	0.17135215510000001	-0.0139471745	0.0036045815	0.1000359781	0.0016302836	-0.09143081199999999	-0.011298274399999999	-0.0941556004	0.046292239400000004	-0.0647099702	-0.0250506444	0.0273745074	0.0312268479	0.0974363754	0.0761292921	-0.1456561205	-0.0730519621	-6.96604e-05	0.0294706752	0.0586960917	-0.12413738099999999	0.0816175224	0.044465228499999995	-0.0502472371	-0.0153757151	-0.0534199759	0.0086888521	-0.11676989410000001	-0.0356521753	-0.044345826100000006	-0.1820241814	-0.0031201221000000004	-0.0394413104	-0.0598938788	-0.017362651399999998	0.0318209707	0.0258888138	-0.038592792	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.00420335	-0.00427891	1.7668151222499998e-05	1.83090707881e-05	0.0844566	0.1143666	0.013079719195560002	0.007132917283560002	0.146066	0.0495956	0.021335276356	0.0024597235393600003	-0.00074019	-0.00022762300000000004	5.1812230129000016e-08	5.478812361000001e-07	8.50564e-24	-4.729259999999996e-24	2.2365900147599954e-47	7.234591180959999e-47	-0.000409831	-0.000242318	5.8718013124e-08	1.67961448561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.1162581111956	-3.6580722216925783	13.381492379118875	651436.6541074181	1297.9643039220289	-4.41165694831102	1684711.3342557969	19.462717029580897	825.6973313823851	-0.9958444175903196	0.9917061040458028	681776.0830519922	980.3083873541904	779.3711857489066	1.614829	24.021906	0.157850895	0.0930141	-0.0053748738	-0.0955768074	0.043563400700000005	0.012410598899999998	0.057776015199999996	0.1418257357	-0.0793445355	-0.0115862816	0.006709241800000001	-0.0297398879	0.01393441	0.046575063	0.0217286429	-0.1193860452	0.035870305400000004	0.055190135599999995	-0.0566220049	0.0821400911	0.0097037601	-0.07782441650000001	0.0161320561	0.050777135999999994	-0.0869832641	0.1224562233	0.06898728650000001	-0.0123298451	-0.0103902189	0.0730848514	0.0021187969	-0.2047904892	-0.0393800057	-0.0176428777	0.09984687369999999	-0.0671287667	-0.0503106017	0.0625429246	0.075964003	-0.027262394900000004	0.0150343392	-0.1862876865	-0.0403524812	0.096558621	-0.10225919050000001	0.027731972400000002	-0.0106368684	-0.1325599559	0.092034591	0.046132617	0.051634810700000006	-0.0087389722	-0.0986879612	-0.024228407	-0.1364713196	-0.0693100089	-0.0646128448	-0.0721065173	0.0157755279	0.0146088785	0.08600040960000001	-0.0413351745	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.00365368	-0.00785703	1.33493775424e-05	6.173292042089999e-05	0.00902849	-0.07542811	0.005689399778172101	8.151363168010001e-05	0.122188	-0.023878	0.014929907344	0.0005701588839999997	-2.68089e-05	0.0007133811	5.089125938372101e-07	7.1871711921e-10	-0.000230649	-0.000230649	5.3198961201e-08	5.3198961201e-08	-0.000340106	6.972500000000003e-05	4.861575625000004e-09	1.1567209123599994e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.2191881220023	0.10293001080663088	0.010594587124653151	651602.8176723445	1301.1599964425236	3.1956925204947315	1693017.3363423082	10.212450685545967	824.669432035224	-1.0278993471611102	1.0565770678942366	680079.6721332988	977.7210363739844	771.6671353908746	1.366745	20.331457	0.13386283	0.07393729999999997	0.09960600359999999	-0.1202812712	0.046045637800000004	-0.0349132355	0.0973976993	-0.0138034405	-0.0677613974	-0.0843750114	0.0730225208	-0.035337102200000005	0.040649169	0.0456761159	0.0150462842	-0.0263638058	0.044475745	0.1718087702	-0.0568415208	-0.011680368600000001	-0.0384480803	-0.0666350272	-0.028380657400000002	0.0017547354999999998	-0.08009674230000001	0.036361209900000004	-0.0759656461	0.017875663700000002	0.0110632305	-0.0201115429	-0.1295566074	-0.08690671330000001	-0.1565890816	-0.030970017599999997	0.0323469098	-0.0884044315	0.0289167242	-0.021706222799999998	-0.0398726232	0.0925739161	0.006294945600000001	0.0849248367	-0.0353578637	-0.1468204277	0.029846183300000002	0.10071629730000001	-0.0209051063	-0.0373517915	0.0491714737	0.0104865298	-0.0508066592	0.0085374304	-0.023561368	-0.0035444719	-0.0784465593	-0.0205801497	-0.1396768848	-0.0658846287	0.0814947833	-0.018394503200000002	0.05319625150000002	-0.0313740306	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.014833100000000004	-0.011179420000000002	0.0002200208556100001	0.00012497943153640004	0.0575011	0.04847261	0.0023495939202121	0.0033063765012100003	0.171497	0.049309000000000006	0.029411221009000007	0.0024313774810000004	-0.00013937299999999998	-0.00011256409999999998	1.2670676608809996e-08	1.9424833128999998e-08	9.19469e-05	0.0003225959	1.0406811469680999e-07	8.45423241961e-09	-0.00027723	6.287599999999996e-05	3.9533913759999945e-09	7.68564729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.8752296517514	0.6560415297491318	0.43039048875558095	652662.3866848701	1300.1858027196533	-0.9741937228702682	1690483.1215937494	0.9490534096798328	824.6471179355444	-0.022314099679533683	0.0004979190445081654	680042.8691193997	979.3680417586447	779.2916418193203	1.368224	20.353456	0.12217964000000002	0.0559106	-0.048378377199999996	-0.1367398055	-0.0288532406	-0.015997998700000002	0.042105946799999995	0.0789769285	-0.08749149710000001	-0.080403757	0.1009118884	0.07999243219999999	0.003321305	0.12428233550000001	0.0150835039	-0.0819531628	0.1083307213	0.0188984818	-0.048545248099999994	0.1057621063	-0.0246438037	-0.024551305699999998	0.029677500699999998	-0.07830853410000001	-0.0516638436	0.1618276256	0.0004600771	-0.11171126710000001	0.036646415099999996	0.11416895210000001	-0.0622644421	-0.1284879101	0.0424855609	0.1675021493	-0.1325390773	-0.09006503769999999	0.136680813	-0.158273585	0.021010931	-0.0861244599	0.0269889323	-0.0751717196	-0.0901565437	-0.0738016879	-0.0283001137	0.0536656624	-0.0957427001	-0.0312399471	0.13528171449999998	0.0795333821	0.0348171882	0.051762561	-0.01145221	-0.049624212300000005	-0.09942701779999999	-0.0361858614	-0.0700607087	-0.0521300547	0.0675876302	0.0562884341	0.1185913502	-0.0645776258	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0118145	0.003018600000000001	0.00013958241025	9.111945960000008e-06	0.022189	-0.0353121	0.00124694440641	0.0004923517209999999	0.132709	-0.03878800000000002	0.017611678680999998	0.001504508944000001	-0.000784666	-0.0006452930000000001	4.1640305584900014e-07	6.15700731556e-07	-3.13779e-05	-0.0001233248	1.520900629504e-08	9.845726084099997e-10	-0.000409831	-0.000132601	1.7583025200999996e-08	1.67961448561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.6101927235958	-0.26503692815560953	0.07024457328616172	652234.2233910435	1301.9815691158121	1.7957663961587969	1695156.0063172725	3.2247769495731533	825.0594797342677	0.4123617987232819	0.1700422530463005	680723.1450993805	979.2814486077016	780.5964694333702	1.878702	27.947233	0.20657461	0.137772	0.1029469623	-0.08280730809999999	0.014435834	-0.10997636029999999	0.031769816	0.0755488043	-0.1043656028	-0.06547453269999999	0.053221543499999996	0.0575318457	0.0452516607	0.0956191108	0.0508149762	0.0032603764000000003	0.0732383168	0.0653626541	-0.0021781220000000002	0.0056898385	-0.058519063499999996	-0.1708233109	-0.039904494900000004	-0.005986373299999999	-0.1284395732	-0.0112901706	-0.17491419390000001	-0.08480257810000001	0.008973440899999999	-0.0062682994999999995	0.1254625425	-0.059810321	0.0454301911	-0.1484747984	0.0733701132	-0.1252567174	0.0827799307	0.10402436429999999	-0.0369778323	-0.0552777108	0.09797355320000001	0.0343083142	-0.08968798609999999	0.022812223599999997	0.2217174439	0.0635881175	-0.0526490371	-0.0275574983	0.1605880893	0.020081211	0.0259788946	0.0246546369	0.0564067088	0.0147515506	-0.1944242571	0.0677037645	-0.029671286800000002	-0.051439489000000005	-0.1336468039	0.0302855017	0.0684138312	0.0264885351	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0188591	-0.0070445999999999955	0.0003556656528099999	4.962638915999995e-05	0.08083859999999997	0.058649599999999975	0.0034397755801599964	0.006534879249959995	0.0911708	-0.04153819999999998	0.008312114772640001	0.0017254220592399989	0.00119331	0.001977976	3.912389056576001e-06	1.4239887560999996e-06	-4.02461e-05	-8.868200000000003e-06	7.864497124000008e-11	1.61974856521e-09	-0.000409831	0.0	0.0	1.67961448561e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.8083627414517	11.198170017855887	125.39901174880652	670447.1348953367	1330.2322652953196	28.25069617950749	1769517.8796327175	798.1018346268387	830.428749521263	5.3692697869952335	28.829058045539828	689611.9080314485	1001.4293520305188	849.2517117703431	4.082867	60.735992	0.7083057750000001	0.501332	-0.4865231162	0.014657811599999999	0.0060292927	0.1738370273	-0.4298358168	0.0057913910999999995	-0.18916932949999998	-0.0320254205	-0.33723934310000003	0.1135307508	-0.1590436832	0.0142661503	0.2388810012	0.24113181420000002	-0.2323231798	-0.0056308815000000005	-0.08328260650000001	-0.2367257012	-0.0847216875	0.072044226	-0.1566187581	0.0528604933	0.038657152400000006	0.0136728531	0.07375153179999999	-0.0925558489	0.1008982855	-0.078026288	-0.025554756600000002	-0.043737501399999996	0.0556326574	0.0826038421	0.0572632698	-0.0019516559	0.0291145196	-0.0642665793	0.0102726982	0.0366178006	0.07097538219999999	-0.0354521187	-0.0559187566	-0.17511959230000002	-0.1070716653	-0.43934999729999996	-0.008418919399999999	0.0214404919	0.2614321302	-0.15778878130000001	-0.056416844699999996	-0.1769561508	0.0465979237	-0.1946825821	0.4858551803	0.14524931630000001	-0.17627823120000002	0.0073304922	-0.10769635640000001	0.1700825939	-0.0996342555	0.0841134458	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0368177	-0.017958599999999998	0.0013555430332899995	0.00032251131395999986	-0.0419192	-0.12275779999999994	0.01506947746083999	0.0017572193286399995	-0.34725	-0.43842079999999994	0.1205825625	0.19221279787264	0.00326002	0.00206671	4.271290224100002e-06	1.06277304004e-05	2.19744e-05	6.22205e-05	3.871390620250001e-09	4.8287425536e-10	-0.000864272	-0.000454441	2.06516622481e-07	7.46966089984e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
