global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
732.1919562285448	n/a	n/a	536105.0607657832	987.4897573276672	n/a	n/a	975136.0208270552	768.2056206710637	n/a	n/a	590139.8756306142	779.6800620909236	606.1750996210827	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.3745699999999985e-09	n/a	5.438428268489999e-17	n/a	0.01	n/a	0.0001	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	-6.479689999999999e-05	n/a	4.198638249609999e-09	n/a	0.0
728.9577827057167	-3.2341735228280872	10.459878375762235	531379.4489672348	958.0198376765048	-29.4699196511624	868.4761642459678	917802.0093817168	767.9300931503998	-0.27552752066389985	0.07591541464319576	589716.6279659817	775.8753440713306	577.9660144953201	1.665039	22.891083	0.17140945237456995	0.10863699999999997	-0.0334121464	-0.07952828320000001	0.0060749884	-0.0614639665	-0.0899302625	-0.25107828050000003	0.1710420934	-0.0118335799	0.0966280822	0.30782023140000003	0.0350173147	-0.1619074808	0.06826031860000001	-0.09161059630000001	0.14651858980000002	-0.048420430099999995	0.1323005647	-0.13153409189999998	0.0223296683	-0.058688328	0.0353595246	-0.1566395823	0.15773626699999999	-0.17028604079999998	0.059944031399999986	-0.0560194415	0.0444076884	-0.022692829700000004	0.0076021419	-0.0282185845	0.0038702027000000003	-0.061156445999999996	0.0346478544	-0.09746847980000001	0.0375525294	-0.1605614825	0.2248527894	-0.0418329702	-0.0036186362	0.147502078	-0.0594307668	0.0962903491	-0.0018215910999999998	-0.025020062000000003	-0.0472169017	0.041481354500000005	0.0679087352	-0.0388096792	-0.0451108243	0.0088107025	0.0678789598	-0.0236108241	-0.0998533691	0.04429901309999999	-0.09114388539999999	0.1658284996	-0.1254818134	-0.0967249548	0.24134691449999998	-0.020951326399999998	0.1007258423	-0.1016869362	0.033904714100000004	-0.23915996350000002	0.10493380320000001	-0.0959774055	0.0830468404	-0.10711430720000001	0.1540335001	-0.1004015717	0.0797060188	-0.0596214787	0.0972171783	-0.025795077000000003	0.0534491054	-0.0705780791	0.0587321168	-0.06200545900000001	0.0587828207	-0.1303602871	-0.0500228816	0.0474615617	-0.0097469148	-0.1830227834	0.09221348310000001	-0.1695943792	-0.0707917842	0.11398933970000001	0.1128608806	0.1128439341	0.1128156919	0.0	0.0	-7.3745699999999985e-09	0.0	5.438428268489999e-17	0.08677809999999997	0.07677809999999997	0.007530438639609996	0.005894876639609996	0.0644921	0.0644921	0.00415923096241	0.00415923096241	-0.000537988	-0.000537988	2.89431088144e-07	2.89431088144e-07	-0.0	0.0	0.0	0.0	0.0	6.479689999999999e-05	0.0	4.198638249609999e-09	1.0
729.8645272884368	0.9067445827200801	0.8221857382922121	532702.2281939733	951.5885168590576	-6.431320817447273	41.361887456930646	905520.7054180208	768.6587826519274	0.7286895015275832	0.5309883896365176	590836.3241479429	775.1101586603073	586.2308393122486	1.18237	16.255318	0.14490221	0.08140119999999999	0.0267116246	-0.1261266285	0.0517593337	-0.0901570663	-0.1252595313	-0.2823546254	0.10791201519999999	-0.0467150379	-0.09519148150000001	0.1334266993	-0.0341565692	-0.197623136	0.0538295018	0.0030780168	0.0700770167	-0.17372565420000002	-0.010662957800000001	-0.033220672	0.0382693667	-0.141281142	0.0788300222	0.0168740827	0.04975849139999999	0.0147312725	0.0235060799	-0.0564234776	0.1174342433	-0.0467393758	0.0705145758	-0.1478335034	-0.0348750882	-0.023323152200000002	-0.1137446942	0.044641935	-0.027435222599999996	-0.0848974021	-0.0313480687	0.0297245232	0.0190476873	-0.09405355779999999	0.1428028201	-0.10661813740000001	0.0210875109	-0.0335635249	0.0752276479	-0.1044573743	0.0950862485	0.0883803675	0.0090288516	0.0177362972	-0.0409403333	-0.079061841	-0.19096254070000002	-0.018805523600000002	-0.0761370448	0.0394947416	-0.030780818999999997	-0.0222530583	0.2198819267	0.015192386	0.0939260477	-0.1015151257	0.0180682089	0.0183891517	-0.0124623489	-0.0950675394	-0.0500471663	-0.0224518558	-0.0277985178	-0.14408323039999998	-0.0046600623	0.0935732197	-0.0712866997	-0.07445594929999999	0.0365302762	0.1217652421	-0.0564022141	-0.0137787703	-0.0634390726	-0.017572336	0.1135813408	0.0208600732	-0.1102269455	-0.0023538498	0.0334267656	0.2145281098	-0.0508240396	-0.0587592833	0.1128156919	0.1126632248	0.11240926539999999	0.0	0.00739481	0.00739481	5.46832149361e-05	5.46832149361e-05	0.0231655	-0.06361259999999996	0.00053664039025	0.004046562878759995	0.117438	0.05294590000000002	0.013791683844000004	0.002803268326810002	-0.000448632	8.935600000000003e-05	7.984494736000003e-09	2.01270671424e-07	0.000156352	0.000156352	2.4445947903999998e-08	2.4445947903999998e-08	0.00017327	0.00017327	3.00224929e-08	3.00224929e-08	0.0
727.2531414762892	-2.611385812147546	6.8193358598854985	528897.1317871315	942.7672033769632	-8.82131348209441	77.81557154938062	888809.9997632202	769.8781440690625	1.2193614171351328	1.4868422655977993	592712.3567152241	776.000972032547	594.5433152652131	1.321043	18.161798	0.090349984	0.0399573	0.0490213521	-0.1108667736	0.10022740599999999	0.1116637396	0.1316438296	-0.1648978107	0.0267827434	-0.0079795727	-0.1307066355	-0.0126742551	-0.2258336684	-0.0020132925	0.0334971386	-0.0174977335	-0.1097071244	-0.00855756	0.0895165595	-0.1326260852	-0.0346656775	-0.0471477011	-0.12485989369999999	0.0206376678	0.1496181794	0.086037509	-0.0369023616	-0.0134501558	-0.10652528	0.0086482572	0.0770536632	-0.0434688325	-0.0461541908	-0.0304792492	0.0348165462	0.0685258371	0.0647684253	0.0998699017	0.0909181127	0.1028370266	-0.0269424071	0.0832701989	0.0919036644	0.0137428841	0.0097723366	-0.0266393617	0.05969970910000001	-0.07630044849999999	-0.050849339699999996	-0.012914871299999998	-0.0054048166	-0.1551162842	0.048819634800000004	0.1343974051	-0.14631741550000002	0.047008689299999996	0.046536542	-0.16480723449999998	0.004453673	-0.0674316074	0.0935770924	0.0018056635	-0.0822624329	0.16013051679999998	-0.050706116100000004	-0.043474391900000006	0.1371042139	-0.0423295978	-0.025001498900000002	0.1499828939	-0.0125873348	-0.0763941944	0.12190429300000001	0.0119912821	-0.058911774199999996	0.0427339651	0.0135852902	-0.0077477551	-0.0707393018	0.014224273899999999	0.0153481015	0.0471741809	0.0916899341	0.2432565652	-0.06256031570000001	0.0013148501	-0.0280445949	-0.0201339279	0.030972991800000002	0.0184358352	0.1127253327	0.1123020954	0.1115978766	0.0	0.014064900000000005	0.006670090000000004	0.00019782141201000013	4.449010060810007e-05	0.000869656	-0.022295844	7.56301558336e-07	0.0004971046596723358	0.132277	0.014838999999999991	0.017497204728999998	0.00022019592099999967	0.000229823	0.0006784549999999999	4.603011870249999e-07	5.2818611329e-08	0.000211522	5.517e-05	4.474155648400001e-08	3.0437289000000003e-09	0.000370546	0.000197276	1.3730433811599998e-07	3.891782017599999e-08	0.0
724.7206088662192	-2.5325326100700067	6.413721421068001	525219.9609154235	942.2743263661473	-0.492877010815846	0.2429277477907636	887880.9061287767	769.1139381677842	-0.7642059012782738	0.5840106595485388	591536.2498839583	776.8792158326155	591.2130303133565	1.223345	16.818644	0.094735894	0.0531924	0.0579591533	-0.0221105802	0.08421493210000001	0.1341766022	0.1877331397	-0.0586358416	0.0471912222	-0.1059952126	0.004036066	0.181824505	-0.154426943	0.1635390944	0.0523078616	-0.1126964959	0.0272614477	-0.0022130529	0.0848662146	-0.032436141200000004	0.1662841997	0.0925662192	-0.0352324408	0.0250873854	0.064778981	-0.096345082	0.07573985650000001	-0.0655937722	0.0146747989	0.11236699289999999	0.0229595696	0.012186283700000002	0.053985562300000005	0.0892354072	-0.006521117	-0.088272153	-0.103441614	0.0392803517	-0.0426093253	0.0036218389	0.0877069442	0.05210031389999999	-0.0663744978	0.0158243196	0.0802632413	0.059871932	-0.0604590992	-0.0379495368	-0.061769454400000014	0.0277069929	-0.054079372699999996	0.0235716589	-0.0257474569	0.276083949	0.0207929907	-0.017506197	0.0349767225	-0.0224177757	0.020764611000000002	0.022988740499999997	0.0512713993	-0.15361682289999998	0.1574555342	-0.0364634786	-0.0044671228	-0.019404620600000002	0.1101658115	-0.12142258	-0.08054354059999999	0.013116558899999999	0.0397143941	0.012962627800000001	-0.0189761539	-0.050157972	0.035732633	0.0854737363	0.0756393365	-0.0986129345	0.0114779224	-0.0066827541	-0.0084355425	-0.1461098678	-0.0702745629	-0.0683252154	-0.0124549325	0.0663857204	-0.0524967063	-0.045729197699999995	0.2457795589	-0.0986351183	0.1125898391	0.1117611244	0.1103844485	0.0	0.0150875	0.0010225999999999948	0.00022763265625	1.0457107599999901e-06	0.0460699	0.045200244	0.0021224356860100003	0.002043062057659536	0.13238200000000006	0.0001050000000000495	0.017524993924000015	1.1025000000010394e-08	-0.000319387	-0.0005492100000000001	3.0163162410000007e-07	1.0200805576900002e-07	-0.0	-0.000211522	0.0	4.474155648400001e-08	0.000577975	0.000207429	3.34055100625e-07	4.302679004100001e-08	0.0
722.8921598336943	-1.8284490325248728	3.3432258645411426	522573.07474902354	932.4253445663094	-9.84898179983793	97.00244249353878	869417.0231896008	768.1717830376234	-0.9421551301608132	0.8876562892883391	590087.8882552015	775.2430369946901	571.6781307124747	1.140983	15.686319	0.070254545	0.0472141	0.0556559674	0.0688844762	-0.016217043700000003	0.1559727243	0.1302053731	0.11097854160000001	0.0155415298	-0.087605716	0.0308509259	0.0644420006	-0.1088737967	0.241913939	0.0134824215	-0.0464893713	0.0632675973	-0.0534266556	0.10114963869999999	-0.0895080297	0.0088045142	-0.0464125192	0.0264450399	-0.0026885027	-0.0277792506	-0.0979478493	-0.042533593499999994	0.0391839248	0.011237106399999999	-0.059647873	0.022954421800000003	0.0409714504	-0.0122546009	0.0452117054	-0.0026074395	0.11642803970000001	0.006434257	0.0646956378	-0.052459879800000005	-0.0006210677	-0.0185450947	0.13436640730000002	0.0336762251	0.0118711131	0.030484240099999997	-0.0219025202	-0.027449411899999998	-0.09813550060000001	0.0978474364	-0.0732740225	0.12877621960000002	-0.0722879417	0.0993470488	0.1875548686	0.1033783827	-0.0839938128	0.1119693959	-0.0104456601	0.0127489777	0.03720675	0.0648937816	-0.0166122043	0.1007807399	0.1057980767	0.054265456600000005	-0.1139118024	0.0778873463	-0.0259067884	-0.0090022611	-0.0799006499	-0.07998244139999999	0.0553964763	0.0056856468	0.029118212400000006	0.0342392947	0.042937311	-0.0907819809	0.0103947885	-0.0517982165	-0.1146786044	-0.1445449566	0.0789477658	0.0530994177	0.0597764524	-0.0696112963	-0.0239617861	-0.0338265483	0.1021814395	-0.0032750140999999997	-0.045223574800000006	0.11240926539999999	0.111041178	0.1087733526	0.0	0.00977986	-0.005307640000000001	9.56456616196e-05	2.817104236960001e-05	0.0460322	-3.770000000000856e-05	0.00211896343684	1.4212900000006456e-09	0.151153	0.018770999999999958	0.022847229409000004	0.00035235044099999826	-0.0007757660000000001	-0.0004563790000000001	2.082817916410001e-07	6.01812886756e-07	3.66371e-05	3.66371e-05	1.34227709641e-09	1.34227709641e-09	0.00014822700000000002	-0.00042974800000000003	2.1971243529000005e-08	1.84683343504e-07	0.0
722.9912784897397	0.09911865604533432	0.00982450797623329	522716.38877222827	932.8245178889604	0.39917332265099503	0.15933934151623538	870161.5811747713	766.1826023443602	-1.9891806932631653	3.956839830450927	587035.780135176	772.3538649286978	569.5359603327054	1.226977	16.868570000000002	0.09752943	0.0395033	0.0381261309	0.1477447417	-0.0544416514	0.083300301	-0.0559249488	0.12052405769999999	0.0234927885	-0.0411546528	-0.0783939999	0.080616306	0.1178625855	0.12419771240000001	-0.0086089469	0.09529321939999999	-0.045497618499999996	-0.1237635123	0.0349416533	0.0103739825	-0.0400262978	-0.0625418378	-0.1457452558	-0.1325705308	-0.12134563529999999	-0.0724997724	-0.0820450066	0.0735155779	0.1130089091	0.0799301306	-0.0136802884	-0.018444986899999998	-0.1445693749	-0.0783878617	0.1600964156	-0.033878320499999996	-0.0364444439	-0.0719281362	0.0004699257	0.1739773776	0.0112695803	-0.058077972	-0.0827517014	-0.0422060753	0.045128238200000004	-0.1528183892	-0.023610739199999998	0.0731168996	-0.021491745099999997	0.09502789130000001	-0.0179757896	-0.1367722874	0.11336928619999999	-0.0472145282	0.1440369282	-0.09914083380000001	-0.0295212836	-0.0522700279	0.0764572969	0.0724548521	0.149069342	0.0669774048	-0.0519471825	0.044454361100000006	-0.093809739	-0.0786440938	0.1018276734	-0.0334898707	0.1066656327	-0.0351008406	0.0618976695	0.0486438871	-0.0229584783	0.1009577314	-0.0344014698	0.0351845726	-0.0748088678	-0.0426182984	0.0592199298	0.0393597839	-0.1536804806	0.013151966599999999	-0.026730889700000003	0.0008398536	0.062969812	-0.1673913494	-0.0847499868	-0.0307811914	-0.0717472376	-0.2113780565	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.017868499999999995	0.008088639999999996	0.0003192832922499998	6.542609704959993e-05	0.0300533	-0.015978899999999994	0.0009032008408899999	0.0002553252452099998	0.177957	0.026803999999999998	0.031668693849	0.0007184544159999997	-0.000144277	0.000631489	3.987783571210001e-07	2.0815852729e-08	-4.69307e-05	-8.356780000000001e-05	2.20249060249e-09	6.98357719684e-09	0.000366328	0.00021810099999999998	1.3419620358399998e-07	4.7568046201e-08	0.0
722.3270120292552	-0.6642664604844413	0.44124993052452777	521756.3123071118	930.6607746446832	-2.163743244277157	4.681784827155036	866129.4774622419	765.5275687146933	-0.6550336296669457	0.4290690559946533	586032.4584622296	771.6073475345653	572.125457366212	1.225391	16.846772999999995	0.051480774999999986	0.025936	-0.058948871500000014	0.1627013831	-0.0461343381	0.09459716480000001	0.0337796261	0.1369562642	-0.0676043859	-0.06182965150000001	-0.0276783037	0.0926561043	0.20728029620000002	0.016299601299999997	-0.032363803	-0.0748376041	0.026036607000000003	-0.0353144606	-0.0174744131	-0.0070946147	-0.0548348926	0.0580987417	0.035640973	0.0228963008	-0.08894129	-0.0714986698	0.0393639373	-0.10735336890000001	0.010380644100000001	-0.0409698093	-0.0547048431	0.078182815	0.027316612200000003	0.1422895784	-0.0538593884	-0.023492082999999997	0.0939338893	0.017050479599999998	0.0932745077	0.09303896369999999	0.040220617	-0.0447840884	0.021660726499999998	0.017827063400000003	-0.1302582527	-0.0750868602	0.0971388131	-0.048628511900000004	0.0752056286	0.0819321598	0.082027168	-0.16742130289999999	0.0205177406	-0.0651677325	0.19482553260000002	0.0457424397	-0.047460143200000006	-0.0040707203	-0.0989950424	0.041482785099999996	0.0915432093	-0.1077064626	-0.048516896100000005	0.027310431800000003	0.0017117235999999998	0.0413035687	0.0053661322	-0.0186090074	0.0138964008	-0.0079380604	0.0081346589	0.044622363899999996	-0.1747137726	-0.0990413881	-0.027241134500000003	0.0479969256	0.0167247128	0.0652683426	0.0050313828	-0.0770215522	0.1092505674	0.007450288	-0.0468070168	0.0715403727	-0.0916334176	0.051670799	0.0488377651	0.0511457571	-0.0510363576	-0.106095965	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.0323988	0.014530300000000003	0.00104968224144	0.00021112961809000008	0.0134408	-0.016612500000000002	0.00018065510464	0.00027597515625000005	0.186064	0.008107000000000003	0.034619812096	6.572344900000006e-05	-0.000144277	0.0	0.0	2.0815852729e-08	6.51008e-05	0.0001120315	4.23811416064e-09	1.255105699225e-08	0.000498916	0.00013258799999999994	2.4891717505599995e-07	1.7579577743999985e-08	0.0
722.9587260051692	0.6317139759139536	0.3990625473650152	522669.31950701727	930.796612075536	0.13583743085280275	0.01845180762068997	866382.3330512958	765.6257240823936	0.09815536770031487	0.009634476208384013	586182.7493766895	771.675412953682	562.6592169825849	1.114365	15.320374	0.13826964000000005	0.0668395	-0.1405867382	0.069562365	-0.0504267376	-0.011861483999999999	-0.001558625	0.1137414159	-0.076185793	-0.0307453792	0.0732941713	0.0428560845	0.2045558375	0.0100570136	0.0311725803	-0.1345981213	0.07025995980000001	-0.0452054698	-0.0114455136	-0.1174983457	0.0376224354	-0.1274859185	0.0028812829999999997	-0.0170899051	0.0157214567	0.1579973639	0.0495704173	0.034148940499999995	-0.0016538473999999999	0.0867675373	0.0409650179	0.045595589699999994	0.0491272686	0.0563602592	0.031844047400000006	0.018155272	-0.054992558899999995	-0.11079688509999999	-0.0025975636	0.0638707436	0.018251031799999998	0.1311543042	0.0541403732	-0.059043546900000014	-0.11217889880000001	-0.024997865499999997	0.0150411737	0.0312584744	-0.0004125023	0.16902272129999998	-0.0030760399	-0.0954074557	-0.0492773907	-0.0704945937	0.1630573696	0.11733008519999999	-0.0844378027	0.0972018674	-0.12451616	0.040763192000000004	0.045503443	0.0007338667	0.017108146	0.10069332939999999	0.0586073826	0.0686146554	-0.0131295752	-0.0202774556	-0.090317831	0.0215036557	0.0954024169	-0.1696868798	0.0934587167	0.1408787397	-0.1152151976	-0.029067442599999996	-0.0346337569	-0.12313634470000001	-0.0098490535	-0.09737510199999999	-0.0294349596	0.07377106929999999	-0.060620411299999996	0.0348733371	-0.0376995679	0.0344574292	0.0556498571	-0.018080915	-0.0083150775	0.0165503766	0.1115978766	0.1078204375	0.1016191316	0.0	0.0353879	0.002989100000000001	0.0012523034664100002	8.934718810000008e-06	0.0625826	0.0491418	0.0039165818227600005	0.0024149165072399996	0.17211300000000002	-0.013950999999999993	0.029622884769000005	0.00019463040099999972	-0.0010523	-0.000908023	8.24505768529e-07	1.10733529e-06	-0.000448665	-0.0005137658000000001	2.01300282225e-07	2.6395529724964e-07	0.000520882	2.1966e-05	2.71318057924e-07	4.82505156e-10	0.0
723.6687966329869	0.7100706278176858	0.5042002964894025	523696.5272202353	934.7225113290976	3.925899253561624	15.41268494911572	873706.173185375	766.5194572967943	0.8937332144006405	0.7987590585229012	587552.078414572	772.6111515353534	559.5177286726923	1.113037	15.302122	0.05022820000000002	0.0297201	-0.143719471	-0.0104783187	-0.0674623327	-0.0778300379	-0.1478120717	0.032278913799999996	-0.0504678617	0.0423065996	0.1204729753	0.0785380516	0.13298498109999998	-0.10682073210000001	-0.0985455924	-0.1374992642	0.025009154900000004	-0.0657351233	0.0181210246	0.10490720419999999	0.1405481868	-0.0017872918	0.034409739	-0.0373456461	-0.09745415060000001	-0.061321502199999996	-0.1608511834	0.1354039313	0.0397773782	0.0459914613	0.0284317247	0.0009953349000000002	0.0259318876	-0.2068573346	-0.0797081553	-0.022292191099999997	0.0345221789	-0.06536291799999999	-0.057219009	-0.0100104649	-0.0102175684	0.013861869399999999	0.0384875727	-0.011540378	0.1431702658	0.06549685969999999	0.1050260443	-0.0155470473	0.0430861875	0.029927000099999997	0.019439692800000002	0.1841476571	-0.07648836690000001	-0.1315224164	0.0048218959	0.08092662099999999	-0.0602514929	0.1289048563	-0.0056989342	0.0947838559	0.0364477398	-0.0013292560999999998	0.0975337125	-0.0109452682	-0.1702324877	0.0271641444	0.0566781013	-0.12542970650000002	0.11850603789999999	-0.21759193699999999	-0.058762087699999986	0.0936101881	0.0439459454	0.0774866306	-0.12610167349999998	0.027200163700000002	0.08430683189999999	0.039394415099999996	-0.10133713150000001	0.019972907800000002	-0.0002293528	0.12393621490000001	0.0360957635	-0.09042186740000001	0.0005985137	0.07563266240000001	-0.006389647900000001	0.027663858399999998	-0.030116379199999998	0.0651640795	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.0378394	0.0024515000000000023	0.0014318201923600002	6.009852250000011e-06	0.08281269999999999	0.020230099999999987	0.006857943281289997	0.0004092569460099995	0.178222	0.0061089999999999756	0.031763081284	3.73198809999997e-05	-0.00143163	-0.00037933	1.4389124889999998e-07	2.0495644569e-06	-0.000448665	0.0	2.01300282225e-07	0.0	0.000570304	4.942200000000003e-05	3.2524665241599997e-07	2.442534084000003e-09	0.0
