global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
744.5437897939893	n/a	n/a	554345.4549207961	947.760515938396	n/a	n/a	898249.9955718145	777.1893841244847	n/a	n/a	604023.3387957958	777.8571518008141	663.8701042557053	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0
740.418848555967	-4.124941238022302	17.015140217136963	548220.0712969439	927.3308564541403	-20.42965948425569	417.3709866426386	859942.5173319693	777.6809380709932	0.4915539465084749	0.2416252823280565	604787.64143898	776.5079831694452	655.0469635023179	1.314862	19.41468	0.09784929895	0.06929110000000001	-0.022254043900000003	-0.0644799579	-0.0820511173	-0.053639777699999995	-0.025200909100000002	-0.0742500165	0.2617318929	0.0090861995	-0.1134185492	0.0751331047	-0.0028129556	0.0863143224	-0.0885461216	0.021555097000000002	-0.0540852499	0.0205538136	-0.1189272766	0.12450887199999999	-0.18470137949999998	0.0767742998	-0.1292455054	0.020307566000000003	-0.0095919028	0.0061581013	-0.0020884657	0.0218354239	-0.0778684502	0.0573040654	-0.1730074362	0.04369566440000002	-0.0890676449	0.0808758884	-0.0464998484	0.053899377000000005	-0.013868819199999998	0.0091493496	-0.12105918460000001	0.056678725	-0.011682095600000001	0.0375701216	0.073411802	-0.042319080700000004	0.028655687200000002	-0.1686657425	-0.0383737299	0.0775289784	-0.0842367552	-0.0827205764	0.0797404842	-0.0546700988	0.028542112999999997	-0.10960651240000001	0.0112204834	-0.2042504273	0.0617535131	-0.08077729780000001	0.013714871299999999	-0.11738790689999999	0.0104390059	-0.08222515309999999	0.0904395216	-0.0556014396	0.08486165429999999	-0.0288760041	-0.06400087900000001	0.18578440899999998	-0.0163863816	0.1533845433	-0.0721539858	0.0607752217	-0.1340553153	0.0189821132	-0.029308658900000006	0.1243366691	-0.048547842	0.1601550511	-0.0464357545	0.0293045073	-0.11523867630000001	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-7.65468e-06	-7.65468e-06	5.859412590240001e-11	5.859412590240001e-11	-8.49427e-06	-8.49427e-06	7.215262283290002e-11	7.215262283290002e-11	0.055083000000000014	0.055083000000000014	0.003034136889000001	0.003034136889000001	-0.000449241	-0.000449241	2.01817476081e-07	2.01817476081e-07	0.000405762	0.000405762	1.64642800644e-07	1.64642800644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.6135146127597	-0.8053339432073017	0.6485627600818213	547028.1509978388	919.4053765704888	-7.925479883651519	62.813231386164894	845306.2464667223	777.5170867554904	-0.16385131550282495	0.026847253592006282	604532.8201967448	777.0877853687987	660.7573828188432	1.234233	18.22415	0.07582926399	0.0361966	-0.0305276794	0.0645357114	-0.1658904032	-0.0549904384	0.0591475637	-0.1231644066	0.0374886545	-0.029887856400000006	-0.061185119	0.0657565442	0.0770894177	0.0566939888	0.0798196466	0.0812369476	0.0674273721	-0.09063614910000001	-0.146315477	0.0881979968	-0.0363049903	-0.08701368970000001	-0.1032781169	-0.0487648781	-0.1153192386	0.007002342700000001	0.0249133044	0.0456675105	0.0643459951	0.1093520848	-0.0238682168	-0.082592105	-0.0319491131	0.10967026449999999	-0.0094850904	-0.0401950478	-0.0577794742	-0.0308651129	0.0692693211	0.0215525475	0.0954754448	0.10726104449999999	0.0725803299	0.011875968999999998	0.0135134081	-0.07477376200000001	-0.0830786566	-0.0295136033	0.2439591693	-0.030587193399999997	0.0807119919	-0.0691874536	-0.0881726402	-0.0143158123	0.0007968507000000001	-0.024416772799999997	0.2246839857	0.0113268262	-0.052055448600000005	-0.1311984158	0.098955948	-0.1165445142	0.0262623879	0.0025443641	0.006407554300000001	-0.0774956307	-0.0100704338	-0.0044232762	0.0212091061	0.1100182954	-0.06347487660000001	0.0791900005	0.0884474661	-0.0170166535	-0.1049046826	-0.0341922079	0.0356493917	0.0185980279	-0.0916101849	0.12051467449999999	0.0198015645	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-6.58544e-05	-5.819972e-05	4.33680199936e-09	3.3872074080784e-09	0.0133211	0.013329594270000002	0.00017745170521	0.00017767808340281684	0.067819	0.012735999999999996	0.004599416760999999	0.00016220569599999994	2.64202e-05	0.0004756612	2.2625357718543998e-07	6.980269680399999e-10	0.000831082	0.00042532	6.906972907240001e-07	1.808971024e-07	-9.31282e-05	-9.31282e-05	8.672861635239998e-09	8.672861635239998e-09	0.0	0.0	0.0	0.0
737.1069269638921	-2.5065876488675944	6.282981641455573	543326.6217781525	915.3443576963896	-4.0610188740992035	16.491874295789973	837855.2931666159	777.2379129975792	-0.27917375791116683	0.07793798710624278	604098.7734008325	776.4232564903454	648.3543101112638	1.297124	19.152767	0.07967826049999999	0.037806	-0.0131781045	0.1427135728	0.007890790600000001	0.0044013572	0.0898171045	-0.0326703396	-0.12182395539999999	-0.0495652269	-0.0244648537	0.022014399	0.09032571589999999	0.1008080058	0.1421976084	-0.016006631599999998	-0.0616802058	0.015413790600000001	-0.05760348150000001	0.18125119879999999	-0.0408898964	-0.056816402099999996	-0.07126872299999999	-0.0248124183	0.0740378075	0.0283232912	-0.0718969741	0.1102890535	-0.0250496617	-0.0777157537	0.0446683855	0.0767635216	-0.050121228	-0.1602216123	-0.041298364500000004	0.1064171436	0.0613608479	0.1041726055	-0.0071646734	-0.0279678483	0.0288834442	-0.0299016257	-0.0733626419	0.0881329469	0.0726422289	0.0609889217	-0.0076771723	-0.041180612799999995	-0.014044573400000001	-0.0141874048	0.027548623300000002	-0.022492062	-0.11671578269999999	0.1264867561	0.102704871	-0.051373032	0.019919539	0.0455351411	-0.05725729230000001	-0.038202075099999996	-0.1510844458	-0.1933875103	0.0317150937	-0.10696505560000001	0.0018134597	0.0421388754	-0.0105573563	-0.0071418081999999996	0.0801499176	-0.017147607	-0.006325784	0.0532810518	0.057264469400000004	-0.10686417949999999	0.030854187400000007	0.053711275	0.0268380032	0.0783183051	-0.0229240087	-0.005807215300000001	-0.0122128405	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-7.96049e-05	-1.3750500000000007e-05	6.33694010401e-09	1.890762502500001e-10	-0.00692641	-0.02024751	4.79751554881e-05	0.0004099616612001	0.100339	0.032519999999999986	0.010067914921000001	0.0010575503999999997	0.000394258	0.0003678378	1.3530464710884002e-07	1.5543937056400002e-07	0.0007541079999999998	-7.697400000000027e-05	5.686788756639997e-07	5.924996676000043e-09	0.0	9.31282e-05	0.0	8.672861635239998e-09	0.0	0.0	0.0	0.0
737.7161464247287	0.6092194608365844	0.3711483514620186	544225.1126957517	914.373926802265	-0.9704308941245472	0.941736120271368	836079.6780157939	778.2883985054285	1.0504855078493165	1.1035198022014363	605732.8312481447	777.0242068971202	638.2892642061729	1.271189	18.769823	0.0980936699	0.0486189	0.0060289013	0.0280840627	0.1263386973	0.007708223	0.0178740077	0.0184028861	-0.1182680225	0.0861751425	0.0251119826	-0.05752542450000001	-0.0420951003	0.1702225796	-0.0348490202	0.0066934211	-0.048601022	-0.07005272230000001	-0.13774464039999998	0.0006526333999999999	0.0657666819	0.008427438399999999	-0.0013854609	-0.0888307961	-0.1050643096	-0.0531058554	-0.07838965190000001	0.1339284904	-0.0637386542	0.022689414100000003	-0.0789462258	-0.1190104018	-0.0053844135999999996	0.0056362805	-0.0019005186	-0.028831780699999997	0.0794069642	-0.050798977099999996	0.062224495	0.045705290499999995	-0.0964026626	-0.0023160592999999998	0.0223283975	0.0326916403	-0.0461393034	0.0457097069	0.015066751399999996	-0.07075784	-0.09796250599999999	-0.0027851249	-0.0944680449	0.010704919299999999	-0.0742528871	-0.047311297800000006	0.13052515609999998	-0.0701076761	0.0840798821	-0.013565225700000001	0.05980240110000001	-0.1030480824	-0.0389981255	-0.0470241331	-0.0335972153	0.059720334699999995	0.11079841539999999	-0.027918288500000003	0.05156738809999999	-0.0644851748	0.0243256469	0.19252820199999998	0.033041669700000005	-0.2162210901	0.0181970784	0.0938186501	-0.0125563626	0.034917778	0.1179003242	0.0052527769	0.039532479700000005	0.0909075416	0.0448920395	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0174495	0.0175291049	0.00030448505025	0.00030726951859520393	0.0230285	0.02995491	0.00053031181225	0.0008972966331081	0.120969	0.02063000000000001	0.014633498961000004	0.0004255969000000004	-1.40861e-05	-0.0004083441	1.6674490400481006e-07	1.9841821321e-10	0.000945357	0.0001912490000000002	8.936998574489998e-07	3.657618000100008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.7043187499298	2.9881723252011625	8.929173845098124	548642.8878147977	926.1085490150276	11.734622212762588	137.7013584762611	857677.0445587198	780.4287129510648	2.1403144456362497	4.580945926199207	609068.9759984554	779.4891442440912	641.8629650416207	1.444733	21.332308	0.029471345000000006	0.0197296	0.0101889789	-0.0916905872	0.050252178	0.016695723500000002	-0.10559583210000001	-0.044099834000000004	0.11596866759999999	0.1291334118	0.09262542539999999	0.09838993119999999	-0.0540333731	0.0400938252	-0.1939229211	0.08546397369999999	-0.0134544629	-0.051344016	0.050361074000000006	0.0092205236	0.0833580146	-0.128710338	0.0324312231	0.0941197758	-0.0735396163	-0.098965925	-0.0695919613	-0.00695953	-0.0333700741	0.0085904923	0.044767902199999994	-0.035277595099999996	0.0017629151000000001	0.0001753786	0.0808610259	0.0371555391	-0.1090891561	0.030141498500000002	0.1610177498	-0.0639924783	-0.0629926497	-0.006177773100000001	0.0232129027	0.0740835193	0.1253646507	-0.1021467164	0.0377051147	0.022004719	-0.0772426792	0.061797936500000004	0.0526568574	0.1038013851	-0.0027464335999999997	-0.2148057717	0.046452714000000006	0.0209504176	0.0218394887	-0.06954827	0.0062400414	-0.0525407568	-0.1460991526	-0.044982572400000004	-0.08829943330000001	-0.1259007945	-0.0634154921	-0.11971348890000001	-0.0202471658	-0.14798231380000001	0.0333101194	0.0798047713	0.052138372300000006	-0.1087640857	-0.071770465	0.0716770263	-0.0240426129	-0.040292005299999996	0.0240186965	-0.012328493000000001	-0.0423247786	-0.0941581852	0.030078202000000002	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0192702	0.0018207000000000013	0.00037134060804	3.314948490000005e-06	0.0360418	0.013013299999999998	0.00129901134724	0.00016934597688999996	0.121077	0.000107999999999997	0.014659639928999999	1.1663999999999351e-08	-0.000304673	-0.0002905869	8.444074645161e-08	9.2825636929e-08	0.000945357	0.0	8.936998574489998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.4318792602359	0.7275605103060343	0.529344296156777	549721.231583365	924.1364969069552	-1.972052108072376	3.8889895169527007	854028.2649154589	779.0207915858063	-1.4079213652585167	1.9822425707514055	606873.3937229762	777.7434801859239	667.6463472974642	1.418525	20.945328	0.03273056	0.0157301	0.0157016818	-0.0753823946	-0.1432481249	-0.0201595202	-0.0623291484	-0.1133808009	0.1872732154	0.0006414248	-0.0232884813	0.025943877200000003	-0.059986705999999994	0.0289708203	-0.1742736169	-0.138234939	-0.0817087641	0.0748712333	0.08949657529999999	-0.09681614599999999	-0.10903222060000001	-0.0598473184	0.026011284500000002	-0.0746311196	0.08132243389999999	-0.0628412189	-0.0283946811	0.0126419645	0.0525858083	0.194428063	0.1061212669	0.0588406118	0.0574790783	-0.07960947139999999	0.09108452619999999	-0.0925533378	-0.0695956559	0.007869175	0.0018281238000000001	-0.0826822529	0.0720762676	0.1151042941	-0.011700156100000001	-0.0540845698	0.0468528148	0.09183623	0.0375753446	0.1090297894	0.0704206044	-0.0103565695	0.066810048	-0.006685148399999999	0.0064343565	-0.150862363	-0.0735107066	-0.1486103373	-0.0350136373	0.0129040193	0.011887943	0.12616885449999998	0.0988825022	0.1131105276	0.126240036	-0.083442484	-0.14725970189999998	-0.026625615699999997	0.0846974382	0.1286966265	-0.0128987828	0.0805670636	-0.11944099609999999	0.021776979199999998	0.061750823899999994	0.0665099129	0.09591665320000001	-0.057295863600000004	-0.08237920480000001	-0.13571604369999998	0.08696020410000001	-0.0351462313	0.0333082315	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.00953317	-0.00973703	9.08813302489e-05	9.480975322090002e-05	0.0455711	0.009529300000000004	0.0020767251552100004	9.080755849000008e-05	0.12326199999999997	0.0021849999999999786	0.015193520643999998	4.774224999999907e-06	-0.000451603	-0.00014693000000000006	2.158842490000001e-08	2.0394526960900003e-07	0.000945357	0.0	8.936998574489998e-07	0.0	7.865459999999997e-05	7.865459999999997e-05	6.186546101159995e-09	6.186546101159995e-09	0.0	0.0	0.0	0.0
738.4509764266509	-2.980902833584992	8.885781703275033	545309.8445854741	913.3197332253444	-10.816763681610837	117.00237654381523	834152.9350988144	777.6644786063767	-1.3563129794295037	1.839584898168937	604762.0412861278	776.4057556794569	661.9690577905001	1.253465	18.508127	0.0583684447	0.0283943	0.0203344732	0.0724448667	-0.1339437858	-0.043360284699999994	0.0107170827	-0.044203563099999996	-0.0678069225	-0.021885562999999997	-0.1127777317	0.011763065500000001	-0.0428180527	-0.0403678193	-0.013665776999999999	-0.0078719804	0.0489135403	-0.0635157586	0.0991360761	-0.0616904187	0.0113504611	-0.030839541	-0.0142241408	-0.030833753300000002	0.1341410859	-0.08634171480000001	-0.0174625027	-0.1468797107	0.0517970033	0.2790890877	-0.024872700600000002	-0.047934680199999996	0.045949178099999995	0.019973435600000002	0.049685550999999994	0.1459512972	0.008998355	-0.021434591	0.0236449248	0.14163885380000002	0.036779970099999997	-0.006799235799999999	-0.0369170801	0.1335753014	0.0703176311	0.0055919541	0.0006133404	0.0045984696	0.021971810699999997	-0.081617288	-0.009975684	-0.041943679000000005	-0.0377020857	-0.0027449540000000004	-0.1384972935	0.1031818752	0.06333400089999999	-0.034071525	0.0802523374	0.0483774166	0.078627868	0.0668984128	0.11762248730000001	-0.0716561114	-0.1482133821	0.0740390965	-0.0490007487	0.08676018390000001	-0.0393326112	0.07661536990000001	-0.08652073519999999	-0.028728435400000002	0.016216821200000002	0.05202345269999999	0.18132268629999998	-0.024893438900000002	0.0132515447	-0.020415547	-0.0405435352	0.017790043999999998	-0.0401500228	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-8.581469999999997e-05	-0.0096189847	7.3641627360899956e-09	9.252486665883412e-05	0.06491040000000001	0.019339300000000004	0.004213360028160001	0.00037400852449000015	0.137326	0.014064000000000021	0.018858430276	0.0001977960960000006	-0.000165644	0.000285959	8.177254968100003e-08	2.7437934736e-08	0.000945357	0.0	8.936998574489998e-07	0.0	5.76904e-05	-2.096419999999997e-05	3.32818225216e-09	4.3949768163999877e-10	0.0	0.0	0.0	0.0
738.0418223662407	-0.40915406041017377	0.16740704515013213	544705.7315616816	913.3087479554697	-0.010985269874709049	0.00012067615422019011	834132.8690919876	776.706219195426	-0.9582594109507454	0.9182610986756696	603272.5509368532	775.0339330347583	663.0292733906998	1.338974	19.77071	0.09029842629999996	0.0510795	0.0874252972	0.0807891132	0.0343806504	-0.05773525280000001	-0.0224674231	0.0268867497	-0.12188648269999999	-0.0401229012	-0.08553039220000001	-0.036525306	-0.0615911189	0.0514957288	0.1269206005	-0.0424453246	-0.029835256	0.0280084012	0.041500630499999996	0.0868801701	0.06725475110000001	0.0461934784	0.06613388690000001	-0.005273564200000001	0.0044125866	0.0352288924	0.0327718713	0.0006754942	0.0325017187	0.0267978831	-0.0871524319	-0.027506110099999998	0.0618211628	0.0372011896	0.0243607721	-0.0683630205	-0.1431051985	-0.046175229500000005	0.0338689257	-0.0435335792	-0.11357828800000001	0.1733689507	0.0768758098	0.10014484130000001	0.0517546942	0.09246190480000001	0.0090117428	0.13365125949999998	0.1613337047	-0.110814576	-0.08485846220000001	0.026221801099999997	-0.023311045	0.1141191423	0.0208481889	-0.0121224619	0.008254231800000001	-0.051778259900000005	0.0350292522	0.0363571586	-0.0229785353	0.0038167281	0.030636337599999997	0.0177185139	0.0209310945	0.08543755550000001	-0.0118508125	-0.1149172516	-0.0990402433	0.0343719221	0.024424272200000003	0.0174327099	-0.0214266564	0.0507059306	0.054440713499999994	0.0329591381	0.0852455051	-0.0595766484	-0.06793342179999999	0.0433354672	0.008989165	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.000146771	-6.0956300000000025e-05	2.1541726441e-08	3.715670509690003e-09	0.0271836	-0.037726800000000005	0.0007389481089600001	0.0014233114382400005	0.132172	-0.005153999999999992	0.017469437584000002	2.656371599999992e-05	0.000387916	0.00055356	3.0642867360000005e-07	1.50478823056e-07	0.00128124	0.00033588299999999993	1.6415759375999995e-06	1.1281738968899994e-07	-1.0587899999999999e-22	-5.76904e-05	1.1210362640999998e-44	3.32818225216e-09	0.0	0.0	0.0	0.0
737.7673107518076	-0.274511614433095	0.07535662645866423	544300.6048139542	915.9234383512219	2.6146903957521768	6.836605865638678	838915.7449211245	777.6430282073286	0.9368090119025964	0.8776111247819192	604728.679319464	776.2917494410318	654.9311017102216	1.350623	19.942713	0.04784872099999997	0.0231193	0.0634419646	-0.0448454897	0.0271994919	0.054470472199999995	-0.0374274352	0.0931343708	-0.0124799677	-0.029291557599999997	-0.0009834326	-0.061037399299999996	0.015532148999999999	0.0087716263	0.0859676311	-0.0046484714000000005	0.0079155124	0.21424863530000002	-0.1383147813	0.11788164300000001	-0.0420354259	-0.1054092366	0.026353542799999997	0.1405785926	0.1187557181	0.0207506123	-0.0685647267	-0.0329373004	0.011905842	-0.14049178810000001	-0.1061948672	-0.045646518	0.11403121320000001	0.1502396664	0.0335581686	0.0281753871	-0.1492471268	-0.1289157359	-0.0708021283	-0.0170978202	-0.0459340087	-0.1202040341	-0.0280244484	-0.0822640779	-0.23566640760000002	0.0816702762	-0.1474287055	-0.1790704863	0.1612088773	0.0205490469	-0.0736465891	0.0228286081	0.08873212720000001	0.0897624594	0.046231633099999996	-0.1335291511	0.12240392060000001	-0.026857670499999996	-0.1322449292	0.0916028834	-0.05666490110000001	-0.098564582	0.0647338016	0.0207671221	-0.0285140127	0.051846764299999994	-0.1583597876	-0.1183207141	0.028262520699999998	-0.1325814116	-0.0027355928999999997	0.09948357099999999	-0.1757450883	0.0460805186	-0.0698565614	0.0119626978	0.09755129039999999	-0.148631557	-0.11509306130000001	0.0236653215	0.0334423521	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0160266	0.016173371000000002	0.00025685190756	0.00026157792950364103	0.0420898	0.0149062	0.0017715512640400005	0.00022219479844000004	0.138308	0.006135999999999975	0.019129102864	3.7650495999999685e-05	0.000278393	-0.000109523	1.1995287528999998e-08	7.7502662449e-08	0.00128049	-7.499999999998827e-07	1.6396546401e-06	5.624999999998241e-13	-0.00010239	-0.00010239	1.04837121e-08	1.04837121e-08	0.0	0.0	0.0	0.0
