global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
733.9927681493257	n/a	n/a	538745.3836955098	1022.4556244261374	n/a	n/a	1045415.5039206428	776.1281572161299	n/a	n/a	602374.9164237056	784.8338514678067	664.8625291829413	n/a	n/a	n/a	n/a	-0.0270382429	-0.1055734492	0.0428651954	-0.43197782079999997	-0.2851944307	-0.47478717789999997	-0.0050086877	0.0108217291	-0.1269106496	0.0602975168	-0.040446319700000004	0.1215151101	-0.017678005	0.024957276	-0.0604438282	0.0729493492	-0.0321731719	0.0567345433	-0.0559721385	0.0328724888	-0.06924398849999999	0.11380932029999999	-0.0807809574	0.10164931529999999	-0.0485740692	0.0108028547	-0.0399042546	0.1033861093	-0.0005932351	0.0806001301	-0.059481145	0.0481369233	-0.0289736309	0.1018953632	-0.1247555505	0.20169832629999998	-0.000427484	0.2214035001	0.0281706214	-0.1640862537	0.0958395823	-0.0179407636	0.022099128399999998	0.0178436429	-0.0397941828	-0.000938437	0.0787808316	-0.0197042127	-0.08373363519999999	-0.19284047440000002	0.0108235847	-0.0055803806000000004	5.552e-06	-0.05741905820000001	0.046773960700000006	-0.0919899264	0.2363598423	0.1695117883	-0.057842800300000004	0.36137648899999997	-0.1395351975	0.0327436542	-0.017904553700000003	0.055265177	-0.18607655399999998	0.0865541764	-0.2219338871	-0.0084294621	0.17107692010000006	-0.0457592255	0.0034557239000000003	-0.0159891506	0.201847028	-0.058832542	0.017981777	-0.3327248999	0.0572621559	-0.0906741117	0.0440247296	-0.0058223614	0.0804099784	-0.1346496335	0.0236580182	-0.062076893099999995	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0296093	n/a	0.00087671064649	n/a	0.024406	n/a	0.000595652836	n/a	0.0139708	n/a	0.00019518325264	n/a	-0.00200828	n/a	n/a	4.0331885584e-06	0.000204184	n/a	4.169110585600001e-08	n/a	-0.000849563	n/a	7.217572909690002e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.6103934130002	-5.38237473632546	28.96995780223456	530873.1053894471	981.3507425992548	-41.10488182688266	1689.6113100019886	963049.2800001088	774.8474910908087	-1.2806661253212042	1.6401057245452262	600388.6344497207	780.3850995717659	633.0840862295928	1.239232	19.581348	0.0451199	0.0224426	0.0134959208	-0.06613166	-0.040508780099999996	-0.1322274859	-0.0739279605	-0.1482944001	-0.045608811	0.049717190300000005	-0.023722422400000002	0.0020086813	0.0039588278	0.1001251728	-0.1018022101	-0.0188363914	-0.1452768841	0.021503051699999998	0.11308871960000001	0.11415619	-0.09915150130000001	0.00012028629999999999	-0.0647650041	0.060603937300000014	-0.0443820722	0.09502219210000001	0.0017468869	0.048791817300000005	-0.0497293006	-0.0162964101	-0.0738566276	-0.0521879714	-0.0416839104	-0.0356465905	0.0185296034	0.1451560087	-0.0360924448	0.043046811500000004	0.0609947618	-0.0592049024	0.0818210356	-0.014346999099999999	0.0723075338	-0.0009850482000000002	-0.0309784048	0.0104218096	-0.0036471527	0.1455860196	0.0054632274	0.0308231673	-0.0576159357	-0.070260426	-0.0049928994	0.0293702465	0.0625658768	-0.1114005648	-0.0752613865	-0.030051539900000007	0.0224014026	0.0668741677	-0.12158066220000001	0.06381658280000001	-0.052109599400000005	-0.04416909769999999	-0.0081456743	-0.0024843694	-0.0663468897	-0.0836956821	-0.14353360269999998	0.04805287849999999	-0.0156942263	-0.1029148732	0.053295704000000006	-0.0394354404	0.0085751235	0.0419173887	-0.08748163800000001	-0.024280809599999998	-0.0051080935999999995	0.0689294421	-0.0159053429	-0.0713844725	0.0925377399	-0.0230371412	-0.0327335592	-0.0749372719	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0176827	0.0119266	0.00031267787928999994	0.00014224378756000006	0.0187758	-0.005630200000000003	0.00035253066564000003	3.169915204000002e-05	0.0327638	0.018793	0.0010734665904399998	0.00035317684899999983	-0.00194408	6.419999999999992e-05	4.1216399999999916e-09	3.7794470464e-06	0.000260185	5.6001e-05	6.769623422500001e-08	3.1361120009999994e-09	-0.0007943619999999997	5.5201000000000267e-05	6.310109870439996e-07	3.0471504010000302e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.4193049126915	-1.1910885003087517	1.4186918155677506	529138.8451596632	975.5209974720602	-5.829745127194543	33.98592824804851	951641.2165088832	773.8664685243112	-0.9810225664974724	0.9624052759772876	598869.3111062888	779.4972452858142	634.8295756759469	0.948979	14.995008	0.07044320000000001	0.0397163	0.0176372794	-0.07525964519999999	-0.0515765387	-0.0606754559	0.0060876618000000006	-0.045301625899999996	0.0064485777	0.07615125610000001	0.0345302946	0.0314755058	0.0077335655	0.0679274349	-0.0393392231	-0.039617699	-0.06093273730000001	-0.0019079405999999999	0.050226504000000005	0.0529821195	-0.0557285236	0.0034306404999999997	-0.1146914856	0.0854247067	-0.0152331002	0.0186795466	0.0825801263	0.091352049	-0.0165603616	0.0447474151	-0.1146616382	0.0967797753	0.1248546609	0.0785326676	-0.0361210168	-0.019840578799999998	0.0869685987	-0.1151760293	-0.0222061808	0.0677278222	0.0626681424	0.1326892748	-0.0263945733	-0.0042761094	0.0784995763	0.042695957699999995	-0.0296114382	-0.11177506109999999	-0.1137865524	-0.022215919599999998	0.07587837110000001	-0.031982584	-0.050302315800000004	0.0137778764	0.0504708244	-0.0742823854	-0.0644793723	-0.035265832000000004	-0.0093920713	0.0742665897	-0.0526450171	0.0292864669	-0.0215942789	-0.0488083733	0.007676668	-0.1064666661	0.0462429632	-0.0176471155	-0.1082018349	0.0711073379	-0.0688513462	-0.1012706151	0.020533804699999998	0.06746619599999999	-0.038319461	-0.054771559000000004	0.1123060301	0.044881959400000004	-0.0891018995	-0.0592144483	-0.0794094682	0.0018927133	-0.0362727392	0.1556327068	-0.0578879733	-0.010675560700000001	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0237085	-0.0060258	0.0005620929722500001	3.631026564000002e-05	0.053158800000000006	0.03438300000000001	0.0028258580174400005	0.0011821906890000008	0.0445318	0.011768000000000008	0.00198308121124	0.0001384858240000002	-0.00221484	-0.0002707600000000001	7.331097760000006e-08	4.9055162256e-06	0.000165617	-9.456799999999999e-05	2.7428990689e-08	8.943106623999999e-09	-0.0007943619999999997	0.0	6.310109870439996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.0262766617619	-1.3930282509295466	1.940527707887832	527114.1544033411	968.7772531366518	-6.743744335408452	45.47808766135357	938529.3661949964	773.6187784147752	-0.2476901095360517	0.06135039036198131	598486.0143159691	777.8813256637976	635.9978468180014	0.956789	15.118416	0.15110255	0.0837508	0.025947862400000004	-0.0920341569	-0.033308636	0.0355232533	0.017482730800000002	-0.0474148487	-0.11247348039999999	0.06523448679999999	0.0602513187	-0.0408205136	-0.0383715646	-0.060203654100000004	-0.0816520649	0.0180032049	-0.062280076399999995	0.08155061820000001	0.1139892522	-0.0096518445	-0.14683574929999998	-0.0522806122	-0.0643697224	-0.080190678	0.0537026904	-0.0819871301	0.1183913149	0.0670990213	-0.07624280530000001	-0.09701699960000001	0.0909251225	-0.0084038992	-0.12560902640000002	0.0130137753	0.039081972400000005	0.11251930460000001	-0.029874475499999997	-0.1030666101	0.0712800429	0.049605890300000004	0.045742688	0.0337235814	-0.12135533529999999	0.10523509210000001	0.071921145	-0.0038659615999999996	-0.0870424029	0.2300504983	0.0845903785	-0.0308272013	0.0695306234	0.037837752	-0.009701535	0.10985334949999999	0.0525829668	0.0062497986	-0.050790344	0.0602117871	-0.010604586000000001	0.0242365808	-0.0959060146	-0.0250828942	-0.0782804315	-0.1644934968	-0.0728960094	-0.1410305659	-0.08994854070000001	-0.0628408008	-0.012381049199999999	-0.0169685178	-0.083432076	0.1521095647	0.0382939794	0.0309828389	-0.05289524599999999	-0.1587495848	-0.010577672	0.0311155344	-0.0286931637	0.105879973	0.0456948615	0.029933252400000002	0.0064879506	-0.0759554986	0.042181748399999996	-0.12620490380000002	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.02694	-0.0032314999999999983	0.0007257635999999999	1.044259224999999e-05	-0.0156037	-0.0687625	0.00024347545369	0.004728281406250001	0.059914	0.0153822	0.003589687396000001	0.00023661207684	-0.00103942	0.00117542	1.3816121763999998e-06	1.0803939364000002e-06	0.000264723	9.910599999999997e-05	7.007826672899998e-08	9.821999235999989e-09	-0.000794361	9.999999996904846e-10	6.31009398321e-07	9.999999993809692e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.9756730214939	-1.0506036402680363	1.10376800894445	525589.726472968	969.318690093682	0.5414369570302142	0.2931539784381381	939578.7229649315	773.8441095005862	0.2253310858110353	0.050774098232780174	598834.7058087552	778.4459822355768	632.4953716228442	0.843252	13.324394	0.0781888	0.034422	0.0414006992	-0.10230255880000001	-0.015622408	0.0146353867	0.0526021722	0.011763498300000001	-0.0875132033	0.0373247009	0.0312582904	-0.0036913934999999996	-0.067122734	-0.0152475618	-0.1314466532	0.0492648953	-0.01493191	-0.131338762	0.0125562648	-0.0242301305	-0.1208044664	0.0824355568	-0.025828583500000002	-0.06332740769999999	0.08786293960000001	0.0525106091	-0.0030932366	0.04266919190000002	-0.024912799399999998	-0.0129532269	-0.0646347501	-0.043850439000000005	0.049480177400000006	0.0018344085	0.1129012239	-0.20419720719999998	0.09937592810000001	0.051605333899999994	0.0327968077	-0.0715107572	-0.0311288043	0.009831707700000001	-0.041603944	-0.0048296295	-0.0301778659	0.016132555700000002	-0.0085211901	0.13801811949999998	0.0196072529	-0.0995098734	0.021332896400000002	-0.015417834299999999	-0.0228369804	0.1031014049	0.0653352994	-0.039978620299999997	0.030304666600000002	0.026857341899999998	-0.0174089335	-0.10275163279999999	0.0069315824	0.0157636159	-0.0620114167	-0.1207750481	0.0380973131	-0.011109938	0.0176397818	-0.061562744100000004	0.06326121030000001	0.0104520848	-0.1010809718	0.0554853941	-0.0961501138	-0.015349348899999999	-0.011801208600000002	0.06753194530000001	-0.0678867805	0.029213594	-0.1486543022	-0.055710567300000007	0.0902012287	-0.1317034943	-0.0732181678	0.014915864099999999	0.0698212141	-0.0921405709	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0333169	-0.006376900000000005	0.0011100158256100003	4.066485361000006e-05	-0.0201189	-0.004515200000000002	0.00040477013721000013	2.038703104000002e-05	0.0688473	0.008933299999999998	0.0047399507172900006	7.980384888999998e-05	-0.000591209	0.0004482110000000001	2.0089310052100014e-07	3.49528081681e-07	0.000610291	0.00034556800000000004	3.72455104681e-07	1.1941724262400006e-07	-0.000420872	0.0003734890000000001	1.7713324038399998e-07	1.3949403312100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.2676696044032	0.29199658290929165	0.08526200443070284	526013.1925734017	967.8539560893196	-1.4647340043624126	2.145445703535548	936741.2803177466	774.2335699649326	0.3894604643463708	0.1516794532888908	599437.6208606443	779.1902850248018	627.8483323500043	0.892892	14.108764	0.11086893	0.0440207	0.0398376087	-0.0682517914	0.0161665872	0.0698978534	0.0059280997	-0.0083647452	-0.022144252000000003	0.0171075541	0.010650242800000001	0.0024420208	0.0142889181	-0.0164126239	-0.0472575893	0.0448546372	0.0339725876	-0.0869133303	0.0291355062	-0.08673913289999999	0.026756734900000002	0.15608326919999999	0.0496970611	-0.0223591057	0.0001783612	-0.0482820279	0.009381673	-0.0103546976	-0.0011794792	0.0137611086	0.041843379300000004	0.0108785953	0.059220481100000014	-0.031966302200000005	0.011687052199999999	0.0489376578	0.0309154205	0.07664787299999999	0.093866065	0.0330657441	0.0233932173	-0.0019156894	-0.1574328026	-0.0776529054	0.027230428199999997	0.0147160774	0.0321211161	-0.0510551403	-0.0189338205	-0.0068851864	0.046005625	0.0108645403	0.0171854166	0.0239485841	0.092619453	-0.0024584302	-0.048373499	-0.0057265185	-0.0208295533	-0.1334910367	0.0649634342	0.0592838221	0.0220917145	-0.0439658962	-0.0134087697	0.0888144992	0.0596673775	-0.0963867328	0.056976429599999996	0.012737388799999999	0.0675827493	0.1047623974	-0.019123846599999998	0.043239834299999995	-0.013825748600000002	0.053105849299999994	0.0303357281	0.0802309424	0.0433701783	-0.047280679900000004	0.10995268849999999	0.0656055538	-0.0200255278	0.036963642799999995	0.0043417276	0.0021801139000000003	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0360463	-0.0027294	0.0012993357436900002	7.449624359999998e-06	0.00837813	0.02849703	7.019306229689999e-05	0.0008120807188209	0.0413666	-0.027480700000000004	0.0017111955955599993	0.0007551888724900003	-0.0011708	-0.0005795910000000001	3.3592572728100014e-07	1.37077264e-06	0.000427895	-0.000182396	1.8309413102500006e-07	3.326830081599998e-08	-0.000139623	0.000281249	1.9494582129e-08	7.9101000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.0248366786134	0.7571670742102015	0.5733019782680367	527112.0634742072	971.1518780017108	3.297921912391189	10.876288940229957	943135.9701462495	773.9350144364604	-0.2985555284722068	0.08913540358131868	598975.406570764	778.831544180676	635.0822994772329	0.845658	13.362410999999998	0.09871312	0.0470896	0.0004215797	-0.041789286	0.0016031570999999998	0.045242465999999995	-0.0234685376	0.0045530401	0.037607969	0.0313269318	0.038217716299999996	0.0313599144	0.0587132621	-0.1637059919	0.0080772768	-0.028533456699999998	0.0648953245	-0.1052376986	-0.016868786299999997	-0.109508951	0.0822687897	0.0844505892	0.023054743500000002	-0.053588652300000005	0.0680666617	-0.0648910145	-0.06769932299999999	0.0787782241	0.0451915505	-0.0032794728	0.0712254012	-0.0607920104	-0.0289114341	-0.030696199900000002	-0.0980118306	0.0318396871	-0.0054050936	0.026677012200000003	-0.0464184761	-0.074899232	0.0191082832	-0.0642636627	-0.0681702098	0.0002667651	-0.0880644567	-0.0200826731	0.013279439799999999	-0.022786710699999997	-0.0968753405	0.0645410542	-0.110833333	0.018931136499999997	-0.0344022392	-0.0115755177	0.0630693548	0.0762125055	-0.1013900447	-0.0572127111	-0.0736252574	-0.11935507220000001	0.11678240050000001	0.07101856919999999	0.0670469305	-0.07854087	-0.0213370225	0.10862294369999999	0.0332854042	0.047967379000000004	0.0661871767	-0.013068916000000002	0.08866326669999999	0.11558428189999999	-0.0630687491	0.019055651399999998	-0.0301673823	0.0422975835	0.0366504767	0.0382239481	0.11263401519999999	0.08408342220000001	-0.0746826585	0.0012743607	-0.0205983829	0.0351217495	-0.027299373300000002	-0.11554033609999999	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0468142	-0.010767899999999995	0.0021915693216399998	0.00011594767040999993	0.0409162	0.03253807	0.00167413542244	0.0010587259993249	0.060323	0.0189564	0.003638864329	0.0003593451009600002	-0.0013812500000000005	-0.00021045000000000048	4.42892025000002e-08	1.9078515625000017e-06	0.000695494	0.00026759899999999993	4.83711904036e-07	7.160922480099996e-08	-0.000390589	-0.00025096600000000004	1.52559766921e-07	6.298393315600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.0180217942	-1.0068148844134155	1.0136762114763995	525651.131926375	963.8768594636572	-7.275018538053588	52.925894729023355	929058.6002095228	773.7225765103154	-0.2124379261449576	0.04512987246477046	598646.6254017609	777.8700870019501	637.8953212797784	0.8883549999999999	14.037076	0.07669161	0.0360948	-0.0053380835	-0.044737058200000006	0.034143504	0.0784985422	0.0391404865	0.013299983799999998	-0.0777567472	-0.0401238875	0.0369168422	-0.0545449992	0.034698464	-0.07455221719999999	0.004965809	-0.025695221299999998	0.0402964364	-0.0327140026	-0.0260138321	0.1211228473	0.009839220400000001	0.1668549967	-0.104909564	0.059461120599999986	-0.1199702102	-0.0471349405	-0.0517753042	-0.05858483990000001	0.1918224207	0.0051645907	0.21722853460000002	0.056173922300000005	-0.0636123433	0.10214434039999999	-0.033840899	-0.0074490668	0.08323146320000001	-0.0463984267	0.049105007699999995	-0.0575397918	-0.0248074762	-0.0124967275	-0.0194747203	0.0080739934	0.0573262451	-0.0305833025	0.08716406439999999	-0.0197407327	-0.139719638	0.1452327111	-0.0632545514	0.0459847836	0.0117312305	0.0603109066	0.041576805	0.048607476399999995	-0.0236524874	0.0214922842	-0.0528892841	-0.0835429574	0.0528637146	0.1170691894	-0.0933160625	-0.0573479902	-0.0738989011	0.0608599638	-0.0647734273	-0.0484700936	0.0909807955	-0.1045573108	0.1056862686	-0.0217392903	0.17827162359999998	-0.1938863018	-0.14041414619999998	-0.0009618802000000001	0.0902471569	0.1003425699	0.0338059854	0.025953319	-0.0103777537	0.0029698674	0.057545643099999995	0.0580005505	-0.010616648700000002	0.0399335396	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.0468057	8.500000000001562e-06	0.00219077355249	7.225000000002657e-11	0.00963479	-0.03128141	9.282917834410003e-05	0.0009785266115880998	0.07364760000000001	0.013324600000000006	0.005423968985760001	0.00017754496516000017	-0.000931331	0.0004499190000000005	2.024271065610004e-07	8.673774315610001e-07	0.000838883	0.00014338900000000006	7.03724687689e-07	2.0560405321000017e-08	-0.000342355	4.823399999999997e-05	1.1720694602500002e-07	2.3265187559999967e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.2322696934675	0.21424789926754784	0.04590216234055732	525961.8450047384	963.7034439526593	-0.17341551099787011	0.030072939454652413	928724.3278862165	773.9603111421345	0.2377346318190803	0.05651775516615365	599014.5632232297	778.0573175924217	634.5113164556174	0.8880449999999999	14.032171000000005	0.060488739999999985	0.0262875	-0.0050360569	0.019578794099999998	0.0920910326	0.09008816689999999	0.021727616499999998	0.015670693500000003	-0.0261385789	-0.1406736284	0.0461278408	-0.1084484725	0.014154846200000001	0.0291726836	-0.0869679783	0.10191270949999999	0.0645614227	0.0322926741	-0.0231695052	0.0482007091	-0.1206689299	0.0449036279	0.1596767805	-0.0066270624	-0.1262997307	-0.033668616299999996	-0.0012325731	-0.0121205805	0.052739996	-0.0025165254	0.08949838480000001	-0.042838750099999996	-0.0524198459	0.1029405184	-0.0244559026	-0.0492898418	0.0472188012	0.0152103998	0.0318373977	-0.10064745859999999	-0.0379442923	0.0829848457	0.0072331496	-0.0366774143	0.1170078141	-0.0830894606	0.028410122200000002	-0.016938160600000002	-0.0392733666	0.1060209975	-0.0640563738	0.08575845970000001	0.032927429300000005	0.0382055635	0.0900263962	-0.0347373386	0.0670529506	0.0477376468	-0.023313841499999998	0.0444324486	0.005452161999999999	0.0784520672	-0.058815582400000004	-0.01298408	-0.1361026303	-0.0450018529	0.10766748150000001	-0.1072097457	0.0337026949	-0.0106617829	0.0317248159	0.0759205921	0.07218291610000001	-0.13105460230000002	0.0709203246	0.0296038892	-0.0481135439	0.0808967006	0.103343224	0.0078524084	-0.0241888835	-0.0299596783	-0.0332974769	0.0951662209	0.042273142699999995	0.1133167684	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0468211	-1.5400000000005687e-05	0.0021922154052100005	2.3716000000017514e-10	-0.0043447	-0.01397949	1.887641809e-05	0.00019542614066010006	0.08819979999999998	0.014552199999999972	0.007779204720039997	0.00021176652483999924	-0.000491643	0.000439688	1.93325537344e-07	2.4171283944900003e-07	0.00101885	0.00017996699999999995	1.0380553225e-06	3.238812108899998e-08	-0.000323177	1.9178000000000005e-05	1.0444337332899999e-07	3.677956840000005e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.7922345274068	1.5599648339392616	2.433490283127148	528226.952169341	967.8582806656536	4.1548367129943236	17.262668111645482	936749.6514530751	774.2607163222044	0.3004051800699017	0.09024327221283006	599479.6568397732	777.6125630632976	632.468806720576	1.086192	17.163128	0.05156885000000001	0.0319581	-0.0150783957	0.1472703035	0.06690659	0.1177890237	-0.0525406884	0.0467247305	0.0337024107	-0.0723686108	0.0214297117	-0.1445861481	-0.0091040032	0.0156978345	-0.0484462488	-0.0135324939	-0.024518647299999998	0.0520214843	-0.09190214460000001	-0.037192214700000004	-0.1546337177	0.1088953494	0.1036255026	0.056116149299999994	-0.055258742699999995	-0.0778141474	-0.0318621575	-0.053702404800000006	-0.09075888720000001	0.1048342011	-0.1040079076	-0.0973534024	0.0046238935	-0.1855459743	0.058000134	-0.12839016179999999	0.0025517186	-0.030375452400000006	-0.0010430942	0.07064724559999999	-0.11348888310000001	0.0224129248	-0.0244544881	-0.06586485	0.046525929800000004	-0.0045192638	0.0032590966999999998	-0.139998645	-0.0754269994	-0.0755789663	0.0070487349	0.1236166812	0.0577837139	-0.0236050764	0.0475476654	-0.0187666256	0.1186179884	-0.06947894190000001	-0.07364252	0.058538142	-0.0562644661	0.0660934604	-0.06065773660000001	0.0557134855	0.0011321971	-0.0947533799	0.1182774851	-0.1341894326	0.0143592132	0.0383028223	0.0657459104	0.043381276100000005	-0.0629524559	0.0603359942	0.0170978235	0.1199596084	-0.05944324240000001	0.057047926900000004	-0.084527948	0.0628514574	0.0572094884	-0.1231144292	-0.1198062859	-0.022239004700000002	0.0844333609	0.1042087963	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.046873800000000014	-5.270000000000274e-05	0.0021971531264400007	2.777290000000289e-09	0.0255814	0.029926099999999997	0.0006544080259600001	0.0008955714612099999	0.0934108	0.005211000000000021	0.00872557755664	2.715452100000022e-05	-0.000573089	-8.144599999999999e-05	6.633450915999999e-09	3.284310019210001e-07	0.00122595	0.00020709999999999997	1.5029534025e-06	4.289041e-08	-0.000362212	-3.903499999999998e-05	1.31197532944e-07	1.5237312249999986e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
