global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
692.6573845222514	n/a	n/a	479774.252333206	1164.8499162417668	n/a	1356875.327368451	n/a	686.7197199370685	n/a	471583.97375044576	n/a	785.7034869569113	599.0154985322889	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.1833155923223	-7.4740689299291025	55.86170636933157	469476.1759660879	1126.3784996013185	-38.4714166404483	1268728.5243641178	1480.049898322962	687.2159291223994	0.4962091853309403	472265.7332395627	0.24622355560679546	778.2138050042092	595.6156897229507	1.880557	31.207241	0.10174755	0.0453412	-0.1476439117	-0.01025369	0.0219006652	-0.1292375127	0.228070026	-0.0853262769	0.058123900199999995	-0.025704177999999998	-0.0954757637	-0.3003929613	0.4162440876	-0.4495596557	-0.008919052299999999	-0.0803764058	0.0273382008	-0.1256591941	0.2771075498	0.1147359603	-0.09392568039999999	0.048602088099999996	-0.1249744833	0.1728577374	-0.0344147418	-0.08638477230000001	0.0027331838	-0.045806067400000004	0.0223872908	-0.1147106343	0.029171373100000002	-0.061638475899999996	0.0463471475	-0.0609211264	0.1500163198	-0.117227303	0.0373575674	-0.14546640789999998	0.1596323088	-0.0359768339	0.0272156391	-0.031195939500000002	-0.012791703	0.11045719009999999	-0.053452648	0.0411162604	0.0013394944	0.11403634019999999	-0.028303317999999997	0.0665138255	0.051914955	-0.15871296880000002	0.1749599204	-0.18385109100000002	-0.09250416189999999	0.08989842470000001	-0.269362337	0.393842975	-0.052578289800000004	0.0242946221	-0.1189676114	0.11265813	-0.0391393291	0.4484304334000001	-0.0658586644	0.0267618981	-0.2082198488	0.1170434689	-0.10768576640000001	0.0543446166	-0.0171248448	0.007154400300000001	-0.1842797373	0.1588027719	-0.0428438881	0.06062057780000001	-0.15388325630000002	0.110207869	-0.0843778566	0.0799451518	-0.1026074112	0.050387315	0.1128608806	0.1128439341	0.1128156919	0.0	-0.0252933	-0.0252933	0.0006397510248899999	0.0006397510248899999	0.0207407	0.0207407	0.00043017663649	0.00043017663649	0.0210959	0.0210959	0.0004450369968100001	0.0004450369968100001	-0.000143685	-0.000143685	2.0645379225e-08	2.0645379225e-08	-0.000335544	-0.000335544	1.1258977593599999e-07	1.1258977593599999e-07	-0.000213124	-0.000213124	4.5421839375999996e-08	4.5421839375999996e-08	1.0	0.0	0.0	0.0	0.0	0.0
685.1431033891167	-0.04021220320555585	0.0016170212866449163	469421.07212166995	1116.488202630655	-9.890296970663485	1246545.9066134305	97.81797416791531	686.6247224329354	-0.5912066894640021	471453.50945610565	0.3495253496669849	773.8682247527001	573.3899759788743	1.515651	25.151745	0.12862618	0.06355509999999999	0.0316080217	-0.0963769352	-0.06027362190000001	0.06513935950000001	0.18191032329999998	-0.29549261260000004	-0.0070305235	0.023083781	0.0831854583	-0.2103359809	0.12670393859999998	-0.25651411620000003	0.052703589599999996	-0.028723486099999997	-0.0250623821	-0.0571090847	0.19003764120000002	0.2374304433	-0.171589995	0.023470557000000003	-0.0958813226	-0.1264429661	0.033305839	0.1830501963	0.0799437167	0.1956943234	0.05276069	-0.0090048056	0.1008536963	0.13496447890000002	-0.0229948498	-0.0705193085	-0.127761123	0.11110588560000001	0.023688502	0.1413348009	-0.0353822258	0.044923412999999995	0.0177591533	-0.0882554451	0.028007811299999998	-0.08672726619999999	-0.014535095	-0.0700407755	-0.0283504204	-0.188185835	0.023211594300000003	0.08468030550000001	0.086115851	0.060218652000000004	-0.0273617524	0.0458465819	-0.0062655259999999996	0.0630843395	-0.09680040949999999	0.3038696584	-0.1386676164	0.0070466259	-0.0589507913	0.1473068545	0.10534103189999999	0.1376196411	0.040705215	0.047487410099999995	0.1078858678	0.2309443443	0.0497334681	-0.0571406459	-0.034048788999999996	0.1110150269	0.0347081099	-0.1306914182	0.09399526220000001	0.0570524445	0.1660501674	-0.1626953961	0.1489523251	-0.0851880383	-0.0168990718	0.0788063174	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.00604339	0.01924991	0.0003705590350081	3.65225626921e-05	0.00386818	-0.016872520000000002	1.4962816512400004e-05	0.0002846819311504001	0.07898199999999997	0.057886099999999975	0.006238156323999995	0.003350800573209996	0.0	0.000143685	0.0	2.0645379225e-08	-0.0	0.000335544	0.0	1.1258977593599999e-07	0.0	0.000213124	4.5421839375999996e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0
684.805184218547	-0.3379191705697622	0.11418936583855603	468958.1403325981	1113.4470918731142	-3.0411107575407637	1239764.4264006952	9.24835463963016	687.9669093919141	1.3421869589786866	473298.4684182621	1.8014658328524544	775.04292086789	592.2217491804882	1.393051	23.117237	0.09224276	0.051102	0.0097703724	0.0520721286	0.0382688843	-0.0772819025	0.08894381050000001	-0.0931140871	0.014664263799999999	-0.0296369233	-0.16937639699999998	-0.1023168659	0.1058916575	-0.09509330369999999	-0.1280618467	0.049747031799999994	0.051566209	-0.0514981528	0.1636790308	-0.09021460710000001	-0.04885531480000002	0.0608673976	0.0328429252	0.055260244699999995	0.00074728	-0.0017014577	-0.10828442029999999	-0.0790538227	0.050457683899999994	-0.0629043183	-0.1195489203	0.066949984	-0.1630666723	0.024699494500000002	-0.1040688438	-0.008592514	-0.1280034342	0.0560503059	-0.0763622258	-0.032190950499999996	-0.0076063677	0.12410761210000001	0.0648830784	0.0159740365	-0.0126680678	-0.11287948789999999	-0.021492956299999998	0.1014520367	-0.0426760699	0.1531811504	-0.0780494292	0.0477131576	-0.0477462609	-0.161366237	0.0260485368	-0.002734656	-0.0708274401	0.1994038356	0.0201984375	0.0084891293	-0.0386654769	-0.07465006019999999	0.18775112010000009	-0.1327630399	-0.10657382300000001	0.0860901455	-0.007528703	-0.14803586300000002	0.044816021	0.19859776489999997	0.1347978784	-0.0188140208	-0.0495106024	0.025322388900000003	-0.0507595866	0.0015215833999999999	0.0161634675	0.027615112400000003	0.071147552	0.0499454828	0.1296963915	-0.0806739878	0.1127253327	0.1123020954	0.1115978766	0.0	-0.0036106	0.00243279	5.918467184099999e-06	1.3036432360000002e-05	0.0306324	0.02676422	0.00093834392976	0.0007163234722084001	0.108656	0.02967400000000002	0.011806126335999995	0.0008805462760000011	-0.000545818	-0.000545818	2.97917289124e-07	2.97917289124e-07	-0.000121617	-0.000121617	1.4790694689000005e-08	1.4790694689000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.0253741485614	-0.779810069985615	0.6081037452509698	467890.7124790794	1101.4960700034192	-11.951021869695067	1213293.5922329773	142.8269237299298	687.7612481285805	-0.2056612633335817	473015.53442738287	0.04229655523596484	773.9936625725101	582.1653065453828	1.139103	18.90304	0.08225145	0.0411966	-0.0885929501	0.0658645937	0.0020489265	-0.0323755917	0.2490630355	-0.1266680477	0.0202433908	-0.0998395598	-0.06748138570000001	0.0395538285	0.14659867599999998	-0.08025934	-0.0805617652	-0.0378095488	0.063118311	-0.1602836122	0.14176254230000002	-0.024928396000000002	-0.1425207523	-0.0368915872	0.102584181	0.0607475591	-0.0369936263	-0.0319720304	0.091980631	0.0102778627	-0.0543403176	0.022002914300000002	-0.07928564839999999	-0.047549542800000004	0.09423604699999999	-0.087253475	0.0559322708	-0.0345013408	0.1922082838	0.0035788103	-0.0075372017	-0.0036484304	0.10444833740000001	0.0044433362	0.10354372490000001	-0.1258599658	0.12150134300000001	0.0849000643	0.054329903	-0.0553722284	-0.1095103318	-0.0071992038	-0.0298172927	0.1066137194	-0.0400889584	-0.13430025869999998	-0.10640462380000001	0.0545178891	-0.06939149160000001	0.1076635904	-0.0365613917	0.0775257187	-0.1290368841	0.0210739729	-0.07010159490000001	-0.17502047969999998	0.07666998629999999	-0.019527965	-0.0650450299	-0.0369844555	-0.0646751016	-0.049386520700000006	-0.1540062097	-0.0825843451	0.1174230645	0.1069116315	0.0403526804	0.040734058	0.08648870269999999	-0.07113228740000001	-0.20617148899999999	0.0038789382000000002	0.0219092242	0.15372113839999998	0.1125898391	0.1117611244	0.1103844485	0.0	0.0031413	0.006751899999999999	4.558815361e-05	9.86776569e-06	0.0546422	0.024009799999999998	0.0029857700208400003	0.00057647049604	0.0958492	-0.012806799999999991	0.00918706914064	0.00016401412623999982	-0.00119786	-0.0006520419999999999	1.4348685796e-06	4.25158769764e-07	-0.0	0.000121617	0.0	1.4790694689000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.9423745592068	0.9170004106454144	0.8408897531238586	469146.0564668047	1105.842625629707	4.346555626287908	1222887.9126596046	18.89254581241508	687.2780386017098	-0.4832095268707235	472351.1023442133	0.23349144685862844	772.8289158716652	583.7426083420984	1.1494799999999998	19.075243	0.18185068	0.099099	-0.08440297220000001	-0.0378612363	-0.06419405019999999	0.0078601375	0.1487002423	-0.1100240672	0.17877693620000001	-0.07912681419999999	0.05144605519999999	-0.0037292868	0.04402228	-0.0658962534	-0.0094378785	-0.0737316131	0.0430815259	-0.1065944947	0.10993551300000001	0.09895076259999999	-0.1426629194	-0.0918404533	0.006397065899999999	-0.151160334	0.1324226477	0.14577574029999998	0.09514322439999999	-0.027786317799999998	0.07258610110000001	0.0774520421	0.0263667827	-0.0721377233	0.051219550999999995	0.050675831500000004	-0.0135675072	-0.0326544006	-0.053034517999999996	0.0230394721	0.0739937384	0.0807427447	-0.0490755117	0.122854369	-0.012773159	0.04760521349999999	-0.0874912991	0.05870786820000001	-0.0674743869	0.0329689102	-0.050159044800000004	-0.047560064000000006	-0.07691272860000001	0.1039731172	-0.0708098219	0.0139103796	-0.0974351178	0.06687021580000001	-0.0448596942	0.1321203122	-0.1318110182	0.0133151413	-0.0398963615	0.0623827948	0.0399615553	-0.2236312872	0.06287991009999999	0.0308112839	0.1381236833	-0.0067752258	-0.030330361400000002	-0.048640964800000006	0.0609997413	0.0418390893	0.1261562525	0.0321851161	0.056049138899999996	-0.06082055820000001	-0.0303932043	-0.1795477325	0.021771879100000002	-0.0187756873	-0.0555732242	0.09602739699999999	0.11240926539999999	0.111041178	0.1087733526	0.0	0.0105447	0.007403400000000002	5.481033156000002e-05	0.00011119069809000003	-0.033314	-0.0879562	0.0011098225959999997	0.00773629311844	0.12474	0.028890800000000005	0.0155600676	0.0008346783246400005	-0.00028223	0.00091563	7.965377290000001e-08	8.383782969e-07	-0.00014628	-0.00014628	2.13978384e-08	2.13978384e-08	9.00956e-05	9.00956e-05	8.11721713936e-09	8.11721713936e-09	0.0	0.0	0.0	0.0	0.0	0.0
684.4737875160915	-0.4685870431152353	0.2195738169754793	468504.3657966237	1110.1981911202893	4.355565490582194	1232540.0235667622	18.97095074275051	687.0527111883978	-0.22532741331201575	472041.4279513279	0.050772443189883984	772.5065432777983	584.5786155231474	1.279125	21.22666	0.10549808	0.069013	0.06323195849999999	-0.10448082	0.1075678967	-0.09008753650000001	0.0955300668	-0.10216215640000001	0.003598468	0.0968794	0.0039146156	-0.0138922345	0.0559534074	0.0110812146	-0.0061489741	-0.0138534696	-0.09403195619999999	-0.023666365699999997	0.18394232100000002	-0.020164873899999998	-0.1540839312	-0.0149330243	-0.0310891631	-0.0003343347	0.0604766318	-0.0785293633	-0.1478406711	-0.1450624125	0.05746864650000001	0.0628267703	0.0488987903	0.0927298955	0.0502768483	-0.14609158	0.049234645	-0.1000044636	-0.0698681449	0.035735667799999996	0.093320772	-0.037728985	-0.055914880199999996	-0.1869427788	0.061496457000000004	-0.0166212021	0.021437412700000002	-0.0746655438	0.0722962765	-0.09106722390000001	0.0680534315	-0.09437882730000001	0.0552069174	0.0477046942	-0.0273436144	0.0168196258	0.0378029906	0.1343296473	-0.0911461309	0.0645897551	0.0676480919	-0.078955263	0.053606502699999996	-0.0396115516	0.15672823630000002	-0.19877703170000002	0.0643754971	-0.1901280509	-0.044219946399999994	-0.0285392437	-0.0010899699	0.0690948825	0.0249637884	0.20573330399999998	0.0373161067	0.0283658208	-0.12784606710000002	-0.0905224652	-0.148135496	0.0506858379	0.0228071731	-0.11379232880000001	-0.0374698542	-0.1509855125	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.0149921	0.004447399999999999	1.977936675999999e-05	0.00022476306241	0.0336213	0.0669353	0.00113039181369	0.00448033438609	0.135245	0.010505	0.018291210025	0.000110355025	-0.00064474	-0.00036251	4.156896676e-07	1.3141350009999994e-07	-0.000165882	-1.960200000000002e-05	2.7516837924000007e-08	3.842384040000008e-10	0.0	-9.00956e-05	8.11721713936e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.7930962721131	-1.6806912439784585	2.824723057585857	466206.41231685906	1104.1863591700057	-6.011831950283523	1219227.515777113	36.142123398449776	686.9364364655029	-0.11627472289490015	471881.6677439239	0.013519811184285815	774.5476771997774	593.5169955693021	1.402799	23.278999	0.03957585	0.0254882	-0.026951883700000002	0.0845564506	0.0425955039	-0.1125609083	0.1937945766	0.08278037419999999	0.1137526016	-0.034588545899999996	-0.2054204979	0.0690262074	0.0138115158	-0.0309674137	-0.0804496545	0.0840842803	0.1260665291	-0.16823097129999998	0.1103941838	-0.032592283	-0.017347536299999997	-0.0386433163	0.0354870354	-0.0583801258	0.0200599195	-0.0928797271	0.0887287617	-0.1415060071	-0.055470551900000005	-0.1080560102	0.0461254694	-0.026597671899999998	0.10612633140000001	-0.0068166068000000005	-0.17416703420000001	0.1686029184	0.0663891068	-0.1382146017	-0.0300522726	0.005636314200000001	0.0050806340000000005	-0.0124784599	-0.09854397050000001	0.0326760166	-0.0069716787	-0.06798994400000001	0.10185739380000004	0.0344206653	-0.0735807078	0.12115040960000001	-0.1582923098	-0.0448183214	-0.0638800653	-0.2205482101	-0.018142954399999998	-0.0554708733	-0.11732488810000001	0.0375102286	-0.0162513424	-0.0051650389	-0.11880165990000001	-0.0173174618	0.0146870475	-0.1960811639	-0.0567695199	0.1429917329	-0.0161354215	-0.2195780743	0.1325105322	-0.0497190684	-0.0814167551	-0.2681912101	0.0233527485	-0.1706460154	-0.10495719460000001	0.06636578950000001	-0.0626559804	0.12542333619999999	-0.0316981589	0.0308668645	0.046301089100000005	-0.0827907975	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.0150525	6.040000000000038e-05	3.6481600000000463e-09	0.00022657775624999998	0.014564	-0.0190573	0.000212110096	0.00036318068329	0.13513599999999998	-0.00010900000000002574	0.018261738495999998	1.1881000000005612e-08	-0.00064474	0.0	4.156896676e-07	0.0	-0.000459942	-0.00029406	2.11546643364e-07	8.647128359999997e-08	-0.000112923	-0.000112923	1.2751603928999998e-08	1.2751603928999998e-08	0.0	0.0	0.0	0.0	0.0	0.0
682.5672387622782	-0.2258575098348956	0.05101161474881997	465898.03543156094	1101.8081773337344	-2.3781818362713243	1213981.259639486	5.6557488463708445	685.5920273426848	-1.3444091228180923	470036.42795585276	1.8074358895165128	771.3465977478295	584.3736047803571	1.172826	19.462675	0.06356399999999998	0.034550300000000006	-0.0737197011	-0.0328852867	-0.09814722710000001	-0.0617185854	0.1890434358	0.0464202356	0.08821131189999999	-0.06946128509999999	0.0037315608000000004	0.1088356511	0.0202259997	-0.091788905	0.0940144857	0.0208043685	-0.0027651581	-0.1281029906	0.0631113528	0.0584094125	-0.0551184029	-0.0892658566	0.0089276763	-0.0340975154	0.1432251784	0.0459849149	-0.0812052138	0.0106836154	-0.1233900357	-0.0101842684	-0.1374383554	-0.0534922098	0.0028407442999999998	-0.0304633804	-0.1246793676	-0.0456176176	-0.0958510804	0.0623447108	-0.1031145894	-0.0787877449	-0.07936618919999999	0.0147304853	-0.08765115820000001	-0.0117230986	0.0493678781	0.1597917151	0.014765616799999999	-0.0086635449	-0.0269998898	-0.1064963847	-0.0556393408	0.0086633571	0.0201882074	0.0297485329	-0.0780570944	0.015922451	-0.1215788158	0.015533073799999996	-0.1069976379	0.0285736926	0.0370762709	0.041971115700000006	0.0911221782	-0.19559112420000002	0.0488820517	0.0110893622	-0.018579608600000002	-0.0032438675	0.0829399537	-0.06639615809999999	0.0950434039	0.028420026400000006	0.0915661032	0.0440252429	0.0908190411	0.0082156874	0.042708205	-0.0192902443	-0.041811938199999996	0.1463482481	-0.0969557078	-0.0165850959	0.1115978766	0.1078204375	0.1016191316	0.0	0.0118494	-0.0032031000000000004	1.0259849610000003e-05	0.00014040828036000001	0.0146401	7.610000000000255e-05	0.00021433252801000006	5.791210000000389e-09	0.16753499999999996	0.03239899999999998	0.028067976224999992	0.001049695200999999	-0.000327384	0.000317356	1.07180283456e-07	1.0071483073599998e-07	-0.000332505	0.00012743700000000002	1.1055957502499998e-07	1.6240188969e-08	0.0	0.000112923	1.2751603928999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.644672230561	0.07743346828283393	0.005995942010308648	466003.7485247701	1105.466041458037	3.6578641243024776	1222055.1688169022	13.379969951859133	685.7944664684512	0.202439125766432	470314.05023874773	0.04098159964107726	771.6126867361279	578.7824715402338	1.210603	20.089573	0.12880919999999998	0.0676397	0.08181013549999999	-0.07092339730000001	0.016396726299999997	-0.0697844834	0.09237425810000001	-0.022584853999999998	0.0858779601	0.1305988989	-0.0179128053	0.06761453440000001	0.020989272599999997	-0.0473098505	0.09838763560000001	0.009646625	-0.0322628236	-0.0304333555	0.20473345420000005	-0.0472562883	0.002003624	-0.0510703846	0.010696835200000001	0.0240060658	0.031179296800000002	0.0169647392	-0.095316093	-0.0916682392	0.0645288164	-0.0064105252	0.0087554378	0.1189865291	-0.0117426503	0.0367673246	0.0255138325	-0.0484435231	0.1448870731	-0.0885312462	-0.1043391945	-0.0679127551	-0.0869192901	0.009019139300000001	-0.1469366257	0.1085442248	0.0009555172	-0.041263948599999996	0.0333612487	0.04279323769999999	0.1590052907	0.07889087610000001	0.0415174288	-0.0424430393	0.0311843726	0.044763022	0.0362733935	0.032934625	-0.18275691030000002	0.0721558748	0.1258683651	-0.1189325675	0.09735672570000001	-0.0318124004	0.0754869799	-0.1987474306	-0.014123533	-0.12115427990000001	-0.0153179989	0.1045306497	0.0023328989000000002	0.056730922999999996	-0.0718521844	-0.0636784414	0.09545015529999999	-0.0939249964	-0.10610514550000001	-0.0842518022	-0.0103416472	-0.049235046500000004	-0.0557975606	0.0242203132	-0.0203076892	-0.0137424447	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.0172206	-0.02907	0.0008450649000000001	0.00029654906436000003	0.070288	0.05564790000000001	0.0049404029440000006	0.0030966887744099995	0.14407600000000004	-0.023458999999999924	0.02075789377600001	0.0005503246809999965	-0.000669161	-0.00034177700000000003	4.477764439210001e-07	1.1681151772900007e-07	-0.000261636	7.086899999999999e-05	6.8453396496e-08	5.022415160999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
