global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
682.8834692865444	1.7365353850345857	3.0155551434772163	466329.8326248268	1076.8701837439392	-1.9349528728303085	1159649.3926367052	3.744042620074264	680.1937440523702	1.3762845156932144	462663.52944798133	1.8941590681369056	761.8837046684163	597.7402208695338	1.08165	19.96356	0.1186539	0.0638927	-0.0764377509	0.005563487099999999	0.0449219312	-0.0721998641	0.0093435678	0.029919411899999998	0.0596609278	0.005872986700000001	0.0185494963	0.031105380499999998	0.058511480899999996	0.0819217213	0.02728945	0.0184143493	-0.002179979	-0.0953964872	0.1132010867	-0.0060898128	-0.0629673872	-0.0903128383	-0.0496790228	0.07350779889999999	0.061318169299999996	0.10277203039999999	-0.018386511499999997	0.055263768600000006	0.040746724500000005	0.0020645793	-0.0035569747	0.0059391498	-0.0159783611	-0.1332499168	-0.0540975236	0.0008763436999999999	-0.0422027353	0.0805404965	0.020521651000000002	0.1986092707	0.0109902302	-0.0621382669	0.0337668157	-0.18244950989999997	-0.0277950106	-0.015279753100000001	-0.0519368678	-0.045903713	-0.0832396623	-0.054394993600000004	-0.029490554199999998	-0.0509736902	-0.0598678133	0.09924988900000001	-0.0596514423	0.0961767983	-0.07133910110000001	0.0199588204	0.0148707519	0.0328122027	0.0053612818	-0.0419870237	0.0822038229	0.0168198863	-0.0566339762	-0.1029157173	0.0	0.0	-0.14423699999999998	0.00941300000000003	8.860456900000061e-05	0.020804312168999996	0.0119637	0.0467619	0.00014313011769000002	0.0021866752916099995	0.173204	-0.043126000000000025	0.029999625616000003	0.0018598518760000024	0.0017456	-0.00023974	3.04711936e-06	5.74752676e-08	-0.00158101	7.748e-05	2.4995926201000004e-06	6.003150399999999e-09	-0.00156596	-6.983999999999983e-05	4.8776255999999765e-09	2.4522307216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.9433253320592	3.0598560455148345	9.362719019273682	470518.2455676032	1082.7685552824246	5.898371538485434	1172387.744308389	34.790786806015035	681.3061616057446	1.1124175533743708	464178.085841953	1.2374728130554216	762.3622033865761	615.7123383696154	1.2349	22.792025	0.0786622	0.0466024	0.0439006884	-0.0061975786	0.0735403538	-0.07737681860000001	0.0664666734	-0.065712174	0.0734849901	0.0884521749	0.0127164346	-0.0260671946	0.0131577858	0.0998356449	0.0722180043	0.0390719151	-0.058751297699999996	-0.1205749511	-0.0258840741	-0.055341185	-0.0211455328	-0.0389067646	-0.0940143745	-0.0392983916	-0.025230130299999997	0.1547670891	0.0585901201	-0.0441808261	0.0521274458	0.0250179248	0.0293245017	0.2059784824	-0.0522578282	-0.1563098508	-0.047384755099999995	0.0785907367	-0.0345595021	-0.0840891126	0.0330184494	0.1620462014	0.0319440295	-0.050834259699999995	0.0218666445	0.0168613903	0.0368116316	-0.0625318915	-0.037118833399999995	0.0222753943	-0.105180575	-0.0020304206	0.0052620428	-0.12036829449999999	0.0295137365	0.054589447400000005	-0.034290681499999996	-0.030683388399999997	0.0028606731	0.0169139591	0.0822905303	0.0600707805	0.0780151162	-0.0907249356	0.0808989566	0.0128840192	-0.0616233819	-0.10507777380000001	0.0	0.0	-0.153433	-0.00919600000000001	8.456641600000018e-05	0.023541685489	0.010185	-0.0017787000000000011	0.000103734225	3.163773690000004e-06	0.13477999999999998	-0.03842400000000002	0.018165648399999998	0.001476403776000001	0.00195911	0.0002135100000000001	3.8381119921e-06	4.5586520100000044e-08	-0.00130769	0.0002733200000000001	1.7100531361e-06	7.470382240000004e-08	-0.0016644	-9.84400000000002e-05	9.69043360000004e-09	2.7702273600000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.9173454157141	-1.0259799163451362	1.0526347887435727	469111.7700513086	1080.6751009508623	-2.0934543315622705	1167858.6738151566	4.382551038336833	681.8285457096949	0.5223841039503441	464890.16574459756	0.27288515206000385	762.8406430636207	611.9732050962374	1.141025	21.059420000000006	0.061784699999999984	0.0397466	0.0604399767	-0.027706043700000002	0.040738508900000005	-0.104192102	-0.055921852	0.0149501047	0.010803798	-0.0143287696	0.07930038190000001	0.0016790591000000001	-0.021327995699999998	0.028719731499999998	0.045083831100000006	0.059684168600000004	-0.1196828317	0.0273461691	0.0197478421	-0.0917874792	-0.0808629254	0.04737407230000002	0.0489304803	-0.0360455614	0.0986408692	-0.0115794175	-0.0398586866	0.026937642400000003	0.0943573282	-0.052165354000000004	0.08956139630000001	-0.0925188337	-0.0274242429	-0.1237916117	0.037866223	0.0765423705	0.1044243317	-0.0681519553	-0.015175186499999996	0.0525204546	-0.0446280322	-0.0661354228	0.0517161032	-0.0356885185	0.0327584591	-0.011935984699999999	-0.0215475714	0.0370979834	0.0074559606	-0.0972066797	-0.0169879542	-0.0384849153	0.07170248650000001	0.0155464977	-0.0401304597	0.0067772055	-0.099392828	-0.17321164739999995	0.0290843875	0.0046687445000000004	0.0731988077	0.0852928648	0.0795667856	0.0089307592	-0.0664256394	-0.1066726216	0.0	0.0	-0.157419	-0.003986000000000017	1.588819600000014e-05	0.024780741561	-0.0256192	-0.035804199999999994	0.0006563434086400001	0.0012819407376400002	0.147814	0.01303400000000002	0.021848978596	0.00016988515600000045	0.00181231	-0.0001468000000000001	3.2844675361e-06	2.1550240000000028e-08	-0.00130915	-1.460000000000003e-06	1.7138737225e-06	2.1316000000000092e-12	-0.00163345	3.0950000000000075e-05	9.57902500000005e-10	2.6681589025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.7923928493711	-0.12495256634292673	0.015613143835683506	468940.62130436744	1084.32519252138	3.650091570517589	1175761.1231365276	13.323168473163555	681.2252239959815	-0.6033217137133988	464067.80580837524	0.3639970902380724	764.391003707727	626.4194065041827	1.142659	21.089579	0.1136346	0.0591739	0.0951496875	0.0190509254	-0.10891560900000001	-0.0302643418	-0.0880672542	0.034790319	-0.0490030896	-0.0439267209	0.0411803819	0.0214295192	0.0050888834999999995	-0.0046971234	-0.012564125	0.058685203099999986	-0.07895446490000001	0.0903806201	0.10951313480000001	-0.0685629199	-0.049973629699999994	0.053813268399999996	-0.1374849752	-0.039719641800000004	0.047660689699999995	0.0233676623	0.00596676	-0.09633890810000001	0.0631019341	0.12630024509999999	0.10030355560000001	0.1398423846	-0.0886838935	-0.0722831129	0.0402499883	0.0370594755	-0.0326298533	-0.0292753709	-0.0139221076	-0.0148066185	0.023207874500000003	0.2190201991	-0.09968461449999999	0.1822359152	0.11644756140000001	0.0189726014	0.0098042026	-0.0084683548	0.0762223244	-0.09335755800000001	-0.0370279741	-0.0158932837	0.0175092729	0.09321725019999999	-0.0098842361	-0.0688981181	0.062157691699999996	-0.0134120743	0.0309790063	0.14190479150000002	0.1266278124	0.044955684	0.07820775940000001	0.0049654431	-0.07102616440000001	-0.10769165160000001	0.0	0.0	-0.15176099999999998	0.005658000000000024	3.2012964000000266e-05	0.023031401120999998	0.0262934	0.051912599999999996	0.0006913428835600001	0.0026949180387600006	0.127939	-0.019875000000000004	0.016368387721	0.0003950156250000001	0.0015246	-0.00028771000000000005	2.3244051600000002e-06	8.277704410000002e-08	-0.00153505	-0.0002259	2.3563785025000003e-06	5.1030810000000014e-08	-0.00142328	0.00021017	4.4171428899999985e-08	2.0257259584e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.6840172143865	-2.108375634984668	4.445247818197002	466057.4673599727	1083.4113830909364	-0.9138094304435072	1173780.2250110158	0.8350476751674869	680.276464935696	-0.9487590602855108	462776.0687454073	0.9001437544738453	763.1086306855258	611.9106098278434	1.121856	20.705622	0.1015527	0.0521456	0.042547689900000005	0.0386927809	-0.0627696901	0.034778475499999996	0.072925221	0.026410060099999997	-0.0669241775	-0.04880772480000002	-0.0388067765	0.0245960467	0.023715214199999998	-0.08562998960000001	-0.09741370099999999	-0.12524815460000002	-0.067712576	0.10434897650000001	-0.015415772099999999	-0.0319970667	-0.11917813099999999	-0.040095382400000004	-0.0378798996	-0.1424194862	0.12042271660000001	-0.0241056159	0.0664720283	-0.0559484592	-0.015770953799999998	0.08538045710000003	-0.1597561054	0.0270196912	-0.047913398600000004	0.1196154901	-0.0075565990000000015	0.0602567873	0.1051758923	0.012444964099999999	-0.0404359609	0.0252970348	-0.053662803200000005	-0.0268209202	-0.0402053402	-0.0049700659	0.05708986570000001	0.0273784273	0.020761733600000002	-0.0484360292	0.15784871550000001	0.0328738263	0.1135553454	-0.0314419131	-0.0061241778	-0.0402704295	-0.032484420099999994	0.0495432207	-0.1386064682	-0.023591772400000002	0.1410172001	0.0479225844	-0.0250839507	0.0357016769	0.0768223368	0.0009934239	-0.0754109853	-0.1081293633	0.0	0.0	-0.160364	-0.008603000000000027	7.401160900000047e-05	0.025716612496	-0.016604299999999995	-0.0428977	0.00027570277848999985	0.00184021266529	0.147811	0.019872	0.021848091721	0.000394896384	0.00196633	0.0004417300000000002	3.8664536689000015e-06	1.9512539290000016e-07	-0.00153505	0.0	2.3563785025000003e-06	0.0	-0.00158515	-0.00016186999999999994	2.620189689999998e-08	2.5127005225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.2961992668701	2.612182052483604	6.823495075317454	469630.8807296177	1082.3777418526386	-1.0336412382978324	1171541.576058017	1.0684142095098763	681.1016028706221	0.8251379349260333	463899.39343293064	0.6808526116539987	763.4295781877672	611.0956915326148	0.986074	18.19956	0.08030480000000001	0.0436298	0.0431589555	0.0392570422	-0.027897339500000003	-0.0302409988	0.12119062720000001	-0.0211511714	0.0274633648	0.0193704125	-0.031076586	0.009382337900000001	-0.0023854837	-0.0602371866	-0.015052426200000003	-0.0830771005	-0.046453467699999994	0.0271616299	0.0913503798	0.0312791723	-0.08859763779999999	-0.0086372629	-0.025310570299999998	-0.0019469598000000001	-0.029760437200000007	-0.0936750643	-0.10636532900000001	-0.0849827665	0.1497372749	-0.013048491200000002	0.1433873614	0.0344478454	0.14618978359999998	0.07209676179999999	-0.0609549517	-0.0840144574	0.0266884082	-0.069024694	-0.0407489221	0.07628952950000001	-0.0077540738	-0.0072354679000000005	0.0977212872	-0.1073507517	0.0053171188	0.014047957	-0.007555714200000002	-0.0046142209	0.050213506500000005	0.0171403651	0.0920519883	-0.06375089269999999	-0.0800006568	0.025398676000000002	-0.09243431619999999	0.0239111536	-0.058100453899999994	0.00623978	0.0185373003	0.21437159030000005	-0.020409257	0.0693743533	0.0754109853	-0.0029799364	-0.0795667856	-0.10798339369999999	0.0	0.0	-0.157184	0.003180000000000016	1.0112400000000103e-05	0.024706809856	0.014487	0.031091299999999995	0.00020987316900000002	0.0009666689356899996	0.126653	-0.02115800000000001	0.016040982408999996	0.0004476609640000005	0.0020461	7.976999999999984e-05	4.1865252099999986e-06	6.3632528999999735e-09	-0.00117235	0.00036270000000000014	1.3744045225e-06	1.3155129000000006e-07	-0.00164019	-5.5039999999999913e-05	3.0294015999999897e-09	2.6902232360999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.5939621336548	1.2977628667847512	1.6841884584053761	471411.26883839065	1083.2299445008853	0.8522026482467027	1173387.112663391	0.7262493536786933	681.5123310395688	0.41072816894677533	464459.0573589869	0.1686976287663709	763.3890464621802	625.6669523877807	1.275643	23.544014	0.20863242	0.105459	0.0681686435	-0.0078567954	-0.014679639599999999	0.0466584781	0.0924578364	-0.0031333048	0.0375020077	0.1170387861	-0.007706641899999998	-0.08751514869999999	-0.013553707	-0.0216329746	0.056858737300000003	-0.0073913133999999985	-0.11438241380000001	-0.1222081402	0.2394844798	0.0363437398	-0.046622495099999994	-0.04853428480000002	0.0805258071	-0.015407783000000001	0.1326643759	0.0341804039	0.09960576210000001	0.0449683772	0.0509065687	-0.090091467	-0.07115780599999999	0.10768551050000001	0.0025160804	0.055244334000000006	-0.0383304618	-0.0034097784	-0.0090470869	0.0200142074	0.0051137008	0.0103789938	0.0073386263	-0.10006634460000001	0.0689529614	0.11202184289999999	0.12723101609999998	0.020917603	-0.0399010647	0.0565549882	-0.0630585142	0.0872528533	-0.0564393633	-0.1349375169	-0.0821621141	0.035102583199999995	-0.0080122436	-0.1429274398	-0.1266260949	0.0859702144	-0.0060159346	0.047616982	0.17486979600000002	-0.0052923123	0.07397418139999999	-0.0069492739000000005	-0.0834809441	-0.10725453089999999	0.0	0.0	-0.15784899999999996	-0.0006649999999999713	4.4222499999996176e-07	0.024916306800999988	-0.00453012	-0.01901712	2.0521987214400006e-05	0.0003616508530944	0.0636862	-0.06296679999999999	0.00405593207044	0.0039648179022399995	0.003343	0.0012969	1.1175649e-05	1.6819496100000003e-06	-0.00213326	-0.00096091	4.5507982276e-06	9.233480281000001e-07	-0.0013783300000000005	0.0002618599999999994	6.857065959999969e-08	1.8997935889000016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.1552345724457	2.5612724387908656	6.560116505709709	474934.93733860273	1081.7380017348814	-1.4919427660038311	1170157.1043973744	2.2258932170311616	682.9448174349626	1.4324863953937663	466413.6236612744	2.0520172729882264	771.35009139499	640.1012246451003	2.838295	52.385227	0.7722751299999999	0.37858	0.08752701759999999	-0.1495343499	0.0881028783	0.057690597300000014	0.0751493886	0.17665723719999998	-0.0491074717	0.1136468293	0.037812708199999996	-0.058921854100000004	-0.1823481045	-0.1223599992	0.0083547689	0.3694688788	0.4192253279	-0.08570213869999999	-0.2806322549	0.33773852320000003	-0.10521417720000001	0.2028024916	-0.1459342509	0.0146853252	-0.022072711600000003	-0.159182974	0.1975507307	-0.056749999	0.0308996368	-0.1193302074	-0.0895619156	0.14183924609999998	-0.07380119	-0.061662066200000004	0.025634201699999998	0.0783471959	-0.0053496754	0.0135253807	-0.027401375800000002	0.0082362624	-0.0418642791	-0.028221004700000007	-0.0277367301	0.0311403958	-0.050766947800000004	0.29007910010000004	0.1133021633	0.1529459291	-0.2947606297	-0.1407826085	0.016586783	0.22659255690000002	-0.036449327999999996	-0.6757123339	0.1505533181	0.2270086610000001	0.1279849103	0.1370354486	-0.0189007496	-0.0382430207	0.1100094266	-0.18079813530000002	0.07251241	-0.0109092302	-0.08714157369999999	-0.1059467092	0.0	0.0	-0.275129	-0.11728000000000005	0.013754598400000012	0.07569596664099999	-0.116193	-0.11166288	0.013500813249000002	0.0124685987698944	0.0446084	-0.0190778	0.00198990935056	0.00036396245284	0.000537231	-0.002805769	2.88617147361e-07	7.872339681361e-06	0.00204712	0.00418038	4.1907002943999986e-06	1.74755769444e-05	-0.00487727	-0.00349894	1.22425811236e-05	2.3787762652900005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.3677252889336	-1.7875092835121222	3.1951894386420205	472474.38976888283	1097.126170258034	15.388168523152672	1203685.833465061	236.79573049694667	683.2940514284746	0.3492339935120299	466890.7607175389	0.12196438222436053	762.7333948778552	625.9170712822222	2.621862	48.390614	0.52286675	0.274162	-0.030700863300000002	-0.2015030716	-0.0130522826	-0.052603689	0.0277802357	-0.2300868807	-0.0671349481	0.0911962349	-0.0679110464	0.0329692761	-0.11503227490000001	0.12180597039999999	-0.039245084300000004	0.0640338444	-0.0008790167999999999	-0.011927471	-0.1019142393	0.0342916688	0.1575085398	0.0466701245	0.15056642369999998	-0.0050418246000000005	-0.0567215836	0.10386353050000001	-0.1695584991	-0.021350245499999997	-0.2420790562	0.0077002961	0.042383856	0.1004908004	0.0731854194	-0.1759878393	0.059827190999999995	-0.07117135320000001	-0.0084790581	0.013572216399999998	0.0621512461	-0.0664613429	-0.1638517517	0.0357807023	0.11926704199999999	-0.0413735596	-0.08854656470000001	-0.1482714273	0.1256474039	0.052831944699999994	-0.012044787	0.0753586082	0.07985236	0.0408044865	0.1409275403	0.0273947204	0.014432470400000001	-0.2537523269	0.0776931152	0.0792577372	0.0326429742	-0.3043894745	0.0318002515	0.0592557695	0.07102616440000001	-0.0148544596	-0.09053755720000001	-0.1040669883	0.0	0.0	-0.24957	0.025559000000000026	0.0006532624810000014	0.062285184899999985	0.06973610000000001	0.1859291	0.0048631236432100005	0.034569630226810005	0.191111	0.1465026	0.036523414321	0.021463011806760003	0.000125198	-0.000412033	1.5674539204000002e-08	1.69771193089e-07	0.000429772	-0.0016173479999999998	1.8470397198399999e-07	2.615814553104e-06	-0.00360913	0.0012681400000000005	1.6081790596000014e-06	1.30258193569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.1095641221315	-4.258161166802097	18.131936522461395	466638.67659512843	1082.2335025845348	-14.892667673499318	1171229.3541163902	221.79155043329158	683.4837112006059	0.18965977213122187	467149.9834765532	0.035970829164867005	766.9124430941288	619.7693638437381	2.112373	38.98719000000001	0.31286174	0.174664	0.0435912162	0.0522423197	-0.088628005	0.0200476845	-0.18624548600000002	0.1891609041	-0.0935547557	-0.030980122000000002	0.0993863845	0.011982985	-0.1395241598	-0.1593879901	-0.0682415504	0.12235919349999999	0.1125582608	0.1415628608	0.1165722192	-0.0476781434	0.1605461372	0.09549294	0.1703525777	0.0848602294	0.0338960269	0.019008433	-0.1049060016	-0.0181713122	-0.2455019635	0.0186610946	-0.026285017200000003	-0.0297894813	0.07019802530000001	0.03708722	-0.11661516289999999	-0.0993539817	-0.042610277599999996	-0.021513237400000003	0.0007778278999999999	0.0690622295	-0.0336625286	0.0171607877	0.0086268194	-0.039090696800000005	0.1001820893	0.16466349	0.0415315781	0.0865661641	0.0368247367	-0.0710432315	-0.16626367960000002	0.2648398133	-0.05035635769999999	0.043269776399999994	-0.055218444500000005	-0.0992914983	0.0049868898	-0.1169637032	0.0905988086	-0.021659516099999998	-0.1540514474	0.12561297529999998	0.0695159464	-0.0187796361	-0.0936585812	-0.1016255149	0.0	0.0	-0.238251	0.011318999999999968	0.0001281197609999993	0.056763539001000014	-0.0113216	-0.08105770000000001	0.00012817862656	0.0065703507292900025	0.0370897	-0.1540213	0.0013756458460899995	0.023722560853689997	-1.68828e-05	-0.0001420808	2.8502893583999996e-10	2.0186953728639998e-08	-0.000298622	-0.0007283939999999999	8.917509888400002e-08	5.305578192359999e-07	-0.00315033	0.0004588000000000001	2.1049744000000012e-07	9.9245791089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.4158604505787	-0.6937036715527256	0.4812247839257318	465691.40659450385	1086.4198231160872	4.186320531552384	1180308.03205959	17.525279592897025	682.1097276830578	-1.3739835175480266	465273.6805998553	1.8878307064936484	764.8150665176703	609.6660287114511	1.934322	35.700977	0.32433023999999994	0.195703	-0.1037035406	-0.0488476824	-0.042306422	0.13835789310000002	0.018348276599999998	-0.048851302199999995	-0.11388447939999999	-0.1602222456	-0.2158635271	-0.0686450733	-0.0666920676	-0.0661190869	-0.16030576929999998	-0.1478899515	0.0345793804	-0.070118782	-0.1124418495	-0.0033005439000000003	0.0322533172	0.0994450677	0.0361305865	-0.0692303151	-0.1593104366	-0.0142716541	-0.09830984849999999	-0.040667156	0.011599168100000001	-0.052246552	0.1712472217	-0.0750494377	0.023938052400000003	-0.0406283483	-0.0099948722	0.0387449784	-0.0435159794	0.1577509227	-0.1886328227	-0.009385803	0.0435948312	-0.0726052527	-0.016972913200000002	0.1379759167	-0.0438553925	-0.005512851899999999	0.1446296776	-0.0686994435	0.16610413970000001	0.14462090130000002	0.0684148812	0.053040429699999996	0.12352811960000001	-0.055411724	-0.07236164440000001	-0.0158116075	0.23832249789999999	0.0314665162	-0.09655041130000001	-0.0310757912	-0.0160870891	0.06471368799999999	0.0679822655	-0.022679461	-0.09649516710000001	-0.098635468	0.0	0.0	-0.238365	-0.000114000000000003	1.299600000000068e-08	0.05681787322500001	0.0115568	0.022878400000000004	0.00013355962624	0.00052342118656	0.21091	0.17382029999999998	0.0444830281	0.03021349669209	0.00206691	0.0020837928	4.2721169481e-06	4.34219243333184e-06	-0.000173234	0.00012538799999999999	3.0010018756e-08	1.5722150544000003e-08	-0.0034915	-0.00034117	1.163969689e-07	1.219057225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.4290775179848	-1.9867829325939963	3.9473064212468008	462983.7295319757	1074.5647079805667	-11.855115135520466	1154689.3116373606	140.54375487644637	680.5237647113686	-1.5859629716892414	463112.5943369342	2.5152785475693693	763.0350064148679	618.9560186233173	1.415456	26.124483	0.24248035	0.130793	-0.09603899880000001	-0.0300001966	0.1403580764	0.0879173779	-0.0663281691	0.0623775642	0.0747174147	0.0001638666	-0.0532510969	0.06094646400000001	0.021353788	-0.0138229972	-0.0458145518	0.0958779024	0.1197157682	-0.0052385593	0.0922104927	0.0374217624	0.0607630852	-0.0685475951	0.0354968282	0.036131595	-0.184597929	0.0505574277	-0.1203979718	0.041543607999999996	-0.0171751508	-0.0245149466	-0.059912226799999996	0.0120824547	0.009508583900000001	0.0221910542	0.0627774027	-0.04240058730000002	0.0703678211	-0.06666585480000001	-0.0478734526	-0.0410239094	0.0500129529	-0.0554018735	0.0052185015	0.0667470503	0.0516964882	0.0569090189	-0.0106169066	-0.0460221304	-0.0919087794	-0.0048876998999999996	-0.0951680743	0.11471046689999999	-0.0106944722	0.07559154400000001	-0.0080375347	-0.0346119687	0.0153842096	0.1016338112	0.0353363771	-0.1099796801	-0.0274253614	0.0694641107	0.0664256394	-0.026548669700000003	-0.09903870029999999	-0.09511298779999999	0.0	0.0	-0.2383	6.50000000000095e-05	4.225000000001234e-09	0.05678689000000001	0.0382144	0.026657600000000004	0.00146034036736	0.0007106276377600003	0.0963279	-0.1145821	0.009279064318409998	0.01312905764041	0.0006113480000000001	-0.001455562	3.737463771040001e-07	2.118660735844e-06	-0.000629105	-0.0004558710000000001	3.957731010250001e-07	2.0781836864100004e-07	-0.00337942	0.00011207999999999963	1.2561926399999919e-08	1.1420479536400003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.0718561528531	-0.35722136513163605	0.12760710370650966	462497.72953118687	1079.2207986054848	4.65609062491808	1164717.5321426606	21.679179907450028	680.2330335957023	-0.29073111566628995	462716.9799948119	0.08452458161656566	762.2166670376016	590.3185194710753	1.532787	28.29001	0.20160925	0.105322	-0.1046544588	0.0949723372	-0.09124456140000001	-0.01870233	-0.0547986736	-0.0327568961	0.026884228599999997	-0.0782991963	-0.045435342999999996	0.11290249289999996	0.028513297400000002	0.0017379109	-0.0698792553	0.0272152611	0.052126657199999996	0.032680375899999996	-0.0393721947	0.0700745352	-0.0340988171	-0.0311962577	0.08792700839999999	0.0444912539	-0.1332228917	0.07562705360000001	0.055727797999999995	-0.0152058581	-0.0023024306	0.1574286856	0.06538444	-0.041683321	-0.17242480359999998	0.0214534384	0.0479276014	0.0588762318	-0.08588239369999999	-0.015274033700000004	0.0026714078999999996	0.0192821536	-0.002430791	0.1255020126	0.026772765	0.0203687594	-0.0285228481	-0.0145931743	0.022416647	-0.0731933397	0.0253774267	-0.040537932900000004	0.052937982599999996	0.07850375820000001	-0.0045867538	0.0249224517	-0.0883379545	-0.0017668718	0.08338359690000001	0.0872357197	-0.10070211039999999	-0.06631760860000001	-0.0203274376	0.0548389381	0.0648465936	-0.030382039	-0.1012814563	-0.09107708880000001	0.0	0.0	-0.234533	0.0037670000000000203	1.4190289000000153e-05	0.055005728089	-0.0277567	-0.0659711	0.0007704343948900001	0.004352186035210001	0.172699	0.0763711	0.029824944600999995	0.005832544915209999	0.00145043	0.0008390819999999999	2.1037471849e-06	7.040586027239999e-07	-0.0008416639999999999	-0.00021255899999999983	7.083982888959998e-07	4.518132848099994e-08	-0.00332106	5.8360000000000356e-05	3.4058896000000418e-09	1.10294395236e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
