global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
697.3119320005175	1.459176088335198	486243.9305102943	2.1291948567692103	986.3457512578324	7.655617786461677	58.60848369238836	972877.9410243777	755.3100689719922	0.9929420497130649	570493.3002904756	0.9859339140883828	784.0547182823714	599.1788778057613	1.113947	21.604378	0.24679055	0.152643	0.0098504982	-0.0355459852	-0.011561559499999999	-0.024080911899999998	-0.0866710517	-0.0937198133	-0.0604075492	0.19992374989999998	0.045213859599999996	-0.0822392741	0.071650033	-0.09228156369999999	0.0322801752	0.0011143743	-0.0455865795	-0.0109896948	0.012178908600000002	-0.017733784199999998	0.2235190196	0.141163772	-0.10538877599999999	0.12392994449999999	0.13173809890000002	0.0526348421	0.1070180212	0.0851832619	-0.1359032599	0.11767507460000001	0.0834162999	-0.0040597791999999995	0.038374910899999996	0.0773417733	-0.0677362146	0.039327440899999996	0.052820774699999996	-0.1369279368	-0.0703274542	-0.1316255159	0.0553482654	0.09191560789999999	-0.024657405499999997	-0.05596388730000002	-0.0240324138	-0.0605109298	-0.026435957700000002	-0.029026353300000002	-0.1070504067	0.1943954487	0.174417441	0.0728959601	-0.0009618948	-0.055763752400000005	-0.0313815476	-0.0292427283	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.024650400000000003	0.010885299999999994	0.00011848975608999985	0.0006076422201600003	0.194209	0.12733619999999998	0.016214507830439994	0.037717135681	0.189459	0.07151899999999999	0.035894712680999995	0.005114967360999998	-0.00175635	-0.0004874	2.3755876e-07	3.0847653225e-06	-0.00136954	0.0002388499999999999	5.704932249999994e-08	1.8756398116e-06	0.000682263	1.4751000000000022e-05	2.1759200100000063e-10	4.6548280116899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.349951417895	-3.9619805826224592	480734.1551311974	15.6972901370774	981.623239514144	-4.722511743688416	22.302117169274997	963584.1843542423	752.4426394974396	-2.8674294745526367	566169.9257338739	8.22215179153321	782.3135208458262	602.4513644843361	1.191105	23.100822	0.3390336735	0.233911	-0.0559054591	0.0353595644	-0.1457098468	-0.0751014715	0.0042956065	0.0015196957999999998	0.125775356	0.101132874	-0.12000416650000001	-0.0302656281	-0.0129020955	0.0215919818	0.0152536822	-0.0585750388	-0.1128520648	-0.0521847231	-0.057168438499999995	0.036541586800000005	-0.072356683	0.1312693426	-0.0881171666	0.0537620841	0.1137170413	0.0976300568	-0.1600437341	-0.0094887276	-0.0651231159	0.05173092	0.0854656621	0.1182582199	0.0814383503	0.10085650439999999	-0.1041191	0.1407551437	0.018696437	-0.12412864189999999	0.0960902797	-0.037570024199999996	-0.0017130267000000001	-0.0323821012	0.0002252768	-0.0933318551	-0.06306059559999999	-0.111358606	-0.0694036645	0.0565999008	-0.0720007579	-0.020974209100000002	-0.0278861754	-0.0790245847	-0.0749209287	-0.0279926648	0.0670692692	-0.0354641064	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.0244939	0.00015650000000000042	2.4492250000000115e-08	0.0005999511372100001	-0.0181626	-0.2123716	0.04510169648656	0.00032988003875999994	0.172828	-0.016630999999999983	0.029869517584000006	0.0002765901609999993	-8.63153e-06	0.0017477184699999997	3.0545198503791404e-06	7.45033101409e-11	-0.0017442999999999998	-0.0003747599999999998	1.4044505759999984e-07	3.0425824899999993e-06	0.0007572759999999998	7.501299999999975e-05	5.6269501689999635e-09	5.734669401759996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.9927000794188	-0.3572513384762033	480238.8823633633	0.12762851884303875	984.8932940266368	3.2700545124928335	10.693256514674745	970014.8006186392	751.9256100883795	-0.5170294090601146	565392.1231067815	0.26731940983305136	783.1268421190256	588.7226444367045	1.116461	21.653141	0.21566987350000005	0.15618399999999996	0.07469885650000001	0.0444282325	-0.0614424295	-0.0925908356	-0.0288446542	-0.0532166329	0.0838330374	0.0107956379	0.0055488549	-0.0997586673	-0.0746621241	0.0177438424	0.065266717	-0.0782491436	0.0602783835	-0.039439249700000005	0.0959000272	-0.0022841076000000003	-0.0955520528	0.0290030788	-0.10099617400000001	0.067753658	0.0074018878000000005	0.11513241589999999	0.0722693227	-0.13226263230000002	-0.0688985476	-0.117652979	0.0178454176	0.11122825970000001	-0.0186025652	-0.0414698988	-0.0408853952	-0.0490273147	-0.10769804570000001	-0.1002226234	-0.0390221352	0.066859867	-0.0416724853	-0.046699911	0.027761003700000002	-0.05811330820000001	-0.0208670605	-0.1025418708	-0.138020851	-0.08651153199999999	0.0801905072	-0.009697315699999999	-0.0162492019	-0.0028428753999999996	-0.0856328997	-0.107728249	-0.0417989768	0.0333406104	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.0245467	-5.279999999999868e-05	2.787839999999861e-09	0.0006025404808900001	0.121731	0.13989359999999998	0.019570219320959998	0.014818436360999996	0.177777	0.004948999999999981	0.031604661729	2.449260099999981e-05	-0.00132532	-0.0013166884699999997	1.733668527030941e-06	1.7564731024000004e-06	-0.00177886	-3.45600000000001e-05	1.1943936000000072e-09	3.1643428996e-06	0.000693035	-6.424099999999971e-05	4.126906080999963e-09	4.802975112250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.1560752089633	-2.8366248704554664	476315.40814784024	8.046440655686492	975.696423971368	-9.196870055268846	84.5824188135008	951983.5117505154	750.385359199479	-1.5402508889004594	563078.1873009312	2.3723728007586558	779.1405849271858	580.1262478950854	1.051884	20.400707	0.07885080000000001	0.0384836	-0.048522281699999996	0.0970874779	0.0392990385	-0.054787257400000004	0.1136727056	-0.086293387	-0.0099906267	-0.0548681491	-0.0299738983	-0.0886741134	0.121697383	0.0988101739	0.1058289567	-0.0067241762	0.025697576099999998	-0.014468021299999996	0.0653114977	0.0342396877	-0.0014882081	-0.0046714561	0.0527196209	0.1362878185	-0.100681929	-0.0060926884	0.10666746210000001	-0.0588071163	0.0650905771	-0.0013337391	-0.08992546609999999	0.0317951176	0.0094362704	-0.0382612554	6.820079999999999e-05	0.0375093263	0.045353186600000005	-0.025754760499999998	0.011780803400000001	0.07673691049999999	0.1460475169	-0.036176162000000005	0.09735458470000001	-0.0327395866	-0.0038736240999999996	0.0171455686	-0.051022806799999994	-0.0508042842	0.0716823006	-0.0743298329	0.0234656297	-0.0668391434	0.06919937309999999	-0.11938088109999999	-0.0566940567	-0.0773067452	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	-0.0245501	-3.3999999999971557e-06	1.1559999999980655e-11	0.0006027074100099999	0.132917	0.011186000000000015	0.00012512659600000034	0.017666928889	0.205568	0.027790999999999986	0.042258202623999985	0.000772339680999999	-0.0007130460000000001	0.000612274	3.7487945107600003e-07	5.084345981160001e-07	-0.00165939	0.00011947	1.4273080899999997e-08	2.7535751721e-06	0.0007586989999999999	6.566399999999989e-05	4.311760895999986e-09	5.756241726009999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.1040993294362	-0.05197587952716276	476243.6679112923	0.002701492052622137	971.131751315449	-4.564672655918912	20.83623645569381	943096.8784130112	749.3134859778363	-1.0718732216427045	561470.7002682571	1.14891220327471	778.319595038152	577.8996127682551	0.916675	17.778389	0.210388	0.14928699999999998	0.010759718100000001	0.12537258310000002	-0.0136783804	-0.0592170513	0.1643583725	0.0350516334	0.0145487717	-0.1253041432	-0.08550872279999999	-0.0363591538	-0.0302003176	0.1500457317	0.0603759068	-0.052104228899999994	0.041755384300000004	-0.0500445657	0.0073537581000000015	-0.0858994927	-0.0263645493	0.1171941728	0.0045412316	-0.0514429853	-0.0306345898	-0.0923488118	0.016816200400000002	-0.10228901369999999	-0.1058731933	0.0072897139000000005	-0.0769672949	-0.0706629739	-0.1357497817	-0.0678787184	0.0305132554	0.0299230002	-0.018533035700000002	0.0252030782	0.0752256323	0.12896463589999999	0.0321764235	-0.1139365929	0.0345638665	0.024488494500000003	-0.057677709699999996	0.0439451017	-0.048454906900000004	-0.047762659000000006	0.0197544772	0.049538829400000005	0.0126529248	0.008257399300000001	0.005969599	0.014654516599999999	0.0080523364	-0.11651706810000001	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.0322425	-0.007692400000000001	5.9173017760000025e-05	0.00103957880625	-0.0120536	-0.1449706	0.02101647486436	0.00014528927295999998	0.172047	-0.03352099999999997	0.029600170209000007	0.0011236574409999977	-0.000928664	-0.00021561799999999989	4.649112192399995e-08	8.62416824896e-07	-0.00141332	0.0002460699999999999	6.055044489999996e-08	1.9974734224e-06	0.0007363069999999997	-2.2392000000000198e-05	5.014016640000091e-10	5.421479982489996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.5055981593007	2.401498829864522	479564.0034819709	5.767196629840669	978.5333072547528	7.401555939303763	54.783030322642794	957527.4334069244	750.7597822601962	1.4462962823598673	563640.2506593772	2.091772936367973	779.4159962814352	576.4656248297061	1.042453	20.217794	0.39412635	0.260335	0.08755939160000001	0.07051806070000001	0.1152379493	-0.0161837842	0.0663725546	-0.07085489519999999	-0.1437166206	-0.0828182819	0.0510610473	-0.0877456617	0.0204357247	0.0552175945	-0.0611056883	-0.0170042599	0.1597267991	0.1232163702	0.08288669530000001	0.0190699019	0.0321310544	-0.029606122000000002	-0.0068982662	-0.039355637799999996	0.0902258009	-0.0466336397	-0.0381942819	0.04372586269999999	0.0460108443	-0.0352079446	-0.0929047726	0.0115919701	0.0453382763	0.0955721996	-0.0706733526	0.05285361400000002	-0.0632945335	0.0259530688	-0.08491035150000001	0.0986425242	0.0712224191	-0.0320691542	-0.0107230917	0.0929763753	-0.0702411012	0.0866082548	0.08749184609999999	-0.08782487619999997	0.0810444576	-0.0583208776	-0.0026198958	0.0619193776	0.0038074763	0.0085139078	-0.0723073073	-0.0090233234	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	-0.0424673	-0.0102248	0.00010454653504	0.00180347156929	0.226874	0.2389276	0.057086398041759974	0.05147181187599999	0.220304	0.048257	0.048533852416	0.0023287380489999997	-0.00245765	-0.001528986	2.337798188196e-06	6.0400435225e-06	-0.00138614	2.7180000000000133e-05	7.38752400000007e-10	1.9213840996e-06	0.00111448	0.0003781730000000002	1.4301481792900015e-07	1.2420656703999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.839309017479	-0.6662891418217214	478641.6295017828	0.443941220509526	978.6023513049106	0.06904405015779957	0.004767080862192743	957662.5619794995	751.2276017812761	0.4678195210799458	564342.9096780475	0.21885510430346988	778.8516546728566	587.9963507127558	1.4258540000000002	27.653633000000006	0.41019854	0.25349	-0.1173297743	0.11614481859999999	0.0177948795	0.023623138199999998	0.1742216328	-0.0212400233	0.0097369224	-0.0309386325	-0.0899518642	0.0407395497	0.11736874130000001	0.1220177616	-0.0584140959	-0.0333099685	0.015846188400000003	0.024269900499999997	-0.0771189818	-0.1436327184	-0.0271706471	-0.0584474345	-0.0720624555	0.05347336019999999	-0.1218102732	0.051186024000000004	0.017540107	-0.0815171883	-0.0251302345	0.1363938516	0.0697723995	0.0219851769	0.0620857844	-0.0141380779	0.0749218205	-0.0279490348	-0.0168867282	0.0293313379	0.11860068550000001	0.0062377959	0.1315026525	-0.044160368600000006	0.044773212800000003	0.0700281852	-0.09148926800000001	-0.0298792425	0.09155035689999999	0.0524066589	0.0255171854	0.0458717069	-0.0684548418	-0.0123819139	-0.1447780661	0.008046288	-0.08854837369999999	0.0021618641	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.026665300000000003	0.015801999999999997	0.0002497032039999999	0.0007110382240900001	0.00494221	-0.22193179	0.049253719412604084	2.44254396841e-05	0.185084	-0.03522	0.034256087056	0.0012404484	-0.000410321	0.002047329	4.1915560342410006e-06	1.68363323041e-07	-0.00155846	-0.00017232000000000008	2.9694182400000043e-08	2.4287975716e-06	0.000589234	-0.0005252459999999999	2.75883360516e-07	3.47196706756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.779080494193	0.939771476713986	479942.85437037953	0.8831704284451859	980.0347199249356	1.432368620025045	2.051679863632452	960468.052258347	751.6839327935365	0.4563310122604207	565028.734819958	0.20823799275062024	781.4754544514293	584.8391695814004	1.385537	26.871706	0.16093623999999998	0.0912696	0.10152456289999999	0.071259168	-0.051268867999999995	-0.0624155853	0.026312521000000002	-0.0279943896	-0.0036659528000000004	-0.0206539564	-0.0335499923	-0.0273885135	-0.11040782369999999	0.0827923577	-0.09070279980000001	-0.060533332	0.0902679684	0.0586422859	0.0153428323	-0.0716049793	0.0347891461	-0.0096101611	0.021857588799999998	-0.08074542900000001	-0.0689002603	0.1462446056	0.0080941251	-0.0161175389	0.0035314825	0.0159808985	0.1033329733	0.1071370273	0.0779137365	0.14754434730000002	-0.0095409151	0.0141029359	0.0235566313	-0.038825593900000004	0.0070809114	0.058388419800000015	-0.0575837815	-0.1100423634	-0.0456455981	0.0777661251	-0.094588213	0.0076034461	0.0758972767	-0.053663017300000004	0.058968054699999994	-0.0076172886	0.008945863299999999	0.0228453536	-0.1246155018	0.1132652824	-0.0685880021	0.08777811949999999	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.0313909	-0.0047255999999999965	2.2331295359999967e-05	0.00098538860281	0.0804035	0.07546129	0.0056944062884641	0.006464722812250001	0.180741	-0.004342999999999986	0.032667309081000004	1.886164899999988e-05	-0.00133774	-0.000927419	8.601060015610001e-07	1.7895483076e-06	-0.00195533	-0.00039686999999999985	1.5750579689999996e-07	3.8233154089e-06	0.0007930719999999999	0.00020383799999999991	4.154993024399997e-08	6.289631971839997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.3754994844145	0.5964189902215367	480769.58328526135	0.35571561189687745	982.9480749802556	2.9133550553199257	8.487637678358167	966186.9181073902	752.0650070962018	0.3810743026652972	565601.7748986101	0.14521762415184253	782.5181753838707	583.8694276783401	0.877383	17.016348	0.1998321	0.12238	0.0395741094	0.0569398074	0.0369310189	-0.063251319	-0.0482603449	-0.0303953058	-0.1024177381	0.016127367	0.0377211224	-0.0942887656	0.0319718638	-0.0010366296	-0.0478320208	0.0331288484	0.1647303504	0.0045075575	-0.021293983	0.0396485175	-0.0282872073	-0.0421924609	0.0042641602	0.0093179845	-0.009947138000000001	0.056292883099999996	-0.0461897236	0.027117405	-0.048507393200000005	0.0517103433	0.038650916	0.0179439317	-0.045609342000000004	-0.05276903769999999	-0.029012680699999998	-0.0703861918	0.0452769155	-0.0769259913	-0.0570751059	0.049394724400000006	0.013436781	0.07763469099999999	0.047529144599999996	0.1410889926	-0.0594835434	-0.026726543300000002	-0.046148462	-0.0339811906	0.026102501299999997	0.0432228858	0.0320680546	0.0290384617	0.0050694815	0.0348567592	-0.0300659231	0.08579272550000001	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	-0.0444671	-0.013076200000000005	0.00017098700644000008	0.00197732298241	0.193095	0.1126915	0.012699374172250005	0.037285679025	0.173157	-0.0075840000000000065	0.029983346649	5.751705600000011e-05	-0.00225991	-0.00092217	8.503975088999998e-07	5.1071932081e-06	-0.0018693	8.603000000000018e-05	7.40116090000003e-09	3.4942824899999987e-06	0.00111448	0.00032140799999999997	1.03303102464e-07	1.2420656703999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.6227142895848	-1.7527851948296984	478341.9789212926	3.0722559392141835	982.2367018082124	-0.7113731720431815	0.5060517899027779	964788.9383790751	750.7910384461344	-1.2739686500674452	563687.183411025	1.6229961213546686	779.653275377566	587.8546292979648	0.9513180000000002	18.450277	0.29836995	0.194833	-0.0695747773	0.090816116	-0.017816631	-0.051115414000000005	0.0151605067	-0.0297835633	0.0042726191	-0.0214518109	-0.0909973301	-0.0130597315	0.0240869985	-0.0001487994	-0.0740380918	0.0644117816	0.033504585499999996	-0.0396721244	0.0661776571	0.0537221512	-0.0708842416	0.0527014654	-0.0307981114	-0.1346897303	-0.0686645529	-0.0853456732	-0.052024692000000004	0.1025578811	0.0231732012	-0.030480185099999998	0.0062539922999999996	-0.0454098209	0.1160088523	0.0069816727	0.017600187399999998	-0.0741531833	-0.0084656242	-0.0330374863	0.08208233919999999	0.034996953	0.056880903499999996	0.03138707	-0.0550938704	0.1026149655	0.0122372455	0.030271914700000006	-0.0174275471	0.0393735438	0.0945971162	0.014425456599999999	0.0118022308	-0.1344435508	-0.0157508917	0.0402450543	0.05012386480000002	-0.08396590970000001	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	-0.0362456	0.008221500000000007	6.759306225000009e-05	0.0013137435193599995	0.0210726	-0.17202240000000002	0.029591706101760006	0.00044405447076	0.165469	-0.0076879999999999995	0.027379989961	5.910534400000001e-05	-0.000544295	0.001715615	2.943334828225e-06	2.96257047025e-07	-0.00166101	0.00020828999999999965	4.3384724099999855e-08	2.7589542201000004e-06	0.0008296239999999999	-0.000284856	8.1142940736e-08	6.882759813759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.5226835216162	0.8999692320313671	479587.66719198046	0.8099446186031285	980.5165089693139	-1.7201928388984695	2.9590634029975766	961412.6243613708	750.5824313123062	-0.2086071338281954	563373.9861946929	0.043516936284014616	781.0250616224672	582.0210586465437	0.974242	18.894884	0.16521829999999998	0.0841605	0.0660047258	0.0503360276	-0.0257296719	-0.0799897437	-0.0834382041	0.08251301330000001	-0.059769597800000004	-0.0788564505	-0.0294370556	-0.034742405	-0.06657940059999999	-0.09529162099999999	-0.0017253261	0.0873154966	0.0948592823	-0.034659979300000004	0.1153461354	0.0215088825	-0.042535855	0.044329561100000005	0.008655890500000001	0.056801308099999996	0.0065226436	-0.1656985445	0.0212080884	-0.0398858465	0.0412491894	-0.0129733196	-0.0714233285	-0.0029665452	-0.0215746167	-0.05276751650000002	0.077184845	-0.011115881999999999	-0.0800007651	-0.0158383762	-0.0048679103	0.1077053767	-0.09706819800000001	0.0881842624	-0.045007487	0.13820921390000002	0.056953692800000004	0.0497483279	-0.0303844234	0.0181236736	0.0625102023	0.0783963008	-0.0300223583	-0.0566418854	0.0091975836	-0.117860168	0.0106349199	-0.1491857332	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	-0.0446074	-0.008361800000000003	6.991969924000004e-05	0.00198982013476	0.0844827	0.0634101	0.00402084078201	0.007137326599289998	0.140792	-0.024677000000000004	0.019822387264	0.0006089543290000003	-0.00158033	-0.001036035	1.073368521225e-06	2.4974429089000003e-06	-0.00199294	-0.0003319299999999998	1.1017752489999988e-07	3.971809843599998e-06	0.000822201	-7.4229999999998915e-06	5.5100928999998387e-11	6.760144844010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.3210501966588	-0.2016333249573563	479308.4365454046	0.04065599773335885	986.6310432988272	6.114534329513277	37.38753006679637	973440.8156009322	750.5313144248868	-0.05111688741942544	563297.2539323482	0.002612936179450215	779.3466098020803	583.9412582987998	0.840292	16.297001	0.1558009	0.101661	0.011411851	0.0057477506000000005	0.0868026466	0.020027094199999998	-0.036056144	0.0188092303	-0.1028420003	-0.1241239968	0.061441476900000014	-0.0218993454	0.0589007447	-0.1354786188	-0.017495481599999998	0.103336384	0.06038784320000001	-0.0181995524	-0.0100104883	-0.036412537099999996	-0.0281050522	-0.09073042419999999	-0.0350131311	0.037561137599999996	0.0131524321	-0.0092485381	0.0447928383	-0.057736977099999996	-0.061401297800000004	-0.10172740359999999	0.09201795689999999	0.022049613	0.1213304365	-0.1430759519	-0.0745674222	0.15570413449999998	-0.0010088275	0.0622745608	-0.05994871440000001	0.083230547	0.0152565503	0.1518108202	-0.0367679169	0.073162326	0.0567342979	0.0733601324	0.0653438792	0.046082840800000004	0.0906187021	0.0092110125	0.0124472637	-0.021468141200000002	-0.0533200852	-0.1549311184	0.1269289349	0.06267626150000001	0.0536318538	-0.054483950700000006	-0.1078282764	-0.052775283799999996	0.0	-0.047662800000000005	-0.003055400000000007	9.33546916000004e-06	0.0022717425038400003	0.175802	0.0913193	0.00833921455249	0.030906343204	0.17943399999999998	0.03864199999999998	0.032196560355999986	0.0014932041639999984	-0.00170779	-0.00012746000000000006	1.624605160000001e-08	2.9165466841e-06	-0.00166831	0.0003246299999999998	1.0538463689999988e-07	2.7832582561e-06	0.000825795	3.593999999999993e-06	1.291683599999995e-11	6.81937382025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.6504937131058	-0.670556483553014	478380.405453583	0.4496459976349835	982.8626561798156	-3.7683871190115497	14.20074147873217	966019.0009128423	750.4521041798679	-0.07921024501888496	563178.3606679913	0.00627426291595179	779.1626684325786	586.2685932231767	0.989901	19.19858	0.2834530000000001	0.20046	-0.045000539299999996	0.011250569399999999	-0.005619076800000001	0.0361790153	-0.0124931759	0.1642950115	0.0052318868	-0.1199610674	-0.0606531585	0.0810457295	-0.0274360552	-0.1274589559	-0.0013623563	0.0871106174	-0.013286698999999999	0.0872828311	0.012757794499999999	-0.0011018105000000001	0.0051559672	-0.0608498898	-0.0611231657	0.09029766210000001	0.0192755321	-0.1464722867	-0.0109239079	-0.0055254576	0.0212761517	0.0041203027	0.0382744105	0.034280971699999996	0.044865792800000005	0.1500850201	-0.0603627657	0.0152839202	-0.0310748171	0.0864353432	0.0785529275	0.0663990497	-0.0863065664	0.12141900359999999	-0.0308402831	0.0169739297	0.0035266291	-0.0810277508	0.048872085	-0.0349010041	0.0254212763	-0.024228197799999997	-0.014903042	0.0102463295	-0.054483801	-0.068926294	-0.0209816561	0.0531424826	0.0519143122	-0.0578461925	-0.107612505	-0.045770342900000004	0.0	-0.045356	0.002306800000000005	5.3213262400000225e-06	0.002057166736	-0.016017799999999995	-0.1918198	0.036794835672039984	0.0002565699168399999	0.142459	-0.03697499999999998	0.020294566681	0.0013671506249999985	-0.0010221	0.0006856900000000001	4.701707761000001e-07	1.04468841e-06	-0.00138089	0.00028742000000000004	8.261025640000002e-08	1.9068571921e-06	0.0007518769999999998	-7.391800000000029e-05	5.463870724000043e-09	5.653190231289996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
