global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
693.6975479015956	0.24043649183897745	481216.28796468646	0.05780970660783465	975.0998543063816	3.4019116598952905	11.573002941731529	950819.7258683268	751.3831129131113	0.7330439290742561	564576.5823709974	0.5373534019526229	777.7799116302707	588.8479320131524	1.112364	21.383976	0.11946179999999998	0.0704673	0.0359218181	0.0230068209	-0.11191610810000001	-0.09264158789999999	0.0007157855	-0.0811497855	-0.0643601212	-0.06106582	-0.0317995224	-0.0178539352	0.08451285130000001	0.041388637400000004	-0.0244020274	0.1556797032	0.0359115619	0.0867111824	-0.0616240324	-0.0481353888	-0.14160669310000001	0.0173209371	0.032972827999999996	-0.16755063369999998	0.0913016106	0.1402562235	0.0354319973	-0.10457576460000001	0.0354235705	0.0738440613	-0.0102169448	-0.1337353947	-0.0202349948	-0.0161569453	0.057656211299999996	-0.0808392198	0.07825642690000001	0.08776076529999999	-0.0406587596	0.0052525267	0.0477279794	-0.0529608122	0.0852246111	0.1328022018	0.0645459161	-0.007002049200000001	0.010742091100000002	0.050828360999999996	0.04702616019999999	-0.0253850235	-0.0369237809	-0.0456921941	0.1156278805	0.059384250599999994	0.0889851848	0.0946361575	0.057477903899999995	0.005957609799999999	-0.047051315999999996	0.0	0.0	-0.0339496	0.008418000000000002	7.086272400000002e-05	0.00115257534016	-0.07518379999999998	-0.05122839999999998	0.0026243489665599977	0.0056526037824399964	0.0767656	-0.013448400000000001	0.005892957343360001	0.00018085946256	-0.00223868	-0.0009273399999999998	8.599594755999996e-07	5.0116881424e-06	-0.000942176	0.0	0.0	8.876956149760002e-07	1.51544e-05	0.0	0.0	2.2965583936e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.4706425147964	-0.22690538679921698	480901.5320298845	0.05148605455850229	974.5427468220083	-0.5571074843733186	0.3103687491447674	949733.565383385	750.5368860831493	-0.8462268299620064	563305.6173713902	0.7160998477475464	776.4455042087027	587.0954673662708	0.937175	18.016169	0.22074392	0.17321199999999998	0.029109449199999998	-0.0027436152	0.0099870495	-0.0451521504	0.091872618	0.0044912175	0.06592564320000001	-0.0501702956	0.0214955851	-0.0725059922	-0.06665110219999999	0.0282170968	-0.1196356856	0.0343470061	-0.0261708218	0.013568837700000001	-0.0615438921	0.0406937773	0.08223092309999999	0.0188350865	-0.0291768086	-0.0285875238	0.0455762321	-0.0004070691	0.0767080955	-0.034135341	0.050598051	0.09017444289999996	0.0223842563	0.09386164949999999	0.0041576865000000005	-0.0090509433	0.0036390537	-0.017313405900000002	-0.0457090472	0.0245181823	-0.0881408809	0.040449604900000005	-0.0385232837	0.0473012774	-0.061370014	0.048636817400000004	-0.057526412699999994	0.044814296600000005	0.042369621100000004	-0.0167463221	-0.0560631285	-0.0733074421	0.0289162815	0.0440381656	0.0903309076	0.0292705235	0.024031185	0.0936585812	0.054073807	0.0	-0.054073807	0.0	0.0	-0.0339897	-4.010000000000125e-05	1.6080100000001e-09	0.00115529970609	0.0931712	0.16835499999999998	0.028343406024999993	0.008680872509440002	0.112302	0.0355364	0.012611739204	0.0012628357249599995	-0.00233938	-0.0001007	1.0140490000000001e-08	5.4726987843999986e-06	-0.000945504	-3.327999999999816e-06	1.1075583999998778e-11	8.939778140159998e-07	-0.000217066	-0.0002322204	5.392631417616e-08	4.7117648356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.1848471805052	-2.2857953342911514	477736.49297193845	5.224860310267196	970.3809036763373	-4.161843145671013	17.3209383691688	941639.098219705	750.3550348967143	-0.18185118643498302	563032.6783948493	0.033069854007810935	776.2694874380047	581.7802653844539	1.199242	23.054113	0.31366812	0.224483	-0.0943915077	0.0581740163	-0.0765987735	-0.0704760609	0.0072225432999999985	0.0656656016	-0.1383301932	-0.039347594	-0.09373760199999999	0.014451479599999999	-0.016636403	-0.0415237937	-0.0292457112	0.1202141505	0.0962533515	0.0661698072	-0.0344388044	0.10655573130000001	0.020258206	-0.027848010099999997	-0.0345878961	-0.015169503899999999	0.09031950539999999	-0.08696853140000001	-0.0995510632	0.0613273092	0.0060268273	0.064561935	0.1399739023	0.1205091965	-0.0206330281	-0.1484058952	-0.024433260499999998	-0.0095147875	0.0321710578	0.08835377009999999	0.013571134299999999	-0.029979531299999997	-0.0860305756	-0.1354434009	0.0373568193	0.0915055874	0.0064758753	-0.0730354507	0.0548080859	-0.012209980300000001	-0.0900422401	0.026825756099999997	0.07736352839999999	-0.048983989299999996	0.1233077616	0.0320183519	-0.0823924478	0.0926493935	0.050596713099999996	-0.005957609799999999	-0.0608044083	0.0	0.0	-0.049356300000000006	-0.01536660000000001	0.00023613239556000024	0.0024360443496900005	-0.123434	-0.21660520000000003	0.04691781266704	0.015235952355999997	0.107494	-0.004807999999999993	0.011554960036	2.311686399999993e-05	-0.00130758	0.0010317999999999998	1.0646112399999996e-06	1.7097654564e-06	-0.00121925	-0.00027374600000000017	7.493687251600009e-08	1.4865705625000004e-06	1.51544e-05	0.0002322204	5.392631417616e-08	2.2965583936e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.8408447781993	-1.3440024023059325	475880.39112429967	1.806342457404117	974.46767560071	4.08677192437267	16.701704761840695	949587.2507906505	749.8730593866728	-0.4819755100414795	562309.6051939286	0.23230039227974436	776.5029325954637	576.4178756279017	1.112328	21.383284	0.1498698	0.0950529	0.038030282	0.0983905614	-0.051280075999999994	-0.1004101519	0.045016247599999996	-0.0192113133	-0.0058911431	-0.0102344558	-0.0177423248	-0.082959395	0.0567108413	0.0158811866	0.0168756424	0.0819531416	-0.0704074883	0.1024702436	-0.0133275002	-0.0066968541	-0.0142511668	0.11632705410000001	-0.148437014	-0.035926920099999995	0.027192895	-0.0654724291	0.07886424480000001	0.0186557562	0.038169965800000004	-0.0514046633	-0.2832160643	-0.1539002238	-0.05678136480000001	-0.1277992744	-0.0250642694	-0.0386264087	-0.0762130748	0.0674995102	-0.0269228023	0.08223760940000001	0.0120618045	-0.0239838398	0.057185584299999995	0.0770359208	0.023628517999999998	0.064631101	-0.050522818399999996	-0.061095268700000004	-0.0569382836	-0.023285878599999997	0.014087433600000001	0.0029486118	0.0338799574	0.0002099823	-0.15949183949999998	0.0916089351	0.047051315999999996	-0.011897126599999999	-0.0672067879	0.0	0.0	-0.0504997	-0.0011433999999999887	1.3073635599999745e-06	0.0025502197000899997	-0.0342224	0.08921159999999999	0.007958709574559998	0.0011711726617600002	0.07750169999999999	-0.029992300000000013	0.006006513502889999	0.0008995380592900008	-0.00176037	-0.00045279	2.050187841e-07	3.0989025369e-06	-0.00135691	-0.00013765999999999995	1.8950275599999986e-08	1.8412047481e-06	1.51544e-05	0.0	0.0	2.2965583936e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.7131076625337	0.8722628843344182	477084.5970968349	0.7608425393873987	969.839600659606	-4.6280749411039315	21.419077660474166	940588.851007584	749.8252011847542	-0.04785820191864332	562237.8323317571	0.002290407490885635	774.6445906085833	570.7313263753423	0.8216399999999999	15.795131	0.14838120000000002	0.08577560000000001	0.030173504900000002	0.054228850499999995	0.0789542062	-0.0164095434	0.0255939117	0.0705552377	0.10523127380000001	0.0208121855	0.021937287200000002	-0.0561124945	0.0088018927	0.084725555	0.0230217404	0.0025421206	-0.07754418240000001	0.0080840319	0.038169925699999996	-0.0169965221	-0.0543396275	0.10728457699999999	-0.0991988835	-0.042049177400000005	0.0080755777	-0.0521935457	-0.1027144615	0.1246674616	0.060269171600000004	0.0447082144	-0.1660497921	-0.0702093828	-0.0058942179	0.0138162145	0.0188809846	-0.1335011576	-0.0853697741	-0.0077382745	-0.013635555	0.0633625421	0.0025642019	0.09029450900000001	0.0188091882	0.07085204219999999	0.0203422508	0.0324863836	-0.0768873241	0.009723970600000001	-0.0580540622	-0.027381184	-0.0186150885	0.1146323739	-0.0302883888	-0.0794772339	-0.12805110890000002	0.09053755720000001	0.043442401799999995	-0.0178005122	-0.073246386	0.0	0.0	-0.033917800000000005	0.01658189999999999	0.00027495940760999965	0.0011504171568400006	0.0247326	0.058954999999999994	0.003475692025	0.0006117015027600001	0.107481	0.0299793	0.011552165361	0.00089875842849	-0.00261767	-0.0008572999999999999	7.349632899999998e-07	6.8521962288999984e-06	-0.00135691	0.0	0.0	1.8412047481e-06	1.51544e-05	0.0	0.0	2.2965583936e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.0755294275772	0.3624217650434503	477585.3873736061	0.13134953577720987	973.3886443873092	3.5490437277031788	12.595711381149275	947485.4530221636	750.4818416653012	0.6566404805470256	563222.9946693422	0.4311767206930287	774.176904582621	571.7491220229888	0.878338	16.885084	0.16364999999999996	0.106162	-0.0547010174	0.0521050016	0.0757770116	0.0339265216	-0.0071358457	0.0836189406	0.06975755780000001	-0.0169430604	-0.0244573134	0.042642016500000005	-0.0809109022	0.11200275529999999	0.0158465229	0.052031634699999996	0.0554689853	0.09967063470000001	0.0834622629	-0.0187785822	-0.07013940519999999	-0.0226473502	-0.1658887775	0.12378930640000001	0.041510982	-0.1763785534	0.07300621410000001	0.1641263215	-0.0639302462	0.0870600619	0.06087203980000001	0.0034870245	0.029555497000000007	-0.0988141949	-0.0204684104	0.0349798901	0.0371547926	-0.014776522299999999	-0.0036019	-0.047669395	-0.064486038	0.12132423349999999	0.0161391845	0.0732526256	0.0304675292	-0.0303867796	-0.1481926767	-0.1643046967	-0.0328334878	-0.0116784566	0.0151747579	-0.028136442299999998	-0.1288860115	0.054483549000000006	-0.1276519836	0.08943562140000001	0.0397748424	-0.0236498383	-0.0788906009	0.0	0.0	-0.0339203	-2.4999999999955613e-06	6.249999999977808e-12	0.00115058675209	-0.0563756	-0.08110819999999999	0.006578540107239999	0.00317820827536	0.0921687	-0.015312299999999987	0.008495069259690001	0.0002344665312899996	-0.00141204	0.00120563	1.4535436968999997e-06	1.9938569616e-06	-0.001218	0.00013891000000000012	1.9295988100000037e-08	1.4835239999999997e-06	1.51544e-05	0.0	0.0	2.2965583936e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.399322025112	-0.6762074024651383	476651.2238527344	0.4572564511486496	966.602507019404	-6.786137367905213	46.051660376079475	934320.406576197	751.6125727800784	1.130731114777177	564921.4595610886	1.2785528539252375	776.6439929568289	573.7393358162349	0.7956499999999999	15.295492	0.08182457000000001	0.057462	-0.0623360436	0.0783493689	-0.0326128414	-0.0676433057	-0.0149369623	0.0323955237	0.0492565896	-0.0691515823	-0.0043248008000000004	0.038178032599999995	-0.036114388399999996	0.0803269867	-0.0316095015	0.0420756521	0.0353840832	0.0100736538	0.1228169855	0.0745186343	0.030570100299999996	-0.0646262856	0.035760423900000005	0.0411490906	-0.0696205392	0.05376462480000002	0.0647195113	-0.1062423718	-0.0796990466	0.027515373399999998	-0.0646803901	-0.0033393122999999998	0.13445395400000001	-0.024622336800000002	-0.0142294166	-0.0030231074	0.0232034933	0.04785931349999999	-0.0330370673	-0.0433475579	0.0007535664	0.0675521657	-0.012805331299999998	0.029563705899999997	-0.0698365146	-0.0867536272	-0.04381826690000002	-0.049455514000000006	-0.0563046801	0.13911551460000002	0.0326243486	-0.17807955879999998	0.0015086072	0.1139790203	0.0694163913	0.0883034995	0.0360535888	-0.0294273405	-0.0841089651	0.0	0.0	-0.0339404	-2.010000000000206e-05	4.040100000000829e-10	0.0011519507521600002	-0.00278953	0.05358607	0.0028714668980449	7.781477620900001e-06	0.0871303	-0.0050384000000000114	0.007591689178089998	2.5385474560000124e-05	-0.00109027	0.00032177000000000014	1.0353593290000006e-07	1.1886886729e-06	-0.0010761700000000002	0.0001418299999999997	2.011574889999991e-08	1.1581418689000005e-06	1.51544e-05	0.0	0.0	2.2965583936e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.0186787311557	1.619356706043618	478889.85171281436	2.6223161414084366	973.9581696676863	7.355662648282305	54.10577299533546	948594.5162624295	751.162685720333	-0.4498870597453788	564245.3804185839	0.202398366526342	778.2213666300778	571.7153302661451	0.918023	17.647978	0.16002452	0.08413839999999999	0.0089256656	0.108791981	-0.016514493	-0.09436900880000001	-0.0028428499	-0.0430571255	-0.018723961100000002	-0.06098036690000001	-0.0475350875	-0.005032637800000001	0.07791447230000001	0.0405023323	-0.0686741997	0.10332496320000001	-0.06926416120000001	-0.0331408978	-0.0925878258	-0.0442124176	-0.08663624269999999	-0.16131423	0.068301255	0.0383075093	-0.0495147488	0.1207921677	0.0262367029	-0.0559471412	0.09857087070000001	0.019608291899999998	-0.0778943709	-0.049297527199999996	0.0404695141	0.0147623979	-0.0573255732	0.0967472848	0.1255307611	0.1099002541	-0.029279619	-0.0118556976	0.0504124987	0.029711953500000002	0.0411033119	0.0836863381	-0.11316526140000001	-0.0223203316	0.0933649532	-2.9843000000000002e-05	0.0231452345	0.0144776325	-0.135616336	-0.0174195377	0.023152357400000004	-0.013941465600000001	0.0106143502	0.08714157369999999	0.0322836646	-0.0351154729	-0.08887331	0.0	0.0	-0.0198396	0.014100800000000004	0.0001988325606400001	0.00039360972816	-0.07552619999999999	-0.07273666999999999	0.0052906231626888975	0.005704206886439999	0.0536633	-0.03346699999999999	0.0028797497668900003	0.0011200400889999993	-0.0016199299999999995	-0.0005296599999999995	2.8053971559999946e-07	2.6241732048999983e-06	-0.0008114289999999999	0.0002647410000000003	7.008779708100016e-08	6.584170220409998e-07	1.51544e-05	0.0	0.0	2.2965583936e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.496772294894	1.478093563738298	480937.773183436	2.1847605831645827	980.2165507054108	6.258381037724463	39.16733321334911	960824.4862768131	751.4644568850896	0.3017711647565875	564698.8299616027	0.09106583587854747	777.1033102976685	580.2412318874938	0.979368	18.827286	0.36521835	0.21367600000000006	0.057871692	0.0425185779	0.0719871348	-0.0105369418	0.11227939320000001	-0.0215644312	0.1295109662	-0.0856428487	0.0404062781	-0.08540528119999999	-0.0361341625	0.1091071252	0.0077200646	-0.0320209748	-0.0655538096	-0.0747691254	-0.07998474650000001	-0.1003679533	0.009270001600000001	0.028820323	-0.0017987237	0.1533085679	0.0430867875	-0.055414520999999994	-0.0099615875	0.0134733287	-0.0094539762	-0.1175600473	0.0500742932	0.0591782751	0.0516494317	-0.0037074348999999998	-0.0037455087	-0.0758775827	-0.0030964378000000003	0.023543401499999998	-0.1264729651	0.0262309262	-0.0106279321	0.1527928946	0.0171775397	0.0164089256	-0.051711479500000004	0.0359397887	-0.0140916236	-0.010806715	0.0546585551	-0.09082459960000001	-0.0394360297	0.1240551808	-0.09506624539999999	0.0301672788	0.021238284	0.08595023619999999	0.0284701589	-0.0406969607	-0.0931579177	0.0	0.0	-0.033846	-0.014006400000000002	0.00019617924096000007	0.001145551716	0.102347	0.1778732	0.031638875278240004	0.010474908409000002	0.133009	0.07934569999999999	0.017691394080999998	0.0062957401084899976	-0.00284614	-0.0012262100000000006	1.5035909641000015e-06	8.100512899600001e-06	-0.0014650799999999995	-0.0006536509999999996	4.2725962980099936e-07	2.1464594063999986e-06	1.51544e-05	0.0	0.0	2.2965583936e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.5111928430373	-1.9855794518566652	478187.7298272003	3.942525759635416	972.5043467930662	-7.712203912344536	59.47808918558235	945764.7045314084	750.9393141751947	-0.525142709894908	563909.8535739117	0.2757748657557675	777.4763615859633	576.0258309060922	1.27576	24.525089	0.35799832	0.219637	-0.09619456859999999	0.09437737369999999	-0.05304377440000002	-0.10891546279999999	0.0031470484999999997	0.004682001	-0.0122455196	-0.0690162917	-0.0927880615	-0.0042780169	-0.0358720283	0.1144343737	-0.027316772200000002	0.0435147979	0.017062383700000003	-0.024544758599999997	-0.0366659941	-0.0071726846	-0.023249218	-0.1407956736	-0.09363827820000001	0.0727800451	-0.012503651299999998	-0.1421845453	0.0704956417	-0.0783770403	0.0512333504	0.05120018900000002	0.0059000977	-0.058604501399999995	-0.0448403344	-0.045344696	0.040978367200000004	0.0488385645	0.1098002994	0.1151047909	-0.0180757759	-0.0399111813	-0.0386850507	0.0751884298	0.0652117601	0.0601929793	-0.08015823429999999	-0.0722040745	0.0508701219	-0.022244687000000003	0.0580809724	-0.024124429399999998	0.0345033544	-0.1395948857	-0.055150678499999994	0.014606932	-0.1648482092	0.084729889	0.024618219900000002	-0.046154853200000005	-0.0969396599	0.0	0.0	-0.0467005	-0.012854499999999998	0.00016523817024999995	0.00218093670025	-0.0953316	-0.1976786	0.039076828897960006	0.009088113958559999	0.0848077	-0.04820129999999999	0.007192345979290001	0.002323365321689999	-0.00153737	0.00130877	1.7128789129000003e-06	2.3635065169e-06	-0.00121473	0.00025034999999999944	6.267512249999973e-08	1.4755689729e-06	-0.000411004	-0.00042615839999999997	1.8161098189056002e-07	1.6892428801600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.2529493485657	0.7417565055284285	479214.1458817879	0.5502027134937456	973.4695482097612	0.9652014166949812	0.9316137747899986	947642.9612917169	750.2750882444998	-0.6642259306948972	562912.7080402919	0.4411960870075024	778.1667369511282	585.1526827174517	1.164832	22.392612	0.15017839999999996	0.08691499999999999	0.0672648567	0.10164478029999999	-0.0808439561	-0.1112030048	0.028402162400000007	-0.0318496228	0.0731187662	-0.023848268399999997	-0.0371625406	-0.1041483314	0.1002647574	0.0869710049	0.0073968752	-0.0081661345	0.0345330342	-0.054201296600000004	-0.030956166299999997	-0.076855949	-0.0840822401	-0.1034793648	0.0685675202	0.0961543986	-0.16079625179999998	0.13950650960000002	-0.0745289044	0.0284826039	-0.0226602849	0.1371424934	-0.018174753300000002	-0.0519235391	-0.0598380246	-0.0352591081	0.0497421614	0.0020983944	0.0095011803	0.1128380125	-0.02594843	0.076076197	0.0839860592	0.059883570199999986	0.0450214638	-0.056269103099999995	-0.0791286498	-0.09493708279999999	0.049315168300000004	-0.0463785084	0.0819996117	-0.0032948315999999996	-0.11606716289999999	0.0164232122	0.0768898888	-0.0322642086	-0.038144995099999995	0.0834809441	0.0207330474	-0.051472575	-0.1001981228	0.0	0.0	-0.033807599999999986	0.012892900000000006	0.00016622687041000018	0.0011429538177599994	-0.0336013	0.0617303	0.00381062993809	0.0011290473616900002	0.0947889	0.009981199999999996	0.008984935563209999	9.962435343999992e-05	-0.0025985	-0.0010611300000000002	1.1259968769000005e-06	6.7522022500000015e-06	-0.0014650799999999995	-0.00025034999999999944	6.267512249999973e-08	2.1464594063999986e-06	-0.000411004	0.0	0.0	1.6892428801600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.0754823229538	-1.177467025611918	477585.3222679033	1.3864285964033771	973.1920292839084	-0.2775189258528599	0.07701675420652514	947102.7258617316	749.043500585325	-1.2315876591748065	561066.1657691178	1.5168081622316794	775.9161368576384	574.5481053108343	0.940091	18.072218	0.08477429000000003	0.0481071	-0.0268990834	0.035186874	0.022570540099999998	-0.0662718792	-0.0055530302000000005	0.028909352200000002	0.0625138699	0.0593316592	-0.021321465699999997	-0.079092575	0.030841587200000006	0.0137603997	-0.0050158953	-0.12341686939999999	0.020150046799999998	-0.0649511701	-0.1258337065	-0.022540536200000003	-0.13470514349999999	-0.1549525997	-0.0377919631	0.1937737554	0.0084126114	-0.0147885838	-0.0285607435	-0.0913904411	0.1970912437	0.0172947717	0.0030275603000000004	-0.0422644737	-0.07726555730000001	-0.011979725	-0.0672834318	0.0257148393	-0.07695928519999999	0.0475543446	0.0363055377	0.0776063394	0.011180492299999999	0.0787804105	-0.0573345476	-0.1005643333	-0.0866098429	-0.1170411394	0.1658415098	-0.0002308627	0.09375081519999999	-0.010605550900000002	-0.0851253356	0.0857290938	0.10650408310000001	-0.11776933349999999	-0.18018205510000002	0.0822038229	0.0168198863	-0.0566339762	-0.1029157173	0.0	0.0	-0.0338323	-2.470000000000944e-05	6.100900000004661e-10	0.0011446245232900002	0.00649774	0.04009904	0.0016079330089216002	4.22206251076e-05	0.08587280000000001	-0.00891609999999998	0.007374137779840002	7.949683920999968e-05	-0.00241867	0.00017983000000000018	3.233882890000007e-08	5.8499645689e-06	-0.00102965	0.00043542999999999945	1.8959928489999953e-07	1.0601791225e-06	-0.000311575	9.9429e-05	9.886126041e-09	9.7078980625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.9529682757499	-1.1225140472039357	476035.0984325179	1.2600377861701595	975.6701321804559	2.478102896547512	6.140993965877168	951932.2068290281	749.5675454011197	0.5240448157946958	561851.5051186596	0.2746229689612966	773.8810372656392	569.4188183340805	0.8888629999999998	17.087410000000002	0.16837939	0.0934214	-0.09622785589999999	0.006868641	0.056889039599999996	0.0430367813	-0.006831946899999999	0.10232267589999999	-0.0375706581	0.0405176259	-0.052794343	0.0606449835	-0.0182317632	-0.047510533099999995	-0.07891872700000001	-0.0808726974	0.0552805737	-0.0525735487	-0.0026494684999999996	-0.0338508072	-0.020129957900000002	0.0109835167	-0.1397486942	0.0375408318	-0.0983782616	0.07082388790000001	-0.053830149800000004	-0.0211066825	0.0020938051000000003	-0.0336601405	0.0496137308	0.0139387325	0.1075512046	0.0644552476	0.0103077848	0.0055099138	-0.1243993156	-0.0190209348	0.063849374	-0.0459876159	-0.0566491633	-0.0027300608	-0.0658611552	-0.0581311408	-0.1040517641	-0.06899305900000001	-0.0242070173	0.0067242231	0.071746872	-0.046702403200000006	-0.0640362232	0.0248628992	-0.048698417	0.1093015683	-0.049478164500000005	0.0808989566	0.0128840192	-0.0616233819	-0.10507777380000001	0.0	0.0	-0.0475314	-0.0136991	0.00018766534081	0.00225923398596	-0.0550614	-0.06155914000000001	0.0037895277175396007	0.00303175776996	0.0961953	0.010322499999999984	0.00925353574209	0.00010655400624999969	-0.0010653	0.00135337	1.8316103569e-06	1.13486409e-06	-0.000887565	0.00014208500000000002	2.0188147225000005e-08	7.87771629225e-07	-0.000151057	0.00016051799999999998	2.5766028324000005e-08	2.2818217249000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
