global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
771.6613263232599	n/a	n/a	595461.2025429726	1266.2667968436785	n/a	1603431.60078875	n/a	790.2233941981868	n/a	n/a	624453.0127381029	882.6444609084706	712.1527026567524	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.73799e-11	n/a	3.0206092401e-22	n/a	0.0	n/a	0.0	n/a	1.98277e-10	n/a	3.9313768729000005e-20	n/a	0.0	n/a	0.0	n/a	-5.238430000000001e-05	n/a	2.7441148864900005e-09	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.3049132751695	-5.356413048090417	28.69116074175327	587223.2201096651	1228.2476089035033	-38.01918794017524	1508592.1887771732	1445.4586516303666	789.3347442729669	-0.8886499252199656	0.7896986895934504	623049.33851647	873.4193513755714	693.7612465643359	1.272673	23.458792000000006	0.0926269548191029	0.043223	-0.0519931196	-0.0207054797	0.1294443669	-0.0424994858	0.0136966296	-0.0046191561	0.0062760548999999995	-0.06334027219999999	-0.0474870717	0.3067355335	-0.28603257190000003	-0.012585210800000001	0.0534655895	-0.031010448599999997	0.0104491515	-0.1506739344	0.0306585242	-0.0416319449	0.03527252	-0.0489029062	0.0533724291	-0.030839276800000006	0.0766733133	-0.0613154132	0.10685189460000001	-0.015004324	0.029539580699999998	-0.0377921651	0.0067160489	-0.1227268974	0.0725353795	-0.10389237949999999	0.0080176727	-0.0701714053	0.0286478922	-0.0614090678	0.079707636	-0.0623173984	0.061804955700000004	-0.0825016525	0.112127339	-0.0932769141	0.0508586188	-0.0763348255	0.021811894300000002	-0.029060387000000007	-0.152890372	0.0297241975	-0.0408329362	-0.0251490668	-0.0153531851	0.0321738847	-0.0375030288	0.122212494	-0.0791858662	0.2574948431	-0.1579965844	-0.080437124	0.34339185920000004	-0.1950487024	0.13346585460000002	-0.0765947271	0.0900775909	-0.0740296593	0.0180855802	-0.20036813739999998	0.06488578589999999	-0.1882106905	0.0150785677	0.0795075512	-0.1535532692	0.0322667781	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0190943	-0.019094300017379898	0.00036459229249	0.00036459229315371404	-0.0266454	-0.0266454	0.00070997734116	0.00070997734116	0.0302052	0.030205199801723006	0.00091235410704	0.0009123540950620072	0.000312195	0.000312195	9.746571802499998e-08	9.746571802499998e-08	-7.38304e-05	-2.14461e-05	5.450927964160002e-09	4.599352052099999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.9339469103523	-1.37096636481715	1.8795487734599508	585123.9431358498	1207.566974909063	-20.680633994440317	1458217.9988910255	427.68862241200026	789.718262447087	0.3835181741201268	0.1470861898804359	623654.9340424462	870.2978826044098	693.8766143082263	1.088245	20.059292000000006	0.179433381	0.105129	-0.039563633	0.0690912372	0.004404831	0.158464555	-0.0517035576	0.010322424399999999	-0.0113032872	-0.009912076899999999	0.0036102569	0.0988803439	-0.1631032559	-0.0589634051	0.0042320669	0.0826258543	-0.011403773899999999	-0.0596149178	-0.0701270759	0.0289592012	0.0179552989	0.0466809504	0.0931505185	-0.0100740801	-0.0174970645	-0.09144342609999999	-0.1704330593	-0.019494641599999998	0.042751489299999994	0.0122948373	-0.0214690853	0.048958531900000005	0.056941524	0.0804916087	-0.10338263119999999	-0.0175598382	-0.0170890634	0.0036393947999999996	-0.0195790729	-0.11075988	-0.0160378656	0.191010438	-0.0745049251	-0.0916946278	0.08754067369999999	0.043436133099999996	0.022908573999999998	0.1032123728	-0.120494288	0.0275390609	-0.012402846100000002	0.016119601100000002	-0.087167711	-0.0828486926	0.0722467567	0.021725729	0.0105126389	0.0376588406	-0.0827822659	-0.086559964	0.1250577014	-0.1195462073	-0.040824305299999995	-0.0245781313	0.1271579088	-0.1935474871	0.0168077126	-0.0830597807	-0.0693314855	-0.0358808139	-0.0216043229	-0.038425347900000004	-0.12920415289999998	0.050474064900000004	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.000408611	0.019502911	1.6696294932099998e-07	0.00038036353747392094	0.0696204	0.0962658	0.00484700009616	0.00926710424964	0.0333212	0.003116000000000001	0.0011103023694400002	9.709456000000004e-06	-0.0007031539999999999	-0.0010153489999999998	4.944255477159998e-07	1.0309335918009994e-06	-1.3204999999999999e-23	7.38304e-05	1.7437202499999994e-46	5.450927964160002e-09	0.000121794	0.000121794	1.4833778435999998e-08	1.4833778435999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.9637181054147	-1.9702288049376195	3.88180154380592	582113.6351452387	1201.7435951796087	-5.8233797294542455	1444187.6685552113	33.911751473418605	789.1083928795659	-0.6098695675210593	0.3719408893883239	622692.0557129714	867.7196028658177	682.3525117536196	1.0873959999999998	20.043629	0.164187371	0.08584889999999999	-0.028532990499999997	0.0349576061	-0.0520389813	-0.0873279673	-0.0081067559	-0.0692952114	-0.0043189169	0.0406885012	-0.0401347798	0.0438602293	-0.0697624826	-0.1133272223	0.0079884011	-0.0345691713	0.010638938700000001	0.024688192799999998	0.1182987036	0.038454037	0.0134408146	0.0383663537	0.0592400057	-0.0104168903	-0.041264469399999996	-0.0485804625	-0.0927794507	0.0486334654	0.1415027592	0.05796777490000001	0.0128621376	0.072865746	-0.006021731999999999	0.0632856804	-0.0872742955	0.0043871888000000005	0.1283793598	0.11447234630000001	-0.1089895933	-0.0862580205	0.1206687963	0.0903090545	0.0246630955	0.0407221122	0.1190628637	-0.1519272812	-0.10965140599999999	0.0554714427	0.0277792646	0.044458653	0.0486889659	0.032929440899999995	-0.0503204036	0.060532960499999997	-0.1070090167	-0.042337197800000004	-0.0434677986	0.0598439443	-0.0782862164	-0.033433682799999996	-0.0018018553	-0.0413237971	0.0408189426	-0.079112232	0.0136529667	-0.0791728453	0.0737399631	-0.0865978217	-0.1178374426	0.0533583865	0.0035319867	0.008124218	-0.0015880882000000002	-0.0673577191	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0140442	-0.014452811	0.00019723955364000004	0.00020888374580172104	-0.00973064	-0.07935104	9.46853548096e-05	0.0062965875490816	0.06079800000000001	0.027476800000000003	0.003696396804000001	0.0007549745382400001	3.31864e-05	0.0007363403999999999	1.10133714496e-09	5.421971846721596e-07	-0.0	1.3204999999999999e-23	0.0	1.7437202499999994e-46	0.0	-0.000121794	0.0	1.4833778435999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.9237072473637	-0.040010858051005016	0.0016008687619776727	582052.5830800611	1200.5252361570065	-1.2183590226022716	1441260.8426498359	1.4843987079563623	790.0591407991548	0.9507479195888208	0.9039216066024709	624193.4459602986	868.7318594668646	681.7373572504076	1.100503	20.285231	0.13332189	0.0618569	-0.1072464624	-0.042224301	0.0790599991	0.0083020862	-0.0100264918	0.0188190472	0.07902565219999999	-0.0746861284	0.0180704868	0.037803869500000004	0.0733247116	0.052326613499999994	0.038876503300000004	0.0236072331	0.0510872492	-0.052663092800000005	-0.0522310814	-0.0455395628	-0.0390813195	-0.0130166935	-0.021809703599999997	-0.0181499875	0.0146126876	-0.0680537827	0.011571538700000002	-0.0367649692	0.0890525091	0.0921671694	0.0014360260999999998	0.0999193317	0.0812391016	-0.0831049393	0.046345520999999994	-0.0118989551	-0.0161389907	-0.024163184100000002	0.1318469891	-0.0783715954	0.018926691399999997	0.065143184	0.042577652699999996	0.0671788493	0.0951416023	-0.0177455088	0.021663751000000002	-0.03840118	0.036191938	-0.0777101379	-0.0403303342	-0.0537142353	0.044722035300000004	-0.0330315656	0.08841631529999999	0.0700087545	-0.0556617275	-0.0592405954	-0.07793335950000001	0.020063946200000002	0.0194210605	-0.002675165	0.0171958573	0.0097278901	-0.086091537	-0.069210989	0.0392438362	0.0072279863	-0.0016040841	-0.0011551737	0.011797739	0.1141974834	0.0203846852	-0.0809299562	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.00840327	0.005640930000000002	7.061494669289999e-05	3.1820091264900026e-05	0.0356644	0.04539504	0.00127194942736	0.0020607096566016	0.017474700000000003	-0.0433233	0.00030536514009000013	0.00187690832289	-0.000495985	-0.0005291714	2.46001120225e-07	2.8002237057796e-07	-0.0	0.0	0.0	0.0	-0.000250081	-0.000250081	6.254050656099999e-08	6.254050656099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.1465367826693	0.22282953530555005	0.049653001804487375	582392.6366033821	1198.9176748282478	-1.6075613287587205	1437403.591015572	2.5842534257205023	789.820898300449	-0.2382424987057448	0.0567594881895568	623817.0513921282	867.9266798705811	685.7764294083222	1.137489	20.966993	0.05187701	0.030573900000000005	-0.020407176000000003	-0.0098921409	-0.1299961592	0.0556047572	-0.0349069276	0.052702089	-0.0487440108	0.0933537931	-0.0034229460999999997	0.0277941102	-0.0263444414	-0.0233392661	-0.0327290657	-0.0833974345	0.0838828076	0.038146525099999995	-0.0849484524	0.011177581899999999	-0.0235851966	-0.014663101299999997	-0.0132856026	0.0304406609	0.047638172	-0.1003413569	-0.1909492153	0.109556131	0.0197365023	-0.0331121405	-0.0362395229	-0.0517772777	0.0057678588	0.0463378775	0.0378455223	0.1045294841	0.0481942185	-0.054127325899999995	0.0647135239	-0.051580396900000006	0.002526162	0.10491692789999996	0.0704176266	-0.11629256	0.017218444	0.10066486039999999	-0.0297103634	-0.0545232663	0.0048032497	-0.05196415309999999	0.0724915656	0.035740571400000004	0.015954951999999998	-0.0349068835	-0.0354283881	0.021944672400000004	0.0931229972	-0.0211237557	-0.0814154859	-0.0889091089	-0.0835865115	-0.0829526509	0.0068917166	-0.0068623728000000005	0.09571073949999999	0.0457342318	-0.0589488226	-0.02438076	0.0008985197999999998	0.0212140165	0.0881237642	0.013538531299999998	-0.0131968398	-0.0340778458	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.008370509999999998	3.276000000000147e-05	7.006543766009996e-05	1.0732176000000964e-09	0.0184616	-0.0172028	0.00034083067455999995	0.00029593632784	0.0396121	0.022137399999999998	0.0015691184664099998	0.0004900644787599998	-0.000495985	0.0	2.46001120225e-07	0.0	-0.0	0.0	0.0	0.0	0.0	0.000250081	0.0	6.254050656099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.7543697840445	-0.3921669986248162	0.1537949548103966	581794.2286246548	1197.0208727844495	-1.8968020437982889	1432858.9698816454	3.597857993357365	790.2521610640501	0.4312627636011257	0.18598757126888046	624498.4780664014	868.177829808378	686.004402316083	1.1541880000000002	21.27479	0.07626199	0.038535	0.0184321745	0.0685276463	0.0352923863	-0.0356951315	0.10956178109999999	-0.0928423368	0.026679647799999998	0.0318507933	-0.091524312	-0.0390189496	-0.005090435	-0.0924406656	-0.0623036469	-0.0087230522	-0.0388643471	-0.0460251532	0.0489517041	-0.0550840713	0.0034498231	-0.0389207844	-0.0482690007	-0.0560758554	0.07736462	-0.0268563431	0.07943745740000001	0.1375304097	0.0817747704	0.0731051235	-0.01760674	-0.0339039008	-0.0051554655	-0.0371758799	-0.0778730518	0.0369856057	-0.0562943187	-0.1298806693	-0.1265410006	0.10738171699999999	-0.0361665268	-0.0290719011	0.0534281092	0.0906498003	0.0583857491	0.1410078342	-0.0933489652	0.029490952200000007	0.1482527872	-0.1072508191	0.0265745585	0.10172122439999999	-0.050409456500000005	0.0405494183	0.0289531368	-0.051440357699999995	-0.061825642699999996	-0.010581591000000001	-0.044939630599999995	0.1116674468	-0.0864988424	-0.057458108499999994	0.0797527615	-0.0753330587	-0.18084728960000002	0.0392045866	-0.0156187968	-0.047602623399999995	-0.014548428700000001	-0.0443218113	0.015223156299999999	-0.0240441041	0.0597572758	0.0480631174	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.024583	-0.016212490000000003	0.0006043238890000001	0.0002628448320001001	0.0299097	0.011448100000000001	0.0008945901540899998	0.00013105899360999995	0.00966575	-0.02994635	9.342672306250002e-05	0.0008967838783224998	-0.000410436	8.554900000000003e-05	1.6845771009599998e-07	7.318631401000005e-09	-0.000287552	-0.000287552	8.2686152704e-08	8.2686152704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.4686548448652	2.714285060820771	7.367343391394817	585942.2615500074	1197.1712779562704	0.15040517182092114	1433219.0687634498	0.022621715710480817	790.9330769829622	0.6809159189120919	0.4636464886278985	625575.1322657365	866.8707713316818	693.908744314984	1.328252	24.483255	0.10777615999999997	0.0712862	0.0586363643	-0.1557237391	-0.014707458	-0.0699071353	-0.1225192655	-0.08739731349999999	-0.0859246029	0.045499583499999996	-0.040087354900000004	0.0818402016	0.08165203480000001	-0.0019587316000000002	-0.1010783032	-0.0938520585	0.1594575369	0.0141101675	0.08596466900000001	-0.1512406354	0.0508441353	0.0294952371	0.04987844	-0.0666138008	-0.0136595006	-0.056753031100000004	0.0192592217	-0.0362313291	-0.113126665	-0.1013553965	-0.0136228357	-0.0446758802	-0.07077716719999999	-0.0211357192	-0.165140058	-0.10676284009999999	-0.038121968900000004	0.0189631231	0.0146821602	-0.0009595227	-0.1613366799	0.0210088196	-0.0286349618	-0.0150215148	0.0547903929	0.0905508694	-0.0373062445	0.0830195633	0.0146303402	-0.0096340999	0.099746221	-0.014111623700000001	0.0275470302	0.17903443859999998	-0.027954167000000002	0.11729709199999999	0.066946959	-0.0781736221	0.0027281896999999996	0.007391319	0.0502181708	-0.0500116829	-0.0625290022	-0.017109033899999997	-0.0134868344	0.0083666308	-0.1592185377	0.0007954809	0.1448483491	-0.0015016381	-0.09791398550000001	0.014480348300000001	0.12105278970000001	0.08435325310000001	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0246587	-7.570000000000146e-05	0.0006080514856900001	5.730490000000221e-09	0.09323560000000003	0.06332590000000002	0.008692877107360003	0.0040101696108100025	-0.0236177	-0.033283450000000006	0.0005577957532900001	0.0011077880439025003	-0.000432585	-2.2149000000000008e-05	1.87129782225e-07	4.905782010000004e-10	-0.00040495	-0.00011739799999999999	1.639845025e-07	1.3782290404e-08	-8.227520000000001e-05	-8.227520000000001e-05	6.7692085350400014e-09	6.7692085350400014e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.9450018901607	0.4763470452954834	0.22690650756173736	586671.7459205183	1195.7482136382775	-1.4230643179928393	1429813.790419132	2.0251120531444253	790.1662208029843	-0.7668561799779354	0.5880684007703517	624362.6564980706	866.5035319726628	700.3728212259198	1.232558	22.71936	0.181279445	0.111103	0.121155107	-0.027038522599999996	0.0171596629	0.1582466091	0.0940842234	0.0036597272	-0.013484303500000001	0.0779020171	-0.011580722	0.0339135227	0.1037658167	-0.0223820185	-0.1147763063	-0.053322479900000004	-0.0858967872	-0.040516154900000004	-0.0962907262	0.0411763963	-0.0856854838	0.004901093	-0.0863623042	-0.018443504	-0.016649948300000002	-0.07141547150000001	0.0507044179	-0.0472064739	-0.15424569529999999	-0.0158106801	0.11282207820000001	0.058376733499999986	-0.06637099190000001	-0.056549872599999995	0.0575238671	0.0429438325	-0.0184445138	-0.1902013955	-0.080638541	0.0691340953	0.0625573879	-0.0168263395	-0.0497819738	0.0292723911	-0.0029090601000000002	0.0208667346	-0.0291436886	-0.0593403708	-0.1042285385	-0.0398009301	0.1002348161	0.0759003821	0.0599795843	-0.0282589613	0.1580540604	-0.0875294149	-0.0146563985	-0.09477820949999999	-0.036835843199999996	0.0482280957	0.0254277451	-0.0204046142	-0.0295217778	0.077750526	0.025938572799999997	-3.40162e-05	0.08858374349999999	0.082868728	0.0729001755	-0.026825195	0.1120005683	-0.2420070386	0.09397401050000001	0.1027863306	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0409754	-0.0163167	0.0016789834051600002	0.00026623469889	-0.0106105	-0.1038461	0.00011258271025	0.01078401248521	-0.013118200000000002	0.0104995	0.00017208717124000004	0.00011023950025	-0.000238084	0.000194501	5.6683991055999995e-08	3.7830639000999986e-08	-5.481890000000001e-05	0.0003501311	3.0051117972100004e-09	1.2259178718721002e-07	-0.000549986	-0.0004677108	3.0248460019600004e-07	2.1875339243663997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.3518414602208	0.4068395700601286	0.1655184357667103	587295.1449094715	1196.1480600027478	0.3998463644702497	1430770.1814483372	0.15987711518007575	790.7481642898656	0.5819434868813005	0.3386582219235664	625282.6593277922	868.6882075290117	698.5112626848614	1.15924	21.367918	0.189927735	0.122567	0.1460909469	-0.0440453984	-0.0196148067	-0.0360024179	-0.034493838900000004	-0.1119127092	0.059454300999999994	-0.0652947647	-0.1242465467	0.0415565931	0.0738535636	-0.0246750857	-0.1023556506	0.051341123899999994	0.026781538100000002	0.1204772464	0.0040858698	-0.09843234619999999	-0.0676527587	-0.0239368386	-0.17579036420000002	-0.048649470599999994	-0.09401512810000001	0.074574229	0.1056460166	0.0016363776	-0.0263405399	-0.0645619314	-0.0457739255	0.0355085772	0.033969505	0.0791160603	0.0079592968	0.0538049175	-0.1798254007	0.0431401138	0.09757570980000001	0.034208951800000005	0.0171830103	-0.011325163000000001	0.039008209	0.0273862434	0.1217926597	-0.039548502400000005	0.027110572599999997	-0.026430546699999998	0.0367958108	0.0229374373	-0.0511195997	0.05978600940000001	-0.0778014947	0.1645984719	0.0355863112	-0.0024483814	0.0886426328	-0.15205985060000002	0.048419326799999995	0.11911060779999999	-0.0313693911	-0.024657789700000002	0.044557731100000005	0.0446238447	-0.0210997842	0.0859717264	-0.014453901100000001	0.0393382548	0.0225328034	-0.1100649664	0.0413645057	0.0353764697	-0.0083683253	-0.045683861900000004	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0298687	0.0111067	0.0008921392396900002	0.00012335878489	0.110245	0.1208555	0.012153960025000002	0.01460605188025	-0.043461900000000005	-0.0303437	0.0018889367516100005	0.00092074012969	-0.0006635460000000001	-0.00042546200000000015	4.4029329411600007e-07	1.8101791344400007e-07	-9.69556e-05	-4.2136699999999986e-05	9.400388371359999e-09	1.7755014868899994e-09	-0.000465148	8.483799999999999e-05	2.16362661904e-07	7.197486244000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
