global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
759.7372164671083	n/a	n/a	577200.6380851897	1270.6772101514184	n/a	1614620.5723981918	n/a	795.5721337475502	n/a	n/a	632935.0199956299	885.6143423982699	733.5082718330037	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.13541e-09	n/a	4.559975868099998e-18	n/a	0.0	n/a	0.0	n/a	-5.18206e-10	n/a	2.6853745843599997e-19	n/a	0.0	n/a	0.0	n/a	-5.37028e-05	n/a	2.88399072784e-09	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.1316637283429	-5.605552738765368	31.42222150707992	568714.5662376785	1228.224501506882	-42.452708644536415	1508535.4261018287	1802.2324712578968	795.117691703056	-0.4544420444941579	0.2065175718040302	632212.1436591961	877.7904519458579	699.6360162675876	1.2393040000000002	26.476851	0.08216890838279599	0.0428971	-0.037192393	-0.07214554599999999	0.0126045728	-0.0498022052	0.0873659525	-0.037809164900000004	0.0450030557	-0.0017341415	-0.0727437705	0.16664195539999999	0.0035982775	0.2109066297	-0.0206994328	-0.0912401192	0.0347023231	-0.05312254190000002	0.0963890268	-0.016681811100000003	0.043790429000000006	0.052209516399999996	-0.09167129619999999	0.1298127943	-0.08429552259999999	0.0535363834	-0.0029316239000000003	0.050276180700000006	-0.11873449400000001	0.0440571103	0.0812510069	-0.0777845076	0.1145979167	-0.20708790649999997	0.0163335443	-0.0210279529	0.0032322884999999996	-0.0648389666	0.0019249357	-0.10937592480000001	0.1176617051	-0.015204138999999997	0.0188740123	-0.027619516	0.019391669	-0.0790118924	0.0191434276	-0.0313250656	-0.12031911640000001	-0.1106770056	-0.1313727805	0.0734311034	-0.07017656139999999	0.1104891116	-0.1256757174	0.10832872560000001	-0.0162782969	0.07139623269999999	-0.0549920458	-0.1085323358	0.0876050593	-0.1848928096	0.11825093269999999	-0.0025886239000000003	0.1308445516	-0.0175700347	0.2404727947	-0.1355301855	0.0012805502	-0.0357946948	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.00558799	0.005587987864589999	3.12256322401e-05	3.122560837480511e-05	0.0354405	0.0354405	0.00125602904025	0.00125602904025	0.00236518	0.002365180518206	5.5940764324000016e-06	5.594078883701203e-06	-0.000392743	-0.000392743	1.5424706404900002e-07	1.5424706404900002e-07	0.00032905900000000004	0.0003827618	1.0827982548100002e-07	1.4650659553924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.3250955578868	-3.806568170456103	14.489961236329524	562987.7490239518	1210.6660775159505	-17.55842399093149	1465712.3512478576	308.29825304531835	793.213999079738	-1.9036926233180795	3.624045604075671	629188.4483360705	871.3212427913817	698.4849125360605	0.958011	20.467241	0.15490837	0.08077369999999999	0.004275345	-0.034272633	-0.09526849300000001	0.0679616794	-0.0102411971	-0.1074804252	-0.0169806877	0.0186426604	0.0310835487	0.053358286100000006	0.049817227	0.1196337887	0.08418279220000001	-0.0270660717	-0.048556183600000004	-0.023169848599999997	0.0676161651	-0.0122080637	-0.059020845599999996	-0.0465150312	-0.0290106904	0.0821826349	0.1589249498	0.060513677599999996	-0.029907926499999998	-0.029692254100000006	0.09580993189999999	0.0475618376	0.0450671181	0.0078012822	-0.0205786279	-0.0472132183	-0.0075518978	-0.1064059271	-0.07373756690000001	0.12848377560000002	0.0150946824	-0.061577040199999995	0.0782752088	0.0046825024	0.037369196	0.017940921999999998	-0.10298326880000001	0.0168214382	0.0808235265	-0.0707222884	0.027491094599999998	0.0179803467	-0.0404941625	0.051723637	0.0747114973	0.06686863650000001	-0.0921713583	-0.019147807	-0.0211546368	0.0450629897	-0.1011223782	-0.0584619609	0.0889546523	-0.1463800956	-0.1119382666	0.0932092041	0.1009429426	-0.0493614803	0.040534659	0.0647445382	0.06535945230000001	0.011095544799999999	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00309074	-0.0024972500000000003	9.5526737476e-06	6.236257562500003e-06	0.0202045	-0.015236000000000001	0.00040822182025	0.000232135696	0.0800812	0.07771602000000001	0.006412998593440001	0.0060397797646404025	0.000187387	0.0005801300000000001	3.5113887769000004e-08	3.365508169000001e-07	0.000233027	-9.603200000000002e-05	5.430158272900001e-08	9.222145024000003e-09	0.00051302	0.00051302	2.631895204e-07	2.631895204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.3164767401069	-0.008618817779961319	7.428401992417736e-05	562974.8152676873	1204.8285957008745	-5.837481815075988	1451611.9450185413	34.076193941342865	794.3032363116968	1.0892372319588048	1.1864377474852792	630917.6312152352	871.8627230148031	690.1452357817765	0.898142	19.188177	0.12561741	0.053999	0.07972043690000001	0.00032959849999999996	-0.0829448713	-0.0651615719	-0.0251788632	0.0443199983	-0.0161195866	-0.0061473439	-0.0186940612	-0.0013906752	-0.0162852366	0.1502691827	0.036835060600000004	-0.05565097559999999	0.0724758039	0.04406764	0.0604754909	-0.0257640035	-0.0343524821	-0.0432239092	-0.0044241383	0.0293723253	-0.0941155844	-0.0765392021	0.09942090619999999	0.0274516056	0.108993625	-0.055552884299999994	0.0544479423	0.0377920175	0.033446427599999995	-0.029457461	-0.038334809	-0.030227463700000002	-0.0038751926	0.0080517109	0.2001480188	0.022488608700000003	0.0072537686	-0.1613165588	-0.0544263487	-0.012582318899999998	-0.027014636600000003	0.14657568769999998	0.001212316	0.0232401031	0.0727390051	-0.0523323787	-0.005393715	0.0878447137	-0.022812859100000003	-0.0033687245	-0.0181830773	-0.0197848937	0.06551906730000001	-0.0959712995	-0.1441971726	0.023003363500000002	-0.035556020099999995	-0.026517658399999998	0.056477664800000014	0.0433141962	0.0975707548	0.0248116917	-0.0159961995	-0.0326013087	-0.0093521824	-0.022791682999999997	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0245471	0.02145636	0.0006025601184099999	0.0004603753844496	0.0564362	0.03623169999999999	0.00318504467044	0.00131273608489	0.052901300000000005	-0.027179900000000003	0.002798547541690001	0.00073874696401	-0.000457971	-0.0006453580000000001	2.09737436841e-07	4.1648694816399996e-07	0.000164543	-6.848400000000003e-05	2.7074398848999995e-08	4.690058256000004e-09	0.000614167	0.00010114700000000001	3.77201103889e-07	1.0230715609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.9952859128592	0.6788091727523806	0.4607818930127714	563993.9194633372	1198.1361085890844	-6.692487111790115	1435530.1347049943	44.78938374147679	794.6231221866541	0.3198858749573219	0.1023269729972114	631425.9063136661	869.6344551175406	679.1172525720764	1.1104459999999998	23.723904	0.11949635	0.0537603	0.030671790299999998	-0.1352799187	0.0846204044	0.0466659862	0.0216778813	-0.0339400768	0.0718353707	0.021406105099999996	0.069131631	0.0033075434999999998	-0.0279976661	-0.0042663293	0.0011789913	0.0356643248	-0.11726729550000001	-0.0513393026	0.0791207246	-0.0690524141	0.0387047752	0.011284839599999999	-0.0628500234	-0.0652852736	0.0180746882	0.1258603171	0.1240192147	0.06490918030000001	-0.1579309524	-0.0304807045	-0.1459009916	0.0041390628	0.0058379488	-0.014017023	0.0002539789	0.0319230505	-0.078582238	0.09563068029999999	-0.1439542235	-0.0292963873	-0.0369878862	0.06501740360000001	0.0399068676	0.1048883554	0.054070500599999995	0.0891080994	0.1105544584	0.0632702953	0.0716022461	0.05784529820000001	0.05833292280000001	-0.005863712199999999	0.0207853367	0.0765107366	-0.0247963029	0.1457340503	-0.0880714435	0.0353037032	0.027188384700000002	-0.1110295586	-0.0212186775	-0.0102428775	0.023661871299999998	-0.07432643559999999	0.0076375686	0.0476018682	-0.1800521459	0.08971475050000001	-0.0579519914	0.0144828548	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0245577	1.0599999999999499e-05	0.0006030806292899999	1.1235999999998939e-10	0.0252074	-0.0312288	0.0006354130147600001	0.0009752379494399998	0.0763515	0.0234502	0.005829551552250001	0.0005499118800399999	0.000417	0.0008749710000000001	1.73889e-07	7.65574250841e-07	0.000415239	0.00025069599999999996	1.7242342712100005e-07	6.284848441600001e-08	0.000443699	-0.00017046799999999995	1.9686880260100004e-07	2.905933902399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.5053670688393	1.5100811559800604	2.280345097646076	566264.3274674086	1202.073959070824	3.937850481739588	1444981.803076205	15.506666416536705	794.974001336617	0.3508791499629069	0.12311617787869213	631983.6628011515	870.646353990869	701.7202130575662	1.09363	23.364628	0.085658905	0.0444946	-0.0101832193	0.040499727799999996	-0.0732056482	0.0367941404	0.030541064500000006	-0.0954433024	-0.1250745288	0.029772905899999997	0.057952584400000014	-0.0378317114	-0.08370506259999999	0.0007622861	-0.0169506208	-0.035808325	-0.046289897999999996	0.0661855944	-0.0898144487	-0.0005152014	-0.14020794539999998	-0.013063248799999998	-0.0772162921	0.035219972599999996	-0.035341299900000005	0.051174988	-0.040443912799999995	0.046797634000000005	0.0306079743	-0.0645511973	0.0863523326	-0.06533258	0.0925740401	-0.0837979892	-0.0376422365	-0.0729980018	0.0146831923	0.0524233158	0.0564580964	-0.058105807599999997	0.0298438434	-0.0097258749	0.0285693626	-0.0885593661	-0.0802879026	-0.09475135470000001	-0.019920561899999998	0.1601454402	-0.0387624769	-0.0034365965000000003	0.10402106439999999	0.016465349299999998	-0.0189668883	0.024934616899999998	-0.0343205237	-0.09358564789999999	0.1174429884	0.09269890369999999	0.020815445	-0.0586550493	0.0254097549	-0.1050519885	-0.039465764900000005	0.022177002999999997	0.0178280701	0.0012315676	0.0856791625	0.048004331500000004	-0.026411748199999998	-0.0530551494	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0245677	1.0000000000003062e-05	0.0006035718832900001	1.0000000000006124e-10	-0.00288323	-0.02809063	8.3130152329e-06	0.0007890834937969001	0.0463001	-0.030051400000000006	0.00214369926001	0.0009030866419600003	6.49875e-05	-0.0003520125	4.22337515625e-09	1.2391280015625002e-07	0.000442896	2.7656999999999945e-05	1.96156866816e-07	7.649096489999967e-10	0.000614167	0.00017046799999999995	3.77201103889e-07	2.905933902399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.8235125558424	-0.6818545129968925	0.4649255768942294	565238.5940318049	1197.6365402768934	-4.437418793930647	1434333.2826064068	19.690685552728915	794.5543952292735	-0.4196061073434976	0.1760692853199628	631316.6869781566	869.30851338918	689.2421453201837	0.996269	21.284586	0.169407165	0.112462	-0.0436783341	-0.0472638998	0.0188184077	0.0806325403	-0.0176389707	0.088671335	0.0221731808	0.014963486699999999	0.006402505500000001	-0.0235621625	-0.0359864742	-0.0571464028	0.026724339500000003	0.043460073099999996	-0.0927164393	-0.0057173686	0.0731502378	0.0478616413	-0.0473557573	0.012919377	-0.1218419151	-0.0201266501	-0.0603503714	-0.090450684	0.0514796407	0.058311208899999994	0.0504970125	0.032746125200000004	-0.0736093262	-0.0117581889	-0.0821168835	-0.0097623624	6.46156e-05	0.0190974672	0.0615496608	0.0943457957	-0.0934722865	0.0013844813	-0.0251346171	-0.0458957012	0.0894305481	0.0109243284	0.023955583	-0.1181492021	-0.060143532199999995	0.0316024322	-0.1264003325	0.0402832782	0.0445844271	-0.0167992536	0.008374641700000001	-0.013471114	-0.0356903135	-0.069794286	-0.05998829570000001	-0.0788193232	-0.0208410799	-0.0715575417	-0.1421188626	0.0189956982	0.0538174698	-0.0337550316	0.007521336	0.0143546533	-0.0463198654	0.0318004316	-0.0391290295	-0.0638629213	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.016684	-0.0078837	0.00027835585600000004	6.215272568999999e-05	0.10389	0.10677323	0.010793132100000002	0.011400522644632902	0.07212180000000001	0.025821700000000017	0.0052015540352400025	0.0006667601908900008	7.730019999999998e-05	1.231269999999998e-05	5.975320920039998e-09	1.5160258128999953e-10	-3.4198e-26	-0.000442896	1.1695032039999997e-51	1.96156866816e-07	0.000490805	-0.00012336200000000002	2.4088954802499995e-07	1.5218183044000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.4685327719693	-0.35497978387309104	0.12601064695858644	564704.9557464563	1199.8713910782014	2.234850801308085	1439691.3551279383	4.994558104107386	796.8655360288861	2.3111407996126445	5.341371795634174	634994.682510604	870.6093941267262	690.2945109972948	1.1145330000000002	23.811211	0.09176389	0.0508276	0.0340382995	0.04345160730000002	0.0225128066	-0.033461093500000004	-0.176457029	-0.026750278500000002	0.0583603774	-0.07002990320000001	-0.0051432548	-0.007171697600000001	-0.0252838055	0.0051510811	-0.10807170199999999	0.0181552343	0.0050113684000000006	-0.0044260537	0.0464969723	-0.064199671	0.0536870257	0.0431067529	0.1342487918	0.0777002167	-0.0455862004	0.0304373445	0.0342020845	-0.12161269279999999	-0.047065453300000004	-0.1716844329	-0.011436303200000001	-0.08691103929999999	-0.0292369771	0.0439967983	-0.00907874	-0.0430124237	0.10235811939999999	0.1201578424	-0.0074105069	-0.0599749892	0.10658784339999999	0.1392187637	0.061088471799999995	0.024660105800000002	-0.0277866652	-0.048612425300000005	-0.0632025104	-0.1327636596	0.0807935102	0.0144323756	0.0439886558	-0.0786833494	-0.0720080213	0.0410081294	0.06699915570000001	0.0873776991	-0.02004888	-0.0358614405	-0.059438575999999986	0.0708643924	-0.0354249069	-0.014178466	-0.0789267254	-0.1553130528	-0.194797857	-0.0030763919	0.0218565856	0.143900819	-0.0544016039	0.034972176699999996	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0132235	-0.0034604999999999996	0.00017486095225000006	1.197506025e-05	0.0638061	-0.040083900000000006	0.004071218397210001	0.0016067190392100006	0.106117	0.03399519999999999	0.011260817689	0.0011556736230399992	0.000238424	0.00016112380000000005	5.684600377600001e-08	2.5960878926440017e-08	1.6646999999999995e-23	1.6681197999999995e-23	2.771226089999998e-46	2.782623667152038e-46	0.000614167	0.00012336200000000002	3.77201103889e-07	1.5218183044000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.835829813289	5.367297041319716	28.807877529759377	572800.4732891697	1202.0069477861273	2.1355567079258435	1444820.7025261216	4.560602452767067	797.6526518240007	0.7871157951145733	0.619551274918847	636249.7529618605	872.1924195739407	695.8599927145816	1.154867	24.672922	0.17257495	0.06812380000000001	-0.0235889791	0.0328735314	0.1204767804	0.0663617656	-0.0004541053	0.0375713451	0.0316236202	-0.0046551488	0.0536333562	-0.021976824500000002	-0.1239374673	-0.0468092471	-0.1683395369	0.0762106179	-0.018786803600000002	0.0622988414	0.0781431995	-0.015117979299999999	0.0091155893	-0.0035079421999999996	0.1434990931	0.0219620589	-0.006699921700000001	-0.044833938600000005	0.0250016054	-0.0839782561	-0.0191877113	-0.0512858396	0.009960727800000001	-0.05742843	0.0170319018	0.0213853969	-0.059558040300000004	0.014881855	-0.03389934	0.0309292909	0.13344280349999998	-0.0167197595	-0.0022748612	0.0179374492	-0.006400964	-0.0267437331	-0.0329875988	-0.023102409700000003	-0.1603879757	-0.0965140333	-0.050552748499999994	0.005074731	0.09605895910000001	-0.0829791894	-0.1617086536	-0.029144716	-0.0040335623	0.0373701926	-0.032927913999999996	-0.05296909650000002	-0.0269234303	0.0407353373	-0.0190038339	0.0352675614	-0.11280778300000001	0.0215681761	-0.027574800899999998	0.0595545642	0.06971998230000001	-0.0173857909	-0.0492469255	-0.0189958397	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0406775	0.027454000000000003	0.0016546590062499998	0.0007537221159999999	0.0469743	-0.016831799999999997	0.0022065848604899997	0.00028330949124000005	0.0620712	-0.0440458	0.0038528338694400004	0.0019400324976400003	-0.000354395	-0.0005928190000000001	1.2559581602500002e-07	3.514343667610001e-07	0.000648747	0.000648747	4.20872670009e-07	4.20872670009e-07	0.000170866	-0.000443301	2.9195189955999995e-08	1.96515776601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.3723465853607	-2.46348322792835	6.068749614284282	569077.6372927035	1208.5270968737702	6.520149087642949	1460537.7438781431	42.51234412509117	795.8735622453192	-1.7790895786814644	3.1651597289729905	633414.727081054	872.2454075216997	715.1329723524132	1.171151	25.020811	0.1939784	0.07907999999999997	-0.1103556796	0.1161710884	0.014047599499999999	-0.07875686059999999	0.041639933999999997	-0.0901916009	0.0604239711	-0.0673808266	-0.146103775	0.0675002105	0.0477038889	-0.1290549116	-0.0761613203	-0.0171346811	0.0108231945	-0.1323195641	-0.068646156	-0.0605554003	0.1087051631	0.0349150219	-0.1278298447	0.0194329848	0.0592498312	0.0897850175	0.0029789011	-0.1416042456	-0.0598037878	0.0266661412	-0.0034772839	0.07718863690000001	0.052164240199999996	0.18111670230000002	-0.035620713	-0.055138128200000004	0.0797317677	-0.1085167763	0.07463179389999999	0.0162666247	0.1064862766	0.0068386955	-0.056947500199999994	-0.0752416688	0.0009060510000000001	0.035687264100000005	-0.0315472287	0.08633729609999999	-0.0581921098	-0.030749435	-0.1386673181	-0.12209560189999999	0.0093010263	0.0050087513	0.0771867049	0.0338098487	0.0429469404	-0.018914799	0.14034398509999998	-0.0707163443	-0.0128504833	0.0020726175	-0.0818546515	-0.0740625918	0.0148178873	0.0469851152	-0.0110996405	0.044245054900000004	0.1569135365	0.0701860834	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0224355	-0.018242	0.0005033516602499999	0.00033277056399999994	-0.0145824	-0.06155670000000001	0.00021264638976	0.003789227314890001	0.0904045	0.028333299999999995	0.008172973620249999	0.00080277588889	0.000473388	0.0008277830000000001	2.2409619854400006e-07	6.852246950890002e-07	-0.0	-0.000648747	0.0	4.20872670009e-07	0.000411264	0.00024039799999999998	1.6913807769600001e-07	5.779119840400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
