trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14
0.0319531,-0.0741964,-0.0632317,0.00101873,0.000425075,0,0,0,0,0,0,0,0.0010210006,0.0055051058,0.0039982479,1.0378108e-06,1.8068876e-07,0,0,0,0,0,0,0,-0.084942658,0.32254346,-0.044694174,0.17898995,-0.27931987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0190564,-0.0742015,-0.0631617,0.000947501,-0,0.000223923,-0.0128967,-5.1e-06,7e-05,-7.1229e-05,-0.000425075,0.000223923,0.00036314638,0.0055058626,0.0039894003,8.9775815e-07,0,5.014151e-08,0.00016632487,2.601e-11,4.9e-09,5.0735704e-09,1.8068876e-07,5.014151e-08,0.0005539156,0.16448349,0.045087836,0.019644172,-0.1187626,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0
0.0191008,-0.0207715,-0.0554047,0.000700152,0.000252901,0.00013264,4.44e-05,0.05343,0.007757,-0.000247349,0.000252901,-9.1283e-05,0.00036484056,0.00043145521,0.0030696808,4.9021282e-07,6.3958916e-08,1.759337e-08,1.97136e-09,0.0028547649,6.0171049e-05,6.1181528e-08,6.3958916e-08,8.3325861e-09,0.14181187,0.1068602,0.0055659124,0.044603883,-0.078048737,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0
0.0190848,-0.055481,-0.0385159,0.0012364,-0.000154727,0,-1.6e-05,-0.0347095,0.0168888,0.000536248,-0.000407628,-0.00013264,0.00036422959,0.0030781414,0.0014834746,1.528685e-06,2.3940445e-08,0,2.56e-10,0.0012047494,0.00028523157,2.8756192e-07,1.6616059e-07,1.759337e-08,0.076810623,-0.047144831,-0.083055732,-0.012972251,-0.074961508,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0
0.0190911,-0.0554524,-0.0147457,0.00127075,-5.28713e-05,0,6.3e-06,2.86e-05,0.0237702,3.435e-05,0.0001018557,0,0.0003644701,0.0030749687,0.00021743567,1.6148056e-06,2.7953744e-09,0,3.969e-11,8.1796e-10,0.00056502241,1.1799225e-09,1.0374584e-08,0,0.097599048,-0.073613383,-0.063719033,0.071375999,-0.046788643,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0
0.0385376,0.00905958,-0.0149885,0.000490227,0.000555256,0.000212896,0.0194465,0.06451198,-0.0002428,-0.000780523,0.0006081273,0.000212896,0.0014851466,8.207599e-05,0.00022465513,2.4032251e-07,3.0830923e-07,4.5324707e-08,0.00037816636,0.0041617956,5.895184e-08,6.0921615e-07,3.6981881e-07,4.5324707e-08,0.014040958,-0.096679659,-0.035005287,0.1054737,0.024584478,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0
0.0384873,-0.0723721,-0.00164675,0.00100716,-0,0.000367345,-5.03e-05,-0.08143168,0.01334175,0.000516933,-0.000555256,0.000154449,0.0014812723,0.0052377209,2.7117856e-06,1.0143713e-06,0,1.3494235e-07,2.53009e-09,0.0066311185,0.00017800229,2.6721973e-07,3.0830923e-07,2.3854494e-08,-0.073527115,-0.078769455,-0.043463913,0.069687662,-0.011998405,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0
0.0197132,0.000337194,-0.0427377,0.000717594,0.000549024,0.000185434,-0.0187741,0.072709294,-0.04109095,-0.000289566,0.000549024,-0.000181911,0.00038861025,1.1369979e-07,0.001826511,5.1494115e-07,3.0142735e-07,3.4385768e-08,0.00035246683,0.0052866414,0.0016884662,8.3848468e-08,3.0142735e-07,3.3091612e-08,-0.034228179,-0.042252236,0.053504223,0.09882176,0.046176109,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0
0.0223278,-0.00927085,-0.0562116,0.000698013,0.000410538,0,0.0026146,-0.009608044,-0.0134739,-1.9581e-05,-0.000138486,-0.000185434,0.00049853065,8.594866e-05,0.003159744,4.8722215e-07,1.6854145e-07,0,6.8361332e-06,9.231451e-05,0.00018154598,3.8341556e-10,1.9178372e-08,3.4385768e-08,-0.068342707,-0.020042571,0.045659343,0.077109053,0.035266852,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0
0.0122618,-0.0659389,-0.0666243,0.00106554,-0,0,-0.010066,-0.05666805,-0.0104127,0.000367527,-0.000410538,0,0.00015035174,0.0043479385,0.0044387974,1.1353755e-06,0,0,0.00010132436,0.0032112679,0.00010842432,1.350761e-07,1.6854145e-07,0,-0.10756336,-0.046358423,0.028400187,-0.057052665,0.0052588951,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0
