global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
664.0373759646437	n/a	440945.6366780096	n/a	1078.7179501512803	n/a	n/a	1163632.41597858	720.5477561137525	n/a	519189.06884056365	n/a	759.8281905649484	533.026412385761	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.30002e-09	n/a	1.6900520004e-18	n/a	0.0	n/a	0.0	n/a	4.17771e-10	n/a	1.7453260844099994e-19	n/a	0.0	n/a	n/a	0.0	-5.20479e-05	n/a	n/a	2.70898389441e-09	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.5299077792575	-7.5074681853861875	431031.5198086404	56.36207855458578	1037.5576879115517	-41.16026223972858	1694.1671876432267	1076525.955744365	719.7271755628645	-0.8205805508879394	518007.2072436984	0.6733524404955539	751.5161894211165	498.4595387022912	1.718114	29.465912	0.168496645882249	0.0948163	-0.1164604489	-0.114021055	-0.1652479084	-0.1533474945	0.2520527978	-0.0244027688	0.0133789882	-0.061569516799999995	0.21913925420000002	0.0053652423	-0.08460707	0.0006772992999999999	-0.0996739491	-0.1709228806	0.0410547032	-0.0468598595	0.0207708006	-0.1238815467	0.051768034299999995	-0.0910389214	0.0753284146	-0.07909708480000001	0.1051654745	-0.20534074859999998	0.0261924736	-0.1412451364	0.0484889272	-0.04256307559999999	0.0525616011	-0.09201785679999999	-0.2228180461	-0.0907108982	0.06699201839999999	-0.1271473367	0.034128011	-0.0179615299	0.048354373	-0.07549935599999999	0.1497419206	-0.1037071281	0.1626418952	-0.14797823470000002	0.1128608806	0.1128439341	0.1128156919	0.0	0.0185256	0.01852560130002	0.00034319785535999984	0.0003431979035273026	0.0481757	0.0481757	0.0023208980704899997	0.0023208980704899997	0.0722962	0.072296199582229	0.005226740534440001	0.005226740474033489	0.0	0.0	0.0	0.0	0.000537935	0.0005899829	3.4807982229241014e-07	2.8937406422500004e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.6458535624682	1.115945783210691	432498.0687079074	1.2453349910657223	1025.187588034111	-12.37009987744068	153.0193709778579	1051009.590659198	719.4812740945015	-0.2459014683630585	517653.30377264717	0.06046753214310825	750.4160397670512	509.5442115624438	1.426792	24.469692	0.13482044999999998	0.0808128	-0.1110152796	-0.127593325	-0.1039608685	-0.1230444242	0.2093178218	-0.11932233560000001	-0.0421281338	-0.0591318299	0.20625734199999998	0.022154873399999997	-0.15217605439999998	-0.0482293145	-0.0626931052	-0.1923163174	0.1040516086	-0.0081450866	-0.0297201789	-0.0892288917	0.0761076302	-0.12225028980000001	0.02843823	-0.058113698	0.0616337463	0.0907758187	-0.0028083871000000003	-0.0267473223	0.1539248175	-0.0330132602	0.045933953799999996	-0.0771968688	-0.1986073036	-0.11321831689999999	0.104691116	-0.1375895467	0.002783147	-0.1108986514	0.0427169191	-0.0726383743	0.1464016279	-0.0312806726	-0.0079985739	-0.1889418505	0.1128156919	0.1126632248	0.11240926539999999	0.0	0.0272356	0.00871	0.00074177790736	7.586410000000004e-05	0.07496909999999997	0.02679339999999997	0.005620365954809995	0.0007178862835599988	0.130681	0.05838479999999999	0.017077523760999996	0.0034087848710399986	-0.0005337	-0.0005337	2.8483569000000004e-07	2.8483569000000004e-07	0.00082288	0.000284945	8.1193653025e-08	6.771314944e-07	-5.29396e-23	-5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654.7542998467403	-2.8915537157279236	428703.19316779525	8.36108289093996	1013.1167602554224	-12.07082777868868	145.7048832627623	1026405.5699104429	719.3632437609648	-0.11803033353669436	517483.4764742972	0.013931159634783313	748.5423826443391	504.6385014373885	0.998481	17.1241	0.11565175	0.0620126	-0.10497534	-0.11942716960000001	-0.0601247783	-0.0781783717	0.09958625289999999	-0.1589851691	-0.063486534	-0.0547200005	0.169961074	0.0851181852	-0.1315844337	-0.0548648383	-0.1440906374	-0.1731379684	0.0694927209	-0.0161352128	-0.0725650053	0.014194500700000001	0.05852508	-0.0628943449	0.049288021900000006	-0.048626509400000004	0.048702874199999996	-0.0729884772	0.054549071500000004	0.09729947050000001	0.0417235484	0.0540561968	0.0064433584999999995	-0.06707008190000001	-0.1518111724	-0.0990115853	0.1016804375	-0.13515634640000002	-0.064820765	-0.050346045	0.0423457745	-0.11164168449999999	0.0934166391	0.0051378119	-0.030648812400000006	-0.159975234	0.1127253327	0.1123020954	0.1115978766	0.0	0.0553861	0.0281505	0.0030676200732099998	0.0007924506502500001	0.09973870000000004	0.024769600000000072	0.009947808277690007	0.0006135330841600036	0.173541	0.04286000000000001	0.030116478681	0.0018369796000000007	-0.000577073	-4.337299999999998e-05	1.8812171289999983e-09	3.33013247329e-07	0.00117694	0.00035406	1.253584836e-07	1.3851877636e-06	0.0	5.29396e-23	0.0	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.0881120402347	1.3338121934943956	430451.61076051963	1.779054967514331	1008.5605523220893	-4.5562079333330985	20.759030731767464	1017194.3877002378	719.4309437312805	0.06769997031574349	517580.8827980809	0.004583285980752549	749.5914765934532	512.4166907451535	1.056746	18.123343	0.08233150000000003	0.0403331	-0.0875797722	-0.10661259320000001	-0.0313482728	-0.047333226	0.0391605657	-0.1732429049	-0.08537971289999999	-0.057772492599999996	0.1646221008	0.0202470146	-0.1404262583	-0.134986635	-0.0751337708	-0.0453124838	-0.0367496315	0.0668882458	0.0869154742	0.032316865800000004	0.10738588449999999	-0.1157096684	0.002551605	-0.0188759959	-0.19795636100000005	0.11399433029999999	0.17149719859999998	0.0801714473	0.0649736968	0.09688673869999999	-0.1609496329	-0.06680614110000001	-0.1526711047	-0.0981933265	0.0610862411	-0.0293681911	-0.08870299109999999	-0.138951452	-0.0482478652	-0.1035327783	0.0343564343	-0.0124574723	-0.0269943316	-0.0187403986	0.1125898391	0.1117611244	0.1103844485	0.0	0.0554231	3.700000000000231e-05	0.0030717200136100003	1.369000000000171e-09	0.13247500000000004	0.0327363	0.01754962562500001	0.0010716653376899995	0.199208	0.025666999999999995	0.039683827264	0.0006587948889999997	-0.000246379	0.00033069400000000003	1.0935852163599999e-07	6.070261164100001e-08	0.00102981	-0.0001471300000000001	2.1647236900000023e-08	1.0605086361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.1087771257546	0.020665085519908644	430478.7274214532	0.0004270457595451379	1010.004143966037	1.443591643947684	2.083956834475577	1020108.3708285672	720.8467149143685	1.4157711830879407	519619.9864028368	2.0044080428622277	749.2395622853721	505.44814519120405	1.089227	18.680407	0.08405069999999998	0.0529661	-0.0925483916	-0.09444378939999999	-0.027436697799999996	0.0043992359	0.0893063408	-0.11684093699999999	0.0188437987	-0.0655927335	0.1181463019	0.039047567400000004	-0.0374772038	-0.0013259094	-0.1004905235	-0.0758644517	-0.0961779052	-0.0665142298	0.0362161444	0.058206417	0.008365005600000001	0.17310503829999999	0.1015191026	-0.1600622342	-0.019001620900000002	0.10476027859999999	-0.025136142400000002	0.057990769299999995	0.0595947474	0.09632247740000001	-0.0003407083	-0.0616474199	-0.0968750036	-0.1361689641	0.0489308026	0.0129011744	-0.044510087999999996	0.0173565521	0.0269439435	-0.10123035220000001	-0.0733764788	-0.0009532549	0.036484332599999995	-0.077794769	0.11240926539999999	0.111041178	0.1087733526	0.0	0.055405	-1.8100000000007e-05	0.003069714025	3.2761000000025334e-10	0.158568	0.026092999999999974	0.025143810624000004	0.0006808446489999987	0.199672	0.00046400000000002	0.039868907584	2.152960000000185e-07	0.000688424	0.000934803	8.73856648809e-07	4.73927603776e-07	0.00105775	2.794000000000017e-05	7.806436000000094e-10	1.1188350625000003e-06	-0.000186769	-0.000186769	3.4882659361e-08	3.4882659361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.4989928022001	2.3902156764454503	433620.923521512	5.713130979925581	1011.7102746224724	1.706130656435448	2.9108818168288533	1023557.6797766786	721.1218423769222	0.27512746255376896	520016.7115530867	0.07569512065127554	750.7479469780243	505.207219205284	1.186472	20.348175	0.14480119999999996	0.062442	-0.09649412269999999	-0.0937290193	-0.0721536837	-0.0644920922	-0.0206501503	-0.15260253	0.1420256243	-0.09051051630000001	0.1445024021	0.0488588409	-0.0054129586	-0.020911179499999998	-0.0493186004	-0.004635095200000001	-0.0025063058999999998	-0.1155301245	-0.1297354366	0.08468386060000001	0.0043228908000000005	-0.022927010299999998	0.0848002702	0.0646663606	0.05892858400000001	-0.0048633013	0.08268056309999999	-0.1185265269	-0.1430206781	0.11653607369999999	-0.1063534145	-0.0910953149	-0.1521126799	-0.029489920299999996	0.035421605099999996	0.0356077332	-0.0988171446	0.0677157231	-0.1251781499	-0.0691857441	-0.0813686878	0.0949944085	-0.045616899	-0.09530431380000001	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.0357264	-0.0196786	0.0012763756569599998	0.00038724729795999984	0.111718	-0.04685	0.012480911524000002	0.0021949225000000004	0.176244	-0.023428000000000004	0.031061947536000008	0.0005488711840000002	0.000383881	-0.000304543	9.2746438849e-08	1.4736462216099995e-07	0.0013942	0.00033644999999999986	1.131986024999999e-07	1.94379364e-06	-0.000642668	-0.000455899	4.13022158224e-07	2.07843898201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.4476129438535	0.948620141653464	434871.1542173465	0.8998801731506383	1014.1053837243206	2.39510910184822	5.7365476097561885	1028409.7292986516	720.8468927601747	-0.2749496167475627	519620.2428019988	0.0755972917496316	749.1462660325415	513.8259551958049	1.1989820000000002	20.562714	0.25996133000000005	0.150608	-0.07450324679999999	-0.0674685413	-0.0432674096	-0.0321312557	0.0116950219	-0.046633687699999996	0.0780795594	-0.0634482264	0.09867523560000001	0.0046241018	-0.0110334788	0.036838543	0.0686678855	0.0070618713	0.0267823846	-0.0815759812	-0.1082816012	0.0670716453	-0.09046013779999999	-0.0561620364	-0.11174547289999999	-0.10253093740000001	0.094779091	-0.021376480099999998	0.1093671069	0.036484129	-0.17764901870000002	0.0314541358	-0.11487369439999999	-0.0589918358	-0.0721499716	-0.0595072038	0.00602331	-0.042100833899999995	-0.0507774761	0.0787778039	0.0034040496000000003	0.0944206168	-0.0100680537	0.1061670674	-0.010956707	-0.10145334789999999	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.00382213	-0.03954853	1.46086777369e-05	0.0015640862251608998	0.218286	0.10656800000000001	0.047648777796000005	0.011356738624	0.274592	0.098348	0.075400766464	0.009672329103999998	0.00040221	1.8329000000000034e-05	3.3595224100000125e-10	1.617728841e-07	0.00151877	0.00012457000000000004	1.5517684900000014e-08	2.3066623129e-06	-0.0008097049999999998	-0.00016703699999999976	6.556221870249996e-07	2.7901359368999916e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.1272846400834	-0.32032830377011123	434448.77735700953	0.10261022219623664	1013.1051995886792	-1.0001841356414616	1.0003683051888577	1026382.1454336173	720.3645156511895	-0.4823771089851334	518925.03540937294	0.2326876752728553	747.843939397173	510.14246889476766	1.209056	20.735491	0.19445212000000006	0.100436	-0.0923642168	-0.0560976355	-0.025853790699999997	0.0548920732	0.1720972282	-0.0745044521	0.1148280883	-0.047151591900000005	0.0776237548	-0.0688591871	-0.1295547829	0.1440014361	0.0053470186	-0.0830270186	0.0169732691	-0.1112965135	-0.0573725305	0.023930335499999997	-0.0274187704	0.0567906129	-0.0653777566	-0.0380416653	-0.06832235889999999	-0.0988273773	-0.0675164528	-0.0244663509	0.039715537999999995	0.055232938499999995	0.0738584349	-0.0479449942	-0.0419770777	-0.1614323506	0.046824865	-0.027255221	0.1246732092	0.0554449988	-0.017581697099999998	-0.0360143355	-0.0067302376	0.0827367573	-0.0186057724	0.024175401800000003	0.1115978766	0.1078204375	0.1016191316	0.0	-0.0239175	-0.02009537	0.00057204680625	0.0004038238954369001	0.15926300000000002	-0.059022999999999985	0.025364703169000004	0.003483714528999999	0.249573	-0.025019000000000013	0.062286682329000004	0.0006259503610000006	0.00127857	0.0008763599999999999	7.680068495999998e-07	1.6347412448999997e-06	0.00182039	0.0003016200000000001	9.097462440000004e-08	3.3138197521000007e-06	-0.00143802	-0.0006283150000000003	2.0679015204e-06	3.947797392250002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.882210605963	1.7549259658795793	436765.2962954244	3.079765145718373	1009.384902445816	-3.7202971428631604	13.840610831195793	1018857.8812855495	720.5144396660138	0.14992401482425066	519141.05776722974	0.02247721022102213	749.0580843759641	510.6441870352125	1.174413	20.141356	0.1143734	0.074645	-0.0811292797	-0.0588862282	-0.0445327282	0.0107616794	-0.019668564	-0.0751129587	0.0826391351	-0.0490792647	0.09115770449999999	-0.0719048554	-0.1045591174	0.0503429097	0.018109185	0.17121406600000005	-0.1424268964	0.0067495874	-0.1214088275	-0.0628962812	0.0707424379	0.005848831999999999	-0.08927599480000001	-0.0962143946	-0.0614689171	0.0480756947	-0.0377674077	-0.0057742033	0.0458416583	-0.1020163719	0.018917526299999998	-0.0527976969	-0.059284349699999996	-0.10076450869999999	-0.0314103045	0.06397834200000001	-0.0397917381	-0.024371602000000003	-0.1034196924	0.0066343035	-0.042734194	0.12725643080000001	-0.0330786809	0.0376338963	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.0247659	-0.0008483999999999993	0.0006133498028099999	7.197825599999984e-07	0.218031	0.05876799999999999	0.047537516961	0.0034536778239999985	0.258304	0.008730999999999989	0.06672095641599997	7.62303609999998e-05	0.00070165	-0.00057692	3.328366864e-07	4.923127225e-07	0.00154277	-0.0002776200000000001	7.707286440000009e-08	2.3801392729e-06	-0.001504	-6.597999999999999e-05	2.262016e-06	4.3533603999999984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
