global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
645.5469663350924	-0.7930150298476519	416730.88574444095	0.6288728375642723	961.3930415654756	-9.765645335237538	95.36782881364664	924276.5803705164	696.2422998535568	-1.0203766968829768	484753.3401053701	1.0411686035418144	733.4529958742053	485.28393840088563	1.0354390000000002	20.00181	0.19250499999999987	0.0938118	-0.0205318002	-0.061002647800000004	-0.023581350499999997	-0.0313511487	-0.0196058361	-0.068496772	-0.0132025998	-0.0440883046	-0.0579171791	-0.0290722487	0.1046115094	0.0238753064	-0.0783029563	-0.0109031108	-0.1099098342	-0.010883228600000001	0.0389404613	0.0111287926	0.07126176740000001	-0.0256200963	0.0269304141	-0.015095955500000001	0.0506874962	-0.029746843199999998	-0.012296271499999999	-0.1026245591	-0.08347197440000001	0.0642427238	0.0799983725	-0.06615824299999999	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	-0.274195	-0.018537999999999943	0.07518289802499999	0.0003436574439999978	0.425278	-0.06606900000000004	0.180861377284	0.004365112761000006	1.99118	0.020859999999999882	3.9647977924	0.00043513959999999486	-0.0243364	0.0008691999999999972	7.555086399999948e-07	0.0005922603649600001	0.00554892	0.0005665999999999996	3.2103555999999953e-07	3.07905131664e-05	-0.00391801	-0.0003049600000000004	1.5350802360100002e-05	9.300060160000024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.5705237005408	0.023557365448368728	416761.30107099045	0.0005549494668679966	961.061847739909	-0.33119382556662913	0.10968935009345876	923639.875181248	695.8326472604077	-0.4096525931490759	484183.07299342705	0.1678152470737624	733.2274628886627	489.1097708309398	0.979661	18.92433	0.16599499999999984	0.0755122	-0.0150228697	-0.050381165199999994	-0.021472248	-0.0262123155	0.053399452300000004	-0.0185650023	-0.0225221805	-0.0330051396	-0.0394624559	-0.0681162293	0.02309972	-0.014999341299999996	0.024094772799999997	0.1297674138	-0.04871317519999999	-0.04708689730000001	0.0017513632999999998	-0.013602633999999999	-0.0031943063	-0.0663652283	0.0425211692	-0.0179576875	0.029477609199999998	-0.0026959324	-0.07251280360000001	-0.0602796341	0.0668400387	0.0475926166	-0.007720269799999999	0.0120940276	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.31898000000000004	-0.04478500000000008	0.10174824040000002	0.002005696225000007	0.447809	0.022531000000000027	0.20053290048099998	0.0005076459610000012	1.95232	-0.038859999999999895	3.8115533824	0.0015100995999999913	-0.0249487	-0.0006122999999999998	3.749112899999996e-07	0.0006224376316900001	0.00516889	-0.00038003	1.4442280089999994e-07	2.67174238321e-05	-0.00412206	-0.0002040499999999999	1.6991378643600002e-05	4.1636402499999954e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647.0348734142483	1.46434971370752	418654.12741419225	2.144320084035296	966.6853288246924	5.623481084783408	31.623539510916768	934480.5249649036	696.659842939002	0.8271956785943075	485334.936763795	0.684252690685097	735.1709910770503	487.0871282243261	0.99724	19.263903	0.10628799999999992	0.0690518	-0.0296109939	-0.054544843499999995	0.0135970056	-0.0467403077	0.0066428426	-0.0547100583	-0.0061277251	-0.0514080881	-0.0236041612	-0.023984784300000003	0.07144945429999999	0.0169458411	-0.0644625001	-0.08645356650000001	0.009273287199999999	0.0964536877	0.0890819471	-0.0451523997	-0.0016674549	0.0356609087	-0.05675019730000001	-0.0096708608	0.0640614449	-0.027971924	0.018195232	-0.0729376367	-0.09176433449999999	-0.0984746665	-0.0127680392	0.021233966099999998	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.312363	0.0066170000000000395	0.097570643769	4.378468900000053e-05	0.502734	0.054925	0.252741474756	0.003016755625	1.95639	0.004070000000000018	3.827461832100001	1.6564900000000147e-05	-0.025521	-0.0005723000000000013	3.2752729000000147e-07	0.0006513214410000001	0.00532775	0.00015886000000000025	2.523649960000008e-08	2.83849200625e-05	-0.00420442	-8.236000000000007e-05	1.7677147536400005e-05	6.783169600000012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.8966050194185	-1.1382683948297654	417182.4243756108	1.2956549386683307	962.9702916411032	-3.715037183589175	13.801501275450187	927311.7825833516	696.8094357895022	0.14959285050019844	485543.3898052845	0.02237802092077472	733.9364932585617	487.64684955162164	1.096438	21.180141	0.235544	0.136171	-0.0095209771	-0.033700181	-0.008611224300000001	-0.0140997348	0.0305067789	-0.033494583599999996	-0.003533852	-0.0400485458	-0.0252306695	-0.0095790405	-0.0468122258	0.0425156902	0.045739910599999996	0.0284768518	-0.09246548619999999	-0.0327448345	-0.015692385	-0.1030718033	-0.0127732555	0.0172658792	-0.0611191998	-0.0024096423999999997	0.0275666776	-0.0189221354	-0.0177418435	-0.0065330575	0.0885830925	0.1255400642	0.061648477199999996	-0.0413921213	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.346791	-0.034427999999999966	0.12026399768099998	0.0011852871839999972	0.396129	-0.10660499999999999	0.15691818464100002	0.011364626025	1.91419	-0.04220000000000002	3.6641233561	0.0017808400000000012	-0.0249086	0.0006124000000000025	3.7503376000000315e-07	0.0006204383539599999	0.00532775	0.0	0.0	2.83849200625e-05	-0.00463824	-0.0004338199999999997	2.15132702976e-05	1.8819979239999973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.544809888766	-0.3517951306524765	416728.10157432314	0.12375981395079301	971.513908865222	8.543617224118746	72.99339527225855	943839.2751185828	697.5004252459057	0.6909894564034857	486506.8432182193	0.4774664288607847	736.7173186174324	479.267021680112	1.078032	20.824587	0.22395350000000008	0.123296	-0.0270491677	-0.0355799839	0.0375266546	-0.0308323727	0.11254120140000001	0.0301593698	0.0395494397	-0.029663809399999998	0.0971359936	-0.0599170584	-0.0401287291	-0.0394564961	0.0459835804	0.0073183534	0.1387214108	0.0158004607	0.0076830867	0.0986663553	-0.0272205502	-0.0635692404	-0.0876090653	0.0403393763	0.0348372105	0.12483217619999999	-0.0669575534	0.0254683078	0.044674552199999995	-0.11382320609999999	-0.044955445	0.0106415978	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	-0.35432	-0.007529000000000008	0.12554266239999998	5.668584100000012e-05	0.493903	0.09777399999999996	0.243940173409	0.009559755075999994	1.89211	-0.0220800000000001	3.5800802521	0.00048752640000000437	-0.0259495	-0.0010409000000000009	1.0834728100000018e-06	0.00067337655025	0.00490831	-0.00041944000000000014	1.7592991360000007e-07	2.40915070561e-05	-0.00416717	0.0004710699999999997	1.7365305808900007e-05	2.2190694489999968e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644.5073197304342	-1.0374901583318206	415389.6851861081	1.076385828635386	963.6588592048153	-7.855049660406735	61.70180516745596	928638.396923926	696.8358281258037	-0.6645971201020302	485580.1713597746	0.4416893320479123	734.5928927190342	480.3209203252605	1.072218	20.712282	0.21219149999999992	0.120479	-0.0175443174	-0.027015522900000002	0.0024019831	-0.009118283000000001	-0.005028296	-0.0437695662	0.0139507994	-0.0333925921	-0.0039281531	-0.0041437229	-0.0361425011	0.024151569300000002	-0.09566276300000001	-0.0372684351	-0.1170385298	-0.029022883500000006	0.0240732666	0.0484060808	0.0163625812	-0.07322176379999999	-0.0203716297	0.0126177823	0.0377828967	0.0063184862	0.008183329599999999	-0.025410086600000003	-0.009999090799999999	0.0322897257	0.14572950839999999	-0.0705399687	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.357117	-0.002797000000000049	0.12753255168900002	7.823209000000277e-06	0.387509	-0.106394	0.150163225081	0.011319683235999998	1.93228	0.04017000000000004	3.7337059983999996	0.0016136289000000029	-0.0256566	0.0002929000000000022	8.579041000000128e-08	0.00065826112356	0.00541662	0.0005083099999999997	2.583790560999997e-07	2.93397722244e-05	-0.00462257	-0.0004553999999999999	2.13681534049e-05	2.0738915999999992e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643.3564853046553	-1.1508344257789531	413907.56718355906	1.3244198755579728	963.4522889357016	-0.20657026911362664	0.04267127608167613	928240.3130554426	696.0155978473058	-0.8202302784978883	484437.7124467425	0.6727777097647234	734.3478335538748	480.6407610837151	0.994157	19.204353	0.11133299999999992	0.0751039	-0.0102408526	-0.0294517533	0.0082855228	-0.013428368799999998	0.0665622951	0.014300229499999999	0.0082146202	-0.0169735849	0.0227362581	-0.1116419555	-0.0737133345	-0.0450482162	-0.010905345700000001	0.0384115181	0.046474803700000004	0.0192309751	-0.126245691	0.0118349735	0.038822863	0.0158428995	-0.0376494909	0.0154003483	0.0184263045	0.0639786375	-0.0684953135	-0.0078615146	0.10476748359999999	-0.0172231021	0.0400558273	0.0697702942	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	-0.339167	0.017950000000000018	0.115034253889	0.00032220250000000077	0.456705	0.06919600000000004	0.20857945702500005	0.004788086416000005	1.92778	-0.0045000000000001705	3.7163357284	2.0250000000001536e-05	-0.0258164	-0.00015980000000000158	2.5536040000000517e-08	0.0006664865089600001	0.00543367	1.7050000000000225e-05	2.9070250000000766e-10	2.95247696689e-05	-0.00440568	0.00021689	1.94100162624e-05	4.704127209999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643.9021059430884	0.5456206384330926	414609.9220379442	0.2977018810841356	963.8148627934686	0.3625738577669608	0.13145980233601634	928939.0897415926	696.0031363111963	-0.012461536109526605	484420.3657550216	0.00015528988220903548	734.5552431025898	481.4816854720022	1.030306	19.902645	0.1145364999999998	0.0715435	-0.0244864883	-0.0312077082	0.0071451673	-0.0316416726	-0.0136548071	-0.0513752854	-0.0090225328	-0.039764512099999996	-0.031460639	-0.046868239900000004	-0.0229025928	-0.019202023500000002	-0.1167244692	-0.1186571948	-0.0061990811	0.030904393500000002	0.1020684238	0.0077805536	-0.025013561299999997	-0.087189269	-0.08747115150000001	-0.0026461346000000003	0.048499582199999995	-0.024204661699999998	0.0187677877	-0.06064544280000001	-0.041917428799999996	-0.1137541686	0.062993166	0.0692324213	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.339088	7.899999999999574e-05	0.114980671744	6.240999999999327e-09	0.479482	0.022776999999999936	0.229902988324	0.0005187917289999972	1.97362	0.045840000000000325	3.8951759044000007	0.0021013056000000296	-0.0264323	-0.0006158999999999991	3.793328099999989e-07	0.0006986664832900001	0.00528305	-0.00015061999999999975	2.2686384399999923e-08	2.79106173025e-05	-0.00455597	-0.00015028999999999995	2.07568626409e-05	2.258708409999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643.7245846180689	-0.1775213250194838	414381.3408417053	0.031513820836673215	961.038536858846	-2.776325934622605	7.707985695258081	923595.0693277916	695.0236269226892	-0.97950938850704	483057.84198076953	0.9594386421734356	732.7508669988263	477.41217874148316	1.023715	19.775341	0.18940199999999988	0.102236	-0.012549568899999999	-0.027540621499999998	-0.0184874798	-0.0145453721	-0.0365266843	-0.0742621485	-0.0313111427	-0.038792053199999996	-0.0865739612	-0.0378201644	-0.08273328769999999	0.033573765	0.055177186600000004	0.0859352864	-0.0930218394	0.0087662271	-0.025729363999999998	0.0057677428000000005	0.0087449385	-0.0729143829	0.0416307478	-0.024581904300000002	0.0308499552	-0.0915283725	0.0333093965	-0.0364848925	0.1438227705	0.0910171825	0.0337181315	0.058888800199999994	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.322176	0.016911999999999986	0.103797374976	0.0002860157439999994	0.392624	-0.08685799999999999	0.15415360537599998	0.0075443121639999985	2.00248	0.028859999999999664	4.009926150399998	0.0008328995999999807	-0.0258048	0.0006274999999999996	3.9375624999999947e-07	0.0006658877030399999	0.00558727	0.00030422	9.25498084e-08	3.12175860529e-05	-0.00475969	-0.00020371999999999925	2.26546488961e-05	4.1501838399999694e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644.5166732871706	0.7920886691017586	415401.7421451615	0.6274044597193952	971.4326794104404	10.394142551594427	108.03819938286593	943681.4506265473	696.4521325314502	1.4285056087609291	485045.5729076046	2.040628274261433	735.9399466188754	483.9352376260009	1.070836	20.685583	0.222764	0.11028	-0.0135570094	-0.024147911499999997	0.022788391	-0.033447278500000004	0.11804339330000001	0.035431901200000004	0.0114343014	-0.0352246127	0.0030100906	-0.0414606243	-0.0926905678	-0.0162924445	0.0242861122	-0.0629198393	0.0728890301	0.058778030700000004	0.0510692959	0.06805514160000001	-0.0564102762	-0.0824282302	-0.0112199564	0.02046732	0.0259159342	0.056460020599999994	-0.0344173163	0.028009623900000002	0.0809325904	-0.1590442713	-0.012144626100000002	0.0033487106	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	-0.336444	-0.014268000000000003	0.113194565136	0.00020357582400000007	0.471532	0.07890799999999998	0.22234242702399995	0.006226472463999997	1.93246	-0.07001999999999997	3.7344016516	0.004902800399999996	-0.0262742	-0.00046940000000000176	2.2033636000000162e-07	0.0006903335856399999	0.00544359	-0.0001436800000000002	2.0643942400000057e-08	2.96326720881e-05	-0.00418141	0.0005782799999999996	1.74841895881e-05	3.3440775839999946e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.5110602187688	0.9943869315981146	416684.5288647589	0.9888053697331136	964.0501233777368	-7.382556032703634	54.502133576008795	929392.6403846295	695.8683993530884	-0.5837331783617401	484232.8292182293	0.3407444235202991	734.3701652190688	484.23365839205536	1.013606	19.580063	0.05179799999999997	0.0257044	-0.021999098999999998	-0.0135083848	-0.015533618899999999	-0.0134390146	-0.07461592610000001	-0.09294960960000001	-0.0138944926	-0.040624023100000003	-0.0899625741	0.0348591457	-0.0354689418	-0.0057380964	-0.0179524335	-0.0612943475	-0.0132781298	0.1015820848	0.0945593958	-0.022229300499999997	0.0676636152	0.0389875044	0.0443456556	-0.0082557059	0.0454617608	-0.08897969609999999	0.0957635597	-0.022137853	-0.006513344399999999	-0.06023195570000001	0.087735335	-0.0033661718	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	-0.323328	0.013116000000000015	0.104540995584	0.00017202945600000043	0.468075	-0.0034569999999999323	0.219094205625	1.1950848999999532e-05	1.9427	0.010240000000000249	3.774083290000001	0.00010485760000000509	-0.0265642	-0.00028999999999999865	8.409999999999917e-08	0.0007056567216400001	0.00525797	-0.00018562000000000008	3.4454784400000024e-08	2.76462485209e-05	-0.00420549	-2.4080000000000108e-05	1.76861461401e-05	5.798464000000052e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646.7484270181261	1.2373667993573465	418283.5278504204	1.531076596151843	962.7805769321428	-1.26954644559396	1.6117481775202578	926946.4393177895	698.2654220783296	2.397022725241186	487574.5996702278	5.745717945322683	735.396467952881	485.0169764247596	1.000461	19.326122	0.12370099999999998	0.0725828	-0.0047057307	-0.007921091	-0.0059169932	0.0101044734	-0.0158849055	-0.0756432608	0.0274023844	-0.0419897898	0.0110080457	0.1200972409	-0.0164514677	0.0926638541	0.055345781	0.0088250196	-0.0789301054	-0.0030707658000000003	0.059492458	0.1400130422	-0.0217993579	-0.0522321498	-0.0558667516	0.0140595117	0.0352896077	-0.0616930706	0.0803906049	0.1030893366	0.0303074283	0.0566642263	-0.0745165349	0.0196841749	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	-0.286976	0.036352	0.082355224576	0.0013214679039999994	0.413369	-0.05470600000000003	0.170873930161	0.002992746436000004	1.94249	-0.00021000000000004349	3.7732674001	4.410000000001826e-08	-0.026228	0.00033620000000000183	1.1303044000000119e-07	0.0006879079839999997	0.00513083	-0.00012713999999999957	1.6164579599999885e-08	2.63254164889e-05	-0.00402017	0.0001853200000000001	1.61617668289e-05	3.434350240000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.3248371777685	1.5764101596423643	420325.09450158	2.485068991423665	966.9478452083576	4.167268276214827	17.366124885946494	934988.1353530859	698.1553905236874	-0.11003155464220526	487420.9493172825	0.012106943016980605	736.2646535195684	492.07197484806466	0.991146	19.146198	0.096208	0.0531801	-0.0089988434	-0.0012410439	0.0095428179	-0.0078269531	0.027473570699999998	-0.0178794823	0.0234052637	-0.0554467409	-0.028511404599999998	0.1775972504	-0.0661061904	0.045917401	-0.006845690600000001	-0.0456318896	-0.0536537345	-0.0280887661	-0.017949302	-0.0491441967	-0.0338091403	-0.0817264972	-0.095944241	0.0186375215	0.035549874	-0.054219513399999995	0.0963161159	0.10735577439999999	0.055501754400000006	0.0341172329	0.0293290363	-0.1402907437	0.0536318538	-0.054483950700000006	-0.1078282764	-0.052775283799999996	0.0	-0.281354	0.005622000000000016	0.079160073316	3.1606884000000176e-05	0.453458	0.04008899999999999	0.205624157764	0.0016071279209999988	1.9108	-0.03169	3.65115664	0.0010042560999999998	-0.0265553	-0.00032730000000000264	1.0712529000000168e-07	0.0007051839580900001	0.00516089	3.0059999999999292e-05	9.036035999999572e-10	2.6634785592099995e-05	-0.00400139	1.878000000000036e-05	1.6011121932099992e-05	3.526884000000135e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.0590148660949	-0.26582231167355985	419980.4867492134	0.0706615013834752	971.6718849130425	4.724039704684857	22.316551131438974	944146.2519304649	699.1171054916365	0.9617149679490922	488764.72719100397	0.9248956795773232	737.7783252078334	488.343320312687	0.917255	17.718813	0.1273059999999997	0.06230319999999999	-0.0068605357999999995	-0.003963769099999999	0.0282628937	-0.001552118	0.0961949486	0.0298237401	0.072912495	-0.0345641569	0.0821321906	0.1054789793	-0.030498841800000002	-0.045428609800000005	0.0215780125	0.0015456677	0.1245854875	0.0125620304	0.0410178571	0.0536198491	0.046174915	-0.0706373364	0.038918223599999996	0.0616117271	0.027708092099999998	0.0659266727	-0.006835225699999999	0.1370008624	0.0002712576	-0.09916277609999999	-0.1084394198	-0.05199687150000002	0.0519143122	-0.0578461925	-0.107612505	-0.045770342900000004	0.0	-0.244189	0.037165	0.059628267721	0.0013812372250000002	0.475674	0.022216000000000014	0.22626575427600001	0.0004935506560000006	1.91153	0.0007299999999998974	3.6539469409	5.328999999998503e-07	-0.0270971	-0.0005417999999999985	2.935472399999984e-07	0.0007342528284099999	0.00465397	-0.0005069199999999992	2.5696788639999925e-07	2.1659436760900006e-05	-0.00370621	0.0002951799999999995	1.37359925641e-05	8.71312323999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647.5637985321525	-0.4952163339423805	419338.8731693903	0.2452392174033313	962.5684479144684	-9.103436998574123	82.87256518700829	926538.0169204688	696.9948895670598	-2.1222159245767216	485801.8760825978	4.503800430527028	734.1387407138143	488.6960206235156	1.058835	20.453747	0.14507399999999993	0.0700573	-0.014562868100000001	0.0092131676	0.0052817665	0.0012641186999999999	-0.0206998142	-0.0348501149	0.0061384670999999995	-0.018485328500000002	0.012051486799999999	0.0742925841	-0.10468651849999999	0.0167882915	0.0254119993	-0.048077273899999995	-0.018568101200000003	0.0179367569	0.0913727986	0.0160281993	-0.0073489127	0.0211516287	-0.0718669991	0.0103864289	0.0205495238	-0.0235568161	0.0466464382	0.088444564	0.0175724984	-0.0026902946000000004	0.0660008571	0.010411137800000001	0.0501794518	-0.061131249900000004	-0.1070737061	-0.0385211975	0.0	-0.28070500000000004	-0.03651600000000005	0.07879529702500003	0.0013334182560000036	0.442108	-0.03356599999999998	0.19545948366399998	0.001126676355999999	1.90824	-0.003289999999999793	3.6413798976000007	1.0824099999998638e-05	-0.0265993	0.0004977999999999996	2.4780483999999965e-07	0.0007075227604900001	0.00515147	0.0004974999999999997	2.4750624999999966e-07	2.65376431609e-05	-0.00414495	-0.00043873999999999953	1.71806105025e-05	1.9249278759999962e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646.371386512848	-1.1924120193045835	417795.96930254146	1.4218464237820347	960.920189308833	-1.6482586056354194	2.7167564310512167	923367.6102213231	697.3365206748955	0.3416311078357239	486278.22306696896	0.11671181384106402	734.7615865667848	484.9284365651654	0.988711	19.099148	0.05742699999999984	0.033192400000000004	0.0046793504	0.012117524499999999	0.0051433969	0.0180007592	0.0488064849	0.0032402674	0.0217386972	-0.009958073000000001	0.0265605229	0.06088958200000001	-0.0925767976	0.0210427032	0.0204904855	0.0504072624	-0.051665648200000004	0.021168479599999998	0.0095631039	0.23011341300000002	-0.028916168	-0.0628777287	-0.0069049086	0.026487855699999997	0.0060968556	0.0175581709	-0.012536956399999999	0.1192497248	0.048938815	-0.0221105846	-0.0410255092	0.062659614	0.0484278514	-0.0643347396	-0.10621349710000001	-0.0310665248	0.0	-0.268527	0.012178000000000022	0.07210674972900001	0.00014830368400000054	0.436378	-0.005730000000000013	0.190425758884	3.2832900000000144e-05	1.90465	-0.0035900000000002037	3.6276916225	1.2888100000001468e-05	-0.0261415	0.00045779999999999785	2.09580839999998e-07	0.0006833780222500001	0.00508461	-6.686000000000018e-05	4.470259600000025e-09	2.58532588521e-05	-0.00395103	0.0001939199999999993	1.5610638060900002e-05	3.7604966399999736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646.840792076703	0.4694055638550481	418403.0102944165	0.2203415833780756	964.6169364165112	3.69674710767822	13.665939178127287	930485.8340215756	696.825869780354	-0.5106508945415271	485566.2927951468	0.2607643360960619	734.5978584285057	489.07527705571226	0.9608660000000002	18.56126	0.08713149999999993	0.042622900000000005	0.0093674836	0.0146117323	0.0164410726	-0.0023716492	0.00041735160000000004	0.0025714979	0.0089377149	0.0187401274	-0.047493288	0.11682032210000001	-0.1152266	0.0185706461	-0.0930493874	-0.0536649004	-0.0078125829	0.0208707254	-0.0314115038	0.08894444550000001	-0.031650914	-0.1336594203	-0.0404705731	0.0135264622	-0.010798300700000001	-0.0430713462	0.0671304898	0.08065767	0.018433983799999998	-0.0745433445	0.1007094943	-0.0940710085	0.0466600953	-0.06745238740000001	-0.1050344602	-0.0234460988	0.0	-0.284799	-0.016271999999999953	0.08111047040099999	0.0002647779839999985	0.460944	0.024565999999999973	0.212469371136	0.0006034883559999988	1.87629	-0.02835999999999972	3.5204641641000007	0.0008042895999999841	-0.0264875	-0.00034599999999999914	1.1971599999999938e-07	0.00070158765625	0.00508461	0.0	0.0	2.58532588521e-05	-0.00393836	1.2670000000000216e-05	1.5510679489600002e-05	1.6052890000000548e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.8245392938849	1.983747217181872	420973.282789922	3.93525302167682	965.8748274215732	1.2578910050619925	1.5822897806158696	932914.1822466536	696.9535325039892	0.12766272363523967	485744.2264697892	0.016297771005967583	735.3835627192267	492.84828906853994	1.061515	20.505522	0.09455699999999972	0.0638869	-0.0013532287	0.0058920735	0.0122483913	0.0142409393	-0.026109560299999997	-0.0361627081	0.0052212614	0.0025293984	-0.042863346	0.09059432279999999	-0.0837819827	0.0100386747	0.06786812099999999	-0.0359612987	0.0441082219	0.040777624900000004	0.0405114977	0.12032893439999999	-0.1714566434	-0.0015403384	0.0097038864	0.0134287302	-0.0019907383	-0.0621820658	0.0664019471	0.0986973833	0.026730587599999998	-0.1000839865	-0.0893743292	0.11079174609999999	0.044876773200000004	-0.07048003309999999	-0.1035401344	-0.0157005777	0.0	-0.285985	-0.0011860000000000206	0.08178742022499999	1.4065960000000484e-06	0.481632	0.020687999999999984	0.23196938342399995	0.0004279933439999993	1.88224	0.0059499999999999	3.5428274176000003	3.540249999999881e-05	-0.0274289	-0.0009413999999999985	8.862339599999972e-07	0.0007523445552100001	0.00508461	0.0	0.0	2.58532588521e-05	-0.00433162	-0.0003932599999999994	1.87629318244e-05	1.5465342759999954e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
