global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53
751.4033096750073	1.433984166217556	2.0563105889626594	564606.933790555	1281.58978951699	0.7648234466266786	0.5849549045099118	1642472.3885942032	771.0849453278951	0.12908907549729065	594571.992911323	0.01666398941274521	899.9761560485001	668.6591472942705	1.13595	26.47172	0.08601075000000005	0.045144300000000005	-0.0032196440000000002	0.15047535439999998	-0.0595966322	-0.0699839788	-0.007893498399999999	-0.0207449161	0.0467848048	-0.0332928274	-0.0406160956	0.10508315359999999	-0.0220748731	0.054333900899999996	0.09596096289999999	0.0318054316	0.1076669266	-0.0476781219	0.041727755899999996	-0.053795452699999996	0.0925261442	0.012791931999999999	0.0676714783	0.081655075	-0.0782121784	-0.0874824998	-0.0101345859	-0.048888419800000006	-0.133058404	0.0265098553	-0.015121778300000001	0.0087248442	0.0785888827	-0.0503471546	-0.0350450981	0.046792393499999994	-0.0029570762	0.0523172579	0.0475531922	0.137767519	0.0023488597	0.0726214465	-0.0076669763	-0.0185768603	0.08407737400000001	0.012396555	-0.0656083063	0.0	-0.0585036	-0.004876299999999993	0.0034226712129599994	2.377830168999993e-05	0.12689	-0.006321999999999993	0.016101072100000002	3.9967683999999935e-05	0.5261170000000001	-0.017116999999999938	0.00029299168899999783	0.2767990976890001	0.00199281	-0.00014726000000000019	3.971291696099998e-06	2.168550760000005e-08	0.000217238	-0.0007839920000000001	4.7192348644e-08	6.14643456064e-07	0.00106449	0.00022265700000000024	1.1331389601e-06	4.95761396490001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.4650100805821	1.0617004055748112	1.1272077511977183	566203.5913955704	1295.2284230469588	13.638633529968727	186.0123245647873	1677616.667868712	773.4698754617148	2.3849301338196938	598255.6482467606	5.687891743201223	902.2469692275536	629.7336895848285	1.593891	37.143387	0.4353407500000001	0.326982	0.0607126251	-0.0718493996	0.08321262360000001	0.06724659570000001	-0.11444576529999999	0.0991236561	-0.0952954043	-0.0228531011	-0.0084382572	0.0864640492	-0.0379010869	-0.0492133536	-0.0842997899	-0.046481567300000005	-0.08691787849999999	0.0323729164	0.1525757328	-0.0620194825	-0.1404001868	-0.0467740242	-0.0039748284	-0.036678358700000004	-0.0293766937	0.055379771900000006	0.0496439042	-0.059733524100000004	-0.1498087639	0.10613406289999999	0.0960160184	-0.0110216302	0.0580811943	0.026239028199999997	0.0830578609	-0.0896354506	0.0085322785	0.007707954499999998	-0.0280170268	0.09780389119999999	-0.1149041806	0.0812614392	-0.032845501299999996	0.0427603909	0.0825539108	0.007898204	-0.0709999518	0.0	-0.0478583	0.010645299999999995	0.00229041687889	0.00011332241208999992	0.448785	0.32189500000000004	0.20140797622500006	0.10361639102500003	0.579314	0.05319699999999994	0.002829920808999993	0.33560471059600006	0.00149041	-0.0005023999999999999	2.2213219681e-06	2.5240575999999983e-07	0.000706907	0.000489669	4.99717506649e-07	2.39775729561e-07	0.00106449	0.0	1.1331389601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.1722474345454	-2.2927626460367487	5.256760551061436	562758.4008209968	1276.2866769336802	-18.941746113278672	358.7897458199075	1628907.681718416	771.3263406372072	-2.143534824507583	594944.3237607849	4.594741543876754	898.4894686054939	637.1689811621097	1.590194	37.057228	0.7361518999999999	0.5585829999999999	-0.0428121137	-0.0208774267	-0.0795644621	-0.0423164667	0.0251376802	-0.1088239353	0.0923589498	0.050005915	0.07401584309999999	0.014479113200000001	-0.140626055	0.0762580587	-0.0805484474	-0.0881199057	0.012375369099999999	0.0680803534	-0.1581377397	-0.0467374043	0.0417704586	0.0321663091	-0.115176146	-0.0189451819	0.014227323200000001	-0.0864359366	0.012609368000000001	-0.0356707348	-0.054524809	0.033605543700000004	-0.0610840238	0.0434237713	-0.0308457451	0.0786633893	-0.0741573625	0.09747197310000001	-0.07649621549999999	-0.0213645067	-0.006672766899999999	-0.1118351648	0.0181386834	0.1072387516	0.0829893801	0.0499978623	0.08099739360000001	0.0033872047	-0.0761358151	0.0	-0.058897800000000014	-0.011039500000000008	0.003468950844840001	0.00012187056025000017	-0.102214	-0.550999	0.010447701796	0.303599898001	0.507417	-0.07189699999999999	0.005169178608999998	0.25747201188900004	0.00337698	0.00188657	1.14039939204e-05	3.5591463649e-06	0.000864665	0.00015775800000000006	7.476455622250002e-07	2.488758656400001e-08	0.00106449	0.0	1.1331389601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.2411310427926	0.0688836082472335	0.004744951485158334	562861.7547083688	1280.5884931771745	4.301816243494386	18.505622992792148	1639906.8888577863	770.4316763700757	-0.8946642671314748	593564.9679544051	0.800424150881899	899.5550187970964	641.3543522902307	1.0186309999999998	23.737776	0.35735335	0.228217	-0.0403831496	-0.0049441562	-0.048930158200000004	0.0570151075	-0.015253383700000001	-0.0534287241	0.0230703707	-0.0147154672	-0.0672657296	0.0680341141	0.05629371389999999	0.11097419609999999	-0.0097202151	0.047281972199999994	0.08375436559999999	0.1972655952	-0.0346101488	0.0430336246	0.1779478406	-0.0378200168	-0.0755076041	-0.025766191600000002	0.1183091882	0.0664065711	-0.058044492300000014	0.2878442293	-0.0883168307	0.0162146022	-0.0321068015	-0.0675558022	0.0468730006	0.0282529606	-0.0524920762	-0.0192992968	-0.0443109271	-0.0039190193	0.0011612141	0.06319280099999999	0.10056325279999999	0.0222823462	-0.0318980264	0.1576294727	0.0794084457	-0.0011292189	-0.08099739360000001	0.0	-0.0418177	0.017080100000000008	0.00174872003329	0.00029172981601000025	0.122531	0.22474499999999997	0.015013845961	0.050510315025	0.464188	-0.04322900000000002	0.0018687464410000016	0.215470499344	0.00258764	-0.0007893399999999999	6.6958807696e-06	6.230576355999999e-07	0.000467238	-0.00039742699999999995	2.1831134864400002e-07	1.57948220329e-07	0.000805272	-0.000259218	6.48462993984e-07	6.719397152399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.9683072656544	0.7271762228617717	0.5287852590955131	563953.3985174423	1285.147132054038	4.55863887686337	20.781188409650124	1651603.1510267188	772.6829116109441	2.251235240868368	597038.881895566	5.068060109727661	900.6251637796437	633.6547705265828	1.0171420000000002	23.703064	0.27468845	0.17055	-0.022733572999999997	-0.049147063399999996	0.0191055627	0.0196648135	-0.008351838299999999	0.012939268899999998	-0.0620043234	0.042402739800000006	-0.032130226	0.16208913960000002	-0.0301780231	-0.041933755499999996	-0.10718186460000001	-0.0360926136	-0.0278242133	0.0629391073	-0.026323822599999998	-0.09875196480000001	-0.0940072427	0.0271261131	-0.0150619144	0.1606136565	0.0664400287	0.03602196	-0.0049807839	-0.043719027699999996	0.0859639881	-0.054775365599999994	-0.0043416687	0.0317684633	-0.1036013058	0.038306481600000004	0.022722447599999997	-0.0442943668	-0.0679649194	0.0095305008	-0.0021256066	0.11565629150000001	-0.0300811298	0.022718423999999997	0.0885115791	0.0171030166	0.0777877032	-0.0056438342	-0.08556717330000001	0.0	-0.0460224	-0.0042047	0.00211806130176	1.767950208999999e-05	0.25716500000000003	0.13463400000000006	0.06613383722500002	0.01812631395600001	0.5635560000000001	0.09936800000000008	0.009873999424000014	0.3175953651360001	0.00248754	-0.0001001000000000001	6.187855251599998e-06	1.002001000000002e-08	0.00104753	0.0005802919999999999	1.0973191009e-06	3.3673880526400004e-07	0.000854515	4.924300000000003e-05	7.30195885225e-07	2.424873049000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.6476078025117	3.679300536857341	13.537252440518715	569493.0119620536	1317.2933343940256	32.146202339987674	1033.3783248834286	1735261.72883893	773.9075543066432	1.2246426956991172	598932.9026128899	1.4997497321292006	905.2442785613124	614.3342707663602	1.850774	43.129688	0.69294775	0.467301	0.17681154440000002	-0.053344743300000004	0.2688436343	-0.0664191008	0.1133813402	0.2056698741	-0.0810029975	0.0823825826	0.0297891731	-0.1813043261	-0.0798382353	0.0069155224	0.0391314096	-0.0521456384	-0.1177356524	0.0136605099	-0.2480791967	0.059347860599999996	-0.0549379045	-0.0533087432	-0.0007576165	-0.1300609249	0.0490850492	0.0190769291	0.0528919592	-0.0248910392	0.1215136869	-0.1297346793	-0.020248672	0.137242492	-0.0058076265	0.12928288289999998	0.19723163989999998	-0.06869162849999999	0.1210001021	-0.0286497103	0.21759581239999998	-0.1306406026	-0.0089803453	-0.0928221085	0.21688019050000001	-0.18360571420000002	0.0761358151	-0.0101494113	-0.08982869119999999	0.0	-0.0593519	-0.0133295	0.0035226480336100004	0.00017767557025000002	0.562433	0.30526799999999993	0.316330879489	0.09318855182399996	0.916461	0.352905	0.12454193902500002	0.8399007645210002	0.00244198	-4.556000000000005e-05	5.9632663203999986e-06	2.075713600000004e-09	0.0012209000000000002	0.00017337000000000016	1.4905968100000009e-06	3.0057156900000054e-08	0.00106449	0.00020997499999999994	1.1331389601e-06	4.4089500624999975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.7682983823846	-3.8793094201271288	15.049041577087081	563653.0378559814	1288.3328318908611	-28.960502503164435	838.7107052357935	1659801.485727926	771.9744359370641	-1.93311836957912	595944.5297403482	3.7369466308042343	898.3059106011377	624.5900830405985	1.40514	32.744823	0.5320470999999999	0.435769	0.1284663723	-0.0304506411	0.0724105004	-0.0818044787	-0.0660769988	0.0593211625	0.0809165961	0.1491584086	0.0870904291	-0.0972578902	-0.011608612800000001	-0.0033772796	0.011737392099999999	0.0016108079999999998	-0.2215043637	-0.0893699425	0.0076013076	-0.1394228877	-0.0170729464	0.0494760874	-0.0667308777	0.035405799	0.0108729147	-0.013365376100000001	-0.027027991600000002	-0.0177266913	0.0082130246	-0.24098970600000005	0.0325974175	-0.077687646	-0.0293292919	-0.0580153328	0.08326815650000001	0.1229965802	-0.006549199499999999	-0.160590539	0.0098982466	-0.1359845967	0.014473743700000001	-0.0314514064	-0.07418121059999999	-0.09846286470000001	0.0744534427	-0.0146387351	-0.0937665949	0.0	-0.0549984	0.004353499999999996	0.00302482400256	1.8952962249999968e-05	0.132355	-0.430078	0.017517846025	0.184967086084	0.883561	-0.03290000000000004	0.0010824100000000026	0.7806800407210001	0.00207162	-0.0003703599999999997	4.2916094244e-06	1.3716652959999974e-07	0.000296948	-0.0009239520000000002	8.8178114704e-08	8.536872983040005e-07	0.00106449	0.0	1.1331389601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.9068731853125	-1.8614251970720943	3.464903764294885	560861.5047042018	1278.6344725051267	-9.69835938573442	94.05817477486292	1634906.1142784636	769.1967494518416	-2.7776864852224894	591663.639367279	7.715542210187666	895.6724204486908	616.4930767441073	1.26151	29.397732	0.3017116	0.16785999999999998	0.048612119599999996	-0.0951324793	-0.039010348199999996	-0.13543166550000002	-0.0747691839	-0.01019066	0.1521560864	0.047768459900000004	-0.07895252030000001	-0.0641879105	0.0003151416	-0.1285510795	-0.038301471000000004	0.1839526925	-0.0425110236	-0.0027970988	0.1099070262	-0.0507610175	0.08916264369999999	0.005238507	-0.2174115448	0.1378344598	0.0216049495	-0.0472704656	-0.0338233468	0.0729434157	0.08619841019999999	-0.0400515145	-0.1259404012	0.0688649323	-0.052204346	0.0548390336	0.0083115582	0.1693278341	0.0508587195	-0.06584265339999999	-0.0345681397	3.47103e-05	-0.0020402044	-0.006744750999999999	0.0301256922	0.022189416200000003	0.0727412598	-0.0191046163	-0.0973666978	0.0	-0.06126419999999999	-0.006265799999999988	0.0037533022016399994	3.926024963999985e-05	0.0366973	-0.0956577	0.0013466918272899999	0.009150395569290001	0.780456	-0.103105	0.010630641025	0.6091115679360001	0.00340128	0.00132966	1.15687056384e-05	1.7679957155999997e-06	0.000467238	0.00017029000000000002	2.1831134864400002e-07	2.8998684100000007e-08	0.000630778	-0.000433712	3.9788088528400003e-07	1.8810609894399997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.4215392503909	0.5146660650783588	0.2648811585432414	561632.6434924252	1286.0355393242407	7.401066819114021	54.775790060990545	1653887.408404991	769.5433214419229	0.3465719900813156	592196.9235758666	0.12011214430892347	896.2513121892013	620.3091691911565	1.25211	29.178661	0.5606337499999999	0.395426	0.1095341784	-0.0605176916	0.065946214	-0.1275489565	-0.0828577131	0.1100674693	0.1293988084	-0.0206283764	0.0022441229	-0.08604239550000001	0.1655847075	0.0423528584	-0.0884469796	0.0585896963	0.042499771900000004	-0.0512134643	0.0667787047	0.22708488010000002	-0.13231289529999998	-0.02823532	0.0208622614	0.0823954345	0.0276349099	-0.0744932728	-0.1115109564	0.0283505135	-0.0109589125	-0.046152138899999993	-0.0137099803	0.0694795515	0.0637778724	0.0664965174	0.09291438560000001	0.1189881707	0.1171213314	0.0397633627	0.010778197	0.0183984085	0.0162316498	-0.1784155825	-0.037008066299999996	0.1112380158	0.0709999518	-0.023539903199999997	-0.1006160302	0.0	-0.0729099	-0.011645700000000007	0.005315853518010001	0.00013562232849000019	0.419755	0.3830577000000001	0.17619426002500005	0.14673320152929006	0.8667749999999999	0.08631899999999981	0.007450969760999969	0.7512989006249997	0.00236302	-0.00103826	5.5838635204e-06	1.0779838276e-06	0.000611233	0.00014399499999999995	3.73605780289e-07	2.0734560024999988e-08	0.00104075	0.000409972	1.0831605625e-06	1.6807704078399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.7182671114574	-0.7032721389334711	0.4945917014000594	560579.0435063837	1279.89303709306	-6.142502231180743	37.730333660060396	1638126.1863992969	768.9477198423657	-0.5956015995571988	591280.5958507733	0.3547412653950938	896.1184526408632	637.6757341395912	1.0301870000000002	24.007065	0.3854714	0.266237	0.0795156337	0.033073023	-0.0139670744	-0.11463401109999999	-0.135304481	0.0334583469	0.1582104805	-0.049912680099999995	0.0506762904	-0.0881905695	0.012535668799999998	-0.0836694152	-0.043631940999999994	0.009085975999999999	0.017780054	0.08807806119999999	0.0104045742	0.0596462397	0.0428565424	0.0322184354	0.083106912	0.0160976064	0.0493270748	-0.092808567	-0.049218769	0.001260607	-0.0358819478	0.033403493	0.0860289512	0.0011585097	-0.2089045313	-0.121282004	0.0153331603	0.155290997	0.0911341557	-0.023200978100000002	-0.0642863144	-0.0059909027	-0.0715138618	-0.0047343337	-0.025786479700000003	-0.0370178148	0.069230216	-0.027937492999999997	-0.10350288630000001	0.0	-0.06062480000000001	0.012285099999999992	0.0036753663750400006	0.00015092368200999982	0.166244	-0.25351100000000004	0.027637067536000003	0.06426782712100003	0.7923099999999998	-0.074465	0.005545036225000001	0.6277551360999998	0.00196169	-0.00040133000000000014	3.848227656099998e-06	1.6106576890000003e-07	0.000289665	-0.000321568	8.390581222499999e-08	1.03405978624e-07	0.0008594419999999998	-0.00018130800000000025	7.386405513639995e-07	3.287259086400009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.6278131780779	-0.09045393337953556	0.008181914063829456	560443.602663791	1282.1172488409304	2.224211747870413	4.947117899364757	1643824.6397754361	769.9209984731674	0.9732786308017012	592778.343889919	0.9472712931752342	896.7856837801613	611.926555895392	1.0847790000000002	25.279249	0.16871875000000006	0.0931079	0.0507229649	-0.1096717627	0.0240173841	-0.0887408079	-0.12278706439999999	0.04800346690000002	0.0903278392	0.0411877442	-0.1573783593	-0.1161074324	0.0883380591	0.0711283342	-0.015266375700000001	0.1032619641	0.1112239677	-0.0239612365	-0.0185084588	0.08178888990000001	-0.059972918300000004	0.00185053	0.0402957871	-0.0001653752	0.09087854320000001	-0.0110525644	-0.0426925619	-0.10097888599999999	0.1192976025	-0.0522986921	-0.0242905497	0.0432278189	0.0483719445	-0.1072316791	0.0437745125	0.1046303641	0.0671430141	-0.0728631251	0.0155875375	0.07092163139999999	0.010309645400000001	-0.1641944627	0.0407232206	0.12131040109999999	0.0674327609	-0.0322903435	-0.10601686589999999	0.0	-0.0780548	-0.017429999999999987	0.006092551803039999	0.0003038048999999996	0.227344	0.061100000000000015	0.051685294336000005	0.0037332100000000024	0.810767	0.018457000000000168	0.0003406608490000062	0.657343128289	0.00314958	0.00118789	9.9198541764e-06	1.4110826521000004e-06	0.000307746	1.8080999999999975e-05	9.470760051599996e-08	3.269225609999992e-10	0.000630778	-0.0002286639999999997	3.9788088528400003e-07	5.2287224895999884e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.2614894327922	0.6336762547143735	0.4015455957888356	561392.7795470463	1291.3646461012115	9.247397260281105	85.5143560894545	1667622.6492001072	770.7407708866258	0.819772413458395	594041.3359069102	0.6720268098674017	898.3061961531172	620.4904259236563	1.3623379999999998	31.74737	0.4415543095	0.285938	0.1499474152	-0.039426192400000004	0.08196770860000001	-0.1256840762	-0.0676542911	0.1556291508	0.014447710400000001	-0.057453389	0.0300338836	-0.18784975969999998	-0.0424184638	0.0845529599	0.09812839599999999	0.0398815231	0.044984213099999996	0.1067932463	0.1588985631	-0.0201040755	0.027849681499999997	-0.0024879228	-0.036135293900000004	-0.013276700800000001	0.004653356	-0.014273372900000001	-0.016678501499999998	0.0923784482	-0.0362692279	-0.0147012046	0.0212753251	0.14798734689999998	-0.044829095	0.010772915	0.1051259492	0.0181113413	0.2222762321	0.0338473913	0.030268517999999998	-0.050074645999999993	-0.014554193899999996	-0.0562908201	-0.0818899155	0.1169688944	0.0656083063	-0.0365914839	-0.1081489122	0.0	-0.07756829999999999	0.00048650000000000077	0.006016841164889999	2.3668225000000078e-07	0.492921	0.26557699999999995	0.24297111224100001	0.07053114292899998	0.887274	0.07650699999999999	0.0058533210489999975	0.7872551510760001	0.00174004	-0.00140954	3.0277392016e-06	1.9868030116e-06	6.60081e-06	-0.00030114518999999995	4.3570692656099994e-11	9.068842546013608e-08	0.0008997689999999998	0.0002689909999999999	8.095842533609998e-07	7.235615808099994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.257016802066	5.995527369273759	35.946348435710725	570413.1614287562	1293.5169653363291	2.1523192351176017	4.632478089857219	1673186.139612906	773.3872231210981	2.646452234472349	598127.7968869632	7.003709429343688	902.2806903204199	642.5447112049669	1.187425	27.671284000000004	0.34680389850000004	0.166934	0.077017991	0.004343473	0.0506818994	-0.0552892715	-0.0553558281	0.1246437039	-0.0866215462	0.1433733089	0.060457975199999986	-0.0070607484	0.029783175099999996	0.0012375412	-0.0537088892	-0.0980513372	0.1667621956	-0.0181346813	0.160960933	0.082414817	0.0594095965	-0.22182007539999998	-0.005899864499999999	-0.0770425196	-0.0729240049	-0.03015904	0.0255493482	0.0099062757	0.027105442599999998	-0.0553706957	-0.056760965199999985	0.0185069888	-0.1135364105	-0.062422263099999986	0.0684819082	-0.0367425414	0.10902222730000001	-0.0188512547	0.21223387030000002	0.0969692712	-0.056277970499999996	-0.0236415456	-0.2146107463	0.12497919029999999	0.0637575825	-0.0408340263	-0.10989134449999999	0.0	-0.0551497	0.0224186	0.00304148941009	0.0005025936259599998	0.389996	-0.102925	0.152096880016	0.010593555624999995	0.782171	-0.10510300000000006	0.011046640609000012	0.6117914732409999	1.97184e-06	-0.0017380681600000002	3.8881529856e-12	3.020880928805785e-06	-0.000360876	-0.00036747681000000006	1.30231487376e-07	1.3503920588777608e-07	0.00112137	0.0002216010000000001	1.2574706769e-06	4.910700320100004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
