global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
768.4932533611458	n/a	n/a	590581.8804615982	1391.1228061774218	n/a	n/a	1935222.6618669447	769.3791822670526	n/a	591944.3261059185	n/a	927.7447511628448	746.0751161150473	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00242548	n/a	5.882953230399999e-06	n/a	3.19394e-08	n/a	1.02012527236e-15	n/a	-1.5836399999999995e-08	n/a	n/a	2.507915649599998e-16	-0.00017029	n/a	2.89986841e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.4925903895952	-15.00066297155058	225.01988958604875	567751.0837720223	1284.6416939451658	-106.481112232256	11338.2272622183	1650304.281822305	767.4657151115248	-1.9134671555277687	589003.623871644	3.661356555283532	907.8919207458064	653.8907724425512	2.629392	56.950386	0.283629936103	0.165616	-0.0148037597	0.1088849567	-0.0257019185	0.0885805344	-0.025953862400000003	-0.045469742599999995	0.12762362730000001	-0.24921374570000002	-0.0675236456	-0.1192854018	0.038132778	-0.1465099914	0.028223101299999998	-0.0653900278	0.0909695859	0.0190092872	-0.0435625885	0.1069593478	-0.0973785878	0.035143615499999996	-0.06538230440000001	0.1373640368	-0.0515358412	0.023822346499999997	-0.0373503447	0.07220497320000001	-0.0316696623	0.09151600060000001	-0.1057947443	0.0865589317	-0.1039694702	0.10078571730000001	-0.0569723467	0.011752268	-0.10784851720000001	0.035554278700000004	-0.02729645	0.049296097000000004	-0.059622218	0.01066676	-0.0638015168	0.1006833823	0.1085372552	-0.1516238242	0.1046477842	-0.1675465582	0.1516914031	-0.012676566100000002	0.1845272996	-0.2643411767	0.0885140084	-0.0341986637	0.0802402605	-0.0886255295	0.0651454078	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.00453059	0.00695607	2.05262457481e-05	4.83869098449e-05	-0.110252	-0.11025203193939999	0.012155503504	0.012155510546766479	-0.099886	-0.0998859841636	0.009977209832330951	0.009977212996	0.000953989	0.001124279	9.100950121209999e-07	1.264003269841e-06	0.000206438	0.000206438	4.2616647844e-08	4.2616647844e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.76116064207	-1.7314297475252258	2.9978489706152684	565144.8426499121	1273.0179997395794	-11.623694205586391	135.1102669849826	1620574.82766096	767.0708981372615	-0.3948169742633354	588397.7627691049	0.15588044316645525	904.7079685169487	641.612702839235	1.09464	23.708977	0.1978587073	0.145463	0.007281448	0.118964924	0.0314365589	-0.0136818003	-0.0102614569	-0.0213956596	0.0348647074	-0.0763608959	-0.0390293124	0.0304755728	-0.025961652400000004	-0.12783889210000002	-0.010715309899999999	0.1380826658	-0.0382149181	0.0100067284	0.037864012200000005	-0.026041426099999997	-0.0882129302	0.000759927	-0.021625911499999997	-0.037174489500000005	0.0149863721	-0.0479743049	-0.0212198098	0.17864807300000002	0.09908157710000001	0.0665362892	-0.0182700387	-0.0368235279	-0.1365529454	0.025420032599999996	-0.1251967092	0.0363456134	-0.0945934132	-0.0098557438	0.1485194849	0.12473865630000001	0.07794557490000001	-0.07699554230000001	-0.0371354363	0.09064734519999999	0.166810145	-0.0046088162	-0.0355775146	-0.009353879	-0.054007248499999994	-0.034335298199999996	0.0690320321	-0.092825868	0.2150113687	-0.062293449699999996	0.07199988980000001	-0.16926689620000002	0.0401854602	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	7.56877e-05	-0.0044549023	5.728627931290001e-09	1.9846154502545292e-05	0.0357231	0.1459751	0.00127613987361	0.021308729820009996	-0.117188	-0.017302000000000012	0.0002993592040000004	0.013733027344000004	0.000488161	-0.000465828	2.38301161921e-07	2.1699572558399997e-07	0.00027847	7.2032e-05	7.75455409e-08	5.188609024000001e-09	-6.46741e-05	-6.46741e-05	4.182739210810001e-09	4.182739210810001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.4485276621926	-0.3126329798773213	0.09773938010697357	564674.8897256771	1262.8629438304256	-10.155055909153816	103.12516051803983	1594822.8149000488	765.5364039604417	-1.5344941768197486	586045.9857886846	2.3546723786937185	900.931941912082	644.3518178629431	1.038833	22.500231	0.1302436893	0.07281499999999999	-0.0005369006	0.1387182418	-0.014593566799999999	-0.0230343938	-0.033610174	-0.0608773817	0.038096540899999996	0.0459444008	-0.13066338630000002	0.0746503983	0.0307381092	-0.1592693034	-0.1128859837	-0.1276247639	0.0296013898	-0.078088926	0.0201650549	0.0768871257	-0.025311324700000002	0.0638212817	-0.12339924109999999	0.040068186	-0.06053535	0.0155458559	0.0084964314	0.1246799273	0.163605485	0.0373309199	-0.1126029823	0.024878153700000002	0.0188525656	0.0014007919	-0.022157286499999998	0.0900249967	0.0042656607	-0.0040472595	-0.0446014115	-0.0020036803	-0.0306791624	0.0099339661	-0.0461030181	0.009357814	0.065246937	-0.055236949800000004	0.11891263310000001	-0.044933808	-0.1121375145	0.0933926261	0.1779527337	-0.007305608199999998	-0.050173698499999995	-0.09824653300000001	0.0061510574	-0.0626893666	0.004621668	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.00013250200000000005	5.681430000000005e-05	1.755678000400001e-08	3.2278646844900057e-09	0.100048	0.06432489999999999	0.010009602304	0.0041376927600099995	-0.11766	-0.00047199999999997244	2.2278399999997397e-07	0.013843875599999996	-5.42176e-05	-0.0005423786	2.93954814976e-09	2.9417454573796005e-07	0.000664443	0.000385973	4.4148450024899997e-07	1.48975156729e-07	-0.000444122	-0.0003794479	1.97244350884e-07	1.4398070881440995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.0517118626137	2.603184200421083	6.7765679813219535	568593.9841629382	1268.5193337541566	5.6563899237310125	31.994746969285732	1609141.300108089	766.4180228872125	0.8816189267707841	587396.5858063438	0.7772519320404693	901.7186878907007	621.9347772419136	1.234012	26.727657	0.199107922	0.103787	0.1038820976	0.0854588248	-0.0544822592	0.0960194931	-0.1561262429	0.0859478168	0.1004871288	-0.1468603809	-0.1142528827	0.0955275078	-0.0178258751	-0.0147666706	0.0302536441	0.0994638326	0.0587969923	0.035611641	0.042550427599999996	-0.0582673066	-0.015543063000000001	0.09913064619999999	-0.036143747000000004	0.0384071033	-0.0021291228	-0.18104168710000001	0.07086451769999999	-0.0116572867	0.0210516773	0.0168560754	-0.08659330960000003	-0.0995904035	-0.1141955329	-0.0898755468	0.1107444805	0.0644131388	0.0362349298	0.0553433921	-0.0972379525	-0.0603248505	-0.0732246593	0.0764274272	-0.13706653859999998	-0.0752202437	0.1789137381	0.050431342000000004	-0.017054047	-0.046489482	0.0627743543	-0.09260992300000001	-0.029858670299999997	-0.0175805398	-0.1073256824	-0.0840916574	-0.0253768247	-0.0718586959	0.0682558316	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0106004	-0.010732902	0.00011236848015999998	0.00011519518534160396	0.014917500000000004	-0.0851305	0.00022253180625000005	0.007247202030250001	-0.14702499999999996	-0.029364999999999974	0.0008623032249999986	0.021616350624999992	-0.000707595	-0.0006533773999999999	5.00690684025e-07	4.269020268307601e-07	0.00102647	0.00036202699999999995	1.0536406609e-06	1.31063548729e-07	-0.000906308	-0.000462186	8.213941908640001e-07	2.1361589859600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.0029306461207	3.951218783506988	15.612129875138445	574568.4428681077	1267.1944992939398	-1.3248344602168345	1.755186346978031	1605781.8990408187	769.5366600366409	3.118637149428423	592186.6711403487	9.725897669795039	902.2536582442807	663.1104420803963	1.317616	28.538441	0.2839339	0.170666	-0.0027002341999999998	-0.020389096699999998	0.0061300438	-0.0194414022	-0.071401178	0.0918544597	-0.0248568656	-0.0536822958	0.0316855112	0.1185567713	0.0275506345	0.1390015074	-0.09935862820000001	0.0092228535	0.0017033426999999999	-0.0183585357	0.1155589382	0.0138881837	0.0591486286	0.04090453	0.011097300400000001	-0.1363759971	-0.0334097123	-0.134770207	-0.1236136591	-0.1190653116	-0.0792301883	-0.09460320009999999	-0.046349653600000006	0.0704680421	-0.0483081775	0.027311868399999998	-0.0009711163	-0.0642812979	0.042260934800000004	-0.1518577223	0.0333779897	-0.061452834299999995	0.10048448880000001	0.0781396263	-0.0179564371	-0.0950713407	0.07438385089999999	0.123753167	-0.1022151567	0.0037084422	0.0190725311	0.030447334399999998	-0.0455450735	0.0516794092	-0.0169080456	-0.1419460624	0.07744798480000001	0.0754323008	-0.0407186794	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.00904085	0.0015595499999999998	8.17369687225e-05	2.4321962024999995e-06	0.174188	0.15927049999999998	0.030341459344000007	0.02536709217025	-0.11753800000000003	0.029486999999999944	0.0008694831689999968	0.013815181444000004	-0.00181947	-0.001111875	3.3104710809e-06	1.236266015625e-06	0.00130215	0.00027567999999999994	1.6955946224999996e-06	7.599946239999998e-08	-0.0013910900000000006	-0.00048478200000000066	1.935131388100002e-06	2.3501358752400065e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.1741225524371	0.17119190631638048	0.029306668788236387	574828.0001081579	1267.9453868003527	0.750887506412937	0.5638320472870385	1607685.5039082959	770.1834414422458	0.6467814056048837	593182.5334718212	0.4183261866362291	902.2043231170824	672.9942321988179	1.057425	22.902933	0.29273035	0.188472	-0.01647043	-0.0670341947	0.0382277728	-0.008306959000000001	-0.065600327	0.124177421	-0.09309149109999999	0.0763615927	0.0370675695	-0.0907741841	0.0775517765	0.1238329856	-0.0306460115	-0.1340115417	-0.07595190240000001	0.011527598200000001	0.004146614	0.0034593335	0.0431045104	-0.0406629825	0.1636279537	0.0391852458	0.0191938654	-0.0588320776	0.037372632	-0.09736369460000001	-0.025643102	-0.0082004426	-0.060753381900000014	-0.1260637759	-0.0447384675	-0.0569719315	0.036062235	-0.024042331200000003	-0.0901500266	-0.0765357109	0.0348312675	-0.0055960525	0.0283175043	-0.0391815641	-0.0208679142	-0.12106561490000001	-0.0900918734	-0.044379862400000004	-0.1232260712	-0.1139624786	-0.0120049631	-0.014162904399999999	-0.10703051039999999	-0.0028703376	-0.0227450804	-0.0089010011	-0.0791289894	0.0667811153	-0.0780902251	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0199621	-0.010921249999999995	0.00039848543640999984	0.00011927370156249993	-0.012463900000000005	-0.1866519	0.00015534880321000014	0.034838931773610006	-0.08501319999999997	0.03252480000000005	0.0010578626150400034	0.0072272441742399956	-0.0008464119999999999	0.0009730580000000001	7.164132737439999e-07	9.46841871364e-07	0.00148953	0.00018738	2.2186996209e-06	3.5111264400000014e-08	-0.00129888	9.221000000000056e-05	1.6870892544000004e-06	8.502684100000103e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.8642002699041	0.6900777174670338	0.4762072561445114	575874.8744512812	1270.8309764575986	2.885589657245873	8.326627670004356	1615011.3707241737	769.1186864534891	-1.0647549887567038	591543.5538519404	1.1337031860822886	901.3664715487463	666.3768876198125	1.077635	23.34066	0.2063553	0.11365	0.045988209	-0.09088448310000001	-0.09342364060000001	-0.0297756384	-0.0479121947	0.0522038573	-0.1116696036	-0.0832717791	-0.0183333602	0.0700053306	-0.0800388825	0.1355268782	0.0326072394	-0.08934698099999999	-0.021398604900000003	0.0415157231	-0.0064845098	-0.047433650599999995	0.0024252143	0.013338820800000002	0.0143823141	0.187178856	-0.08991927890000001	0.0580431462	-0.09515275	0.0825319637	0.0058809341000000005	0.1585777323	0.0793559357	0.0846612677	-0.057736326	-0.043404089699999995	-0.0201122845	0.0005237112	0.01825158	-0.03198263	0.0722736214	0.0024749996	0.0778104739	0.011103311599999999	-0.0187297323	-0.08679249119999999	-0.08651141679999999	0.1543204433	0.031991679599999996	0.0162131126	0.018728066499999998	0.014220085700000001	-0.0637504543	-0.1002189968	-0.0428058953	0.0467687479	0.0040175429	-0.040471787200000005	-0.0784223208	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0248566	-0.0048945	0.0006178505635599999	2.395613025e-05	0.08374169999999999	0.0962056	0.007012672318889998	0.009255517471359996	-0.146156	-0.06114280000000004	0.0037384419918400046	0.021361576336	-0.00120436	-0.00035794800000000013	1.4504830096e-06	1.2812677070400006e-07	0.00194644	0.00045691	3.7886286736e-06	2.0876674810000004e-07	-0.00136627	-6.738999999999985e-05	1.8666937129e-06	4.541412099999981e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.5700426613786	1.705842391474448	2.9098982645512637	578466.7897939312	1274.924391499949	4.093415042350443	16.756046708940882	1625432.2040415152	768.2808790609866	-0.837807392502441	590255.5091307224	0.7019212269317392	900.3495390178905	678.2853512581677	1.069487	23.164175	0.0372948	0.0196578	0.0052490574	-0.1524806492	0.0543956946	0.0217224746	-0.07090136150000001	0.1229739613	-0.0842566483	-0.0769795048	-0.0352644636	0.0351991089	0.0628812591	0.1404925918	-0.1427382551	0.042049793200000005	0.0235342716	-0.0853331264	-0.059488536200000004	-0.0565448387	-0.0405506516	0.07512385889999999	-0.057276005	0.1166232031	0.0074346957	-0.0326590527	-0.1795390106	0.0007770369	0.0035581684999999997	-0.02722219	0.0277055808	0.020466570400000002	-0.07286772799999999	-0.0688390998	0.1113719475	0.0196704274	0.0181430818	-0.1009760425	0.0083607957	0.0414358133	-0.0432766673	0.0158541694	-0.0434864459	-0.1330143957	0.024779125699999998	0.079594926	-0.1672165745	0.0444464113	0.0223521333	0.1180598783	0.0662290611	-0.068924389	0.054335016900000005	0.0549774814	0.0383602055	-0.0321981762	0.018074263	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0237554	0.0011011999999999966	0.00056431902916	1.2126414399999926e-06	0.0874313	0.0036896000000000147	0.00764423221969	1.3613148160000112e-05	-0.151118	-0.004961999999999993	2.4621443999999944e-05	0.022836649924	-0.00124998	-4.5619999999999905e-05	1.5624500003999996e-06	2.0811843999999915e-09	0.00162463	-0.0003218100000000001	2.6394226369e-06	1.0356167610000004e-07	-0.0015496799999999995	-0.00018340999999999952	2.4015081023999984e-06	3.3639228099999824e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.8476589670668	0.2776163056881842	0.07707081318395533	578889.1601556661	1270.4575938398614	-4.46679766008765	19.952281336164504	1614062.4977453703	769.6343539849437	1.3534749239570374	592337.0388338218	1.831894369780508	902.4205309428661	698.211891316353	1.143949	24.776953	0.12326805	0.07300249999999997	-0.028720979	-0.1888317125	-0.012782698799999999	-0.0226053842	-0.0426566543	-0.0053865615	-0.19070323420000002	-0.0743662519	-0.011511616200000001	-0.0059199039000000005	-0.1127826407	0.17665437329999994	-0.1733407195	-0.1213863956	0.005828658100000001	-0.0087010873	-0.062697085	0.11875249210000001	-0.0238239946	0.1014767023	-0.0016268785999999998	0.0262369967	0.1212120941	-0.0506691679	0.0511288387	0.0034763586	0.07981920099999999	-0.0711026201	0.0292582713	0.0015927891	0.1941293067000001	-0.0115610522	-0.0201375673	-0.0093329058	0.1336397379	0.10403880689999999	-0.0066189904	0.0108823443	0.0235371086	0.0961160397	-0.0538764229	-0.0322441582	-0.1649925004	0.1629712032	-0.010517172	-0.0215242247	0.0143542734	0.2030604001	0.0630183796	-0.10448957789999999	-0.055144303799999995	-0.0208606448	0.0341115075	-0.0336022238	-0.0475672646	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.022897	0.0008583999999999987	0.0005242726090000001	7.36850559999998e-07	0.027349900000000003	-0.06008139999999999	0.0007480170300100001	0.00360977462596	-0.184756	-0.033638	0.001131515044	0.034134779536	-0.000851415	0.00039856499999999987	7.24907502225e-07	1.5885405922499993e-07	0.0016327000000000002	8.070000000000212e-06	2.6657092900000006e-06	6.512490000000344e-11	-0.00138251	0.0001671699999999995	1.9113339001e-06	2.7945808899999823e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
