trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0
1.69566e-06,0.0337255,-0.0341551,0,9.99072e-05,0,0,0,0,0,0,0,2.8752628e-12,0.0011374094,0.0011665709,0,9.9814486e-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.00842214,-0.022589,0.0341206,0,-0.000143283,0,-0.0084238357,-0.0563145,0.0682757,0,-0.0002431902,0,7.0932442e-05,0.00051026292,0.0011642153,0,2.0530018e-08,0,7.0961007e-05,0.0031713229,0.0046615712,0,5.9141473e-08,0,0,0,0,0,0,0,1
-0.0240509,0.0526337,-0.0154147,0,6.73162e-05,0,-0.01562876,0.0752227,-0.0495353,0,0.0002105992,0,0.00057844579,0.0027703064,0.00023761298,0,4.5314708e-09,0,0.00024425814,0.0056584546,0.0024537459,0,4.4352023e-08,0,-0.082259142,-0.06380805,-0.1987895,0.30759256,0.17063219,0,0
-0.030872,0.111429,0.0222408,-0.00118896,0.000300555,-0.000428021,-0.0068211,0.0587953,0.0376555,-0.00118896,0.0002332388,-0.000428021,0.00095308038,0.012416422,0.00049465318,1.4136259e-06,9.0333308e-08,1.8320198e-07,4.6527405e-05,0.0034568873,0.0014179367,1.4136259e-06,5.4400338e-08,1.8320198e-07,-0.028031733,0.10088068,-0.1859045,0.14890595,-0.038664406,0,0
-0.0339417,0.0991942,0.0567528,-0.00139974,0.000305393,-0.00076246,-0.0030697,-0.0122348,0.034512,-0.00021078,4.838e-06,-0.000334439,0.001152039,0.0098394893,0.0032208803,1.9592721e-06,9.3264884e-08,5.8134525e-07,9.4230581e-06,0.00014969033,0.0011910781,4.4428208e-08,2.3406244e-11,1.1184944e-07,0.18838119,-0.037251407,-0.16907866,0.083084298,-0.075687312,0,0
-0.0587593,0.0328323,0.0566444,-0.000886359,0.000416255,-0.000891096,-0.0248176,-0.0663619,-0.0001084,0.000513381,0.000110862,-0.000128636,0.0034526553,0.0010779599,0.0032085881,7.8563228e-07,1.7326823e-07,7.9405208e-07,0.00061591327,0.0044039018,1.175056e-08,2.6356005e-07,1.2290383e-08,1.654722e-08,-0.081633656,0.025565804,0.12368274,0.21837481,0.18764155,0,0
-0.0842244,0.0576708,0.0740348,-0.0015905,0.000570267,-0.00179251,-0.0254651,0.0248385,0.0173904,-0.000704141,0.000154012,-0.000901414,0.0070937496,0.0033259212,0.0054811516,2.5296902e-06,3.2520445e-07,3.2130921e-06,0.00064847132,0.00061695108,0.00030242601,4.9581455e-07,2.3719696e-08,8.125472e-07,0.0055048494,0.028857998,-0.036369312,0.12844593,0.095244004,0,0
-0.10712,0.0982324,0.057153,-0.00281972,0.000503378,-0.0023041,-0.0228956,0.0405616,-0.0168818,-0.00122922,-6.6889e-05,-0.00051159,0.011474694,0.0096496044,0.0032664654,7.9508209e-06,2.5338941e-07,5.3088768e-06,0.0005242085,0.0016452434,0.00028499517,1.5109818e-06,4.4741383e-09,2.6172433e-07,-0.066531952,0.092032375,0.0023122953,0.11238128,0.13060486,0,0
-0.107104,0.112512,0.0955973,-0.00307856,0.000503378,-0.00218284,1.6e-05,0.0142796,0.0384443,-0.00025884,0,0.00012126,0.011471267,0.01265895,0.0091388438,9.4775317e-06,2.5338941e-07,4.7647905e-06,2.56e-10,0.00020390698,0.0014779642,6.6998146e-08,0,1.4703988e-08,0.022640038,0.072217729,-0.053819921,0.079820881,0.040907445,0,0
-0.120205,0.132254,0.120703,-0.00342389,0.000566297,-0.00244949,-0.013101,0.019742,0.0251057,-0.00034533,6.2919e-05,-0.00026665,0.014449242,0.017491121,0.014569214,1.1723023e-05,3.2069229e-07,6.0000013e-06,0.0001716362,0.00038974656,0.00063029617,1.1925281e-07,3.9588006e-09,7.1102222e-08,0.032498117,0.023590376,-0.10060085,0.022473874,-0.092520978,0,0
-0.116851,0.0704722,0.136534,-0.00282098,0.000503378,-0.00255007,0.003354,-0.0617818,0.015831,0.00060291,-6.2919e-05,-0.00010058,0.013654156,0.004966331,0.018641533,7.9579282e-06,2.5338941e-07,6.502857e-06,1.1249316e-05,0.0038169908,0.00025062056,3.6350047e-07,3.9588006e-09,1.0116336e-08,0.0706082,-0.12029202,0.051057912,0.07836356,0.062237313,0,0
