global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
797.6701923108658	n/a	n/a	636277.7357012536	1180.1338553522892	n/a	1392715.9165486577	n/a	842.4489493601718	n/a	709720.2322780574	n/a	891.4283636389782	735.327176964522	n/a	n/a	n/a	n/a	-0.015811946599999998	-0.060212802300000014	0.0697145164	-0.1481217662	0.4148287413	-0.5440237477000001	-0.35967505780000003	0.020974146800000003	-0.0363311922	0.0709287983	-0.13028710570000002	0.33035703980000003	-0.08541160449999999	-0.0704166047	0.2451119627	-0.027336835	0.167429946	-0.074261404	0.0011718702	-0.0402043421	0.053004857999999995	-0.0668561815	0.0958911731	-0.0555305059	0.0522045301	-0.01900805	0.2972636825	-0.0833533645	0.1700971009	-0.0375991667	0.1504300667	-0.0936011939	0.009039206800000001	-0.0294532152	0.0367001515	0.0555240378	-0.1919719116	0.0080649986	-0.085581919	-0.140700395	0.0198334176	0.0573078489	-0.16208139259999998	-0.083799697	0.0814913212	0.09113646539999999	-0.5433527189	0.27316072620000004	-0.1664158142	0.5166675789	-0.186191997	-0.1088209893	0.09689893460000001	-0.1542882634	0.0310536314	-0.06998458469999999	0.07863942110000001	-0.1014343645	0.0341803751	-0.0470060821	-0.11283809	0.0400761515	-0.0100048402	0.0316673706	-0.0092774474	0.0103024176	-0.0157533324	0.11250323	0.1124865505	0.11245875300000001	0.0600039	n/a	n/a	0.00360046801521	0.06322080000000001	n/a	n/a	0.003996869552640001	0.114136	n/a	0.013027026495999995	n/a	-0.00232731	n/a	n/a	5.4163718361e-06	0.00122133	n/a	1.4916469689000004e-06	n/a	0.00122581	n/a	n/a	1.5026101561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.4608418795754	-6.209350431290432	38.55603277856667	626410.2642287262	1134.1809309936616	-45.95292435862757	1286366.384229649	2111.671257109747	841.3508570109593	-1.0980923492124928	707871.2645930756	1.2058068073990116	884.9115672610492	686.9278568970426	1.7130900000000002	28.829058000000003	0.2314738	0.11627	-0.0792820473	0.11655843269999999	0.07779407990000001	-0.114214279	0.020992421400000003	-0.38621149619999995	0.000299561	-0.0949426923	0.0730318024	-0.013132274199999999	-0.1992603135	0.24981572149999998	-0.1240152318	0.013424255900000001	0.0368554847	0.1218235708	0.0868433344	-0.0753007926	0.0596749106	0.11107341550000001	0.048935905599999996	0.0246622681	0.07599011950000001	0.004833743	0.0156907695	-0.0478286637	-0.054416436	0.0015816182999999998	-0.11589714599999999	-0.0650969678	-0.0811640136	-0.0039849615	-0.0165936175	-0.0110231054	-0.0880374956	-0.0424121166	0.015615509	-0.0681186926	-0.017241552900000002	-0.14913723	-0.0850960166	-0.124293925	0.0327350754	-0.1287300263	-0.031094096800000002	-0.10498030480000001	-0.1968935944	0.2512984444	-0.1988631478	-0.0732958595	-0.1403365491	0.030955670299999998	-0.10012841060000001	0.0109145519	-0.1196716609	0.0976429833	0.0271689836	-0.034784545	-0.0214409481	-0.0567038851	0.10190343539999999	-0.11961593179999999	-0.0203394694	-0.07909795780000001	-0.0421026158	0.0378484633	-0.0585817849	0.11245875300000001	0.1123086861	0.11205872300000001	0.0253291	-0.034674800000000006	0.00120234175504	0.0006415633068099999	0.15848099999999998	0.09526019999999998	0.009074505704039995	0.025116227360999995	0.0955027	-0.01863329999999999	0.00912076570729	0.0003471998688899997	-0.00163549	0.0006918199999999999	4.786149123999998e-07	2.6748275401000004e-06	0.0008001839999999999	-0.00042114600000000017	6.402944338559998e-07	1.7736395331600013e-07	0.000680666	-0.0005451439999999999	2.9718198073599985e-07	4.63306203556e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.9615881267914	1.5007462472160569	2.252239298533078	628788.0802445632	1131.9295242102633	-2.251406783398352	1281264.447778873	5.0688325043321125	840.9166880967662	-0.4341689141931511	707140.8763196339	0.18850264605165976	880.3409763328937	693.1006044562555	1.4411889999999998	24.253328	0.28803915	0.194738	-0.0050802445	0.0873374285	0.0472349078	0.09914405609999999	0.0009968387	-0.0992619359	0.0233351851	-0.1769595258	0.18071290539999998	-0.013342661	0.0136985232	0.081113084	-0.0483472046	0.0324409513	0.1254915606	0.13302138789999998	-0.0381086005	0.0201443389	0.0997210816	0.0101513055	0.056324514299999996	-0.09760260720000001	0.0777827048	-0.023598553199999997	-0.1079339923	-0.0736827779	-0.1432309729	-0.1257005963	-0.118824765	0.1756903444	-0.1020166302	-0.0985171042	-0.1658934142	-0.17123879949999998	-0.1379945541	-0.0790640713	0.112138313	-0.1627584566	0.0725630988	-0.0298139769	-0.0498277209	0.0945335358	-0.020141744	0.0596667854	-0.011521473700000001	-0.08062327009999999	0.1043393182	0.22168091420000002	-0.15605783439999998	0.0558869025	-0.1332808305	-0.048268919199999996	-0.2747341102	0.17348292850000002	-0.1271643857	0.11121653599999999	-0.0317933303	0.10095128449999999	-0.1699440548	-0.0010840097	0.2722233863	-0.0753664608	0.0920682729	-0.10899010710000001	0.1841753622	-0.0028880267	-0.106177845	0.1123698164	0.11195323859999999	0.1112600859	0.0238423	-0.0014868	2.2105742400000002e-06	0.0005684552692900001	-0.0195305	-0.1780115	0.03168809413225	0.00038144043025	0.0575804	-0.0379223	0.00331550246416	0.00143810083729	-0.0007359559999999997	0.0008995340000000002	8.091614171560006e-07	5.416312339359996e-07	0.000393127	-0.000407057	1.5454883812899995e-07	1.6569540124899995e-07	0.000574886	-0.00010577999999999998	1.1189408399999996e-08	3.3049391299600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.8545765503443	6.892988423552879	47.51328940723401	639767.3436285306	1150.4800523079386	18.550528097675397	1323604.350758477	344.12209270264435	845.0440445138162	4.1273564170500086	714099.4371682685	17.03507099336389	884.9199101502696	718.4409286413131	1.631135	27.449867	0.25859869	0.169192	0.0133752786	0.027481402000000002	-0.047562178899999995	0.11917979109999999	0.11502398539999999	0.09443637740000001	-0.1507379441	-0.1039321675	-0.1573998039	0.0129894844	-0.0862859261	-0.30109774489999996	-0.0396181194	0.1047360679	-0.09322528039999999	-0.025859786800000003	0.1526695723	-0.0141530109	-0.0160671113	-0.1089448266	0.0876792668	-0.0309168429	0.07185274700000001	0.0257298002	0.0449695564	-0.0541037044	0.14005552359999998	-0.0650280033	-0.010185926	0.15498598730000002	-0.0496308783	0.1583790818	-0.1693425648	-0.045066721399999995	0.034862649100000004	0.08782627859999999	-0.0086609909	-0.046041369400000004	0.0170015844	0.0700780996	-0.0632635531	0.1108225899	0.0073343987	0.11472505029999999	0.0812752119	-0.1152013517	0.031124185699999998	-0.1831788137	-0.0980353281	0.045313815800000004	-0.4380663668	0.11848244720000001	0.0464910637	0.2064351254	-0.0063525974	0.0563603598	-0.1425568843	0.1272272472	-0.0251920341	-0.0719462238	-0.0419613263	-0.1054110512	-0.0673436301	0.1357541443	-0.1004835399	-0.0781266954	0.191459396	0.11223645550000001	0.1114207701	0.1100656827	0.00721051	-0.01663179	0.0002766164386041	5.19914544601e-05	0.131931	0.1514615	0.02294058598225	0.017405788760999998	0.041837	-0.015743399999999998	0.001750334569	0.00024785464355999993	-0.00200189	-0.0012659340000000002	1.6025888923560008e-06	4.0075635721000015e-06	0.000267527	-0.00012559999999999996	7.1570695729e-08	1.577535999999999e-08	0.00047118	-0.000103706	1.0754934436000002e-08	2.220105924e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.0372348043868	2.182658254042508	4.763997053939889	643263.7260126671	1147.9694007490052	-2.5106515589334317	1317833.74505603	6.303371250374871	846.0434978465852	0.9994533327690078	715789.6002484849	0.9989069643830772	885.1583230519599	734.4597004288913	1.227306	20.653952	0.16088729	0.114652	-0.015759908700000002	0.0243839873	-0.1077589365	0.028806668599999998	-0.00640658	0.1800242082	-0.1815612212	0.0621485699	-0.039532033599999995	0.0187367647	-0.0227171785	-0.2682486666	0.06710213549999999	-0.0214931365	0.13133937210000002	0.0066349474	0.0656563127	-0.08426228109999999	-0.0173564696	0.0943202942	0.0798962167	-0.0645267382	-0.0213195253	0.1336685094	-0.033039752400000004	-0.0066406906000000005	-0.10606278039999999	-0.0570051311	0.1848455225	0.059613049400000014	-0.0098585866	0.0777577231	0.052157319800000004	-0.17776837269999998	-0.0261882218	-0.1577843668	0.1065197863	0.0003552454	-0.1177397345	0.0281445855	0.1119292209	0.0828482897	-0.0258932841	0.023949099100000003	0.027116311	-0.0652968611	0.1089637915	-0.2029031783	0.11356474720000001	0.1691710195	-0.1575031369	-0.0207346354	0.0455360753	-0.0104132889	-0.14146147369999998	0.0379452933	0.0186608905	0.1664307982	0.0311957215	-0.0134542776	0.10318677710000004	0.18182686899999997	0.1126658252	0.0325370071	0.19576424679999999	-0.0925424197	-0.0573100905	0.11205872300000001	0.1107121224	0.1084797619	0.0135798	0.00636929	4.05678551041e-05	0.00018441096804	0.0203818	-0.1115492	0.012443224020639998	0.0004154177712399999	0.0616298	0.0197928	0.00379823224804	0.00039175493184	-0.00189666	0.00010523	1.10733529e-08	3.597319155600001e-06	0.000519364	0.00025183700000000004	2.6973896449600003e-07	6.342187456900002e-08	0.000364727	-0.00010645300000000006	1.1332241209000012e-08	1.3302578452899995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.07834353327	-0.9588912711168404	0.9194724698240699	641726.5124780077	1140.9492310170108	-7.020169731994429	1301765.1477583083	49.28278306601072	846.3113532750517	0.26785542846653243	716242.9066822494	0.07174653055898968	885.7821649369197	738.2200176459157	1.063793	17.902235	0.17066196999999994	0.11336	0.10988898679999999	0.0307918048	-0.10389763119999999	0.0769901551	-0.0393960811	0.1365607533	-0.1211264991	0.13776849230000002	-0.1325447385	-0.0573989379	-0.0417517887	-0.0470699383	0.11190780189999999	-0.0391439934	0.0356188761	0.0511403236	0.0011958836	-0.1292659824	0.0055325423	0.09433323730000001	0.040373216499999996	0.0276577458	0.054240545300000005	0.1638670885	0.021977863599999998	-0.0460761812	0.056018970099999996	0.1358186584	0.06255512690000001	0.0313914567	-0.11725185839999999	0.0360134976	-0.10685796730000001	-0.1684780927	-0.08070734610000001	-0.0204633399	-0.0200985193	0.05414095360000002	0.0619140284	-0.1721675308	0.027099435699999997	-0.1347228183	0.0050697332	0.0555660235	-0.082146987	0.0202018836	-0.0558758781	-0.19467014629999999	0.1595334314	0.07443016820000001	-0.09925525660000001	-0.0132871276	0.0080790546	-0.0462835383	-0.18298332739999998	-0.08721718279999999	0.013106916100000001	0.055356330499999995	0.0457785868	-0.035495222	-0.029302569700000006	-0.050015749400000004	0.039026285099999995	-0.043606848899999995	-0.022928078900000003	-0.123495145	-0.0963258823	0.1118366891	0.10982841609999999	0.1065079649	0.00718393	-0.00639587	4.09071530569e-05	5.16088502449e-05	0.12214	0.10175820000000002	0.010354731267240005	0.014918179600000003	0.05217	-0.009459799999999996	0.0027217089	8.948781603999997e-05	-0.00272907	-0.00083241	6.929064081e-07	7.4478230649e-06	0.000378526	-0.00014083800000000004	1.4328193267599994e-07	1.9835342244000015e-08	0.000452441	8.771400000000002e-05	7.693745796000004e-09	2.0470285848099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.7437275240786	-1.3346160091913362	1.7811998919898089	639590.0297141077	1134.7988722043124	-6.150358812698414	1287768.4803561792	37.82691352493705	845.5677203221452	-0.7436329529065233	714984.7696507896	0.5529899686484755	884.3830905367654	748.1873383217543	1.198457	20.168457	0.13544326000000004	0.08996110000000003	0.014243578100000001	-0.15726025859999998	-0.0891199402	0.0422539322	0.06880754480000001	0.12279288960000001	0.0528318447	0.079207293	-0.1095253592	0.09606703859999999	0.0294554421	-0.021604550099999998	0.1098354887	-0.079958225	0.1672555189	0.0057333834	-0.15616340539999998	-0.1364577894	-0.0546450135	-0.04761089599999999	0.07966448940000001	0.0746175084	-0.010751423999999999	-0.066823625	-0.036513350699999995	-0.0252139954	0.1255910731	0.0834616129	-0.05135964269999999	0.0783488906	0.0837687896	-0.0228071961	0.0864571449	0.0394975697	-0.0464189759	-0.1258645229	-0.0113964021	-0.014753052800000001	0.0016804371	-0.0168711679	-0.0353240879	0.0020243217999999998	0.0687336997	0.0546362737	0.0722848536	0.0674941003	-0.0180088469	-0.0998248525	0.14029704910000002	0.016908563300000002	0.0877157911	-0.1811982395	-0.0608673683	-0.06511385480000001	-0.1500942315	0.0063298098999999995	-0.0149128	-0.0464553336	-0.015080483200000001	0.0126976003	-0.068100118	-0.0088075392	-0.1684865125	-0.1261475024	0.0193878867	-0.0750295704	0.0706216524	0.1115704417	0.1087710484	0.1041573055	0.00720874	2.481000000000011e-05	6.155361000000054e-10	5.19659323876e-05	0.07261829999999997	-0.049521700000000037	0.0024523987708900048	0.005273417494889995	0.054340199999999984	0.0021701999999999898	0.002952857336039999	4.709768039999956e-06	-0.00138271	0.00134636	1.8126852496e-06	1.9118869441e-06	0.000267527	-0.00011099899999999994	7.1570695729e-08	1.2320778000999994e-08	0.00023526900000000005	-0.000217172	4.716367758399999e-08	5.5351502361000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.7402644765327	-3.003463047545893	9.02079027797366	634795.0490381353	1135.2793689865546	0.4804967822421986	1288859.2456465096	0.23087715774510684	843.9897379695727	-1.5779823525724623	712318.677797948	2.490028305030122	885.4405439337509	722.8919670458391	1.353467	22.777069	0.06679131	0.0450879	-0.055118091900000006	0.09059727140000001	-0.06678775099999999	-0.1400694664	-0.08514118820000001	0.0027851991	-0.026012394700000004	0.0520112428	0.0547045211	-0.0305897281	-0.1367745759	0.0098205093	-0.0301681187	0.0051178672	-0.014439270700000001	-0.0726140985	0.1035895524	-0.022675407	-0.09863107730000001	-0.0502709291	0.0248685536	0.027496213999999998	-0.06653914150000001	-0.0163644633	0.0736783562	-0.1156369997	0.20421991239999998	0.0354182314	0.0099374016	0.008989645400000001	0.012343040800000002	-0.044844641399999996	0.0527522407	0.0340308999	-0.1421465494	0.043540173200000004	0.1821446214	-0.19240161460000002	-0.0323231921	0.0960056083	-0.0508980444	-0.0130607773	-0.033257844	-0.1502859597	-0.0388485851	-0.07715373190000001	-0.024300539399999998	0.0247546586	0.012028308799999998	-0.0574137718	0.0790417783	0.07032733669999999	0.1607781225	-0.039818570899999996	-0.09181440130000001	0.1017015467	-0.057365698300000004	-0.0444963003	0.0997540707	-0.0221467116	-0.1164712644	-0.0716924044	-0.12402168699999999	-0.0314702594	-0.1211233479	-0.061559016200000004	-0.013109078400000002	0.1112600859	0.1075416914	0.1014361455	0.010874300000000002	0.0036655600000000017	1.3436330113600013e-05	0.00011825040049000005	0.0843276	0.011709300000000034	0.00013710770649000078	0.00711114412176	0.0543044	-3.5799999999995564e-05	0.00294896785936	1.281639999999682e-09	-0.00212594	-0.0007432300000000001	5.523908329000001e-07	4.519620883600001e-06	0.000267527	0.0	7.1570695729e-08	0.0	0.000519652	0.000284383	8.087369068899999e-08	2.70038201104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.8330626248555	0.09279814832279952	0.008611496332140303	634942.9296921069	1126.6503172381133	-8.629051748441269	1269340.9373327415	74.46053407727734	842.6150209353736	-1.3747170341990795	710000.0735059201	1.8898469241171127	881.8207924025064	732.5510482979413	1.240767	20.880482	0.14609290000000005	0.08616519999999997	0.1222636699	-0.026235849900000004	-0.024293368500000002	0.0763063814	-0.0665942679	-0.0005924248	0.053021938	-0.1077516878	0.0194445011	-0.09105049890000001	0.013372511100000001	0.0474173219	0.012768803200000001	-0.0090998021	-0.0104623379	-0.002158661	0.0328075241	-0.1270483516	-0.0289775456	0.11240525539999999	0.0273370363	-0.1039452108	-0.0541123384	-0.0286229007	0.0197139824	0.0208358849	-0.0634165943	0.015749637900000002	-0.0754721179	0.008888251	0.0134597847	-0.0855718575	-0.0236159539	0.15355110730000002	0.0825472156	-0.034747058500000004	-0.12261335779999999	0.0438601555	-0.0153737886	0.0154942018	0.10096357660000001	0.0025002767000000003	-0.074465612	0.0669887476	-0.0541156691	-0.0529946374	0.0315275225	0.0687322878	-0.021732296499999998	-0.0736611823	0.1384921659	0.10930948130000001	0.051182317000000005	-0.0877834282	-0.0031149145	0.051507873499999995	-0.033043681299999995	-0.0326820137	-0.0376843812	-0.0973095477	-0.0617108806	0.0206742238	0.0399870034	-0.14566385380000002	-0.0064198213	-0.0170545701	0.041527222200000005	0.11090574460000001	0.1061422889	0.09835416429999999	-0.023812700000000003	-0.034687	0.001203187969	0.0005670446812900003	0.0442758	-0.040051800000000005	0.0016041466832399998	0.0019603464656400005	0.0542877	-1.6700000000001436e-05	0.0029471543712899988	2.7889000000004803e-10	-0.00167691	0.0004490300000000002	2.016279409000002e-07	2.8120271481e-06	0.000267527	0.0	7.1570695729e-08	0.0	-0.000458066	-0.000977718	9.55932487524e-07	2.09824460356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.3567619767815	-0.476300648074016	0.2268623073557276	634184.0923461443	1132.818778487724	6.168461249610799	1283278.3848944192	38.04991418795004	842.5678483830585	-0.047172552315146284	709920.5791288568	0.0022252496919252123	882.1618197169294	718.1682185706944	1.239551	20.860016	0.05558195	0.0279004	-0.1071253403	-0.0506424882	-0.0237690458	-0.0745699544	0.0716509227	0.0616326846	0.115020283	-0.1017685349	0.0503590088	0.1165714763	-0.0619610644	-0.0014727923	-0.1036532408	-0.1035534776	-0.09191943779999999	-0.0171158561	0.0502170958	0.046727269	0.030688604700000007	-0.0025446954999999998	0.0385865415	0.0272682694	-0.07064973849999999	0.0182614281	0.0098547082	-0.1250939753	-0.1468759356	0.0079942157	0.0860424022	-0.042971813600000006	-0.0233312198	0.0280047969	-0.11938084460000001	-0.0139666725	0.0586105718	0.0048338910999999995	0.08155488799999999	0.0465667395	0.017735864	0.1243364705	0.020763262299999998	-0.0064296491	-0.058828047599999995	-0.019931171799999998	0.1437016307	-0.0631370111	0.0584120155	0.0487178345	-0.0673606129	-0.0873657114	0.0833744794	0.13066960630000002	-0.053961860300000004	-0.0971987118	0.0970606026	-0.11202704	0.0546897448	0.046737843200000004	0.0534764047	-0.0268093884	-0.071306233	0.0042250865	-0.0354375261	0.0049022023	0.1004254503	-0.1174770585	-0.0744525075	0.1105075577	0.1045750536	0.09492232490000001	-0.0164614	0.007351300000000002	5.4041611690000016e-05	0.00027097768996000004	0.06289299999999999	0.018617199999999987	0.00034660013583999954	0.003955529448999999	0.0430188	-0.011268899999999991	0.00185061715344	0.0001269881072099998	-0.0018104	-0.00013349	1.78195801e-08	3.27754816e-06	0.000267527	0.0	7.1570695729e-08	0.0	-0.000224665	0.000233401	5.447602680099999e-08	5.0474362225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
