global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
779.6947866553279	n/a	n/a	607923.9603374973	1145.1093707917678	n/a	1311275.4710751185	n/a	826.2602748473352	n/a	682706.0417907939	n/a	870.0955182832538	721.6121119046094	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.55099e-09	n/a	n/a	1.2609529980099999e-17	7.327259999999999e-10	n/a	n/a	5.368873910759999e-19	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	-9.99999e-05	n/a	n/a	9.99998000001e-09	0.0	0.0	0.0	0.0	0.0	0.0
772.5047838620998	-7.190002793228133	51.69614016662834	596763.6410898295	1111.1414822351069	-33.96788855666091	1234635.3935436304	1153.8174529977352	823.8478573133627	-2.412417533972416	678725.2919998189	5.8197583582175545	860.9612779149472	699.5673964464743	1.361012	25.626324	0.16651294218173598	0.08830359999999997	-0.0481834982	-0.0904633062	0.0064038751	-0.033579796099999996	-0.0434891241	0.0597320875	0.0383693347	-0.0746141382	-0.0684278931	0.0329510483	-0.044240523	0.0161440617	-0.0813303125	0.08431898189999999	-0.0596559044	0.0361842974	-0.050206079800000004	0.0762767672	-0.0668658645	0.012990066100000001	-0.0362252167	0.0334846157	-0.1531940198	0.0650575335	-0.0445168662	0.0751307766	-0.07939357	0.0463979925	-0.0397544216	0.0411050377	-0.1315726078	0.0539176713	-0.0536388832	0.1685981691	-0.0350492139	0.2138240032	-0.02789907	0.09531399970000001	-0.0007091683	-0.0297255516	-0.056296632699999995	-0.0684913477	-0.0033395534000000004	0.0200039855	-0.0685948529	0.0720822533	-0.0029138508000000002	0.0147386464	-0.10079484050000001	0.0300054015	-0.0882825755	0.0774226068	-0.0469743864	0.0267926347	-0.22671806989999999	0.0205446661	-0.0544156053	0.0623768714	-0.0770278356	0.0100431449	0.0728912521	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0302123	0.03021229644901	0.0009127828567228619	0.00091278307129	-0.01271	-0.012710000732726	0.0001615441186258954	0.00016154409999999996	0.0364893	0.0364893	0.0013314690144900002	0.0013314690144900002	0.00154135	0.00154135	2.3757598225e-06	2.3757598225e-06	-0.0	0.0	0.0	0.0	0.000100677	0.00020067689999999998	4.0271218193610014e-08	1.0135858329000004e-08	0.0	0.0	0.0	0.0	0.0	0.0
772.0832055139401	-0.4215783481596418	0.17772830363701214	596112.4762366811	1109.468527458656	-1.6729547764509791	1230920.4134212784	2.7987776840501453	825.6808519500923	1.8329946367296088	681748.8692770303	3.3598693382795113	862.5554381221616	691.9370841423148	1.206017	22.707941	0.23750435	0.157167	0.0699789364	0.012464296100000001	-0.11190699039999999	0.0821481122	0.09752521410000001	-0.0397326795	-0.09277937130000001	0.0433843481	0.0708145251	0.000509611	0.0281469975	-0.08791186570000001	-0.021025124	-0.0037633189	-0.060170617	-0.0412562305	0.0641632565	0.027986690699999997	0.0231550779	0.0472820334	0.0115137526	-0.0203438803	0.0551931446	0.0025196794	-0.0169027949	0.1791797387	0.0642521672	-0.0125941346	-0.0324986424	-0.0540121758	-0.027065697200000002	0.0274632465	0.0482939846	-0.0639253942	-0.1421350694	0.10866279050000001	0.1127572224	-0.0140141673	-0.0289489629	-0.0167539884	0.0733314976	0.0747057743	0.0995164628	0.042980535099999995	0.0224379459	0.0313880182	0.0588460017	-0.037908925	0.004721881	0.0390857061	-0.1084819976	0.056849159800000014	0.0503291841	-0.0622409688	-0.0328299142	0.042571366299999996	-0.0185857123	0.1249381397	-0.0306570036	-0.1025605413	0.09772326390000001	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0302446	3.2299999999998996e-05	1.043289999999935e-09	0.0009147358291599996	0.122415	0.135125	0.018258765625	0.014985432225000003	0.08194329999999997	0.04545399999999997	0.006714704414889995	0.002066066115999997	0.00044608	-0.00109527	1.1996163728999998e-06	1.989873664e-07	-7.766559999999999e-24	-7.766559999999999e-24	6.031945423359997e-47	6.031945423359997e-47	0.000143268	4.2590999999999986e-05	1.8139932809999987e-09	2.0525719824e-08	0.0	0.0	0.0	0.0	0.0	0.0
770.1531591682996	-1.9300463456405623	3.725078896320489	593135.8885769121	1095.4730385678427	-13.995488890813249	1200061.1782290621	195.8737092928771	823.8562469856273	-1.8246049644650384	678739.1156972429	3.329183276350464	859.6297695642461	688.0849629680772	1.208962	22.763395000000006	0.23735728	0.146067	0.0366642925	-0.09417991380000001	0.0365737127	0.0247637118	-0.14727645179999999	-0.0212113263	0.0233411073	-0.043671725999999994	-0.1278791252	0.0486040143	-0.0221235522	0.0179280415	-0.0820032071	0.1265686402	-0.049095249699999996	-0.0238601017	0.0622107983	0.0366733576	0.1669208573	-0.015967330800000002	0.029145747200000002	0.0861456176	0.0511778537	-0.001561868	-0.0319737796	0.056596073499999996	-0.1152506699	0.047010076399999996	0.0190852992	-0.103280408	0.0034165110999999997	0.1433247835	-0.011480311399999998	0.13308145289999998	-0.10273376669999999	0.0720325563	0.0421328308	-0.0194126265	-0.062511903	0.012102243700000001	-0.0207428635	-0.1381444634	-0.0060725155	0.08404280119999999	-0.0534484554	0.1042789733	0.005374574599999999	0.010685354499999999	-0.040701167	-0.030854802599999998	-0.008178698100000001	-0.045533291399999995	-0.0316484079	0.027737607400000003	-0.006165735899999999	-0.1127127401	-0.0847417614	0.1154684867	0.0299531562	-0.0325674246	0.07930875009999999	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0481106	0.017866	0.000319193956	0.00231462983236	-0.00283858	-0.12525358	0.015688459302816402	8.0575364164e-06	0.0472912	-0.03465209999999997	0.00223645759744	0.0012007680344099981	0.00154597	0.00109989	1.2097580121e-06	2.3900232409e-06	-5.244600000000001e-05	-5.244600000000001e-05	2.750582916000001e-09	2.750582916000001e-09	0.000103892	-3.9376e-05	1.550469376e-09	1.0793547664e-08	0.0	0.0	0.0	0.0	0.0	0.0
771.0876091859727	0.9344500176731572	0.8731968355293638	594576.1010401393	1098.9191911725748	3.4461526047321063	1207623.388727386	11.875967775101874	824.5416415587781	0.685394573150802	679868.9186644446	0.4697657209045701	860.2106472012132	686.6440840668388	1.223695	23.040804	0.22321098	0.131482	-0.0550231592	-0.0280070305	-0.12161008150000001	-0.0639667195	0.011903833	-0.1237741725	-0.08046831730000001	-0.09086120339999999	0.0675542963	-0.0347599687	-0.1060344399	-0.0416567963	0.0488034019	0.1147492192	-0.0348700856	0.0203039549	-0.0669704372	-0.0806554781	0.1822087358	-0.0297842883	0.026570395099999998	-0.0298476839	0.09933015380000004	-0.11525622810000001	-0.0107313317	-0.0163963084	-0.0218851802	-0.1283083235	-0.09650017609999999	-0.2273702845	-0.0470176312	-0.0729834997	-0.0537132739	-0.0376218205	-0.0499369197	0.023025891200000002	-0.0869674613	-0.025241249900000002	-0.1775546984	-0.0417032025	-0.0762334189	0.0318667273	0.135286923	-0.0229984694	-0.0368502545	0.0286525705	-0.0176798222	-0.0321296114	0.0688185171	-0.0341269087	0.041587000299999996	-0.1051678915	0.0745503855	-0.0985236211	0.0059496803	-0.0991089265	-0.1115996185	0.17266274199999998	0.06744889820000001	-0.0092431876	0.1006693151	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.014180600000000003	-0.033929999999999995	0.0011512448999999995	0.00020108941636000005	0.110798	0.11363658	0.0129132723140964	0.012276196804000002	0.0700079	0.0227167	0.00490110606241	0.00051604845889	0.000643754	-0.000902216	8.139937106560001e-07	4.14419212516e-07	-0.0	5.244600000000001e-05	0.0	2.750582916000001e-09	0.0	-0.000103892	1.0793547664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.3978198021688	1.3102106161960592	1.716651858792857	596598.3920351436	1105.7900621225756	6.8708709500008345	1222771.6614890494	47.20886761156538	826.4837019349455	1.9420603761674329	683075.3095640921	3.771598504679591	861.2850457781749	693.8069086931648	1.435982	27.037939	0.195677895	0.0938067	0.0962121874	0.026418846699999998	-0.0095621447	0.0590512169	0.0360956636	0.0650274406	0.0346303451	0.1127221263	0.0346435742	0.10474741119999999	0.0705041396	0.0863689352	-0.0034738415000000003	0.07868971429999999	-0.1133453217	-0.0737150747	0.0660536069	0.0374044782	-0.07305107570000001	-0.19886589629999998	0.0433080007	0.0840769009	0.0494281529	0.0666194086	-0.0266361895	-0.024559565499999998	0.0082917307	-0.1276254194	0.11055359599999999	0.09931714289999999	-0.0742790082	-0.0051473392	0.07708610839999999	0.0249563054	-0.0369701807	-0.0383273548	0.0685556034	-0.1085597	-0.0213806836	-0.043093429800000006	0.0713892979	0.0425261471	-0.09175247339999999	0.0563157592	0.0290748557	0.1487759368	-0.0347016321	-0.0835195086	0.0363201541	0.1512257099	-0.0570146505	-0.009634156	-0.058216309699999996	-0.0270194115	0.0515754596	-0.003821512	-0.2169457521	-0.0181826563	0.09068819800000001	-0.0345233722	-0.0796322396	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0483293	0.0341487	0.00116613371169	0.00233572123849	0.048936300000000016	-0.0618617	0.00382686992689	0.0023947614576900014	0.0935653	0.02355740000000001	0.00875446536409	0.0005549510947600003	0.00175346	0.0011097060000000002	1.2314474064360005e-06	3.074621971600001e-06	-6.87229e-05	-6.87229e-05	4.722836984410001e-09	4.722836984410001e-09	0.000343773	0.000343773	1.18179875529e-07	1.18179875529e-07	0.0	0.0	0.0	0.0	0.0	0.0
772.6882530965622	0.2904332943934378	0.0843514984922253	597047.136473417	1105.6328775531822	-0.15718456939339376	1222424.05992653	0.02470698885538662	825.6286693786318	-0.8550325563137449	681662.69969993	0.7310806723564173	861.3887225310488	704.9444824853226	1.130166	21.279755	0.234300695	0.119272	-0.0158726789	0.0191146734	0.06855477730000001	-0.0081083339	-0.0711803299	0.12421747699999999	-0.1100227409	0.0645495239	-0.10314865640000001	-0.021654158700000002	0.0744396813	0.1502891618	-0.0285080765	0.11021144869999999	-0.0224397221	-0.0533473088	0.1571173011	-0.0102649967	-0.27186557699999997	-0.2350662847	-0.108842016	-0.042586976299999996	0.0390987827	-0.076758043	0.041427976400000004	0.08596394140000001	-0.0547710358	0.0156752067	-0.1057941744	-0.0188516797	0.0672326028	-0.0830384187	0.0765153493	-0.1789175311	0.0003580418	0.01670099	-0.0248021157	0.0653321776	-0.049773956200000004	0.032334004	0.015331818	-0.0894460443	-0.0751172878	-0.0002986173	0.04227767019999999	0.1894837122	-0.047687839100000004	-0.2422435879	0.11071085380000001	0.0392460127	-0.051597341399999996	0.029896582799999998	-0.06026644690000001	-0.06468357849999999	-0.0642160437	0.1351233941	0.1059313949	-0.258561654	0.1039381765	-0.2021745029	0.1040787757	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0343253	-0.014003999999999996	0.00019611201599999988	0.00117822622009	0.109941	0.0610047	0.00372157342209	0.012087023481000004	0.0416875	-0.0518778	0.00173784765625	0.0026913061328400004	0.00307827	0.00132481	1.7551215361000004e-06	9.4757461929e-06	-0.0	6.87229e-05	0.0	4.722836984410001e-09	-0.0004109780000000001	-0.0007547510000000001	5.696490720010002e-07	1.6890291648400005e-07	0.0	0.0	0.0	0.0	0.0	0.0
775.6759133083767	2.9876602118145	8.926113541259463	601673.1224867844	1103.6858240648144	-1.9470534883678283	1218122.3982416284	3.791017286565329	825.3900694794794	-0.2385998991524048	681268.7667953399	0.056929911875537725	860.1127574850473	710.3166482652489	1.009403	19.005938	0.12375209999999998	0.059133300000000014	-0.05268965	0.0308213602	0.12839503160000001	-0.0627485416	-0.0590082253	0.12141117400000001	0.0022491596	0.0018041796	-0.081185402	-0.0299099723	0.0059775752	0.1423450752	-0.0224466593	0.1147745442	0.0394683625	0.133462545	0.049793350199999996	-0.05624938349999999	-0.0726562292	0.0156155431	-0.0488016078	0.0182068643	-0.0223556102	-0.0180292473	-0.024988999900000003	-0.1605867201	-0.1744417532	0.0057067409	-0.100342689	0.0513866567	-0.028755173999999998	0.0169325985	0.009218161800000001	-0.0883237632	-0.1433076742	0.0477203603	-0.1577112751	0.10873793550000001	-0.042636557699999994	-0.0474373585	-0.0495542245	-0.06681166919999999	-0.10260085070000001	-0.046616076299999996	0.027998325499999997	0.0976670064	-0.1330503378	-0.0608088353	-0.0243082337	-0.00310049	-0.0815283446	-0.1308394101	0.0309359835	0.0483261792	-0.10704866140000001	0.0539450539	0.11796264109999999	-0.0580073465	0.036406019500000004	-0.0042958528000000005	0.0329834838	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0589682	0.024642899999999995	0.0006072725204099997	0.00347724861124	0.0814497	-0.02849130000000001	0.0008117541756900008	0.006634053630089999	0.0290799	-0.0126076	0.0008456405840100001	0.00015895157775999997	0.0037687	0.0006904299999999997	4.766935848999996e-07	1.4203099689999997e-05	0.000161964	0.000161964	2.6232337296000002e-08	2.6232337296000002e-08	-0.000103166	0.000307812	9.474822734400001e-08	1.0643223556000002e-08	0.0	0.0	0.0	0.0	0.0	0.0
775.4489293963237	-0.22698391205301505	0.05152169633089087	601321.0421019046	1108.1922147361022	4.506390671287819	1228089.984801707	20.30755688226987	825.4412405301705	0.051171050691095836	681353.2415679868	0.0026184764288307003	860.3626104984703	721.3299539795047	1.232032	23.197779	0.3296853895	0.178294	-0.1321586699	0.10942658429999999	0.0047439077	-0.061703211200000004	0.08659072300000001	0.026353545	0.0386934919	-0.0278083839	0.1110933322	-0.0586562843	-0.07216795620000001	0.0111615391	0.0107270544	-0.0833072834	0.0461787611	0.07413466769999999	0.0729784133	-0.0685518209	0.0282694291	0.0593806696	-0.1498538733	-0.1081636902	-0.041032409900000004	-0.0254914712	0.0243757698	0.0601588066	0.044029477000000004	0.1100285202	0.0047085467	0.0598965375	-0.0794945721	-0.027202953999999998	0.0811181751	-0.2376673139	0.0083759619	0.0195882805	0.0624291804	-0.0728727957	0.0312618056	0.0847256941	-0.0616328546	0.0997878802	0.0161392034	-0.1458193315	0.022131328	-0.09958986880000001	0.0314653236	0.064679174	-0.0842252017	-0.08831897	-0.0834676679	-0.10832448050000001	0.0315211361	-0.1403271103	0.006361705400000001	0.06100252940000001	0.044334860999999996	0.0017504798000000002	-0.0117590281	-0.1694043197	-0.0344897139	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0313046	-0.0276636	0.0007652747649599997	0.0009799779811600002	0.194719	0.1132693	0.01282993432249	0.037915488961	0.0957368	0.06665689999999999	0.009165534874240005	0.0044431423176100006	0.00180283	-0.00196587	3.864644856899998e-06	3.2501960089e-06	-0.000211915	-0.000373879	4.4907967225e-08	1.3978550664100006e-07	-1.00321e-06	0.00010216279	1.04372356605841e-08	1.0064303040999998e-12	0.0	0.0	0.0	0.0	0.0	0.0
772.1670441547238	-3.2818852415998663	10.770770739031011	596241.9440786432	1100.5118216029578	-7.680393133144435	1211126.2694878604	58.98843867965218	825.4592098991341	0.017969368963576926	681382.9072073026	0.00032289822094916165	862.4002598045108	711.5169391212495	1.4414280000000002	27.140482	0.1946368105	0.120375	0.1074749617	0.0999682808	0.04689878150000002	0.106312575	0.0613448199	-0.0496584776	0.1437484268	0.0825359106	0.0398725209	0.10592585019999999	0.0318619016	-0.0639539049	-0.021236513199999998	0.0266086139	-0.0834180584	0.020844108700000002	-0.07653400860000001	-0.0041902392	-0.1252727991	-0.0492746621	-0.038059544	0.047625078099999996	-0.015494533700000004	0.026037303900000003	0.1220292983	0.0807365006	-0.0367118298	0.09664146900000001	-0.0386135923	-0.049454695800000004	-0.0765076238	0.1458197103	-0.0268101596	0.0335323269	0.0414556559	0.009243427299999999	-0.0381195672	-0.0100074386	0.1057390441	-0.0827980484	0.1100866897	0.0650245185	-0.0163225251	0.046019528600000005	-0.0651757266	0.037427072400000004	0.0070404197999999986	0.0270232233	-0.11648076519999999	0.0325422687	0.0628477792	0.0392684584	0.0058313929	0.13364604929999999	-0.0782210923	0.1316446205	-0.0516803696	0.0018950036	0.044109619	-0.0345718379	-0.0705066996	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0400089	0.008704299999999998	7.576483848999998e-05	0.00160071207921	0.08169560000000001	-0.1130234	0.012774288947560001	0.006674171059360001	0.107484	0.011747199999999984	0.011552810256000001	0.00013799670783999962	0.00252928	0.00072645	5.277296025e-07	6.3972573184e-06	-0.0	0.000211915	0.0	4.4907967225e-08	0.00028387	0.00028487321	8.115274577570408e-08	8.058217689999999e-08	0.0	0.0	0.0	0.0	0.0	0.0
