trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04
0.0720636,-0.0180904,-0.0770774,0.00194747,-0.00297609,0.00244505,0,0,0,0,0,0,0.0051931624,0.00032726257,0.0059409256,3.7926394e-06,8.8571117e-06,5.9782695e-06,0,0,0,0,0,0,0.071571651,-0.14542677,0.069329845,-0.064123785,0.27318408
0.0665175,0.0118851,-0.0438246,0.00178201,-0.00266563,0.00244505,-0.0055461,0.0299755,0.0332528,-0.00016546,0.00031046,0,0.0044245778,0.0001412556,0.0019205956,3.1755596e-06,7.1055833e-06,5.9782695e-06,3.0759225e-05,0.0008985306,0.0011057487,2.7377012e-08,9.6385412e-08,0,-0.016637277,-0.06392663,0.059164935,-0.027429109,0.087535933
0.0745327,-0.0204179,-0.0385896,0.00224578,-0.00222464,0.00244506,0.0080152,-0.032303,0.005235,0.00046377,0.00044099,1e-08,0.0055551234,0.00041689064,0.0014891572,5.0435278e-06,4.9490231e-06,5.9783184e-06,6.4243431e-05,0.0010434838,2.7405225e-05,2.1508261e-07,1.9447218e-07,1e-16,-0.074854772,-0.020755993,0.069352236,-0.0026669917,0.096023639
0.066852,0.063576,-0.0651411,0.0018755,-0.00239947,0.00213389,-0.0076807,0.0839939,-0.0265515,-0.00037028,-0.00017483,-0.00031117,0.0044691899,0.0040419078,0.0042433629,3.5175003e-06,5.7574563e-06,4.5534865e-06,5.8993152e-05,0.0070549752,0.00070498215,1.3710728e-07,3.0565529e-08,9.6826769e-08,-0.020169732,-0.017826228,0.069121557,-0.038771715,0.0023984605
0.0745798,-0.00271133,-0.0158158,0.00204466,-0.00239947,0.00194582,0.0077278,-0.06628733,0.0493253,0.00016916,0,-0.00018807,0.0055621466,7.3513104e-06,0.00025013953,4.1806345e-06,5.7574563e-06,3.7862155e-06,5.9718893e-05,0.0043940101,0.0024329852,2.8615106e-08,0,3.5370325e-08,-0.076268569,-0.0074018839,0.085887753,-0.011166158,0.041391642
0.0745318,0.00530797,-0.0157562,0.00196425,-0.00188267,0.00209174,-4.8e-05,0.0080193,5.96e-05,-8.041e-05,0.0005168,0.00014592,0.0055549892,2.8174546e-05,0.00024825784,3.8582781e-06,3.5444463e-06,4.3753762e-06,2.304e-09,6.4309172e-05,3.55216e-09,6.4657681e-09,2.6708224e-07,2.1292646e-08,-0.057802622,-0.0096619155,0.12714599,-0.070605707,0.04205067
0.0589036,0.074116,-0.0460776,0.00212869,-0.00206116,0.00193672,-0.0156282,0.06880803,-0.0303214,0.00016444,-0.00017849,-0.00015502,0.0034696341,0.0054931815,0.0021231452,4.5313211e-06,4.2483805e-06,3.7508844e-06,0.00024424064,0.004734545,0.0009193873,2.7040514e-08,3.185868e-08,2.40312e-08,-0.036684245,0.020042893,0.12242648,-0.065096638,-0.037223306
0.0465768,0.0190028,-0.0460753,0.00159271,-0.00162132,0.00114978,-0.0123268,-0.0551132,2.3e-06,-0.00053598,0.00043984,-0.00078694,0.0021693983,0.00036110641,0.0021229333,2.5367251e-06,2.6286785e-06,1.321994e-06,0.00015195,0.0030374648,5.29e-12,2.8727456e-07,1.9345923e-07,6.1927456e-07,-0.086886817,0.02039115,0.05294475,0.010079113,0.097967411
0.0445037,-0.0195369,-0.0172749,0.00118284,-0.00100686,0.00094607,-0.0020731,-0.0385397,0.0288004,-0.00040987,0.00061446,-0.00020371,0.0019805793,0.00038169046,0.00029842217,1.3991105e-06,1.0137671e-06,8.9504844e-07,4.2977436e-06,0.0014853085,0.00082946304,1.6799342e-07,3.7756109e-07,4.1497764e-08,-0.06062631,0.022601253,0.055267004,-0.037918543,0.010550522
0.0445281,0.0123317,-0.0112346,0.000247883,-0.000693621,0.00094607,2.44e-05,0.0318686,0.0060403,-0.000934957,0.000313239,0,0.0019827517,0.00015207082,0.00012621624,6.1445982e-08,4.8111009e-07,8.9504844e-07,5.9536e-10,0.0010156077,3.6485224e-05,8.7414459e-07,9.8118671e-08,0,-0.056544839,0.039393773,0.054489529,0.012656072,0.0088200374
0.035331,0.047566,-0.0111683,-0.000243972,-0.000675078,0.00094607,-0.0091971,0.0352343,6.63e-05,-0.000491855,1.8543e-05,0,0.0012482796,0.0022625244,0.00012473092,5.9522337e-08,4.5573031e-07,8.9504844e-07,8.4586648e-05,0.0012414559,4.39569e-09,2.4192134e-07,3.4384285e-10,0,-0.045970972,-0.014061649,-0.011170909,0.062470308,0.026242216
0.0166072,0.0149738,-0.00262294,0.000538432,-0.000171085,0.00094607,-0.0187238,-0.0325922,0.00854536,0.000782404,0.000503993,0,0.00027579909,0.00022421469,6.8798142e-06,2.8990902e-07,2.9270077e-08,8.9504844e-07,0.00035058069,0.0010622515,7.3023178e-05,6.1215602e-07,2.5400894e-07,0,-0.025611076,-0.011350125,-0.059679441,0.026008993,0.033020274
0.0133155,0.015032,-0.0479937,-4.38614e-05,-0.000155008,0.000393038,-0.0032917,5.82e-05,-0.04537076,-0.0005822934,1.6077e-05,-0.000553032,0.00017730254,0.00022596102,0.0023033952,1.9238224e-09,2.402748e-08,1.5447887e-07,1.0835289e-05,3.38724e-09,0.0020585059,3.390656e-07,2.5846993e-10,3.0584439e-07,0.0047558683,-0.01226137,-0.056974203,0.068058947,0.057448854
-0.0133475,0.0127045,-0.0274761,-0.000842715,-0.000195373,0.000110708,-0.026663,-0.0023275,0.0205176,-0.0007988536,-4.0365e-05,-0.00028233,0.00017815576,0.00016140432,0.00075493607,7.1016857e-07,3.8170609e-08,1.2256261e-08,0.00071091557,5.4172562e-06,0.00042097191,6.3816707e-07,1.6293332e-09,7.9710229e-08,0.059474303,0.015486123,0.013032825,-0.021761418,-0.077983659
-0.0114929,-0.00635541,-0.00315414,-0.000100383,0.000378684,-9.81075e-06,0.0018546,-0.01905991,0.02432196,0.000742332,0.000574057,-0.00012051875,0.00013208675,4.0391236e-05,9.9485991e-06,1.0076747e-08,1.4340157e-07,9.6250816e-11,3.4395412e-06,0.00036328017,0.00059155774,5.510568e-07,3.2954144e-07,1.4524769e-08,-0.0023532318,0.045184007,-0.023916806,0.041343925,-0.018587935
-0.0100401,-0.0203495,-0.00304132,0.000252635,0.000842818,0.000110708,0.0014528,-0.01399409,0.00011282,0.000353018,0.000464134,0.00012051875,0.00010080361,0.00041410215,9.2496273e-06,6.3824443e-08,7.1034218e-07,1.2256261e-08,2.1106278e-06,0.00019583455,1.2728352e-08,1.2462171e-07,2.1542037e-07,1.4524769e-08,-0.027399476,0.021557038,-0.025319535,0.012368607,0.032348652
-0.00268913,0.000300542,-0.0521817,-0.000355035,0.000378684,0.000110708,0.00735097,0.020650042,-0.04914038,-0.00060767,-0.000464134,0,7.2314202e-06,9.0325494e-08,0.0027229298,1.2604985e-07,1.4340157e-07,1.2256261e-08,5.403676e-05,0.00042642423,0.0024147769,3.6926283e-07,2.1542037e-07,0,0.01173471,-0.0075446106,-0.092211813,0.0018821666,-2.09537e-05
-0.0041444,0.00550548,-0.0386906,-0.000253516,0.000252094,0.000110708,-0.00145527,0.005204938,0.0134911,0.000101519,-0.00012659,0,1.7176051e-05,3.031031e-05,0.0014969625,6.4270362e-08,6.3551385e-08,1.2256261e-08,2.1178108e-06,2.709138e-05,0.00018200978,1.0306107e-08,1.6025028e-08,0,0.026020708,-0.0056182037,-0.067613204,0.015915648,-0.047737832
0.0012924,-0.0202655,0.0268401,0.000368656,0.000210851,0.000110708,0.0054368,-0.02577098,0.0655307,0.000622172,-4.1243e-05,0,1.6702978e-06,0.00041069049,0.00072039097,1.3590725e-07,4.4458144e-08,1.2256261e-08,2.9558794e-05,0.00066414341,0.0042942726,3.87098e-07,1.700985e-09,0,0.031066058,0.012451777,0.028826844,-0.039000472,-0.075115268
0.0133444,-0.00973599,0.033311,0.000790891,0.000378684,0.000110708,0.012052,0.01052951,0.0064709,0.000422235,0.000167833,0,0.00017807301,9.4789501e-05,0.0011096227,6.2550857e-07,1.4340157e-07,1.2256261e-08,0.0001452507,0.00011087058,4.1872547e-05,1.782824e-07,2.8167916e-08,0,-0.027476707,0.054514236,0.02753797,-0.011411632,-0.047392621
-0.00541773,-0.000364738,0.00566444,-0.000253516,-6.80518e-05,0.000110708,-0.01876213,0.009371252,-0.02764656,-0.001044407,-0.0004467358,0,2.9351798e-05,1.3303381e-07,3.2085881e-05,6.4270362e-08,4.6310475e-09,1.2256261e-08,0.00035201752,8.7820364e-05,0.00076433228,1.090786e-06,1.9957288e-07,0,-0.023984577,0.020883715,-0.058916387,0.0038230403,-0.03282018
-0.0218703,-0.00492672,-0.00294085,0.000172368,-6.80518e-05,-0.000291424,-0.01645257,-0.004561982,-0.00860529,0.000425884,0,-0.000402132,0.00047831002,2.427257e-05,8.6485987e-06,2.9710727e-08,4.6310475e-09,8.4927948e-08,0.00027068706,2.081168e-05,7.4051016e-05,1.8137718e-07,0,1.6171015e-07,-0.0038358968,0.014642548,-0.093206841,-0.010250368,-0.074495483
-0.00628237,-0.0383147,0.0142182,0.000377,0.000552494,-0.000291424,0.01558793,-0.03338798,0.01715905,0.000204632,0.0006205458,0,3.9468173e-05,0.0014680162,0.00020215721,1.42129e-07,3.0524962e-07,8.4927948e-08,0.00024298356,0.0011147572,0.000294433,4.1874255e-08,3.8507709e-07,0,-0.021144361,0.042842712,-0.06064928,0.016239176,-0.033522392
-0.0422134,0.00467572,0.0275185,-0.000552172,0.000368438,-0.000954095,-0.03593103,0.04299042,0.0133003,-0.000929172,-0.000184056,-0.000662671,0.0017819711,2.1862358e-05,0.00075726784,3.0489392e-07,1.3574656e-07,9.1029727e-07,0.0012910389,0.0018481762,0.00017689798,8.6336061e-07,3.3876611e-08,4.3913285e-07,0.044090673,0.022155765,-0.019078553,0.0039947829,-0.12178598
-0.0535614,-0.0384148,0.0274879,-0.000921807,0.000496414,-0.000996715,-0.011348,-0.04309052,-3.06e-05,-0.000369635,0.000127976,-4.262e-05,0.0028688236,0.0014756969,0.00075558465,8.4972815e-07,2.4642686e-07,9.9344079e-07,0.0001287771,0.0018567929,9.3636e-10,1.3663003e-07,1.6377857e-08,1.8164644e-09,-0.023733301,0.040280953,-0.054532769,0.090074048,-0.031331802
