global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
704.1464174665256	n/a	n/a	495822.1772309425	1128.7675407230854	n/a	n/a	1274116.1609900424	725.9044220408936	n/a	n/a	526937.2299385237	790.457887006789	626.6307940973743	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00247837	n/a	n/a	6.142317856900001e-06	-0.0545614	n/a	0.0029769463699600004	n/a	-0.00798123	n/a	6.370003231290001e-05	n/a	0.000163752	n/a	n/a	2.6814717504e-08	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.3129016537176	-0.8335158128079456	0.6947486102008903	494649.0376325719	1101.4396731568768	-27.327867566208624	746.8123457162371	1213169.3536039277	727.4900402321158	1.5856181912222382	2.5141850483348827	529241.7586369255	785.1564727634358	638.696225335867	1.531157	22.235256	0.14069149	0.110643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00301939	-0.00549776	3.02253650176e-05	9.1167159721e-06	0.0540044	0.10856580000000002	0.00291647521936	0.01178653292964	0.0104591	0.01844033	0.00010939277281000002	0.00034004577050890004	0.0	-0.000163752	2.6814717504e-08	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.9003712731836	-3.412530380534008	11.645363598067586	489860.5297083403	1082.0735865629144	-19.366086593962336	375.0453099648477	1170883.246737129	727.8399496292462	0.3499093971304319	0.1224365862001823	529750.9922763037	784.0913624410184	629.797001832869	1.510742	21.938789	0.17551618880000006	0.145717	-0.044154274400000006	-0.0277427182	0.12624887369999999	0.0767821629	-0.055119488099999996	-0.0782944391	-0.1347410485	-0.0051746772	-0.0623133775	0.20113614559999998	-0.15687179240000002	0.11894282519999999	-0.0654075618	0.010406	-0.026896862200000003	0.0457667407	-0.0239890815	0.028727896099999997	-0.0639566609	0.0483375576	-0.0164814927	0.025379658500000003	-0.0592780658	0.0205059662	-0.12222688429999999	0.027481479399999998	-0.0904394413	0.0847974788	-0.0311216085	0.07898993650000001	-0.0348297714	0.0387616472	-0.0091614451	0.04010433	-0.1762100405	0.0481831729	-0.1546645255	0.019488395500000002	-0.20914112140000002	0.014040488899999998	-0.0131596455	0.1659764309	-0.023799191600000002	-0.1307103312	0.0789526984	-0.0130515856	0.08926375519999999	0.0709366644	-0.0016132753	0.1285691482	0.1244926175	-0.0681409215	0.1274947263	-0.0069076578000000005	0.0024554529	-0.0766194167	0.0456777247	-0.0763410354	0.0391039566	-0.0524627915	0.2360942473	-0.0713218759	0.0457829219	-0.0961430745	0.069080872	-0.066449589	0.020705963799999998	0.1008973125	-0.0677566597	0.0016655510000000001	-0.07752390969999999	0.0203166266	-0.0645497155	0.027075759799999998	-0.057187974	0.0046565923	-0.135295174	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	-1.81259e-05	0.0030012640999999996	9.00758619794881e-06	3.2854825080999995e-10	-0.0906439	-0.1446483	0.00821631660721	0.02092313069289	-2.06697e-05	-0.0104797697	4.2723649809e-10	0.0001098255729650381	-0.000173492	-0.000173492	3.0099474064e-08	3.0099474064e-08	2.3256100000000006e-05	2.3256100000000006e-05	5.408461872100002e-10	5.408461872100002e-10	0.000150989	0.000150989	2.2797678121e-08	2.2797678121e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.5270480730952	-1.3733232000884072	1.8860166119010635	487940.0368897122	1091.916553906919	9.842967344004592	96.8840061351408	1192281.7606959615	727.0562718457918	-0.7836777834544364	0.6141508682800585	528610.8224303019	785.0308605918294	617.3219819975699	1.488823	21.62048	0.0920067888	0.0470084	0.034373752	-0.12710524310000001	-0.0154633867	0.0751044779	-0.0083945974	0.0226096416	-0.2812890078	-0.0222368083	0.049807833499999996	-0.0608113428	-0.1571050407	0.006142954399999999	-0.0034985161999999998	-0.0100175796	0.012453252	-0.0763152996	-0.0083794721	-0.0128544607	-0.0348791935	-0.0349851538	0.0039152323	0.0087828745	-0.0267320235	0.0790504115	0.0303980086	0.0559903171	0.023611426	0.0827004715	0.0902288113	-0.0148051526	0.0308005114	-0.1258505183	0.10460842710000001	-0.0896309527	0.0524739425	0.0235562507	-0.0150434519	-0.0161016011	-0.031082872799999998	-0.0213435772	0.1252993633	-0.0744758114	0.08849411410000001	0.0382768449	0.0230001923	0.0239828104	0.059879391799999994	-0.11004071380000001	-0.0795757522	0.1804459732	0.0050109732	-0.0314587687	-0.0344470605	-0.09289566869999999	-0.0019892995	0.0956001482	-0.0362507527	-0.0663069704	0.053404109000000005	0.0034336027000000002	-0.0231651143	0.0132815969	0.0749974984	-0.1568553837	0.0281597762	-0.0799361414	0.0025203707	-0.020593830900000002	0.0265475344	0.0657051831	-0.0062976354	0.1219699561	0.0045436971	-0.1355063151	-0.09423349859999999	0.0152897499	-0.06107820200000001	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	-0.012943200000000002	-0.0129250741	0.00016705754049049085	0.00016752642624000004	-0.0536493	0.0369946	0.002878247390490001	0.0013686004291599994	0.0116497	0.0116703697	0.00013571551009	0.0001361975289346781	-0.000252609	-7.9117e-05	6.259499689e-09	6.3811306881e-08	0.000401485	0.0003782289	1.61190205225e-07	1.4305710079520994e-07	0.0	-0.000150989	0.0	2.2797678121e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.2164557082491	-2.310592364846116	5.338837076485166	484717.3531989564	1074.5441999910845	-17.372353915834534	301.7986805770116	1154645.2377344798	725.2573412331694	-1.7989306126223708	3.2361513490298988	525998.2110126059	782.5771665879147	609.9354125473919	1.3301889999999998	19.31682	0.13468215	0.081872	0.0898769104	-0.07964681929999999	-0.0213226041	-0.059298287699999994	-0.0282794573	0.07514680259999999	-0.023035387400000003	-0.0175385978	0.0700446191	0.0739969522	0.0049692391999999995	-0.044782015	0.0319828148	0.0373482734	-0.1171300656	-0.025483577200000003	0.0469989975	0.05485598269999999	-0.1856683206	-0.1357606979	0.0043436091	0.0726336546	0.0021568655999999998	-0.0115425478	-0.0063360941	0.10253022519999999	-0.149581314	-0.008846976099999999	-0.0545477322	-0.0448539434	-0.0791270784	0.06302135269999999	0.1126214376	0.0103567975	0.0763955142	0.0077961112	-0.0669588322	0.0915380891	0.10690530570000001	0.0418669871	0.01074851	0.0744330693	-0.0753891401	0.0031963505	0.0920776965	0.0410351268	0.0912521839	0.0426563562	-0.0719456482	0.0043085128	-0.0191135	-0.0444886547	-0.0546097614	0.0415862672	-0.033672169700000004	-0.049102389	-0.0581518271	-0.046705466900000006	0.2535653646	-0.0114607023	0.0860062807	-0.0272982708	0.0406781139	-0.0061732539	-0.029742839700000002	0.0269019163	0.0501777739	0.0372049913	-0.0679708925	0.0675239433	-0.012070401000000001	0.0240623926	0.1120482173	-0.0741820582	-0.1975715482	0.0249185161	-0.1468469389	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	-0.0136892	-0.0007459999999999983	5.565159999999976e-07	0.00018739419663999998	-0.129237	-0.07558769999999998	0.016702202168999997	0.005713500391289997	0.034876599999999994	0.023226899999999998	0.0012163772275599993	0.0005394888836099998	0.000390755	0.000643364	4.13917236496e-07	1.52689470025e-07	0.000401485	0.0	1.61190205225e-07	0.0	5.9067e-05	5.9067e-05	3.4889104889999994e-09	3.4889104889999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.4213208045966	0.20486509634747566	0.04196970770146048	485002.6560712189	1073.5568092001513	-0.9873907909332048	0.9749405740196996	1152524.22258001	724.4155833349771	-0.841757898192327	0.708556359169164	524777.9373785552	782.3049688283577	605.4686925841904	1.27583	18.527431	0.14885579999999998	0.0979532	0.0544809629	-0.0287178767	-0.0202988204	-0.1392916791	-0.0477606447	0.0992296634	0.0106724904	0.0673617164	0.041306469	0.057947615	0.0407373495	-0.1007036486	-0.0333680282	-0.0013031479	-0.0400869973	-0.0680986031	0.0032331633000000004	-0.0054523989000000005	-0.0238670837	-0.0802058695	0.0386506458	0.0131144928	-0.013888196299999999	-0.022111884	-0.0472189258	-0.025150865699999997	-0.0420839534	-0.3062412374	0.042714935	-0.036906909700000004	-0.1473727676	-0.0863837866	-0.0726052569	-0.06948887599999999	0.1151978007	0.0564304655	0.021487922599999997	0.0017479322	0.1331014113	0.07087345769999999	0.1839812034	0.014121482099999999	0.1117410195	-0.0055645223	-0.0346804217	0.1043051927	0.0531075878	0.012257081000000001	-0.1076581876	-0.09141222119999999	0.034956304300000005	0.012471255700000001	-0.0441355032	-0.0221787608	-0.0707414966	-0.0732576696	-0.0156889308	-0.0090388595	0.0962530766	-0.009690096899999999	-0.0812319131	0.1237665503	-0.047457203899999995	0.0100604465	-0.0880265859	-0.0646200191	-0.0946446002	-0.0696739513	-0.1006677236	0.008834324000000001	0.0889768642	0.0304727559	0.2411446246	0.0527573361	-0.055178429	0.1135930035	0.13941988859999999	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	-0.0169653	-0.003276099999999999	1.0732831209999993e-05	0.00028782140409	-0.0384661	0.0907709	0.0014796408492100002	0.008239356286809997	0.0236521	-0.011224499999999995	0.0005594218344099999	0.00012598940024999988	-0.000421864	-0.0008126190000000001	6.60349639161e-07	1.7796923449600002e-07	0.000401485	0.0	1.61190205225e-07	0.0	0.0	-5.9067e-05	0.0	3.4889104889999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.7939517593097	0.37263095471314506	0.13885382841042992	485521.81120835524	1070.820696332758	-2.736112867393331	7.486313623115356	1146656.963694573	724.5237303721518	0.1081470371747173	0.011695781649669685	524934.6358723786	780.2416804546573	605.0366291998	1.333253	19.361313	0.20167720000000006	0.123336	-0.0234468606	0.0167533543	-0.0106129513	-0.0186761056	0.036777322	-0.021182154100000003	0.0721534905	-0.0380606944	0.0501483209	-0.1666605806	0.10630098380000001	0.0201438557	0.0584045359	0.0609331237	-0.0416714417	-0.0289237875	-0.1833452298	0.018576737700000002	-0.08072448980000001	-0.0657892368	0.0005787831	-0.1467057169	-0.0091818645	0.0973466786	0.020964561399999998	0.0688452795	-0.0810894651	-0.0381897298	-0.0843171932	0.0479918244	-0.0462023714	-0.0328133003	-0.1363304408	0.0072254079	0.0834034094	-0.14546247140000002	-0.0504014343	-0.19878695710000002	-0.1547157565	-0.054095773	0.0035616628999999996	-0.0290586384	0.0208146232	0.0166795926	0.06894052889999999	-0.025884746	-0.0566846217	0.0400102227	0.0850825192	-0.0600821135	-0.0788578654	0.029767128599999998	-0.0700306991	0.0740204951	-0.049422764800000005	0.0505474005	0.0509376316	0.0626280421	-0.073141073	0.0028402155	0.06208919490000001	0.0565422633	-0.0880609717	0.0253850571	-0.0221151486	-0.1166809143	0.1385725829	0.080616602	-0.16336573640000002	0.192532019	-0.060067688200000004	-0.0921133217	0.07292116929999999	0.00022990119999999998	-0.0296981314	-0.0415772882	0.1945940195	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	-0.0295645	-0.012599199999999998	0.00015873984063999994	0.0008740596602499997	-0.137737	-0.0992709	0.018971481169	0.00985471158681	0.0380935	0.014441400000000004	0.0014511147422500005	0.0002085540339600001	0.00108545	0.001507314	2.2719954945960003e-06	1.1782017025e-06	0.000401485	0.0	1.61190205225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.9563768120269	3.1624250527171403	10.000932214053003	489938.92943982006	1073.765077880495	2.9443815477370663	8.669382698654521	1152971.4424757056	726.1361213221463	1.6123909499945055	2.5998045756241845	527273.6666887708	782.4016487755507	622.7788892368354	1.377038	19.997156	0.2567950450000001	0.143764	-0.0835584039	-0.0387286756	0.0578802509	0.0167102957	0.0607987084	0.0066799261	-0.0194542019	0.1091244742	-0.061765660800000004	-0.0078995317	-0.0287148575	0.078749681	-0.11055296630000001	-0.05877931	0.0446317898	-0.0145584261	-0.0172899305	-0.0217654398	0.1055943466	0.0795381458	-0.09518677619999999	0.049124162699999994	0.0837751753	0.0332306178	0.1781857453	-0.0401187281	0.0173700499	-0.0440495357	0.0333583865	-0.1229074572	0.0099498933	0.0218409946	-0.1017936148	-0.0251041932	0.059829830099999995	-0.004108512	-0.053079773399999995	-0.09605623070000001	-0.0669979755	0.06064984900000001	0.0572189617	0.0434880617	-0.06352406349999999	0.0239315506	0.08560504810000001	0.0017994772	0.0018918010999999998	-0.0226131851	-0.0126996444	-0.0150499356	0.1545329076	0.0882042848	0.0603677817	0.0132952408	-0.0463492434	-0.0365839385	-0.08252887490000001	0.07228223339999999	-0.2279620084	-0.07150094900000001	-0.1090462087	0.0169399488	-0.0975677709	0.0735256771	-0.08862066210000001	0.060250228899999994	-0.0008701745	-0.032954135600000004	0.06831367099999999	0.0197776383	0.036363992000000005	-0.0442024154	-0.0153500164	0.08362511110000001	-0.0363000703	-0.006494505899999999	0.0051096721000000005	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	-0.0243171	0.005247399999999999	2.7535206759999993e-05	0.0005913213524099997	-0.00571496	0.13202204	3.26607678016e-05	0.017429819045761602	0.007437639999999999	-0.030655860000000007	5.5318488769599976e-05	0.0009397817523396002	-4.48529e-05	-0.0011303029	1.27758464574841e-06	2.01178263841e-09	0.000817322	0.00041583699999999996	6.68015251684e-07	1.7292041056900001e-07	-0.000231255	-0.000231255	5.3478875025e-08	5.3478875025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.7652111267854	-3.1911656852414576	10.183538430662585	485481.7594365538	1078.2381167338183	4.47303885332326	20.008076583339463	1162597.4363776909	726.3518563365674	0.2157350144210568	0.04654159644725359	527587.0192035774	782.6360421967822	625.2301538095968	1.604768	23.304226	0.20088237	0.11327400000000006	-0.0862427867	-0.12262669109999999	-0.028086457599999996	-0.0004661333	-0.0100415338	0.0262021289	-0.060178850599999986	-0.08500531189999999	0.10607714160000001	-0.008646658599999999	-0.1036610434	0.0168480567	0.14824926759999998	0.08822648550000001	0.0351715972	0.0432000513	-0.0721294279	-0.044789332300000005	0.1061250037	0.057239420599999986	0.0770567506	-0.0400500532	0.0968769444	-0.029495738799999997	-0.053053973899999995	0.0988870244	0.0565393198	-0.011555767199999999	0.1028022235	0.0480596551	0.0402287848	-0.0034044319	-0.026359938500000003	0.0782286741	-0.1331927507	-0.0443766491	-0.0792662413	-0.1137795601	0.0792419067	0.0086132797	-0.0599106381	-0.1138126704	-0.019211942	-0.0517295489	0.04212339650000002	-0.0876543498	0.0393716348	-0.09268274550000001	0.0064634283999999995	0.1281272674	-0.07456344820000001	-0.0719448744	-0.0837539708	0.0724465719	0.05117760650000002	0.024163815099999996	0.1292536307	0.0998153348	-0.1850763221	-0.0550466588	-0.032386404199999996	-0.0774370809	-0.0346663007	0.0270632309	0.016310309199999998	0.0424120366	-0.0013898944	-0.0171165867	-0.0404365117	0.1212048894	0.043006161200000004	0.0418480357	0.0850708599	-0.0770861023	0.042579476799999995	-0.0191027655	-0.016079027	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	-0.0386909	-0.014373800000000003	0.00020660612644000006	0.00149698574281	-0.110832	-0.10511704	0.012283732224000001	0.0110495920983616	0.0410377	0.03360006	0.0016840928212899994	0.0011289640320036002	0.00073476	0.0007796128999999999	6.0779627384641e-07	5.398722576e-07	0.000817322	0.0	6.68015251684e-07	0.0	-5.503850000000001e-05	0.00017621650000000002	3.029236482250001e-09	3.1052254872250005e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.9663023241327	-1.7989088026527045	3.236072880261386	482978.16136607784	1071.4079869383324	-6.8301297954858455	46.65067302318353	1147915.07447525	725.5758811565648	-0.7759751800025471	0.6021374799799851	526460.3593161255	782.6722808679468	620.3984346518793	1.322162	19.200258	0.095787475	0.0615518	-0.0156931959	-0.05575619440000002	-0.039820806	-0.16846904850000002	-0.018875516999999998	0.09384904039999999	0.043293392400000005	-0.037558340600000004	0.054383302	0.1198592275	-0.0618046227	-0.0840367819	-0.0157526347	-0.0758906467	-0.1084379959	0.0337264929	0.0601282608	0.0046680669	0.0976526582	0.08574769119999999	-0.0284311942	0.034460609100000004	-0.0768452204	0.11913269380000001	0.1134703264	-0.056019049800000005	-0.0254640491	0.0008581538	0.048653953099999994	0.2496539555	-0.0293326077	0.058762769699999995	0.06788374400000001	0.042652349900000004	-0.0792118681	0.0634789474	-0.0495773558	-0.0722009019	0.108035763	-0.1045430426	0.1192252523	-0.052916755	-0.0127176768	0.0418933234	0.0264132966	-0.045968372699999996	-0.0079222225	-0.017404164399999998	-0.1090814525	-0.015932535	-0.017271403799999998	-0.08919078220000001	0.0157293205	0.043694837400000006	-0.0553369362	-0.11959639009999999	0.0009377981	-0.022909801299999998	0.023791830099999998	-0.0276932197	-0.0833355777	0.0717097538	0.0588529197	-0.0992852475	-0.0464955414	0.0498862417	-0.0991676218	-0.027273121400000003	0.0264852475	0.0729522542	-0.1330444975	-0.0713370716	-0.10262203789999999	0.0052924477	0.035737192599999995	0.0469878545	-0.0409654852	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	-0.0462255	-0.0075346000000000015	5.677019716000004e-05	0.0021367968502500004	-0.0512436	0.0595884	0.00262590654096	0.0035507774145600002	0.031310000000000004	-0.009727699999999992	0.0009803161000000002	9.462814728999985e-05	0.0004242	-0.00031056	9.644751359999998e-08	1.7994564e-07	0.0008304589999999998	1.3136999999999764e-05	6.896621506809995e-07	1.7258076899999376e-10	0.0	5.503850000000001e-05	0.0	3.029236482250001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
