global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
660.2134657970679	n/a	n/a	435881.8204197762	1083.8074181888276	n/a	n/a	1174638.5197211322	705.1315621394614	n/a	n/a	497210.5199252371	758.2267683527533	565.1528458835793	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.00272849	n/a	7.4446576801e-06	n/a	5.1789e-09	n/a	2.6821005209999998e-17	n/a	9.332240000000004e-05	n/a	n/a	8.709070341760008e-09	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0
657.3673285400045	-2.8461372570634467	8.10049728604464	432131.80463182216	1063.9249490834104	-19.88246910541716	395.3125777278678	1131936.2972821374	705.4437724004143	0.31221026095295196	0.0974752470443104	497650.9160185276	755.1179313552652	558.000429342344	1.20882	17.155325	0.06194318482110001	0.034581699999999986	-0.0309697623	-0.0666546406	0.10585121369999999	0.0535753948	-0.009157218100000001	-0.0446694887	0.0038736454	-0.1176389766	0.0051828808	0.1192212723	-0.0652260403	-0.1290931421	0.0006246973	-0.029730657200000007	0.0570359668	-0.029641766400000002	0.0350822375	-0.0382000675	0.0341883969	-0.0144713379	0.1651217684	-0.013488305400000001	0.00581644	-0.08260536809999999	0.1206812615	-0.0987986528	0.0181951352	0.0363359938	-0.1748146957	0.011441992	-0.2188317028	0.14569432289999998	-0.0503648832	0.0094902984	-0.11568578210000001	0.0345455306	-0.015087081799999999	0.1139118733	-0.0649805329	0.06586938	-0.1655008627	0.0102621681	-0.033477553300000004	0.05663460190000001	-0.029409476299999997	-0.0895933649	-0.029994705099999998	0.024590835099999996	-0.0623848516	0.059681274699999995	-0.0746991915	0.0880067858	-0.08923080119999999	0.07819041730000001	-0.0614603274	-0.09825830210000001	0.1708153684	-0.10486965990000001	0.0274144675	-0.0061967924	0.0344254454	-0.1968719591	0.1539479221	-0.0941174352	0.10891658039999999	-0.18601953870000001	0.1188902974	-0.1561507189	0.178593904	-0.0944951761	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0220301	-0.0220301	0.00048532530601	0.00048532530601	-0.017746399999999996	-0.02047489	0.00031493471295999985	0.0004192211205120998	0.00357428	0.0035742748210999997	1.27754775184e-05	1.277544049674944e-05	0.0	-9.332240000000004e-05	8.709070341760008e-09	0.0	-0.0	0.0	0.0	0.0	-0.000223956	-0.000223956	5.0156289935999986e-08	5.0156289935999986e-08	0.0	0.0	0.0	0.0
656.105511154561	-1.2618173854434644	1.5921831142073806	430474.44176738773	1052.373029791934	-11.551919291476452	133.4468393167858	1107488.9938334548	705.339633676934	-0.10413872348033236	0.010844873728113128	497503.9988355114	754.6625848314399	548.3739977919662	1.0625	15.078787	0.11929785	0.0829222	-0.06704858179999999	0.0296292499	0.0714536248	0.052485553899999995	0.0260462846	-0.0816308816	0.0322762717	-0.045865397999999995	0.0272228374	0.0313545352	0.0250264984	-0.0795782385	-0.0727004261	-0.0027024539	0.09695250949999999	0.0042704982	0.08971283460000001	-0.0732911476	0.0857115986	0.05788203030000001	0.1142241023	-0.0072089901	0.16590502470000001	0.0283455864	0.0083723798	0.0014311645000000001	0.0402883069	0.020312778899999998	-0.021564262400000003	-0.0796656334	-0.1202668361	0.1457130112	-0.008177575	0.0325307485	-0.0885006539	0.059885135	-0.0584698543	-0.031709295299999996	-0.1214898174	-0.0170548544	-0.1231404484	-0.0483835522	0.0522153224	-0.0363401617	-0.0649684587	-0.0563356001	-0.0814202492	0.0211648644	-0.0869276775	0.0015274983999999999	-0.055217586500000006	0.0416418765	0.021879324199999998	0.0728040045	-0.0701740819	-0.1276808117	0.0667556873	-0.08914209220000001	-0.0650552366	-0.073930454	0.06845047139999999	-0.1063697951	0.091708952	-0.0025844698	0.1374276619	-0.0685198865	-0.0036321306	-0.10338096150000001	0.085266475	0.0698138617	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.0368933	-0.014863200000000003	0.0002209147142400001	0.0013611155848900006	0.0622767	0.08002309999999999	0.00387838736289	0.006403696533609998	0.00900853	0.005434250000000001	8.115361276090002e-05	2.9531073062500012e-05	-0.00036298	-0.00036298	1.317544804e-07	1.317544804e-07	-0.0	0.0	0.0	0.0	-0.000240522	-1.656600000000003e-05	5.7850832484000005e-08	2.7443235600000103e-10	0.0	0.0	0.0	0.0
656.3087710791564	0.2032599245953861	0.04131459694652205	430741.2029954325	1049.9682070266256	-2.4048227653083813	5.78317253254545	1102433.235766707	705.9863439008992	0.6467102239652149	0.4182341137811385	498416.7177745588	753.8423072903582	559.7967279563421	1.2241050000000002	17.372252	0.15873517000000004	0.118932	-0.0477222497	0.0416017172	0.094982835	0.18852903329999998	0.011333711399999998	-0.0274913614	0.0737396414	-0.06264716299999999	-0.0210959749	-0.1194021648	-0.0848009099	-0.058203227999999996	-0.0540406221	-0.0706332935	0.0211864285	-0.0750809553	0.1325540878	-0.11228460039999999	-0.0445590557	-0.1108616223	-0.0175428339	-0.045864790700000005	0.0055018638	0.0660139839	0.0494612699	0.0247066852	-0.0340206702	0.0887467467	0.1365778752	-0.0693683224	-0.0367992491	0.0523154944	-0.05951732980000001	0.1607081069	-0.0201679079	0.08569258869999999	-0.1327190863	-0.0604838629	-0.0592168911	-0.09231952789999999	0.075383558	0.0492853452	0.048723457000000005	-0.07455248269999999	-0.0184448248	-0.0767292048	-0.005268400699999999	-0.0752324474	-0.0157177573	0.0607778331	0.0355229188	-0.0668927233	0.0801909445	0.1445171766	0.08040672780000001	-0.021746084300000003	0.0783187384	-0.1160824584	-0.0631448644	-0.0513921672	0.0264557802	0.0313533518	0.0020995109	0.0410932679	0.06570826839999999	0.0634376532	-0.10965450539999999	-0.06597972120000001	0.010817581599999999	0.0418046772	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0375857	-0.0006923999999999957	4.794177599999941e-07	0.00141268484449	-0.0523518	-0.11462850000000001	0.0027407109632400003	0.01313969301225	0.0356967	0.02668817	0.0012742543908900001	0.0007122584179488999	-0.00045698	-9.4e-05	8.836000000000002e-09	2.088307204e-07	-0.0	0.0	0.0	0.0	0.0	0.000240522	0.0	5.7850832484000005e-08	0.0	0.0	0.0	0.0
656.169845164825	-0.13892591433136658	0.01930040967280621	430558.8657036304	1052.0541493582157	2.085942331590104	4.351155410719558	1106817.9331818388	707.1017041192114	1.1153602183121623	1.2440284165933535	499992.8199682927	754.9128353928328	545.7463111929707	1.219862	17.312025	0.16124590000000005	0.122623	-0.0479891479	0.0637953187	0.0569272654	0.0404166741	0.0831448221	-0.0610448596	0.0317386835	-0.07403275690000001	0.0415446021	-0.0225114794	-0.0428942042	0.0258428991	-0.0796375335	-0.0518058587	0.1318675195	0.0523900737	0.1348807136	-0.0578634408	0.0005705969	-0.058367376	-0.0427007779	0.0765420432	0.0491084533	-0.0685950865	0.0460473246	-0.062129202	-0.0110088235	0.020906924099999998	-0.0689460428	-0.0308094105	-0.0001842855	-0.0732729778	0.0333512219	-0.0028972911	-0.14892916890000002	0.022799126200000002	0.0667920268	0.0935730717	-0.0049998064	0.0021681663	-0.033734970499999996	-0.0342943125	-0.0307681102	-0.06476703389999999	0.15462595939999998	0.0145161749	-0.07162606889999999	-0.05425997019999999	-0.144218492	-0.0035218976	0.0394337688	-0.0074183461	0.1113506214	0.0894180599	0.06383151969999999	0.057544993899999994	0.0052699732999999995	-0.10861479880000001	-0.1301707149	-0.034951316	-0.0608291736	-0.0168568868	0.0373929473	-0.0163365477	0.1194027942	0.0414950101	-0.0682494183	-0.0371667163	-0.0614654177	-0.050852971	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0453086	-0.007722900000000005	5.964318441000007e-05	0.0020528692339600004	0.06694989999999999	0.11930170000000001	0.004482289110009999	0.01423289562289	0.0240278	-0.0116689	0.0005773351728399999	0.00013616322721	-0.000459326	-2.3459999999999666e-06	5.5037159999998465e-12	2.10980374276e-07	-0.0	0.0	0.0	0.0	-0.000448702	-0.000448702	2.01333484804e-07	2.01333484804e-07	0.0	0.0	0.0	0.0
657.5347420974024	1.3648969325773803	1.8629436365591423	432351.9370650975	1050.3697900197462	-1.6843593384694486	2.8370663810892385	1103276.6957861257	707.0769949806694	-0.024709138541993525	0.0006105415274874299	499957.87683089357	756.0835062433238	547.4229790287643	1.100437	15.617170000000002	0.07195326	0.0466335	-0.015518778899999999	0.13202552310000001	-0.0091792032	-0.0381547363	-0.055652071399999996	-0.0499148209	0.0231938149	0.0556020072	-0.0793261622	-0.0716045422	-0.0139666364	0.10505796740000001	-0.0966984776	0.055869361799999996	-0.1438521159	0.1375864342	0.0071591618	-0.002283226	0.0228179388	-0.038665493100000004	-0.0026466686	0.0141985155	-0.0032855403999999997	-0.0591137086	-0.026408278900000002	0.0312721678	-0.053460614100000005	-0.0814695664	0.059816250099999996	-0.1495515826	-0.1078352967	-0.010183156899999999	-0.0158997172	0.0052735406	-0.025955247200000003	-0.12869522619999998	-0.1665202817	0.1215971492	0.09358611789999999	0.025268180699999997	0.0105522435	0.027483919199999998	0.1152879392	0.0458629904	0.0092594949	0.0200015623	-0.0830335217	-0.0458500147	0.08894587470000001	-0.1424151435	0.0665331288	0.0282497464	-0.0137444627	-0.10995236300000001	-0.012097153400000001	0.044975218600000005	0.0676102921	-0.0480674161	0.0021758421	-0.17233150079999998	-0.06543347440000001	-0.0893943609	-0.0082290329	0.0528035235	0.0434355912	0.1537964965	-0.10079286679999999	-0.05974584860000001	-0.1075854784	0.10160982130000001	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0452929	1.5700000000000436e-05	2.464900000000137e-10	0.0020514467904099998	0.0254293	-0.04152059999999999	0.0006466492984900001	0.0017239602243599992	0.008265589999999998	-0.01576221	6.831997804809998e-05	0.0002484472640841	-0.000445879	1.3446999999999983e-05	1.8082180899999954e-10	1.9880808264100001e-07	0.000279648	0.000279648	7.820300390400003e-08	7.820300390400003e-08	-0.000448702	0.0	2.01333484804e-07	0.0	0.0	0.0	0.0	0.0
658.262138601381	0.7273965039786391	0.5291056740003461	433309.04311606375	1055.09431478747	4.7245247677237785	22.321134280835423	1113224.0130968408	706.8490017002472	-0.22799328042219716	0.051980935917674616	499635.5112046361	755.0358876548597	562.3473778449968	1.144915	16.248401999999995	0.08990767	0.040184	0.0382869135	0.0458637094	-0.0698189676	-0.0214993973	-0.1337221927	-0.032117115	-0.0236985271	0.0196270787	-0.1499342541	-0.0527829425	-0.0613446627	0.076264902	-0.0712850679	-0.0527587238	-0.1061314383	-0.0346144477	-0.0634831515	-0.0176652234	-0.0336583866	0.0275504097	0.0103948984	0.0604053584	-0.0466120288	-0.09517388140000001	0.1620875627	0.0638869331	0.0837156825	0.0728916269	-0.0602159996	-0.10746311039999999	-0.1261422962	-0.1610018246	-0.053976611699999996	-0.0246904567	0.0018000226999999999	0.1122916122	-0.0049272587	-0.012973913899999998	0.1029499908	-0.08119618740000001	0.004084677100000001	0.0689290461	0.0585391374	-0.0079860305	-0.0194297178	0.040750974	0.017965428500000002	-0.1131712508	0.1606296678	-0.06631980309999999	-0.0487350857	0.005918339	-0.0101310231	-0.0416858894	0.1226371817	0.007252322199999999	0.0681487952	-0.0624472012	0.020720519	0.1453409251	-0.1014373884	0.0067719512	-0.0038512438	-0.06244900990000001	0.1187826194	0.0702364291	0.0894020619	0.0443291802	-0.0325092571	0.0383763483	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.06274600000000001	-0.017453100000000006	0.0003046106996100002	0.0039370605160000014	0.00344026	-0.02198904	1.18353888676e-05	0.0004835178801216	0.0239977	0.01573211	0.00057588960529	0.0002474992850521	8.423440000000001e-05	0.0005301133999999999	2.8102021685956e-07	7.095434143360002e-09	0.000390932	0.00011128399999999995	1.5282782862399994e-07	1.2384128655999992e-08	-0.0005019730000000001	-5.327100000000008e-05	2.5197689272900014e-07	2.837799441000009e-09	0.0	0.0	0.0	0.0
658.3328151911581	0.07067658977712199	0.004995180342523584	433402.0955575156	1054.8913469077677	-0.202967879702328	0.04119596019085869	1112795.7537808842	707.1186401745871	0.2696384743398994	0.07270490684434859	500016.77128235716	754.6386122309326	565.6115070725683	1.24847	17.718027	0.07657292	0.041888199999999993	0.0986874992	-0.000116623	-0.1076258523	0.09230117019999999	0.0845195067	0.1694357414	-0.1470522242	-0.0921023748	-0.0657553292	0.015095776699999999	-0.0807319995	0.0414021421	0.1600953595	-0.1063480979	0.0983794551	0.060660232	-0.023392814799999998	0.0074326553	0.0470535978	0.0382538525	0.07292012070000001	0.0530944957	-0.1051538935	-0.0761336511	0.0663270603	0.0016045022	-0.0363229362	0.045145619500000005	0.0160427775	0.0850290093	-0.0094864952	-0.0263233675	-0.055919347300000005	-0.17189860469999999	0.1166414336	0.0071291348999999995	0.0002483857	-0.0002940627	0.0703926392	0.0350816718	0.0443135542	0.18886905059999998	0.0931060622	0.018941360600000002	-0.059993795	0.10520536009999999	0.1810274875	-0.0356525024	-0.13151378	0.0039266051	-0.036604967	-0.0637056968	-0.0039918668	-0.09554481140000001	0.031052277799999996	7.4403e-05	0.1671000016	0.1055187474	0.1055734735	0.1070432699	-0.0690113163	0.0576929905	0.048868553499999995	-0.034290699300000005	0.0120294834	-0.1262594783	0.1306261127	0.0451355458	-0.0637788863	0.1381201401	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0667896	-0.0040435999999999936	1.6350700959999955e-05	0.004460850668160001	0.034776199999999986	0.031335939999999986	0.0012093840864399995	0.0009819411356835996	0.0507871	0.026789399999999998	0.00257932952641	0.0007176719523599997	0.000164768	8.05336e-05	6.48566072896e-09	2.7148493824e-08	0.000468274	7.734200000000005e-05	2.1928053907600002e-07	5.9817849640000066e-09	-0.000371769	0.00013020400000000006	1.3821218936100006e-07	1.6953081616000008e-08	0.0	0.0	0.0	0.0
657.9323784314423	-0.4004367597158307	0.16034959853171393	432875.0145884546	1047.6251290571279	-7.266217850639805	52.79792185295654	1097518.4110319638	706.8254765412605	-0.2931636333265715	0.08594491590523645	499602.25428778	754.9100182136154	570.4708472864746	1.127451	16.000547	0.13729059999999998	0.06385700000000001	0.11979979460000001	-0.0198098869	-0.0601679616	0.10955979960000001	0.0079928589	0.0732669832	0.056708408200000004	0.09222895130000001	-0.0535560525	0.0225068743	0.0765887637	-0.0231543999	0.1342063654	-0.015073810600000001	-0.0269165489	0.1390569101	-0.0514540511	0.0868486249	0.08766855	-0.0130169806	-0.04735428690000002	0.038176738599999996	-0.037129544300000004	-0.049217705199999996	0.0803784963	0.1520734947	-0.10743135029999999	0.0851568074	0.0598778892	0.0719040035	-0.0347187588	0.052627667999999996	-0.054472207599999996	0.0178676282	0.044561703200000004	0.0462442816	0.06185559440000001	-0.024834850699999998	-0.06664055099999999	0.0465353796	0.0255841673	-0.0345305181	0.0829184099	-0.0240617839	0.08373058650000001	0.0014494374	0.0648858247	0.09976304710000004	-0.0515877449	-0.1260096223	0.0230950293	0.0704588493	-0.076486958	0.0134352124	0.0774129502	-0.0305065235	0.073352209	0.0755293683	0.1058222225	0.1297563515	0.014191589	0.0815434639	-0.010595252099999999	-0.034017725	-0.0003986547	0.018972708799999998	-0.0170950767	0.0815769959	0.050772549900000005	0.06965379440000001	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0494343	0.017355300000000004	0.0003012064380900001	0.0024437500164899996	0.08346209999999997	0.048685899999999976	0.0069659221364099955	0.002370316858809998	0.0241166	-0.0266705	0.0005816103955599999	0.0007113155702499997	-0.000507106	-0.0006718739999999999	4.5141467187600004e-07	2.57156495236e-07	0.000325503	-0.00014277100000000006	1.05952203009e-07	2.038355844100001e-08	-0.000448702	-7.693299999999995e-05	2.01333484804e-07	5.918686488999992e-09	0.0	0.0	0.0	0.0
658.0855464450283	0.15316801358596874	0.02346044038587151	433076.5864398515	1049.4371695399373	1.81204048280938	3.28349071134005	1101318.372811995	706.5357618918554	-0.28971464940514124	0.08393457807994391	499192.78283210454	754.0232446121471	565.4387772205447	1.304292	18.510252	0.1146882	0.06874939999999999	0.13642822970000001	-0.0776467013	0.0667696765	-0.0738578822	-0.064627027	0.11359730539999999	0.118780581	-0.0161635881	-0.029161634199999998	0.0463873971	0.0642298796	-0.084351285	0.049954075099999995	-0.0355324655	-0.15597237390000002	0.065419349	0.0208101012	0.0040817181	0.057520663799999996	0.057848998799999996	-0.08677489109999999	-0.10428329160000001	-0.014325316999999999	0.0135146217	0.0422233834	-0.0120208997	-0.0968086433	0.045741783099999996	0.1652402654	0.1174663233	0.1557770879	-0.0320613618	0.0001391897	-0.0994129106	-0.1654408745	0.0136354125	-0.06267634450000001	0.036949690699999996	0.06348383469999999	0.0685625984	0.01454578	0.0504752871	0.0353340403	-0.0101091787	-0.12190832300000001	-0.11563639199999999	0.0965415134	0.0018200648999999998	0.0826137316	-0.0907611982	-0.0057500745	0.0415943422	0.1076544997	-0.0454515112	-0.0521684387	0.07309855330000001	0.0428981053	0.1792624636	-0.0436855037	0.0443198012	0.047795837599999995	0.04659334	-0.1083295686	0.16867420530000002	0.012209897800000001	-0.0704307451	-0.033936274	-0.0695749425	-0.1199095148	0.0362249567	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0471151	0.0023192000000000004	5.378688640000002e-06	0.00221983264801	0.0287464	-0.05471569999999997	0.0008263555129599999	0.002993807826489997	0.0239695	-0.00014710000000000068	0.0005745369302499999	2.1638410000000202e-08	0.000317086	0.0008241920000000001	6.79292452864e-07	1.0054353139600001e-07	0.000586934	0.000261431	3.44491520356e-07	6.8346167761e-08	-0.000513203	-6.450100000000008e-05	2.633773192090001e-07	4.160379001000008e-09	0.0	0.0	0.0	0.0
