trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0,initdum_2.0
0.00514541,0.0405523,0.0153984,-0.000460538,-0,0,0,0,0,0,0,0,2.6475244e-05,0.001644489,0.00023711072,2.1209525e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.00734099,-0.0428595,-0.0180845,0.000396207,-0,0,-0.0124864,-0.0834118,-0.0334829,0.000856745,0,0,5.3890134e-05,0.0018369367,0.00032704914,1.5697999e-07,0,0,0.00015591018,0.0069575284,0.0011211046,7.34012e-07,0,0,0,0,0,0,0,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0,1
0.00430077,0.119989,0.0987261,1.07215e-05,-0,-8.60375e-05,0.01164176,0.1628485,0.1168106,-0.0003854855,0,-8.60375e-05,1.8496623e-05,0.01439736,0.0097468428,1.1495056e-10,0,7.4024514e-09,0.00013553058,0.026519634,0.013644716,1.4859907e-07,0,7.4024514e-09,-0.057643804,-0.10740658,-0.093475333,0.0092860616,-0.046778987,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0,0
-0.0196235,0.098069,0.0613895,-0.000351061,-0.000174076,1.32349e-23,-0.02392427,-0.02192,-0.0373366,-0.0003617825,-0.000174076,8.60375e-05,0.00038508175,0.0096175288,0.0037686707,1.2324383e-07,3.0302454e-08,1.7516258e-46,0.0005723707,0.0004804864,0.0013940217,1.3088658e-07,3.0302454e-08,7.4024514e-09,0.002686175,0.032007009,0.080667064,0.0060761614,0.087065846,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0,0
-0.0233554,-0.00442617,0.0137497,0.000195137,-9.51931e-06,-0.000269645,-0.0037319,-0.10249517,-0.0476398,0.000546198,0.00016455669,-0.000269645,0.00054547471,1.9590981e-05,0.00018905425,3.8078449e-08,9.0617263e-11,7.2708426e-08,1.3927078e-05,0.01050526,0.0022695505,2.9833226e-07,2.7078904e-08,7.2708426e-08,-0.018846797,0.049432651,0.079894486,0.17508793,-0.0097695588,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0,0
-0.0186436,0.176735,0.121503,-0.000371733,0.000207135,-0.00024892,0.0047118,0.18116117,0.1077533,-0.00056687,0.00021665431,2.0725e-05,0.00034758382,0.03123526,0.014762979,1.3818542e-07,4.2904908e-08,6.1961166e-08,2.2201059e-05,0.03281937,0.011610774,3.213416e-07,4.693909e-08,4.2952562e-10,0.003807588,-0.064555395,-0.13196817,0.15369425,-0.04659966,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0,0
-0.0431054,0.0667164,0.0476779,8.13609e-05,0.000148497,-0.000282598,-0.0244618,-0.1100186,-0.0738251,0.0004530939,-5.8638e-05,-3.3678e-05,0.0018580755,0.004451078,0.0022731821,6.619596e-09,2.2051359e-08,7.986163e-08,0.00059837966,0.012104092,0.0054501454,2.0529408e-07,3.438415e-09,1.1342077e-09,-0.042472731,0.02171755,0.13862647,-0.037476384,0.005566301,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0,0,0
-0.0536127,0.0689851,0.0650367,0.000533328,0.000327256,-0.000482584,-0.0105073,0.0022687,0.0173588,0.0004519671,0.000178759,-0.000199986,0.0028743216,0.004758944,0.0042297723,2.8443876e-07,1.0709649e-07,2.3288732e-07,0.00011040335,5.1469997e-06,0.00030132794,2.0427426e-07,3.195478e-08,3.99944e-08,-0.074570439,-0.019076237,-0.032364996,-0.085799064,-0.13786393,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0,0,0
-0.049675,0.169773,0.0990266,-0.000171618,0.000212745,-0.000411334,0.0039377,0.1007879,0.0339899,-0.000704946,-0.000114511,7.125e-05,0.0024676056,0.028822872,0.0098062675,2.9452738e-08,4.5260435e-08,1.6919566e-07,1.5505481e-05,0.010158201,0.0011553133,4.9694886e-07,1.3112769e-08,5.0765625e-09,0.0077983129,0.041198397,-0.0006874176,-0.079698097,0.040636371,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0,0,0
-0.0693735,-0.00554425,0.0459326,0.000668418,0.000210644,-0.000492401,-0.0196985,-0.17531725,-0.053094,0.000840036,-2.101e-06,-8.1067e-05,0.0048126825,3.0738708e-05,0.0021098037,4.4678262e-07,4.4370895e-08,2.4245874e-07,0.0003880309,0.030736138,0.0028189728,7.0566048e-07,4.414201e-12,6.5718585e-09,0.017036703,0.10400438,0.035759795,0.056356879,0.046176072,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0,0,0
