trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.0169616,-0.0213682,0.0663009,0,9.29554e-05,0,-0.0169616,-0.0213682,0.0663009,0,9.29554e-05,0,0.00028769587,0.00045659997,0.0043958093,0,8.6407064e-09,0,0.00028769587,0.00045659997,0.0043958093,0,8.6407064e-09,0,-0.018727089,0.23840372,-0.3118917,0.13552926,-0.21153912,0
-0.000114557,0.145897,0.145862,-0.000896258,-0,-0.000353436,0.016847043,0.1672652,0.0795611,-0.000896258,-9.29554e-05,-0.000353436,1.3123306e-08,0.021285935,0.021275723,8.032784e-07,0,1.2491701e-07,0.00028382286,0.027977647,0.0063299686,8.032784e-07,8.6407064e-09,1.2491701e-07,-0.094200187,0.21211473,-0.14490897,0.022089998,-0.094153179,0
-0.00637465,-0.0179502,0.115069,-0.000469115,-2.7153e-23,-0.000500885,-0.006260093,-0.1638472,-0.030793,0.000427143,-2.7153e-23,-0.000147449,4.0636163e-05,0.00032220968,0.013240875,2.2006888e-07,7.3728541e-46,2.5088578e-07,3.9188764e-05,0.026845905,0.00094820885,1.8245114e-07,7.3728541e-46,2.1741208e-08,0.056322665,-0.12496398,0.0047901241,0.01634444,-0.17489225,0
-0.0176089,0.013112,0.115063,-7.97229e-05,-0,-0.000417384,-0.01123425,0.0310622,-6e-06,0.0003893921,2.7153e-23,8.3501e-05,0.00031007336,0.00017192454,0.013239494,6.3557408e-09,0,1.742094e-07,0.00012620837,0.00096486027,3.6e-11,1.5162621e-07,7.3728541e-46,6.972417e-09,0.073781692,-0.02467098,-0.055654521,0.073065116,-0.046253529,0
-0.0278606,0.158488,0.187216,-0.00110899,-0.000389803,-0.000729702,-0.0102517,0.145376,0.072153,-0.0010292671,-0.000389803,-0.000312318,0.00077621303,0.025118446,0.035049831,1.2298588e-06,1.5194638e-07,5.3246501e-07,0.00010509735,0.021134181,0.0052060554,1.0593908e-06,1.5194638e-07,9.7542533e-08,-0.040282432,0.091577401,0.022676801,0.086894076,-0.076654894,0
-0.0389037,-0.0178013,0.138143,-0.000463638,0.000232015,-0.000731111,-0.0110431,-0.1762893,-0.049073,0.000645352,0.000621818,-1.409e-06,0.0015134979,0.00031688628,0.019083488,2.149602e-07,5.383096e-08,5.3452329e-07,0.00012195006,0.031077917,0.0024081593,4.164792e-07,3.8665763e-07,1.985281e-12,0.010225273,0.034743772,-0.085901914,-0.16047266,0.0098035347,0
-0.0621316,-0.0109868,0.142728,-0.000229467,6.25871e-05,-0.00084735,-0.0232279,0.0068145,0.004585,0.000234171,-0.0001694279,-0.000116239,0.0038603357,0.00012070977,0.020371282,5.2655104e-08,3.9171451e-09,7.1800202e-07,0.00053953534,4.643741e-05,2.1022225e-05,5.4836057e-08,2.8705813e-08,1.3511505e-08,0.0083192016,-0.025451615,-0.13224901,-0.066117484,-0.058200097,0
-0.0390593,0.153824,0.234131,-0.000894036,-8.60013e-05,-0.000894257,0.0230723,0.1648108,0.091403,-0.000664569,-0.0001485884,-4.6907e-05,0.0015256289,0.023661823,0.054817325,7.9930037e-07,7.3962236e-09,7.9969558e-07,0.00053233103,0.0271626,0.0083545084,4.4165196e-07,2.2078513e-08,2.2002666e-09,-0.082014856,0.036118202,0.020437412,0.041992286,-0.054615501,0
0.00100937,0.166577,0.284127,-0.000682634,-0.000351084,-0.000417384,0.04006867,0.012753,0.049996,0.000211402,-0.0002650827,0.000476873,1.0188278e-06,0.027747897,0.080728152,4.6598918e-07,1.2325998e-07,1.742094e-07,0.0016054983,0.00016263901,0.0024996,4.4690806e-08,7.0268838e-08,2.2740786e-07,-0.11723668,0.043691259,0.047748036,0.058611849,0.084829183,0
0.000994295,-0.0371191,0.189768,-0.000537778,-0.000816766,-0.000796021,-1.5075e-05,-0.2036961,-0.094359,0.000144856,-0.000465682,-0.000378637,9.8862255e-07,0.0013778276,0.036011894,2.8920518e-07,6.671067e-07,6.3364943e-07,2.2725563e-10,0.041492101,0.0089036209,2.0983261e-08,2.1685973e-07,1.4336598e-07,-0.050105289,-0.022169184,-0.12158005,-0.065198105,-0.11401341,0
-0.0244514,-0.0370349,0.198549,2.49184e-05,-0.00102126,-0.000735259,-0.025445695,8.42e-05,0.008781,0.0005626964,-0.000204494,6.0762e-05,0.00059787096,0.0013715838,0.039421705,6.2092666e-10,1.042972e-06,5.406058e-07,0.00064748339,7.08964e-09,7.7105961e-05,3.1662724e-07,4.1817796e-08,3.6920206e-09,-0.050701287,0.027805817,-0.014450921,-0.10546696,-0.056981311,0
-0.0516927,0.027329,0.19854,-0.000174569,-0.000737199,-0.00102147,-0.0272413,0.0643639,-9e-06,-0.0001994874,0.000284061,-0.000286211,0.0026721352,0.00074687424,0.039418132,3.0474336e-08,5.4346237e-07,1.043401e-06,0.00074208843,0.0041427116,8.1e-11,3.9795223e-08,8.0690652e-08,8.1916737e-08,-0.022869436,0.010104112,0.046930021,-0.11853331,0.012200709,0
-0.074436,0.0508687,0.205166,-5.46897e-05,-0.00108202,-0.00138233,-0.0227433,0.0235397,0.006626,0.0001198793,-0.000344821,-0.00036086,0.0055407181,0.0025876246,0.042093088,2.9909633e-09,1.1707673e-06,1.9108362e-06,0.00051725769,0.00055411748,4.3903876e-05,1.4371047e-08,1.1890152e-07,1.3021994e-07,0.073131751,0.0289208,0.1243888,-0.029158746,-0.0029319695,0
