global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
708.5408805898683	n/a	n/a	502030.179467066	1028.8070329348925	n/a	1058443.911016297	n/a	726.2148763056772	n/a	527388.0465676701	n/a	770.8770347811328	703.9611010721072	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0
703.8439555048752	-4.69692508499304	22.061105254036878	495396.31370074884	996.938461102771	-31.868571832121464	993886.2952259614	1015.6058706190854	725.7620489402577	-0.4528273654194663	526730.551681961	0.2050526228727349	765.634163571372	690.1808239937233	1.381919	22.023195	0.16599125	0.090163	-0.0003269682	0.0930564765	-0.0004944044000000001	0.019923507	-0.12379433640000001	0.0834993734	-0.1392996936	-0.094349299	0.1281827416	-0.0830278768	-0.0156333285	0.055659552800000005	-0.10758625880000001	0.0001286665	-0.0658166441	0.0054679596999999995	-0.0455754606	0.0601445366	-0.0307413571	0.0702529269	-0.2484933361	0.08598060880000001	-0.042743721	0.0379488939	0.08951323929999999	-0.08752118539999999	0.0410291451	-0.08992237880000001	0.0774803992	-0.2139118638	0.1027038764	-0.007068904100000001	0.0699158239	-0.0560366947	0.0400096942	-0.0098986979	0.0844432253	-0.0897332405	0.0573562571	-0.136189002	0.07339746230000001	-0.08776864039999999	0.0686486068	-0.1130915797	-0.0085411932	0.0175557155	-0.0358712296	0.016934105300000002	-0.0321437225	0.177781307	-0.0096351106	0.06967119599999999	-0.1589308198	-0.18259333079999998	0.0604913605	-0.1510839099	0.07374464809999999	-0.34630454780000003	0.2549856378	-0.0347383468	0.2187883935	-0.005624176099999999	-0.0526357899	0.0034242389000000003	-0.0317485022	0.11601501619999999	-0.0739435297	0.0323734203	-0.0487580746	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.015181299999999997	0.015181299999999997	0.00023047186968999994	0.00023047186968999994	0.0424054	0.0424054	0.0017982179491600003	0.0017982179491600003	0.0508917	0.0508917	0.00258996512889	0.00258996512889	-0.000732447	-0.000732447	5.36478607809e-07	5.36478607809e-07	-0.000116799	-0.000116799	1.3642006401e-08	1.3642006401e-08	0.000301011	0.000301011	9.0607622121e-08	9.0607622121e-08	0.0	0.0	0.0	0.0
701.7621988269769	-2.081756677898284	4.333710865974099	492470.1837024735	985.1707616016267	-11.767699501144307	970561.4295147292	138.47875154923196	726.1634243270363	0.4013753867785681	527313.3188303674	0.16110220111164514	764.3806535265976	677.5960625192687	1.126371	17.950609	0.15874476068	0.0968432	0.0216436027	0.0268448481	-0.1002915964	0.0423674809	-0.0646075676	-0.0919138903	-0.1145627233	-0.1301172443	0.0947459016	0.0281294325	0.0340405561	-0.012148984	0.07853402940000001	0.0979127652	-0.0777211239	-0.14571080460000002	-0.0026896445000000003	-0.0319957576	-0.0658440954	0.046701222699999996	-0.0649811337	-0.0003598911	0.11654423289999999	0.181595778	0.1179026007	-0.126560424	0.1124404539	-0.0271928708	0.0377808636	0.0006402058	0.1131206402	0.0027325358	-0.0589783272	0.0085540081	0.1012443767	-0.026026190499999997	0.0575036665	0.0762007336	0.067386479	0.09129527679999999	-0.0635311757	-0.030238708599999997	-0.1335474783	-0.0037106036	0.09127519939999999	-0.1359568938	-0.0276272536	-0.0883992582	0.12370548220000001	0.1116137289	-0.09178929050000001	-0.031099941000000002	-0.1854351851	-0.0856059558	-0.0385059293	-0.0754432657	-0.0135673342	-0.0825573699	-0.011094784299999999	0.0917668545	0.1292148695	0.0901104949	-0.0851356299	-0.054591323399999996	-0.116672821	0.050849396399999996	0.0110105973	-0.0227336452	-0.0053849585	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-9.91568e-06	-0.015191215679999997	0.00023077303383627784	9.83207098624e-11	-0.0437864	-0.08619180000000001	0.0019172488249600004	0.007429026387240001	0.0605431	0.009651400000000004	0.00366546695761	9.314952196000008e-05	-4.76611e-05	0.0006847858999999999	2.2715804532099995e-09	4.6893172883881e-07	-0.0	0.000116799	1.3642006401e-08	0.0	0.000148389	-0.00015262200000000002	2.2019295321e-08	2.3293474884000004e-08	0.0	0.0	0.0	0.0
701.0898164881337	-0.6723823388432493	0.4520980095883181	491526.930783365	979.6028658273094	-5.567895774317321	959621.7747370776	31.001463353660693	725.5519325468993	-0.6114917801370439	526425.6068225403	0.3739221971751708	762.4316645384747	673.0653678896176	1.084002	17.275393999999995	0.19408947068	0.137647	0.0277495177	-0.056319212199999996	-0.02484875	0.0474993304	0.0330753828	-0.0031861796	0.0825927618	-0.0799372903	-0.1005198182	0.045771957800000006	-0.0268164126	-0.0071777129	-0.023387417400000002	-0.1479624954	-0.1666309178	-0.0544142917	-0.1032222232	0.0582773566	-0.09319088449999999	0.022978915099999997	-0.1332335923	-0.088643185	-0.0597812886	0.08165144860000001	-0.0494689855	0.0005214854	0.12427052699999999	0.014638886200000001	-0.1313164029	0.0013028435	-0.063911148	-0.07954592190000001	0.0159371894	-0.043454993	0.133294661	-0.0080114722	-0.0204030984	0.1270837615	-0.0514195742	-0.004508929	-0.0378012851	0.0470370751	0.0205295414	0.0317076274	-0.0886216472	-0.062918944	0.00039373699999999996	0.1094718287	-0.09141849449999999	-0.0340483347	0.0400825788	0.0035542665	-0.2415953271	0.0421422045	0.0371409334	-0.060874019400000014	0.11191169460000001	-0.0288852694	0.0071462930000000015	-0.0582737666	0.041231095499999995	-0.0571615021	-0.0557472993	-0.031215574500000006	-0.0204939491	-0.0300448335	0.029536462700000002	-0.107463969	0.0200187309	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.011293	0.01130291568	0.00012775590286918988	0.00012753184900000006	0.0797306	0.123517	0.006356968576359999	0.015256449289	0.0635136	0.0029705000000000014	0.004033977384960001	8.823870250000006e-06	-0.00104027	-0.0009926089	1.0821616729e-06	9.8527242835921e-07	6.78602e-05	6.78602e-05	4.605006744040001e-09	4.605006744040001e-09	0.000213901	6.551199999999999e-05	4.5753637800999996e-08	4.291822143999999e-09	0.0	0.0	0.0	0.0
701.513263544525	0.4234470563912964	0.17930740956645375	492120.85892889026	982.5789601372047	2.9760943098953017	965461.4129043105	8.857137341391194	726.0675138425789	0.5155812956796808	527174.0346575435	0.26582407245473844	762.6432375441427	668.7711151797952	1.1899	18.96306	0.16109296877	0.0972699	0.0171381252	-0.0707188617	0.11204115710000001	-0.0668253788	0.106294625	0.04688886849999999	0.0060682524	0.09683558390000001	0.1642450269	0.0515395779	-0.0040259901	0.1030785684	-0.0115989982	0.0793766896	0.052233127000000004	-0.026433419700000002	0.0058195414	0.0909878341	-0.11904837480000001	-0.12837122210000002	-0.1110992838	-0.1648096443	-0.0338547129	-0.0401163664	0.0589420813	0.1120461708	0.0054841703000000006	-0.0727531455	-0.08533436529999999	-0.0920219413	-0.0399414638	-0.0310896235	-0.079428907	0.022160145899999997	0.0330836485	-0.0419187929	0.15403547539999998	0.13836028279999998	0.0467965733	0.0562462987	0.0112893223	-0.0646849155	-0.0473217266	0.0779601591	-0.0457813183	0.0908652178	-0.021538602900000002	-0.1032280024	0.0699460994	0.09317189869999999	0.0667977828	0.0807951769	0.0334880983	0.1044696507	0.0745115591	-0.1274495867	-0.043079922400000005	0.0027226443	0.0954046889	-0.11329290880000001	0.1398504681	-0.0435818886	-0.0468266409	-0.0354456708	-0.0112544153	0.0754254856	0.1516421526	-0.11959601550000001	0.138883021	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-3.95877e-06	-0.01129695877	0.00012762127745107992	1.5671859912899998e-11	-0.00991765	-0.08964825	9.83597815225e-05	0.0080368087280625	0.090215	0.0267014	0.008138746225	0.00071296476196	-0.000483795	0.0005564750000000001	2.34057602025e-07	3.096644256250001e-07	-0.0	-6.78602e-05	4.605006744040001e-09	0.0	0.000258493	4.459200000000001e-05	6.681863104899999e-08	1.9884464640000006e-09	0.0	0.0	0.0	0.0
702.5657247950262	1.0524612505012099	1.107674683806571	493598.5976567605	980.446497385249	-2.1324627519557	961275.3342350031	4.547397388478476	726.4377932519748	0.3702794093958346	527711.8674647989	0.13710684102252807	763.0234331323718	681.1716174140603	1.226449	19.54553	0.09095085123	0.0472686	-0.024477810099999997	0.07343563639999999	0.027508637000000002	-0.0627641967	-0.0516095152	0.018332000600000002	-0.0362052169	-0.0359042334	0.0097375277	-0.056798536399999995	0.0045741854	0.050358075999999995	-0.038802804100000005	0.0336000355	0.0401155129	0.0060065105	0.13174331820000001	-0.1205542295	-0.1503871852	-0.014392486599999999	-0.045997591100000006	-0.0257059482	0.0207312371	0.1450188615	0.0988378597	-0.0609766807	0.0087623924	0.1481874801	0.0674566432	-0.1340288456	0.0414399329	0.0455741129	0.09108596109999999	-0.035604473500000004	-0.1167054866	-0.0718787706	0.0550643189	0.0428436862	0.0129300985	-0.08296919400000001	-0.0602014855	0.0457086591	0.1058298406	-0.047713754000000004	0.011259146999999999	0.026110153799999997	-0.0532039236	0.0068114591	0.09301114710000001	-0.0268647486	-0.0274342915	-0.0084054801	0.0608025397	-0.11575094429999999	-0.06150852690000001	-0.0762123972	0.0325470322	-0.018489413899999998	-0.13215292550000002	-0.10544303880000001	0.1149390106	0.1712215191	-0.0407771646	0.09987264970000001	-0.0891480524	0.0570450778	0.0303367479	0.1137368134	0.08241782809999999	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.00569791	-0.00569395123	3.2421080609618515e-05	3.24661783681e-05	0.029874	0.03979165	0.0008924558760000002	0.0015833754097224998	0.07231389999999999	-0.017901100000000017	0.005229300133209998	0.0003204493812100006	-0.000776585	-0.00029279	6.03084262225e-07	8.572598409999999e-08	-0.0	0.0	0.0	0.0	0.0	-0.000258493	0.0	6.681863104899999e-08	0.0	0.0	0.0	0.0
701.9329766817392	-0.6327481132869934	0.4003701748682499	492709.90375328704	978.2761491593764	-2.170348225872658	957024.2240140984	4.710411421548595	726.2473460009364	-0.1904472510383357	527435.2075734038	0.036270155428058864	763.0677135912398	686.7180230264448	1.087409	17.329698999999998	0.05268330821910002	0.0324276	-0.061858690099999995	0.0563426077	-0.061442051799999994	-0.025547151400000002	-0.0423759883	-0.0320668172	0.0040981915999999995	0.0571743783	0.014254402900000001	-0.0634349727	-0.0056790538	-0.0101157877	-0.0329693961	-0.011520326599999998	-0.0016334564999999999	0.0748788077	-0.0783759819	0.16815012629999998	0.018874198300000002	0.0239389533	-0.098154464	-0.0547637262	0.0725709336	0.06766744849999999	-0.0757422909	0.0936250679	-0.1143960616	-0.0795335536	-0.0330356086	-0.0750442202	0.016011183300000002	0.014631705600000001	0.034302364	-0.0568472467	-0.09034684429999999	0.0171397895	0.0717530324	-0.0654265078	-0.1921215467	0.0547711125	-0.08777459619999999	-0.0749941076	0.070275298	-0.06297043179999999	0.028018481499999998	0.0700711353	0.022172310499999997	-0.0056660692	-0.07152437190000001	0.0691786341	0.08840047849999999	0.0351550794	0.0577414928	-0.006486459599999999	0.0391850616	-0.0622722414	0.09545156689999999	-0.1662164221	-0.1350003694	0.1098927739	0.0457653122	-0.0487567783	0.09421661460000001	0.0926288542	0.0926248732	-0.0041062424	0.1116707048	-0.0505567082	0.0234212696	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-1.7809e-09	0.005697908219099999	3.2466158073287326e-05	3.17160481e-18	0.048521	0.018646999999999997	0.002354287441	0.0003477106089999998	0.0961009	0.023787000000000003	0.009235382980809998	0.0005658213690000001	-0.000867613	-9.102800000000004e-05	7.527523177690002e-07	8.286096784000009e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.7904263766147	-1.1425503051244732	1.3054211997400271	491107.2217011175	976.6476175915786	-1.6285315677977223	953840.5689473064	2.652115067313708	726.1352631105713	-0.11208289036517273	527272.4203326586	0.012562574312611327	762.5868570038408	682.6620056544875	0.995125	15.858994	0.07745850723889999	0.0568192	-0.0357445962	0.0662061844	-0.034639541499999996	-0.07969817	-0.0344060926	-0.118129563	-0.0381056933	-0.004558917	-0.00083817	-0.0271994606	0.0261545061	-0.0968593643	-0.052571799100000004	0.0982420065	-0.0308552518	0.1150906852	-0.004307982100000001	0.035239644300000005	-0.220025143	-0.0893576576	0.0803901013	0.1003118718	-0.0628773923	-0.1185662026	0.0994373742	-0.0041664034	-0.008413655899999999	0.0285806741	-0.057030480700000004	0.0121952939	-0.0185533525	0.1004450816	0.009456533100000001	0.0484343462	-0.029745265899999998	0.0236489763	-0.050013910300000006	-0.019499066000000002	-0.0036609994	-0.008508642700000001	0.0209964856	0.0569552321	0.0131844925	-0.0157994164	0.128107303	-0.014272706299999997	0.0341489757	-0.0407260816	0.050295025800000004	-0.029449392400000007	0.0189534861	0.0882866891	0.0948411116	0.0351216256	-0.0254333997	-0.20918162280000002	0.0317919354	0.090919931	-0.032956441499999996	-0.11178744019999999	-0.1169634602	0.0966692365	-0.0688161661	0.0076310147	0.09333085	-0.0110374184	-0.0356155127	0.0594298398	-0.052057434699999995	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	5.95458e-07	5.972388999999999e-07	3.5669430367321e-13	3.5457022976399997e-13	-0.00504281	-0.05356381	2.54299326961e-05	0.0028690817417160995	0.0939709	-0.002129999999999993	0.008830530046809998	4.53689999999997e-06	-0.000614407	0.0002532060000000001	3.77495961649e-07	6.411327843600002e-08	0.000182076	0.000182076	3.3151669775999985e-08	3.3151669775999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.4646391815767	0.6742128049619396	0.4545629063746464	492052.64002213953	983.2159436555977	6.568326064019061	966713.5918585673	43.14290728327213	725.439350122761	-0.6959129878102885	526262.2507065338	0.4842948866030428	762.0613955586074	681.3902987101093	1.130052	18.009276999999994	0.14848055687845998	0.105249	-0.044764447199999995	-0.07759161519999999	-0.037879000600000004	-0.12841378720000002	0.13845607029999998	0.014549451699999999	-0.046833532000000004	0.0049650086	-0.1499376275	0.1440563424	-0.0306950575	0.0027348860999999998	-0.0915492766	-0.1548591571	0.035448268399999996	-0.049704263	0.0881194398	0.022407705899999998	-0.20584872350000002	-0.0363327012	-0.0287635181	0.023870382000000002	0.0081903572	0.0244593952	-0.0568320541	-0.079752579	-0.0081176718	0.1286526566	0.0012078908	0.12300265519999999	0.0772500802	-0.0831207472	-0.0581964536	-0.0028399271000000004	-0.0286148354	0.0272924714	-0.06920128730000001	-0.0401715839	-0.0052911213	-0.0667697626	-0.035115322000000004	-0.07358066690000001	-0.016686157099999998	0.1286712591	-0.030866411	-0.0092465363	-0.03371947	0.17391408309999998	0.0320861417	0.0251671673	0.0793455209	-0.0540567243	-0.0303781484	-0.0066073564	0.0286403376	-0.1672123357	-0.0083194931	0.0559285766	-0.036345193	-0.0214128686	-0.0696316196	0.12968946609999998	-0.0521794732	-0.0788854061	-0.1146602085	0.049113104000000005	-0.0320657476	-0.0196663445	-0.0124751896	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-1.42046e-09	-5.9687846e-07	3.5626389601197155e-13	2.0177066115999997e-18	0.0904471	0.09548991	0.00818067789841	0.0091183229118081	0.105814	0.01184310000000001	0.011196602596	0.00014025901761000018	-0.00125527	-0.000640863	1.5757027729e-06	4.10705384769e-07	-0.0	-0.000182076	3.3151669775999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.0411650586833	2.5765258771066333	6.638485595400104	495673.9620971882	987.3171821597624	4.101238504164712	974795.2181878936	16.820157268043207	726.3686702661058	0.929320143344853	527611.4451441508	0.8636359288264982	762.2100351648587	694.4215634234279	1.332425	21.234438	0.20314577102046	0.114111	-0.1403724131	-0.0290871859	0.09389662359999999	-0.0629822223	0.0835104619	0.1107489902	-0.0727027843	0.1360792634	0.1043100364	0.1287112649	0.062949618	0.1643295219	-0.0488794917	0.069389276	0.14004421820000001	0.0685990947	-0.033089450699999995	-0.0994390348	-0.024228106	0.0380076607	0.0551271551	0.0516787217	-0.08605828130000001	-0.035805507	-0.1952973113	0.0303447397	-0.016661512399999998	-0.0617128487	0.079301062	0.049722068099999996	0.0206241888	-0.1332757323	-0.0487756154	0.0431982361	0.0015463289000000001	0.09460849119999999	0.0220928973	0.0823651487	-0.051004739400000006	0.0678329739	0.022593486	-0.0123834183	-0.1050271453	0.0972753715	-0.0126994921	0.18754842579999997	-0.07019141599999999	-0.0877095551	-0.0366646814	0.0487519541	-0.0002763693	-0.0751452736	0.0069330962	0.0184069971	-0.0115727454	-0.038692818500000004	-0.013521652700000001	0.1637662473	0.0052050349	0.128899597	-0.0170269479	-0.0494598632	-0.0048914690999999995	-0.026540369100000002	-0.0486418117	0.0717118159	-0.15782164939999999	-0.12502676	-0.022237149900000003	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	1.5809600000000002e-05	1.5811020460000002e-05	2.4998836798653864e-10	2.499434521600001e-10	-0.00212896	-0.09257606	4.5324706816e-06	0.0085703268851236	0.034052	-0.071762	0.001159538704	0.005149784644000001	-0.00185016	-0.00059489	3.4230920256e-06	3.538941121000001e-07	-0.0	0.0	0.0	0.0	0.000180948	0.000180948	3.2742178704e-08	3.2742178704e-08	0.0	0.0	0.0	0.0
