global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
720.1337405837837	n/a	n/a	518592.60432719224	1042.085911047722	n/a	1085943.0460041608	n/a	727.8430677316161	n/a	529755.5312449699	n/a	775.3172569335295	665.9544120318022	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	n/a	0.0	-0.0165379	n/a	0.0002735021364100001	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0
716.1069554296562	-4.026785154127539	16.21499867750194	512809.17161473155	1007.0697624034643	-35.016148644257676	1014189.50634737	1226.1306658767485	727.7035416027237	-0.1395261288923848	529552.4444611471	0.019467540643694374	770.2484430784958	656.7950092668178	1.501927	23.069231	0.05048423	0.0352954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0124226	0.0289605	0.00015432099076000006	0.0008387105602499999	0.00698568	0.00698568	4.87997250624e-05	4.87997250624e-05	-0.000290761	-0.000290761	8.454195912100001e-08	8.454195912100001e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
714.2172903786943	-1.8896650509618669	3.5708340048267138	510106.3378758842	998.4958322687044	-8.573930134759962	996993.9270579726	73.51227795574498	727.4745572838655	-0.2289843188582381	529219.2314953561	0.05243381828297128	768.5789211255864	643.0452882157407	1.257851	19.32028	0.062404286103999985	0.047650300000000013	-0.0905901301	-0.0466785972	-0.1495793091	0.0363694497	-0.0036864183	0.0284939211	0.0982064259	-0.10978631289999999	0.0740013545	-0.0201198183	-0.0234361462	0.0151649098	-0.1426007319	0.0084361117	0.0130916665	-0.1183348835	0.057534711399999994	-0.065574395	0.0425892795	-0.144699479	0.09523470939999999	0.15431674210000002	-0.05122876480000002	0.1306279474	-0.0628470795	0.0798043169	-0.032587419	0.087671839	-0.0161974896	0.0700374411	-0.1446463388	0.0829256018	-0.11028587039999999	0.10541829330000001	-0.1827133281	0.0092558321	-0.1199552864	0.0455915662	-0.06758237339999999	0.0742062687	-0.0865552917	-0.0022253879	0.1127992949	-0.08891313470000001	-0.020991709100000002	0.060880197699999986	-0.0174655745	-0.0673010449	-0.0105492858	0.1438973106	-0.11494602699999999	0.1422084166	-0.0730204009	0.0671337412	-0.0827711063	0.0516265775	-0.1530877166	0.009735162700000001	-0.0537789253	0.1346681024	-0.09935753	-0.0740401224	0.16295024689999998	-0.0621111288	0.061171695400000003	-0.0595930966	0.057074417999999995	-5.04226e-05	0.18830337949999998	-0.1902855334	0.0709765549	-0.0934875093	0.0006604884	-0.061620355599999996	0.1132219634	0.1132047441	0.1131760472	0.0	0.0	7.761039999999998e-07	7.761039999999998e-07	6.023374188159996e-13	6.023374188159996e-13	0.00770261	-0.00471999	5.93302008121e-05	2.2278305600100007e-05	0.0496875	0.04270182	0.00246884765625	0.0018234454313124	-0.00045263	-0.00016186899999999998	2.048739169e-07	2.6201573160999994e-08	-0.000137765	-0.000137765	1.8979195225e-08	1.8979195225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.8105965562405	-2.4066938224538035	5.7921751550373	506674.325369751	995.8759670856907	-2.619865183013644	991768.9418188599	6.863693577167116	726.4954002832086	-0.9791570006568692	527795.5666326595	0.958748431935356	769.2949560678477	647.0669097524369	1.179665	18.119356	0.08302241610399999	0.0590991	0.07820342799999999	-0.0915442935	-0.0047042284000000005	0.0252775931	-0.14400854789999998	-0.11980122060000001	0.0582707045	-0.0149098675	-0.0034146628000000004	-0.1664978375	-0.12038643140000001	-0.11665650820000001	-0.0221447583	0.0548739891	0.0449865617	0.14626254789999998	-0.12876900900000002	-0.0703265714	0.1429029076	-0.0293580794	0.0659482106	0.0749751414	-0.1001693408	-0.0175279757	-0.1001254649	0.0734598246	0.0271690252	-0.0140879156	0.0188440525	0.0590175596	0.0034641690999999996	0.030043298700000002	-0.0689265917	-0.0169073519	0.0297498315	0.0440022279	-0.0793752073	-0.024919694	0.056810817199999995	-0.0360946828	0.0904116659	0.058895742599999995	-0.0269267325	0.033289153700000004	-0.0829459941	-0.0400537495	0.1303362899	-0.11229539990000001	-0.0917572525	-0.0675216456	-0.029842027799999997	0.058838033	-0.0710395943	-0.11734628189999999	-0.1259494861	-0.0446240498	-0.043922833200000004	0.06974372059999999	-0.1761066282	-0.0070741252000000015	-0.0188349899	0.0163545698	0.0704670767	0.013907633700000002	0.0157267661	0.0175100253	-0.0146674786	0.005790791700000001	0.0992021846	-0.0858948024	0.0080165669	-0.0177073159	0.10953403689999999	-0.0331422448	0.1131760472	0.11302112560000001	0.1127630801	0.0	0.0	-0.008418079999999998	-0.008418856103999998	7.087713809985804e-05	7.086407088639997e-05	-0.048648800000000006	-0.05635141000000001	0.002366705741440001	0.003175481408988101	0.0497254	3.7900000000000427e-05	0.00247261540516	1.4364100000000327e-09	-0.00022611	0.00022652	5.1125732099999986e-08	5.13113104e-08	-0.0	0.000137765	1.8979195225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.6207150933583	-0.1898814628822265	0.03605496994629437	506404.0421499826	991.1994520218332	-4.676515063857551	982476.3536883823	21.869793142486593	726.8900189799957	0.3946186967871199	528369.0996927385	0.1557239158539649	768.0410272922154	640.8221393753772	1.150543	17.672048999999994	0.18406368	0.128975	0.0955483269	0.08897680320000001	0.0522033728	0.0566745998	0.0121220744	-0.10207621380000001	-0.08140055809999999	0.0221748452	0.0746622445	-0.0359696716	-0.0822950464	0.027392055499999998	0.0361776826	-0.050677943200000006	-0.017861012199999998	-0.0387513525	0.025276245099999997	0.00731026	0.0275406486	-0.1209715781	-0.050926947800000004	0.1020265492	-0.1480245849	0.0104230869	-0.08994747130000001	-0.0167402419	-0.0762842664	-0.11928498380000001	0.0023848768	0.0074299137	0.1603602868	-0.0651167183	-0.0287965812	-0.0217897361	-0.027799615	0.012187060800000002	-0.0172034867	0.014308093700000003	0.1213352541	0.0169333227	-0.0182425051	-0.1123960002	0.1315084085	-0.14102748910000001	-0.0121644105	-0.0222860037	0.1091261848	0.0681478639	-0.0159880663	0.0171618204	0.0408735027	0.064450282	-0.06212785320000001	0.0777059956	0.0349639629	-0.054420047199999995	-0.14558862220000002	0.0083043832	-0.0475555561	0.0317517292	-0.0132664085	-0.18365079239999998	-0.0331476265	0.2211815207	0.007310886	-0.007502853100000002	-0.0592300827	0.06698670799999999	0.020552201200000002	-0.1487586525	0.0287661829	-0.016855795700000002	0.038041531600000004	-0.0767947132	0.1130842333	0.11265418640000001	0.1119386527	0.0	0.0	0.0	0.008418079999999998	7.086407088639997e-05	0.0	0.0682179	0.11686669999999999	0.00465368188041	0.01365782556889	0.075218	0.02549259999999999	0.005657747523999999	0.0006498726547599995	-0.000891836	-0.0006657260000000001	7.953714508960002e-07	4.431911070760001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.6613277653894	-0.9593873279688978	0.9204240450673016	505039.5227812662	989.908844592163	-1.2906074296702172	979919.520601791	1.6656675375199648	725.8900925742447	-0.9999264057510118	526916.4264974457	0.9998528169181371	765.7513257920873	631.6269776481204	1.2146629999999998	18.656914	0.13903596	0.102413	-0.1062467965	0.06036277950000001	0.102309185	0.029938872000000002	-0.030554011000000002	0.1413841972	-0.029099815	0.0711888746	-0.020286553	-0.0795353616	0.1367505053	-0.0440680262	0.0637187509	-0.0170164881	0.0235499094	0.1513977755	0.0089043223	0.1271767228	-0.0436301592	-0.0644514118	0.0565617573	0.0221666389	-0.10190989619999999	0.1202189842	-0.1837414726	-0.0382921706	-0.0345624885	0.1330546596	-0.0569058493	0.0696632658	-0.0465670358	-0.1674857008	0.0184499401	-0.11501862789999999	0.11739082029999999	0.055908085	-0.1510792412	0.0198573679	-0.0054254268999999996	-0.0255791121	0.026506954	-0.0536253796	-0.081884131	0.08256116919999999	0.04505688150000002	0.0664066105	-0.1300166488	0.0011468666999999999	-0.0408109269	-0.0706605976	0.11365946539999999	-0.07298010349999999	0.028511759700000007	-0.0703762345	0.0311802261	-0.1033096596	-0.1548395416	0.0366936181	-0.08506401400000001	0.0596044117	0.050783981799999996	-0.0457912317	0.13926670689999998	0.0384959725	-0.0010270761	0.017383333600000002	0.0192389432	-0.0708163579	-0.0381317324	-0.0853715917	-0.0581302833	0.0294442187	-0.09756326800000001	-0.0768732391	0.112946559	0.1121045217	0.1107057733	0.0	0.0	-0.00944546	-0.00944546	8.921671461159999e-05	8.921671461159999e-05	-0.0259115	-0.0941294	0.0006714058322500001	0.00886034394436	0.07694539999999997	0.0017273999999999762	0.005920594581159996	2.983910759999918e-06	-0.000217162	0.0006746739999999999	4.715933424400001e-08	4.55185006276e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.0485324004518	1.3872046350624032	1.9243366995386155	507013.11249363725	988.6016976095694	-1.3071469825935085	977333.3165165227	1.7086332341033137	725.9451738178484	0.05508124360369493	526996.3953894262	0.003033943396929584	766.6654572567619	634.0166118463967	1.247665	19.163826	0.14588527	0.0908981	-0.01481162	-0.07391145	0.0180784294	0.0293762639	0.15597078539999998	-0.0059865306000000005	0.0866626707	0.0369379024	0.0071082823	0.1894530864	0.0552646739	-0.1198263602	-0.0186535826	0.0663175281	-0.0756562196	-0.09750467	0.025439560400000002	0.0330805575	-0.0441759829	0.027057778799999998	0.09631341759999999	0.0827916197	-0.17297944399999998	0.0972148324	-0.0843353701	0.13784484630000002	0.0212605557	-0.0863919386	0.0936558166	0.0024133405	0.21608346850000001	-0.051212473499999994	-0.0631442852	0.1156263822	0.0708455942	0.06775227660000001	-0.038049647799999996	0.12301230960000001	0.048563379000000004	0.0811278819	-0.0551727884	0.011696474699999999	0.0121336719	0.1249443607	0.021514687400000003	0.0517467344	-0.0324897795	-0.0992597721	0.0678303368	-0.0625163755	-0.0705482985	-0.0691924585	-0.0036416136	0.15907571550000002	0.1373832039	0.0754704124	-0.1601023325	0.0345759203	-0.0590176392	-0.0543272026	-0.0055366328	-0.09158472289999996	-0.10378222039999999	-0.0800808589	0.0139800906	0.0720310296	0.011617229199999999	-0.08575943949999999	-0.0800222467	-0.1634874564	0.1015380853	-0.089635188	0.031206362400000007	-0.08566290119999999	0.1127630801	0.11137302310000001	0.10906894060000001	0.0	0.0	-0.00689479	0.00255067	6.5059174488999975e-06	4.75381291441e-05	0.050455300000000015	0.07636680000000001	0.002545737298090001	0.005831888142240002	0.066248	-0.010697399999999968	0.004388797504	0.00011443436675999932	-0.001092	-0.0008748380000000001	1.1924640000000003e-06	7.653415262440002e-07	-0.00025057	-0.00025057	6.27853249e-08	6.27853249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.4909414730461	0.4424090725942733	0.19572578751372502	507643.3416811476	992.7705354489674	4.168837839397951	985593.3360556294	17.379208931196185	726.8580510241926	0.9128772063442055	528322.6263386877	0.8333447938628015	767.0075798072086	640.7275412256131	1.224226	18.803806	0.14547293169999995	0.0904588	0.11345802099999999	0.0012611992999999998	0.0003249288	-0.022180125499999998	0.030377643399999998	-0.0349065728	-0.040198034	-0.0884039857	0.13168315949999998	-0.0074261193000000015	-0.0768472662	0.0549388059	0.1517680659	0.0424456634	0.13502834560000002	-0.0612512488	0.0322111332	-0.0168335478	0.0249116627	0.0715318227	0.0038824157	0.016888932	0.0988343656	0.1681182159	-0.063773233	0.060091655099999995	0.0827412209	0.0262352175	-0.0364978539	0.1606956568	-0.0942981277	0.0095447457	-0.004408249	0.1220732151	-0.021763022000000003	-0.047915880599999995	0.0096395732	-0.019521225700000002	-0.028529549100000006	0.0466536297	-0.0736624637	0.052210559100000005	-0.17643621489999994	-0.0203919519	0.077494007	0.0099148272	0.0723310654	0.1066192242	0.16255715310000002	-0.0218931951	0.0216413777	-0.0025393421	0.0408405205	-0.0965739542	-0.0344879481	0.0483581034	-0.1332834192	-0.04833126769999999	0.009217846	0.09810039949999999	0.008383294599999999	0.12310147279999999	0.025800362	-0.0965583075	0.06783213839999999	0.0878651503	0.0379168067	-0.030284936000000002	0.0618216572	0.033665157	-0.0810828317	0.0445190787	0.028695682	-0.0515739153	0.112533871	0.110460877	0.10703412710000001	0.0	0.0	1.1551700000000003e-05	0.0069063417000000005	4.769755567715888e-05	1.3344177289000004e-10	-0.0355592	-0.08601450000000001	0.0012644567046400002	0.007398494210250002	0.0871513	0.0209033	0.0075953490916900014	0.00043694795089	-0.000840658	0.0002513420000000001	7.06705872964e-07	6.317280096400004e-08	-7.921520000000001e-05	0.00017135479999999995	2.9362467483039992e-08	6.275047911040001e-09	-0.000210279	-0.000210279	4.4217257841000005e-08	4.4217257841000005e-08	0.0	0.0	0.0	0.0
711.7635500330707	-0.7273914399753494	0.5290983069494123	506607.3511556796	989.3036710557358	-3.4668643932316168	978721.7535643554	12.019148721057231	727.0283731675345	0.17032214334187756	528570.2553906317	0.029009632512571087	766.8261417169534	642.0645325121004	1.226891	18.844736	0.0777269717	0.0440905	-0.030275844700000002	0.0921477194	0.051721019900000005	0.0320477427	-0.0455888757	0.0118933751	-0.12293634960000001	0.0569663196	-0.0670770543	0.0445483594	0.053637986500000005	0.022438790099999998	0.0200611309	-0.098153884	-0.0647616587	-0.0699943817	-0.1325252999	0.0417008348	0.0448042568	-0.17643367219999995	-0.0041183685	-0.1288149916	0.0417633553	0.09988539490000001	0.1093548981	-0.0048136311	0.0364500118	0.1423837536	-0.0735458313	-0.0730274413	0.0545431	0.047169334900000005	0.017471288300000002	-0.054163494699999995	-0.0122645442	-0.0494948243	0.06481676019999999	0.0969770517	-0.0522556994	0.0788601653	-0.10171409349999999	-0.0526372041	0.11136402179999999	-0.06269141219999999	-0.20760703120000001	0.0482596571	-0.0335947806	0.0435846245	-0.1514338827	-0.1098423309	-0.0051641911	-0.0215231755	0.0291311391	0.1050242669	0.0129798623	0.136928616	0.042818502300000005	0.0117934893	0.047715981799999994	-0.0204860747	-0.1058718388	0.08420945029999999	0.111769676	0.048985514800000005	-0.0465499891	-0.0169433626	0.138793044	0.0304622619	-0.0461996753	-0.0561396796	-0.042450293300000004	-0.0608265442	-0.0080697779	0.09608209029999999	0.1122590247	0.109369563	0.1046087577	0.0	0.0	-0.008648869999999998	-0.008660421699999997	7.500290402183084e-05	7.480295227689996e-05	-0.00272001	0.03283919	7.398454400100002e-06	0.0010784123998560998	0.0842181	-0.002933199999999997	0.0070926883676099995	8.603662239999984e-06	-0.0013485	-0.0005078419999999999	1.81845225e-06	2.5790349696399986e-07	-0.0	7.921520000000001e-05	6.275047911040001e-09	0.0	-0.000131453	7.882600000000002e-05	1.7279891208999998e-08	6.2135382760000025e-09	0.0	0.0	0.0	0.0
711.7048909632622	-0.05865906980852743	0.003440886470801693	506523.8518210289	992.743027560948	3.4393565052122312	985538.7187708772	11.829173169945694	726.2324296651054	-0.7959435024290542	527413.5418972825	0.6335260590590298	765.8194171335335	635.8860485418701	1.168451	17.947115	0.09446859	0.0566491	-0.1249062414	-0.0191186261	-0.0582849502	0.0146994147	0.07300354349999999	0.1170397492	0.07313379240000001	0.013560014399999999	0.030383740899999997	-0.0614046797	0.07133946	-0.050546617300000006	-0.041641693199999996	-0.1022306511	-0.0206135903	0.028707487900000002	0.08278405559999999	-0.046939201500000007	0.029624880099999997	0.006766549300000001	0.0945858694	-0.16992140109999998	0.0421159946	-0.0996483991	0.10929521730000001	-0.0626059299	-0.0516465533	0.0201466949	0.0361990018	-0.0629933572	-0.0165025649	-0.0025863078	-0.0173570777	0.0609417747	-0.0643381096	-0.0314276026	-0.0880155239	-0.0020751832	-0.111224871	-0.0788593143	0.06549855480000001	0.1355452062	0.047675113	0.0029830478000000002	0.12281895710000001	-0.0852356517	-0.0910285862	-0.0338638196	0.0555760049	0.1008687741	0.1101956034	0.0189171261	-0.0057418122999999995	0.07392729469999999	-0.0804025003	-0.0279574668	0.07860143809999999	-0.056954540899999996	0.0244626911	-0.141697009	0.0045199176	-0.0388326731	0.0310670394	-0.0760619058	0.0489168382	-0.137871111	0.097770812	-0.1035941716	0.09457733060000001	-0.05659869610000001	0.0137091804	0.0470686299	0.0572358913	0.0267312206	0.1119386527	0.10810085109999999	0.1018016823	0.0	0.0	-0.0138098	-0.005160930000000001	2.663519846490001e-05	0.00019071057604	0.0474792	0.05019921	0.00225427443264	0.0025199606846241	0.0973407	0.013122599999999984	0.009475211876489998	0.0001722026307599996	-0.00156566	-0.0002171600000000001	2.4512912356e-06	4.715846560000004e-08	-0.000254338	-0.000254338	6.468781824400001e-08	6.468781824400001e-08	-0.000179672	-4.8219000000000014e-05	3.2282027584e-08	2.325071961000001e-09	0.0	0.0	0.0	0.0
