global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
711.5554101585913	n/a	n/a	506311.101725961	987.5160354844444	n/a	975187.9203389144	n/a	720.8561558300011	n/a	519633.5973980068	n/a	763.6439366061238	701.8268687787229	n/a	n/a	n/a	n/a	-0.2337592468	0.26559097309999996	0.2047711573	0.11409038269999999	0.1649282447	0.2220790303	0.47624929909999997	-0.11140420640000001	-0.3911518425	0.1762418825	0.040503457400000005	-0.1153278043	0.0911512525	-0.0566642258	0.0099879998	0.0065838963	-0.0209846315	0.06932353299999999	-0.053480884400000005	0.0002716466	-0.030944209599999998	0.066822382	-0.087571835	0.0687646587	-0.0435288297	0.033336267999999995	-0.0395489014	0.0093712489	-0.1636291982	0.0302119024	-0.0573614712	0.0006809529	-0.012632941000000002	0.1183571565	-0.0418673371	0.063145237	-0.0073722634	0.1064565711	-0.08572909220000001	0.0989064147	-0.2521190222	0.2453004268	0.37688132799999996	0.0729511731	-0.1191733764	0.0514852226	-0.040263871	0.0433990731	-0.156153085	0.0272769048	0.1251113861	-0.0120662749	0.12213677390000001	-0.11336869769999999	0.2462988311	-0.0206973697	0.0544447264	-0.0363953088	0.0389562926	-0.17976495850000002	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0140981	n/a	n/a	0.00019875642361	0.31661300000000003	n/a	0.10024379176900003	n/a	0.4714640000000001	n/a	0.22227830329600004	n/a	0.00386431	n/a	1.49328917761e-05	n/a	0.00323054	n/a	n/a	1.04363886916e-05	-0.00191627	n/a	3.6720907129e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.3111767094931	-5.244233449098147	27.501984468639847	498875.47834474884	963.3433767190497	-24.172658765394655	928030.461468461	584.3174317882113	722.5094356407657	1.6532798107646158	522019.88458993775	2.7333341326818843	759.4679192076346	662.3267057736641	1.770379	28.126656	0.12681120000000007	0.0701018	-0.34668587219999997	0.20934226	0.23418680739999997	0.0452253938	0.23585239239999997	-0.0045438612	0.3860744218	-0.0440106996	-0.3277570716	0.1823268447	0.21337663699999998	-0.1155503599	0.017286604599999998	-0.0710594718	0.11189721359999999	-0.1062736644	-0.0153439634	-0.0028223470000000002	-0.0158811657	-0.0775884491	-0.0300126348	-0.0262280794	0.0289208541	-0.0358131035	-0.0400083723	0.041951067800000005	0.1498172438	0.002504207	0.1236230025	-0.0865249261	0.073660049	0.008110243199999999	-0.0126921701	-0.0224512873	0.0927563891	-0.0554174859	0.024336162400000003	-0.0052987953	0.084337196	0.067497945	-0.28029816760000004	0.2807193576	0.14171100009999998	0.10919584560000001	-0.1286901362	-0.049773602199999996	0.0463615774	0.0214215471	0.0288897204	0.042780050300000004	0.048719987199999995	-0.0816706129	0.0236540483	0.1290871631	-0.1197927832	-0.029199925800000002	-0.046237645099999995	-0.120549646	-0.0373970537	0.0680197488	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0026371	-0.0167352	0.00028006691904	6.954296409999998e-06	0.338796	0.022182999999999956	0.114782729616	0.0004920854889999979	0.5245029999999999	0.053038999999999885	0.27510339700899994	0.002813135520999989	0.00350304	-0.00036127000000000034	1.22712892416e-05	1.3051601290000027e-07	0.00300041	-0.00023013000000000024	5.295981690000012e-08	9.002460168099997e-06	-0.00181059	0.00010568000000000014	3.2782361481e-06	1.116826240000003e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708.9125550104097	2.601378300916622	6.767169064479849	502557.0106513872	962.0396746477406	-1.3037020713090897	925520.3355963308	1.6996390907356107	723.0186256988776	0.5091900581119262	522755.9331074937	0.2592745152800268	759.1330130795637	671.5346751431522	1.393994	22.146898	0.09268124000000004	0.041530300000000006	-0.3074243791	0.3007915491	0.1227985	-0.011042195500000001	0.2692352522	0.007793095	0.2744411976	0.0387846942	-0.3365164371	0.1396987071	0.188569824	-0.1384953004	0.1674841586	0.0097826713	-0.0700845511	-0.0044814225	-0.062062618300000004	0.06269943139999999	0.0191650923	-0.1041388324	-0.07072515900000001	-0.0151200536	0.0705099147	0.0418799905	-0.08234925679999999	0.0787211762	-0.0963284202	-0.0025141358	-0.13493209039999998	0.15687526570000002	0.0494944456	-0.0001491633	0.024733282599999996	0.11840970460000001	-0.0212895604	-0.022051258900000002	-0.023166659	-0.011838886100000001	0.0094214635	-0.0566180976	-0.2904260491	0.1989763112	0.2066596908	0.1566767619	0.0236385079	-0.058556044400000014	-0.1056962427	-0.1111868975	0.096102928	0.051799415300000005	0.16458582730000001	-0.029168882900000002	0.0060610005	0.045535564800000004	0.0233408719	-0.0188727628	0.046206671100000006	-0.1407322296	0.0010472038	0.0366073382	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.00896164	0.01159874	0.0001345307695876	8.03109914896e-05	0.316262	-0.022534000000000002	0.100021652644	0.0005077811559999999	0.510162	-0.014340999999999937	0.26026526624400004	0.0002056642809999982	0.00335105	-0.00015198999999999982	1.12295361025e-05	2.3100960099999955e-08	0.00241863	-0.0005817799999999996	3.3846796839999964e-07	5.8497710769e-06	-0.00166021	0.00015037999999999987	2.7562972441e-06	2.261414439999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.0352508562158	-1.8773041541938935	3.5242708873536506	499898.8459533121	951.3587072070096	-10.68096744073091	905083.3897785929	114.08306546995381	723.3314848490696	0.3128591501920255	523208.4369739599	0.09788084785887637	758.4006729041611	663.1125202158676	1.922652	30.545883	0.28589846	0.162354	-0.27120894170000004	0.2151939186	0.047056865	0.014541462	0.2689958984	-0.08226114450000001	0.23790336420000002	-0.1172292633	-0.2846437033	0.0961838955	0.1982691093	-0.13376059769999998	0.11513436880000001	0.0653313254	-0.04557665019999999	0.013703785500000001	0.0987810214	-0.09910022369999999	-0.036660867400000005	0.1488054648	0.10630437599999999	-0.0665929447	-0.0006378994000000001	0.0018725035000000001	0.2431752591	-0.13434904609999998	-0.02429114	0.066595635	0.15059995710000001	-0.09212655800000001	-0.09980321589999999	-0.0617612082	0.0546018768	-0.1732974302	-0.0445741031	-0.05903836620000001	-0.0825317235	0.0406470872	0.0372095719	-0.1351117549	-0.2910628675	0.148832526	0.0791998161	0.0639289541	-0.0505503209	-0.3183509799	0.1188034311	-0.0170823808	0.1261363764	0.0017524939999999998	-0.25923673399999997	0.07938491660000001	-0.0917109008	-0.045731060999999996	-0.1459182463	0.15508323640000002	-0.1789903921	0.2798885667	-0.0076451615	0.09194957849999999	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0112106	0.002248960000000001	5.057821081600006e-06	0.00012567755236000006	0.267143	-0.04911900000000002	0.07136538244899998	0.0024126761610000023	0.344712	-0.16545000000000004	0.11882636294399998	0.027373702500000013	0.00234111	-0.00100994	5.4807960321e-06	1.0199788036e-06	0.00212484	-0.00029379000000000037	8.631256410000021e-08	4.514945025599998e-06	-0.00158233	7.788e-05	2.5037682289e-06	6.0652944000000004e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.0391405889146	19.00388973269878	361.1478249725741	527132.8336670897	1023.4940595850347	72.135352378025	1047540.0900058545	5203.509062701838	731.8240228986896	8.492538049619952	535566.4004916217	72.12320252424266	786.5771861846614	700.8856332362712	5.056913	80.341034	2.3174436000000003	1.3379200000000002	0.0501765509	-0.156467889	-0.11208142480000001	0.030729177200000006	-0.57071084	0.5694218531	0.1649804527	-0.1362922076	0.39679821270000004	-0.0155216144	-0.0799494075	-0.4138148014	0.37368651909999995	-0.480565863	-0.2472490174	0.0118664961	-0.0271105646	-0.0738341708	-0.073939437	-0.07231551259999999	0.1388910809	0.1177254316	-0.0039900549	-0.082121597	0.0420857773	-0.015827542	-0.008343178599999999	0.023559639	-0.04759156	-0.0418054219	0.0057526954000000005	-0.0030417025	0.0205982467	0.0076934095	-0.0367277667	0.0253222087	-0.047791365499999995	-0.011066911	0.0154046522	-0.025254658399999998	0.6269230069	-0.13113837109999998	0.5002817624	0.4217800675	-0.170248586	-0.0331426363	0.1240210341	0.1130503784	0.0039493681	-0.0015482453	-0.1165554317	0.051725461900000005	-0.0143089778	0.0559550346	-0.043940140999999995	-0.049184391699999996	0.0143036478	0.0307280032	-0.0079119086	0.018728343600000003	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0798404	0.0686298	0.004710049448040001	0.006374489472160001	-0.454926	-0.722069	0.206957665476	0.521383640761	-0.513667	-0.8583790000000001	0.263853786889	0.736814507641	0.0108309	0.008489789999999999	0.00011730839480999997	7.207653424409997e-05	0.000202194	-0.001922646	3.6965676413159998e-06	4.0882413636000007e-08	0.00137255	0.00295488	1.8838935025e-06	8.7313158144e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.6942771280718	-5.3448634608428165	28.56756541505265	519400.241085154	968.7347806588208	-54.759278926213945	938447.0752580935	2998.578628518898	730.4080758382414	-1.4159470604481612	533495.9572497222	2.0049060779917887	764.8968158232085	714.9986243197068	3.690804	58.637161	1.24446055	0.7754379999999998	0.0946920955	0.08288586099999999	0.011083274399999999	-0.0022039565	0.131208329	0.0302587311	-0.1560088537	0.0386863259	0.1555200129	-0.199802366	0.0562706958	-0.1501833984	0.034374011	0.17935481890000002	0.0075519285	-0.11250780699999999	-0.0835936202	-0.0430115426	0.301056828	0.0570592339	-0.1653021231	-0.061455512699999985	-0.0161330749	0.1818091585	-0.1318586085	0.0496472396	0.189700123	-0.0574652493	-0.0514825997	0.028589157400000002	-0.0444857996	-0.1123070243	-0.0132540596	0.08920695960000001	0.051367568499999995	0.0184448614	-0.014748582199999999	0.0262245438	-0.0738017656	-0.0603539978	-0.0030192803999999998	-0.1798438493	-0.1536029942	-0.0101189255	-0.0550704211	-0.2219749416	-0.09889618720000001	-0.12613696630000001	0.0657351897	0.0392429894	-0.0014835020999999999	-0.2618921923	-0.2626155516	0.0417414526	0.26496286539999997	-0.2833967233	0.21656138719999998	-0.0726264371	-0.07958318959999999	-0.0030196307	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0556155	-0.02422490000000001	0.0005868457800100004	0.00309308384025	0.0623744	0.5173004	0.003890565775360001	0.26759970384016	-0.11691300000000003	0.396754	0.013668649569000005	0.15741373651599996	0.00541291	-0.005417989999999999	2.92995946681e-05	2.935461564009999e-05	0.000400379	0.000198185	3.9277294225e-08	1.6030334364100002e-07	0.0008650999999999999	-0.00050745	7.483980099999998e-07	2.575055025e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
715.0188488529002	-5.675428275171613	32.210486106617424	511251.95421492646	958.793781512858	-9.940999145962792	919285.5154677259	98.82346402003296	728.6645542424468	-1.7435215957946184	530952.0326093436	3.0398675550022127	763.7222730902333	713.8096407224706	2.1452880000000003	34.082985	0.18038375000000004	0.110477	0.1358199405	0.045995708899999994	0.005901887099999999	-0.0465697608	0.0617347781	-0.10916755380000001	-0.1916899478	0.10292847949999999	0.09016329949999999	-0.1788006679	0.09031455320000001	-0.0319851254	0.0701039025	0.017818519799999998	0.0368416886	-0.0074789342000000005	0.0210650164	-0.0244481702	-0.0386256785	0.0855154178	-0.06743606049999999	-0.11944578119999999	0.0957535529	-0.1239541591	-0.09887256	0.0329220394	0.0767939775	0.007777911899999998	0.2538507724	0.0042725935	-0.014957415900000003	-0.0591097197	-0.0063427213	-0.0449725162	0.2219551392	0.035937122599999996	0.035742751	-0.1578437331	-0.0135048722	0.0340195376	-0.008088976099999999	-0.1430565715	-0.1968412195	0.0748042928	-0.0067200992	-0.1029229415	-0.0343895844	0.0142278556	0.1178540402	0.1384779857	-0.0778506834	-0.0692794239	-0.17457456300000002	0.08353664870000001	-0.1135941909	-0.0668902118	-0.07540575940000001	0.0234132758	-0.0144660899	0.2954795218	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0511032	-0.004512299999999997	2.036085128999997e-05	0.00261153705024	-0.00849335	-0.07086775000000001	7.21369942225e-05	0.0050222379900625004	-0.116634	0.0002790000000000292	0.013603489955999998	7.784100000001631e-08	0.00400108	-0.0014118300000000002	1.60086411664e-05	1.9932639489000006e-06	0.000400379	0.0	0.0	1.6030334364100002e-07	0.000182436	-0.0006826639999999999	3.3282894095999995e-08	4.660301368959999e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
716.0385510211348	1.0197021682346303	1.0397925119024063	512711.2065484463	964.7474746839388	5.953693171080773	930737.6899090372	35.44646237537382	727.4894615629511	-1.1750926794957195	529240.9166851524	1.3808428054044295	763.6095950216346	709.8622980059382	1.522969	24.195976	0.1406251	0.0786899	0.1212248082	0.0691112844	-0.0317139519	0.06340398230000001	0.0099834478	-0.052916859100000005	-0.1527465067	-0.055561630199999996	0.051581874699999995	-0.08639992619999999	-0.0338815169	-0.07916773049999999	0.0195632411	0.11356438869999999	0.0580879452	-0.0246263225	-0.1397663375	-0.10543591109999999	0.0751108902	0.0142318328	-0.060880887599999996	-0.10438853	-0.1583228059	-0.0781211176	-0.0674034608	0.1399828489	-0.0888143154	-0.0167215284	-0.0659217775	-0.011558768	0.0232845723	-0.0251354465	-0.0330296488	-0.1317306527	0.0076140322	-0.054666958	0.0929440292	-0.08542962119999999	-0.0985930966	0.144767346	0.0073816306	-0.103560345	-0.05983671610000001	-0.0783425874	0.0013766389000000002	-0.1082663037	0.0309961425	-0.1212758318	0.0866319574	0.0831126866	0.0472444166	-0.0204042275	-0.111909776	0.0711167117	0.0494667145	-0.1966487768	0.0854066045	0.0343912466	0.09327007039999999	-0.0745349912	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.039849800000000005	-0.011253399999999995	0.00012663901155999992	0.0015880065600400006	0.0552561	0.06374945	0.00305323658721	0.0040639923753025	-0.0952447	0.021389299999999986	0.00907155287809	0.0004575021544899994	0.00350356	-0.0004975199999999996	1.22749326736e-05	2.475261503999996e-07	0.0007875179999999999	0.00038713899999999983	1.4987660532099987e-07	6.201846003239998e-07	0.000182436	0.0	3.3282894095999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
716.8440093956569	0.805458374522118	0.6487631930878125	513865.3338064407	971.3568108219064	6.6093361379676026	943534.0539301048	43.683324184644505	727.4893986766896	-6.288626150308119e-05	529240.8251869713	3.954681885833911e-09	764.3448614632966	722.8081082953856	1.405723	22.333233	0.09026805	0.0412514	0.1641128475	0.0302913938	0.0684144429	-0.041717686000000004	-0.005558428000000001	-0.036630729199999996	-0.10839277800000001	0.14071387130000002	0.0561567864	-0.1410665977	0.07356294969999999	-0.10668074779999999	-0.055650877	0.047279339299999994	-0.0030369015999999996	0.0789264382	0.18220772440000002	-0.0545701825	0.0876900114	-0.0104568777	0.007797550699999998	-0.08582992210000001	0.0609190103	-0.1077719683	-0.0763859305	-0.0485711431	-0.1429248628	-0.0096439965	0.0839420102	0.12133893400000001	0.1195793321	0.13711650390000002	-0.0995460063	-0.1587071827	-0.0192943564	0.042985719900000004	0.0647294843	0.0079807245	-0.0338239013	0.0558800449	-0.00399042	-0.0947059451	-0.150292803	0.0626980007	-0.0566391593	-0.0362926005	-0.1097505081	0.009969222600000001	0.0356529481	0.16752283699999998	-0.17713223600000005	0.0144471419	-0.1579233866	0.0407925688	-0.1030974325	0.0306374546	-0.0319797172	0.018199997	-0.004361464099999999	-0.0803734048	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0449033	0.005053499999999996	2.553786224999996e-05	0.00201630635089	0.035144199999999994	-0.02011190000000001	0.0012351147936399995	0.0004044885216100004	-0.131795	-0.0365503	0.017369922024999998	0.0013359244300899995	0.00314058	-0.00036298000000000016	9.8632427364e-06	1.3175448040000008e-07	0.000579451	-0.00020806699999999982	4.3291876488999924e-08	3.35763461401e-07	0.000182436	0.0	3.3282894095999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.910544053624	0.06653465796705405	0.0044268607107928685	513960.7281752632	971.6426502095636	0.2858393876572336	944089.4397062644	0.08170415553626227	726.6749587060083	-0.8144399706812919	528056.4956103788	0.6633124658433437	763.7633080883501	711.7444036807314	1.628425	25.871384	0.19171815	0.102565	0.1629861691	-0.0263275555	-0.1203164987	0.0535031047	-0.0787030403	-0.0436536881	-0.1383290603	-0.0255503477	0.0711183229	-0.0587026469	-0.10036674849999999	-0.0292590698	-0.0490351812	0.0368083096	0.1854042146	0.0391020938	0.0191404031	0.029794305899999998	0.0026464891999999998	0.0509770799	0.0116343215	-0.0843380153	0.0991131862	0.014372686899999999	0.0777445199	0.1218713516	-0.195087569	0.08506680900000001	0.014357367	-0.0328055771	-0.06968365559999999	0.0067969419	-0.0439297508	0.1202152002	-0.0705881661	-0.1468895349	-0.021472347000000003	0.0079841049	0.11601133460000004	0.0980193082	0.0509664691	-0.0862302116	-0.0516381163	-0.1452610686	0.011487733200000001	-0.06275973929999999	0.021215716000000003	0.130097919	0.09221345759999999	0.0888167352	0.0262811687	0.0685355942	0.1120171324	-0.0720680528	-0.0609733204	0.0179810528	0.0317587903	-0.060713826100000014	-0.0336125554	-0.0577116717	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0309779	-0.0139254	0.00019391676516000006	0.00095963028841	-0.0433131	-0.0784573	0.00187602463161	0.006155547923289999	-0.12623900000000002	0.0055559999999999785	0.015936285121000003	3.0869135999999753e-05	0.00213307	-0.00100751	4.5499876249e-06	1.0150764001000005e-06	0.00109027	0.0005108189999999999	2.6093605076099994e-07	1.1886886729e-06	-0.00017482400000000002	-0.00035726	3.0563430976000005e-08	1.2763470759999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
713.9050872142908	-3.005456839333192	9.03277081309466	509660.47355044424	975.7877727509724	4.145122541408797	952161.7774503031	17.182040883295315	725.446224045585	-1.2287346604232423	526272.2239819971	1.509788865725421	764.1563695539154	712.0696186788997	1.385604	22.013594	0.1984612	0.11978	0.13008096759999999	-0.1302198921	0.0608212401	0.0220598075	-0.1099906415	-0.0800543702	-0.052285301900000004	-0.0007885344	0.0167930455	0.0693785633	-0.1390081622	-0.011508271499999998	-0.1336998409	0.0244434798	0.045434925599999995	0.041640817000000004	0.149922546	0.0555790772	-0.08222742570000001	0.22103812969999997	0.0694185558	0.0568494203	0.0497171007	0.027472026400000002	0.1129216259	0.08504958970000001	0.0705837426	-0.0419227958	0.0504605719	-0.0082482945	0.0272856819	0.0316073867	0.08482674300000001	0.0164262022	-0.24460714690000002	0.0913965628	-0.013083445	-0.14340791320000001	0.0406139257	0.0236872995	0.0546198191	0.052869668	-0.0597435847	-0.1557766372	-0.012124273100000001	0.0275081273	-0.0290832206	0.1151699624	0.0140437912	0.0601993299	-0.17186166120000002	0.11244703439999999	0.043016817400000004	-0.1016786433	0.07141844900000001	0.1557386214	0.048358332999999996	-0.0185600731	-0.1195527375	0.0558486382	0.1055720249	0.0997967332	0.09040412699999999	0.0777346585	0.0191318	-0.011846100000000002	0.00014033008521000006	0.00036602577123999984	0.0569643	0.10027739999999999	0.0032449314744899998	0.01005555695076	-0.102978	0.023261000000000014	0.010604468484	0.0005410741210000008	0.0012757	-0.0008573699999999999	1.6274104900000004e-06	7.350833168999998e-07	0.000750563	-0.000339707	1.1540084584899998e-07	5.63344816969e-07	-0.000110367	6.445700000000001e-05	1.2180874689e-08	4.1547048490000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
