global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
691.759089546106	n/a	n/a	478530.6379696575	987.9617722979992	n/a	976068.4635222036	n/a	709.2789253648183	n/a	503076.5939666715	n/a	750.6367022018583	633.8904529644933	n/a	n/a	n/a	n/a	-0.0007175885000000001	0.0488032909	-0.0311654252	0.1949930415	-0.1864104001	0.11738252960000001	-0.1543388926	-0.39919463899999996	-0.006117790600000001	0.0381425552	-0.4146332912	-0.0157978475	0.1050289157	0.110114172	-0.1326409315	0.1756164342	-0.0625540821	0.1435314398	-0.1288053606	0.0031238576	-0.078203359	0.04910808480000002	-0.2121211804	0.0619106164	-0.0908230046	0.0744485736	-0.06859824440000001	0.011389022	-0.001000509	-0.0691540656	0.0249989595	-0.1027408001	0.0260871065	-0.0085687482	0.0202584546	-0.08410611289999999	0.024164601	-0.0161582014	0.0793270309	-0.018718388	0.15905588029999998	-0.2489622261	0.0120304772	-0.0705912882	0.2835361985	-0.038975677599999994	0.040333543	-0.058633581399999996	0.1041964251	-0.109942649	-0.0988527465	0.11953722609999999	-0.1373878121	0.3365949657	-0.053498541399999995	0.0280271396	-0.0675607322	0.117982857	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0891319	n/a	n/a	0.007944495597609999	-0.12678699999999998	n/a	0.016074943369	n/a	-0.259534	n/a	0.06735789715599999	n/a	0.00950907	n/a	9.04224122649e-05	n/a	0.000603	n/a	n/a	3.63609e-07	0.00163886	n/a	2.6858620996e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.8027729841288	-1.9563165619772465	3.8271744906664726	475827.8656165935	970.831797806301	-17.12997449169825	942514.3796318144	293.4360260862327	708.297520308633	-0.9814050561852808	501685.3772753584	0.9631558843060344	747.8477679818031	625.3049191853061	1.258152	20.880703	0.13603049999999994	0.0738115	-0.0087874587	-0.051452393799999996	-0.039431065	0.2369513375	-0.0382304857	0.1054794316	-0.094777208	-0.087594104	-0.1365589121	0.0815636526	-0.2566124132	-0.0408011009	-0.0422396904	0.11846978779999999	-0.2216880549	-0.0856477147	-0.11915832039999999	0.07822206030000001	-0.0789011444	0.0206932824	0.0009342408	-0.1587763004	-0.1029585384	-0.0757343762	0.0788053696	0.0310901609	-0.1966687234	0.1350448413	0.0810719846	0.09312691740000001	-0.0098261333	-0.0046513543	-0.12257466289999999	-0.0074304684	-0.0113052972	-0.0973622098	-0.0305037781	-0.0125287834	-0.0859660322	-0.0453663766	-0.0674671216	-0.2660557973	0.040537891	-0.0702140812	0.06864579650000001	-0.0970833852	0.0800263904	0.0029366946000000003	0.0661196901	0.0671267325	0.11861199439999999	0.0836100154	-0.1260606314	0.0963882143	-0.1531491536	0.07987887240000001	0.1603579903	-0.12786152550000002	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.08623029999999997	-0.002901600000000032	8.419282560000185e-06	0.007435664638089996	-0.08903909999999997	0.03774790000000002	0.007927961328809994	0.001424903954410001	-0.236462	0.02307200000000001	0.05591427744399999	0.0005323171840000004	0.00859908	-0.0009099899999999994	7.39441768464e-05	8.280818000999989e-07	0.00025134	-0.00035166	1.236647556e-07	6.317179560000001e-08	0.00145433	-0.00018453	2.1150757489e-06	3.405132090000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.1061667690417	-2.6966062150870584	7.271685079246152	472114.8844120461	963.10396513784	-7.727832668461019	927569.2476642295	59.71939775173336	708.4577352165272	0.16021490789421478	501912.36258813104	0.025668816711551724	746.1774878520317	619.3401928214153	1.278555	21.219315	0.08886290000000006	0.0526798	-0.0114563206	0.068314502	0.042844539699999996	0.17196248670000006	-0.1618268004	0.0767056252	0.010855279399999999	-0.0658648607	0.0437262579	0.1757692373	-0.06988553759999999	0.0168250869	0.08598174539999999	0.0793140935	-0.1655084519	0.0969291687	-0.06606254339999999	0.0071231815	0.0410197777	0.1405108651	-0.0638039788	0.1092040313	-0.09508592099999999	0.0011044002	-6.62622e-05	0.0942187811	-0.1076630667	0.20926782149999998	-0.0845011911	-0.0821347125	0.0345887891	0.0138040955	0.1224191908	0.1322381702	0.022634360299999996	-0.0351168399	-0.0077958868	-0.0009927732	-0.14637047960000002	0.0175346319	0.0927610559	-0.2030377897	0.0096734054	0.0008140947	0.0800616317	0.014427380900000003	-0.0730465991	-0.0212830087	0.17601529289999998	-0.031121645	-0.0373983716	-0.0042831991	0.030050979199999998	0.0393615969	0.0546136702	0.0588354778	0.1469042972	0.0876968372	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0910661	0.004835800000000043	2.338496164000041e-05	0.008293034569210002	-0.135276	-0.04623690000000004	0.018299596176	0.0021378509216100038	-0.234599	0.0018630000000000035	0.05503669080099999	3.4707690000000128e-06	0.00815001	-0.00044907000000000107	6.642266300009999e-05	2.0166386490000094e-07	0.000452484	0.00020114400000000002	4.0458908736e-08	2.04741770256e-07	0.0015226599999999995	6.832999999999948e-05	2.3184934755999984e-06	4.668988899999928e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.7988527214012	-0.30731404764048875	0.0944419238771806	471692.664099433	959.4464955538216	-3.657469584018372	920537.5778305094	13.377083758019525	708.7994047486873	0.34166953216004003	502396.5961720934	0.11673806920646065	745.7293430876961	613.5913932126422	1.120402	18.594566	0.14218150000000002	0.0735943	-0.0137527002	-0.024007119500000004	-0.11339617910000001	0.1593238315	-0.09918443880000001	0.0607894442	-0.0119001427	0.0626031177	0.0146767801	-0.0572509695	-0.1301764064	-0.1159765416	-0.0378949081	0.17779067739999999	0.0484934803	0.0652075833	-0.031865771099999995	0.0648941749	0.0366211024	0.1345748394	0.0757661523	-0.0444023948	-0.13981851	0.0630231317	0.0042590839	-0.1016051999	-0.043536306600000005	0.0522604981	0.0709455222	0.024959583100000002	0.0876388719	0.11199572619999999	0.1552116513	0.0838538404	0.0824944757	0.09059252960000001	0.0511793029	0.0368634034	0.1281066562	-0.0724658453	-0.0478533621	-0.0345395068	-0.1428003974	-0.1236420794	0.11690761570000001	0.0013613237	-0.035326033	-0.0068669949	0.14370391119999998	0.1080503758	-0.0012440487	0.027477674700000003	0.0922699986	0.08405794130000001	-0.0890469518	0.0228142821	0.0736927963	0.1214981345	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.067347	-0.02371910000000001	0.0005625957048100003	0.0045356184090000005	-0.120127	0.01514900000000001	0.014430496129000001	0.00022949220100000029	-0.188529	0.04606999999999997	0.035543183841	0.002122444899999997	0.00754524	-0.0006047699999999993	5.69306466576e-05	3.6574675289999906e-07	0.00013878600000000004	-0.00031369799999999995	9.840643520399999e-08	1.926155379600001e-08	0.00129626	-0.00022639999999999946	1.6802899876e-06	5.1256959999999736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.4694329486198	-0.3294197727814208	0.10851738669936288	471240.2823727996	961.4048014513072	1.958305897485616	924299.1922536277	3.834961988126943	707.9355576769873	-0.8638470716999791	501172.753823427	0.7462317632846288	743.7001360044702	617.3380513089942	1.233437	20.47053	0.09960005	0.05900800000000001	-0.021217147000000002	-0.054693458099999995	0.0689520787	0.0561356862	-0.1450026364	0.0417895555	0.1045516658	0.0003792598	-0.0450904742	0.0644327234	-0.0396472518	0.014572003200000001	0.0015709744	0.17025553219999998	-0.0240116815	0.0229888017	-0.054804837800000006	-0.1440695498	-0.1488007606	0.0765595463	-0.0910865986	0.12595804830000001	-0.061044725099999995	-0.1544618407	0.0771067783	-0.0735045663	-0.097963701	-0.09135113880000001	-0.0798447445	-0.112378232	0.12707823570000001	0.098134551	0.0053606951	0.09634883220000001	-0.031556082799999996	0.0064241331999999995	-0.0645620635	-0.0785658186	-0.0559977241	0.0720382757	-0.0048645762	-0.0794809313	-0.0785230974	-0.0204313309	-0.0192908829	0.1033254058	0.1017235422	0.08521061029999999	0.1546059252	-0.1022025385	0.0402429045	0.1329845751	-0.066043802	-0.0759081888	0.1066329909	-0.0539623495	-0.0139971649	0.0117258928	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0669849	-0.0003621000000000041	1.3111641000000296e-07	0.00448697682801	-0.109353	0.010774000000000006	0.011958078608999998	0.00011607907600000013	-0.180124	0.008404999999999996	0.032444655376000005	7.064402499999991e-05	0.00661331	-0.00093193	4.37358691561e-05	8.684935249000002e-07	-0.000166881	-0.000305667	9.343231488900003e-08	2.7849268160999995e-08	0.000932678	-0.000363582	8.69888251684e-07	1.3219187072399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.6514575828653	2.182024634245522	4.7612315044543045	474240.8300310049	969.6445604056412	8.239758954333979	940210.5735242493	67.89362762552699	708.3176950810083	0.38213740402102303	501713.9571648722	0.14602899555192658	745.4677302796097	625.2329054675065	1.279224	21.230429	0.0707057	0.0386492	0.0562895405	0.0666898784	-0.0385124815	0.0700767991	-0.1746774581	0.043180868399999996	-0.0604950109	-0.0967711451	-0.0192706157	0.0025773620999999997	0.1316461326	0.0198117036	0.0763008092	0.0259878938	-0.07245001179999999	0.1475309375	0.0218015896	-0.026629249100000002	-0.0777999305	-0.0583603376	0.0840404577	0.0349686946	-0.0146412874	0.0589687278	-0.1213386841	-0.0100062178	0.018069423799999998	0.0246476454	-0.1669197019	0.18086914769999998	-0.0070081743	-0.0690165327	-0.01804756	0.0068199196	-0.0868215794	-0.0644987954	-0.08982001880000001	-0.0821077384	0.1773328639	0.0129255709	0.1311536288	-0.0441633667	-0.082842542	0.1159112733	0.0656449362	0.0340036808	0.0767467904	-0.0471245011	-0.081334775	-0.0445073408	-0.0823824056	0.0045111769	-0.0508785604	0.131190015	-0.026721607999999997	-0.013736176499999999	-0.1398253965	-0.1204092193	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0500965	-0.016888400000000005	0.0002852180545600002	0.0025096593122499997	-0.0942833	0.015069699999999978	0.008889340658890002	0.0002270958580899993	-0.188252	-0.008127999999999995	0.035438815504	6.606438399999994e-05	0.00600498	-0.0006083299999999997	3.60597848004e-05	3.7006538889999975e-07	-0.000166881	0.0	0.0	2.7849268160999995e-08	0.00093674	4.061999999999988e-06	8.774818276e-07	1.649984399999991e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.0310427276488	0.3795851447835048	0.1440848821403143	474763.777842351	968.4588643712924	-1.1856960343487801	937912.5719793332	1.4058750858704228	709.0557012704738	0.7380061894655228	502759.98750416347	0.5446531356894211	744.6628407769742	629.0409954406788	1.1226950000000002	18.632616	0.11460275	0.0740725	0.0875738274	-0.0688468966	-0.0668858544	0.0951570918	-0.0262269704	0.06244663230000001	-0.0338836267	0.0084198	-0.1585645987	-0.0261310985	-1.95952e-05	-0.0883686794	0.005361165	0.1169367368	-0.1105885776	-0.0922274384	0.051710897400000004	-0.0349906071	-0.0631520148	0.0670021823	0.0373964706	-0.1324921436	0.0302222404	0.0024835741	0.0298531749	-0.051996160199999995	-0.0102642147	-0.0025883474	0.09632729300000001	0.17336268870000002	0.00845158	-0.052672508300000004	-0.10702523369999999	-0.06694815700000001	0.0783287521	0.0434794425	-0.0388205067	0.0736366696	0.0076191431000000006	-0.0382681333	-0.036421195499999996	-0.05345561	-0.1240864203	-0.050695270599999995	-0.0509055284	-0.08643922949999999	0.031210114	0.0735401011	0.0313386856	0.0252925077	0.12795211380000002	-0.0386934299	0.030972340600000002	-0.044648760499999995	-0.2013302619	-0.010607513600000002	-0.059269023399999995	-0.10685738460000001	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0444739	-0.005622599999999992	3.16136307599999e-05	0.0019779277812100003	-0.0610452	0.03323810000000001	0.00372651644304	0.001104771291610001	-0.164511	0.02374100000000001	0.027063869121	0.0005636350810000006	0.00497118	-0.0010337999999999996	2.4712630592400007e-05	1.0687424399999992e-06	-0.000166881	0.0	0.0	2.7849268160999995e-08	0.000942961	6.221000000000048e-06	8.891754475210001e-07	3.87008410000006e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.7047905722914	0.6737478446425484	0.4539361581604796	475692.6981383682	965.6512656367237	-2.807598734568728	932482.3668258064	7.8826106543519225	707.4373413773648	-1.6183598931090728	500467.5919750742	2.6190887436240096	742.6719964036383	633.3261834441655	1.195045	19.833355	0.057096549999999975	0.036031	0.10582764509999999	-0.0519610356	0.08449664230000001	0.0721043123	0.0013418679000000001	0.0894109008	0.024086525499999997	-0.0125666083	-0.094828281	0.0209912727	-0.0026038036	0.0514200606	-0.0356535615	0.029576428999999998	-0.0966697817	-0.0390883363	0.0168352642	-0.043033768300000004	-0.053661592599999995	0.1306095282	-0.00179491	0.0628789366	-0.018621546200000002	-0.0080707295	0.0963424516	0.08974809269999999	0.0732247365	-0.0839588635	-0.0358909875	0.09812886330000001	-0.0142088678	-0.0607779454	0.0816523159	-0.0786458147	-0.0580536572	-0.012925127600000001	0.1408057267	-0.006934623199999999	0.0216227765	0.0653606212	-0.0431056686	-0.0366651236	-0.016248080800000002	0.0234765978	-0.052661917	-0.0028433458	0.0218625955	-0.0691332278	0.18878803719999998	-0.09516810869999999	0.1358420286	-0.0343809935	0.0086738658	-0.0944532366	0.028700362400000002	0.0118757121	-0.0807300403	-0.0133339876	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0502194	0.005745500000000001	3.301077025000001e-05	0.0025219881363600003	-0.094009	-0.032963800000000015	0.008837692081000001	0.0010866121104400005	-0.164451	6.000000000000451e-05	0.027044131401	3.6000000000005393e-09	0.00482018	-0.0001510000000000001	2.3234135232400007e-05	2.2801000000000027e-08	-0.000166881	0.0	0.0	2.7849268160999995e-08	0.000727416	-0.00021554500000000004	5.291340370560001e-07	4.6459647025000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.0391138057938	-2.6656767664975405	7.105832623444782	472022.74389905046	958.4763981321533	-7.174867504570329	918677.0057763859	51.478723708139256	708.7792891398674	1.3419477625026277	502368.08071361575	1.8008237972858083	744.1529930884875	620.2083041756996	1.2357570000000002	20.509029	0.11961234999999998	0.0544899	0.0573116327	0.08406082279999999	-0.0111229916	0.1314102458	-0.023378417599999996	0.0095992529	0.0083412893	-0.0146937474	0.1148643956	0.0922575361	0.014906196399999997	0.0205858924	0.09422206150000001	-0.0182279845	-0.0035796038	0.1233855422	0.0034460346999999995	0.07636818	0.05940344700000001	0.0247115737	-0.0144961702	0.0346051259	-0.0494717466	0.011423621799999999	-0.0483168181	0.0002720608	0.10580328439999999	-0.0082938254	0.011172169	0.0073563037	0.1319931676	-0.05104216599999999	0.0484899963	-0.011722382	0.1179725829	-0.1369095604	0.1023674782	0.0786311749	-0.078320296	0.0148332303	0.10112565400000001	0.0035409562	0.015097467199999999	-0.028072464100000003	0.0774470312	0.0753508946	-0.098252359	-0.0745293328	-0.0079212993	-0.0037696327	-0.025599325299999996	-0.1330555234	0.0143522687	-0.027028732599999997	-0.042114439299999994	0.0385518027	0.0355762841	0.0064517256	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0232432	-0.0269762	0.0007277153664400001	0.0005402463462400001	-0.12879100000000002	-0.034782000000000014	0.016587121681000003	0.0012097875240000007	-0.13056099999999998	0.033889999999999997	0.017046174720999997	0.0011485321000000005	0.00504171	0.00022152999999999932	2.54188397241e-05	4.907554089999969e-08	-0.000166881	0.0	0.0	2.7849268160999995e-08	0.000985169	0.0002577529999999999	9.705579585610001e-07	6.643660900899995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.6337968836634	-1.405316922130396	1.974915651626049	470093.7034291086	959.8050558918006	1.3286577596472853	921225.7453154627	1.7653314422709432	708.8367369521145	0.05744781224711915	502449.5196529212	0.0033002511319802524	745.7329484866469	610.1785492998315	1.251083	20.76339	0.09426595	0.0531585	-0.047957354699999996	0.0141073968	-0.090075738	0.0659955221	0.09494063679999999	-0.0019281369	-0.0721445055	0.1019875613	0.0586301168	-0.0719074444	-0.0866665676	-0.1383239968	-0.0677236824	0.0626752132	0.1372427728	-0.0177326005	0.028942581800000002	0.05695862700000001	0.0015163245	0.100160924	-0.0451222283	-0.041275315099999994	0.0005972346	0.0972210183	0.0116713128	-0.0898399015	-0.030207029	-0.047872281100000004	0.09509157609999999	-0.1136521153	-0.0647367553	0.0287699378	0.0279434121	0.105442097	-0.0153805978	0.0681824588	0.031648570200000004	0.0208496283	-0.0680715016	-0.1354599618	-0.0660966332	0.083131316	-0.059211850999999996	-0.145799439	0.0340143678	0.0148539845	-0.0038976264	0.0614423187	0.063845073	0.009842817299999999	-0.0034808384	-0.1297053657	0.0521233334	0.045856687	-0.0608107323	-0.0421413174	0.0379623936	0.06952678	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0337102	0.010466999999999994	0.00010955808899999987	0.0011363775840399998	-0.092759	0.036032000000000015	0.008604232081000002	0.0012983050240000006	-0.100643	0.029917999999999983	0.010129013449	0.0008950867239999992	0.00474344	-0.0002982699999999998	2.25002230336e-05	8.896499289999988e-08	-0.000166881	0.0	0.0	2.7849268160999995e-08	0.00092646	-5.870899999999989e-05	8.583281316000002e-07	3.446746680999987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
