global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
805.3957365134468	n/a	n/a	648662.2923940375	1122.0474811562765	n/a	1258990.5499691446	n/a	849.8030886778978	n/a	n/a	722165.289526495	888.6060359200222	729.5999320843181	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.22179e-08	n/a	1.4927708040999994e-16	n/a	8.59289e-09	n/a	7.383775855209999e-17	n/a	-5.597439999999999e-09	n/a	3.133133455359999e-17	n/a	-7.80167e-05	n/a	6.08660547889e-09	n/a	-0.0	n/a	n/a	0.0	-0.00017029	n/a	2.89986841e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.7107657488395	-4.684970764607215	21.94895106522431	641137.730386093	1094.6241658583706	-27.423315297905898	1198202.0644811336	752.0382219283597	848.0153072085318	-1.7877814693659957	3.1961625822084385	719129.9612599806	883.6246374705339	720.0137553657788	1.212279	18.160254	0.07122062140822999	0.0356162	-0.0315462747	0.038261625	-0.12248350289999999	-0.09538129220000001	-0.0196299915	-0.11286124980000001	0.006366220400000001	-0.236216869	0.0491982488	-0.011986459599999999	0.0338085046	-0.0780749161	0.1750303604	-0.1267587909	0.1007932461	-0.10731589130000001	0.11863962130000001	-0.0056193756000000004	0.079117701	-0.0993746775	0.10003382150000001	-0.033751903300000004	-0.14076617019999998	0.012929573500000001	-0.0984490206	0.0861256417	-0.1135630362	0.04818748900000002	-0.0308317436	0.0272095629	-0.0514711957	0.043642795899999996	-0.08284333299999999	0.0980798319	-0.0425054806	0.0212544139	-0.0578257369	0.0613750829	-0.0633104897	0.0623072867	-0.0017160167000000001	-0.0847337445	0.0371142488	-0.1263611944	-0.0502196824	0.0119138194	-0.19544770460000002	0.0508818671	-0.1264019441	0.0401431515	-0.0336233035	0.0758206241	0.2592799844	-0.0547644522	0.087175371	-0.100948824	0.016952290800000002	-0.1597423576	0.0862461433	-0.0268963579	0.0594019139	-0.0261409511	0.0765256401	-0.037287328599999996	0.110726335	-0.0077393215	0.083360165	-0.1158081587	0.0359464636	-0.1525042268	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.00951986	-0.0095198722179	9.06277344196e-05	9.062796704514428e-05	-0.0250427	-0.025042708592889998	0.00062713682329	0.0006271372536684068	0.0149183	0.014918305597439997	0.00022255567489	0.00022255584189860957	0.000340647	0.0004186637	1.16040378609e-07	1.7527929369768994e-07	-0.0	0.0	0.0	0.0	-0.000186421	-1.6130999999999985e-05	3.4752789240999994e-08	2.602091609999996e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.3373020719847	-2.37346367685484	5.633329825349295	637342.4478795753	1088.947381029667	-5.676784828703602	1185806.3986513708	32.225885991399394	847.6080710753218	-0.407236133209949	0.16584126819179132	718439.442152028	882.5323962950956	717.777071560023	1.239143	18.562681	0.14331404	0.0714355	-0.0397383381	0.11511467	-0.0536538338	-0.0859011718	-0.091858947	-0.0695187758	-0.0869894556	-0.09900204630000001	0.054101660700000005	-0.013409416	0.0331329223	0.042090347800000004	0.0943161692	-0.1026253992	0.0791232875	-0.014656364199999999	0.0003215168	0.0113372812	-0.009170615699999999	0.0059959346	0.0936737119	-0.1831090259	-0.0928328996	0.08365026519999999	0.0225834184	0.0181669845	-0.0160829636	-0.05464479	0.0127257574	0.0509106959	0.029338517999999997	0.0001533797	0.0562686644	-0.0081360846	0.192587955	-0.0131307777	0.0035342047	-0.1286387474	-0.1031483969	0.0845397538	-0.0038904581	0.02992575	0.0353413199	0.014436315900000003	-0.1042134577	-0.0233197514	-0.086377149	-0.0403607908	-0.0609811473	0.0235701531	0.0080820618	0.0606048221	0.15606784710000002	0.0555307165	0.10169994980000001	-0.0137441445	-0.0397733564	-0.18570163620000002	-0.0769670216	-0.0173157557	-0.0791996643	0.0033916885999999997	-0.042603757	-0.0080516135	0.1516935644	0.116267934	-0.165123568	-0.0517977295	0.013677958	0.0913012467	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.0194951	-0.009975239999999998	0.00038005892400999993	9.950541305759997e-05	0.0318171	0.05685980000000001	0.0010123278524100002	0.00323303685604	0.026759	0.011840700000000001	0.0007160440809999999	0.00014020217649	-0.000301701	-0.0006423479999999999	9.1023493401e-08	4.126109531039999e-07	0.000463997	0.000463997	2.1529321600899997e-07	2.1529321600899997e-07	0.0	0.000186421	0.0	3.4752789240999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.5370006964107	-2.8003013755740085	7.841687794041683	632879.1194770411	1074.5032811278957	-14.444099901771324	1154557.3011546135	208.6320219723504	846.6271746459171	-0.9808964294047656	0.9621578052190182	716777.5728489282	879.0062430253336	694.8513312540323	1.048614	15.708499	0.19339690000000004	0.125134	-0.0849689074	0.0663070724	-0.0202981045	-0.0974574332	-0.061125818099999986	0.0043814715	0.1076672635	0.010687226499999999	0.039474529700000004	-0.0810498304	0.0784826803	0.0318564087	0.09023431050000001	-0.0608318614	-0.07839865780000001	-0.113758162	-0.09735041720000001	0.0905569682	-0.0841228685	0.0104356776	0.07550565969999999	-0.028590929900000006	-0.1722328287	0.0505253409	0.0522353965	-0.0358758632	0.0802618252	-0.0496952738	0.0009928884	0.0678502055	-0.0357471974	-0.017617771	0.0355160176	-0.0545827049	-0.0644017539	0.0032626546	-0.0569794851	0.104097135	-0.0927019396	0.08135645849999999	-0.039774801400000004	0.0917851244	-0.1573630375	0.029597759700000007	-0.0458389009	-0.09808348439999999	-0.09341519960000001	-0.0134006921	0.0386381342	0.137505622	0.0120858546	0.0996218966	0.0643512508	0.0251122801	0.0902063523	-0.005987936	-0.0349301646	-0.18720519	-0.045817715	0.060246366600000004	-0.048127816	-0.0995524399	-0.08847838890000001	0.10003537289999999	0.11565031220000001	-0.0526849395	-0.0412905245	0.07370918280000001	-0.05629837450000001	-0.0234094361	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0277497	-0.008254600000000004	0.0007700458500900001	6.813842116000007e-05	-0.0875993	-0.11941639999999999	0.007673637360490001	0.01426027658896	0.0402126	0.013453599999999996	0.0016170531987599994	0.0001809993529599999	0.00034940800000000005	0.000651109	1.2208595046400005e-07	4.23942929881e-07	0.000463997	0.0	0.0	2.1529321600899997e-07	-0.000394337	-0.000394337	1.5550166956899994e-07	1.5550166956899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.755611738988	0.21861104257732225	0.04779078793674379	633226.9936140911	1079.0118530014963	4.508571873600658	1164266.578917723	20.327220339422947	846.6918310105258	0.06465636460870883	0.0041804454844142965	716887.0566999569	879.6107883902075	696.1059234934996	1.09222	16.361734	0.27102740000000003	0.185415	-0.0574652538	0.0386342541	0.0595155023	-0.06285535469999999	-0.058598305999999996	0.0579338724	-0.0309527426	0.0018001213000000001	-0.020600066299999997	-0.0740166146	0.0795473821	0.1409842208	0.0511723299	-0.1518708431	-0.0018863534	0.0309730543	-0.005955308100000001	-0.030596644500000002	0.10327422050000001	-0.0655944054	0.0697757386	-0.08850084679999999	-0.0048579006	0.0941043729	-0.036110276499999996	0.019639336299999997	0.0627924429	0.11503441980000001	-0.0826484538	-0.0080670773	-0.0588410293	-0.1237763928	0.06989069269999999	-0.0473512592	-0.0715159479	-0.09956024869999999	-0.1385843537	-0.015517336599999999	0.2044325019	-0.0398672996	-0.0762661054	-0.061246176	-0.0105374145	0.0768954602	-0.0502727614	-0.10239038449999999	0.0046182927	-0.0950795051	-0.1122526951	0.023848615	0.0327988007	0.055240472	0.0870535093	0.029183371800000007	-0.0371134891	-0.006420057900000001	-0.0056044193999999995	0.0009400217999999999	-0.0414429443	-0.06105141980000001	-0.01959983	-0.030019084799999998	-0.0656710172	-0.057782681100000004	0.1274464051	-0.1188685645	-0.08965714470000001	0.039069941600000005	-0.0024868438	-0.0102746691	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0278082	-5.8499999999996055e-05	0.0007732959872399999	3.4222499999995387e-09	0.0879183	0.17551760000000002	0.007729627474890002	0.03080642790976	0.081537	0.0413244	0.006648282369	0.0017077060353600005	-0.000526	-0.000875408	2.76676e-07	7.663391664640002e-07	0.000463997	0.0	0.0	2.1529321600899997e-07	-0.000187207	0.00020713	3.5046460849e-08	4.2902836899999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.7725708229727	-0.9830409160152841	0.9663694425601688	631663.4393325573	1075.0990433446457	-3.9128096568506407	1155837.9530005723	15.31007941074363	846.9998559107968	0.3080249002709934	0.09487933918695543	717408.7559129107	877.8113606109143	687.045473159161	1.178369	17.652263999999995	0.17616661	0.122878	-0.06462822389999999	-0.0322450407	0.0555981516	-0.10698640529999999	0.046836849800000004	0.025876366600000002	0.1304590883	0.0394977633	-0.07644977830000001	-0.0766364295	-0.0234536629	-0.06149244230000001	-2.381e-05	0.048666121500000006	-0.025387360699999997	-0.1152368969	0.1223493083	-0.0199148678	0.2085207988	0.0719997751	-0.1382181457	-0.13920353859999998	-0.1147959267	0.0593266663	0.093387934	0.074493932	-0.0528294758	-0.11338749	-0.0581803629	0.040737528700000004	-0.0592369425	-0.0710119176	0.0469915229	0.08280721419999999	-0.0080769222	0.043396995599999995	-0.09797336779999999	-0.045983880199999994	0.0121906757	-0.043625077199999994	-0.033692970499999995	0.024662721600000003	-0.0459653454	0.12161080869999999	0.09127036390000001	-0.0829549468	-0.0410853576	0.0116149501	0.0631714885	0.135993788	-0.04591414480000002	-0.0803398239	0.07047393769999999	-0.0878280333	0.0223824393	-0.1217254997	0.06730775530000001	0.0034262068	-0.0059699743999999996	-0.0499846108	0.0444865706	0.008088218199999999	0.0445880155	-0.11698939439999999	0.0165667951	0.1451994843	-0.0630483483	0.05518016059999999	0.0019739548000000003	0.08898882429999999	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0323206	-0.0045124	0.0010446211843599998	2.036175376e-05	-0.0319181	-0.1198364	0.00101876510761	0.014360762764960002	0.0960239	0.014486899999999997	0.00922058937121	0.00020987027160999992	-9.06428e-05	0.0004353572	8.21611719184e-09	1.8953589159184e-07	0.000463997	0.0	0.0	2.1529321600899997e-07	-0.0004984680000000001	-0.0003112610000000001	2.4847034702400014e-07	9.688341012100005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.2930641557759	3.5204933328031984	12.393873306311773	637271.8162792178	1079.4558706890627	4.35682734441707	1165224.9767650825	18.981944509060302	846.6673374642389	-0.3325184465578559	0.11056851730124967	716845.5803287835	878.0019273337144	698.3128708334731	1.214089	18.187365	0.20000936	0.112997	0.0189696979	-0.052257313099999994	0.0773552738	-0.080843132	0.06422438379999999	0.002738654	0.013317306499999999	-0.049039903499999996	0.0075832104	-0.09165614949999999	-0.070742279	-0.033025416200000005	0.025415120099999997	-0.0789374748	0.046190347400000005	0.0560909254	0.076899298	-0.0695048984	0.0087047805	-0.0937363012	-0.0350835324	0.064612398	-0.0044151253	-0.0914372879	-0.09753444929999999	0.0382086413	-0.045211271799999994	-0.118693156	-0.09431348880000001	-0.028718732799999997	0.018540631000000002	0.0736551829	-0.13431251019999998	0.14273254789999998	0.08246351610000001	0.1606325946	-0.0673829792	-0.009257365600000001	0.028370701499999998	0.0743730634	-0.0876451343	0.0501201978	0.06339839629999999	-0.16816642329999998	0.0922861888	-0.0485062238	-0.049688610999999994	-0.0421805497	-0.0428534183	-0.0483567001	0.04535329019999999	-0.0041290421999999995	0.054858143	0.0343959981	0.014074017900000001	-0.081859734	-0.0293532026	0.021905852200000003	-0.0200416973	0.015902083600000002	0.0380885436	0.11679203960000001	0.1507065834	0.011708136200000002	0.0118998932	0.1474618667	0.042533172	-0.1636920218	0.051515518200000006	0.014929954099999997	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0377598	-0.005439200000000004	0.0014258024960400002	2.9584896640000054e-05	0.065993	0.09791110000000001	0.004355076049	0.009586583503209999	0.0935776	-0.002446299999999985	0.008756767221760001	5.9843836899999235e-06	-0.00103289	-0.0009422472	1.0668617521e-06	8.878297859078401e-07	0.00113355	0.0006695530000000001	4.483012198090002e-07	1.2849356025000003e-06	-0.0007709229999999999	-0.0002724549999999998	5.943222719289998e-07	7.423172702499987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.8705005408635	0.5774363850875943	0.3334327788230285	638194.0766344097	1085.8161656579132	6.36029496885044	1178996.745604053	40.45335209078422	848.1320845201207	1.4647470558817304	2.1454839377141965	719328.032792445	878.5529608616365	707.4287814678488	1.061065	15.895026	0.1006504	0.043062	0.0637831014	-0.0364924782	0.0548536846	-0.0500987547	0.12336741470000001	-0.0241925686	-0.0028386594	-0.0805232766	-0.09139176060000001	-0.012347751399999999	-0.136855525	-0.0317819929	0.0441690749	0.07364940360000001	-0.06353536480000001	0.0064608276	-0.0381475256	0.129996544	-0.057260114699999996	-0.09091611919999999	-0.1771884351	0.0783309062	0.0939304018	0.0850073824	-0.0484575518	0.0103695698	-0.06290063580000001	0.0399625655	0.1162382867	-0.0966342114	0.024201048500000003	-0.0294010023	-0.045665725899999995	0.08303520219999999	0.0302879581	0.060116718300000004	-0.0741465974	-0.0341639077	0.026138126600000002	0.0372610772	-0.11329462650000001	0.0307626044	-0.05655582	-0.1023803664	0.1389261298	0.0164538158	0.028616105699999998	-0.0118135922	0.0341064581	0.08690975880000001	-0.0721065801	-0.1323757465	-0.0093802712	0.0494347276	0.1065682008	0.0390201958	-0.0629155145	0.0441391745	-0.06524579230000001	-0.0818048542	-0.1055660703	0.0817050424	0.0992025608	-0.0502185675	-0.07642656860000001	0.00041462050000000015	0.1263093357	-0.0371751348	0.0126873631	-0.09835850210000001	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0279653	0.0097945	0.0007820580040900001	9.593223025000003e-05	0.0431539	-0.022839099999999998	0.00186225908521	0.0005216244888099997	0.12033599999999997	0.02675839999999997	0.014480752895999998	0.0007160119705599986	-0.000561964	0.0004709260000000001	3.15803537296e-07	2.2177129747600012e-07	0.00137669	0.00024314	5.9117059599999985e-08	1.8952753561e-06	-0.000882025	-0.00011110200000000017	7.779681006250002e-07	1.234365440400004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.3252134708539	-0.5452870700096355	0.29733798871969314	637323.1464632844	1072.6260473581744	-13.190118299738744	1150526.6374712207	173.97922076110282	847.6040300525339	-0.5280544675867986	0.27884152073837737	718432.5917612967	876.6913486373337	707.054603577935	1.079034	16.1642	0.0529369	0.0257933	0.09133044230000001	-0.0026482665000000004	0.0787956017	-0.000543131	0.055005779000000005	-0.0241331331	-0.0295493917	0.12494276210000001	0.0291188843	-0.0547723008	-0.0921031086	0.0674812432	0.0234919252	-0.0335196511	-0.048784830999999994	0.0673448817	0.0100345691	0.17683922719999998	0.0454192655	0.04443448	-0.0490992995	-0.12042372039999999	0.08604420410000001	-0.0024595068	-0.025371723399999997	0.0453146787	0.0134627254	0.022409901200000002	0.09596217580000001	0.0063274874	-0.1373384726	0.0657643363	-0.0446957562	0.0576787051	0.09223420019999999	0.073356034	0.1313503182	-0.049544223	-0.0203569822	-0.0074999243	0.0458022342	-0.0601895759	-0.0039666262	-0.0393684908	0.0803605954	-0.013329570800000001	0.0548586245	-0.1062387914	0.0677654602	-0.040367175	0.0777609006	0.0551869116	-0.0522037196	0.1243600486	0.1482812691	-0.0196079249	0.0566428664	0.0364636049	0.0460731504	-0.0545878385	-0.0337426267	0.0175579294	-0.029338945800000002	-0.1318430502	-0.0025460426000000003	0.0968885857	-0.0037115208	0.0602630018	0.0401268921	-0.141949521	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.045813	-0.017847699999999998	0.002098830969	0.00031854039528999987	0.0410539	-0.0021000000000000046	0.0016854227052099998	4.41000000000002e-06	0.113363	-0.006972999999999979	0.012851169769000002	4.8622728999999706e-05	-0.0008533329999999997	-0.00029136899999999976	7.281772088889996e-07	8.489589416099986e-08	0.00128966	-8.70300000000001e-05	7.574220900000016e-09	1.6632229156e-06	-0.00102395	-0.000141925	1.0484736025e-06	2.0142705625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.5104482784375	0.18523480758358346	0.03431193394052719	637618.9360098311	1074.4641354377586	1.838088079584168	1154473.17834201	3.3785677883094136	847.6516151576093	0.047585105075427236	0.002264342225039451	718513.2606793038	878.0325582472798	710.6241259379389	0.940605	14.090503	0.1768509	0.0901484	0.1010720949	-0.0249583873	0.1002576385	0.0288683672	0.0808562008	0.0089740623	-0.0226960661	0.1080669366	-0.0207808426	-0.0277114077	-0.08450812960000001	0.0503933612	-0.0347495379	-0.031072449199999998	-0.0824879659	0.1181882192	-0.0639663234	-0.0410360689	-0.12304571859999999	-0.0681566958	-0.051268654000000004	-0.017444186	0.09139146320000001	0.1100977239	-0.013967363	-0.0421434549	-0.018292511100000002	0.001135095	0.2274980831	0.0063770628000000005	0.0045892254	0.019064193700000003	-0.0031695890000000004	0.0170629656	-0.08812436130000001	-0.08848146859999999	0.051280142199999997	0.1010181514	0.0420230859	-0.050611307800000005	-0.00101245	-0.0072622747999999985	0.0012649559	0.0728872978	0.096008149	0.0063088939	0.1021375994	-0.0785590041	0.0266043436	-0.05113493190000002	0.0244133148	-0.07900604480000001	-0.0389809392	0.0905602801	0.0245809958	0.051607337	0.018073126999999998	-0.0024617501	0.0508203239	-0.1269107065	-0.0038463732000000002	-0.0327316687	-0.0673849008	0.0022278864000000002	-0.055890958	-0.036246687	0.1482648999	0.0805848155	0.0809490804	0.0732759523	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00544205	0.04037095	2.9615908202500005e-05	0.0016298136039025002	0.10561199999999997	0.06455809999999998	0.011153894543999995	0.004167748275609997	0.149517	0.036154000000000006	0.022355333289000003	0.0013071117160000005	-0.00142663	-0.0005732970000000003	2.0352731569e-06	3.286694502090002e-07	0.0011476	-0.00014206000000000006	2.0181043600000014e-08	1.31698576e-06	-0.00102395	0.0	1.0484736025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
