global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
802.8916768491298	-2.107679339673041	4.4423121988845855	644635.0447536075	1095.1747688175626	-3.3814024424793843	1199407.7742546014	11.433882478005545	839.8118088616403	-1.1890880121864031	1.4139303007254111	705283.8743034601	873.7646341163737	651.2210094505267	1.214493	20.43465	0.2341656500000001	0.160566	0.0346661897	-0.0065236240000000004	-0.0673015612	0.045280158200000004	0.0707039305	0.0348395913	0.041695159	0.059439393499999986	0.0714259489	0.030601512799999998	-0.1300483134	-0.1686433407	-0.08814117960000001	-0.0449824475	-0.0044571134000000005	0.12886095460000002	0.0989793111	0.021456581699999998	0.0200189388	-0.1165477708	-0.0088457468	0.09443007369999999	-0.090852401	-0.046883120199999996	-0.1094405245	0.1187815156	-0.1130332484	0.0175249345	0.11717685720000001	0.011055558799999999	0.026540496	-0.0711741645	-0.0033604665	0.0351852483	-0.1632343652	-0.0803647785	-0.09857344380000001	-0.0409836195	0.045014903099999996	-0.09020941560000001	0.019489368	-0.0698824693	-0.12767043279999998	-0.012570657800000001	-0.1492176334	-0.1002369726	-0.0097715065	-0.0106957352	-0.1280856678	-0.0247196731	-0.0768382483	0.0042544801	-0.0742154842	-0.1995544407	0.0870591025	0.022223568500000002	-0.0526659867	-0.0317307	-0.02498975	0.00100683732249	0.0006244876050625001	-0.173025	-0.15467190000000006	0.029937650625000006	0.023923396649610008	-0.103225	0.00026500000000001517	0.010655400625	7.022500000000807e-08	0.0017467	0.0007944749999999999	3.050960889999999e-06	6.311905256249998e-07	0.000248999	-0.00010119899999999999	1.0241237601e-08	6.200050200100001e-08	-0.000480745	-0.000189106	2.31115755025e-07	3.576107923599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.3306334379765	-2.561043411153264	6.5589433538115465	640529.1228192328	1091.5101113310784	-3.6646574864842014	1191394.3231379832	13.429714493244713	839.0896829520764	-0.7221259095639425	0.5214658292635512	704071.4960366159	873.3004305715656	661.8915410745252	1.257902	21.165033	0.26154675000000005	0.148577	0.026840182599999998	-0.0652468277	-0.09605180070000001	0.0400136006	-0.0005336536	-0.0493278387	0.0208825864	0.0282470555	0.058668025199999994	0.0095551881	-0.13855197730000002	-0.1521377781	0.0343347252	-0.06342693320000001	0.056414357699999994	0.08479564740000001	0.0656032659	0.0506082743	-0.043537525599999995	0.013241303700000002	0.031177743799999998	-0.0283886782	0.1125440809	0.1330404249	-0.0490165849	0.0557967671	0.20657978850000008	0.033247157799999996	-0.0355060475	0.0404604044	0.08267085889999999	-0.0343776169	-0.1433842645	-0.05862992700000001	0.06378853599999999	-0.0831394859	-0.1021877707	0.015847545	0.054798808600000005	-0.0014581894	0.040966718799999996	-0.060726990599999996	-0.147342615	0.0923520716	-0.027339593	-0.09600860230000001	0.05640527	-0.1356543562	-0.0463717055	-0.0242112243	-0.1256619092	-0.11916490240000001	0.0432549496	-0.026725521600000003	0.0856249559	0.0178211701	-0.0584993082	-0.0426223	-0.0108916	0.00181666045729	0.00011862695056000006	-0.034674199999999995	0.13835080000000002	0.0012023001456399993	0.019140943860640008	-0.07322149999999998	0.03000350000000002	0.005361388062249998	0.000900210012250001	0.00101122	-0.0007354799999999999	1.0225658884e-06	5.409308303999999e-07	0.0008111310000000001	0.0005621320000000001	3.1599238542400016e-07	6.579334991610003e-07	-0.0008291499999999999	-0.0003484049999999999	6.874897224999997e-07	1.213860440249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.959625179341	-2.3710082586355843	5.621680162518143	636739.5634163542	1090.9225566753246	-0.5875546557538199	1190112.024663027	0.34522047349798995	836.4977159061197	-2.591967045956721	6.718293167325612	699728.4287161552	872.7841504565641	651.6015014341235	1.054226	17.738045	0.1897869	0.107206	0.04414586349999999	0.0312128879	-0.1407533325	0.0466325449	0.0033555868	-0.0744350981	0.023665731800000003	-0.1152976624	0.0203484367	0.0204865207	-0.10662252720000001	-0.1502539939	0.0017014718	0.0142868105	0.0270989118	0.029226916699999998	-0.0118019675	0.10728719099999999	-0.1047560944	-0.0487490222	-0.0084737797	-0.0904789183	0.09124804539999999	0.1289979122	0.0715894869	-0.0375892519	0.0886470758	-0.015026132	-0.1050818266	0.0645722024	-0.12144035660000001	0.0643928552	-0.0663035512	-0.08601169460000001	0.0655349845	-0.1196575514	-0.046490443799999996	0.0954128964	-0.0465982685	0.0086229848	-0.0069811227	-0.0134378962	-0.14347470240000001	0.017779241100000003	-0.132588327	-0.0091431342	0.0308003036	-0.1828873457	-0.08806353410000001	0.0204747397	-0.033737182000000004	-0.10154622029999999	0.0872710442	-0.0078136104	0.0841569582	0.0133905928	-0.0641245402	-0.0598043	-0.017181999999999996	0.00357655429849	0.00029522112399999985	-0.128054	-0.0933798	0.016397826916	0.008719787048040002	-0.0719669	0.0012545999999999807	0.00517923469561	1.5740211599999515e-06	0.00168234	0.0006711200000000001	2.8302678756000007e-06	4.504020544000002e-07	0.000496021	-0.0003151100000000001	9.929431210000003e-08	2.4603683244099997e-07	-0.00140233	-0.0005731800000000003	1.9665294289e-06	3.285353124000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.096673335324	-0.8629518440169477	0.7446858850922504	635363.1066422402	1084.7308578184577	-6.191698856866879	1176641.0339035671	38.33713473412661	836.079243467069	-0.4184724390506744	0.17511918224502046	699028.5013564664	869.9276521173763	630.9849884132462	1.171416	19.709854	0.06204635	0.0312246	0.043603647599999996	0.0901233811	-0.0321254372	-0.078974444	-0.1392970073	-0.080150766	0.0766453195	-0.1172986682	-0.034270932999999996	0.0699994458	0.0037094832	-0.1815684116	0.028006486400000002	0.0208746858	-0.0534739363	-0.017780518000000002	0.0760897428	0.0333078796	-0.0136667341	0.0879483626	-0.0404594899	-0.0011794096	0.0762838572	0.0798045756	0.0126223247	-0.0234582975	0.0069157692000000005	0.1182664016	0.0179509518	-0.0679014146	-0.06338983150000001	0.0529099875	-0.0046236409999999995	-0.010500353999999998	-0.0584555844	-0.025290572	0.09364368960000001	0.0819939115	-0.0483043725	0.017685294	-0.04992876190000002	-0.0052778004	-0.1623192076	0.0848756947	0.0051905301	-0.1042693686	0.0052790379	-0.1429979215	0.11443260820000001	0.014675299	-0.0325852999	0.0207927704	0.1643337223	-0.0082345313	0.08265569	0.0089388422	-0.06952167320000001	-0.059814699999999985	-1.0399999999993748e-05	0.0035777983360899992	1.0815999999986994e-10	-0.101928	0.02612600000000001	0.010389317183999998	0.0006825678760000005	-0.08196569999999999	-0.009998799999999988	0.006718375976489998	9.997600143999975e-05	0.00138574	-0.00029659999999999995	1.9202753476e-06	8.797155999999998e-08	0.000350198	-0.000145823	2.1264347329e-08	1.2263863920400005e-07	-0.00132653	7.58e-05	1.7596818409e-06	5.745640000000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799.5029019057042	2.4062285703802218	5.7899359329140445	639204.8901556421	1087.312808578242	2.5819507597843767	1182249.143698305	6.66646972595112	835.7489254261766	-0.3303180408923936	0.10911000813898901	698476.2663510089	869.8104251321623	640.210372300088	1.100776	18.52128	0.10004094999999996	0.0488623	0.030901865	0.0764272628	-0.0114865155	-0.06435746269999999	-0.0741882395	-0.0165160717	0.0049895855	-0.1544255366	-0.0342829275	0.06902899	0.06997066019999999	-0.1644605974	0.103898049	-0.0187405851	0.0430171873	0.08883041289999999	-0.012559381100000001	0.08007270849999999	-0.0411760285	-0.0374928459	0.1482490844	-0.0239597429	-0.0345518672	0.0756373346	0.11893572050000001	-0.0376108789	-0.0426891308	-0.011125640800000001	-0.0355149669	-0.046212861900000006	-0.0423587972	-0.0436559149	-0.24522266269999998	0.10410324259999999	-0.0493788208	-0.012975502199999999	0.0932713236	0.0760285674	-0.053034925700000006	0.0833318914	-0.14291517	0.0222442742	-0.10733083310000001	-0.08773108810000001	-0.1002594673	-0.0602629613	0.0099547128	-0.011926996100000002	0.006771891800000001	-0.0287836234	-0.0260081258	-0.0506633466	0.0385015192	-0.0143514482	0.0811217445	0.0044729574	-0.0746715088	-0.0690069	-0.009192200000000005	0.004761952247609999	8.449654084000009e-05	-0.134097	-0.032169	0.017982005409	0.0010348445610000002	-0.103199	-0.02123330000000001	0.010650033601	0.0004508530288900005	0.00165176	0.00026601999999999984	2.7283110976e-06	7.076664039999992e-08	0.000500927	0.00015072899999999995	2.2719231440999985e-08	2.50927859329e-07	-0.00165871	-0.0003321800000000001	2.7513188641000003e-06	1.1034355240000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.0635891041964	2.5606871984921327	6.557118928521488	643306.000966705	1102.5188391771105	15.206030598868438	1215547.7907404434	231.22336657372318	836.3828020458724	0.6338766196957977	0.4017995689969709	699536.1915581049	871.1323604213256	644.8048044091561	1.0927360000000002	18.386017	0.14862585	0.09112410000000001	0.0238840832	0.0421117783	0.09812820130000001	-0.1034301258	-0.0171957168	-0.16107812119999998	-0.0790165307	-0.09845668070000001	-0.060728689100000004	-0.0290079924	0.13768177550000002	-0.1400897439	0.0439803992	-0.011100596	-0.0392142951	0.0042329976	0.12821582939999998	0.0480258484	-0.121570292	-0.0731259704	0.0053738363	0.030405723399999997	-0.0195047808	-0.0073713729	0.0126489055	-0.1234183825	0.0874088249	-0.11923911050000001	0.028565214900000007	-0.035925064	-0.0542229805	-0.0565806841	-0.0395736198	0.18907737719999998	0.1402775519	0.0422109982	0.1274302526	0.0242790869	-0.006648920799999999	0.1431444148	-0.073371436	0.0347065842	-0.0771679521	0.0340484031	-0.0239842719	-0.0845113474	-0.045422877	-0.1478012739	0.05403232349999999	0.1754993927	-0.0192791968	-0.08502824449999999	-0.1533624311	0.0068202603	0.0795557284	-0.0	-0.0795557284	-0.05976910000000001	0.00923779999999999	0.0035723453148100008	8.533694883999983e-05	-0.0497289	0.0843681	0.00247296349521	0.007117976297609999	-0.08972299999999997	0.01347600000000003	0.008050216728999995	0.00018160257600000082	0.00108603	-0.00056573	1.1794611609e-06	3.200504329e-07	0.000350198	-0.00015072899999999995	2.2719231440999985e-08	1.2263863920400005e-07	-0.00154429	0.00011442000000000005	2.3848316041e-06	1.3091936400000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.5372917140314	0.4737026098350725	0.22439416256455894	644066.1045916922	1095.4674576333148	-7.051381543795742	1200048.9507335983	49.72198167618321	837.7139429472336	1.3311409013612092	1.7719360992767326	701764.6502082009	871.0666629835086	652.7365327374953	1.098142	18.476967	0.21218015	0.139172	0.019810181200000002	-0.0225855608	0.07674156900000001	-0.0748926396	-0.0076372188	-0.0359995974	0.0177610178	-0.0322603283	-0.0345726919	0.0206513788	0.1372612968	-0.1237862705	-0.0513377974	-0.0085847172	0.014300782199999999	-0.0671779852	0.0416001008	-0.0233526892	-0.1167147773	-0.0416641669	0.0632189771	-0.0037747315999999997	-0.0375157795	-0.021656020800000002	-0.048248416100000004	0.11362880550000001	-0.0410224883	-0.10924799199999999	-0.050568112199999994	-0.049955438399999996	0.012316151000000001	0.0149219115	0.0274981342	0.0847501449	0.1304063283	0.0335593495	0.1032012594	-0.0159496589	0.0095010359	0.0211604781	-0.06135157190000001	0.0296534266	-0.10283168710000001	-0.0806145777	-0.0377427469	-0.005497180799999999	-0.0980713209	0.017321491	-0.0507005712	-0.0117073115	-0.0349264303	0.022371737200000002	-0.10938942369999999	0.0115918003	0.0779582607	-0.0044729574	-0.0841569582	-0.0740942	-0.01432509999999999	0.00548995047364	0.0002052084900099998	-0.183714	-0.13398510000000002	0.033750833796	0.01795200702201001	-0.08551389999999999	0.0042090999999999795	0.007312627093209998	1.771652280999983e-05	0.00178001	0.0006939800000000001	3.1684356001000007e-06	4.816082404000001e-07	0.000691995	0.00034179699999999997	1.1682518920900002e-07	4.788570800250001e-07	-0.00170173	-0.00015744	2.8958849929000007e-06	2.47873536e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.4146985645787	0.8774068505472314	0.7698427813872117	645475.1778696128	1097.3771916832022	1.9097340498874475	1204236.7008265115	3.647084141299511	838.2678258557913	0.553882908557739	0.3067862763923807	702692.9478649953	871.6011589576216	651.0485506856037	0.9202300000000002	15.483482	0.2692015	0.17687	0.0103540449	-0.0158529428	0.049682423499999996	-0.0240384462	0.0257581169	-0.0008596917	-0.0399086958	-0.0027657388	-0.009342445500000001	0.0220199919	0.0461047549	-0.0917499673	0.0257987394	-0.11040147800000001	0.029001198399999997	-0.0706127978	0.0113810296	0.0308608952	-0.1296326974	-0.0801835714	-0.0869088764	0.025205306299999997	-0.0424713543	0.0405998277	-0.0053526879	0.0135305238	-0.0133356828	-0.0207128421	-0.0202965889	0.009738674499999999	-0.0768644784	0.025781903399999997	0.0034608889	-0.0089088093	0.1362414569	0.0297528875	0.0284179531	-0.010720540800000001	0.0490208302	0.0744699918	-0.0685026837	-0.014713293899999999	-0.0868927402	-0.067847963	0.0697426206	-0.0211699322	-0.0217954422	-0.0550197827	0.029838646200000006	0.0893284158	0.0356332063	0.0046668253	-0.15113139109999998	-0.0300470963	0.0763299729	-0.0089388422	-0.0884588311	-0.09495940000000004	-0.020865200000000042	0.009017287648360009	0.00043535657104000177	-0.0125423	0.1711717	0.00015730928928999998	0.029299750880890006	-0.0744465	0.011067399999999993	0.00554228136225	0.0001224873427599998	0.000903143	-0.0008768669999999999	8.156672784490002e-07	7.68895735689e-07	0.000350198	-0.00034179699999999997	1.1682518920900002e-07	1.2263863920400005e-07	-0.00180501	-0.00010327999999999986	3.2580611001e-06	1.0666758399999971e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.7020279568837	0.2873293923050824	0.08255817968240793	645936.9497420075	1097.1660203310107	-0.2111713521915135	1203773.2761689879	0.044593339986392234	837.8596017213703	-0.4082241344210616	0.16664694392382493	702008.7121966932	871.6047693080761	655.4259270696117	0.9149060000000002	15.3939	0.25159415	0.178458	0.0231859154	-0.0394865566	0.0799213889	-0.095719383	0.0003840956	0.0248182872	0.0080536316	-0.0292461606	0.020038832	-0.0037988378999999997	0.0296523474	-0.13770811630000002	-0.08885763349999999	-0.0693764525	0.0525216652	-0.1113962638	-0.0653193698	-0.0118154355	-0.09207837039999996	0.006038344300000001	-0.162556843	-0.13489932970000001	-0.0897247408	0.011317282	-0.08155932910000001	0.0056830147999999995	0.0059243854	0.1167321815	0.0258167908	0.1391764496	-0.0139063875	-0.07741176	0.0341490326	0.032881054900000005	-0.0633894401	0.0185602076	0.0945777828	-0.0355545129	-0.0007279079	-0.0303801163	-0.0044522191	-0.0100222392	-0.1157596646	-0.1066681608	0.07417536400000001	-0.0670626976	-0.043059037800000005	-0.038012801	-0.0267480854	0.0386627423	0.1086378946	0.029263909900000006	-0.12495187220000001	0.019886577	0.0746715088	-0.0133905928	-0.09244604470000001	-0.091242	0.003717400000000051	0.008325102563999999	1.3819062760000382e-05	-0.185296	-0.1727537	0.034334607616000004	0.029843840863690005	-0.0949729	-0.0205264	0.009019851734409999	0.00042133309695999995	0.0017041	0.0008009569999999999	2.9039568100000007e-06	6.41532115849e-07	0.000406474	5.627600000000002e-05	3.1669881760000017e-09	1.6522111267600006e-07	-0.00203971	-0.00023470000000000026	4.1604168841000006e-06	5.508409000000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.2107847509852	1.5087567941014868	2.2763470637473957	648364.4078792975	1094.0129635431347	-3.1530567878760394	1196864.3644004322	9.941767107571168	838.3666081254172	0.5070064040469333	0.2570554937446022	702858.5696197168	872.1375695115213	656.8468429324747	0.950617	15.994764000000002	0.2099585	0.135954	0.006201679	-0.0476572862	0.025796770299999997	0.0062540125	0.0507147228	0.0900040766	-0.0384255768	-0.0077008331	-0.0108350332	0.0186385025	0.017024636200000002	-0.1398682683	0.0275353154	-0.0658420362	-0.1216794348	0.0001784841	-0.0525651679	-0.115352204	-0.1644052087	0.0012051262	-0.0284987542	0.15948114759999998	-0.0508639249	0.0148384291	0.0606583991	-0.061009864000000004	-0.1161959432	-0.0503409408	0.12098874890000001	0.12727137189999999	-0.0978312097	0.1046595536	-0.0066154853000000005	-0.18284526059999998	0.0682732928	0.0037788614000000002	0.0040455574	-0.028535944700000006	-0.0042096584999999995	0.0603881185	-0.0717090536	-0.08580430160000001	-0.030973131400000006	-0.1600166928	0.0739968796	-0.053326701399999996	-0.0276895737	-0.08926722720000001	-0.021670295	0.0308530166	-0.0559557217	0.0403500982	-0.0516874997	-0.0588657395	0.07298352400000001	-0.0178211701	-0.09610441609999999	-0.107538	-0.01629600000000002	0.011564421444000002	0.00026555961600000064	-0.0534129	0.13188310000000006	0.00285293788641	0.01739315206561001	-0.118673	-0.023700099999999998	0.014083280929	0.0005616947400100001	0.0009988000000000002	-0.0007052999999999999	9.976014400000003e-07	4.974480899999997e-07	0.000350198	-5.627600000000002e-05	3.1669881760000017e-09	1.2263863920400005e-07	-0.0020397	9.999999999940612e-09	4.160376090000001e-06	9.999999999881223e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.8180379884593	-1.392746762525917	1.9397435445264228	646123.4381956161	1092.3925318268339	-1.6204317163008002	1193321.4435910406	2.625798947193556	837.5134367649855	-0.8531713604317019	0.7279013702608811	701428.7567618975	870.3570103100702	661.6853123571287	1.082591	18.215319	0.1670637	0.09741489999999997	0.020863400900000002	-0.0861572254	0.04077671	-0.0261286915	0.0110704599	0.0468728288	0.0504204799	-0.021011626499999998	0.0034765479	0.0006254514	-0.026326452599999998	-0.09978015550000001	-0.1107399318	-0.0075421737	-0.003679228	-0.0347873621	0.062385721	-0.021220273799999998	-0.1162245383	0.1532399951	0.0035394867	-0.0182521822	0.00027245970000000004	-0.1432181263	0.0482896034	-0.0383236594	0.0467372617	0.1488320856	-0.0143183348	0.0306587165	-0.0691104912	-0.0010793729	-0.0662093864	0.0488928525	-0.025049456299999998	0.009584566999999999	0.041813931299999996	0.011097163500000002	0.026149786600000002	-0.0748172649	0.032442315	-0.05738072690000001	-0.0869060173	-0.0894090343	0.0468458049	-0.0410481717	-0.0247439331	0.023891118700000002	0.012504372	0.0967503967	-0.0898165509	-0.0768322554	-0.012943501999999999	0.008190506	0.0712666859	-0.022223568500000002	-0.0994209319	-0.08712589999999999	0.020412100000000016	0.007590922450809999	0.0004166538264100007	-0.141804	-0.08839109999999999	0.020108374416	0.007812986559209997	-0.117032	0.0016410000000000036	0.013696489024	2.6928810000000116e-06	0.00172352	0.0007247199999999999	2.970521190400001e-06	5.252190783999998e-07	0.000350198	0.0	0.0	1.2263863920400005e-07	-0.00163203	0.00040767000000000017	2.6635219209e-06	1.6619482890000017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802.8619167440186	-0.9561212444407374	0.9141678340709044	644587.2573578794	1096.005424514499	3.61289268766518	1201227.8905652072	13.052993572584528	837.4481512688252	-0.06528549616029977	0.004262196008896517	701319.4060635731	872.380064717052	661.3117805927442	0.944759	15.896199	0.08698589999999999	0.0530113	0.0043636757	-0.023235744	-0.043244171100000006	0.0730688751	0.047304580199999995	0.0035035157000000003	-0.0110495093	-0.0344395094	-0.013826964099999998	0.0386920932	-0.0309566459	-0.08547350320000001	-0.0122358407	-0.0077795477	-0.07169802900000001	0.1287888558	-0.15891108339999999	0.007534485899999999	-0.0399679346	0.1564528006	0.024144723700000002	-0.07068177519999999	0.0246975001	-0.120842996	0.0048206435	0.0700516062	0.162812381	0.0212980757	0.014980023899999997	-0.031754615699999995	-0.0339071381	0.052613900400000004	-0.0232660817	0.0118927841	0.0403005692	-0.0322022554	-0.0497909624	0.05769657860000001	0.00015815719999999998	-0.0143383768	-0.0353712168	-0.0342121717	-0.007178640100000001	-0.13994046699999999	0.0044397745	-0.0595851016	0.0690658087	0.024466100499999997	-0.0703697544	0.07655567190000001	-0.0729957131	0.026834419300000002	0.0725661615	0.0192558397	0.06952167320000001	-0.0265908268	-0.1023837949	-0.09179010000000001	-0.004664200000000007	0.00842542245801	2.1754761640000067e-05	-0.0970084	0.044795599999999984	0.009410629670559998	0.0020066457793599998	-0.0962409	0.020791099999999996	0.009262310832809999	0.0004322698392099997	0.00138882	-0.0003347000000000001	1.9288209924000003e-06	1.1202409000000005e-07	0.000350198	0.0	0.0	1.2263863920400005e-07	-0.00163203	0.0	2.6635219209e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.1412667625248	-1.7206499814938068	2.9606363588146385	641827.3293098629	1084.5608080354214	-11.444616479077695	1176272.1463264462	130.97924635317673	837.0224670598499	-0.4256842089753263	0.1812070457709493	700606.6103629575	870.4753313408763	644.5579314487059	0.978561	16.464933	0.07189714999999999	0.0320666	0.011579855	0.0433419506	-0.0443213719	0.0082593418	-0.0604236337	0.0200436436	0.0515162696	-0.056748795	-0.0306138349	0.0683683996	-0.043547870700000005	-0.075794954	-0.00956146	0.0387223061	0.0663984768	0.0757263826	-0.0513030333	0.0112330017	-0.0040575666	0.0427961254	0.10743954119999999	0.015161343300000001	0.07626216799999999	-0.1593947707	0.1296000853	-0.0049608118	0.1741890792	-0.0066665857	-0.0436705567	-0.048187896200000004	0.0033348606	0.0148949868	0.0450508246	-0.09906553130000001	-0.030765720400000002	-0.0014772907999999999	0.010010738199999999	0.07604439980000001	-0.0158355983	-0.0701489349	-0.0037982328	-0.0537229059	-0.0123555571	-0.0317651828	0.0187129275	-0.0591904704	0.0407653701	-0.0084034035	-0.0561161146	0.06288833349999999	-0.1351795027	0.045481144800000005	0.1135928312	0.116643481	0.0677491758	-0.0309160396	-0.1049824657	-0.08905169999999997	0.0027384000000000297	0.007930205272889995	7.498834560000162e-06	-0.100921	-0.003912600000000002	0.010185048241	1.5308438760000022e-05	-0.082837	0.013403900000000009	0.0068619685689999994	0.00017966453521000027	0.00170065	0.00031182999999999987	2.8922104225e-06	9.723794889999997e-08	0.0007751429999999997	0.0004249449999999997	1.8057825302499976e-07	6.008466704489996e-07	-0.0019321	-0.0003000699999999997	3.7330104099999987e-06	9.004200489999982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801.7667194075815	0.6254526450567255	0.39119101120845423	642829.8723495954	1088.6732068425313	4.112398807109912	1185209.351296801	16.91182394871903	837.4127566611688	0.3902896013189547	0.15232597289770866	701260.125018858	872.1241127507359	650.2458913317696	0.8463959999999999	14.241181	0.06822025000000001	0.0309957	0.0048468860999999995	0.061485001799999994	-0.0776796756	0.0523725623	-0.025548907200000002	0.022906367200000003	-0.0080646354	-0.058728910499999995	-0.0017975835000000001	-0.0033210532	-0.015049606299999999	-0.08682608359999999	0.0048161671	-0.072676031	0.05475763769999999	0.1629179274	-0.0692541611	-0.0658206348	0.0280837971	0.05869431980000001	-0.0477824318	0.013390811	-0.0364906777	-0.0373529767	-0.1886567734	-0.08584810220000001	-0.0148072472	-0.0505396599	-0.0795586779	-0.1359666449	0.006094789000000001	-0.0143517371	0.08809361439999999	0.0570376155	-0.0647888776	-0.0369775419	-0.0213835615	0.06408067860000001	-0.0179364771	-0.0273186508	0.005626381999999999	0.0053888466	0.0104520392	-0.1371279377	-0.0182241079	-0.0680391925	0.06093492530000001	-0.072963633	-0.0690278847	0.0166519423	-0.08799499029999999	0.1299924117	0.014978216200000003	0.09140176130000001	0.06594989429999999	-0.0351923678	-0.1072077007	-0.10346199999999997	-0.014410300000000015	0.010704385443999995	0.00020765674609000043	-0.100906	1.5000000000001127e-05	0.010182020835999998	2.2500000000003365e-10	-0.09937820000000004	-0.016541200000000048	0.009876026635240008	0.00027361129744000155	0.00146038	-0.0002402699999999999	2.1327097444e-06	5.772967289999995e-08	0.000350198	-0.0004249449999999997	1.8057825302499976e-07	1.2263863920400005e-07	-0.00201196	-7.986000000000039e-05	4.0479830416000015e-06	6.377619600000063e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
