global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
796.7891139202435	n/a	n/a	634872.8920618067	1129.261748963371	n/a	1275232.0976718115	n/a	837.7740114457392	n/a	n/a	701865.2942538856	869.7324778452595	700.0848836521817	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	-0.00462838	n/a	2.1421901424399995e-05	n/a	-1.6883900000000003e-10	n/a	2.8506607921000014e-20	n/a	-6.54587e-05	n/a	4.284841405690001e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.482362948961	-6.30675097128244	39.775107813772	624862.366133373	1100.2532269130647	-29.008522050306286	1210557.163332612	841.4943515431057	837.4204317959317	-0.35357964980755696	0.1250185687580346	701272.9795892846	864.0120697686779	679.8376320365471	1.398208	23.893845	0.10303096016883903	0.0576438	-0.0806939372	-0.10359944509999999	-0.005989934200000001	-0.0097085874	0.0639672636	-0.0187072972	0.15147713570000002	-0.12099221119999999	0.0335577904	0.0025214404	-0.0119206252	-0.0967664187	-0.0231406577	-0.1365730568	0.0436885444	-0.0678638242	0.06466144559999999	0.0424153315	-0.011657838899999998	0.0892589533	-0.0163052255	0.13962128740000002	-0.0761734237	0.002539534	-0.0099886173	-0.045043702000000005	0.0570925378	-0.0850626103	0.18321128899999997	-0.1777479829	0.0102485592	-0.0879986362	0.0460824445	-0.07372404190000001	0.0386279172	-0.04445496610000002	0.0329597999	-0.1117833072	0.1133412347	-0.0768805985	0.0969633458	-0.089269824	0.12669956429999998	-0.0679915519	0.0381512662	-0.0920269993	-0.1138146772	-0.0645735038	0.0153365179	-0.1146494088	0.0160951959	-0.0028043745000000003	0.1757501159	-0.027827142000000003	0.10481770550000001	-0.040523327799999995	0.0038179865999999995	-0.0434927221	0.0265250829	-0.10638893279999999	0.1392390872	-0.0018331756	0.0843763602	-0.038687302400000005	-0.2363087389	0.0358863158	-0.038858445	0.0774617811	-0.0117415304	0.19350422829999997	-0.27505961030000003	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.011314500000000002	0.011314500000000002	0.00012801791025000004	0.00012801791025000004	-0.0505627	-0.04593432	0.0025565866312899995	0.0021099617538624	0.0252009	0.025200900168839	0.0006350853608100001	0.0006350853693197897	-7.642649999999997e-05	-1.0967799999999966e-05	5.8410099022499965e-09	1.2029263683999923e-10	-0.000400657	-0.000400657	1.6052603164899998e-07	1.6052603164899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.4044304292257	0.9220674802646728	0.8502084381616425	626320.9725030072	1096.984414915517	-3.2688119975478003	1203374.806567539	10.68513187531244	835.2019877234449	-2.2184440724868186	4.921494102751899	697562.3602971933	863.1802139862053	681.3006401397748	1.208415	20.650488	0.167526045	0.143322	0.012424496399999999	0.0357753378	-0.0675903672	0.0337724583	-0.1180551366	-0.0086854901	0.0997736025	-0.0327228642	0.0318445561	0.14017456820000002	-0.0684239148	0.0411180969	0.01972651	-0.1030450266	0.0564957817	-0.07996010740000001	-0.0186887658	-0.0624814749	-0.1636031846	0.0413095391	0.0679564797	0.0652756546	0.0373138197	0.0654967311	-0.09297817970000001	-0.0334146327	0.0320176248	-0.1029537225	0.1552664012	0.0006921348	0.009014915	-0.007340210799999998	-0.1654699449	-0.0338260784	0.24234893510000002	0.10283496660000001	0.0167384421	-0.0603502713	0.0740091226	-0.052438863499999995	0.040915009599999996	-0.1421183507	0.010677206000000002	0.131222565	0.0513148884	-0.0306685225	-0.0058173481	0.0359913631	0.1410753589	-0.1876860257	0.09075938900000001	0.0180139521	0.1508929389	-0.1172961755	0.1257586262	0.0563606302	-0.058817736900000014	-0.0761017606	0.16309226289999998	-0.010852375800000001	-0.12199724890000001	-0.0472689929	0.23634199399999997	-0.0247660515	-0.12686055470000002	0.0410749533	-0.1192481216	0.0290921485	-0.0227448885	0.1213275974	-0.0378844993	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00205338	-0.00926112	4.2163694244e-06	8.576834365440003e-05	0.0924222	0.1429849	0.00854186305284	0.020444681628009997	0.0324855	0.007284599999999999	0.00105530771025	5.3065397159999984e-05	-0.000236335	-0.00015990850000000004	5.5854232225e-08	2.557072837225001e-08	-0.000400657	0.0	0.0	1.6052603164899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.4978121232957	-0.90661830593001	0.8219567526474014	624886.7909717172	1092.34230697982	-4.642107935696913	1193211.7156179957	21.54916608666025	835.1291420871736	-0.07284563627126772	0.005306486723765836	697440.6839632586	860.8758950473892	683.5912799920387	1.1355400000000002	19.405138	0.0785694123	0.046676	-0.018508814499999998	0.0557388195	0.051694999900000004	0.0001502607	0.0385977053	0.0509957324	-0.0070132251	0.0186293225	0.1249455625	0.0408515215	-0.00033425239999999997	0.0714361618	-0.0158371284	0.032808788900000004	-0.039525291000000004	-0.0966013865	0.0793972963	0.0315376336	0.0327872039	0.1118211474	0.037191436	-0.0047834078	0.0694201245	-0.0854181802	-0.1047810997	0.3056652065	-0.1032165293	-0.0218801652	0.0146357957	0.07299529589999999	-0.064838615	-0.0342992429	-0.12331365710000004	0.0071540539	0.1240786636	0.0292827498	-0.0372173648	-0.0517351645	0.0300775045	-0.0440306617	0.0243575703	0.008637763199999999	-0.103741383	-0.023003335299999997	-0.043167194900000004	0.0617846454	0.0685340826	0.0219093318	-0.0143694184	-0.0494269767	0.045796646100000005	0.1461109189	0.12004830429999999	0.0076888718	0.1147001014	-0.0172946897	0.1327985035	0.0364389922	0.0704302086	-0.0833173468	-0.2050381939	-0.1555431858	-0.0683668103	-0.0597229734	-0.0506214124	0.1320173515	-0.06980394820000001	0.0283036233	-0.0899114534	-0.1141072836	0.0860660876	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	1.58177e-05	-0.0020375623	2.5019963328999997e-10	4.151660126381291e-06	0.08112739999999999	-0.011294800000000008	0.0065816550307599975	0.00012757250704000016	0.0621487	0.029663199999999994	0.00386246091169	0.0008799054342399996	0.000475142	0.000711477	2.2575992016399998e-07	5.061995215289999e-07	-0.000400657	0.0	0.0	1.6052603164899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.5966232209468	1.098811097651037	1.2073858283210768	626625.2138948055	1089.3531017573177	-2.989205222502278	1186690.1803082891	8.935347862234893	838.3011137573623	3.1719716701886678	10.06140427647949	702748.757326834	862.8181157904453	675.4543634560996	1.031279	17.623439999999995	0.13386716769999998	0.060794500000000015	-0.0592024519	-0.0410542752	0.0627873587	-0.0563375592	-0.0187673969	-0.0747042269	0.0771365751	-0.0232356913	0.024185835299999996	0.0506892004	-0.0033272394	-0.1161345919	0.043453219800000005	-0.10259898070000001	0.06801590490000001	0.0307247965	0.0373443588	0.022962271099999997	-0.0265927534	0.1475191831	0.06335142490000001	-0.0420121434	0.0650912715	0.0049179137	0.15986419289999998	0.0380849748	-0.0351570277	-0.0050316155	0.082005639	-0.0914786107	-0.051999246900000004	-0.0927109863	0.0712200994	-0.0171973343	-0.0256034423	0.1286032083	0.0748073455	0.08322849730000001	-0.010882626999999999	0.040018786	0.0020608009	0.0217312927	-0.125976143	0.022884992000000003	0.015735142	-0.06762638280000001	-0.0924801281	-0.0197972523	-0.0346841702	0.015371151000000001	-0.0073061741	-0.0850900386	0.1669514231	-0.0680948235	0.14428870000000002	0.0588145452	-0.0079990531	0.06993310559999999	-0.12290026800000001	-0.11996901039999999	0.053413389900000004	-0.021841673199999998	-0.0247810651	-0.0999467677	-0.1924131027	-0.029838943399999998	0.025863246200000002	-0.0607877178	-0.016207958300000002	0.0292144817	-0.0173480861	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0218451	-0.0218609177	0.00047720839401	0.00047789972268617333	0.0923913	0.011263900000000007	0.008536152315689998	0.00012687544321000018	0.0919332	0.029784500000000002	0.008451713262239998	0.0008871164402499998	-0.00022382	-0.000698962	5.0095392400000006e-08	4.885478774439999e-07	-0.000219799	0.00018085799999999994	3.270961616399998e-08	4.831160040100001e-08	-0.000539337	-0.000539337	2.90884399569e-07	2.90884399569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.9331761354497	0.3365529145029313	0.11326786426041742	627158.1554639812	1094.4836137351392	5.13051197782147	1197894.380734729	26.32215315456957	836.8483959080042	-1.4527178493580095	2.1103891498433605	700315.2377337997	861.784766958379	691.5402930259703	1.1785370000000002	20.139919	0.1292308	0.0729602	0.0224168869	-0.0427163639	-0.10298031310000001	-0.0414156446	-0.013505551299999998	0.08789348039999999	-0.0259539794	-0.1403827865	0.0315428314	0.038533789	-0.0699960792	-0.0431168484	0.0498418099	-0.030150188199999997	0.0115488325	0.047487507699999994	0.0282089594	0.0039991252	0.005077655	0.0715673321	0.022085298700000002	-0.178696265	0.042605412800000006	0.1075369774	-0.003937819699999999	-0.06346778780000001	-0.11855220009999999	-0.0679024273	-0.0002972182	0.0422679671	-0.049768883099999994	0.028818653	-0.1466607003	-0.0395267576	-0.0989974357	-0.09796976269999999	-0.0760845007	-0.0709471745	-0.023916065499999997	0.18041749899999998	0.000271079	-0.07235507299999999	0.11282395949999999	-0.09605490539999999	-0.11843160369999994	0.0498456098	-0.0851664964	-0.054999292000000005	0.0035835522	0.089424636	0.0322363334	-0.0418492257	-0.0151212014	0.027104387599999998	0.0979466584	0.0348210872	-0.006108984499999999	-0.08616352529999999	-0.0567598245	0.1070218577	-0.0415800837	-0.0756254758	0.0175420225	-0.0915328465	0.1252789977	-0.031882068900000005	0.021947022099999998	-0.1997969361	-0.0541003989	0.0368884093	-0.0287495137	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.021885400000000003	-4.030000000000353e-05	0.0004789707331600001	1.6240900000002845e-09	0.128113	0.035721700000000016	0.016412940769	0.0012760398508900007	0.149314	0.05738080000000001	0.022294670596	0.003292556208640001	0.000299705	0.0005235249999999999	8.9823087025e-08	2.740784256249999e-07	-0.000400657	-0.00018085799999999994	3.270961616399998e-08	1.6052603164899998e-07	-0.000556714	-1.737700000000006e-05	3.099304777960001e-07	3.0196012900000215e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.9334004124173	-1.9997757230323716	3.9991029424296434	623994.7770871244	1085.8296478753537	-8.653965859785558	1179026.0242051145	74.89112510233399	835.9917538132498	-0.8566420947544202	0.733835678505241	698882.2124437533	862.4701606388862	694.7896127551179	1.388803	23.733135	0.15930135	0.0993701	0.041346493399999996	0.0320015019	0.0811231501	0.1504412692	-0.043277169299999994	-0.0690751012	0.021580002999999997	0.1235659269	-0.0321218525	0.0742191169	-0.1650417879	0.0250517486	0.0010561714	0.0453400327	-0.0502526198	0.012725024299999999	0.0675805813	0.08481132720000001	0.0283098354	0.09180668269999999	0.0045556226	-0.0042667588	0.116716745	0.0101515425	0.0803302145	0.05703671530000001	0.061833442	0.0524203258	-0.050352760499999996	-0.0477267583	-0.0261745443	-0.0512683221	0.11333007449999999	0.0520330025	-0.036647452000000004	-0.04693693349999999	-0.013820912	0.0419964022	-0.0381528784	0.0823905362	-0.1024482543	-0.0007505325999999999	-0.0560633163	-0.0473903208	0.0327340022	-0.0381489354	0.05768195070000001	0.0676719298	0.050184884900000004	-0.0391294249	-0.1393812921	-0.020981993100000002	-0.0400615034	0.0312731672	0.0702304468	-0.0019230892	0.11529362789999999	0.007605245	-0.028014546	-0.11616962060000001	-0.0135584554	0.0538414484	-0.0815513441	-0.031696376400000004	-0.0185877378	-0.0168694527	-0.006156996600000001	-0.017756931	-0.002729047	-0.0542482774	0.046993035499999995	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0219002	-1.4799999999998844e-05	0.0004796187600400001	2.1903999999996567e-10	0.0403039	-0.0878091	0.0016244043552099995	0.00771043804281	0.118434	-0.030880000000000005	0.014026612356	0.0009535744000000002	0.00103733	0.000737625	1.0760535289e-06	5.44090640625e-07	-0.000326333	7.432399999999996e-05	5.5240569759999934e-09	1.06493226889e-07	-0.000556714	0.0	3.099304777960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.2940243221416	-1.6393760902757322	2.6875539653677456	621407.4687819971	1090.1084031756222	4.278755300268585	1188336.330674105	18.307746919576516	837.2626399193578	1.2708861061079233	1.6151514946981598	701008.7282047321	864.0936189241827	680.5715577059492	1.319169	22.543152	0.1517054	0.109078	-0.0430445425	-0.0319372647	0.121762958	-0.1226553165	-0.0429137829	-0.09982972220000001	0.0062254321	-0.0234840869	0.0076544192	0.023477924900000002	0.17695008710000001	-0.1053735587	-0.1476169705	0.06117917	-0.0129046947	0.050442182099999996	-0.0762024998	0.0882860305	-0.06618422410000001	-0.0582533118	0.0055615422	-0.0064370185	-0.09049251789999999	0.0185155922	-0.0277354533	0.1278595794	-0.0522654281	0.0831779403	0.0280292735	0.020809863	0.03989489	0.12064805390000001	0.103984328	0.12159426949999999	-0.0264623239	-0.1483925158	0.0719485473	0.132388791	0.0105731895	-0.0247122628	-0.1421797863	0.0271994421	-0.0060748401	0.0387569139	-0.08935330400000001	-0.1379265586	0.030268173500000002	0.0365013302	-0.103552996	0.0578725983	0.0859461076	-0.043806184500000005	-0.0942894428	-0.0001524436	-0.014783824199999997	-0.0535184481	-0.0479261796	0.0859748171	-0.1234342537	0.0395770292	-0.1087272288	0.0046777388	0.0285829067	0.0229844423	-0.0340366249	-0.0350172172	-0.1207795753	-0.0688527882	0.052467830099999994	-0.1682634087	-0.0297819553	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0219111	-1.0899999999997715e-05	0.00048009630321	1.1880999999995024e-10	0.14566099999999998	0.10535709999999998	0.021217126920999998	0.011100118520409995	0.123675	0.005240999999999996	0.015295505625	2.746808099999996e-05	0.000882422	-0.00015490799999999993	7.78668586084e-07	2.3996488463999982e-08	0.00020526	0.000531593	2.82591117649e-07	4.21316676e-08	-0.000421287	0.00013542700000000008	1.7748273636899995e-07	1.8340472329000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.7909511566719	-1.5030731654696865	2.2592289407550634	619040.0008220205	1085.493302712515	-4.615100463107184	1178295.7102337235	21.29915228457213	834.8467139890727	-2.4159259302850837	5.836698100623848	696969.0358583526	859.605015601179	686.9583114032432	1.242253	21.228748	0.09848199000000002	0.06504019999999999	0.0006017526	-0.0268238597	-0.0683864863	-0.0378602721	0.010915757199999999	0.0102183795	-0.0844326791	-0.1017721591	-0.0272456577	-0.0158204458	0.09377950380000001	0.0696028571	0.011427582	-0.0446520855	0.0584294788	0.1078736741	-0.126716675	-0.0560831409	0.0506680554	0.00649748	0.017271623899999998	-0.0456823122	0.0096606105	-0.0449769058	-0.0967568853	0.0897013002	-0.0500427355	-0.0027912153	-0.0942397093	-0.0582239163	-0.1114650809	-0.025136174100000002	-0.031175061400000002	0.04298510480000002	-0.079172673	-0.0310089058	0.08470876140000001	0.057719657	-0.0766448287	0.0898320997	0.020425113600000003	-0.0283724692	-0.011898580700000001	0.028777089199999998	0.0511635904	0.0694666921	0.0040074039	-0.0984816292	0.032703297799999996	0.11247659	0.12031065980000001	-0.0595180853	-0.033588694700000005	-0.0005205508	-0.0214774044	0.029767316499999998	0.026594244	-0.0738983209	0.046693907	0.0231180487	-0.0561617802	0.0092568539	-0.11145342779999999	0.0479160904	0.1055352538	-0.0450675006	-0.0918961861	-0.021208303799999998	0.0135282323	-0.0026826742	0.1853066394	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0219911	-7.999999999999674e-05	0.0004836084792099998	6.3999999999994775e-09	0.13912	-0.00654099999999999	0.0193543744	4.2784680999999877e-05	0.186167	0.06249200000000001	0.034658151889	0.003905250064000001	0.00106346	0.00018103799999999998	1.1309471716e-06	3.2774757444000006e-08	-6.56548e-05	-0.0002709148	7.339482885903997e-08	4.310552763039999e-09	-0.000556714	-0.00013542700000000008	3.099304777960001e-07	1.8340472329000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.8613130887472	-0.9296380679246568	0.8642269373346887	617578.00340957	1081.485076045245	-4.008226667270037	1169609.9697085894	16.065881016214668	834.9169781631504	0.07026417407769259	0.0049370541588202865	697086.3604250865	859.8081858707579	668.3361408031018	1.118159	19.108114	0.14299202	0.0730533	-0.034166056	0.0761064045	-0.007447431999999999	-0.0099441665	0.1797682861	0.0559338821	-0.1639250787	0.0082395967	-0.0095077954	-0.016028248999999998	0.0253597434	0.0599338762	-0.0699720073	-0.0072341602	0.1311132811	0.06684200059999999	0.0330086164	-0.0059367289	0.019411211	0.032620565899999995	-0.0388803204	0.0451245761	-0.055033047	-0.1261989953	-0.050979919400000004	0.06531938820000001	-0.0302531838	0.0039250796999999995	-0.0025202935	0.0407352996	-0.0196821898	-0.0523071494	0.0692573054	-0.0015557712	0.056091464	0.0644231393	0.0039280493	0.0525390881	-0.1298280853	-0.0835237356	-0.0570707762	0.005771324499999999	0.047659063	-0.0274121438	-0.0110979254	0.0929168626	0.044952686900000004	-0.0542338282	-0.1360019914	-0.0806925158	-0.0393757166	-0.066746111	-0.0552769381	0.0202980104	0.068986626	-0.1412524858	0.0247840369	-0.0599819538	0.1321493172	-0.037465206800000005	0.0181856497	0.0013000957	-0.0201876223	0.014285666200000003	0.0626007104	0.0730993091	0.08431959619999999	0.0700958512	0.103644906	-0.0083135308	0.12350342269999999	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00331459	0.01867651	1.09865068681e-05	0.00034881202578009984	0.07920059999999997	-0.059919400000000025	0.0062727350403599955	0.003590334496360003	0.15991	-0.026257000000000003	0.0255712081	0.0006894300490000001	0.00149124	0.00042778	2.2237967376e-06	1.829957284e-07	-0.000400657	-0.00033500219999999995	1.1222647400483997e-07	1.6052603164899998e-07	-0.000556714	0.0	3.099304777960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
